Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['hermione'],harry potter,0,0.4,incorrect,harry potter,0,0.4,incorrect,thabo,0,0.31,incorrect,god,0,0.18,incorrect,harry potter,0,0.4,incorrect,god,0,0.18,incorrect,charlemagne,0,0.53,incorrect,jesus,0,0.15,incorrect,harry potter,0,0.4,incorrect,harry potter,0,0.4,incorrect,mary,0,0.17,incorrect,harry potter,0,0.4,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,jesus,0,0.15,incorrect,harry potter,0,0.4,incorrect,hermione,1,1.0,correct,harry,0,0.31,incorrect,harry potter,0,0.4,incorrect,harry,0,0.31,incorrect,hermione,1,1.0,correct,jesus,0,0.15,incorrect,harry potter,0,0.4,incorrect,harry,0,0.31,incorrect,harry,0,0.31,incorrect,harry,0,0.31,incorrect,jesus,0,0.15,incorrect,harry,0,0.31,incorrect
['hermione'],jesus,0,0.15,incorrect,noah,0,0.17,incorrect,moses,0,0.46,incorrect,god,0,0.18,incorrect,noah,0,0.17,incorrect,noah,0,0.17,incorrect,emily,0,0.46,incorrect,staircase,0,0.24,incorrect,jesus,0,0.15,incorrect,moses,0,0.46,incorrect,google,0,0.29,incorrect,noah,0,0.17,incorrect,god,0,0.18,incorrect,noah,0,0.17,incorrect,staircase,0,0.24,incorrect,moses,0,0.46,incorrect,emily,0,0.46,incorrect,attic,0,0.15,incorrect,o,0,0.22,incorrect,ali,0,0.18,incorrect,narrator,0,0.25,incorrect,nguyen,0,0.29,incorrect,edgar,0,0.31,incorrect,rosalia,0,0.27,incorrect,attic,0,0.15,incorrect,ali,0,0.18,incorrect,nguyen,0,0.29,incorrect,rosalia,0,0.27,incorrect
['harry'],job,0,0.0,incorrect,elijah,0,0.18,incorrect,moses,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.22,incorrect,jesus,0,0.0,incorrect,frankenstein,0,0.12,incorrect,zeus,0,0.0,incorrect,herodote,0,0.31,incorrect,noah,0,0.22,incorrect,noah,0,0.22,incorrect,elijah,0,0.18,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,zeus,0,0.0,incorrect,noah,0,0.22,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,god,0,0.0,incorrect,dorian,0,0.18,incorrect,dong,0,0.0,incorrect,edmundo,0,0.0,incorrect,empecinada,0,0.13,incorrect,harry,1,1.0,correct,god,0,0.0,incorrect,dong,0,0.0,incorrect,empecinada,0,0.13,incorrect
['harry'],heathcliff,0,0.27,incorrect,eve,0,0.0,incorrect,sam,0,0.25,incorrect,einstein,0,0.0,incorrect,god,0,0.0,incorrect,elijah,0,0.18,incorrect,emily,0,0.2,incorrect,brain,0,0.2,incorrect,hamlet,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,einstein,0,0.0,incorrect,elijah,0,0.18,incorrect,brain,0,0.2,incorrect,god,0,0.0,incorrect,harry,1,1.0,correct,darwin,0,0.36,incorrect,l lawliet,0,0.14,incorrect,harry,1,1.0,correct,dai bang,0,0.15,incorrect,dong,0,0.0,incorrect,geralt,0,0.18,incorrect,shakespeare,0,0.38,incorrect,darwin,0,0.36,incorrect,harry,1,1.0,correct,dong,0,0.0,incorrect,shakespeare,0,0.38,incorrect
"['hermione‘nin', 'hermione']",bilbo,0,0.31,incorrect,burrow,0,0.29,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,elijah,0,0.29,incorrect,god,0,0.18,incorrect,baghwan,0,0.27,incorrect,harry,0,0.31,incorrect,god,0,0.18,incorrect,harry potter,0,0.4,incorrect,burrow,0,0.29,incorrect,god,0,0.18,incorrect,elijah,0,0.29,incorrect,baghwan,0,0.27,incorrect,god,0,0.18,incorrect,ron,0,0.55,incorrect,harry,0,0.31,incorrect,kovuk,0,0.15,incorrect,orpheus,0,0.27,incorrect,thuong de,0,0.47,incorrect,dong,0,0.33,incorrect,harry,0,0.31,incorrect,madriguera,0,0.33,incorrect,harry,0,0.31,incorrect,orpheus,0,0.27,incorrect,dong,0,0.33,incorrect,madriguera,0,0.33,incorrect
['harry'],orpheus,0,0.17,incorrect,eve,0,0.0,incorrect,samson,0,0.18,incorrect,eve,0,0.0,incorrect,jesus,0,0.0,incorrect,eve,0,0.0,incorrect,frankenstein,0,0.12,incorrect,medusa,0,0.18,incorrect,pandora,0,0.33,incorrect,andes,0,0.2,incorrect,angel,0,0.2,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,medusa,0,0.18,incorrect,andes,0,0.2,incorrect,heathcliff,0,0.27,incorrect,phoenix,0,0.17,incorrect,heathcliff,0,0.27,incorrect,prometheus,0,0.13,incorrect,nguoi do,0,0.0,incorrect,nguyen dinh chieu,0,0.09,incorrect,edgar,0,0.4,incorrect,prometeo,0,0.15,incorrect,phoenix,0,0.17,incorrect,prometheus,0,0.13,incorrect,nguyen dinh chieu,0,0.09,incorrect,prometeo,0,0.15,incorrect
"['sirius', 'harry']",orion,0,0.36,incorrect,orion,0,0.36,incorrect,alice,0,0.2,incorrect,disney,0,0.33,incorrect,harry,1,1.0,correct,orion,0,0.36,incorrect,godfather,0,0.29,incorrect,marlon brando,0,0.33,incorrect,andriamahilala,0,0.21,incorrect,andromeda,0,0.29,incorrect,charlotte,0,0.43,incorrect,orion,0,0.36,incorrect,disney,0,0.33,incorrect,orion,0,0.36,incorrect,marlon brando,0,0.33,incorrect,andromeda,0,0.29,incorrect,harry,1,1.0,correct,sirius,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,phuong,0,0.18,incorrect,albus,0,0.36,incorrect,dracula,0,0.31,incorrect,sirius,1,1.0,correct,harry,1,1.0,correct,phuong,0,0.18,incorrect,dracula,0,0.31,incorrect
"['dumbledore harry', 'harry', 'dumbledore', 'harry‘nin']",muhammad,0,0.33,incorrect,elijah,0,0.18,incorrect,emmett,0,0.25,incorrect,god,0,0.15,incorrect,adam,0,0.29,incorrect,elijah,0,0.18,incorrect,emily,0,0.29,incorrect,shakespeare,0,0.38,incorrect,alice,0,0.29,incorrect,eve,0,0.31,incorrect,jesus,0,0.13,incorrect,elijah,0,0.18,incorrect,god,0,0.15,incorrect,elijah,0,0.18,incorrect,shakespeare,0,0.38,incorrect,eve,0,0.31,incorrect,harry,1,1.0,correct,god,0,0.15,incorrect,hamlet,0,0.38,incorrect,shakespeare,0,0.38,incorrect,dorian,0,0.4,incorrect,nguyen dinh chieu,0,0.31,incorrect,el,0,0.17,incorrect,eva,0,0.25,incorrect,god,0,0.15,incorrect,shakespeare,0,0.38,incorrect,nguyen dinh chieu,0,0.31,incorrect,eva,0,0.25,incorrect
"['hermione—', 'hermione']",shakespeare,0,0.42,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,jesus,0,0.15,incorrect,eve,0,0.36,incorrect,harry,0,0.31,incorrect,shakespeare,0,0.42,incorrect,jesus,0,0.15,incorrect,god,0,0.18,incorrect,harry potter,0,0.4,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,eve,0,0.36,incorrect,shakespeare,0,0.42,incorrect,god,0,0.18,incorrect,hermione,1,1.0,correct,hermione,1,1.0,correct,hermione,1,1.0,correct,gandalf,0,0.13,incorrect,gandalf,0,0.13,incorrect,dat ma,0,0.14,incorrect,harry potter,0,0.4,incorrect,hermione,1,1.0,correct,hermione,1,1.0,correct,gandalf,0,0.13,incorrect,dat ma,0,0.14,incorrect,hermione,1,1.0,correct
['harry'],mickey mouse,0,0.12,incorrect,eve,0,0.0,incorrect,albert,0,0.36,incorrect,god,0,0.0,incorrect,wartcap,0,0.33,incorrect,eve,0,0.0,incorrect,marie curie,0,0.38,incorrect,facebook,0,0.15,incorrect,walt disney,0,0.25,incorrect,wartcap,0,0.33,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,facebook,0,0.15,incorrect,wartcap,0,0.33,incorrect,pip,0,0.0,incorrect,wartcap,0,0.33,incorrect,pinar,0,0.4,incorrect,adem,0,0.22,incorrect,de van,0,0.18,incorrect,wartcap,0,0.33,incorrect,gabriel garcia marquez,0,0.22,incorrect,pandora,0,0.33,incorrect,wartcap,0,0.33,incorrect,adem,0,0.22,incorrect,wartcap,0,0.33,incorrect,pandora,0,0.33,incorrect
"['ron—', 'ron']",harry,0,0.25,incorrect,hogwarts,0,0.18,incorrect,harry potter,0,0.27,incorrect,harry,0,0.25,incorrect,abraham,0,0.2,incorrect,elijah,0,0.0,incorrect,harry potter,0,0.27,incorrect,harry potter,0,0.27,incorrect,harry potter,0,0.27,incorrect,apparate,0,0.18,incorrect,dobby,0,0.25,incorrect,hogwarts,0,0.18,incorrect,harry,0,0.25,incorrect,elijah,0,0.0,incorrect,harry potter,0,0.27,incorrect,apparate,0,0.18,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,hogwarts,0,0.18,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,legolas,0,0.2,incorrect,albus,0,0.0,incorrect,harry,0,0.25,incorrect,hogwarts,0,0.18,incorrect,harry,0,0.25,incorrect,albus,0,0.0,incorrect
['voldemort'],god,0,0.33,incorrect,eve,0,0.33,incorrect,god,0,0.33,incorrect,satan,0,0.14,incorrect,adam,0,0.31,incorrect,eve,0,0.33,incorrect,tolkien,0,0.38,incorrect,shakespeare,0,0.2,incorrect,gandalf,0,0.12,incorrect,lothlorien,0,0.42,incorrect,google,0,0.4,incorrect,eve,0,0.33,incorrect,satan,0,0.14,incorrect,eve,0,0.33,incorrect,shakespeare,0,0.2,incorrect,lothlorien,0,0.42,incorrect,lord voldemort,0,0.78,correct,dumbledore,0,0.42,incorrect,hermione,0,0.35,incorrect,allah,0,0.14,incorrect,dat,0,0.33,incorrect,thien,0,0.14,incorrect,draco,0,0.29,incorrect,gandalf,0,0.12,incorrect,dumbledore,0,0.42,incorrect,allah,0,0.14,incorrect,thien,0,0.14,incorrect,gandalf,0,0.12,incorrect
['hermione'],jesus,0,0.15,incorrect,god,0,0.18,incorrect,morongwa,0,0.38,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,eve,0,0.36,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,adama,0,0.15,incorrect,moses,0,0.46,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,eve,0,0.36,incorrect,god,0,0.18,incorrect,adama,0,0.15,incorrect,mother,0,0.43,incorrect,eve,0,0.36,incorrect,bay,0,0.0,incorrect,allah,0,0.15,incorrect,thuy van,0,0.25,incorrect,thanh kinh,0,0.33,incorrect,jesus,0,0.15,incorrect,eden,0,0.33,incorrect,eve,0,0.36,incorrect,allah,0,0.15,incorrect,thanh kinh,0,0.33,incorrect,eden,0,0.33,incorrect
"['hermione—', 'hermione']",oliver twist,0,0.3,incorrect,elijah,0,0.29,incorrect,god,0,0.18,incorrect,moses,0,0.46,incorrect,job,0,0.18,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,doctor,0,0.14,incorrect,jesus,0,0.15,incorrect,god,0,0.18,incorrect,moses,0,0.46,incorrect,elijah,0,0.29,incorrect,moses,0,0.46,incorrect,god,0,0.18,incorrect,doctor,0,0.14,incorrect,god,0,0.18,incorrect,she,0,0.36,incorrect,lord,0,0.17,incorrect,heathcliff,0,0.33,incorrect,tanri,0,0.31,incorrect,do te,0,0.31,incorrect,nguyen,0,0.29,incorrect,maria,0,0.31,incorrect,jesus,0,0.15,incorrect,lord,0,0.17,incorrect,tanri,0,0.31,incorrect,nguyen,0,0.29,incorrect,jesus,0,0.15,incorrect
['harry'],gandalf,0,0.17,incorrect,egypt,0,0.2,incorrect,gollum,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,eve,0,0.0,incorrect,norman,0,0.18,incorrect,elon,0,0.0,incorrect,santa,0,0.2,incorrect,efeso,0,0.0,incorrect,god,0,0.0,incorrect,egypt,0,0.2,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,elon,0,0.0,incorrect,efeso,0,0.0,incorrect,frodo,0,0.2,incorrect,frodo,0,0.2,incorrect,pinokyo,0,0.17,incorrect,odipus,0,0.0,incorrect,dorian,0,0.18,incorrect,dong,0,0.0,incorrect,frodo,0,0.2,incorrect,gandalf,0,0.17,incorrect,frodo,0,0.2,incorrect,odipus,0,0.0,incorrect,dong,0,0.0,incorrect,gandalf,0,0.17,incorrect
"['harry', 'harry‘ye', 'harry—', 'harr']",god,0,0.0,incorrect,elijah,0,0.2,incorrect,morena,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.18,incorrect,god,0,0.0,incorrect,eliot,0,0.15,incorrect,andriamanitra,0,0.35,incorrect,antony,0,0.36,incorrect,moses,0,0.15,incorrect,elijah,0,0.2,incorrect,god,0,0.0,incorrect,eve,0,0.18,incorrect,eliot,0,0.15,incorrect,antony,0,0.36,incorrect,harry,1,1.0,correct,god,0,0.0,incorrect,ona,0,0.29,incorrect,allah,0,0.22,incorrect,kien,0,0.17,incorrect,thanh giuse,0,0.32,incorrect,jose,0,0.17,incorrect,paula,0,0.22,incorrect,god,0,0.0,incorrect,allah,0,0.22,incorrect,thanh giuse,0,0.32,incorrect,paula,0,0.22,incorrect
['voldemort'],big brother,0,0.3,incorrect,odin,0,0.31,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,elijah,0,0.13,incorrect,hitler,0,0.4,incorrect,shakespeare,0,0.2,incorrect,minister,0,0.24,incorrect,aristotle,0,0.33,incorrect,jesus,0,0.14,incorrect,odin,0,0.31,incorrect,god,0,0.33,incorrect,elijah,0,0.13,incorrect,shakespeare,0,0.2,incorrect,aristotle,0,0.33,incorrect,voldemort,1,1.0,correct,big brother,0,0.3,incorrect,putin,0,0.14,incorrect,devlet,0,0.53,incorrect,hitler,0,0.4,incorrect,nguyen ai quoc,0,0.17,incorrect,ministro,0,0.24,incorrect,ministerio,0,0.21,incorrect,big brother,0,0.3,incorrect,devlet,0,0.53,incorrect,nguyen ai quoc,0,0.17,incorrect,ministerio,0,0.21,incorrect
['lupin'],god,0,0.0,incorrect,elijah,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,elijah,0,0.36,incorrect,god,0,0.0,incorrect,marx,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,moses,0,0.0,incorrect,elijah,0,0.36,incorrect,god,0,0.0,incorrect,elijah,0,0.36,incorrect,marx,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.2,incorrect,god,0,0.0,incorrect,bay,0,0.0,incorrect,shakespeare,0,0.12,incorrect,phuong,0,0.36,incorrect,shakespeare,0,0.12,incorrect,jesus,0,0.2,incorrect,emily,0,0.2,incorrect,god,0,0.0,incorrect,shakespeare,0,0.12,incorrect,shakespeare,0,0.12,incorrect,emily,0,0.2,incorrect
['lupin'],job,0,0.0,incorrect,elijah,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,god,0,0.0,incorrect,google,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,elijah,0,0.36,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,google,0,0.18,incorrect,god,0,0.0,incorrect,sam,0,0.0,incorrect,eve,0,0.0,incorrect,harry,0,0.0,incorrect,ali,0,0.5,incorrect,gandalf,0,0.17,incorrect,jesus,0,0.2,incorrect,gandalf,0,0.17,incorrect,aristoteles,0,0.12,incorrect,eve,0,0.0,incorrect,ali,0,0.5,incorrect,jesus,0,0.2,incorrect,aristoteles,0,0.12,incorrect
"['ron—', 'ron‘dan', 'ron']",dobby,0,0.25,incorrect,dobby,0,0.25,incorrect,jalo,0,0.29,incorrect,god,0,0.4,incorrect,god,0,0.4,incorrect,abraham,0,0.29,incorrect,dobby,0,0.25,incorrect,harry,0,0.25,incorrect,god,0,0.4,incorrect,god,0,0.4,incorrect,mary,0,0.29,incorrect,dobby,0,0.25,incorrect,god,0,0.4,incorrect,abraham,0,0.29,incorrect,harry,0,0.25,incorrect,god,0,0.4,incorrect,dumbledore,0,0.15,incorrect,dobby,0,0.25,incorrect,scrooge,0,0.4,incorrect,allah,0,0.17,incorrect,quy,0,0.0,incorrect,duc,0,0.2,incorrect,gandalf,0,0.43,incorrect,gandalf,0,0.43,incorrect,dobby,0,0.25,incorrect,allah,0,0.17,incorrect,duc,0,0.2,incorrect,gandalf,0,0.43,incorrect
"['ron‘a', 'ron']",ron,1,1.0,correct,hogwarts express,0,0.19,incorrect,smiled,0,0.0,incorrect,hogwarts,0,0.31,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,hogwarts,0,0.31,incorrect,harry,0,0.25,incorrect,harry potter,0,0.27,incorrect,harry,0,0.25,incorrect,hogwarts express,0,0.19,incorrect,hogwarts,0,0.31,incorrect,harry,0,0.25,incorrect,hogwarts,0,0.31,incorrect,harry potter,0,0.27,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,harry potter,0,0.27,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,albus,0,0.2,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,albus,0,0.2,incorrect
['harry'],god,0,0.0,incorrect,heaven,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,google,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,heaven,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,google,0,0.0,incorrect,god,0,0.0,incorrect,hamlet,0,0.36,incorrect,einstein,0,0.0,incorrect,allah,0,0.2,incorrect,allah,0,0.2,incorrect,narrator,0,0.46,incorrect,thuong de,0,0.14,incorrect,jose,0,0.0,incorrect,shakespeare,0,0.38,incorrect,einstein,0,0.0,incorrect,allah,0,0.2,incorrect,thuong de,0,0.14,incorrect,shakespeare,0,0.38,incorrect
['harry'],harry potter,0,0.59,incorrect,odysseus,0,0.15,incorrect,donald,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,shylock,0,0.33,incorrect,galileo,0,0.17,incorrect,harry potter,0,0.59,incorrect,harry potter,0,0.59,incorrect,jesus,0,0.0,incorrect,odysseus,0,0.15,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,galileo,0,0.17,incorrect,harry potter,0,0.59,incorrect,harry,1,1.0,correct,ron,0,0.25,incorrect,sirius,0,0.18,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,dong,0,0.0,incorrect,harry potter,0,0.59,incorrect,spattergroit,0,0.35,incorrect,ron,0,0.25,incorrect,harry,1,1.0,correct,dong,0,0.0,incorrect,spattergroit,0,0.35,incorrect
"['ron—', 'ron']",oliver,0,0.22,incorrect,elijah,0,0.0,incorrect,someone,0,0.4,incorrect,god,0,0.33,incorrect,heracles,0,0.18,incorrect,eita,0,0.0,incorrect,goldilocks,0,0.15,incorrect,cinderella,0,0.15,incorrect,noah,0,0.29,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,elijah,0,0.0,incorrect,god,0,0.33,incorrect,eita,0,0.0,incorrect,cinderella,0,0.15,incorrect,god,0,0.33,incorrect,harry,0,0.25,incorrect,invisibility,0,0.13,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,tam,0,0.0,incorrect,harry,0,0.25,incorrect,ciudad,0,0.0,incorrect,invisibility,0,0.13,incorrect,harry,0,0.25,incorrect,tam,0,0.0,incorrect,ciudad,0,0.0,incorrect
['harry'],orunmila,0,0.15,incorrect,elijah,0,0.18,incorrect,moses,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,heathcliff,0,0.27,incorrect,heather,0,0.5,incorrect,moses,0,0.0,incorrect,adama,0,0.2,incorrect,adam,0,0.22,incorrect,elijah,0,0.18,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,heather,0,0.5,incorrect,adama,0,0.2,incorrect,harry,1,1.0,correct,gandalf,0,0.17,incorrect,heathcliff,0,0.27,incorrect,harry,1,1.0,correct,gandalf,0,0.17,incorrect,dat,0,0.25,incorrect,harry potter,0,0.59,incorrect,magia,0,0.2,incorrect,gandalf,0,0.17,incorrect,harry,1,1.0,correct,dat,0,0.25,incorrect,magia,0,0.2,incorrect
['harry'],eve,0,0.0,incorrect,einstein,0,0.0,incorrect,einstein,0,0.0,incorrect,africa,0,0.36,incorrect,abraham,0,0.33,incorrect,elijah,0,0.18,incorrect,harry,1,1.0,correct,india,0,0.2,incorrect,google,0,0.0,incorrect,madagascar,0,0.27,incorrect,google,0,0.0,incorrect,einstein,0,0.0,incorrect,africa,0,0.36,incorrect,elijah,0,0.18,incorrect,india,0,0.2,incorrect,madagascar,0,0.27,incorrect,harry,1,1.0,correct,ministry,0,0.31,incorrect,harry,1,1.0,correct,ev,0,0.0,incorrect,harry,1,1.0,correct,paris,0,0.4,incorrect,james,0,0.2,incorrect,edificio,0,0.0,incorrect,ministry,0,0.31,incorrect,ev,0,0.0,incorrect,paris,0,0.4,incorrect,edificio,0,0.0,incorrect
['harry'],oliver twist,0,0.12,incorrect,eve,0,0.0,incorrect,satan,0,0.2,incorrect,god,0,0.0,incorrect,elijah,0,0.18,incorrect,elijah,0,0.18,incorrect,harry potter,0,0.59,incorrect,harry potter,0,0.59,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,eve,0,0.0,incorrect,god,0,0.0,incorrect,elijah,0,0.18,incorrect,harry potter,0,0.59,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,gandalf,0,0.17,incorrect,harry,1,1.0,correct,thuy,0,0.44,incorrect,harry,1,1.0,correct,gandalf,0,0.17,incorrect,harry,1,1.0,correct,gandalf,0,0.17,incorrect,thuy,0,0.44,incorrect,gandalf,0,0.17,incorrect
['harry'],harry potter,0,0.59,incorrect,gandalf,0,0.17,incorrect,hitler,0,0.36,incorrect,eve,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,pompeii,0,0.0,incorrect,venus,0,0.0,incorrect,nigeria,0,0.17,incorrect,nigeria,0,0.17,incorrect,god,0,0.0,incorrect,gandalf,0,0.17,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,venus,0,0.0,incorrect,nigeria,0,0.17,incorrect,gandalf,0,0.17,incorrect,gandalf,0,0.17,incorrect,gullerin efendisi,0,0.09,incorrect,medusa,0,0.18,incorrect,jonathan harker,0,0.4,incorrect,than,0,0.44,incorrect,gandalf,0,0.17,incorrect,jerusalen,0,0.14,incorrect,gandalf,0,0.17,incorrect,medusa,0,0.18,incorrect,than,0,0.44,incorrect,jerusalen,0,0.14,incorrect
"['harry', 'umbridge']",shakespeare,0,0.38,incorrect,einstein,0,0.25,incorrect,abraham,0,0.33,incorrect,god,0,0.18,incorrect,noah,0,0.22,incorrect,eve,0,0.18,incorrect,harry potter,0,0.59,incorrect,harry potter,0,0.59,incorrect,london,0,0.14,incorrect,alexander,0,0.29,incorrect,google,0,0.29,incorrect,einstein,0,0.25,incorrect,god,0,0.18,incorrect,eve,0,0.18,incorrect,harry potter,0,0.59,incorrect,alexander,0,0.29,incorrect,mcgonagall,0,0.22,incorrect,gandalf,0,0.17,incorrect,harry,1,1.0,correct,dumbledore,0,0.56,incorrect,mcgonagall,0,0.22,incorrect,dong,0,0.33,incorrect,harry,1,1.0,correct,moises,0,0.43,incorrect,gandalf,0,0.17,incorrect,dumbledore,0,0.56,incorrect,dong,0,0.33,incorrect,moises,0,0.43,incorrect
['harry'],oliver twist,0,0.12,incorrect,elijah,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,samson,0,0.18,incorrect,eve,0,0.0,incorrect,god,0,0.0,incorrect,orpheus,0,0.17,incorrect,alice,0,0.2,incorrect,adinon,0,0.18,incorrect,jesus,0,0.0,incorrect,elijah,0,0.18,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,orpheus,0,0.17,incorrect,adinon,0,0.18,incorrect,harry,1,1.0,correct,heathcliff,0,0.27,incorrect,harry,1,1.0,correct,odasi,0,0.2,incorrect,gandalf,0,0.17,incorrect,thien,0,0.2,incorrect,gandalf,0,0.17,incorrect,dios,0,0.0,incorrect,heathcliff,0,0.27,incorrect,odasi,0,0.2,incorrect,thien,0,0.2,incorrect,dios,0,0.0,incorrect
