Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['elizabeth'],emily,0,0.29,incorrect,hertfordshire,0,0.27,incorrect,hertfordshire,0,0.27,incorrect,hertfordshire,0,0.27,incorrect,hertfordshire,0,0.27,incorrect,horatio nelson,0,0.17,incorrect,rudra,0,0.14,incorrect,deepa,0,0.29,incorrect,hertfordshire,0,0.27,incorrect,hertfordshire,0,0.27,incorrect,charles,0,0.25,incorrect,hertfordshire,0,0.27,incorrect,hertfordshire,0,0.27,incorrect,horatio nelson,0,0.17,incorrect,deepa,0,0.29,incorrect,hertfordshire,0,0.27,incorrect,catherine,0,0.33,incorrect,mr. collins,0,0.2,incorrect,mr. collins,0,0.2,incorrect,hertfordshire,0,0.27,incorrect,emily,0,0.29,incorrect,emily,0,0.29,incorrect,emily,0,0.29,incorrect,hertfordshire,0,0.27,incorrect,mr. collins,0,0.2,incorrect,hertfordshire,0,0.27,incorrect,emily,0,0.29,incorrect,hertfordshire,0,0.27,incorrect
['jane'],oluwa,0,0.22,incorrect,oluwa,0,0.22,incorrect,modimo,0,0.0,incorrect,modimo,0,0.0,incorrect,teremoana,0,0.31,incorrect,te atua,0,0.18,incorrect,kaney,0,0.67,incorrect,shukra,0,0.2,incorrect,andriamanitra,0,0.24,incorrect,andriamanitra,0,0.24,incorrect,ha e,0,0.5,incorrect,oluwa,0,0.22,incorrect,modimo,0,0.0,incorrect,te atua,0,0.18,incorrect,shukra,0,0.2,incorrect,andriamanitra,0,0.24,incorrect,edward,0,0.2,incorrect,he,0,0.33,incorrect,ali,0,0.29,incorrect,acimanan,0,0.33,incorrect,thiago,0,0.2,incorrect,em anh,0,0.4,incorrect,don,0,0.29,incorrect,maria,0,0.22,incorrect,he,0,0.33,incorrect,acimanan,0,0.33,incorrect,em anh,0,0.4,incorrect,maria,0,0.22,incorrect
"['elizabeth', 'elizabeth–']",oliver,0,0.4,incorrect,olufunmilayo,0,0.29,incorrect,selebi,0,0.4,incorrect,mathata,0,0.38,incorrect,te hina,0,0.38,incorrect,eita,0,0.46,incorrect,prithvi,0,0.38,incorrect,prithvi,0,0.38,incorrect,andriamanitra,0,0.27,incorrect,valentin,0,0.35,incorrect,matseliso,0,0.33,incorrect,olufunmilayo,0,0.29,incorrect,mathata,0,0.38,incorrect,eita,0,0.46,incorrect,prithvi,0,0.38,incorrect,valentin,0,0.35,incorrect,mr. collins,0,0.2,incorrect,eliza,0,0.71,correct,ali,0,0.33,incorrect,arkadas,0,0.12,incorrect,phoebe,0,0.4,incorrect,anh chung,0,0.22,incorrect,don pedro,0,0.11,incorrect,lo,0,0.18,incorrect,eliza,0,0.71,correct,arkadas,0,0.12,incorrect,anh chung,0,0.22,incorrect,lo,0,0.18,incorrect
"['mr bingley', 'señor', 'bingley', 'mr', 'señor bingley']",oluwasegun,0,0.4,incorrect,oliver,0,0.36,incorrect,mathaeus,0,0.22,incorrect,go,0,0.29,incorrect,te hina,0,0.4,incorrect,etiota,0,0.36,incorrect,love,0,0.36,incorrect,cher,0,0.44,incorrect,voltaire,0,0.31,incorrect,matetika,0,0.22,incorrect,thapelo,0,0.33,incorrect,oliver,0,0.36,incorrect,go,0,0.29,incorrect,etiota,0,0.36,incorrect,cher,0,0.44,incorrect,matetika,0,0.22,incorrect,emma,0,0.33,incorrect,pray,0,0.33,incorrect,emine,0,0.53,incorrect,halil,0,0.33,incorrect,ngoc anh,0,0.38,incorrect,ngoc huy,0,0.4,incorrect,don quijote,0,0.33,incorrect,explicame,0,0.27,incorrect,pray,0,0.33,incorrect,halil,0,0.33,incorrect,ngoc huy,0,0.4,incorrect,explicame,0,0.27,incorrect
"['lizz', 'lizzy']",olivia,0,0.4,incorrect,olutu,0,0.22,incorrect,modise,0,0.2,incorrect,mamongwe,0,0.0,incorrect,teaota,0,0.0,incorrect,tera,0,0.0,incorrect,prerna,0,0.0,incorrect,arjun,0,0.0,incorrect,hendry,0,0.18,incorrect,hendry,0,0.18,incorrect,haeba,0,0.0,incorrect,olutu,0,0.22,incorrect,mamongwe,0,0.0,incorrect,tera,0,0.0,incorrect,arjun,0,0.0,incorrect,hendry,0,0.18,incorrect,miss crawford,0,0.12,incorrect,your father,0,0.12,incorrect,will,0,0.25,incorrect,baben,0,0.0,incorrect,thuy,0,0.22,incorrect,thuy,0,0.22,incorrect,valentina,0,0.31,incorrect,teodoro,0,0.0,incorrect,your father,0,0.12,incorrect,baben,0,0.0,incorrect,thuy,0,0.22,incorrect,teodoro,0,0.0,incorrect
"['mr', 'wickham', 'wi', 'mr wickham']",oladele,0,0.14,incorrect,ati,0,0.4,incorrect,diaphrah,0,0.4,incorrect,mme,0,0.4,incorrect,te ata,0,0.25,incorrect,ua,0,0.22,incorrect,mudaa,0,0.29,incorrect,jan,0,0.2,incorrect,manantena,0,0.21,incorrect,nasaina,0,0.29,incorrect,empa,0,0.33,incorrect,ati,0,0.4,incorrect,mme,0,0.4,incorrect,ua,0,0.22,incorrect,jan,0,0.2,incorrect,nasaina,0,0.29,incorrect,mr. bingley,0,0.38,incorrect,mother,0,0.5,incorrect,emma,0,0.33,incorrect,annem,0,0.33,incorrect,anh ay,0,0.31,incorrect,nguyen thi mo,0,0.26,incorrect,isabel,0,0.31,incorrect,mi lo,0,0.29,incorrect,mother,0,0.5,incorrect,annem,0,0.33,incorrect,nguyen thi mo,0,0.26,incorrect,mi lo,0,0.29,incorrect
"['elizabeth', 'eliz']",oliver,0,0.4,incorrect,oliver,0,0.4,incorrect,modise,0,0.27,incorrect,mmangwane,0,0.22,incorrect,te hina,0,0.38,incorrect,ua,0,0.18,incorrect,okara,0,0.14,incorrect,naaraaj,0,0.12,incorrect,ary,0,0.17,incorrect,nanome,0,0.27,incorrect,me likeletso arohana,0,0.41,incorrect,oliver,0,0.4,incorrect,mmangwane,0,0.22,incorrect,ua,0,0.18,incorrect,naaraaj,0,0.12,incorrect,nanome,0,0.27,incorrect,emma,0,0.31,incorrect,eliza,0,0.89,correct,attila,0,0.27,incorrect,yengi,0,0.44,incorrect,kim,0,0.29,incorrect,thi my,0,0.27,incorrect,maria,0,0.29,incorrect,maria,0,0.29,incorrect,eliza,0,0.89,correct,yengi,0,0.44,incorrect,thi my,0,0.27,incorrect,maria,0,0.29,incorrect
['elizabeth'],oliver,0,0.4,incorrect,adele,0,0.43,incorrect,bokone,0,0.27,incorrect,letsatsi,0,0.35,incorrect,te hina,0,0.38,incorrect,te e,0,0.31,incorrect,prasad,0,0.13,incorrect,prerna,0,0.27,incorrect,jonah,0,0.29,incorrect,vaovao,0,0.13,incorrect,ntho,0,0.31,incorrect,adele,0,0.43,incorrect,letsatsi,0,0.35,incorrect,te e,0,0.31,incorrect,prerna,0,0.27,incorrect,vaovao,0,0.13,incorrect,eliza,0,0.71,correct,emily,0,0.29,incorrect,emma,0,0.31,incorrect,ada,0,0.17,incorrect,tran thi huyen,0,0.26,incorrect,thit,0,0.31,incorrect,isabel,0,0.53,incorrect,maria,0,0.29,incorrect,emily,0,0.29,incorrect,ada,0,0.17,incorrect,thit,0,0.31,incorrect,maria,0,0.29,incorrect
['elizabeth'],mr. collins,0,0.2,incorrect,rose,0,0.15,incorrect,charlotte,0,0.22,incorrect,mr. collins,0,0.2,incorrect,mr. collins,0,0.2,incorrect,mr. collins,0,0.2,incorrect,rosining,0,0.12,incorrect,len,0,0.33,incorrect,charlotte,0,0.22,incorrect,charlotte,0,0.22,incorrect,charlotte,0,0.22,incorrect,rose,0,0.15,incorrect,mr. collins,0,0.2,incorrect,mr. collins,0,0.2,incorrect,len,0,0.33,incorrect,charlotte,0,0.22,incorrect,rosings,0,0.12,incorrect,rosings,0,0.12,incorrect,mr. collins,0,0.2,incorrect,charlotte,0,0.22,incorrect,mr. darcy,0,0.11,incorrect,huntsford,0,0.11,incorrect,rosings,0,0.12,incorrect,mr. collins,0,0.2,incorrect,rosings,0,0.12,incorrect,charlotte,0,0.22,incorrect,huntsford,0,0.11,incorrect,mr. collins,0,0.2,incorrect
['elizabeth'],oliver,0,0.4,incorrect,nipa,0,0.31,incorrect,modumo,0,0.0,incorrect,senegal,0,0.25,incorrect,te akiti,0,0.35,incorrect,ua,0,0.18,incorrect,gopaal,0,0.13,incorrect,jephrsn,0,0.25,incorrect,ary,0,0.17,incorrect,tokony dia,0,0.21,incorrect,matlou,0,0.27,incorrect,nipa,0,0.31,incorrect,senegal,0,0.25,incorrect,ua,0,0.18,incorrect,jephrsn,0,0.25,incorrect,tokony dia,0,0.21,incorrect,elizabeth,1,1.0,correct,miss havisham,0,0.27,incorrect,ali,0,0.33,incorrect,emma,0,0.31,incorrect,tom,0,0.17,incorrect,phoebe,0,0.4,incorrect,don,0,0.0,incorrect,al,0,0.18,incorrect,miss havisham,0,0.27,incorrect,emma,0,0.31,incorrect,phoebe,0,0.4,incorrect,al,0,0.18,incorrect
"['maria', 'maría']",olumide,0,0.33,incorrect,oliver,0,0.18,incorrect,elizabeth,0,0.29,incorrect,sheila,0,0.36,incorrect,tea,0,0.25,incorrect,te oia,0,0.36,incorrect,prashant,0,0.31,incorrect,baabu,0,0.4,incorrect,andriamanitra,0,0.44,incorrect,eny,0,0.0,incorrect,moses,0,0.2,incorrect,oliver,0,0.18,incorrect,sheila,0,0.36,incorrect,te oia,0,0.36,incorrect,baabu,0,0.4,incorrect,eny,0,0.0,incorrect,mr. collins,0,0.38,incorrect,john,0,0.0,incorrect,ali,0,0.5,incorrect,ona,0,0.25,incorrect,ngoi sao,0,0.31,incorrect,ngoc anh,0,0.15,incorrect,isabel,0,0.36,incorrect,maria,1,1.0,correct,john,0,0.0,incorrect,ona,0,0.25,incorrect,ngoc anh,0,0.15,incorrect,maria,1,1.0,correct
['elizabeth'],chief justice,0,0.27,incorrect,olufunmilayo,0,0.29,incorrect,selebi,0,0.4,incorrect,mamo,0,0.15,incorrect,te ariki,0,0.24,incorrect,te aperahama,0,0.38,incorrect,chandra,0,0.12,incorrect,chaubey,0,0.38,incorrect,valentina,0,0.33,incorrect,valentin,0,0.35,incorrect,maapi,0,0.14,incorrect,olufunmilayo,0,0.29,incorrect,mamo,0,0.15,incorrect,te aperahama,0,0.38,incorrect,chaubey,0,0.38,incorrect,valentin,0,0.35,incorrect,miss crawford,0,0.18,incorrect,miss crawford,0,0.18,incorrect,cin,0,0.17,incorrect,saray manzour,0,0.09,incorrect,ngai hamlet,0,0.4,incorrect,thien su tu cua duc ba,0,0.19,incorrect,don,0,0.0,incorrect,maria,0,0.29,incorrect,miss crawford,0,0.18,incorrect,saray manzour,0,0.09,incorrect,thien su tu cua duc ba,0,0.19,incorrect,maria,0,0.29,incorrect
"['william', 'william––', 'sir', 'sir william']",omowumi,0,0.29,incorrect,olufisayo,0,0.38,incorrect,lesotho,0,0.2,incorrect,pes,0,0.33,incorrect,te hina,0,0.33,incorrect,ua,0,0.22,incorrect,prithvi,0,0.33,incorrect,prashant,0,0.21,incorrect,andriamanitra,0,0.33,incorrect,ary,0,0.33,incorrect,joseph,0,0.22,incorrect,olufisayo,0,0.38,incorrect,pes,0,0.33,incorrect,ua,0,0.22,incorrect,prashant,0,0.21,incorrect,ary,0,0.33,incorrect,emma,0,0.18,incorrect,prudence,0,0.18,incorrect,ali,0,0.4,incorrect,ali,0,0.4,incorrect,ngoc anh,0,0.21,incorrect,di di,0,0.38,incorrect,don quijote,0,0.18,incorrect,maria,0,0.38,incorrect,prudence,0,0.18,incorrect,ali,0,0.4,incorrect,di di,0,0.38,incorrect,maria,0,0.38,incorrect
"['catherine–', 'lady catherine', 'catherine', 'lady']",hertfordshire,0,0.45,incorrect,hertfordshire,0,0.45,incorrect,hertfordshire,0,0.45,incorrect,hertfordshire,0,0.45,incorrect,hertfordshire,0,0.45,incorrect,george,0,0.4,incorrect,george,0,0.4,incorrect,carita kislowski,0,0.32,incorrect,ary,0,0.57,incorrect,hertfordshire,0,0.45,incorrect,hertfordshire,0,0.45,incorrect,hertfordshire,0,0.45,incorrect,hertfordshire,0,0.45,incorrect,george,0,0.4,incorrect,carita kislowski,0,0.32,incorrect,hertfordshire,0,0.45,incorrect,mr. bingley,0,0.4,incorrect,lord hertford,0,0.44,incorrect,mr. collins,0,0.32,incorrect,henry,0,0.43,incorrect,wilhelmina,0,0.42,incorrect,hertfordshire,0,0.45,incorrect,don diego,0,0.35,incorrect,don giovanni,0,0.31,incorrect,lord hertford,0,0.44,incorrect,henry,0,0.43,incorrect,hertfordshire,0,0.45,incorrect,don giovanni,0,0.31,incorrect
"['mr darcy', 'señor', 'darc', 'darcy', 'mr', 'señor darcy']",oliver,0,0.36,incorrect,david,0,0.44,incorrect,segoane,0,0.5,incorrect,selebi,0,0.36,incorrect,te fana,0,0.33,incorrect,aita,0,0.25,incorrect,chhotu,0,0.2,incorrect,gpp-sppko,0,0.29,incorrect,valentina,0,0.3,incorrect,tomato,0,0.29,incorrect,ha,0,0.33,incorrect,david,0,0.44,incorrect,selebi,0,0.36,incorrect,aita,0,0.25,incorrect,gpp-sppko,0,0.29,incorrect,tomato,0,0.29,incorrect,charlotte,0,0.31,incorrect,pearson,0,0.36,incorrect,emma,0,0.33,incorrect,bazil,0,0.22,incorrect,phoebe,0,0.18,incorrect,thuyen vien,0,0.27,incorrect,walter,0,0.4,incorrect,don quijote,0,0.25,incorrect,pearson,0,0.36,incorrect,bazil,0,0.22,incorrect,thuyen vien,0,0.27,incorrect,don quijote,0,0.25,incorrect
"['darcy–', 'darcy']",olivia,0,0.18,incorrect,sandra,0,0.36,incorrect,phindisiwe,0,0.13,incorrect,lebogang,0,0.15,incorrect,tea,0,0.25,incorrect,teremoana,0,0.14,incorrect,anguri,0,0.36,incorrect,anusskaa,0,0.15,incorrect,valentina,0,0.14,incorrect,tsy,0,0.25,incorrect,leha,0,0.22,incorrect,sandra,0,0.36,incorrect,lebogang,0,0.15,incorrect,teremoana,0,0.14,incorrect,anusskaa,0,0.15,incorrect,tsy,0,0.25,incorrect,emma,0,0.22,incorrect,elizabeth bennet,0,0.1,incorrect,ada,0,0.5,incorrect,ada,0,0.5,incorrect,emily,0,0.2,incorrect,dieu,0,0.22,incorrect,maria,0,0.4,incorrect,maria,0,0.4,incorrect,elizabeth bennet,0,0.1,incorrect,ada,0,0.5,incorrect,dieu,0,0.22,incorrect,maria,0,0.4,incorrect
"['elizabeth', 'elizabeth–']",oliver,0,0.4,incorrect,oliver,0,0.4,incorrect,joseph,0,0.27,incorrect,he,0,0.18,incorrect,tamatoa,0,0.25,incorrect,aita,0,0.31,incorrect,prakash,0,0.25,incorrect,swabhagya,0,0.33,incorrect,marina,0,0.27,incorrect,marina,0,0.27,incorrect,u,0,0.0,incorrect,oliver,0,0.4,incorrect,he,0,0.18,incorrect,aita,0,0.31,incorrect,swabhagya,0,0.33,incorrect,marina,0,0.27,incorrect,miss crawford,0,0.18,incorrect,you,0,0.0,incorrect,ali,0,0.33,incorrect,zaman,0,0.29,incorrect,phoebe,0,0.4,incorrect,ngoc anh,0,0.24,incorrect,don,0,0.0,incorrect,don,0,0.0,incorrect,you,0,0.0,incorrect,zaman,0,0.29,incorrect,ngoc anh,0,0.24,incorrect,don,0,0.0,incorrect
['darcy'],netherfield,0,0.12,incorrect,mr. collins,0,0.25,incorrect,netherfield,0,0.12,incorrect,mr. bingley,0,0.25,incorrect,mr. bingley,0,0.25,incorrect,tera,0,0.22,incorrect,neil,0,0.0,incorrect,miti,0,0.0,incorrect,netherfield,0,0.12,incorrect,mr. bingley,0,0.25,incorrect,empa,0,0.22,incorrect,mr. collins,0,0.25,incorrect,mr. bingley,0,0.25,incorrect,tera,0,0.22,incorrect,miti,0,0.0,incorrect,mr. bingley,0,0.25,incorrect,mr. bingley,0,0.25,incorrect,mr. bingley,0,0.25,incorrect,mr. bingley,0,0.25,incorrect,elizabeth bennet,0,0.1,incorrect,mr. bingley,0,0.25,incorrect,mr. bingley,0,0.25,incorrect,pemberley,0,0.29,incorrect,porcel,0,0.36,incorrect,mr. bingley,0,0.25,incorrect,elizabeth bennet,0,0.1,incorrect,mr. bingley,0,0.25,incorrect,porcel,0,0.36,incorrect
"['mr', 'mr bingley', 'bingley']",olufemi,0,0.29,incorrect,mike,0,0.43,incorrect,matleng,0,0.35,incorrect,mme tshiamelo matleng,0,0.32,incorrect,te fiti,0,0.24,incorrect,te aita,0,0.24,incorrect,prasad,0,0.25,incorrect,princess,0,0.44,incorrect,thomas,0,0.25,incorrect,ary,0,0.4,incorrect,haeba,0,0.17,incorrect,mike,0,0.43,incorrect,mme tshiamelo matleng,0,0.32,incorrect,te aita,0,0.24,incorrect,princess,0,0.44,incorrect,ary,0,0.4,incorrect,mr. darcy,0,0.42,incorrect,henry,0,0.33,incorrect,ali,0,0.2,incorrect,calisma sureci,0,0.25,incorrect,phoebe,0,0.31,incorrect,thieu nien,0,0.35,incorrect,don,0,0.2,incorrect,don quijote,0,0.29,incorrect,henry,0,0.33,incorrect,calisma sureci,0,0.25,incorrect,thieu nien,0,0.35,incorrect,don quijote,0,0.29,incorrect
"['mr', 'mr darcy', 'darcy']",earl,0,0.44,incorrect,earl,0,0.44,incorrect,thapelo,0,0.17,incorrect,thapelo,0,0.17,incorrect,teremoana,0,0.24,incorrect,teie,0,0.0,incorrect,baabuu baaraat,0,0.27,incorrect,baabuu gngaadhar,0,0.33,incorrect,valentin,0,0.15,incorrect,henri,0,0.29,incorrect,ke,0,0.0,incorrect,earl,0,0.44,incorrect,thapelo,0,0.17,incorrect,teie,0,0.0,incorrect,baabuu gngaadhar,0,0.33,incorrect,henri,0,0.29,incorrect,emma woodhouse,0,0.27,incorrect,isabella,0,0.15,incorrect,ali,0,0.25,incorrect,charles,0,0.33,incorrect,phuc,0,0.22,incorrect,nguyen dinh thi,0,0.17,incorrect,don diego,0,0.24,incorrect,don pedro,0,0.35,incorrect,isabella,0,0.15,incorrect,charles,0,0.33,incorrect,nguyen dinh thi,0,0.17,incorrect,don pedro,0,0.35,incorrect
"['elizabeth', 'eliz']",oluto,0,0.29,incorrect,iya esua,0,0.35,incorrect,mme,0,0.29,incorrect,ke,0,0.33,incorrect,tea,0,0.33,incorrect,te hinaaro,0,0.32,incorrect,maataa,0,0.27,incorrect,mitraa,0,0.27,incorrect,andriamanitra,0,0.27,incorrect,indrady,0,0.25,incorrect,me,0,0.33,incorrect,iya esua,0,0.35,incorrect,ke,0,0.33,incorrect,te hinaaro,0,0.32,incorrect,mitraa,0,0.27,incorrect,indrady,0,0.25,incorrect,miss crawford,0,0.18,incorrect,miss crawford,0,0.18,incorrect,ada,0,0.17,incorrect,ismet,0,0.43,incorrect,nguyen thi huyen,0,0.24,incorrect,nguyen dinh thi,0,0.33,incorrect,senor pritchett,0,0.33,incorrect,senor,0,0.22,incorrect,miss crawford,0,0.18,incorrect,ismet,0,0.43,incorrect,nguyen dinh thi,0,0.33,incorrect,senor,0,0.22,incorrect
"['darc', 'darcy']",oliver,0,0.2,incorrect,olorunfemi adejobi,0,0.09,incorrect,leopold,0,0.18,incorrect,le lot,0,0.0,incorrect,teuhe,0,0.0,incorrect,eiaha,0,0.22,incorrect,mitrk,0,0.22,incorrect,heba,0,0.25,incorrect,antananarivo,0,0.25,incorrect,andriamanitra,0,0.35,incorrect,empa,0,0.25,incorrect,olorunfemi adejobi,0,0.09,incorrect,le lot,0,0.0,incorrect,eiaha,0,0.22,incorrect,heba,0,0.25,incorrect,andriamanitra,0,0.35,incorrect,arthur,0,0.4,incorrect,mr. crawford,0,0.25,incorrect,edmond,0,0.2,incorrect,edmund,0,0.2,incorrect,phoebe,0,0.0,incorrect,madame de maintenon,0,0.17,incorrect,don fernando,0,0.25,incorrect,don fernando,0,0.25,incorrect,mr. crawford,0,0.25,incorrect,edmund,0,0.2,incorrect,madame de maintenon,0,0.17,incorrect,don fernando,0,0.25,incorrect
"['mr', 'mr darcy', 'darcy']",colonel hastings,0,0.17,incorrect,london,0,0.18,incorrect,king george,0,0.21,incorrect,bogosi,0,0.0,incorrect,colonel gatien kiebe,0,0.14,incorrect,lonatoana,0,0.14,incorrect,deviillitaa,0,0.25,incorrect,raajnaath ttaaigr,0,0.32,incorrect,kolonely ratsimandrava,0,0.2,incorrect,london,0,0.18,incorrect,colonel,0,0.17,incorrect,london,0,0.18,incorrect,bogosi,0,0.0,incorrect,lonatoana,0,0.14,incorrect,raajnaath ttaaigr,0,0.32,incorrect,london,0,0.18,incorrect,colonel pickering,0,0.16,incorrect,colonel,0,0.17,incorrect,eniste,0,0.0,incorrect,hanina,0,0.18,incorrect,theresa may,0,0.42,incorrect,elizabeth bathory,0,0.32,incorrect,john,0,0.0,incorrect,charles,0,0.33,incorrect,colonel,0,0.17,incorrect,hanina,0,0.18,incorrect,elizabeth bathory,0,0.32,incorrect,charles,0,0.33,incorrect
"['fitzwilliam', 'albay', 'albay fitzwilliam']",oliver,0,0.24,incorrect,ogboni,0,0.18,incorrect,phapusing,0,0.15,incorrect,lehlonekane,0,0.27,incorrect,te fana'i'i,0,0.29,incorrect,teie,0,0.27,incorrect,jstorm,0,0.24,incorrect,chaplin,0,0.33,incorrect,valentina,0,0.43,incorrect,thomas,0,0.24,incorrect,empa,0,0.22,incorrect,ogboni,0,0.18,incorrect,lehlonekane,0,0.27,incorrect,teie,0,0.27,incorrect,chaplin,0,0.33,incorrect,thomas,0,0.24,incorrect,elizabeth bennet,0,0.24,incorrect,mr. collins,0,0.29,incorrect,rey,0,0.25,incorrect,demek,0,0.12,incorrect,phoebe,0,0.18,incorrect,phoebe,0,0.18,incorrect,don,0,0.0,incorrect,maria,0,0.4,incorrect,mr. collins,0,0.29,incorrect,demek,0,0.12,incorrect,phoebe,0,0.18,incorrect,maria,0,0.4,incorrect
['darcy'],oliver,0,0.18,incorrect,oliver twist,0,0.12,incorrect,segamutswa,0,0.13,incorrect,segoane,0,0.17,incorrect,teheu,0,0.0,incorrect,tera,0,0.22,incorrect,jakhana,0,0.17,incorrect,chhali,0,0.18,incorrect,andriamanitra,0,0.33,incorrect,naniry,0,0.55,incorrect,senatso,0,0.17,incorrect,oliver twist,0,0.12,incorrect,segoane,0,0.17,incorrect,tera,0,0.22,incorrect,chhali,0,0.18,incorrect,naniry,0,0.55,incorrect,edmund,0,0.18,incorrect,elizabeth,0,0.14,incorrect,cin,0,0.25,incorrect,yalan,0,0.2,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,don quijote,0,0.12,incorrect,ante,0,0.22,incorrect,elizabeth,0,0.14,incorrect,yalan,0,0.2,incorrect,hester,0,0.18,incorrect,ante,0,0.22,incorrect
"['mr', 'wickham', 'wickha', 'mr wickham']",oliver,0,0.25,incorrect,oroso-agba yannifure,0,0.2,incorrect,lebohang,0,0.29,incorrect,lebohang,0,0.29,incorrect,te hinaaro,0,0.3,incorrect,teuheu,0,0.17,incorrect,mudaa,0,0.29,incorrect,otel,0,0.0,incorrect,valentin,0,0.14,incorrect,henri,0,0.29,incorrect,selebi,0,0.17,incorrect,oroso-agba yannifure,0,0.2,incorrect,lebohang,0,0.29,incorrect,teuheu,0,0.17,incorrect,otel,0,0.0,incorrect,henri,0,0.29,incorrect,mr. woodhouse,0,0.43,incorrect,madam,0,0.4,incorrect,ali,0,0.22,incorrect,eve,0,0.0,incorrect,phan,0,0.4,incorrect,ngoc anh,0,0.29,incorrect,don quijote,0,0.19,incorrect,don pedro,0,0.18,incorrect,madam,0,0.4,incorrect,eve,0,0.0,incorrect,ngoc anh,0,0.29,incorrect,don pedro,0,0.18,incorrect
"['lydia', 'lydia––']",oliver,0,0.36,incorrect,olu-eda-itan,0,0.47,incorrect,selebi,0,0.36,incorrect,malefika,0,0.46,incorrect,tamatoa,0,0.17,incorrect,tuvalu,0,0.18,incorrect,amartya sen,0,0.25,incorrect,uday,0,0.44,incorrect,andriamanitra,0,0.33,incorrect,tohina,0,0.36,incorrect,matlhwabano,0,0.25,incorrect,olu-eda-itan,0,0.47,incorrect,malefika,0,0.46,incorrect,tuvalu,0,0.18,incorrect,uday,0,0.44,incorrect,tohina,0,0.36,incorrect,pearl,0,0.2,incorrect,emily,0,0.4,incorrect,ali,0,0.5,incorrect,ali,0,0.5,incorrect,phoebe,0,0.0,incorrect,phoebe,0,0.0,incorrect,liberal,0,0.5,incorrect,maria,0,0.4,incorrect,emily,0,0.4,incorrect,ali,0,0.5,incorrect,phoebe,0,0.0,incorrect,maria,0,0.4,incorrect
['elizabeth'],omowumi,0,0.12,incorrect,olu-ilu eko,0,0.3,incorrect,segametse,0,0.44,incorrect,lebohang,0,0.35,incorrect,tamatoa,0,0.25,incorrect,te fana,0,0.25,incorrect,prabhakar,0,0.33,incorrect,duur,0,0.0,incorrect,ary ravalomanana,0,0.16,incorrect,valentin,0,0.35,incorrect,leha,0,0.46,incorrect,olu-ilu eko,0,0.3,incorrect,lebohang,0,0.35,incorrect,te fana,0,0.25,incorrect,duur,0,0.0,incorrect,valentin,0,0.35,incorrect,edmund,0,0.13,incorrect,pip,0,0.17,incorrect,ali,0,0.33,incorrect,tabitha,0,0.5,incorrect,tran,0,0.15,incorrect,chi,0,0.17,incorrect,don,0,0.0,incorrect,juan,0,0.15,incorrect,pip,0,0.17,incorrect,tabitha,0,0.5,incorrect,chi,0,0.17,incorrect,juan,0,0.15,incorrect
