Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['john', 'joh']",boat,0,0.29,incorrect,leo,0,0.33,incorrect,lord,0,0.29,incorrect,lord,0,0.29,incorrect,tamatoa,0,0.2,incorrect,ma na'ina'i,0,0.13,incorrect,okraa,0,0.25,incorrect,birndaa,0,0.18,incorrect,andriamanitra,0,0.12,incorrect,thomas,0,0.22,incorrect,na,0,0.33,incorrect,leo,0,0.33,incorrect,lord,0,0.29,incorrect,ma na'ina'i,0,0.13,incorrect,birndaa,0,0.18,incorrect,thomas,0,0.22,incorrect,tom,0,0.33,incorrect,boyd,0,0.29,incorrect,ali,0,0.0,incorrect,lanet,0,0.22,incorrect,ngoc,0,0.29,incorrect,lui,0,0.0,incorrect,senor,0,0.25,incorrect,manuel,0,0.2,incorrect,boyd,0,0.29,incorrect,lanet,0,0.22,incorrect,lui,0,0.0,incorrect,manuel,0,0.2,incorrect
['jim'],ara,0,0.0,incorrect,ara,0,0.0,incorrect,modiri,0,0.22,incorrect,lebohang,0,0.0,incorrect,tamatea,0,0.2,incorrect,te atua,0,0.0,incorrect,baabuu gehraa,0,0.0,incorrect,prakash,0,0.0,incorrect,thomas,0,0.22,incorrect,nijanona,0,0.18,incorrect,joale ba,0,0.18,incorrect,ara,0,0.0,incorrect,lebohang,0,0.0,incorrect,te atua,0,0.0,incorrect,prakash,0,0.0,incorrect,nijanona,0,0.18,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,ali,0,0.33,incorrect,ali,0,0.33,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,don quijote,0,0.14,incorrect,un a,0,0.0,incorrect,jim,1,1.0,correct,ali,0,0.33,incorrect,tom,0,0.33,incorrect,un a,0,0.0,incorrect
['jim'],omowumi,0,0.2,incorrect,ogadun,0,0.0,incorrect,bob,0,0.0,incorrect,that's,0,0.0,incorrect,marite,0,0.22,incorrect,marite,0,0.22,incorrect,tank,0,0.0,incorrect,rajnath singh,0,0.25,incorrect,john,0,0.29,incorrect,nile,0,0.29,incorrect,mabel,0,0.25,incorrect,ogadun,0,0.0,incorrect,that's,0,0.0,incorrect,marite,0,0.22,incorrect,rajnath singh,0,0.25,incorrect,nile,0,0.29,incorrect,jim,1,1.0,correct,uncle tom,0,0.17,incorrect,john,0,0.29,incorrect,salla,0,0.0,incorrect,phuc,0,0.0,incorrect,thuy,0,0.0,incorrect,jim,1,1.0,correct,el no,0,0.0,incorrect,uncle tom,0,0.17,incorrect,salla,0,0.0,incorrect,thuy,0,0.0,incorrect,el no,0,0.0,incorrect
"['cairo', 'jim']",london,0,0.18,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,prithvi,0,0.2,incorrect,jim,1,1.0,correct,toy,0,0.25,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,prithvi,0,0.2,incorrect,toy,0,0.25,incorrect,st. louis,0,0.17,incorrect,mississippi,0,0.14,incorrect,black,0,0.2,incorrect,aklin,0,0.4,incorrect,uncle tom,0,0.29,incorrect,thoreau,0,0.17,incorrect,tom,0,0.33,incorrect,jim,1,1.0,correct,mississippi,0,0.14,incorrect,aklin,0,0.4,incorrect,thoreau,0,0.17,incorrect,jim,1,1.0,correct
['buck'],john,0,0.0,incorrect,omowumi,0,0.18,incorrect,john,0,0.0,incorrect,jonas,0,0.0,incorrect,tamatoa,0,0.0,incorrect,te a'e,0,0.0,incorrect,chaudhary,0,0.15,incorrect,john,0,0.0,incorrect,thomas,0,0.0,incorrect,tonga,0,0.0,incorrect,matlou,0,0.2,incorrect,omowumi,0,0.18,incorrect,jonas,0,0.0,incorrect,te a'e,0,0.0,incorrect,john,0,0.0,incorrect,tonga,0,0.0,incorrect,tom,0,0.0,incorrect,joe,0,0.0,incorrect,ali,0,0.0,incorrect,ali,0,0.0,incorrect,tom,0,0.0,incorrect,nguyen anh,0,0.14,incorrect,john,0,0.0,incorrect,juan,0,0.25,incorrect,joe,0,0.0,incorrect,ali,0,0.0,incorrect,nguyen anh,0,0.14,incorrect,juan,0,0.25,incorrect
['buck'],james,0,0.0,incorrect,omokunrin,0,0.15,incorrect,monnamogolo,0,0.0,incorrect,monnamogolo,0,0.0,incorrect,telemata,0,0.0,incorrect,te atua,0,0.18,incorrect,biraaj,0,0.2,incorrect,baabuu gopaal,0,0.24,incorrect,andriamanitra,0,0.0,incorrect,mandehana,0,0.0,incorrect,matlou,0,0.2,incorrect,omokunrin,0,0.15,incorrect,monnamogolo,0,0.0,incorrect,te atua,0,0.18,incorrect,baabuu gopaal,0,0.24,incorrect,mandehana,0,0.0,incorrect,tom,0,0.0,incorrect,mother,0,0.0,incorrect,anna,0,0.0,incorrect,ali,0,0.0,incorrect,anh ta,0,0.0,incorrect,yen,0,0.0,incorrect,carlos,0,0.2,incorrect,carlos,0,0.2,incorrect,mother,0,0.0,incorrect,ali,0,0.0,incorrect,yen,0,0.0,incorrect,carlos,0,0.2,incorrect
"['charlotte', 'bayan', 'charlo', 'bayan charlotte']",oliver,0,0.27,incorrect,oluwa,0,0.2,incorrect,mme seipati,0,0.23,incorrect,modupi,0,0.17,incorrect,tepehi,0,0.27,incorrect,te e,0,0.31,incorrect,tansen,0,0.36,incorrect,chaliha,0,0.62,incorrect,oliravina,0,0.29,incorrect,avy,0,0.5,incorrect,modupi,0,0.17,incorrect,oluwa,0,0.2,incorrect,modupi,0,0.17,incorrect,te e,0,0.31,incorrect,chaliha,0,0.62,incorrect,avy,0,0.5,incorrect,miss watson,0,0.25,incorrect,miss laura,0,0.27,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect,ngoc anh,0,0.31,incorrect,ngoc anh,0,0.31,incorrect,maria,0,0.4,incorrect,maria,0,0.4,incorrect,miss laura,0,0.27,incorrect,emma,0,0.22,incorrect,ngoc anh,0,0.31,incorrect,maria,0,0.4,incorrect
['buck'],oliver,0,0.0,incorrect,enoch,0,0.22,incorrect,dr. marokane,0,0.12,incorrect,mongwe,0,0.0,incorrect,terangi,0,0.0,incorrect,te rangi,0,0.0,incorrect,cetnaa,0,0.2,incorrect,daavaaben,0,0.15,incorrect,thomas,0,0.0,incorrect,samy,0,0.0,incorrect,jim,0,0.0,incorrect,enoch,0,0.22,incorrect,mongwe,0,0.0,incorrect,te rangi,0,0.0,incorrect,daavaaben,0,0.15,incorrect,samy,0,0.0,incorrect,tom,0,0.0,incorrect,jim,0,0.0,incorrect,ali,0,0.0,incorrect,ali,0,0.0,incorrect,thuy,0,0.25,incorrect,nguyen dinh thi,0,0.11,incorrect,eliza,0,0.0,incorrect,roberto,0,0.18,incorrect,jim,0,0.0,incorrect,ali,0,0.0,incorrect,nguyen dinh thi,0,0.11,incorrect,roberto,0,0.18,incorrect
['huck'],oliver,0,0.0,incorrect,oliver,0,0.0,incorrect,jonah,0,0.22,incorrect,leopold,0,0.0,incorrect,uncle remus,0,0.27,incorrect,na,0,0.0,incorrect,ben e-baayin,0,0.0,incorrect,chanst ben karait,0,0.19,incorrect,stubb,0,0.22,incorrect,izaho,0,0.22,incorrect,`ana,0,0.0,incorrect,oliver,0,0.0,incorrect,leopold,0,0.0,incorrect,na,0,0.0,incorrect,chanst ben karait,0,0.19,incorrect,izaho,0,0.22,incorrect,uncle tom,0,0.31,incorrect,uncle remus,0,0.27,incorrect,merve,0,0.0,incorrect,figen,0,0.0,incorrect,trong,0,0.0,incorrect,nguyen dinh thi,0,0.11,incorrect,juan,0,0.25,incorrect,el cazador,0,0.14,incorrect,uncle remus,0,0.27,incorrect,figen,0,0.0,incorrect,nguyen dinh thi,0,0.11,incorrect,el cazador,0,0.14,incorrect
"['buck', 'buc']",olumide,0,0.2,incorrect,okanrin,0,0.18,incorrect,jaanong,0,0.0,incorrect,banna,0,0.25,incorrect,te tumu raau,0,0.13,incorrect,te e,0,0.0,incorrect,baalk,0,0.44,incorrect,baalkott,0,0.33,incorrect,avy,0,0.0,incorrect,tonga,0,0.0,incorrect,ba ngwenya,0,0.15,incorrect,okanrin,0,0.18,incorrect,banna,0,0.25,incorrect,te e,0,0.0,incorrect,baalkott,0,0.33,incorrect,tonga,0,0.0,incorrect,george,0,0.0,incorrect,bill,0,0.29,incorrect,halil,0,0.0,incorrect,young turks,0,0.27,incorrect,tran,0,0.0,incorrect,tran hung dao,0,0.12,incorrect,carlos,0,0.22,incorrect,carlos,0,0.22,incorrect,bill,0,0.29,incorrect,young turks,0,0.27,incorrect,tran hung dao,0,0.12,incorrect,carlos,0,0.22,incorrect
['jim'],odo river,0,0.17,incorrect,lily,0,0.29,incorrect,tautona,0,0.0,incorrect,sebotsane,0,0.0,incorrect,te atua,0,0.0,incorrect,parau,0,0.0,incorrect,bedd'aa,0,0.0,incorrect,prasad,0,0.0,incorrect,tom,0,0.33,incorrect,avy,0,0.0,incorrect,hang,0,0.0,incorrect,lily,0,0.29,incorrect,sebotsane,0,0.0,incorrect,parau,0,0.0,incorrect,prasad,0,0.0,incorrect,avy,0,0.0,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,adama,0,0.25,incorrect,harris,0,0.22,incorrect,phuong,0,0.0,incorrect,tay van,0,0.0,incorrect,jim,1,1.0,correct,el dorado,0,0.0,incorrect,jim,1,1.0,correct,harris,0,0.22,incorrect,tay van,0,0.0,incorrect,el dorado,0,0.0,incorrect
['jim'],will,0,0.29,incorrect,tom,0,0.33,incorrect,modise,0,0.22,incorrect,re,0,0.0,incorrect,tamatoa,0,0.2,incorrect,te ra,0,0.0,incorrect,chandrayaan,0,0.0,incorrect,dilli,0,0.25,incorrect,edith,0,0.25,incorrect,indra,0,0.25,incorrect,re fetisisa,0,0.14,incorrect,tom,0,0.33,incorrect,re,0,0.0,incorrect,te ra,0,0.0,incorrect,dilli,0,0.25,incorrect,indra,0,0.25,incorrect,jim,1,1.0,correct,mississippi,0,0.14,incorrect,adela,0,0.0,incorrect,adriana,0,0.2,incorrect,tom,0,0.33,incorrect,nguyen du,0,0.0,incorrect,jim,1,1.0,correct,maria,0,0.25,incorrect,mississippi,0,0.14,incorrect,adriana,0,0.2,incorrect,nguyen du,0,0.0,incorrect,maria,0,0.25,incorrect
['jim'],tom,0,0.33,incorrect,george,0,0.0,incorrect,segomotso,0,0.17,incorrect,segomotso,0,0.17,incorrect,teremoana,0,0.17,incorrect,te ua,0,0.0,incorrect,gopaal,0,0.0,incorrect,dev,0,0.0,incorrect,thomas,0,0.22,incorrect,tokana,0,0.0,incorrect,chris,0,0.25,incorrect,george,0,0.0,incorrect,segomotso,0,0.17,incorrect,te ua,0,0.0,incorrect,dev,0,0.0,incorrect,tokana,0,0.0,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,jack,0,0.29,incorrect,paula,0,0.0,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,robinson,0,0.18,incorrect,justo,0,0.25,incorrect,tom,0,0.33,incorrect,paula,0,0.0,incorrect,nguyen,0,0.0,incorrect,justo,0,0.25,incorrect
"['bridgewater', 'bilgewater', 'aguassucias']",charles,0,0.33,incorrect,brung,0,0.38,incorrect,fora,0,0.27,incorrect,fora,0,0.27,incorrect,farani,0,0.35,incorrect,farani,0,0.35,incorrect,robespierre,0,0.38,incorrect,ram,0,0.29,incorrect,charles,0,0.33,incorrect,jean,0,0.29,incorrect,mathata,0,0.33,incorrect,brung,0,0.38,incorrect,fora,0,0.27,incorrect,farani,0,0.35,incorrect,ram,0,0.29,incorrect,jean,0,0.29,incorrect,louis,0,0.38,incorrect,france,0,0.35,incorrect,charles,0,0.33,incorrect,joseph,0,0.12,incorrect,napoleon,0,0.22,incorrect,nguyen anh,0,0.3,incorrect,napoleon,0,0.22,incorrect,charles,0,0.33,incorrect,france,0,0.35,incorrect,joseph,0,0.12,incorrect,nguyen anh,0,0.3,incorrect,charles,0,0.33,incorrect
['jim'],thomas,0,0.22,incorrect,duke,0,0.0,incorrect,jonas,0,0.25,incorrect,gonne,0,0.0,incorrect,tenine,0,0.22,incorrect,ua,0,0.0,incorrect,ddyuuk,0,0.0,incorrect,prakash,0,0.0,incorrect,jonas,0,0.25,incorrect,david,0,0.25,incorrect,bakeng,0,0.0,incorrect,duke,0,0.0,incorrect,gonne,0,0.0,incorrect,ua,0,0.0,incorrect,prakash,0,0.0,incorrect,david,0,0.25,incorrect,jim,1,1.0,correct,the duke,0,0.0,incorrect,ozdemir,0,0.2,incorrect,duk suleyman,0,0.13,incorrect,nguyen dinh thi,0,0.11,incorrect,nguyen dinh thi,0,0.11,incorrect,don carlos,0,0.0,incorrect,duque,0,0.0,incorrect,the duke,0,0.0,incorrect,duk suleyman,0,0.13,incorrect,nguyen dinh thi,0,0.11,incorrect,duque,0,0.0,incorrect
['jim'],george,0,0.0,incorrect,dukes,0,0.0,incorrect,mathata,0,0.2,incorrect,mathata,0,0.2,incorrect,teie mau taata haavare,0,0.16,incorrect,te eiaha,0,0.18,incorrect,rana,0,0.0,incorrect,rana,0,0.0,incorrect,radama i,0,0.18,incorrect,king,0,0.29,incorrect,haeba,0,0.0,incorrect,dukes,0,0.0,incorrect,mathata,0,0.2,incorrect,te eiaha,0,0.18,incorrect,rana,0,0.0,incorrect,king,0,0.29,incorrect,jim,1,1.0,correct,the kings,0,0.17,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,nguyen anh,0,0.0,incorrect,don,0,0.0,incorrect,don quijote,0,0.14,incorrect,the kings,0,0.17,incorrect,ali,0,0.33,incorrect,nguyen anh,0,0.0,incorrect,don quijote,0,0.14,incorrect
['jim'],obatala,0,0.0,incorrect,john,0,0.29,incorrect,maokeng,0,0.2,incorrect,ke,0,0.0,incorrect,tamatoa,0,0.2,incorrect,te matou,0,0.18,incorrect,prashant,0,0.0,incorrect,bhagodda,0,0.0,incorrect,marie,0,0.25,incorrect,marie,0,0.25,incorrect,keali`i,0,0.2,incorrect,john,0,0.29,incorrect,ke,0,0.0,incorrect,te matou,0,0.18,incorrect,bhagodda,0,0.0,incorrect,marie,0,0.25,incorrect,jim,1,1.0,correct,uncle tom,0,0.17,incorrect,osman,0,0.25,incorrect,coktan,0,0.0,incorrect,tom,0,0.33,incorrect,thanh giong,0,0.14,incorrect,don,0,0.0,incorrect,esclavo,0,0.0,incorrect,uncle tom,0,0.17,incorrect,coktan,0,0.0,incorrect,thanh giong,0,0.14,incorrect,esclavo,0,0.0,incorrect
['jim'],george,0,0.0,incorrect,duke,0,0.0,incorrect,selebi,0,0.22,incorrect,selebi,0,0.22,incorrect,teremoana,0,0.17,incorrect,tuivai,0,0.22,incorrect,mudha,0,0.25,incorrect,princess,0,0.18,incorrect,radama i,0,0.18,incorrect,andriana,0,0.18,incorrect,kamehla,0,0.2,incorrect,duke,0,0.0,incorrect,selebi,0,0.22,incorrect,tuivai,0,0.22,incorrect,princess,0,0.18,incorrect,andriana,0,0.18,incorrect,jim,1,1.0,correct,jack,0,0.29,incorrect,ali,0,0.33,incorrect,hasan,0,0.0,incorrect,tran hoa,0,0.0,incorrect,tay son,0,0.0,incorrect,don quijote,0,0.14,incorrect,el rey,0,0.0,incorrect,jack,0,0.29,incorrect,hasan,0,0.0,incorrect,tay son,0,0.0,incorrect,el rey,0,0.0,incorrect
['jim'],omowumi,0,0.2,incorrect,ojo abameta,0,0.29,incorrect,lebohang,0,0.0,incorrect,lebohang,0,0.0,incorrect,tamatoa,0,0.2,incorrect,ua,0,0.0,incorrect,bedd'aa,0,0.0,incorrect,delhi airport,0,0.12,incorrect,andriamanitra,0,0.25,incorrect,noraisiko,0,0.17,incorrect,le ke,0,0.0,incorrect,ojo abameta,0,0.29,incorrect,lebohang,0,0.0,incorrect,ua,0,0.0,incorrect,delhi airport,0,0.12,incorrect,noraisiko,0,0.17,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,adalet,0,0.0,incorrect,emma,0,0.29,incorrect,anh em,0,0.22,incorrect,nguyen dinh thi,0,0.11,incorrect,jim,1,1.0,correct,tome,0,0.29,incorrect,jim,1,1.0,correct,emma,0,0.29,incorrect,nguyen dinh thi,0,0.11,incorrect,tome,0,0.29,incorrect
"['ricardo iii', 'ricardo', 'iii', 'richard', 'richard iii']",duke,0,0.18,incorrect,duke,0,0.18,incorrect,mme tiiso,0,0.33,incorrect,kgosi buka,0,0.24,incorrect,te atua,0,0.14,incorrect,ua,0,0.22,incorrect,princess kenza,0,0.38,incorrect,rana,0,0.36,incorrect,duke,0,0.18,incorrect,duke,0,0.18,incorrect,morena,0,0.31,incorrect,duke,0,0.18,incorrect,kgosi buka,0,0.24,incorrect,ua,0,0.22,incorrect,rana,0,0.36,incorrect,duke,0,0.18,incorrect,jim,0,0.33,incorrect,richard,1,1.0,correct,iii. sultan,0,0.43,incorrect,perdelik,0,0.32,incorrect,hamlet,0,0.31,incorrect,nguyen du,0,0.12,incorrect,don quijote,0,0.36,incorrect,don quijote,0,0.36,incorrect,richard,1,1.0,correct,perdelik,0,0.32,incorrect,nguyen du,0,0.12,incorrect,don quijote,0,0.36,incorrect
['jim'],duke,0,0.0,incorrect,charlotte,0,0.0,incorrect,kgosi,0,0.25,incorrect,selebi,0,0.22,incorrect,tuheitia,0,0.18,incorrect,ua,0,0.0,incorrect,raajaa,0,0.22,incorrect,dillii,0,0.22,incorrect,radama i,0,0.18,incorrect,joseph,0,0.22,incorrect,john,0,0.29,incorrect,charlotte,0,0.0,incorrect,selebi,0,0.22,incorrect,ua,0,0.0,incorrect,dillii,0,0.22,incorrect,joseph,0,0.22,incorrect,tom,0,0.33,incorrect,colonel,0,0.0,incorrect,hamdard,0,0.2,incorrect,osmanli,0,0.2,incorrect,lao,0,0.0,incorrect,thi nhan,0,0.18,incorrect,don carlos,0,0.0,incorrect,don pedro,0,0.0,incorrect,colonel,0,0.0,incorrect,osmanli,0,0.2,incorrect,thi nhan,0,0.18,incorrect,don pedro,0,0.0,incorrect
['jim'],chief seathl,0,0.13,incorrect,duke,0,0.0,incorrect,morena,0,0.22,incorrect,morena,0,0.22,incorrect,te avae haavare,0,0.0,incorrect,te veavea,0,0.0,incorrect,billii,0,0.22,incorrect,princess,0,0.18,incorrect,uncas,0,0.0,incorrect,john,0,0.29,incorrect,li-iestas,0,0.17,incorrect,duke,0,0.0,incorrect,morena,0,0.22,incorrect,te veavea,0,0.0,incorrect,princess,0,0.18,incorrect,john,0,0.29,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,ali,0,0.33,incorrect,en ters buharli,0,0.11,incorrect,phu dong,0,0.0,incorrect,phan dinh tiep,0,0.12,incorrect,don quixote,0,0.14,incorrect,duque,0,0.0,incorrect,jim,1,1.0,correct,en ters buharli,0,0.11,incorrect,phan dinh tiep,0,0.12,incorrect,duque,0,0.0,incorrect
"['albay', 'albay sherburn', 'colonel', 'sherburn', 'colonel sherburn']",king solomon,0,0.42,incorrect,uncle remus,0,0.44,incorrect,modise,0,0.31,incorrect,tagilwe,0,0.33,incorrect,tamatoa,0,0.33,incorrect,ua,0,0.29,incorrect,lkssmiibaaii,0,0.35,incorrect,aadinaath snkrssn,0,0.39,incorrect,indira,0,0.18,incorrect,nivazavaza,0,0.27,incorrect,mamongeni,0,0.38,incorrect,uncle remus,0,0.44,incorrect,tagilwe,0,0.33,incorrect,ua,0,0.29,incorrect,aadinaath snkrssn,0,0.39,incorrect,nivazavaza,0,0.27,incorrect,bill,0,0.36,incorrect,uncle billy,0,0.44,incorrect,abdul,0,0.4,incorrect,adam,0,0.44,incorrect,to huu,0,0.36,incorrect,thanh long,0,0.35,incorrect,coronel,0,0.86,correct,el matar,0,0.33,incorrect,uncle billy,0,0.44,incorrect,adam,0,0.44,incorrect,thanh long,0,0.35,incorrect,el matar,0,0.33,incorrect
"['harne', 'buck', 'buck harkness', 'harkness', 'buck harne']",oja,0,0.25,incorrect,thomas,0,0.43,incorrect,sehlopha,0,0.31,incorrect,ba khona,0,0.44,incorrect,tamatoa,0,0.17,incorrect,te atua,0,0.24,incorrect,bhaart,0,0.55,incorrect,prithvi,0,0.17,incorrect,andriamanitra,0,0.33,incorrect,ioane,0,0.6,incorrect,matshwele,0,0.29,incorrect,thomas,0,0.43,incorrect,ba khona,0,0.44,incorrect,te atua,0,0.24,incorrect,prithvi,0,0.17,incorrect,ioane,0,0.6,incorrect,scout,0,0.22,incorrect,mr. pickwick,0,0.25,incorrect,adimda,0,0.18,incorrect,calisma grubu,0,0.26,incorrect,nguyen hue,0,0.4,incorrect,ca hen,0,0.5,incorrect,el,0,0.29,incorrect,el guero,0,0.22,incorrect,mr. pickwick,0,0.25,incorrect,calisma grubu,0,0.26,incorrect,ca hen,0,0.5,incorrect,el guero,0,0.22,incorrect
"['lizabeth', 'elizabeth']",little mary,0,0.32,incorrect,ernest,0,0.4,incorrect,mr. brown,0,0.12,incorrect,ke,0,0.2,incorrect,skarlet,0,0.4,incorrect,te riro fo',0,0.2,incorrect,sal khan,0,0.25,incorrect,phoebe,0,0.4,incorrect,joe,0,0.18,incorrect,aroun,0,0.15,incorrect,`o ke ke,0,0.24,incorrect,ernest,0,0.4,incorrect,ke,0,0.2,incorrect,te riro fo',0,0.2,incorrect,phoebe,0,0.4,incorrect,aroun,0,0.15,incorrect,little mary,0,0.32,incorrect,louisa,0,0.43,incorrect,halil,0,0.31,incorrect,ona,0,0.18,incorrect,ngoc,0,0.0,incorrect,nguyen dinh thi,0,0.33,incorrect,maria,0,0.31,incorrect,ascarlatina,0,0.32,incorrect,louisa,0,0.43,incorrect,ona,0,0.18,incorrect,nguyen dinh thi,0,0.33,incorrect,ascarlatina,0,0.32,incorrect
"['peter', 'wilks', 'peter wilks', 'bay', 'bay peter wilks']",ogbeni williams,0,0.47,incorrect,oliver,0,0.36,incorrect,thomas,0,0.24,incorrect,mongwe,0,0.18,incorrect,tamatoa,0,0.2,incorrect,te maru,0,0.5,incorrect,misttr griphin,0,0.32,incorrect,mr. lamb,0,0.32,incorrect,samia,0,0.25,incorrect,samy mananjo,0,0.27,incorrect,joale,0,0.25,incorrect,oliver,0,0.36,incorrect,mongwe,0,0.18,incorrect,te maru,0,0.5,incorrect,mr. lamb,0,0.32,incorrect,samy mananjo,0,0.27,incorrect,tom,0,0.25,incorrect,mr. darcy,0,0.33,incorrect,osman,0,0.25,incorrect,osman,0,0.25,incorrect,mr. collins,0,0.36,incorrect,thuong,0,0.18,incorrect,don quijote,0,0.25,incorrect,don quijote,0,0.25,incorrect,mr. darcy,0,0.33,incorrect,osman,0,0.25,incorrect,thuong,0,0.18,incorrect,don quijote,0,0.25,incorrect
"['william', 'willia']",odysseus,0,0.0,incorrect,oroyin,0,0.17,incorrect,sechaba,0,0.15,incorrect,ke,0,0.0,incorrect,tamatoa,0,0.29,incorrect,aita,0,0.4,incorrect,jenaa,0,0.18,incorrect,chiran,0,0.33,incorrect,andriamanitra,0,0.32,incorrect,angataho,0,0.14,incorrect,empa,0,0.2,incorrect,oroyin,0,0.17,incorrect,ke,0,0.0,incorrect,aita,0,0.4,incorrect,chiran,0,0.33,incorrect,angataho,0,0.14,incorrect,john,0,0.0,incorrect,joe,0,0.0,incorrect,ali,0,0.44,incorrect,hepsine,0,0.15,incorrect,nguyen dinh thi,0,0.19,incorrect,thien,0,0.18,incorrect,isabel,0,0.33,incorrect,maria,0,0.36,incorrect,joe,0,0.0,incorrect,hepsine,0,0.15,incorrect,thien,0,0.18,incorrect,maria,0,0.36,incorrect
['harvey'],dr. james mccune smith,0,0.14,incorrect,olufunmilayo,0,0.22,incorrect,dr. malan,0,0.13,incorrect,ba,0,0.25,incorrect,te peretane,0,0.24,incorrect,ua,0,0.25,incorrect,ddonkttr kellaa,0,0.19,incorrect,raja,0,0.2,incorrect,dr. smith,0,0.13,incorrect,dr. saunders,0,0.22,incorrect,leabua,0,0.17,incorrect,olufunmilayo,0,0.22,incorrect,ba,0,0.25,incorrect,ua,0,0.25,incorrect,raja,0,0.2,incorrect,dr. saunders,0,0.22,incorrect,george,0,0.33,incorrect,tom,0,0.0,incorrect,mr. hyde,0,0.29,incorrect,dr. jekyll,0,0.38,incorrect,nguyen phuc nguyen,0,0.17,incorrect,tuyen,0,0.18,incorrect,don john,0,0.14,incorrect,elizabeth,0,0.27,incorrect,tom,0,0.0,incorrect,dr. jekyll,0,0.38,incorrect,tuyen,0,0.18,incorrect,elizabeth,0,0.27,incorrect
