line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
1396,['elinor'],,"""You forget,"" said Elinor gently, ""that its situation is not…that it is not in the neighbourhood of…""","Elinor dịu dàng: - Em đã quên, nhưng vị trí... không phải gần với -","""Orasının,"" dedi Elinor, nazikçe, ""yani yerinin... şeyin civarında olmadığını biliyorsun.",—Te olvidas —le respondió Elinor gentilmente que la casa de Cleveland no está... que no está en las vecindades de...,"Elinor gently: - I forgot, but the location... is not close to -","""That place,"" said Elinor gently, ""you know it's not around... the thing.""""",—You forget —Elinor gently replied to him that the house at Cleveland is not... that it is not in the vicinity of...
1407,"['mrs jennings', 'jennings', 'señora jennings']",,"Mrs. Jennings was delighted with her gratitude, and only wondered that after hearing such a sentence, the Colonel should be able to take leave of them, as he immediately did, with the utmost sang–froid, and go away without making her any reply!—She had not thought her old friend could have made so indifferent a suitor.","Bà Jennings thấy vui với cách cô biết ơn, và chỉ thấy khó hiểu là sau khi nghe câu nói như thế, ông Đại tá lại có thể từ biệt qua vẻ vô cùng điềm tĩnh, và ra đi mà không đáp lại! Bà đã không nghĩ ông bạn già của mình lại là người theo đuổi tình yêu một cách dửng dưng như thế.","Mrs Jennings, Elinor'un minnettarlığına memnun oldu ve böyle bir cümle duyduktan sonra Albay'ın gayet soğukkanlı bir şekilde onlardan hemen izin isteyip Elinor'a herhangi bir cevap vermeden çekip gidebilmesine şaşırmadan edemedi! -Eski dostunun böyle kayıtsız bir aşık olabileceği aklına gelmezdi.","La señora Jennings se sintió encantada ante esta muestra de gratitud, y tan sólo se extrañó de que el coronel, tras escuchar tales palabras, pudiera despedirse, según lo hizo de inmediato, con la mayor sangre fría, ¡y marcharse sin responderle nada! Jamás habría pensado que su viejo amigo sería un pretendiente tan poco entusiasta.","Mrs. Jennings was pleased with her gratitude, and only found it puzzling that after hearing such a statement, the Colonel could bid farewell with such extreme calmness and leave without responding! She had not thought her old friend to be someone who pursued love so indifferently.","Mrs. Jennings was pleased with Elinor's gratitude and couldn't help but be surprised that after hearing such a sentence, the Colonel could calmly ask for permission to leave immediately without giving Elinor any response! -It never occurred to her that her old friend could be such an indifferent lover.","Mrs. Jennings felt delighted by this display of gratitude, and was only surprised that the colonel, after hearing such words, could take his leave, as he did immediately, with the utmost composure, and leave without responding at all! She would never have thought that her old friend would be such an unenthusiastic suitor."
1415,"['mr ferrars', 'ferrars']",,"""This little rectory CAN do no more than make Mr. Ferrars comfortable as a bachelor; it cannot enable him to marry. I am sorry to say that my patronage ends with this; and my interest is hardly more extensive. If, however, by an unforeseen chance it should be in my power to serve him farther, I must think very differently of him from what I now do, if I am not as ready to be useful to him then as I sincerely wish I could be at present. What I am now doing indeed, seems nothing at all, since it can advance him so little towards what must be his principal, his only object of happiness. His marriage must still be a distant good;—at least, I am afraid it cannot take place very soon.—""","- Giáo xứ nhỏ này có thể giúp cho anh Ferrars sống độc thân được thoải mái, nhưng không thể giúp anh đủ điều kiện để kết hôn. Tôi rất tiếc phải nói rằng việc bảo trợ của tôi chỉ đến thế, và mối quan tâm của tôi không thể đi xa hơn. Tuy nhiên, nếu có cơ hội bất chợt khiến tôi có khả năng phục vụ anh ấy nhiều hơn, tôi sẽ xét lại mức độ cho anh ấy khác hơn là bây giờ. Thật vậy, điều tôi đang làm hiện thời xem ra không là gì cả, vì nó giúp anh thăng tiến rất ít theo nguyên tắc của anh, theo mục đích duy nhất của anh về hạnh phúc. Hôn lễ của anh hẳn còn xa vời; ít nhất, tôi e việc này không thể tiến hành nhanh được.","""Bu küçük rahip lojmanı Mr Ferrars'ın bekar olaral rahat etmesinden fazlasını sağlayamaz; evlenmesine imkan veremez. Üzülerek söylüyorum ki benim patronluğum bu kadarla biter. Yine de eğer hesapta olmayan bir fırsat çıkaı da ona daha fazla yardım etmek elimden gelirse onu şimdi düşündüğümden daha farklı düşünürüm, ona o zaman da şimdi içtenlikle olmak istediğim kadar faydalı olmaya hazır mıyım, değil miyim diye. Şimdi yaptığım gerçekten hiçbir şey değil, çünkü asıl, tek mutluluk nesnesi yolunda onu pek az ilerletebilir. Evliliği uzak bir plan olarak kalır; -en azından, korkarım o kadar çabuk gerçekleşemez.","—Esta pequeña rectoría no da más que para mantener al señor Ferrars como soltero; no le permite casarse. Lamento decir que mi patrocinio termina aquí, y tampoco mi participación va más allá. Sin embargo, si por alguna imprevista casualidad estuviera en mi poder prestarle un nuevo servicio, tendría que haber cambiado mucho mi opinión sobre él si en ese momento no estuviera tan dispuesto a serle útil como sinceramente quisiera poder serlo ahora. Lo que hoy hago parece escaso, dado que le permite avanzar tan poco hacia el que debe ser su principal, su único motivo de felicidad. Su matrimonio todavía debe seguir siendo un bien lejano; al menos, temo que no pueda realizarse muy pronto.","- This small parish can help Mr. Ferrars live comfortably as a bachelor, but it cannot provide him with the means to marry. I regret to say that my patronage extends only so far, and my concern cannot go beyond that. However, if an unexpected opportunity arises that allows me to serve him more, I will reconsider the extent of my support for him. Indeed, what I am doing at present seems to be nothing, as it helps him very little according to his principles and his sole purpose of happiness. His wedding is likely far off; at the very least, I fear it cannot proceed quickly.","""This small vicarage can do no more than ensure Mr. Ferrars' comfort as a bachelor; it cannot allow him to marry. I regret to say that my patronage ends here. Still, if an unforeseen opportunity arises and I can help him more, I will consider him differently than I do now, and I will be ready to be as helpful to him then as I sincerely wish to be now. What I am doing now is really nothing, because it can advance him very little towards the main, sole object of happiness. Marriage remains a distant plan; -at least, I fear it cannot happen so soon.""-","—This small rectory only provides enough to support Mr. Ferrars as a bachelor; it does not allow him to marry. I regret to say that my patronage ends here, and my involvement goes no further. However, if by some unforeseen chance it were within my power to render him a new service, my opinion of him would have to have changed greatly if at that moment I were not as willing to be of assistance as I sincerely wish I could be now. What I do today seems scant, given that it allows him to advance so little towards what must be his principal, his sole reason for happiness. His marriage must still remain a distant good; at least, I fear it cannot take place very soon."
1422,"['mrs jennings', 'jennings', 'señora jennings—']",,"""Opportunity!"" repeated Mrs. Jennings—""Oh! as to that, when a man has once made up his mind to such a thing, somehow or other he will soon find an opportunity. Well, my dear, I wish you joy of it again and again; and if ever there was a happy couple in the world, I think I shall soon know where to look for them.""","Bà Jennings lặp lại: - Cơ hội! À! Về việc này, một khi người đàn ông đã quyết định cho chuyện như thế, bằng cách này hay cách khác ông ta sẽ sớm tìm ra cơ hội. Được, cháu gái yêu, tôi chúc và chúc cô thêm vui; và nếu đã từng có một đôi lứa hạnh phúc trên trần đời, tôi sẽ sớm biết phải tìm họ ở đâu.","""Fırsat mı!"" diye tekrarladı Mrs Jennings ""Ha! Ama bir erkek böyle bir şeye bir kere karar verince öyle ya da böyle mutlaka fırsatını bulur. Pekala şekerim, sana tekrar tekrar mutluluklar dilerim; eğer dünyada mutlu bir çift varsa yakında onları nerede aramamız gerektiğini artık biliyorum.","—¡La oportunidad! —repitió la señora Jennings—. ¡Ah! En cuanto a eso, una vez que un hombre se ha decidido en estas cosas, se las arreglará de una u otra forma para encontrar una oportunidad. Bien, querida, la felicito nuevamente; y si alguna vez ha habido una pareja feliz en el mundo, creo que pronto sabré dónde buscarla.","Mrs. Jennings repeated: - Opportunity! Ah! Regarding this, once a man has decided on such a matter, one way or another he will soon find the opportunity. Alright, dear girl, I wish and wish you more joy; and if there ever was a happy couple on this earth, I will soon know where to find them.","""Opportunity!"" repeated Mrs. Jennings. ""Ha! But once a man decides on something like this, he will find the opportunity one way or another. Well, my dear, I wish you happiness again and again; if there is a happy couple in the world, I now know where to look for them soon.""","—The opportunity! —repeated Mrs. Jennings—. Ah! As for that, once a man has made up his mind about these things, he will find a way to create an opportunity one way or another. Well, dear, I congratulate you once again; and if there has ever been a happy couple in the world, I believe I will soon know where to find them."
1429,['marianne'],,Marianne had left the room before the conversation began.,"- Thưa bà, chắc chắn vậy, tôi sẽ nói cho Marianne biết; nhưng lúc này tôi không đề cập với ai khác.",Marianne konuşma başlamadan önce odadan çıkmıştı.,Marianne había abandonado la habitación antes de que empezaran a conversar.,"- Madam, certainly, I will inform Marianne; but at this moment I will not mention it to anyone else.",Marianne had left the room before the conversation started.,Marianne had left the room before they started to talk.
1449,"['', 'brandon']",,"""Colonel Brandon give ME a living!—Can it be possible?""",- Đại tá Brandon cho tôi một chức vụ giáo sĩ! Có thể như thế sao?,"""Albay Brandon bana bir kilise veriyor! -Bu mümkün olabilir mi?","—¡El coronel Brandon me ofrece a mí un beneficio! ¿Es posible, acaso?",- Colonel Brandon offered me a clerical position! Is that even possible?,"""Colonel Brandon is giving me a church!"" ""-Is that possible?""""",—Colonel Brandon offers me a benefice! Is it even possible?
1452,"['brandon', 'albay brandon']",,"""You are very much mistaken. I do assure you that you owe it entirely, at least almost entirely, to your own merit, and Colonel Brandon's discernment of it. I have had no hand in it. I did not even know, till I understood his design, that the living was vacant; nor had it ever occurred to me that he might have had such a living in his gift. As a friend of mine, of my family, he may, perhaps—indeed I know he HAS, still greater pleasure in bestowing it; but, upon my word, you owe nothing to my solicitation.""","- Anh nhầm rồi. Tôi mong anh hiểu rằng hoàn toàn - ít nhất hầu như hoàn toàn - đấy là do phẩm chất của chính anh, và đấy là do óc nhận xét của Đại tá Brandon. Tôi không có công gì trong chuyện này. Cho đến khi hiểu ra ý định của ông ấy, tôi vẫn không biết là có chức vụ còn khuyết, hoặc tôi đã không nghĩ ra ông ấy có thể ban tặng món quà như thế. Vì là người bạn của tôi, của gia đình tôi, có lẽ ông ấy... đúng ra tôi biết ông ấy rất được vui mà đề nghị; nhưng thật lòng, anh không hàm ơn gì cả trong lời chúc mừng của tôi.","""Çok yanılıyorsunuz. Sizi temin ederim bunu tümüyle kendi meziyetlerinize ve Albay Brandon'ın bu meziyetleri takdir etmesine borçlusunuz. Benim hiçbir etkim olmadı. Düşüncesini öğreninceye kadar kilisenin boş olduğunu bile bilmiyordum; imkanları arasında öyle bir kilise olduğunu bile bilmiyordum. Benim, ailemin bir dostu olarak, belki orayı vermekten daha da büyük sevinç duymuştur -hatta duyduğunu biliyordum; -ama inanın benim müdahaleme hiçbir şey borçlu değilsiniz.","—Está muy equivocado. Le aseguro que lo debe enteramente, al menos casi por completo, a su propio mérito, y a la percepción que de él tiene el coronel Brandon. No he tenido injerencia alguna en esto. Ni siquiera sabía, hasta que me comunicó sus planes, que el beneficio estaba vacante; y tampoco se me había ocurrido que él pudiera otorgar tal beneficio. En tanto amigo mío y de mi familia, puede que quizá... de hecho estoy segura de que su placer en otorgarlo es mayor; pero, le doy mi palabra, usted no debe nada a ninguna mediación mía.","- You are mistaken. I hope you understand that it is entirely - at least almost entirely - due to your own qualities, and it is due to Colonel Brandon's judgment. I have no merit in this matter. Until I understood his intentions, I did not know there was a vacant position, nor did I think he could bestow such a gift. As a friend of mine, of my family, perhaps he... in fact, I know he was very happy to offer it; but honestly, you owe nothing to my congratulations.","""You are very mistaken. I assure you, you owe this entirely to your own merits and to Colonel Brandon's appreciation of those merits. I had no influence at all. Until I learned of his decision, I didn't even know the church was vacant; I didn't even know there was such a church among his possibilities. As a friend of my family, he may have taken even greater pleasure in giving it to you - in fact, I knew he did; - but believe me, you owe nothing to my intervention.""","—You are very mistaken. I assure you that you owe it entirely, or at least almost entirely, to your own merit, and to Colonel Brandon's perception of it. I have had no involvement in this. I didn't even know, until he communicated his plans to me, that the benefit was vacant; nor had it occurred to me that he could grant such a benefit. As a friend of mine and my family, perhaps... in fact, I am sure that his pleasure in granting it is greater; but, I give you my word, you owe nothing to any mediation of mine."
1455,"['elinor—', 'elinor']",,"""Indeed,"" replied Elinor, ""I believe that you will find him, on farther acquaintance, all that you have heard him to be, and as you will be such very near neighbours (for I understand the parsonage is almost close to the mansion–house,) it is particularly important that he SHOULD be all this.""","Elinor đáp: - Đúng thế. Tôi tin nếu quen biết ông ấy thêm, anh sẽ thấy người ta nói đúng mọi điều về ông; và vì anh sẽ là láng giềng gần gũi với ông (vì tôi hiểu tư dinh cha xứ khá gần với nhà ông), điều quan trọng là ông ấy phải giống như mọi điều người ta nói.","""Onu daha iyi tanıyınca,"" diye cevapladı Elinor, ""inanıyorum ki hakkında duyduğunuz herşeyin doğru olduğunu göreceksiniz; ayrıca yakın komşu olacağınız için (çünkü anladığım kadarıyla rahip lojmanı konağa çok yakın,) bütün bu özelliklere sahip biri olması bilhassa önemli.","—Es cierto —replicó Elinor—, y estoy segura de que, al conocerlo mejor, descubrirá que es todo eso que usted ha escuchado sobre él; y como serán vecinos tan cercanos (porque entiendo que la rectoría es casi colindante con la casa principal), es especialmente importante que sí lo sea.","Elinor replied: - That's right. I believe that if you get to know him more, you will see that people are right about everything they say about him; and since you will be a close neighbor to him (as I understand the parsonage is quite near his house), it is important that he is just like everything people say.","""Once you get to know him better,"" Elinor replied, ""I believe you will see that everything you've heard about him is true; and since you will be close neighbors (because from what I understand, the parsonage is very close to the manor), it is particularly important that he possesses all these qualities.""","—It is true —replied Elinor—, and I am sure that, upon getting to know him better, you will find that he is everything you have heard about him; and since you will be such close neighbors (because I understand that the rectory is almost adjacent to the main house), it is especially important that he is indeed so."
1457,"['', 'brandon ngụ', 'brandon']",,"""Colonel Brandon, I think, lodges in St. James Street,"" said he, soon afterwards, rising from his chair.","- Theo tôi được biết, Đại tá Brandon ngụ ở Phố St. James.","""Albay Brandon, sanırım, St James street'te kalıyor"" dedi, hemen sonra, iskemlesinden kalkarak.","¿El coronel Brandon, según creo, se aloja en St. James Street? —le dijo poco después, levantándose de su asiento.","- As far as I know, Colonel Brandon resides on St. James Street.","""Colonel Brandon, I believe, stays on St James Street,"" he said, immediately after, rising from his chair.","Colonel Brandon, I believe, is staying on St. James Street? —he said shortly after, rising from his seat."
1460,['elinor'],,"Elinor did not offer to detain him; and they parted, with a very earnest assurance on HER side of her unceasing good wishes for his happiness in every change of situation that might befall him; on HIS, with rather an attempt to return the same good will, than the power of expressing it.","Elinor không muốn lưu anh ở lại lâu thêm. Hai người từ biệt nhau, về phía cô với lời chúc tốt lành cho hạnh phúc trường cửu của anh trong mọi hoàn cảnh thay đổi; và về phía anh, chỉ với gắng gượng hơn là khả năng ăn nói để đáp lại bằng cùng thiện ý","Elinor onu alıkoymaya çalışmadı; ayrıldılar; Elinor yaşayabileceği her durum değişikliği için ona sonsuz iyi dileklerini dile getirdi; o da aynı iyi dileklerle karşılık vermeye çalıştı, dile getirecek gücü olmasa da.","Elinor no procuró retenerlo; y se separaron después de que ella le hubo asegurado muy formalmente sus más firmes deseos de felicidad en todos los cambios de circunstancias que debiera vivir; y que él hizo algunos esfuerzos por corresponder los mismos buenos deseos, aunque sin saber bien cómo expresarlos.","Elinor did not want to keep him any longer. They parted ways, she with good wishes for his everlasting happiness in all changing circumstances; and he, only with more effort than eloquence to respond with the same goodwill..","Elinor did not try to hold her back; they parted; Elinor expressed her endless good wishes for every change of situation she might experience; she tried to reciprocate with the same good wishes, even though she did not have the strength to articulate them.","Elinor did not try to hold him back; and they parted after she had formally assured him of her strongest wishes for happiness in all the changes of circumstances he might experience; and he made some efforts to reciprocate the same good wishes, though without quite knowing how to express them."
1471,"['mrs jennings', 'jennings']",,"The deception could not continue after this; and an explanation immediately took place, by which both gained considerable amusement for the moment, without any material loss of happiness to either, for Mrs. Jennings only exchanged one form of delight for another, and still without forfeiting her expectation of the first.","Sự ngộ nhận không thể tiếp tục sau câu nói này. Giải thích tiếp ngay theo sau, qua đấy cả hai cảm thấy khá buồn cười một lúc mà không bên nào bị mất vui, vì bà Jennings chỉ việc hoán chuyển một nguồn vui này thành một nguồn vui khác mà không từ bỏ ước mong cho nguồn đầu. Sau một ít sôi sục vì ngạc nhiên và mãn nguyện, bà nói:","Oyun bundan sonra daha fazla devam edemezdi; hemen açıklama geldi ve ikisini de bir anda epeyce eğlendirdi, kimsenin keyfini fazla kaçırmadı, çünkü Mrs Jennings hemen bir neşe şeklinden diğerine geçiverdi, üstelik ilkiyle ilgili beklentisinden de vazgeçmedi.","Tras esto el engaño no pudo continuar, y de inmediato dio paso a una explicación que en el momento divirtió enormemente a ambas, sin pérdida importante de felicidad para ninguna de las dos, porque la señora Jennings se limitó a cambiar una alegría por otra, y todavía sin abandonar sus expectativas respecto de la primera.","The misunderstanding cannot continue after this statement. The explanation followed immediately, through which both felt quite amused for a moment without either losing their joy, as Mrs. Jennings simply shifted one source of joy to another without abandoning her wish for the first source. After a brief moment of bubbling with surprise and satisfaction, she said:","The game could not continue any longer; an explanation came immediately and amused both of them quite a bit at once, without spoiling anyone's mood too much, because Mrs. Jennings quickly shifted from one form of cheerfulness to another, and moreover, she did not give up on her initial expectation.","After this, the deception could not continue, and immediately gave way to an explanation that at the moment greatly amused both of them, without any significant loss of happiness for either, because Mrs. Jennings simply exchanged one joy for another, still without abandoning her expectations regarding the first."
1473,"['brandon', 'albay brandon']",,"""But Colonel Brandon does not seem to have any idea of the living's being enough to allow them to marry.""",- Nhưng Đại tá Brandon dường như có ý là lợi tức không đủ cho hai người cưới nhau.,"""Ama Albay Brandon kilisenin evlenmelerine imkan verecek kadar büyük olduğunu düşünmüyor gibi.",—Pero el coronel Brandon no parece creer que el beneficio sea suficiente para permitirles casarse.,- But Colonel Brandon seems to imply that the income is not sufficient for the two of them to get married.,"""But Colonel Brandon doesn't seem to think the church is big enough to accommodate their wedding.""",—But Colonel Brandon does not seem to believe that the benefit is sufficient to allow them to marry.
1498,"['ferrars', 'mrs ferrars', 'señora ferrars']",,"""You wrong her exceedingly. Mrs. Ferrars is one of the most affectionate mothers in the world.""",- Em hiểu lầm bà rất nhiều. Bà Ferrars là một trong những người mẹ thương con nhất thế gian.,"""Onu son derece yanlış tanıyorsun. -Mrs Ferrars dünyadaki en sevgi dolu annelerden biridir.",—Estás completamente equivocada. La señora Ferrars es una de las madres más afectuosas que existen.,- You misunderstood her a lot. Mrs. Ferrars is one of the most loving mothers in the world.,"""You are completely misjudging her. -Mrs. Ferrars is one of the most loving mothers in the world.""",—You are completely mistaken. Mrs. Ferrars is one of the most affectionate mothers that exist.
1501,['elinor'],,"Elinor, smiling at the grave and decisive importance of her brother's tone, calmly replied,","Mỉm cười về vẻ quan trọng và quyết đoán trong giọng nói của anh, Elinor điềm tĩnh đáp:","Ağabeyinin ses tonundaki ciddi ve kesin önemlilik duygusuna gülümseyen Elinor sakince cevap verdi,","Elinor, sonriendo ante el tono grave e importantísimo de la voz de su hermano, le respondió muy tranquila:","Smiling at the importance and decisiveness in his voice, Elinor calmly replied:","Elinor, who smiled at the serious and definite sense of importance in her brother's tone of voice, calmly replied,","Elinor, smiling at the grave and very important tone of her brother's voice, responded very calmly:"
1505,['robert'],,"""Certainly, there can be no difference; for Robert will now to all intents and purposes be considered as the eldest son;—and as to any thing else, they are both very agreeable young men: I do not know that one is superior to the other.""","- Đúng thế, không thể có gì khác biệt; vì bây giờ Robert thực tế được xem là trưởng nam; và theo mọi phương diện khác, cả hai anh em đều là những thanh niên dễ chịu. Anh không thấy người nào hơn người nào.","""Kesinlikle, ne fark olacak; Robert şimdi her bakımdan en büyük oğul sayılıyor; -başka açılardan, ikisi de gayet hoş delikanlılardır, bence biri diğerinden üstün değildir.","—Por supuesto que no hay diferencia alguna; porque ahora Robert, para todos los efectos y propósitos, será considerado el hijo mayor; y en lo demás, ambos son jóvenes muy agradables... no he sabido que uno sea superior al otro.","- That's right, there can't be any difference; because now Robert is practically considered the eldest son; and in every other respect, both brothers are pleasant young men. He doesn't see one as better than the other.","""Definitely, what difference will it make; Robert is now considered the eldest son in every respect; -in other aspects, they are both very nice young men, in my opinion, neither is superior to the other.""""","—Of course, there is no difference at all; because now Robert, for all intents and purposes, will be considered the eldest son; and otherwise, both are very pleasant young men... I have not known one to be superior to the other."
1510,"['robert', 'elinor']",,"Elinor, while she waited in silence and immovable gravity, the conclusion of such folly, could not restrain her eyes from being fixed on him with a look that spoke all the contempt it excited. It was a look, however, very well bestowed, for it relieved her own feelings, and gave no intelligence to him. He was recalled from wit to wisdom, not by any reproof of hers, but by his own sensibility.","Trong khi im lặng và nghiêm nghị bất động để chờ đợi kết luận của lời lẽ điên rồ như thế, Elinor không thể kiềm chế đôi mắt dán lên anh với tia nhìn nói lên mọi khinh miệt. Tuy nhiên, tia nhìn được ban phát hợp lý, vì giúp cô giải tỏa mọi cảm nghĩ và không cho anh ta biết điều gì. Từ việc đùa cợt anh quay về sự khôn ngoan không phải vì bị cô trách móc, mà qua sự cảm nhận của anh.","Elinor sessizce ve ağır bir ciddiyetle bu ahmaklığın sona ermesini beklerken gözlerinin duyduğu bütün küçümsemeyi gösteren bir bakışla onun üzerinde sabitlenmesini engelleyemedi. Bununla beraber, gayet amacına ulaşan bir bakıştı, çünkü hem kendi içini rahatlattı hem de ona malzeme vermedi. Robert şakadan ciddiyete geçti, Elinor'un azarlayan bakışları sayesinde değil, kendi heyecanı sayesinde.","Elinor, en tanto, aguardaba en silencio y con imperturbable gravedad, el fin de tales necedades, sin poder evitar que sus ojos se clavaran en él con una mirada que mostraba todo el desprecio que le infundía. Era una mirada, sin embargo, muy bien dirigida, porque alivió sus sentimientos sin darle a entender nada a él. Cuando él dejó de lado sus comentarios ingeniosos, no lo hizo llevado por ningún reproche de ella, sino por su propia sensibilidad.","While remaining silent and sternly motionless to await the conclusion of such mad words, Elinor could not restrain her eyes from fixing on him with a gaze that conveyed all her contempt. However, the gaze was reasonably bestowed, as it helped her release all her feelings without revealing anything to him. From jesting, he turned to wisdom not because she reproached him, but through his own perception.","Elinor could not prevent her gaze from fixing on him with all the contempt her eyes could convey, as she waited in silence and with a grave seriousness for this foolishness to end. Nevertheless, it was a very purposeful look, because it both relieved her own feelings and did not give him any material. Robert shifted from joking to seriousness, not because of Elinor's reproachful looks, but due to his own excitement.","Elinor, meanwhile, waited in silence and with unshakable seriousness for the end of such nonsense, unable to prevent her eyes from fixing on him with a look that showed all the contempt he inspired in her. It was a look, however, very well directed, because it relieved her feelings without conveying anything to him. When he set aside his witty comments, it was not due to any reproach from her, but because of his own sensitivity."
