Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
"['darcy', 'mr darcy']","However little Mr. [MASK] might have liked such an address, he contented himself with coolly replying, that he perceived no other alteration than her being rather tanned,—no miraculous consequence of travelling in the summer.",Wickfield,"La observación le hizo a [MASK] muy poca gracia, pero se contuvo y contestó fríamente que no le había notado más variación que la de estar tostada por el sol, cosa muy natural viajando en verano.",Don Quijote,"[MASK] böyle bir konuşmadan hoşlanmamış olsa da soğukça cevap vermekle yetindi: biraz bronzlaşmış olması dışında herhangi bir değişiklik görmemişti, –yazın seyahat edince de insanın bronzlaşması mucize sayılmazdı.",Yaz,"Tuy anh [MASK] có thể không thích lắm ngôn từ như thế, anh vẫn lạnh lùng trả lời rằng anh không thấy có thay đổi gì ngoại trừ nước da cô bị sạm nắng – đấy không phải là kết quả của phép lạ khi người ta du ngoạn trong mùa hè. Cô Bingley thêm:",Darcy,"being liked the that little summer. travelling [MASK] consequence perceived have Mr. an However might no of with replying, other miraculous coolly in her rather tanned,—no such alteration he than he contented himself address,",summer,"en de le sol, más le a contestó había observación el tostada gracia, estar cosa La poca no por muy pero hizo contuvo que fríamente variación verano. [MASK] la se natural notado que muy y viajando",Verano,"olması yetindi: de biraz insanın vermekle olsa bir bir [MASK] –yazın seyahat edince da görmemişti, bronzlaşması mucize hoşlanmamış böyle soğukça değişiklik herhangi sayılmazdı. dışında konuşmadan bronzlaşmış cevap",İnsan,"Cô như Bingley người lùng lời kết không phép thấy anh cô có thích mùa trả ngoại ngoạn từ Tuy du anh lắm thêm: sạm [MASK] trong của không có quả ta trừ – không lạ rằng là da bị thể anh hè. gì khi thay thế, nước lạnh đấy đổi nắng ngôn vẫn phải",Darcy
['elizabeth'],"Without allowing herself time for consideration, and scarcely knowing what she felt, [MASK], on finishing this letter, instantly seized the other, and opening it with the utmost impatience, read as follows: it had been written a day later than the conclusion of the first.",Elizabeth,"Sin tomar tiempo para meditar y sin saber apenas lo que sentía al acabar la lectura de esta carta, [MASK] abrió la otra con impaciencia y leyó lo que sigue, escrito un día después:",Él,"Kendine düşünmek için zaman vermeden ve ne hissettiğini de bilmeden, [MASK] bu mektubu bitirince hemen ötekine sarıldı; mektubu sabırsızlıkla açıp okudu: ilk mektuptan bir gün sonra yazılmıştı.",Henri,"Không cho phép mình có thời gian để suy nghĩ và không biết mình nghĩ gì, sau khi đọc xong lá thư thứ nhất, [MASK] hấp tấp mở lá thứ hai ra đọc, được viết sau lá thư trước một ngày.",Letter,"had first. she it letter, time later what conclusion for the than seized impatience, herself a the the read utmost this scarcely the written and felt, on finishing allowing and instantly been as knowing [MASK], of with it opening follows: Without other, consideration, day",Judy,"sin sentía leyó y lectura otra la sigue, [MASK] Sin apenas y tiempo esta para de lo impaciencia un lo al que tomar acabar día abrió saber meditar carta, con que escrito después: la",Goethe,"sabırsızlıkla zaman ötekine [MASK] mektubu yazılmıştı. bitirince mektuptan gün sonra Kendine bir mektubu ve vermeden düşünmek açıp bilmeden, için sarıldı; ne hemen hissettiğini bu de okudu: ilk",Pierre,"nghĩ nghĩ đọc lá ngày. không tấp nhất, sau xong sau lá gian khi có Không hấp thứ suy mở hai mình đọc, mình trước thư để biết một [MASK] và lá ra thư phép thứ thời gì, được cho viết",ngày
['elizabeth'],"[MASK] hesitated; but her knees trembled under her, and she felt how little would be gained by her attempting to pursue them. Calling back the servant, therefore, she commissioned him, though in so breathless an accent as made her almost unintelligible, to fetch his master and mistress home instantly.",Elizabeth,"[MASK] dudó; pero le temblaban las rodillas y comprendió que no ganaría nada con tratar de alcanzarlos. Por consiguiente, llamó al criado y le encargó que trajera sin dilación a sus señores, aunque dio la orden con voz tan apagada que casi no se le oía.",Don,"[MASK] tereddüt etti, ama dizleri titriyordu ve peşlerinden gitmeye çalışmasının ne kadar faydasız olacağını hissetti. Bunun üzerine, uşağı geri çağırarak, soluksuzluktan neredeyse anlaşılmaz bir sesle efendisiyle hanımını derhal eve getirmesini söyledi.",Uşak,"[MASK] do dự, nhưng hai đầu gối cô run rẩy, và cô nghĩ nếu cô tự đi sẽ bất lợi hơn. Cô gọi gia nhân lại, với giọng nói hổn hển hầu như không ai hiểu nổi, nhờ anh đi tìm hai ông bà lập tức.",Anna,"as accent pursue little how her hesitated; though them. to back unintelligible, attempting the made master would fetch her her [MASK] but an and therefore, be under she him, almost home and mistress commissioned trembled his her, so instantly. felt by in Calling she servant, knees breathless to gained",maid,"tan dudó; no ganaría que se la rodillas alcanzarlos. con que pero trajera y consiguiente, le criado sin las comprendió dilación no dio y a al le que llamó señores, casi apagada nada Por tratar con encargó de sus le aunque temblaban voz orden oía. [MASK]",Don,"ama tereddüt sesle hissetti. eve efendisiyle ne etti, ve getirmesini olacağını hanımını söyledi. [MASK] uşağı derhal gitmeye Bunun üzerine, titriyordu peşlerinden anlaşılmaz faydasız kadar dizleri soluksuzluktan çağırarak, çalışmasının bir neredeyse geri",efendim,"đi bất sẽ Cô rẩy, gia nhờ bà hai run nếu và [MASK] cô như đi cô nổi, ai nhưng tìm với dự, đầu giọng cô lợi anh tức. hổn hiểu nói lại, gọi hai do không gối ông nghĩ nhân lập hển hầu hơn. tự",đầu
['jane'],"“My father has gone to London, and [MASK] has written to beg my uncle’s immediate assistance, and we shall be off, I hope, in half an hour. But nothing can be done; I know very well that nothing can be done. How is such a man to be worked on? How are they even to be discovered? I have not the smallest hope. It is every way horrible!”",Mr,"––Mi padre ha ido a Londres y [MASK] escribe solicitando la inmediata ayuda de mi tío; espero que nos iremos dentro de media hora. Pero no se puede hacer nada, sé que no se puede hacer nada. ¿Cómo convencer a un hombre semejante? ¿Cómo descubrirles? No tengo la menor esperanza. Se mire como se mire es horrible.",mi tío,"""Babam Londra'ya gitmiş; [MASK] de mektup yazıp dayımın yardımını istedi; yarım saat içinde gideriz, umarım. Ama yapacak bir şey yok; biliyorum, yok. Böyle bir adam nasıl ikna edilir? Nasıl bulacağız onları? Hiç umudum yok. Her yanıyla korkunç!""",dayım,"- Bố tôi đã đi London. [MASK] viết thư xin cậu tôi giúp đỡ, riêng tôi hi vọng chúng tôi có thể lên đường trong vòng nửa giờ. Nhưng không thể làm gì cả, tôi biết rõ không thể làm được gì. Làm thế nào để tìm ra họ? Tôi không có hi vọng gì. Mọi chuyện đều quá khủng khiếp.",London,"hour. to can even assistance, the father very I to man off, But in to How be have horrible!” an nothing well they that know and is uncle’s worked hope, and done; to nothing immediate London, has can way smallest be are we “My [MASK] beg How discovered? be gone such a I not I It done. my be every half shall hope. on? be is has written",Uncle,"iremos no ¿Cómo esperanza. hora. de puede inmediata dentro hombre horrible. Se No se la ayuda ––Mi escribe la que un nos menor se nada. descubrirles? tío; no mi sé [MASK] padre como ¿Cómo tengo a de semejante? mire mire espero ha Londres Pero se puede y es media que ido hacer convencer nada, a hacer solicitando",God,"bir istedi; Ama Böyle [MASK] Her yok; biliyorum, yardımını umudum yarım umarım. yok. bulacağız Londra'ya adam gideriz, de yok. içinde dayımın edilir? bir şey saat ""Babam yazıp korkunç!"" onları? mektup nasıl Hiç gitmiş; yapacak Nasıl ikna yanıyla",Adam,"họ? lên được không xin rõ làm nửa có thể nào tìm vọng Nhưng gì thể giờ. tôi khiếp. trong Tôi Mọi Bố riêng - thể London. gì. đỡ, có tôi quá không đều để [MASK] cả, hi giúp khủng gì. đi chúng không viết Làm hi chuyện đường thế vọng ra thư cậu làm tôi tôi tôi đã biết vòng",London
['elizabeth'],"It may be easily believed, that however little of novelty could be added to their fears, hopes, and conjectures, on this interesting subject by its repeated discussion, no other could detain them from it long, during the whole of the journey. From [MASK]’s thoughts it was never absent. Fixed there by the keenest of all anguish, self-reproach, she could find no interval of ease or forgetfulness.",Elizabeth,"Aunque pocas cosas nuevas podían añadir a sus temores, esperanzas y conjeturas sobre tan interesante asunto, los viajeros lo debatieron durante todo el camino. [MASK] no podía pensar en otra cosa. La más punzante de todas las angustias, el reproche a sí misma, le impedía encontrar el menor intervalo de alivio o de olvido.",Angustia,"Bu önemli konudaki korkularına, umutlarına ve dileklerine tekrar tekrar konuşmakla pek yeni bir şey eklenemeyeceği kolayca tahmin edilebilirse de bütün yolculuk boyu başka hiçbir konu onları bundan uzun süre ayıramadı. [MASK]'in düşüncelerinden hiç çıkmadı. Tüm ızdırap ve vicdan azabıyla sıkı sıkı oraya yerleşmişti ve ne bir an rahat nefes almasına ne de unutmasına izin verdi.",İsa,"Dù cho không có nhiều điều gì mới lạ thêm vào những lo âu, hi vọng và phỏng đoán, không ai có thể gạt bỏ những tâm tư này được lâu trong suốt cuộc hành trình. Tâm trí [MASK] luôn luôn vướng bận. Bọ dằn vặt vì mọi khổ não và tự trách móc, không lúc nào cô cảm thấy thoải mái hoặc tạm quên vụ việc.",Emily,"find no could subject may novelty conjectures, them believed, long, be whole their repeated it thoughts It easily never keenest of discussion, fears, it journey. hopes, by on Fixed or anguish, the detain the of self-reproach, that however she interval during and its From there could from [MASK]’s absent. no ease all was added could interesting by be of to of little forgetfulness. other this the",Woolf,"tan menor [MASK] de angustias, La podían pensar durante el más otra de encontrar a sí conjeturas sus sobre esperanzas a cosa. temores, todas pocas viajeros le de podía asunto, los punzante las nuevas interesante no impedía intervalo el añadir todo Aunque olvido. camino. lo o debatieron en reproche cosas misma, y el alivio",angustias,"yerleşmişti Bu hiç bütün tekrar oraya unutmasına sıkı yolculuk edilebilirse ne boyu umutlarına de bir kolayca pek izin vicdan rahat ve [MASK]'in ızdırap azabıyla şey sıkı hiçbir onları eklenemeyeceği tekrar çıkmadı. nefes uzun tahmin yeni Tüm dileklerine bir ne an başka bundan konuşmakla önemli düşüncelerinden korkularına, konudaki konu ayıramadı. ve almasına verdi. ve süre de",İnsan,"đoán, Tâm gì dằn tự lúc thêm khổ có gạt cô móc, hoặc mới có mọi nhiều bỏ việc. tâm không thoải lo vì cuộc ai Bọ cho lạ điều suốt não vặt vào những và được phỏng bận. trí không luôn luôn quên vọng thấy trong vụ này lâu [MASK] Dù không những trình. trách nào mái tạm cảm hành và hi thể tư âu, vướng",trình
"['señor gardiner', 'mr gardiner', 'gardiner']","But Mr. [MASK], though he assured her again of his earnest endeavours in the cause, could not avoid recommending moderation to her, as well in her hopes as her fears; and after talking with her in this manner till dinner was on table, they left her to vent all her feelings on the housekeeper, who attended in the absence of her daughters.",Mr.,"El [MASK] le repitió que haría todo lo que pudiera y le recomendó que moderase sus esperanzas y sus temores. Conversó con ella de este modo hasta que la comida estuvo en la mesa, y la dejó que se desahogase con el ama de llaves que la asistía en ausencia de sus hijas.",Elvira,[MASK] o amaçla elinden geleni yapacağını ifade ettiyse de ona korkusunda da umutlarında da ılımlı olmasını tavsiye etmeden duramadı; akşam yemeği masaya gelene kadar onunla bu şekilde konuştuktan sonra tüm duygularını kızlarının yokluğunda hizmetini üstlenen kahyaya boşaltması için yanından ayrıldılar.,babası,"Nhưng ông [MASK], dù đã trấn an ba lần nữa rằng ông sẽ cố gắng, vẫn muốn khuyên bà nên giữ bình tĩnh trong hi vọng cũng như trong lo sợ. Họ cố khuyên giải bà như thế cho đến giờ ăn tối, rồi họ để bà ở lại trút mọi tâm tư lên người quản gia đi đến để chăm sóc bà trong khi các cô con gái dùng bữa.",ông Thaddeus,"in her in the of the to table, endeavours in on though could with fears; of and as they avoid to her But feelings assured manner her not her [MASK], he in all her his talking dinner cause, her her absence again housekeeper, recommending her, who as this vent attended earnest the till Mr. daughters. after hopes left moderation on well was",Emma,"la ausencia ama modo que llaves sus con mesa, recomendó Conversó que de de este en estuvo comida todo pudiera le lo temores. y en repitió asistía que la de esperanzas y sus el El hijas. que la hasta [MASK] moderase que con y desahogase la le haría se sus que dejó ella",Madre,duygularını duramadı; kadar o masaya korkusunda bu da konuştuktan da şekilde onunla tavsiye sonra üstlenen yokluğunda ettiyse için boşaltması amaçla kızlarının yapacağını akşam umutlarında yanından ayrıldılar. ifade gelene yemeği geleni tüm de ona olmasını [MASK] hizmetini elinden ılımlı kahyaya etmeden,Kahya,"nữa sẽ đã Nhưng khi ở như trong vọng cô ông sóc họ trong tư cũng hi khuyên người bà mọi cố rồi gắng, đến Họ tĩnh dùng bà gái sợ. chăm lo lại để bà dù tâm như gia giữ tối, [MASK], lần bà muốn ăn nên lên giờ cho cố thế ba vẫn bữa. ông các quản đến bình khuyên con để an trút rằng trấn đi trong giải",Nhung
"['elizabeth', 'elizabeth––', 'eliz']","“She had better have stayed at home,” cried [MASK]: “perhaps she meant well, but, under such a misfortune as this, one cannot see too little of one’s neighbours. Assistance is impossible; condolence, insufferable. Let them triumph over us at a distance, and be satisfied.”",Mr.,––Más habría valido que se hubiese quedado en su casa ––dijo [MASK]; puede que sus intenciones fueran buenas; pero en desgracias como ésta se debe rehuir de los vecinos. No pueden ayudarnos y su condolencia es ofensiva. ¡Que se complazcan criticándonos a distancia!,Gregorio,"""Keşke evinde kalsaydı,"" diye haykırdı [MASK]; ""belki iyi niyetlidir ama böyle bir talihsizlik karşısında insan komşularını ne kadar az görse o kadar iyidir. Yardım etmek imkânsız, teselli etmek katlanılmaz bir şey. Uzaktan keyiflensinler, tatmin olsunlar.",komşuları,"[MASK] thốt lên: - Đáng lẽ bà không nên đến; có lẽ bà có ý tốt, nhưng trong cảnh vô phúc như thế này không thể nghĩ quá tốt về hàng xóm. Hỗ trợ thì không thể được; an ủi thì không thể chịu đựng nổi. Hãy để họ chiến thắng từ nơi xa, và thoả chí.",Elizabeth,"had satisfied.” a impossible; this, cried one see and under us at one’s “She neighbours. Assistance misfortune such have stayed meant over insufferable. better at “perhaps well, too Let a be cannot of home,” condolence, them she as triumph distance, little is [MASK]: but,",Jo,se que de casa los en que valido como habría distancia! quedado a complazcan debe pero es puede ayudarnos en ––Más buenas; ésta se su su ¡Que condolencia criticándonos ––dijo [MASK]; hubiese se intenciones rehuir vecinos. fueran desgracias ofensiva. y No sus pueden,Francisco,"keyiflensinler, teselli iyi insan az etmek katlanılmaz görse talihsizlik ne bir niyetlidir Uzaktan etmek Yardım komşularını imkânsız, ""belki ""Keşke diye kadar kadar şey. haykırdı ama evinde karşısında kalsaydı,"" olsunlar. böyle [MASK]; o iyidir. tatmin bir",Keşke,"như ủi bà Đáng thắng nơi xóm. [MASK] hàng chịu trợ thể thì - thoả an Hãy không không vô thể này lẽ nổi. xa, lẽ lên: không Hỗ chí. phúc từ họ trong thể để quá có chiến có ý về nghĩ thì không thế nên đựng được; đến; cảnh tốt bà và thốt nhưng tốt,",Đáng
"['mr bennet', 'bennet', 'señor bennet']","When Mr. [MASK] arrived, he had all the appearance of his usual philosophic composure. He said as little as he had ever been in the habit of saying; made no mention of the business that had taken him away; and it was some time before his daughters had courage to speak of it.",Mr. Bennet,"El [MASK] llegó con su acostumbrado aspecto de filósofo. Habló poco, como siempre; no dijo nada del motivo que le había impulsado a regresar, y pasó algún tiempo antes de que sus hijas tuvieran el valor de hablar del tema.",Camus,"[MASK] geldiğinde her zamanki filozofça soğukkanlılığı üstündeydi. Her zamanki alışkanlığıyla az konuştu; onu oralara götüren işten hiç bahsetmedi, kızlarının bunu konuşacak cesareti bulmaları da biraz zaman aldı.",Adam,"Khi ông [MASK] về đến, ông hoàn toàn có vẻ bề ngoài điềm đạm thường nhật. Ông cũng ít nói như theo thói quen, không đả động đến sự việc đã khiến ông phải ra đi, và phải sau một thời gian các cô con gái mới có đủ can đảm hỏi han ông.",ông cha,"He of had had mention When courage away; some little time of it. appearance saying; business had he before habit no composure. been to as speak the his [MASK] his taken as that ever Mr. in of of said philosophic arrived, he made daughters the was all it had him the usual and",Darcy,"regresar, que [MASK] del su nada impulsado el como poco, filósofo. que tema. tiempo aspecto dijo Habló del acostumbrado pasó hablar sus El siempre; antes de y no a valor había algún llegó con de motivo hijas tuvieran le de",Heidegger,"az zaman [MASK] her filozofça geldiğinde konuştu; işten üstündeydi. kızlarının zamanki da soğukkanlılığı bunu zamanki alışkanlığıyla oralara hiç bulmaları götüren Her bahsetmedi, aldı. biraz konuşacak cesareti onu",Her,"cũng một đã đả đảm thường sau phải điềm nói Ông thời gái toàn ông. can han ngoài gian về vẻ sự thói ông quen, ông ít như đủ động ông và các [MASK] đạm đến, đi, đến bề có không mới con ra hoàn phải theo nhật. cô việc Khi có hỏi khiến",người
['elizabeth'],"It was not till the afternoon, when he joined them at tea, that [MASK] ventured to introduce the subject; and then, on her briefly expressing her sorrow for what he must have endured, he replied, “Say nothing of that. Who should suffer but myself? It has been my own doing, and I ought to feel it.”",Elinor,"Por la tarde, cuando se reunió con ellas a la hora del té, [MASK] se aventuró a tocar la cuestión; expresó en pocas palabras su pena por lo que su padre debía haber sufrido, y éste contestó: ––Déjate. ¿Quién iba a sufrir sino yo? Ha sido por mi culpa y está bien que lo pague.",Él,"Sonunda öğleden sonra çay için onlara katıldı ve ancak o zaman [MASK] meseleye giriş yapmayı göze alabildi; sonra, neler çekmiş olması gerektiği konusundaki üzüntülerini ifade etmesi üzerine şöyle dedi, ""Bundan bahsetme. Ben çekmeyeceğim de kim çekecek? Benim yüzümden oldu, cezasını çekmem gerek.",Adam,"Vào buổi chiều, khi ông dùng trà với các con mình, [MASK] bắt đầu câu chuyện, và rồi, khi cô tỏ ý ái ngại về sự chịu đựng của ông, ông trả lời: - Đừng nói gì về việc này. Ai chịu khổ sở nếu không phải là bố? Việc này là do bố gây ra, bố phải cảm thấy điều ấy.",Ông,"it.” has I It of when what he sorrow then, to and nothing but own he he not It briefly tea, must replied, myself? the Who her subject; should ought [MASK] expressing “Say that. the ventured endured, that for till to introduce on them my afternoon, at joined doing, been feel and suffer was her have",Holden,"cuando sufrir y con expresó reunió ellas que ¿Quién té, se la sino sufrido, hora éste haber en yo? se mi [MASK] por aventuró cuestión; la a bien debía su sido la pague. contestó: ––Déjate. tocar pocas padre Por lo lo del y su a a culpa Ha pena por iba tarde, está palabras que",Orfeo,"çekmeyeceğim zaman o [MASK] Ben göze bahsetme. kim ve sonra, Sonunda şöyle katıldı sonra çekmiş Benim gerek. yapmayı yüzümden üzerine çay ""Bundan cezasını oldu, ifade meseleye dedi, giriş ancak çekecek? için gerektiği onlara alabildi; de konusundaki neler çekmem olması etmesi üzüntülerini öğleden",gözüm,"bắt Đừng phải mình, này Vào và về ái do này. câu sự trả dùng ông chuyện, cô khi phải các về khổ rồi, chịu con ngại sở buổi bố? [MASK] ý điều không ra, ông, bố thấy tỏ trà chiều, đầu gì lời: ông chịu nếu với nói gây khi cảm ấy. Việc là bố đựng của là - việc Ai",ông
"['lizz', 'lizzy']","Then, after a short silence, he continued, “[MASK], I bear you no ill-will for being justified in your advice to me last May, which, considering the event, shows some greatness of mind.”",Hamlet,"Después de un corto silencio, prosiguió: [MASK], no me guardes rencor por no haber seguido tus consejos del pasado mayo; lo ocurrido demuestra que eran acertados.",Julio,"Sonra, kısa bir sessizliğin ardından devam etti, ""[MASK], bana geçen Mayıs ayında verdiğin tavsiyede haklı çıktığın için sana kızgın değilim; meseleyi düşününce, ne kadar akıllı olduğun görülüyor.",Mayıs,"Im lặng một chốc, ông tiếp: - [MASK], bố không có ý nghĩ gì xấu về con vì con đã có lí khi khuyên bảo bố vào tháng năm rồi. Với biến cố này, những lời khuyên của con cho thấy óc suy nghĩ của con khá lắm.",Nguyễn,"May, I which, your shows he “[MASK], Then, for of considering last event, mind.” bear justified advice the in being ill-will a no silence, you to greatness after short me some continued,",Shakespeare,"acertados. demuestra de ocurrido corto lo seguido no me guardes consejos rencor haber por Después [MASK], prosiguió: tus del eran no pasado mayo; un silencio, que",Después,"için ayında ne meseleyi kısa kadar geçen kızgın görülüyor. devam değilim; etti, tavsiyede ""[MASK], olduğun bana sessizliğin Mayıs çıktığın sana haklı bir verdiğin Sonra, ardından düşününce, akıllı",Mart,"bảo vào vì một năm nghĩ nghĩ suy có biến bố bố những chốc, óc đã có khuyên không lặng con con tiếp: của lí này, ý lắm. cố lời [MASK], Với thấy tháng xấu cho của - Im về con con gì khi khuyên ông khá rồi.",ông
"['elizabeth', 'elizabeth––']","“That is very true,” said [MASK]; “though it had not occurred to me before. His debts to be discharged, and something still to remain! Oh, it must be my uncle’s doings! Generous, good man, I am afraid he has distressed himself. A small sum could not do all this.”",Scrooge,"––Es muy cierto ––dijo [MASK]; no se me había ocurrido. ¡Pagadas sus deudas y que todavía quede algo! Eso debe de ser obra de mi tío. ¡Qué hombre tan bueno y generoso! Temo que esté pasando apuros, pues con una pequeña cantidad no se hace todo eso.",Abuelo,"""Bu çok doğru,"" dedi [MASK]; ""daha önce aklıma gelmedi. Borçları ödenecek, geriye de bir şey kalacak! Ah! Dayımın işi olmalı! Ne cömert, ne iyi kalpli bir adam; korkarım kendini sıkıntıya soktu. Bunlar az parayla yapılmış olamaz.",Dayım,"[MASK] nói: - Đúng thế, tuy con đã không nghĩ ra điều này. Mọi món nợ của anh ấy đã được thanh toán, mà còn lại chút ít tiền! Ôi, đây là do cậu con sắp xếp! Một con người độ lượng, tử tế, con ngại ông ấy phải chịu thiệt. Một số tiền nhỏ không thể làm mọi việc này. - Đúng vậy.",Ông,"be His to my am I small remain! distressed Oh, this.” true,” “That me do “though still himself. man, not doings! Generous, not could occurred afraid he and all be sum it something good to is must A said uncle’s very debts had discharged, to [MASK]; has before. it",Uncle,"había y obra hace eso. sus debe mi y [MASK]; bueno no ––Es ¡Pagadas se algo! ¡Qué esté de de que con deudas ser Temo pasando tío. cierto tan Eso se ––dijo todavía pues generoso! me una que muy ocurrido. todo cantidad hombre pequeña quede no apuros,",deuda,"ödenecek, cömert, bir az dedi Ah! sıkıntıya kalacak! kendini aklıma yapılmış korkarım ""Bu ""daha adam; bir Dayımın Ne parayla olamaz. olmalı! şey de çok önce işi kalpli geriye ne doğru,"" soktu. Borçları gelmedi. Bunlar iyi [MASK];",Dayım,"độ vậy. tiền được của Mọi - ngại đã số ra này. làm con không do người lại thiệt. mà thể anh này. sắp con chút con nhỏ tử tế, thanh ít Đúng nghĩ toán, việc là lượng, thế, mọi - ấy chịu phải [MASK] không đã Đúng nợ nói: Ôi, điều tiền! đây xếp! con cậu Một còn Một món tuy ấy ông",đó
"['mr bennet', 'bennet']","Mr. [MASK] made no answer; and each of them, deep in thought, continued silent till they reached the house. Their father then went to the library to write, and the girls walked into the breakfast-room.",Carrie,"El señor [MASK] no contestó, y, ensimismados todos en sus pensamientos, continuaron en silencio hasta llegar a la casa. El padre se metió en la biblioteca para escribir, y las muchachas se fueron al comedor.",Smith,"[MASK] cevap vermedi; her biri derin düşünceler içinde sessizce yürüdüler eve kadar. Babaları kütüphaneye, yazmaya gitti, kızlar da kahvaltı odasına gittiler.",Anneler,"Ông [MASK] không trả lời, và mỗi người vừa suy nghĩ từ trong ý nghĩ của mình vừa bước về nhà. Ông bố đi vào phòng đọc sách để viết thư trả lời, hai cô gái đi vào phòng ăn sáng.",ông bố,"girls deep Mr. reached thought, and the walked library went answer; into the no to they father the [MASK] breakfast-room. house. in and silent the to write, continued then each them, Their of made till",Fitzwilliam,"casa. padre en a escribir, señor ensimismados en se muchachas en comedor. [MASK] la contestó, continuaron las al pensamientos, biblioteca para sus metió todos El y fueron silencio la se hasta y, El llegar no",padre,"içinde gittiler. [MASK] gitti, vermedi; yürüdüler Babaları sessizce derin kızlar her kahvaltı kadar. yazmaya cevap kütüphaneye, odasına düşünceler eve biri da",Yürüdüler,"viết về và gái mỗi không mình Ông đi từ sách vừa phòng nhà. phòng thư trả cô bước người ăn vào trả nghĩ [MASK] để vừa của lời, hai vào đi bố trong suy đọc ý lời, nghĩ sáng. Ông",Nguyễn
"['bennet', 'bà benne', 'mrs']","Her husband allowed her to talk on without interruption while the servants remained. But when they had withdrawn, he said to her, “Mrs. [MASK], before you take any, or all of these houses, for your son and daughter, let us come to a right understanding. Into one house in this neighbourhood they shall never have admittance. I will not encourage the imprudence of either, by receiving them at Longbourn.”",Wickham,"Su marido la dejaba hablar sin interrumpirla mientras los criados estaban delante. Pero cuando se marcharon, le dijo: ––Señora [MASK], antes de tomar ninguna de esas casas o todas ellas para tu hija, vamos a dejar las cosas claras. Hay en esta vecindad una casa donde nunca serán admitidos. No animaré el impudor de ninguno de los dos recibiéndolos en Longbourn.",Wickham,"Kocası müdahale etmeden konuşmasına izin verdi, hizmetçiler oradayken. Hizmetçiler çekildikleri zaman ona şöyle dedi, ""Mrs [MASK], oğlunuz ya da kızınız için bu evlerin herhangi birini ya da hepsini tutmadan önce bir konuda anlaşalım. Bu muhitteki tek bir eve asla giremezler. Onları Longbourn'da kabul ederek ahlaksızlıklarını ödüllendirmeyeceğim.",Elizabeth,"Ông chồng bà để cho bà nói mà không ngắt quãng khi có gia nhân chung quanh. Nhưng khi họ rút lui, ông nói với bà: - [MASK], trước khi bà chọn ngôi nhà nào, hoặc tất cả ngôi nhà cho con rể và con gái của bà, chúng ta cần hiểu nhau đúng mức. Hai người sẽ chẳng bao giờ được đặt chân đến một ngôi nhà trong vùng này. Tôi sẽ không khuyến khích thói khinh suất của mấy đứa khác bằng cách tiếp hai người tại Longbourn.",Longbourn,"not at talk these “Mrs. remained. shall you either, have them without of a her, when all son this [MASK], one Into right I let to the by to husband houses, house understanding. before take never admittance. in or receiving for Longbourn.” will said while her Her of interruption encourage imprudence neighbourhood he servants they had to and us allowed withdrawn, on daughter, any, your the But come they",Elizabeth,"hija, donde esas ellas de dejar las vecindad dijo: dejaba mientras la [MASK], criados hablar de cuando nunca claras. Hay o en Pero cosas casas tu admitidos. dos se casa tomar marcharon, antes de para marido a todas animaré serán interrumpirla los de Longbourn. No ninguno estaban Su esta una delante. recibiéndolos sin vamos ––Señora ninguna impudor el le en los",Elizabeth,"Hizmetçiler tutmadan Kocası oradayken. herhangi izin muhitteki tek bu evlerin hizmetçiler ya verdi, ahlaksızlıklarını önce bir için giremezler. da anlaşalım. Bu ya ""Mrs konuşmasına etmeden ödüllendirmeyeceğim. kabul eve dedi, kızınız Onları asla hepsini da konuda zaman ona bir birini şöyle [MASK], oğlunuz müdahale Longbourn'da çekildikleri ederek",Elizabeth,"khinh mấy nào, ông một khích trước họ nhau người tại tất mà gia khi quãng chung hoặc chọn mức. nhà ngôi quanh. cần đặt bà, gái rể thói cách nói khi và ngôi vùng bằng nhân bà Tôi chồng đúng hai không bao sẽ cả trong chẳng để đến của chân khi hiểu bà giờ Nhưng nói Longbourn. ta không con rút chúng người suất có Ông ngắt này. khác - của với đứa nhà [MASK], cho nhà lui, cho Hai ngôi được sẽ con khuyến bà bà: tiếp",Longbourn
