Single_ent,en,en_results,es,es_results,tr,tr_results,vi,vi_results,en_shuffled,en_shuffled_results,es_shuffled,es_shuffled_results,tr_shuffled,tr_shuffled_results,vi_shuffled,vi_shuffled_results
"['umbridge', 'harry']","It seemed most unlikely that Umbridge would keep her jewelry in her office, but on the other hand it seemed foolish not to search it to make sure. He therefore set off along the corridor again, passing nobody but a frowning wizard who was murmuring instructions to a quill that floated in front of him, scribbling on a trail of parchment.","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","No parecía probable que la bruja guardara sus joyas en el despacho, pero, por otra parte, sería una estupidez no registrarlo para asegurarse de ello. Por tanto, Harry echó a andar de nuevo por el pasillo; sólo se cruzó con un mago ce- ñudo que le murmuraba instrucciones a una pluma que, flotando delante de él, garabateaba en un rollo de pergamino.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","Umbridge‘in Mücevherlerini ofisinde saklaması hiç olası değildi, ama diğer yandan, emin olmak için aramamak çok saçma görünüyordu. Bu yüzden Harry yeniden yola koyuldu, yol boyunca sadece asık suratlı, önündeki tüy kaleme bir şeyler yazması için emirler veren bir büyücüden başkasına rastlamadı.","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","Chẳng có vẻ gì là mụ Umbridge cất giữ tư trang trong văn phòng của mụ, nhưng mặt khác nếu không lục soát cho chắc ăn thì có vẻ hơi ngu. Vì vậy nó bắt đầu đi dọc hành lang một lần nữa, không đi ngang qua người nào hết trừ một pháp sư quạu quọ đang rì rầm sai khiến một cây viết lông ngỗng lơ lửng trước mặt ông ta ghi chép trên một tấm giấy da dài thòng.","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","frowning in a to foolish that to a seemed of hand It but off her along wizard was keep who nobody make it unlikely that again, front quill not floated her on him, of a corridor to most search on therefore the sure. other murmuring scribbling He passing jewelry parchment. Umbridge the it seemed would set but in trail office, instructions","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","bruja despacho, murmuraba con de a se el ce- para sólo parte, que instrucciones en No flotando que, nuevo en joyas delante sería ñudo cruzó tanto, de por pergamino. un una que ello. registrarlo asegurarse pluma Por sus por un no mago la el otra pasillo; le rollo parecía andar él, estupidez Harry garabateaba de a de pero, probable una guardara echó","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","çok suratlı, saklaması yazması tüy için olası asık Harry kaleme saçma koyuldu, diğer boyunca yola başkasına olmak Bu ofisinde değildi, görünüyordu. bir büyücüden hiç Umbridge‘in sadece aramamak şeyler yeniden bir veren önündeki emirler yol emin Mücevherlerini yandan, ama yüzden rastlamadı. için","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","nó hết một mụ, sư Vì chắc một lửng người trừ rầm thì ăn cây ngỗng văn trên giấy đi ông của ngang viết một tấm vậy trang da không khiến lang giữ nếu phòng đầu khác ngu. hơi hành một quạu có chép lần quọ bắt mụ không sai đang vẻ dọc gì lơ mặt Umbridge cất qua rì thòng. lông nữa, dài là có đi ghi cho nào nhưng tư vẻ trong Chẳng soát trước lục ta pháp mặt","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling"""
['harry'],"For a split second Harry forgot where he was and what he was doing there: He even forgot that he was invisible. He strode straight over to the door to examine the eye. It was not moving. It gazed blindly upward, frozen. The plaque beneath it read:","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Durante una fracción de segundo, Harry olvidó dónde estaba, qué hacía allí y hasta que era invisible, y fue derecho a examinar aquel ojo que, inmóvil, miraba sin ver hacia arriba. La placa de la puerta rezaba:","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","Birkaç saniye için Harry, nerede olduğunu ve ne yaptığını hatırlayamadı. Hatta görünmez olduğunu bile unuttu. Doğruca kapıya yöneldi ve gözü incelemeye başladı. Kıpırdamıyordu, doğruca karşıya bakıyordu. Harry onun altındaki etiketi okudu.","""title"": ""Harry Potter and the Chamber of Secrets"", ""author"": ""J.K. Rowling""","Trong một tích tắc Harry quên béng nó đang ở đâu và việc nó đang làm: nó thậm chí quên rằng nó đang tàng hình. Nó sải bước dài đi thẳng tới cánh cửa để xem xét con mắt. Con mắt không động đậy: chỉ liệt cứng, đăm đăm nhìn lên, mù tịt. Tấm biển bên dưới con mắt ghi:","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","was examine the it forgot Harry It plaque was He even over strode blindly there: gazed a he upward, For he read: frozen. invisible. doing He that to and what was moving. It beneath straight was forgot The to where the not split eye. he door second","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","era derecho y ojo una puerta qué aquel sin de fracción dónde Durante invisible, estaba, rezaba: ver La y allí olvidó examinar que, placa segundo, a fue miraba que inmóvil, arriba. Harry hasta hacia hacía la de","""title"": ""Harry Potter and the Chamber of Secrets"", ""author"": ""J.K. Rowling""","unuttu. Birkaç etiketi Hatta hatırlayamadı. ve olduğunu görünmez olduğunu için nerede yaptığını karşıya onun yöneldi bakıyordu. saniye Harry Kıpırdamıyordu, ne doğruca altındaki bile kapıya okudu. başladı. incelemeye Doğruca Harry, gözü ve","""title"": ""Harry Potter and the Chamber of Secrets"", ""author"": ""J.K. Rowling""","dài quên chỉ để bên Nó cánh nó Con béng biển đậy: thậm Tấm đi mù và ở dưới quên đăm tịt. việc tắc một sải nó Trong mắt đang rằng tích hình. tới cứng, thẳng không lên, tàng liệt mắt nó động đang mắt. đâu con cửa nhìn nó ghi: làm: xem Harry xét con chí đang bước đăm","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling"""
['harry'],"When the Patronuses glided out of the dungeon there were cries of shock from the people waiting outside. Harry looked around; the dementors were falling back on both sides of them, melding into the darkness, scattering before the silver creatures.","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","Cuando los patronus salieron al pasillo, los que esperaban fuera profirieron gritos de asombro. Harry echó un vistazo: los dementores se desplazaron de inmediato hacia ambos lados del pasillo, apartándose de las criaturas plateadas y ocultándose en la oscuridad.","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","Patronusların zindandan çıkmasıyla dışarıda bekleyenlerden şok çığlıkları yükseldi. Harry etrafına bakındı, Ruh Emiciler çekiliyorlardı.","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","Khi các Thần Hộ Mệnh lướt ra khỏi căn hầm, đám người ngồi đợi bên ngoài đều sửng sốt. Harry nhìn quanh; bọn Giám ngục đã giạt sang hai bên, tan biến vào bóng tối, tan tác trước những Thần Hộ Mệnh.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","glided outside. of creatures. back before scattering Patronuses falling darkness, the the cries from shock them, When on Harry into of out people of waiting the there looked silver dungeon were dementors the melding were the the around; both sides","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","gritos Harry hacia que del patronus profirieron la desplazaron dementores salieron se los esperaban asombro. apartándose los vistazo: ocultándose y pasillo, en ambos de pasillo, las un de de inmediato los al fuera Cuando oscuridad. lados echó criaturas plateadas","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","Harry Patronusların çıkmasıyla çekiliyorlardı. yükseldi. dışarıda zindandan çığlıkları bakındı, Emiciler şok Ruh etrafına bekleyenlerden","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","ngoài đã khỏi các bên, vào sốt. Mệnh. sửng Mệnh tối, sang hai quanh; ngục Thần bên tan ngồi bọn tác bóng đều giạt những Hộ đợi hầm, Khi căn ra lướt nhìn trước đám Thần Hộ tan Giám biến người Harry","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling"""
"['harry', 'harry‘nin patronus']",They managed to cram themselves into two lifts. Harry’s Patronus stood sentinel before the golden grilles as they shut and the lifts began to rise.,"""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","Lograron meterse en dos ascensores. El patronus de Harry se quedó montando guardia frente a las rejas doradas y, cuando éstas se cerraron, los ascensores iniciaron el ascenso.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""",Kendilerini iki asansöre ayırdılar. Harry‘nin Patronus'u onlar asansörle yükselirken gözcü olarak kaldı.,"""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""",Cả đám cố nhồi nhét hết vào hai cái thang máy. Thần Hộ Mệnh của Harry đứng gác trước cánh cửa lưới bằng vàng khi cửa đóng lại và thang máy bắt đầu kéo lên.,"""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""",sentinel lifts. grilles as two stood lifts rise. they cram the to managed and the into shut began before themselves Patronus They golden to Harry’s,"""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","rejas quedó se ascensores. se éstas el y, El en ascenso. iniciaron meterse las cuando cerraron, montando dos de Lograron frente doradas Harry ascensores los patronus guardia a","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""",Patronus'u Kendilerini yükselirken Harry‘nin ayırdılar. iki gözcü asansörle asansöre kaldı. olarak onlar,"""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""",cái Harry đứng hết Thần cửa cánh máy nhồi gác đầu máy. bằng đám thang thang và khi cửa bắt lưới hai trước vàng kéo nhét cố lên. vào lại Cả Mệnh của Hộ đóng,"""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling"""
['harry'],"“How did he get hurt? I mean” – Harry shook his head, trying to clear it, to make sense of whatever had just taken place – “why are we here? I thought we were going back to Grimmauld Place ?”","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""",—¿Cómo se lo ha hecho? —Harry trataba de comprender qué había ocurrido—. ¿Por qué estamos aquí? Creía que íbamos a Grimmauld Place.,"""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","""Ama nasıl yaralandı? Yani-"" -Harry meydana gelen şeylerin ne anlam ifade ettiğini kafasından atmak için başını salladı- ""neden buradayız? Grimmauld Meydanı'na döneceğimizi sanıyordum.","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","“Làm sao mà nó bị thương? Ý mình là…” Harry lắc đầu, cố gắng làm cho đầu óc mình sáng sủa ra, để hiểu được chuyện gì vừa xảy ra. “Tại sao tụi mình lại ở đây? Mình tưởng tụi mình trở về quảng trường Grimmauld chứ?”","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","place head, taken did going mean” trying I – “How he sense of we we Harry just were ?” here? had clear it, are to shook his – Grimmauld to whatever make to Place I thought back hurt? “why get","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""",Place. ha trataba hecho? íbamos había que lo Creía ocurrido—. aquí? comprender qué estamos ¿Por —Harry se qué a —¿Cómo de Grimmauld,"""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","anlam kafasından sanıyordum. gelen buradayız? ettiğini ""neden döneceğimizi başını ""Ama ifade nasıl Meydanı'na Grimmauld için -Harry atmak meydana yaralandı? ne şeylerin salladı- Yani-""","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","gì óc lại quảng được ra, tụi sao trường Harry sủa đây? mình làm bị xảy đầu nó chuyện mà mình chứ?” ra. hiểu sáng “Tại “Làm vừa Mình tụi tưởng mình Grimmauld đầu, về thương? cho sao cố để gắng là…” ở mình Ý lắc trở","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling"""
['harry'],"The surrounding silence was broken by odd rustlings and what sounded like crackings of twigs: Harry thought that they were caused by animals rather than people, yet he kept his wand held tight at the ready. His insides, already uncomfortable due to their inadequate helping of rubbery mushrooms, tingled with unease.","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","El silencio que los rodeaba sólo era interrumpido de vez en cuando por extraños susurros y sonidos semejantes a crujidos de ramitas; Harry pensó que no los provocaban personas, sino animales, pero aun así aferraba la varita, preparado para cualquier eventualidad. Tenía el vientre revuelto por culpa de las correosas setas, y el nerviosismo no lo ayudaba a sentirse mejor.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","Etraftaki sessizliği çerçöpün parçalanmasına benzeyen garip bir hışırtı böldü: Harry bunun insanlardan çok hayvanların yapmış olabileceğini düşündü, yine de asasını sıkıca kavradı. İçinde bir yerler, lastiğimsi mantarların da yardımıyla çok rahatsızdı, tedirginlikle sızlıyordu.","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","Sự yên ắng bao quanh bị xao động vì tiếng xào xạc kỳ lạ và âm thanh gì đó nghe như tiếng cành cây nhỏ bị gãy. Harry nghĩ những tiếng động đó do thú vật gây ra chứ không phải do con người, dù vậy nó vẫn nắm chặt cây đũa phép sẵn sàng ứng phó. Bụng dạ nó, vốn đã khó chịu vì lỏng bỏng món nấm dai nhách, giờ lại cồn cào không yên.","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","animals his at the due The mushrooms, broken held unease. inadequate they tight sounded and silence by uncomfortable to of ready. like rustlings wand rather he twigs: with was of were tingled Harry what people, odd by kept crackings His yet thought already rubbery caused helping than their surrounding that insides,","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","cualquier rodeaba de era animales, varita, culpa en sentirse a silencio y setas, de personas, aun semejantes sino interrumpido de y sólo pensó las el extraños mejor. para vientre sonidos Tenía la eventualidad. cuando aferraba así los no vez revuelto no nerviosismo el ramitas; a preparado que crujidos pero los por correosas susurros Harry provocaban ayudaba que El por lo","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","yine asasını parçalanmasına böldü: sızlıyordu. çok hışırtı düşündü, bir da Harry Etraftaki de hayvanların yerler, benzeyen rahatsızdı, yapmış çok lastiğimsi kavradı. insanlardan sıkıca mantarların yardımıyla İçinde tedirginlikle olabileceğini garip sessizliği çerçöpün bunun bir","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","cào phép món xào vậy nó vì dạ bị Bụng giờ chịu vẫn chứ tiếng lại âm lạ cây phó. dù động những nhách, Harry nắm ắng bao bị sàng vốn yên. thanh xao đũa vì nghĩ cây gây lỏng tiếng và tiếng không cồn nghe phải ra con dai vật thú như đã sẵn đó người, kỳ nấm Sự đó khó cành bỏng do chặt động gì ứng gãy. quanh nhỏ yên xạc nó, do không","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling"""
['harry'],"Once they had pitched the tent in the shelter of a small copse of trees and surrounded it with freshly cast defensive enchantments. Harry ventured out under the Invisibility Cloak to find sustenance. This, however, did not go as planned. He had barely entered the town when an unnatural chill, a descending mist, and a sudden darkening of the skies made him freeze where he stood.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Tras montar la tienda al amparo de un bosquecillo y rodearla de nuevos sortilegios defensivos, Harry se puso la capa invisible y salió a buscar comida. Pero las cosas no salieron según lo planeado. Acababa de llegar a un pueblo cercano cuando un frío inusual, una densa niebla y la repentina oscuridad del cielo lo hicieron detenerse en seco.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","Bir çalı öbeğinin ortasına çadırı kurup çevreye koruma büyülerini yerleştirdikten sonra Harry, görünmezlik pelerininin altından yiyecek bulmak için çıkmaya cesaret edebildi. Ama planladığı gibi olmadı. Açıkça doğal olmayan bir soğuk, azalan sis ve gökyüzünün aniden kararması olduğu yerde çakılıp kalmasına neden oldu.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Khi mấy đứa đã dựng xong lều trong một chỗ tạm trú giữa một khu rừng trồng cây tạp, rồi bao bọc căn lều bằng những bùa chú bảo vệ mới ếm, Harry bèn phiêu lưu ra ngoài dưới tấm Áo khoác Tàng hình để kiếm chất bồi dưỡng. Tuy nhiên, chuyện này không suôn sẻ như dự định. Nó chưa kịp vô tới phố thì một cơn giá buốt bất thường, rồi một màn sương mù ập xuống, và bầu trời đột ngột tối sầm khiến nó đông cứng ngay tại chỗ.","""title"": ""Harry Potter and the Philosopher's Stone"", ""author"": ""J.K. Rowling""","trees Invisibility He an cast planned. darkening surrounded a out a not copse the shelter did pitched as skies had entered sudden to and chill, freeze freshly the mist, where sustenance. of small had town ventured descending Once under made tent enchantments. go Cloak in defensive unnatural a he of the Harry of it This, the however, the find stood. when with they him barely and","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Pero llegar cosas inusual, a hicieron Acababa salió nuevos Harry según un de niebla planeado. un montar una no en cielo tienda oscuridad a densa defensivos, pueblo sortilegios capa seco. cuando rodearla de detenerse del comida. la frío y buscar repentina y salieron lo lo bosquecillo las al puso la invisible de y se amparo Tras cercano la un","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","gibi kalmasına yerde planladığı olduğu için edebildi. kurup pelerininin Açıkça cesaret ve öbeğinin çevreye altından olmadı. neden bir çıkmaya Harry, doğal oldu. sonra gökyüzünün yiyecek çadırı çalı Bir bulmak koruma görünmezlik sis yerleştirdikten azalan kararması olmayan çakılıp ortasına aniden soğuk, büyülerini Ama","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Áo khu sương rồi chú mù một trong đột bèn xuống, những bầu một chưa một nó tạm ập bảo ngột không trời buốt màn khiến trồng xong tấm chỗ đã giữa tạp, ra bùa dưới ngay kiếm chuyện này để lều vô chất sầm và Harry tại trú đứa kịp Tuy bồi nhiên, lưu tối bọc Khi dưỡng. khoác suôn mới sẻ lều tới bằng thường, chỗ. bao như mấy dự vệ đông ếm, rừng hình cứng định. giá cây một căn phố phiêu ngoài Nó dựng bất Tàng thì rồi cơn","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling"""
"['dumbledore', 'vol…”']","“Dumbledore said in front of me that he never assumed he knew all of Hogwart's secrets. I'm telling you, if there was one place Vol—”","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","—Dumbledore dijo delante de mí que nunca había previsto conocer todos los secretos de Hogwarts. Os lo advierto, si hay un sitio donde Vol...","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","""Dumbledore benim önümde tüm Hogwarts'ın sırlarını bilmediğini söylemişti. Size söylüyorum, eğer bir yer varsa Vol-""","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","“Thầy Dumbledore nói trước mặt mình là thầy không bao giờ cho là thầy biết hết mọi bí mật của trường Hogwarts. Mình cam đoan với mấy bồ, nếu có một chỗ nào mà Vol…”","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","of he if in front secrets. you, he “Dumbledore one place was I'm Hogwart's that of all there knew assumed telling never me Vol—” said","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","dijo un si todos previsto Os que Vol... secretos mí de nunca había donde Hogwarts. advierto, los —Dumbledore conocer lo sitio hay de delante","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","önümde söylüyorum, yer bilmediğini tüm Size varsa Vol-"" Hogwarts'ın sırlarını eğer benim ""Dumbledore bir söylemişti.","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","Mình trước giờ mật là Hogwarts. mấy chỗ với Vol…” cho bí có nào mình mặt là Dumbledore một của thầy thầy mọi nếu trường cam “Thầy đoan bao biết mà không bồ, hết nói","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling"""
['dumbledore'],"Certainly Dumbledore returned to Godric’s Hollow at once, supposedly to “care” for his younger brother and sister. But how much care did he actually give them?","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","Así pues, Dumbledore regresó de inmediato a Godric's Hollow, presuntamente para cuidar de sus hermanos, ambos más jóvenes que él. Pero ¿es cierto que los cuidó?","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","Elbette Dumbledore, Godric‘s Hollow‘a anında geri döndü, sözüm-ona kardeşlerine ""bakmak"" için. Ama onlara aslında ne kadar baktı.","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","Đương nhiên Dumbledore trở lại Thung lũng Godric ngay lập tức, để gọi là “chăm sóc” em trai và em gái. Nhưng cậu đã thực sự dành cho họ bao nhiêu sự chăm sóc?","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","Hollow returned much supposedly Godric’s how his once, he did Certainly at younger sister. to But give them? Dumbledore actually “care” care for to brother and","""title"": ""Harry Potter and the Half-Blood Prince"", ""author"": ""J.K. Rowling""","Hollow, cuidó? los regresó inmediato a jóvenes de Godric's hermanos, sus cuidar pues, presuntamente más Pero ¿es Así que él. cierto Dumbledore ambos para que de","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","anında ""bakmak"" Dumbledore, sözüm-ona Hollow‘a Godric‘s Elbette geri aslında kadar için. ne kardeşlerine döndü, onlara baktı. Ama","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","tức, cậu bao lũng sóc? sự cho trở lại để và sự nhiêu là trai Dumbledore gái. lập Godric em “chăm nhiên Thung sóc” Nhưng ngay em chăm Đương họ gọi dành thực đã","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling"""
['xenophilius'],"“Well, of course not,” said Xenophilius, maddeningly smug. “That is a children's tale, told to amuse rather than to instruct. Those of us who understand these matters, however, recognize that the ancient story refers to three objects, or Hallows, which, if united, will make the possessor master of Death.”","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","—No, por supuesto que no —admitió Xenophilius con una petulancia exasperante—. «La fábula de los tres hermanos» es un cuento infantil, narrado para divertir más que para instruir. Sin embargo, los que entendemos de semejantes materias sabemos que ese antiguo relato se refiere a tres objetos o reliquias que, si se unen, convertirán a su propietario en el señor de la muerte.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","""Tabi ki geçmiyor,"" dedi Xenophilius çılgınca kendini beğenmiş bir tavıra girerek. ""Bu bir çocuk masalı, talimat vermekten öte eğlendirmek için anlatılır. Bu konulardan anlayan bizler yine de bu hikayenin tarihi üç nesneye ya da kutsala işaret ettiğini biliriz, bu nesneler de birleştirildiğinde sahibini Ölüm'ün Efendisi kılar..","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","“À, dĩ nhiên là không, ông Xenophilius ra vẻ cao đạo một cách dễ sung. “Đó là chuyện cổ tích cho trẻ con, được kể để giải trí hơn là giáo dục. Tuy nhiên, những người trong chúng tôi am hiểu về vấn đề này đã nhận ra rằng là câu chuyện cổ nói đến ba vật hay ba Bảo bối, mà nếu hợp lại được chúng sẽ giúp người đó trở thành chủ nhân của Tử Thần.”","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","or however, tale, a refers “That story if of told will three rather us matters, children's the than Hallows, recognize which, understand that who smug. instruct. said of Death.” of master objects, amuse these to Xenophilius, “Well, maddeningly united, not,” Those make to is the course possessor ancient to","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","propietario si su instruir. con supuesto «La de se se que los o fábula materias de que de relato la los que objetos para infantil, sabemos muerte. divertir —No, narrado tres exasperante—. más a ese Xenophilius cuento antiguo para unen, entendemos una no —admitió convertirán reliquias que, que por petulancia hermanos» semejantes es refiere Sin embargo, un el tres señor en a","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","beğenmiş girerek. hikayenin geçmiyor,"" nesneler masalı, bu kutsala bir işaret birleştirildiğinde ki tavıra biliriz, Xenophilius talimat Bu anlayan ""Tabi Ölüm'ün Efendisi ""Bu üç anlatılır. yine da de de dedi konulardan ya çocuk vermekten öte bu çılgınca ettiğini tarihi kendini eğlendirmek nesneye bizler için bir sahibini kılar..","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","cổ vật chuyện này được am nhân giúp nhiên đó là con, sẽ ra để giải lại được nói câu là Bảo giáo nhận những vấn trong cách ông cho đạo đề chuyện dĩ chủ không, hợp một cao ba người sung. dục. là “Đó dễ của thành mà Xenophilius hay kể ba chúng rằng đã về trở Tuy tích là nhiên, Thần.” hiểu Tử chúng vẻ ra hơn đến “À, bối, cổ tôi người nếu trẻ trí","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling"""
"['lee', 'lee—']","“…now found ourselves another secure location,” Lee was saying, and I’m pleased to tell you that two of our regular contributors have joined me here this evening. Evening, boys!”","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger""","Ya hemos encontrado otro refugio —iba diciendo Lee—, y me complace comunicaros que esta noche me acompañan dos de nuestros colaboradores habituales. ¡Buenas noches, chicos!»","""title"": ""Adventures of Huckleberry Finn"", ""author"": ""Mark Twain""","""... ve şimdi de kendimizi başka bir güvenlik olayında bulduk."" diyordu Lee, ""Size her zamanki yardımcılarımızdan ikisinin bu akşam burada bana katıldıklarını söylemekten mutluluk duyarım. İyi akşamlar çocuklar!","""title"": ""To Kill a Mockingbird"", ""author"": ""Harper Lee""","“…bây giờ chúng tôi đã tìm được một nơi an toàn khác,” Lee tiếp, “và tôi sung sướng báo cho quý thính giả biết là có hai cộng tác viên thường xuyên của chúng ta cùng tham dự chương trình tối nay với tôi. Chào các vị!” “Chào.”","""title"": ""To Kill a Mockingbird"", ""author"": ""Harper Lee""","“…now Evening, here to me joined pleased contributors this evening. regular have saying, found tell another two was of you our location,” that secure boys!” I’m and ourselves Lee","""title"": ""To Kill a Mockingbird"", ""author"": ""Harper Lee""","que nuestros noche dos noches, ¡Buenas acompañan me de Ya habituales. complace esta chicos!» otro comunicaros diciendo refugio Lee—, encontrado colaboradores hemos —iba y me","""title"": ""El Señor de los Anillos (The Lord of the Rings)"", ""author"": ""J.R.R. Tolkien""","bir ""Size akşam olayında şimdi söylemekten zamanki İyi burada her ikisinin de Lee, yardımcılarımızdan ""... çocuklar! başka katıldıklarını duyarım. diyordu bana akşamlar güvenlik kendimizi bu ve mutluluk bulduk.""","""title"": ""To Kill a Mockingbird"", ""author"": ""Harper Lee""","tìm một “…bây xuyên với giờ sướng giả quý nơi tôi. viên tác chúng biết của vị!” báo trình “Chào.” “và là tham chúng tiếp, Chào các hai sung Lee ta chương nay thường dự khác,” toàn tôi cộng có tối cho an thính cùng tôi được đã","""title"": ""The Joy Luck Club"", ""author"": ""Amy Tan"""
