line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
2333,"['mr lorry', 'lorry']",,"“Yes, madame,” answered Mr. Lorry; “this is our poor prisoner’s darling daughter, and only child.”","− Phải, chị ạ, - ông Lorry đáp, - đây là con gái yêu của tù nhân đáng thương ấy, và là đứa con độc nhất.","""Evet madam,"" diye cevapladı mr Lorry; ""bu zavallı mahkûmumuzun sevgili kızı, bir tanecik evladı.","—Sí, señora—contestó Lorry. —Esa es la hija adorada y única de nuestro pobre prisionero.","− Yes, ma'am, - Mr. Lorry replied, - this is the beloved daughter of that poor prisoner, and she is his only child.","""Yes madam,"" replied Mr. Lorry; ""this poor prisoner's beloved daughter, his only child.""""","—Yes, ma'am—replied Lorry. —She is the beloved and only daughter of our poor prisoner."
2334,"['señora defarge', 'madame defarge', 'defarge', 'madam defarge']",,"The shadow attendant on Madame Defarge and her party seemed to fall so threatening and dark on the child, that her mother instinctively kneeled on the ground beside her, and held her to her breast. The shadow attendant on Madame Defarge and her party seemed then to fall, threatening and dark, on both the mother and the child.","Bóng tối gắn liền với chị Defarge và hai người theo chị ta dường như bao trùm đầy hắc ám và đe dọa lên đứa bé khiến người mẹ bất giác quỳ xuống đất bên cạnh con, và ôm chặt đứa bé vào lòng. Bóng tối của chị Defarge và hai người theo chị ta dường như bao trùm đầy hắc ám và đe dọa lên cả hai mẹ con.","Madam Defarge ve refakatçisinin çocuğun üzerine düşürdüğü gölge o kadar tehditkâr ve ürkütücüydü ki, annesi içgüdüsel olarak çocuğunun yanına diz çökerek onu bağrına bastırdı. Madam Defarge ve refakatçisinin tehditkâr ve ürkütücü gölgesi bu defa hem annesinin, hem de çocuğun üzerine düşmüştü.","La sombra que acompañaba a la señora Defarge y compañeros tomó tonos tan tétricos y amenazadores, que la pobre madre cayó instintivamente de rodillas al lado de su hija y la estrechó contra su amante pecho. La sombra que acompañaba a la señora Defarge y compañeros pareció extenderse entonces negra, amenazadora, sobre la madre y la hija.","The darkness associated with Madame Defarge and her two followers seemed to envelop the child with a sinister and threatening aura, causing the mother to instinctively kneel down beside her child and hold the child tightly in her arms. The darkness of Madame Defarge and her two followers seemed to cast a sinister and threatening shadow over both mother and child.","The shadow cast by Madam Defarge and her companion over the child was so threatening and terrifying that the mother instinctively knelt beside her child and hugged him tightly. This time, the threatening and terrifying shadow of Madam Defarge and her companion fell upon both the mother and the child.",The shadow that accompanied Madame Defarge and her companions took on such grim and threatening tones that the poor mother instinctively fell to her knees beside her daughter and held her tightly against her loving chest. The shadow that accompanied Madame Defarge and her companions then seemed to spread black and threatening over the mother and daughter.
2342,"['lucía', 'lucie']",,"“That my father,” said Lucie, hurriedly taking the paper from her breast, but with her alarmed eyes on her questioner and not on it, “has much influence around him.”","Đó là cha tôi, - Lucie hấp tấp bỏ bức thư đang ấp trên ngực xuống nhưng ánh mắt hoảng hốt vẫn cứ nhìn thẳng vào người đặt câu hỏi chứ không nhìn bức thư, - cha tôi có thể tác động những người ở đây.","""Babamın,"" dedi Lucie, alelacele koynundan mektubu çıkarırken ama telaşlı gözleri notta değil, kendisini sorguya çekendeydi, ""babamın orada büyük nüfuzu olduğundan bahsediyor.","—Dice que mi padre goza alguna influencia sobre los que le rodean—contestó Lucía, sacando apresuradamente el billete del pecho, pero con sus ojos llenos de alarma puestos sobre su interlocutora y no sobre el papel.","That is my father, - Lucie hastily put down the letter she was holding to her chest, but her frightened eyes still looked directly at the person asking the question rather than at the letter, - my father can influence the people here.","""My father,"" said Lucie, hastily taking the letter out of her bosom, but her anxious eyes were not on the note, they were on the one interrogating her, ""mentions that my father has great influence there.""","—He says that my father enjoys some influence over those around him—replied Lucia, hastily taking the note from her chest, but with her eyes full of alarm fixed on her interlocutor and not on the paper."
2344,"['lucía', 'lucie']",,"“As a wife and mother,” cried Lucie, most earnestly, “I implore you to have pity on me and not to exercise any power that you possess, against my innocent husband, but to use it in his behalf. O sister-woman, think of me. As a wife and mother!”","− Là người vợ và người mẹ, - Lucie thống thiết kêu lên, - tôi van bà hãy xót thương tôi, xin đừng dùng quyền lực của bà mà hại người chồng vô tội của tôi, xin hãy giúp anh ấy. Ôi, cùng là phụ nữ với nhau, xin bà hãy nghĩ cho tôi.","Lucie tüm içtenliğiyle, ""Size bir eş ve anne olarak yalvarıyorum,"" diye ağlamaya başladı, ""acıyın bana ve sahip olduğunuz gücü masum kocama karşı değil, onun yararına kullanın. Beni kardeşiniz sayın. Size, bir eş ve anne olarak yalvardığımı unutmayın!""","—Como esposa y como madre—exclamó Lucía con expresión de ansiedad inmensa,—imploro la piedad de ustedes y les pido de rodillas que no empleen el poder que poseen en contra de mi marido, sino en su favor. ¡Hermanas mías... hermanas mías! ¡Acuérdense de que es una esposa y una madre la que se lo ruega!","− As a wife and a mother, - Lucie cried out passionately, - I beg you to have mercy on me, please do not use your power to harm my innocent husband, please help him. Oh, as a fellow woman, please think of me. As a wife and a mother!","Lucie, with all her sincerity, began to cry, ""I beg you as a wife and mother, have mercy on me and use the power you have not against my innocent husband, but for his benefit."" Consider me as your sister. Do not forget that I am pleading with you as a wife and mother!""","—As a wife and as a mother—exclaimed Lucía with an expression of immense anxiety,—I implore your mercy and beg you on my knees not to use the power you possess against my husband, but in his favor. My sisters... my sisters! Remember that it is a wife and a mother who begs you!"
2398,"['lucía', 'lucie']",,"Lucie shuddered as he threw two more billets into his basket, but it was impossible to be there while the wood-sawyer was at work, and not be in his sight. Thenceforth, to secure his good will, she always spoke to him first, and often gave him drink-money, which he readily received.","Đủ cả gia đình! Lucie rùng mình khi gã ném thêm hai khúc gỗ nữa vào giỏ, nhung không thể nào đến đây mà tránh được gã thợ cưa trong lúc gã đang làm việc. Từ đó, để cho gã không ác cảm, nàng luôn bắt chuyện với gã trước, và thường gửi cho gã chút tiền uống rượu, gã sẵn sàng nhận ngay.","Lucie, adam sepete iki tane de kütük attığında ürperdi; ama bıçkıcı iş başındayken orada olup da ona görünmemek imkânsızdı. Lucie o günden beri adamdan bir zarar gelmemesi için oraya her gittiğinde ilk önce onunla sohbet ediyor, sık sık da ona içki parası veriyordu; o da hiç nazlanmadan alıyordu bunu.","Repugnaba a Lucía ver aserrar los leños y no podía ver sin sentir un estremecimiento el acto de ponerlos en el cesto, pero le era imposible permanecer en aquel sitio durante las horas de trabajo del aserrador sin que éste la viese. En lo sucesivo, a fin de conquistarse sus simpatías, no sólo era ella la que se adelantaba a dirigirle la palabra, sino también le daba algunas monedas para beber, que él aceptaba sin hacerse de rogar.","Lucie shuddered as he threw two more logs into the basket, but she couldn't avoid the woodcutter while he was working. Since then, to avoid his ill-will, she always initiated conversation with him first and often sent him some money for drinks, which he readily accepted.","Lucie shuddered when the man threw two logs into the basket; but it was impossible to be there and not be seen by the sawyer while he was at work. Since that day, Lucie would first chat with him every time she went there to ensure he wouldn't cause any harm, and she often gave him money for drinks; he would accept it without any hesitation.","Lucía found it repugnant to watch the logs being sawed and could not see the act of placing them in the basket without feeling a shudder, but it was impossible for her to stay in that place during the sawyer's working hours without him seeing her. Henceforth, in order to win his sympathies, not only did she take the initiative to speak to him, but she also gave him some coins for a drink, which he accepted without hesitation."
2404,"['lucía', 'lucie']",,"This was the Carmagnole. As it passed, leaving Lucie frightened and bewildered in the doorway of the wood-sawyer’s house, the feathery snow fell as quietly and lay as white and soft, as if it had never been.","Đó là điệu múa Carmagnole. Trong lúc đoàn người đi qua, bỏ mặc Lucie sợ hãi, rụng rời trước cửa nhà gã thợ cưa, những bông tuyết nhẹ êm rơi phủ trắng mềm mặt đất thản nhiên như không có gì.","Carmagnole dansıydı bu. Kalabalık Lucie'yi korkmuş ve şaşkına dönmüş bir halde bıçkıcının barakasının kapısında bırakıp gittiğinde, kar taneleri birer tüy gibi usul usul düşerek, hiç olmadığı kadar beyaz ve yumuşak, yeri kaplamaya başladı.","Era la Carmañola. Lucía, horrorizada, yerta de espanto, habíase refugiado en el hueco de la puerta del aserrador, cubriéndose el rostro con las manos.","That is the Carmagnole dance. While the crowd passed by, leaving Lucie terrified and trembling in front of the woodcutter's house, light, gentle snowflakes fell, softly covering the ground as if nothing had happened.","It was the Carmagnole dance. When the crowd left Lucie at the door of the woodcutter's hut, frightened and bewildered, snowflakes began to fall gently like feathers, covering the ground whiter and softer than ever before.","It was the Carmagnole. Lucía, horrified, frozen with fear, had taken refuge in the doorway of the sawyer, covering her face with her hands."
2411,"['lucía', 'lucie']",,"“No, father,” said Lucie, yearning and weeping as she kissed her hand, “no.”","− Không, thưa cha, - Lucie vừa nói vừa khóc đầy mong mỏi lúc nàng gửi một chiếc hôn theo gió, - con không thấy.","""Hayır baba!"" dedi Lucie, elini öpüp hasretle öpücük gönderirken bir yandan da ağlıyordu, ""Hayır!","—No, padre mío, no puedo—contestó Lucía llorando.","− No, father, - Lucie said while crying full of longing as she sent a kiss with the wind, - I don't see.","""No, father!"" said Lucie, kissing his hand and sending a longing kiss while crying, ""No!""","—No, my father, I can't—replied Lucía, crying."
2412,"['señora defarge', 'madame defarge', 'defarge', 'madam defarge']",,"A footstep in the snow. Madame Defarge. “I salute you, citizeness,” from the Doctor. “I salute you, citizen.” This in passing. Nothing more. Madame Defarge gone, like a shadow over the white road.","Bước chân trên tuyết. Chị Defarge. − Xin chào, nữ Công dân, - tiếng ông bác sĩ. − Xin chào, Công dân. - Lời chào đáp đi qua, chỉ có thế. Chị Defarge đi mất, như một bóng đen trên đường tuyết ưắng.","Derken karda bir ayak sesi duyuldu. Gelen Madam Defarge'dı. ""Selam yurttaş,"" dedi Doktor. ""Selam yurttaş,"" diye karşılık verdi o da. Başka da bir şey demediler. Madam Defarge beyaz yolda bir gölge gibi ilerleyip gözden kayboldu.","Sonaron algunos pasos y apareció la señora Defarge. —Salud, ciudadana—dijo el doctor. —Salud, ciudadano—contestó la tabernera, continuando la marcha sin detenerse.","Footsteps on the snow. Madame Defarge. − Hello, female Citizen, - said the doctor. − Hello, Citizen. - The greeting passed by, just like that. Mrs. Defarge left, like a shadow on the white snow.","Then, a footstep was heard in the snow. The one approaching was Madame Defarge. ""Greetings, citizen,"" said the Doctor. ""Greetings, citizen,"" she replied. They said nothing else. Madame Defarge moved forward like a shadow on the white path and disappeared from sight.","Some footsteps were heard, and Madame Defarge appeared. —Greetings, citizen—said the doctor. —Greetings, citizen—replied the innkeeper, continuing on her way without stopping."
2413,"['charles', 'carlos']",,"“Give me your arm, my love. Pass from here with an air of cheerfulness and courage, for his sake. That was well done;” they had left the spot; “it shall not be in vain. Charles is summoned for to-morrow.”","− Giờ cha đưa con về, con yêu. Hãy vì Charles mà vui vẻ và can đảm rời khỏi nơi này. Giỏi lắm, - hai cha con đã rời góc đường ấy. - Củng không uổng công đâu. Ngày mai Charles sẽ được gọi ra xét xử. − Ngày mai! −","""Koluma gir yavrucuğum. Onun iyiliği için buradan neşeli ve cesur bir havayla geç şimdi. Aferin,"" yürümeye başlamışlardı; ""hem boşuna değil bu neşe. Charles yarın yeniden mahkemeye çıkacak.","—Dame el brazo, querida mía. Sal de aquí, pero fingiendo alegría, aunque ya sé que no puedes sentirla... Así, muy bien. Mañana comparecerá Carlos ante sus jueces. —¡Mañana!","− Now, I'll take you home, my dear. For Charles' sake, be cheerful and brave as you leave this place. Good job, - the father and daughter left that corner of the street. - It won't be in vain. Tomorrow, Charles will be called to trial.","""Come into my arms, my dear. For his sake, pass through here with a cheerful and brave demeanor now. Well done,"" they had started walking; ""and this cheerfulness is not in vain. Charles will appear in court again tomorrow.""","—Give me your arm, my dear. Leave here, but pretend to be cheerful, even though I know you cannot feel it... That's it, very good. Tomorrow, Carlos will appear before his judges."
2431,"['carlos darnay', 'charles darnay']",,"The passage to the Conciergerie was short and dark; the night in its vermin-haunted cells was long and cold. Next day, fifteen prisoners were put to the bar before Charles Darnay’s name was called. All the fifteen were condemned, and the trials of the whole occupied an hour and a half.","Đoạn đường đến ngục Conciergerie ngắn và tăm tối; đêm trong những buồng giam đầy chuột bọ lạnh lẽo lê thê. Hôm sau, mười lăm tù nhân được đưa ra tòa xử trước khi Charles Darnay được gọi tên. Cả mười lăm người đều bị kết án và các phiên xét xử kéo dài cả một tiếng rưỡi.",Conciergerie'ye giden yol kısa ve karanlıktı; haşarat dolu hücrelerinde geçen gece ise uzun ve soğuk. Ertesi gün Charles Darnay'in adı okunmadan önce on beş mahkûm yargılandı. Hepsi de suçlu bulundu ve bunların duruşması bir buçuk saat sürdü.,"Breve y obscuro era el paso desde La Force a la Conserjería, largas y frías las noches pasadas en las pestilentes celdas de la última. Quince prisioneros comparecieron ante el Tribunal a la mañana siguiente, antes que fuera llamado a comparecer Carlos Darnay. Las vistas de los quince duraron hora y media, y los quince fueron condenados a muerte.","The road to the Conciergerie prison was short and dark; the night in the cold, rat-infested cells dragged on endlessly. The next day, fifteen prisoners were brought to trial before Charles Darnay was called. All fifteen were convicted, and the trials lasted a full hour and a half.","The road to the Conciergerie was short and dark; the night spent in its vermin-filled cells, however, was long and cold. The next day, fifteen prisoners were tried before Charles Darnay's name was called. All of them were found guilty, and their trial lasted an hour and a half.","Short and dark was the passage from La Force to the Conciergerie, long and cold the nights spent in the pestilential cells of the latter. Fifteen prisoners appeared before the Tribunal the next morning, before Charles Darnay was called to appear. The hearings of the fifteen lasted an hour and a half, and all fifteen were condemned to death."
2483,"['jeremías', 'jerry']",,"“It will be much the same to your knowledge, miss, I should think,” retorted Jerry, “whether they drink your health or the Old Un’s.”","− Với bà thì tôi nghĩ có uống mừng cái gì cũng vậy thôi, - Jerry cãi lại, - cho dù chúng nâng cốc chúc bà hay nà chúc não già.","Jerry hemen karşılık verdi, ""Sizin sağlığınıza da içseler yaşlı adamınkine de, bence hepsi sizin için aynı kapıya çıkıyor Miss.",—No se romperán mucho los cascos para encontrar sus brindis—observó Jeremías. —Siempre les oigo brindar por el mismo; por el Unico.,"− For you, I think it doesn't matter what you're drinking to celebrate, - Jerry retorted, - whether they're toasting to you or to an old brain.","Jerry immediately responded, ""Whether they drink to your health or the old man's, I think it all comes down to the same thing for you, Miss.""",—They don't break their heads too much to come up with their toasts—observed Jeremías. —I always hear them toast for the same thing; for the One.
2490,"['pross', 'miss pross']",,"“For gracious sake, don’t talk about Liberty; we have quite enough of that,” said Miss Pross.","− Ôi trời, đừng có nói đến hai chữ tự do; chúng ta nghe đã chán rồi, - chị Pross nói.","""Tanrı aşkınıza haktan söz etmeyin bana; yeterince lafı geçiyor zaten,"" dedi Miss Pross.","—Por todos los santos del Cielo, no hable usted de libertad, señor doctor. Estoy de libertad hasta la coronilla—exclamó la Pross.","− Oh heavens, don't mention the word freedom; we are tired of hearing it, - said Miss Pross.","""For God's sake, don't talk to me about justice; I hear enough about it already,"" said Miss Pross.","—For all the saints in Heaven, do not speak of freedom, doctor. I am fed up with freedom—exclaimed Pross."
2503,"['hide charles', 'carlos', 'charles']",,"“Oh father, father. What can this be! Hide Charles. Save him!”","− Ôi cha ơi, cha. Chuyện gì thế này! Hãy giấu Charles đi. Hãy cứu anh ấy! −","""Ah baba, baba. Kim olabilir bu! Charles'ı saklayın Kurtarın onu!","—¡Oh, padre... padre mío! ¿Qué será? ¡Que se esconda Carlos...! ¡Sálvalo!","− Oh father, father. What is happening! Hide Charles. Save him! −","""Oh father, father. Who could this be! Hide Charles, save him!""","—Oh, father... my father! What could it be? Let Carlos hide...! Save him!"
2512,"['dr manette', 'mane', 'manette']",,"Doctor Manette, whom this visitation had so turned into stone, that he stood with the lamp in his hand, as if he were a statue made to hold it, moved after these words were spoken, put the lamp down, and confronting the speaker, and taking him, not ungently, by the loose front of his red woollen shirt, said:","Bác sĩ Manette chết lặng trước cuộc viếng thăm này, ông đứng như hóa đá với chiếc đèn cầm trên tay. Những lời vừa nghe được khiến ông bừng tỉnh, đặt chiếc đèn xuống và đối mặt với người nói, nhẹ nhàng nắm lấy vạt áo dạ đỏ của tên này: −","dr Manette bu ziyaretten dolayı öyle taş kesilmişti ki, elinde lamba, sanki bunu tutması için yapılmış bir heykel gibi duruyordu ve bu laflar üzerine harekete geçerek lambayı yere koydu; sonra da bunu söyleyen kişinin karşısına geçip kaba olmayan bir tarzda kırmızı yün gömleğinin gevşek yakasından tutarak şöyle dedi:","El doctor Manette, a quien la inesperada visita había dejado en estado perfectamente atónito, hasta el punto de parecer una estatua con un candelero en la mano, sacudió su marasmo después de escuchar las palabras últimas, dejó el candelero sobre la repisa de la chimenea, encaróse con el que llevaba la voz cantante, y, asiéndole por la pechera de su camisa, roja como el gorro, dijo:","Dr. Manette was stunned by this visit, standing as if turned to stone with the lamp in his hand. The words he just heard awakened him, and he set the lamp down and faced the speaker, gently grasping the edge of his red coat: −","Dr. Manette was so petrified by this visit that he stood holding the lamp as if he were a statue made to hold it, and upon hearing these words, he moved and placed the lamp on the ground; then he stood in front of the person who had spoken, and without being rude, he grabbed the loose collar of his red woolen shirt and said:","Dr. Manette, whom the unexpected visit had left in a perfectly astonished state, to the point of seeming like a statue with a candlestick in hand, shook off his stupor after hearing the last words, placed the candlestick on the mantelpiece, faced the one who was leading the conversation, and, grabbing him by the collar of his shirt, red like his cap, said:"
2536,"['pross', 'miss pross']",,"As their wine was measuring out, a man parted from another man in a corner, and rose to depart. In going, he had to face Miss Pross. No sooner did he face her, than Miss Pross uttered a scream, and clapped her hands.","Trong lúc hai người chờ đong rượu, một khách hàng trong góc chia tay với bạn và đứng dậy đi ra và đối mặt với chị Pross. Vừa thấy hắn là chị Pross đã vỗ tay hét lên.","Şarapları dolarken, bir köşede adamın teki, bir adamla vedalaşarak yerinden kalktı. Giderken Miss Pross'la yüz yüze geldi, onu görür görmez Miss Pross bir çığlık atarak ellerini çırptı.","Mientras el tabernero medía el vino, un sujeto, que con otro hablaba en un rincón del establecimiento, se levantó y echó a andar. Para salir a la calle tenía que pasar forzosamente junto a la señorita Pross, lo que nada tiene de particular, pero sí lo tuvo el que, no bien tropezó con ella, rasgó los aires un alarido penetrante seguido de un semi-desmayo de la señorita.","While the two were waiting for the wine to be measured, a customer in the corner bid farewell to his friend, stood up, and walked out, facing Ms. Pross. As soon as she saw him, Ms. Pross clapped her hands and screamed.","While the wines were being filled, a man in a corner stood up after saying goodbye to another man. As he was leaving, he came face to face with Miss Pross, who, upon seeing him, let out a scream and clapped her hands.","While the innkeeper measured the wine, a man, who was talking with another in a corner of the establishment, stood up and began to walk. To get out to the street, he had to pass by Miss Pross, which is nothing unusual, but what was unusual was that, as soon as he bumped into her, a piercing scream tore through the air followed by a semi-fainting of the lady."
2539,"['pross', 'miss pross']",,"“What is the matter?” said the man who had caused Miss Pross to scream; speaking in a vexed, abrupt voice (though in a low tone), and in English.","− Chuyện gì thế? - Người đã khiến chị Pross hét lên hạ giọng nói khẽ bằng tiếng Anh hấp tấp, bực tức.","Miss Pross'un çığlık atmasına neden olan adam sinirli ve kaba bir tarzda (ama alçak sesle) ve İngilizce, ""Ne oldu?"" diye sordu.","—¿Qué hay?—preguntó el hombre que fué causa del chillido de la señorita Pross. Las dos palabras habían sido pronunciadas en inglés, con acento brusco y amenazador y tono de voz muy bajo.",− What happened? - The person who made Miss Pross scream lowered their voice and spoke hastily and irritably in English.,"The man who caused Miss Pross to scream asked in a nervous and rude manner (but in a low voice) and in English, ""What happened?""","—What is it?—asked the man who was the cause of Miss Pross's scream. The two words had been spoken in English, with a brusque and threatening accent and a very low tone of voice."
2542,"['chị pross', 'pross', 'miss pross']",,"“Brother, brother!” cried Miss Pross, bursting into tears. “Have I ever been so hard with you that you ask me such a cruel question?”","− Em ơi, em ơi! - Chị Pross òa khóc. - Chị có xử tệ với em bao giờ đâu mà em hỏi chị một câu tàn nhẫn thế? −","""Kardeşim, kardeşim benim!"" diye bağırıp gözyaşlarına boğuldu Miss Pross. ""Ben şimdiye kadar sana hiç kötülük ettim mi de bana böyle acımasızca bir soru soruyorsun?","—¡Hermano... hermano mío!—exclamó la señorita Pross, hecha un mar de lágrimas—¿Tan mal me he portado contigo para que me hagas una pregunta tan cruel?",- Miss Pross burst into tears. - Have I ever treated you badly that you ask me such a cruel question? −,"""My brother, my brother!"" Miss Pross cried out, bursting into tears. ""Have I ever done you any harm that you ask me such a cruel question?""","—Brother... my brother!—exclaimed Miss Pross, in a flood of tears—Have I behaved so badly towards you that you ask me such a cruel question?"
2543,"['solomon', 'salomón']",,"“Then hold your meddlesome tongue,” said Solomon, “and come out, if you want to speak to me. Pay for your wine, and come out. Who’s this man?”","Vậy thì chị đừng có múa lưỡi nữa, - Solomon nói. - Ra ngoài đi nếu chị muốn nói chuyện với tôi. Trả tiền rượu của chị đi, rồi ra ngoài.","""O zaman şu işgüzar dilini tut şimdi,"" dedi Solomon, ""benimle konuşmak istiyorsan dışarı gel. Hadi şarabının parasını öde de dışarı gel. Bu adam kim?","—¡Pues métete en el bolsillo esa lengua endiablada!—gruñó Salomón. —Si quieres decirme algo, salgamos fuera. Paga el vino y vámonos... ¿Quién es ese hombre?","Then stop wagging your tongue, - Solomon said. - Go outside if you want to talk to me. Pay for your drink, then go outside. Who is this man?","""Then hold that busybody tongue of yours now,"" said Solomon, ""if you want to talk to me, come outside. Pay for your wine and come outside. Who is this man?""","—Well, put that devilish tongue of yours in your pocket!—grumbled Salomón. —If you want to tell me something, let's go outside. Pay for the wine and let's go... Who is that man?"
2547,"['veamos—dijo salomón', 'solomon']",,"“Now,” said Solomon, stopping at the dark street corner, “what do you want?”","− Rồi, - Solomon lên tiếng khi dừng ở một góc đường tối, - giờ chị muốn gì? −","Solomon, ""Söyle bakalım,"" dedi karanlık bir sokak köşesinde durarak, ""ne istiyorsun?","—Veamos—dijo Salomón, una vez llegó a un rincón obscuro de la calle—¿Qué es lo qué quieres de mí?","− Alright, - Solomon spoke as he stopped at a dark corner, - what do you want now? −","Solomon, ""Tell me,"" he said, standing on a dark street corner, ""what do you want?""","—Let's see—said Solomon, once he reached a dark corner of the street—What is it that you want from me?"
2550,"['pross', 'miss pross']",,Miss Pross only shook her head and wept in silence.,Chị Pross chỉ lắc đầu khóc lặng lẽ.,"Miss Pross yalnızca başını sallayarak, sessizce ağladı.",La señorita Pross movió la cabeza y rompió a llorar de nuevo.,Miss Pross just shook her head and cried silently.,"Miss Pross silently cried, only nodding her head.",Miss Pross shook her head and burst into tears again.
2567,"['sydney carton', 'jerry']",,“That’s the name for a thousand pound!” cried Jerry.,− Đúng rồi! Tôi dám cá một ngàn bảng! - Jerry la lên.,"""Bu bin poundluk adamın ismi!"" diye bağırdı Jerry.",El que acababa de hablar era nuestro antiguo amigo Sydney Carton.,I bet a thousand pounds! - Jerry shouted.,"""This is the name of the thousand-pound man!"" shouted Jerry.",The one who had just spoken was our old friend Sydney Carton.
2577,"['barsa', 'barsad', 'mr barsad']",,"“Really, Mr. Barsad, I can’t say, if you can’t.”","Thật sự là, ông Barsad, tôi không thể nói lý do nếu ông không tới đó được.","""Gerçekten, mr Barsad, bunu söyleyemem.","—Con franqueza, señor Barsad; no puedo decirlo.","− Honestly, Mr. Barsad, I can't explain the reason if you don't go there.","""Honestly, Mr. Barsad, I cannot say that.""""","—Frankly, Mr. Barsad; I can't say."
2601,"['mr lorry', 'lorry']",,"“He may not have known of it beforehand,” said Mr. Lorry.","− Có lẽ ông ấy không biết trước, - ông Lorry nói.","""Belki de bundan haberi yoktu,"" dedi mr Lorry.",—Quizá no sospechase siquiera la posibilidad del peligro—contestó Lorry.,"− Perhaps he didn't know beforehand, - Mr. Lorry said.","""Maybe he didn't know about this,"" said Mr. Lorry.",—Perhaps he didn't even suspect the possibility of danger—replied Lorry.
2606,"['lorr', 'mr lorry', 'lorry']",,"“I’ll run them over. I’ll see what I hold,—Mr. Lorry, you know what a brute I am; I wish you’d give me a little brandy.”","− Ông cần những lá bài tốt, thưa ông, - tên mật thám nói. − Để tôi xem mình có những lá bài gì... Ông Lorry, ông biết tôi là kẻ thô lỗ thế nào; tôi ước gì ông cho tôi chút rượu mạnh.","""Yakında ortaya koyarım. Önce elimdekileri tam olarak göreyim. mr Lorry, siz benim ne sefil bir adam olduğumu bilirsiniz.","—Las he reunido ya, y voy a ponerlas boca arriba... pero ya sabe usted, señor Lorry, lo torpe que soy si no aplico a mi cacumen el acicate de unas copas. Si me diera una copita de brandy, se lo agradecería.","− You need good cards, sir, - the spy said. − Let me see what cards I have... Mr. Lorry, you know how rude I can be; I wish you would give me some strong liquor.","""I will reveal it soon. First, let me fully see what I have. Mr. Lorry, you know what a miserable man I am. Could you give me some brandy?""","""I have already gathered them, and I am going to lay them face up... but you know, Mr. Lorry, how clumsy I am if I don't spur my wits with a few drinks."" ""If you could give me a little brandy, I would appreciate it."""
2612,"['mr barsad', 'barsad']",,"“Look over your hand carefully, Mr. Barsad. Take time.”","− Hãy xem cây bài của ông cho kĩ, ông Barsad. Cứ thong thả.","""Elinize dikkatlice bakın mr Barsad. İyice düşünün.","—Tómese todo el tiempo que quiera, Barsad, no sea que pierda la partida a la primera jugada.","− Take a good look at your card, Mr. Barsad. Take your time.","""Look carefully at your hand, Mr. Barsad. Think carefully.""","—Take all the time you need, Barsad, lest you lose the game on the first move."
2676,"['mr lorry', 'lorry']",,Mr. Lorry’s countenance fell.,Nét mặt ông Lorry sa sầm.,mr Lorry'nin yüzü asıldı.,El desaliento de Lorry se acentuó.,Mr. Lorry's face darkened.,Mr. Lorry's face fell.,Lorry's discouragement deepened.
2694,"['lucía', 'lucie']",,"“Yes. As I was telling you last night when Lucie came in so unexpectedly, I have at length done all that I can do here. I hoped to have left them in perfect safety, and then to have quitted Paris. I have my Leave to Pass. I was ready to go.”","− Xong rồi. Như tôi đang nói với anh tối qua khi Lucie đến đây đột ngột, cuối cùng tôi đã làm xong những việc cần làm ở đây. Tôi hy vọng họ sẽ ở lại đây hoàn toàn bình an, rồi tôi giã từ Paris. Tôi có giấy thông hành. Tôi đã sẵn sàng ra đi.","""Evet. Lucie'nin umulmadık bir anda geldiği dün gece de anlattığım gibi burada yapabileceğim her şeyi yaptım. Onları burada emniyetli bir şekilde bırakıp, Paris'ten ayrılmayı umuyordum. Çıkış belgem var. Gitmeye hazırdım.","—Sí. Conforme estaba diciendo a ustedes anoche, cuando tan inopinadamente llegó Lucía, he hecho cuanto podía hacerse. No esperaba más que verlos a cubierto de peligro y contentos para abandonar a París. Pensaba marchar muy pronto; pero...","− It's done. As I was telling you last night when Lucie came here suddenly, I finally finished what needed to be done here. I hope they will stay here in complete peace, then I will bid farewell to Paris. I have a pass. I am ready to leave.","""Yes. As I explained last night when Lucie arrived unexpectedly, I did everything I could here. I was hoping to leave Paris, leaving them here safely. I have my exit document. I was ready to go.""","—Yes. As I was telling you last night, when Lucía arrived so unexpectedly, I have done everything that could be done. I only hoped to see you safe from danger and happy before leaving Paris. I was planning to leave very soon; but..."
2710,"['mr lorry', 'lorry']",,"Responding to his softened manner, Mr. Lorry answered:","Trước thái độ đâm ra yếu mềm của anh, ông Lorry đáp: − Hai mươi năm trước thì đúng vậy; còn đến tuổi này thì không.",Carton'ın bu içlenmiş haline mr Lorry şöyle cevap verdi:,"Lorry, con tono de voz inseguro por el efecto de la emoción que le embargaba, contestó:","In response to his sudden tenderness, Mr. Lorry replied: − Twenty years ago, yes; but at this age, no.",Mr. Lorry replied to Carton's emotional state as follows:,"Lorry, with a tone of voice made uncertain by the effect of the emotion that overwhelmed him, replied:"
