Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
"['jalil', 'yalil', 'celil']","She thought now of the letter [MASK] had finally left at her door. She had kept it for days, beneath her pillow, picking it up now and then, turning it over in her hands. In the end, she had shredded it unopened.",Jenny,"Pensó en la carta que [MASK] había dejado finalmente en su puerta. La había guardado durante días bajo la almohada, de donde la sacaba de vez en cuando para darle vueltas entre las manos. Al final, la había roto sin abrirla.",Carta,"[MASK]’in giderken kapıya bıraktığı mektubu anımsadı. Zarfı hiç açmadan, yıllarca yastığının altında saklamış, arada bir çıkarmış, elinde evirip çevirmişti. Sonunda da yırtıp atmıştı.",John,"Bây giờ bà lại nghĩ về bức thư mà [MASK] đã để lại tại cửa nhà bà. Bà đã giữ nó dưới gối trong nhiều ngày, thi thoảng cầm nó lên, lật qua mặt này mặt kia, rồi cuối cùng xé nó đi mà không mở ra đọc.",Emily,"at the picking of now it it end, days, finally door. up shredded pillow, her hands. thought now unopened. her in and she had In She beneath turning had her [MASK] over left it the for letter it kept had then, She",Cathy,"sacaba vez que almohada, la puerta. donde la darle final, manos. La de había Pensó abrirla. roto cuando dejado su en en las la bajo entre finalmente había la [MASK] en de días para Al guardado carta vueltas durante había sin",Albert,"Sonunda altında arada kapıya yastığının hiç [MASK]’in çevirmişti. mektubu atmıştı. anımsadı. bıraktığı Zarfı elinde giderken çıkarmış, bir saklamış, yıllarca da açmadan, evirip yırtıp",Mektup,"xé giữ cửa để nghĩ giờ cùng không mặt qua mà thoảng đã tại lại thư mặt đi nhà nó này thi bà. cầm lật Bà nó nhiều trong lên, nó gối bà ra đọc. cuối mở rồi dưới đã kia, về ngày, Bây mà bức [MASK] lại",tranh
"['zalmay', 'zalmai']","""Here,"" she said, fetching the ball from the closet where it had rolled to. But [MASK] was bawling now and pounding his fists, crying that it wasn't the same ball, it couldn't be, because his ball was lost, and this was a fake one, where had his real ball gone? Where? Where where where?",Ward,"–Aquí -respondió ella, sacando la pelota de debajo del armario, donde se había metido rodando. Pero [MASK] berreaba y daba de puñetazos, gritando que no era la misma pelota, que no podía ser la misma porque su pelota se había perdido y aquélla era falsa. ¿Adónde se había ido la de verdad? ¿Adónde? ¿Adónde, adónde, adónde?",Tomás,"“İşte,” dedi Meryem, topu içine yuvarlandığı dolaptan çıkararak. Ama [MASK] artık uluyor, yumruklarıyla havayı dövüyordu; aynı top olmadığını, olamayacağını, çünkü onun kaybolduğunu haykırıyordu avaz avaz; bu sahtesiydi, gerçek topu nereye gitmişti? Nereye? Nereye nereye nereye?",Meryem,"“Đây,” bà nói, đoạn khều quả bóng từ dưới gầm tủ ra, nó đã lăn vào đó. Nhưng [MASK] cứ hét toáng lên và đấm thùm thụp, kêu khóc rằng không phải quả bóng đó, không thể là bóng của nó được vì quả bóng đã mất rồi, còn kia là quả bóng giả, quả bóng thật của nó đâu rồi? Ở đâu? Ở đâu ở đâu ở đâu?",Em,"and was lost, real closet had ball Where where that fake it she rolled bawling Where? fists, ball from and be, to. it where? now a his same But the fetching was because his couldn't where one, crying [MASK] this wasn't ball, was said, where the his gone? had ""Here,"" it ball the pounding",Charlie,"de adónde? ella, la pelota era -respondió debajo había ido la se ¿Adónde la de ¿Adónde? su armario, puñetazos, adónde, se de daba Pero berreaba sacando había y que aquélla gritando perdido –Aquí ser misma verdad? no pelota, se falsa. era porque había rodando. ¿Adónde, misma la podía no [MASK] donde del y que metido pelota",Maradona,"çünkü çıkararak. olmadığını, gerçek nereye? sahtesiydi, topu olamayacağını, top topu havayı haykırıyordu gitmişti? onun dedi nereye kaybolduğunu yuvarlandığı bu yumruklarıyla avaz dolaptan Ama Nereye? Meryem, Nereye uluyor, içine “İşte,” artık nereye avaz; [MASK] dövüyordu; aynı",Meryem,"khều phải quả nó ra, đâu của đâu ở đâu? Ở bóng đã khóc tủ đoạn kêu bóng dưới đấm là Nhưng lên bóng lăn đã bà rằng toáng quả thật đó, bóng giả, nói, vào đâu? thụp, nó nó thùm gầm hét rồi? quả kia [MASK] quả đâu bóng mất thể “Đây,” không của quả và không được bóng ở vì còn rồi, cứ là đó. từ Ở",quả
"['leyla', 'laila']","He screamed until [MASK] had to come upstairs to hold him, to rock him and run her fingers through his tight, dark curls, to dry his moist cheeks and cluck her tongue in his ear.",Mom,"Estuvo desgañitándose hasta que [MASK] tuvo que subir y cogerlo en brazos para mecerlo y pasarle los dedos por los espesos cabellos rizados, y secarle las mejillas húmedas y hacer chasquear la lengua en su oreja.",Abuelo,"Çığlık atmayı, [MASK] yukarıya çıkıncaya kadar sürdürdü; [MASK] onu kucakladı, salladı, parmaklarıyla sıkı, siyah buklelerini sıvazladı, ıslak yanaklarını kuruladı, diliyle kulağını gıdıkladı.",Annem,"Nó hét lên cho đến khi [MASK] phải chạy lên cầu thang để giữ nó, lay nó và đưa tay vuốt mó tóc xoăn dày sậm màu của nó, lau khô hai má ướt đẫm của nó và tắc tắc lưỡi vào tai nó.",Em,"tight, and hold fingers to ear. dry his rock his tongue cheeks to to cluck until his through upstairs [MASK] him dark her He moist and her curls, him, screamed in had run come to",stairs,"las cabellos pasarle la cogerlo por Estuvo brazos su subir secarle oreja. rizados, y en que y hacer lengua húmedas hasta y tuvo dedos chasquear y para los mecerlo que espesos en [MASK] mejillas desgañitándose los",lápiz,"kadar gıdıkladı. kucakladı, atmayı, buklelerini kulağını yanaklarını siyah [MASK] sürdürdü; ıslak diliyle parmaklarıyla sıvazladı, salladı, Çığlık [MASK] sıkı, onu çıkıncaya yukarıya kuruladı,",Kırmızısı,"khô lau của và dày mó phải hét tay tắc giữ [MASK] nó, tắc xoăn và Nó cầu tai thang vuốt nó nó cho đến hai để nó, tóc nó. màu má lên chạy vào đưa sậm của khi lên lưỡi lay đẫm ướt",lông
"['tarık', 'iariq', 'tariq']","[MASK] said that one of the men who shared his cell had a cousin who'd been publicly flogged once for painting flamingos. He, the cousin, had a seemingly incurable thing for them.",Salvador,[MASK] contó que uno de los hombres con quienes compartía la celda tenía un primo al que habían azotado públicamente por pintar flamencos. Al parecer el primo sentía una afición incurable por esas aves.,Flamencos,"[MASK], aynı hücreyi paylaştığı adamlardan birinin, flamingo resmi yaptığı için meydan dayağına çekilen bir kuzeni olduğunu söyledi. Adamın, yani kuzenin, flamingolara karşı iflah olmaz bir tutkusu vardı.",Adam,"[MASK] kể rằng một trong những người ở cùng xà lim với anh có một người anh họ bị đánh đòn trước đám đông vì tội vẽ chim hồng hạc. Anh ấy, người anh họ, có một thứ dường như là thứ bệnh vô phương cứu chữa trong mắt họ.",George,"flamingos. seemingly who his publicly said [MASK] for of them. had cell had one cousin, been thing painting He, men once shared a the a the for who'd flogged that cousin incurable",Charles,hombres Al incurable que primo pintar al el un quienes uno aves. públicamente afición por la tenía compartía celda una contó primo [MASK] los de con esas sentía habían azotado por flamencos. que parecer,Orwell,"yani yaptığı flamingo flamingolara iflah birinin, [MASK], için karşı söyledi. kuzenin, tutkusu kuzeni resmi olmaz hücreyi olduğunu meydan bir çekilen adamlardan vardı. Adamın, dayağına bir paylaştığı aynı",Flamingo,"anh chim cùng [MASK] xà họ đòn có ấy, trong vì một một mắt kể đám chữa anh có trong bệnh đánh dường tội bị vô Anh rằng vẽ người thứ người thứ hồng cứu những anh họ, người đông họ. với một trước lim là hạc. phương như ở",Đức
"['tarık', 'tariq']","He made a vow to himself, [MASK] said, after his mother's illness, that they would not spend another winter in camp. He'd work, save, move them to an apartment in Peshawar with heating and clean water. When spring came, he looked for work. From time to time, a truck came to camp early in the morning and rounded up a couple of dozen boys, took them to a field to move stones or an orchard to pick apples in exchange for a little money, sometimes a blanket, a pair of shoes. But they never wanted him, [MASK] said.",Kafayel,"Después de la enfermedad de su madre, continuó [MASK], se juró a sí mismo que no pasarían otro invierno en el campamento. Trabajaría y ahorraría dinero para instalarse en Peshawar, en un apartamento con calefacción y agua corriente. Y, en efecto, cuando llegó la primavera buscó trabajo. De vez en cuando, llegaba un camión al campamento por la mañana temprano y se llevaba a un par de docenas de chicos a un campo a quitar piedras, o a un huerto a recoger manzanas, a cambio de algo de dinero, o a veces una manta o un par de zapatos. Pero a él nunca lo querían, dijo [MASK].",Amir,"Annesinin hastalığından sonra, kendine bir söz vermiş, kampta bir kış daha geçirmemeye yemin etmişti. Çalışacak, para biriktirecek, annesini Peşaver’de temiz suyu, sobası olan bir daireye taşıyacaktı. Bahar gelince, iş aramaya koyuldu. Arada bir, bir kamyon sabah erkenden kampa gelir, birkaç düzine delikanlıyı toplayıp çalışmaya götürürdü; yakınlardaki bir tarlaya taş ayıklamaya, bir bahçedeki elmaları toplamaya; karşılığında da üç beş kuruş para, bir battaniye, bir çift ayakkabı. Ama [MASK]’ı çağıran olmamıştı.",Peşaver,"[MASK] nói rằng sau trận ốm đó của mẹ, anh đã thề với mình rằng họ sẽ không phải trải qua bất cứ mùa đông nào ở trại tị nạn nữa. Anh sẽ đi làm, để dành tiền và chuyển mẹ đến một căn hộ ở Peshawar với nguồn nước nóng sạch. Khi mùa xuân đến, anh bắt đầu tìm việc. Mỗi ngày, một chiếc xe tải đến khu trại từ sáng sớm và lấy khoảng vài chục thanh thiếu niên, đưa họ đến công trường để chuyển đá hay đến các vườn cây ăn quả để thu hoạch táo, công là ít tiền lẻ, đôi khi là cái chăn, đôi giày. Nhưng họ không bao giờ muốn nhận anh, [MASK] kể.",Amir,"work, truck work. [MASK] dozen for move field move shoes. He'd said, pick to came camp. spend never mother's came, couple to vow his apartment a wanted a time, rounded in When save, to [MASK] a blanket, looked boys, illness, winter Peshawar with him, they stones a himself, he time a in after But another morning spring up pair sometimes to a the said. a not orchard He they water. or them apples in for From of clean to an money, little took to heating made an exchange them would and of and in camp early to that",Sal,"Peshawar, a lo o cuando, para llegaba [MASK]. una al de dinero en que camión buscó de la de de se de en manzanas, quitar a trabajo. Trabajaría continuó a zapatos. campo madre, a dijo temprano en un par par dinero, docenas efecto, a agua su cambio y el la un invierno o querían, cuando juró sí campamento Pero de un llevaba él a Después y a pasarían corriente. huerto De [MASK], otro por nunca un Y, se o un manta algo recoger llegó la a calefacción a no en mismo instalarse primavera con piedras, vez mañana apartamento un y enfermedad campamento. de en veces ahorraría chicos",Walt,"toplayıp bir suyu, kış bir Peşaver’de da birkaç kuruş vermiş, gelince, toplamaya; hastalığından olmamıştı. daireye daha bir para elmaları Bahar etmişti. sonra, düzine Çalışacak, bahçedeki taş bir annesini temiz aramaya bir sabah iş Ama ayıklamaya, Annesinin biriktirecek, karşılığında çağıran Arada battaniye, gelir, bir çalışmaya olan kampa bir beş bir bir, sobası [MASK]’ı delikanlıyı ayakkabı. para, erkenden taşıyacaktı. kendine yemin götürürdü; kamyon geçirmemeye söz kampta tarlaya yakınlardaki üç koyuldu. çift",Erkennen,"nhận công trại Anh hay để mùa hộ nóng chuyển đến phải nào hoạch ít lấy thu với với nguồn [MASK] xe thiếu anh, thanh trải đã chiếc đến khoảng và rằng đến, sau anh của khu trại các rằng họ ở dành Khi căn mẹ đến cái giờ bắt quả lẻ, nói ăn trường kể. táo, xuân sẽ thề sạch. ngày, tải tiền bao [MASK] nữa. chăn, cây anh không mẹ, Nhưng sẽ đôi vườn là từ nước đá chục Mỗi ốm làm, vài đôi đưa ở chuyển niên, đông đầu để mình tiền bất đó không nạn trận tị đi giày. tìm cứ họ khi muốn sớm sáng việc. một là Peshawar một và công mùa để qua họ đến",nguồn
"['tarık', 'tariq']","There were other jobs. Ditches to dig, hovels to build, water to carry, feces to shovel from outhouses. But young men fought over these jobs, and [MASK] never stood a chance-Then he met a shopkeeper one day, that fall of 1993.",Joe,"Había otros trabajos, como cavar zanjas, construir chozas, acarrear agua, o sacar los excrementos de las letrinas a paladas. Pero los jóvenes competían con fiereza por esos trabajos, y [MASK] nunca tuvo la menor oportunidad. Hasta que un día, en otoño de 1993, conoció a un tendero.",Robinson,"Başka işler de vardı. Kazılacak kanallar, yapılacak kulübeler, taşınacak su, helalardan kürenecek pislik. Ama bu işler için sürüyle genç birbirini yiyordu, [MASK]’a şans bir kez olsun gülmedi. Sonra bir gün, 1993 güzünde bir dükkân sahibiyle tanıştı.",Yıl,"Cũng có những công việc khác. Đào mương, xây các khu nhà tạm bợ, xách nước, xúc phân từ nhà xí. Nhưng những thanh niên lành lặn khỏe mạnh đã giành hết mấy công việc đó và [MASK] không bao giờ có cơ hội. Rồi một ngày mùa thu năm 1999, anh gặp một người chủ cửa hàng.",Nguyễn,"met a and to young fought carry, stood jobs, hovels from of one men dig, There fall a water to these over shopkeeper outhouses. Ditches day, to never other that feces 1993. [MASK] to he jobs. were shovel chance-Then But build,",Sal,"de [MASK] a otros tuvo los nunca conoció excrementos chozas, la esos que día, trabajos, construir oportunidad. con las trabajos, zanjas, menor en los o de competían letrinas otoño Pero un Hasta por como a cavar sacar agua, paladas. jóvenes y tendero. Había 1993, un fiereza acarrear",Francisco,"su, tanıştı. [MASK]’a kulübeler, Kazılacak bu Ama işler helalardan gün, kanallar, işler şans de güzünde sürüyle birbirini gülmedi. Sonra taşınacak genç kürenecek pislik. vardı. kez için 1993 bir olsun yiyordu, Başka bir bir dükkân yapılacak sahibiyle",Yılmaz,"tạm các việc thanh công một mạnh những thu công 1999, xí. từ bao mương, [MASK] Cũng xách Rồi xây gặp niên Nhưng Đào mấy nhà cơ ngày người việc khu phân năm xúc không chủ đã những khỏe cửa giành hàng. anh hết có đó hội. khác. lặn nhà bợ, có một mùa lành và giờ nước,",Nguyễn Du
"['zalmay', 'zalmai', 'zalma']","""I'm sorry,"" she said. ""It's not that. He just…Don't mind him."" Then quickly she changed the subject because it made her feel perverse and guilty to feel that about [MASK], who was a child, a little boy who loved his father, whose instinctive aversion to this stranger was understandable and legitimate.",Charlie,"–Lo siento -dijo ella-. No es eso. Es sólo que… Nada, no te preocupes por él. – Luego cambió de tema rápidamente, porque se sentía malvada y culpable por pensar así de [MASK], que sólo era un niño pequeño que amaba a su padre, y cuya aversión instintiva hacia aquel desconocido era legítima y comprensible.",él,"“Özür dilerim,” dedi kız. “Ondan değil. Sadece... Neyse, ona aldırma.” Sonra hemen konuyu değiştirdi, çünkü [MASK]’a haksızlık ettiğini hissetmiş, suçluluk duymuştu; o babasını çok seven, küçük bir çocuktu yalnızca; bu yabancıya duyduğu içgüdüsel antipati ise oldukça anlaşılabilir, geçerli bir tepkiydi.",Kız,"“Em xin lỗi,” cô nói. “Không phải như thế đâu. Nó chỉ... Thôi đừng bận tâm về nó.” Sau đó cô vội chuyển chủ đề vì cảm thấy tội lỗi và day dứt với [MASK], nó chỉ là đứa bé, một đứa bé rất yêu bố nó, mà bố nó lại là người có ác cảm sẵn với người lạ thì thái độ đó của nó cũng dễ hiểu và chính đáng thôi.",đứa bé,"it was because feel the whose Then this feel father, his that to He legitimate. boy sorry,"" loved instinctive perverse about quickly guilty changed ""It's who who was aversion that. a and child, ""I'm and her [MASK], to a not just…Don't she subject understandable stranger made little she him."" said. mind",Cherry,"ella-. -dijo por era de siento sólo que y rápidamente, es no amaba cuya comprensible. tema un Luego era que hacia desconocido te su sólo niño pequeño así se sentía padre, por eso. No culpable aquel Nada, que… él. aversión –Lo cambió pensar legítima malvada instintiva – preocupes Es [MASK], porque y y de a",Freud,"kız. bu duyduğu haksızlık değil. babasını suçluluk dedi Sonra Sadece... küçük ona dilerim,” ise o hissetmiş, “Özür yalnızca; duymuştu; seven, tepkiydi. ettiğini [MASK]’a antipati hemen aldırma.” oldukça anlaşılabilir, yabancıya konuyu içgüdüsel bir çok Neyse, çünkü “Ondan geçerli değiştirdi, çocuktu bir",Özür,"đừng vội nó.” thái nói. “Em với thì có cũng nó đứa bận “Không như đâu. một lỗi,” về đó thấy vì là Sau lại của cô chỉ đề chủ là chỉ... phải tội chính bố cô lỗi chuyển cảm ác với bố nó và [MASK], tâm dễ và sẵn nó bé, đáng cảm lạ nó, người độ Thôi đứa thôi. mà dứt yêu thế đó rất day Nó xin hiểu bé người",Thôi
"['leyla', 'laila', 'lail']","""I know you're a married woman and a mother now. And here I am, after all these years, after all that's happened, showing up at your doorstep. Probably, it isn't proper, or fair, but I've come such a long way to see you, and… Oh, [MASK], I wish I'd never left you.""",Jean,"–Sé que ahora estás casada y eres madre. Y yo me presento en tu puerta después de tantos años, después de todo lo ocurrido. Seguramente no es correcto, ni justo, pero he hecho un largo viaje para verte y… Oh, [MASK], ojalá no te hubiera abandonado.",Carlos,"“Şu an evli bir kadın, bir anne olduğunu biliyorum. Bense çıkıp geldim; onca yılın ardından, bütün olanlardan sonra gelip kapına dikildim. Muhtemelen yakışıksız, belki de haksız bir davranış, ama seni görmek zorundaydım... Ah, [MASK], senden hiç ayrılmamalıydım.",sen,"“Anh biết bây giờ em đã là người đàn bà có gia đình và là một bà mẹ. Vậy mà giờ anh lại ở đây, sau bao năm, sau tất cả những gì đã xảy ra, anh lại xuất hiện tại ngưỡng cửa nhà em. Có lẽ, như vậy thật không phải, không công bằng, nhưng anh đã đi một đoạn đường dài đến đây để gặp em, và... Ôi, [MASK], anh ước gì anh chưa bao giờ bỏ em mà đi.”",John,"Oh, now. such see after Probably, at you."" long mother am, married woman doorstep. showing these I but up isn't your come know you're I've And that's [MASK], it wish or and left ""I all I all and… after you, a proper, here a never fair, a to way years, happened, I'd",Jay,"largo casada un tu y todo es –Sé hecho abandonado. yo no que en estás hubiera y… correcto, después años, para verte ni madre. te tantos me he no Oh, viaje ocurrido. presento después de eres ahora ojalá de [MASK], puerta lo pero Y Seguramente justo,",Madre,"[MASK], onca görmek ardından, çıkıp Muhtemelen kapına biliyorum. bir hiç anne sonra “Şu olanlardan kadın, de an yakışıksız, ayrılmamalıydım. ama evli Bense Ah, geldim; senden davranış, dikildim. bir bütün belki olduğunu zorundaydım... gelip yılın seni haksız bir",Turgut,"Có đường sau anh và đình đã đây giờ đi.” như tại công em. Vậy tất bà ra, đây, một hiện chưa là đã mà cả những gặp [MASK], Ôi, mẹ. để sau bỏ anh xảy dài mà một bằng, gia đến giờ bây bao ước lại không người nhà và... nhưng em, cửa “Anh phải, năm, bà đã có lẽ, bao biết em không anh vậy ngưỡng anh lại gì đàn gì đi em là anh thật đoạn ở xuất giờ",Mẹ
"['leyla', 'laila']","It would end like this, then, [MASK] thought. What a pitiable end-But then the darkness began to lift. She had a sensation of rising up, of being hoisted up. The ceiling slowly came back, expanded, and now [MASK] could make out the crack again, and it was the same old dull smile.",Susan,"Así pues, todo terminaría así, pensó [MASK]. Qué final tan lamentable. Pero entonces la oscuridad empezó a aclararse. Tuvo la sensación de que subía, de que la levantaban del suelo. El techo ocupó lentamente su sitio, recuperó su tamaño habitual, y [MASK] distinguió de nuevo la grieta, que era la misma sonrisa sosa de siempre.",ella,"Demek böyle bitecek, diye düşündü [MASK]. Ne zavallı bir son. Ama sonra, karanlık dağılmaya başladı. [MASK] bir çukurdan çıkarılıyormuş, havaya kaldırılıyormuş duygusuna kapıldı. Tavan yavaş yavaş geri döndü, genişledi; [MASK] şimdi çatlağı yeniden görebiliyordu, yine o eski, tatsız gülümsemeydi.",İnsan,"Rồi mọi chuyện sẽ kết thúc như vậy, [MASK] nghĩ. Một kết cục đáng tiếc. Nhưng bóng tối bắt đầu tan đi. Cô có cảm giác như mình dang bay lượn, đang được nhấc bổng lên. Trần nhà chầm chậm quay lại, giãn ra, bây giờ [MASK] đã có thể nhìn thấy vết nứt và nó lại là nụ cười ngu ngốc như cũ.",Nguyễn,"a It crack What ceiling was being had dull of pitiable like then, lift. this, could would old came rising [MASK] She same up, and end-But of sensation again, a now slowly [MASK] make end back, it began to up. and expanded, out then the thought. The smile. darkness the the hoisted",Sally,"habitual, ocupó la sosa de que su distinguió [MASK] de techo la sensación levantaban sitio, la pues, subía, El del así, y misma terminaría la que Así empezó recuperó de final su [MASK]. pensó tamaño de lentamente sonrisa entonces era oscuridad la todo suelo. Tuvo grieta, Pero que a aclararse. tan lamentable. nuevo siempre. Qué",cielo,"[MASK]. dağılmaya yavaş diye karanlık o bir döndü, eski, bir şimdi sonra, Ama çatlağı görebiliyordu, Ne böyle geri [MASK] Demek kapıldı. başladı. duygusuna [MASK] çıkarılıyormuş, genişledi; bitecek, düşündü kaldırılıyormuş yeniden havaya yine zavallı çukurdan son. gülümsemeydi. tatsız yavaş Tavan",Özdemir,"được nứt lượn, như Trần thể đang kết Rồi Một vết kết lại bóng Nhưng ngốc Cô quay như nhà mọi giãn cảm thúc bổng nhấc chuyện cục đáng dang giờ nhìn tiếc. lên. bay có lại, như đi. cũ. là mình nó nụ bắt đầu thấy cười vậy, giác ra, tối [MASK] đã bây có tan sẽ chầm chậm [MASK] ngu và nghĩ.",Trần
"['meryem', 'mariam']","None of the women in [MASK]'s cell were serving time for violent crime-they were all there for the common offense of ""running away from home."" As a result, [MASK] gained some notoriety among them, became a kind of celebrity. The women eyed her with a reverent, almost awestruck, expression. They offered her their blankets. They competed to share their food with her.",Sally,"Ninguna de las presas que compartían celda con [MASK] había sido condenada por un delito de sangre; todas estaban allí por el delito corriente de «huir de casa». En consecuencia, [MASK] adquirió cierta notoriedad entre ellas, se convirtió en una especie de celebridad. Las mujeres la miraban con expresión reverente, casi sobrecogida. Le ofrecían sus mantas. Competían por compartir con ella su comida.",Sofía,"[MASK]’in hücresindeki kadınların hiçbiri, ağır suçtan yatmıyordu -hepsi de, şu en yaygın ‘evden kaçma’ suçundan buradaydı. Bunun sonucunda da, [MASK] etrafta belli bir nam salmış, neredeyse şöhretli biri olmuştu. Kadınlar ona saygılı, hatta huşu dolu bir ifadeyle bakıyordu. Ona battaniyelerini sunuyorlardı. Yiyeceklerini onunla paylaşmak için yarışıyorlardı.",Maya,"Không một phụ nữ nào trong phòng giam của [MASK] vào tù vì phạm tội, tất cả họ phải ở đây chỉ vì tội duy nhất là “trốn nhà”. Chính vì thế, [MASK] được mọi người biết đến, trở thành kiểu như một người nổi tiếng ở đây. Những phụ nữ khác nhìn bà với con mắt kính nể, gần như là khiếp sợ. Họ nhường chăn cho bà. Họ còn tranh nhau nhường thức ăn cho bà.",Victoria,"the of from among became offered all were women for her. serving They result, [MASK]'s away The for in a a a her home."" blankets. their competed crime-they awestruck, food offense to notoriety cell were her They None [MASK] celebrity. their them, common ""running almost time with violent women with eyed share of there gained As of expression. reverent, some kind the",Salome,"mujeres delito en [MASK] casi Competían especie un corriente «huir [MASK] reverente, celda estaban sangre; de sobrecogida. convirtió ellas, miraban notoriedad celebridad. sus En todas la presas entre consecuencia, expresión compartían las por de había con sido se compartir condenada Las mantas. casa». Ninguna de por el una que Le ella de por ofrecían su con de con allí delito comida. cierta adquirió",París,"bir biri Yiyeceklerini paylaşmak ifadeyle huşu battaniyelerini yatmıyordu için neredeyse sunuyorlardı. en hiçbiri, suçtan ağır bir kaçma’ da, dolu nam sonucunda Kadınlar kadınların bakıyordu. -hepsi yarışıyorlardı. etrafta suçundan belli ‘evden hatta şu Bunun buradaydı. ona onunla şöhretli saygılı, salmış, de, yaygın [MASK] Ona hücresindeki [MASK]’in olmuştu.",Yusuf,"kiểu nào nhau chăn cho phụ là nhường Những khác vì Chính là với nhà”. sợ. gần người tranh ăn nhường vì đây như như còn nổi nữ phải thức tội nể, con một kính bà. được nhất duy bà. trong của khiếp chỉ “trốn nữ người mắt cả thế, biết tiếng cho Họ [MASK] trở phạm ở tù ở thành họ tất phòng đây. bà đến, nhìn mọi một [MASK] vì phụ vào tội, Họ Không giam",Nguyễn
"['leyla', 'laila']","[MASK] is struck again by how beautiful he is, the perfect curve of his forehead, the slender muscles of his arms, his brooding, intelligent eyes. A year has passed, and still there are times, at moments like this, when [MASK] cannot believe that they have found each other again, that he is really here, with her, that he is her husband.",Romeo,"[MASK] se sorprende de nuevo de lo atractivo que es, de la curva perfecta de su frente, de los esbeltos músculos de sus brazos, de sus ojos reflexivos e inteligentes. Ha transcurrido un año y todavía hay ocasiones en las que [MASK] apenas puede creer que hayan vuelto a encontrarse, que él esté realmente a su lado, que sea su marido.",Él,"Erkeğin güzelliği, [MASK]’yı bir kez daha çarpıyor; alnının mükemmel çıkıklığı, kollarındaki sırım gibi kaslar, derin, düşünceli, zeki gözleri. Bir yıl geçti, ama hâlâ, bir an geliyor (tıpkı şimdiki gibi), [MASK] birbirlerini yeniden bulduklarına, Tarık’ın burada, yanında olduğuna, kocası olduğuna inanamıyor.",Yasemin,"[MASK] lại một lần nữa choáng ngợp bởi vẻ đẹp của anh, bởi đường cong hoàn hảo của vầng trán, những bắp thịt nhỏ trên cánh tay, đôi mắt suy tư và thông minh của anh. Một năm đã trôi qua nhưng vẫn có những lần, những khoảnh khắc như thế này, khi [MASK] không thể tin rằng họ đã tìm thấy nhau, rằng anh thật sự đang ở đây với cô, rằng anh là chồng cô.",Nguyễn,"of arms, his [MASK] at they cannot intelligent times, curve perfect when slender like of is her again, here, brooding, beautiful again are passed, have the her, eyes. believe this, by how struck that muscles other each husband. has his he that is still the forehead, really and he moments he is [MASK] A is, found his that year with there",forehead,"de realmente ojos puede de vuelto atractivo las su hay la que marido. e brazos, encontrarse, sea hayan creer un de que músculos de sus reflexivos que esté esbeltos [MASK] sorprende que su de año curva perfecta de él ocasiones y sus transcurrido nuevo a lo inteligentes. es, lado, se Ha [MASK] a apenas de frente, su en todavía que los",ángulos,"[MASK] [MASK]’yı bir şimdiki an gibi geçti, yeniden derin, gibi), Erkeğin birbirlerini kez ama kollarındaki gözleri. Bir çarpıyor; yanında bulduklarına, daha sırım Tarık’ın zeki olduğuna inanamıyor. mükemmel geliyor olduğuna, burada, (tıpkı hâlâ, kocası yıl alnının çıkıklığı, kaslar, bir düşünceli, güzelliği,",Tarık,"đã với vẫn thấy trên trôi [MASK] rằng của khi anh. thật rằng lần, thông những [MASK] nhau, nhưng ở chồng lần hoàn khắc trán, cô, thể của tìm đường của vầng bắp là khoảnh đẹp anh tay, cánh này, rằng họ đây suy như bởi nhỏ tư minh một bởi cong Một mắt qua anh, vẻ những và sự những lại thịt nữa thế đôi ngợp anh cô. không choáng năm hảo đã đang có tin",trên
"['hamza', 'hamza uzunca']","When she's done, [MASK] doesn't say anything for a long time. He slowly turns his teacup on its saucer, one way, then the other.",Mr.,"Cuando termina, [MASK] guarda silencio durante un buen rato. Lentamente hacer girar la taza de té en el plato, primero hacia un lado, luego hacia el otro.",Winnie,"Sözü bitince, [MASK] bir süre hiçbir şey söylemiyor. Tabağın içindeki çay fincanını çeviriyor ağır ağır; bir o yana, bir bu yana.",Sözü,"Khi cô đã kết thúc, [MASK] không nói gì một lúc lâu. Ông chậm rãi xoay chén trà trên chiếc đĩa, theo một chiều, rồi chiều ngược lại.",ông,"anything done, doesn't other. one on He then its When long teacup she's for a saucer, [MASK] his say time. turns the slowly way,",Teacup,"girar silencio [MASK] otro. lado, termina, un la luego guarda durante en té hacia rato. hacer taza Lentamente hacia un plato, buen el el primero de Cuando",Té,"çeviriyor söylemiyor. ağır süre bir bir şey hiçbir Sözü bir Tabağın o çay fincanını ağır; bu içindeki yana, yana. [MASK] bitince,",çay,"đĩa, không chiếc lại. chiều, theo gì kết [MASK] cô rồi rãi trà đã một chén lúc ngược chậm chiều nói thúc, trên lâu. Ông một xoay Khi",giờ
