Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['ella'],"“I had no idea you were so credulous, [MASK]. Has he convinced you of his dream story, too? Are you on his side now?”",Person's name,"story, now?” credulous, Are his Has side had were he no convinced so [MASK]. you his you dream of “I too? on you idea",Convinced
['frank'],"“In a safe place.” That last question is a tiny bit frightening. She doesn’t really believe [MASK] would hurt her, but he’s not right. There’s no question of that.",He,"that. There’s of That place.” no [MASK] question “In a her, last would hurt not he’s a but believe question really is safe frightening. tiny bit right. She doesn’t",She
['ella'],“Do you think I care about my pension?” he shouts. Cords stand out on his neck. [MASK] keeps her eyes locked on his. She’s afraid to take them away.,Cords,think his take you he She’s [MASK] neck. locked care his. “Do Cords afraid stand on pension?” shouts. on her them away. to I eyes keeps about out my,She's
['ella'],"She walks to the door. It’s one of the longest walks of her life because she keeps expecting him to come after her. He doesn’t. In the hallway, with the door closed, she lets out a breath she didn’t know she was holding. She starts to zip her purse closed when from behind her comes a crash. Something just broke. Does she want to know what? She doesn’t. [MASK] walks slowly and steadily down the hall.",Henry,"walks In comes the her. she to what? hall. doesn’t. broke. purse of slowly after and just her out know want walks expecting the was to the she It’s holding. because steadily come lets Does breath crash. her She He she starts hallway, didn’t of closed a She the with know from [MASK] she door. the him closed, Something keeps a behind her to zip door doesn’t. walks she life when down to longest one She",She
['jalbert'],Sharp pain needles the ball of his thumb. A bead of blood appears. [MASK] realizes he’s lost count. He debates starting again from one.,Thumb,from pain appears. his ball needles [MASK] A of realizes bead blood one. again Sharp lost thumb. of count. He the starting debates he’s,Sharp
['jesse'],"“No problem,” [MASK] says, and holds out his hand. “Listen, man, I gotta say it again. I know you didn’t kill that girl.”",Sam,"I and man, gotta know say his “No again. holds you says, [MASK] didn’t kill out hand. that I problem,” it “Listen, girl.”",Problem
['ball'],"“Not that good, I’m afraid,” [MASK] says. “The bad news is that it’s not just Plains Truth anymore. You’re in the Telescope, the Wichita Eagle, the Kansas City Star, and the Oklahoman. Along with your picture.”",Telescope,"and Plains the with [MASK] picture.” You’re bad afraid,” not that the Oklahoman. just Wichita the that Telescope, I’m is Along anymore. Eagle, “The in it’s Kansas good, Truth says. the your City “Not news Star,",Telescope
['ball'],"“Don’t know about that,” [MASK] says cheerfully, “but that photo doesn’t look anything like you now. You ready for the best news?”",Sam,"know that,” cheerfully, about the doesn’t you “but like anything news?” photo for now. ready [MASK] that look You “Don’t says best",Says
['frank jalbert'],"“It came from a friend who’s a clerk in Troop F of the Highway Patrol. That’s in Kechi, near Wichita. I used to date the lady in question, but that was in another life. She knows you retained me. She called last night and said [MASK] is taking a leave of absence. Rumor is he’s going to retire.”",Rumor,"Highway a in going taking was came She used said you F I and leave of a another question, [MASK] but lady near the who’s a Wichita. to knows retained from me. friend to is Troop “It called he’s She Rumor retire.” in absence. the That’s date that is Patrol. last of Kechi, life. in in clerk night",She
['jesse'],"But [MASK] says he can’t, as much as he’d like to. He punches in at eight. “Also, my mom was pretty mad that I went out to help you yesterday. I told her you didn’t do what they were saying and she said that didn’t matter, because I was a young Black man and you were… you know.”",Young,"out know.” and Black punches man you pretty I I I you But do [MASK] yesterday. didn’t to were she were… like says in you as mad didn’t can’t, told help my was saying was you as they said a at he that what much “Also, mom He went that because young matter, he’d to. and eight. her",But
['danny'],"“Yes, but there are also comments from people who dreamed the location of a lost ring or a lost dog or in one case a missing kid. This woman claims she dreamed a neighbor boy fell down an old well, and there he was. It’s not just you, [MASK]. And people love stuff like that, because it gives them the idea that there’s more to the world than we know.” He pauses. “Of course, there are also people who think you’re so full of shit you squeak.”",Person's Name,"missing from also world than pauses. who or are there of This not you was. “Of a claims location an the boy gives dreamed it kid. course, dog fell people that are “Yes, of you’re one there dreamed more lost in woman He ring [MASK]. you, idea just she down or a stuff squeak.” he shit lost well, case think and that, old there comments neighbor love And know.” It’s to the we full because there’s like who but people a people so also them the a",Squeak
['ball'],"At Danny’s truck [MASK] says, “Okay, so here’s what I’m thinking. It might be a way to get a little money, but that’s really secondary. It would be a way to fight back.”",Danny,"be At little It money, fight get Danny’s a might says, It to back.” way but thinking. way truck that’s secondary. to would here’s a really so what “Okay, a [MASK] be I’m",I'm
['ball'],"“Ah, but he planted drugs on you,” [MASK] says, “and if we can get the cop who rousted you in court, and under oath… can we go back to your trailer and talk about it? I mean, what else have you got to do?”",He,"the else under says, you about “and can [MASK] mean, you and he back oath… we we have to I go court, can but your cop it? got you,” if get to do?” and on talk what planted drugs trailer who rousted in “Ah,",Drugs
['bastard'],"“[MASK], you killed my sis,” the kid says. He reaches into the right pocket of his letter jacket and brings out a revolver.",Kid,"kid into right jacket my letter reaches his brings the you a killed of out and says. sis,” “[MASK], He revolver. pocket the",Pocket
['danny'],"That’s as far as he gets before the kid fires. A fist hits [MASK] in the midsection. He takes a step back and then the pain comes, like the worst acid indigestion attack he ever had. The pain goes up to his throat and down to his thighs. He gropes behind him for the doorhandle of his Tundra and can barely feel it when he finds it. His legs are getting loopy. He tells them not to buckle. Warmth is running down his stomach. His shirt and jeans are turning red.",Kid,"barely step like behind before jeans are to indigestion stomach. his worst running buckle. the gets a had. the pain and the of can shirt is to A acid turning finds [MASK] them kid fires. doorhandle his loopy. as are for him up That’s then to his back and fist The thighs. he hits He He not it. far getting Warmth red. as and the down he when His his Tundra feel goes pain and gropes throat He he in legs ever down His comes, attack takes the tells it midsection.",Tundra
['danny'],"No shit, [MASK] thinks. With his weight to pull it, the driver’s door of the Tundra swings open. [MASK] doesn’t fall where he stands only because he opened his window on the way back from Dabney’s. The morning air was so cool and fresh. That seems like another lifetime. He hooks his elbow through the window and around the doorpost and pivots like a stripper on a pole. The kid fires again and there’s a plung sound as the bullet hits the door below the open window.",Kyle,"door weight sound his plung window and morning [MASK] of pivots fires elbow He thinks. open and way door Dabney’s. his lifetime. open. and he stands from so hooks window a back the fresh. was a driver’s again and No on because shit, to pull the the the doesn’t air around below he stripper where bullet swings on only window. as [MASK] the the With The it, there’s pole. Tundra The his seems another That like cool the fall through opened kid a hits doorpost like the",Dabney
['jesse'],"Is it [MASK] next time? Or a dream? They’re giving him a lot of dope, so he can’t be sure. But he’s positive (almost positive) that he sees a dark brown hand over his white one.",Hand,"hand he his dark time? over a next [MASK] of dope, sure. he’s sees it (almost brown Is Or be dream? positive) one. They’re But lot can’t positive a giving him he a so that white",Dope
['broder'],"By the third day he hurts bad but he’s back in the world. He understands he’s at Regional Hospital in Great Bend, and he’s going to be here at least a week, maybe ten days. The bullet perforated his stomach. He’s been repaired and sewed up, but [MASK], the doctor in charge of his case, says if he tries to walk, even to the bathroom, he’s apt to open it up again. “Be grateful it wasn’t a soft-nosed slug and a bigger caliber. That would have done a lot of damage. You’ll be on soft food for awhile. I hope you like scrambled eggs and yogurt.”",Hugh,"his tries understands have That doctor for [MASK], bullet ten Hospital to Great walk, apt He would food he’s up, in sewed but been here least bathroom, a the Bend, again. perforated You’ll and “Be to he case, a a caliber. to he’s damage. going grateful soft done even He’s day The yogurt.” By open slug soft-nosed at to and stomach. he’s and says at he’s bigger it week, he Regional of the in hurts but if a you awhile. days. wasn’t world. in repaired his I be it up charge and the scrambled hope third on back bad maybe the like be eggs of lot",Doc
['ball'],“That will strain my powers of condensation. They’re only giving me twenty minutes. Then they have to put you back to bed and irrigate you.” [MASK] grimaces. “I don’t even want to know what that entails.”,Doctor,“That that Then even want they “I strain you.” minutes. my condensation. you twenty know and don’t to me to only will put giving They’re have bed irrigate powers [MASK] what entails.” to of grimaces. back,Powers
['danny'],"A nurse pokes her head in the door. “Sir, you need to let my good pal [MASK] rest. Plus, he needs some services you won’t want to be around for.”",Pal,"in want services the won’t rest. her Plus, door. needs A some pal to need he my let for.” nurse to [MASK] around good “Sir, head you you be pokes",Nurse
['ball'],"[MASK] raises his head. “Understood, but I don’t have to like it. No man wants to think he’s a coward, especially one that rides a badass bike.”",BikeRider,"it. don’t especially one a wants No he’s to I a coward, “Understood, rides raises his think man but [MASK] have bike.” badass that like head. to",Bike
['jalbert'],"“Be that as it may, we’ve reached an accommodation. I think. A few details still to be worked out, but… yes, it looks good. In exchange for keeping quiet about [MASK]—who has indeed put in his retirement papers—you’re going to have your medical bills paid by the Sunflower State, and with a certain sum left over. Not huge, but tidy. Five figures. It will get you relocated in Colorado, if you still decide to go.”",Sunflower,"as [MASK]—who decide Five go.” in it It details I think. it figures. by Colorado, exchange reached A you will his left the certain put keeping worked that going a retirement have in yes, In tidy. few over. medical sum to quiet looks papers—you’re and good. get out, still huge, has for you indeed if but Sunflower may, but… Not relocated State, about be we’ve bills to with paid an accommodation. your still to “Be",Becker
['ball'],"“Going,” [MASK] says, and gets up. “You could have your job back, you know. Once you’re well enough to do it.”",John,"could job enough up. gets to “Going,” your [MASK] Once know. back, you’re have well says, it.” do and you “You",Word
['hank allard'],"His phone is beside the mostly completed jigsaw puzzle (he’s currently assembling The Ten Commandments, which he most definitely doesn’t consider a classic). [MASK] has left a voicemail, and he sounds excited.",Voicemail,"[MASK] The left he the and a classic). beside puzzle a jigsaw completed excited. most Commandments, sounds consider voicemail, has currently (he’s phone is mostly definitely Ten which he doesn’t assembling His",His
['jalbert'],"“What?” [MASK] stands up, giving the table a hard bump and sliding the nearly completed puzzle almost to the edge. Several pieces patter to the floor.",Table,"hard “What?” the the up, to table the the to Several bump patter puzzle pieces giving sliding floor. stands nearly almost a edge. completed and [MASK]",Piece
['jalbert'],"[MASK] shakes a fist at the ceiling, thinking closure, sweet closure. “God did what I couldn’t.” His voice isn’t quite steady.",James,"ceiling, closure, voice fist steady. [MASK] couldn’t.” did shakes His the thinking I quite at a closure. isn’t “God sweet what",Shakes
['allard'],"“I get where you’re coming from, buddy,” [MASK] says. “And from the sound of it, I get where you are. Have one for me.”",Buddy,"sound get from, coming from “And of where where are. get it, says. buddy,” for the I me.” [MASK] Have “I one you you’re",Buddy
['frank'],"“Stop with the we stuff, [MASK].” Now she just sounds weary. “I didn’t give his name to that free newspaper and I didn’t plant dope in his truck. You did those things on your own. And I didn’t get him shot.”",She,"those she on [MASK].” we dope him get I Now weary. things and “I with just his truck. didn’t newspaper And sounds in I own. did free your “Stop stuff, You his give didn’t shot.” name plant to that the didn’t",Andy
['ella'],"“[MASK] believed he killed her,” he says as he leaves the house on this hot summer night. “She believed it as much as I did.”",Belief,"“[MASK] he house he hot killed believed this her,” believed it night. summer did.” as as I the “She on he much says leaves as",Her
['jalbert'],There’s diminishing laughter. [MASK] doesn’t notice. He’s putting the pieces together just as he put the pieces of his Classic Movie Posters puzzle together and they all fit.,He's,of all together laughter. and his notice. Posters together pieces just put as pieces Classic puzzle he putting Movie the He’s [MASK] the There’s fit. diminishing they doesn’t,Poster
['jalbert'],"At home, [MASK] dresses in jeans and his black suit coat, the one he always wore when he was on the job. He puts his badge on his belt, technically against the law now that he’s retired, but it will help him get in if any late shift person asks questions.",Retired officer,"on any his retired, him and shift the on suit dresses coat, He the was asks now black his help puts will jeans get he’s the law but badge in technically he home, questions. job. one he his [MASK] belt, when that always it wore against person in late if At",Clothing
['charles beeson'],"At quarter of two in the morning, [MASK], an orderly on the third floor of Regional Hospital, is playing Fruit Ninja on his phone.",An Orderly,"of of floor At the quarter his phone. Ninja morning, Hospital, Fruit Regional in is playing third [MASK], orderly the two on on an",Third
['danny'],"“My phone,” [MASK] says. He’s hoarse, panting. “It’s in my drawer, but the battery’s dead. Please, I have to charge it up. I have to make a call.”",Phone,"my panting. “It’s battery’s [MASK] up. have says. the drawer, in He’s I phone,” dead. make “My but have a hoarse, it to charge to call.” I Please,",Battery's
['danny'],[MASK] shakes his head. His hair is sticking to his forehead. Sweat runs down his cheeks. “I need my contacts. I put her number in my contacts. Even two per cent will be enough. I have to make that call.”,Contacts,runs number his contacts. his forehead. my hair down his put per head. two be Even to Sweat sticking that call.” her cent shakes in enough. will contacts. to have my make I I [MASK] “I cheeks. His is need,I
['jalbert'],"[MASK] ends the call. He throws the phone out the driver’s side window without slowing down. They may find the phone and if they do, they’ll find his prints when they dust it, but it doesn’t matter. He won’t be coming back from this, and that will be a relief.",Caller,"his phone down. it, from without window they’ll They may He it matter. they this, dust the they phone the throws side be doesn’t will the back won’t and slowing driver’s find prints and find be when ends but if out coming the call. do, a [MASK] relief. He that",Phone
['h'],"It rings four times, [MASK] five. Just as [MASK]’s despairing, [MASK] answers. Sleepy, [MASK] sounds more [MASK] [MASK] ever. “[MASK]’lo? [MASK]—”",Answers,"despairing, It [MASK] rings ever. [MASK]’s more Sleepy, [MASK] [MASK] answers. [MASK] Just [MASK] five. four “[MASK]’lo? sounds as [MASK]—” times,",Sounds
['chuck'],"This second dream is as clear in his memory as the dream of County Road F, the Texaco station, and the constant tinka-tinka-tinka of those price signs against the rusty pole. As real as the dog and the unearthed arm. There were—will be—shots at the nurses’ station followed by a single scream. A man’s scream, so probably [MASK] the orderly. And then the man in the black coat and the dad jeans was—will be—standing in his doorway. Looming in his doorway. That strange peninsular widow’s peak surrounded by white skin, those deepset, tired eyes.",James,"of as rusty scream, arm. man dream peninsular dog unearthed clear against in This nurses’ the the skin, constant be—shots in station, That second and peak by County pole. F, Texaco those dad the man’s As probably jeans was—will his those so of at doorway. There real the widow’s doorway. the as his And A station followed the and eyes. the strange the the by white the dream is orderly. Road his coat Looming be—standing tinka-tinka-tinka memory price a scream. signs [MASK] the were—will single black in then surrounded deepset, as tired and in",Signs
['ella'],"She doesn’t slow, simply rear-ends Jalbert’s vehicle. He wheels around, eyes wide, going for his gun. [MASK] lays on the horn with her right hand—wake up, you people, wake up—and opens the door with her left.",She,"[MASK] her people, with for around, up, eyes She rear-ends slow, simply gun. lays going wake you Jalbert’s up—and hand—wake He on opens the her with his the door wheels wide, vehicle. left. right doesn’t horn",Jalbert
['jalbert'],"“I can’t,” [MASK] says. “You shouldn’t be here. I don’t think you are here. You’re a hallucin—”",He,"here. “You are I a [MASK] says. you “I think You’re hallucin—” can’t,” here. shouldn’t don’t be",You
['bobby feeney'],The white-haired man looked interested. He put the sheet of paper back in the thin folder and closed it. “Not [MASK]? Is that so?”,Not,paper back of folder He “Not the so?” closed [MASK]? The put Is man the thin in looked interested. and it. white-haired sheet that,Folder
['bobby feeney'],"“I’ll tell you what happened. What I think happened. When I came round the corner into Peeke Street I ran into a fella running the other way. We knocked each other down. He got up and ran on. I got up and ran on. These fellas…” He pointed at the men in the corners. “… must have wanted that other fella, [MASK]. He was dressed the same as me.”",Fella,"into ran on. way. knocked the up what These When pointed other Peeke was happened. corner that into other the I down. same and got “… He think each the I fella, and the round must happened. running came He corners. [MASK]. ran got fellas…” at in What have He I dressed ran up the other We fella “I’ll I on. a Street men tell you as me.” wanted",Men
['bobby'],"“Going home might also be arranged, and very easily. But first you must answer one question. What did you do with the briefcase, [MASK]? The one with the papers in it. For you surely didn’t have it when you were brought here.”",Question,"must in be you “Going papers easily. answer surely first do have also one What question. arranged, But might with didn’t one you when very The with it. did brought here.” the and briefcase, you it For home you were the [MASK]?",Question
['ludlum'],“Doc.” The white-haired man—Mr. [MASK]—nodded to the one with the droopy eye. “Help this fine young man to remember his name.”,Doc,droopy his with [MASK]—nodded The remember name.” to to the man—Mr. man one fine white-haired this “Help the “Doc.” young eye.,The
['ludlum'],"They rolled him on his back and yanked the hood off. He was allowed a hand free to wipe his face. He coughed and coughed while he did it. At last his vision cleared enough for him to see Mr. [MASK] peering down at him. Because he was at the head of the bench, he looked upside down.",Mr. Jenkins,"bench, and coughed allowed peering his down face. coughed at the He a him did at hood his him enough for back down. off. the to while yanked upside the rolled he cleared vision on see free he [MASK] Mr. At to it. was him. last They Because looked of was He and he hand wipe head his",At
['ludlum'],"Finn’s stomach gurgled. That made Mr. [MASK] laugh again. “Asked and answered, I’d say—by the hair of my chinny-chin-chin. Not to mention my Finny-Finn-Finn. Eh? Eh?”",Mr.Abbott,"laugh Mr. stomach chinny-chin-chin. to again. answered, Eh?” hair Finn’s gurgled. I’d “Asked Not made mention Finny-Finn-Finn. [MASK] my the my of Eh? and say—by That",Finny
['ludlum'],"Mr. [MASK] put his hand over his heart and yes, those were almost surely bloodstains grimed into his knuckles. “My word on it.”",Mr.,"Mr. over were on put almost word those his his “My [MASK] knuckles. it.” bloodstains surely heart his and yes, hand into grimed",Over
['roll'],“Then I’ll tell you. The future King of Rock and [MASK] absorbed his twin brother in utero. Ate him in an act of fetal cannibalism!”,Fetal,Rock King I’ll tell [MASK] brother fetal future his act The “Then an twin Ate of in of absorbed in cannibalism!” utero. him and you.,Rocky
['marm'],"“Wait,” he said. “No grabbing, my son.” And to [MASK]: “I’ll take it from here. He’ll want you.”",He,"“Wait,” take He’ll you.” want it [MASK]: from to And grabbing, “I’ll my said. here. he “No son.”",Want
['doc'],"[MASK] gave a brief grunt of what might have been laughter. “If I’d wanted you dead, I would have let you eat breakfast. The mushrooms were poisoned.”",Gram,"grunt poisoned.” dead, “If gave mushrooms eat let you have The would you were wanted breakfast. been what [MASK] might of I’d I laughter. have a brief",Mushrooms
['pando'],"“I don’t know if you’re worth a shite to anyone, but you don’t deserve to die just because he is the way he is now. Did you see that pamphlet he’s so proud of? Wrote it himself, didn’t he? But he wasn’t always that way. No. We did good work once upon a time, didn’t we, [MASK]?”",John,"die but don’t he see didn’t he’s once of? is Wrote the he But he it worth did don’t if wasn’t to pamphlet so good upon is No. way. you’re deserve know himself, always you to that anyone, a because work that we, just he? didn’t a [MASK]?” now. you time, “I We proud Did shite way",Shite
['pando'],"“Saved the fucking world in ’17,” [MASK] said, “and not more than a dozen people ever knew. But we knew, kid. We did.”",Tyler,"we not dozen “Saved ever the ’17,” did.” knew, people than “and [MASK] We said, fucking world more in knew. a But kid.",Kid
['doc'],"“Feeney’s up to something,” [MASK] said. “That much I never doubted. You weren’t a part of it, but he wouldn’t let it go. Even though he don’t remember squat.”",He,"though wouldn’t “That You a something,” Even of he I “Feeney’s said. doubted. it up he much weren’t [MASK] it, to don’t squat.” let never go. part but remember",Squat
['doc'],"“Shut up,” [MASK] said. “Just be a good little laddie and keep your goddamned mouth shut. Unless you want to get into worse trouble.”",Lad,"mouth to your want good laddie [MASK] “Just and said. “Shut worse into Unless goddamned a you be keep shut. little up,” get trouble.”",Laddie
['pando'],"From the front [MASK] said, “No, he wasn’t always this way. I remember… ah, never mind. For half a crown I’d put a bullet in your goddamned head myself.”",Front,"head crown I’d myself.” said, the always I wasn’t remember… ah, never in goddamned [MASK] he bullet put a half your front a mind. this way. “No, For From",From
['bobby feeney'],"He stopped at the corner of Peeke Street and peered around to make sure [MASK] wasn’t running toward him on a collision course, bearing away the secret papers, or the blueprints, or heading for the bomb factory. No one was there. He reached into his pocket and brought out a wad of banknotes: green euros, forty or more. He stuffed the wad back into his pocket.",Peeke,"wasn’t pocket of pocket. his make or sure No there. stuffed papers, one He He into him running bearing Peeke forty and his toward was around collision the away to He course, or peered on the a euros, factory. out stopped and green corner secret a blueprints, the reached banknotes: or bomb brought heading more. for the the at wad back [MASK] of wad into Street",Wad
['brown'],"And now, dear God, a plugged culvert has washed out half the road, and Mr. [MASK] has to creep around it on the left, the tires on his side barely skirting the ditch. If there had been room to turn around he would have said the hell with this and gone back, but there is no room.",Murph,"a side with half the is hell out around culvert to and on Mr. has God, tires dear the his road, has creep to now, he turn ditch. around skirting and been left, plugged gone room. the but there barely If washed the no have this would on had back, there it And [MASK] room said the",Duke
['frank'],"Another washboard shivers through the Buick and [MASK] slows to fifteen. He wonders if he could change his name, ditch his family, and get a job at some little bank in an Australian town. Learn to call people mate and say g’day.",Alex,"he his mate shivers ditch wonders Learn and get Australian He Another call [MASK] and town. family, an and at in to people g’day. name, Buick could fifteen. through if washboard the slows a say job his to some change bank little",Another
['brown'],"The kids look dutifully at what remains of the Slide Inn: a few charred beams and a cellar hole. Mrs. [MASK] sees an old panel truck up there, parked in the weeds and sunflowers. It looks even older than Granpop’s Buick, the sides caked with rust.",Mary,"sunflowers. with beams [MASK] a It Buick, charred The Granpop’s few the rust. sees than truck and sides dutifully the a what even panel there, cellar an caked kids Slide up look parked weeds and older Inn: in at the hole. Mrs. old remains looks of",Buick
['frank'],"The ruin of the hotel slips behind them. [MASK] wonders if perhaps the owners burned it down on purpose. For the insurance money. Because, really, who would want to come out here to spend a weekend or, God forbid, a honeymoon? Maine has plenty of beauty spots, but this isn’t one of them. This isn’t even a place you go through to get to somewhere else unless you can’t avoid it. And they could have. That’s the hair across his ass.",David,"to you a one would have. even to his perhaps down has ruin spots, God unless or, the the could honeymoon? go but beauty it. avoid weekend come else hair somewhere For out insurance isn’t to hotel on burned ass. This owners really, of plenty across And a That’s get [MASK] the this The behind want Maine Because, if it a wonders to they you can’t forbid, here money. spend place slips purpose. of through the them. of them. isn’t who",Wonder
['frank'],"The funeral. Oh God, the funeral. [MASK] hasn’t even thought about how she could be dead already. She might even pop off while they’re visiting, and then they would have to stay for the old bird’s funeral. He’s only brought a single change of clothes, and—",Lisa,"even the might how God, while clothes, even could dead She already. the of thought hasn’t they’re brought off single [MASK] a and and— have visiting, about be change pop funeral. funeral. she The for He’s to they stay only funeral. would then bird’s Oh old",Bird
['frank'],"[MASK] does, and just in time. There’s another plugged culvert and another washout at the top of the hill. Only this washout goes all the way across. The crevasse looks at least three feet wide. God knows how deep it is.",Crevasse,"The culvert the does, at the and deep There’s of top how this in least way it looks three God and crevasse at feet Only another hill. time. plugged all washout goes knows is. wide. washout the across. just another [MASK]",Crevasse
['frank brown'],"For a moment [MASK] only sits with his hands at ten and two on the Buick’s steering wheel, staring over the Buick’s long hood. They knew how to make ’em back in the old days, his father sometimes likes to opine. Those, of course, being the same old days when a self-respecting woman wouldn’t go shopping without first cinching on a girdle and hooking up her stockings to a garter belt, the days when gay people went in fear of their lives and there was a penny candy called niggerbabies available at every five-and-dime. Nothing like the old days, yessir!",Tim,"when being like belt, with hooking there first wouldn’t the on days cinching on in and steering his knew For without people penny moment a every garter the and at was a same opine. to to woman available fear make over go in lives two old their candy Those, long went niggerbabies girdle how and Buick’s Nothing at the called ’em a Buick’s days, hands They father when shopping his staring old ten up the to only likes her wheel, back five-and-dime. the sits gay [MASK] yessir! old of a days sometimes a the hood. course, of days, stockings self-respecting",Gay
['frank'],"“Jesus,” [MASK] says, and runs his hands through his thinning hair. “All right. When we get to the main road, we can decide whether to keep going to Derry or just head home.”",Jesus,"get [MASK] main decide hair. When or to whether “Jesus,” runs we “All says, right. through hands going and head road, his can the Derry home.” his keep just to to we thinning",Hair
['frank'],"“Everybody back in,” [MASK] says, “but this time you sit on one side or the other, Dad. So I can see where I’m going without your head in the way.”",Dad,"going “but this other, I’m sit time where So you the or on “Everybody says, I your [MASK] one the without Dad. in see side in,” head way.” can back",Ones
['frank'],"“Fine,” [MASK] says. “Try not to fall down and break your leg, Dad. That would be the final touch to an absolutely wonderful day.”",Dad,"your says. not “Fine,” absolutely to be the leg, day.” That fall and to down touch would [MASK] “Try an break wonderful Dad. final",Day
['mary'],"[MASK] comes around the side of the little white truck with its flat shoe. Her smile looks completely natural. Sure, why not? She’s a little girl, and as far as she knows, everybody likes little girls.",Girl,"as knows, its the likes and why Sure, as girls. smile the around with white a not? She’s everybody [MASK] far looks completely little side comes she natural. little little flat truck shoe. Her of girl,",She
['galen'],"“Hey, guys! Hello, ma’am!” [MASK] sounds as cheerful as a day in July. “Looks like you got a little trouble here. Want a hand?”",Voice,"like you Want trouble [MASK] got a day “Looks hand?” Hello, guys! July. as “Hey, as here. a in cheerful sounds ma’am!” little a",Want
['frank'],"[MASK] gives him an ugly look, then turns back to the newcomers and gets up a grin. “I bet with you two men, we could push it right out of there.”",Men,"and “I could you right of men, an gives the newcomers push a there.” we with it out ugly gets bet back to two him grin. up [MASK] look, turns then",Ugly
['frank'],"“Gramps, I need you to do the heavy looking-on. I’m sure [MASK]’s missus can do the driving. Can’t you?”",Guys,"you need I looking-on. do sure the the driving. I’m missus heavy can “Gramps, you?” [MASK]’s to Can’t do",Guin
['galen'],"“Start her up, missus!” [MASK] calls, and when she does, the three men lean forward, brace their feet, and place their hands on the station wagon’s flat back. “Okay! Give it some gas! Not a lot, just easy!”",Calls,"calls, brace feet, and a missus!” up, three their the and lot, on does, station their some Give just she forward, “Start “Okay! [MASK] wagon’s flat hands back. when Not the lean it place her gas! easy!” men",Men
['frank'],"[MASK], meanwhile, jerks to life like a wind-up toy. His your-loan-is-approved smile reappears. He takes his wallet from his back pocket. “I wish we could take you to a garage or something, but I’ve got a full car, as you see—”",Car,"you got wallet or He reappears. to you as we your-loan-is-approved see—” his from [MASK], “I toy. life wish take his could car, but like something, back takes smile a a a pocket. His full wind-up meanwhile, jerks I’ve garage to",Toy
['frank'],"[MASK] chooses to ignore this. “But tell you what, we’ll stop and send someone back first place we see. In the meantime, how does ten apiece sound? For helping us out.”","In the given passage, the sentence is:   ""[MASK] chooses to ignore this. “But tell you what, we’ll stop and send someone back first place we see. In the meantime, how does ten apiece sound? For helping us out.”""  The name that fills the [MASK] token is ""we'll"". The speaker is offering to send someone back first place they see, as a way of thanking the others for their help. The phrase ""","and how For we send does [MASK] chooses back apiece see. first what, you In out.” someone stop us we’ll sound? to “But ignore ten meantime, place the this. helping tell",Apiece
['galen'],"“That’s right,” [MASK] agrees in his gentle voice, “and if you don’t want me to go upside this boy’s head, give me your wallet.”",Walter,"me his gentle your head, agrees upside wallet.” don’t you if give boy’s “That’s in right,” voice, want to [MASK] me “and this go",Boy
['frank'],"“Stop that!” [MASK] says, as if the thing is not already done and his father bleeding from lip and nostril. Then, in the same breath: “Shut up, Dad!”",Dad,"nostril. Then, says, father and the in “Stop up, “Shut [MASK] is not and that!” the if from done bleeding thing already lip his Dad!” breath: same as",Lip
['nan'],"“Because of my sister [MASK]. We were going up to Derry to see her before she passes away. Won’t be long, if it hasn’t happened already. She’s got the cancer. It’s all through her.”",Sister,"cancer. already. the my to happened if going be it of hasn’t We She’s all sister away. got through [MASK]. long, up her.” were before to see “Because It’s she passes Won’t Derry her",She
['pete'],"[MASK] has put his not-a-bowling-bag down again. Now he rubs two of his fingers together and says, “This is the world’s smallest violin playing ‘My Heart Pumps Purple Piss For You.’ ”",Name (Guess): Harry,"rubs of and smallest “This playing ” down put fingers he world’s Purple [MASK] Now For Piss is not-a-bowling-bag his together his You.’ Pumps ‘My the again. has Heart two says, violin",Purple
['galen'],"“I’m all done being interested,” [MASK] says. He steps forward. “I’ll just get the money myself. If it’s there at all. Get out of my way.”",Tobin,"way.” there my it’s money “I’m get [MASK] of He the “I’ll all Get myself. forward. being done just steps out If all. interested,” at says.",If
['galen'],"“How’d your sis come by it?” [MASK] asks, interested at last. He can see the signature, faded but legible, on the barrel.",Question,"the legible, by signature, faded it?” barrel. the last. interested can come but [MASK] asks, “How’d sis on your at He see",Sis
['frank'],"[MASK] finally speaks. “We passed a little store on 196 just before we turned off. I’ll call the police from there.” He turns and looks at the old man. There’s a red mark on his cheek from the slap. “This is your fault, Dad. It’s all on you. We had to bring your fucking car, didn’t we? If we’d had the Volvo—”",Dad,"mark [MASK] all bring the we? a had his is “We your fault, little just off. I’ll speaks. old and the turned at turns red If from car, store 196 you. “This call a fucking There’s before we we’d It’s on finally looks cheek the Volvo—” We on passed slap. Dad. there.” to from police didn’t the man. had on your He",Mark
['crocker'],"[MASK]’s face says the penny drops. “That’s right. Aliens. I don’t know if they come from space or from some parallel world. The websites are pretty much split on that. I think space. It makes sense, because…” He leans forward, earnest. “The speed of light, you know.”",Light,"drops. parallel on of or “That’s The It right. that. come the if websites light, leans [MASK]’s sense, know.” don’t some I split makes Aliens. space. they space you know world. “The face He from from earnest. pretty think much because…” forward, speed penny I are says",Penny
