File,filename,passage,count,approx
search_results (1).csv,Fahrenheit_451_unmasked_passages.csv,"One of them had to stop burning. The sun wouldn't, certainly. So it looked as if it had to be Montag and the people he had worked with until a few short hours ago. Somewhere the saving and putting away had to begin again and someone had to do the saving and keeping, one way or another, in books, in records, in people's heads, any way at all so long as it was safe, free from moths, silver-fish, rust and dry-rot, and men with matches. The world was full of burning of all types and sizes. Now the guild of the asbestos-weaver must open shop very soon.",2,False
search_results (1).csv,Fahrenheit_451_unmasked_passages.csv,"There was a silence gathered all about that fire and the silence was in the men's faces, and time was there, time enough to sit by this rusting track under the trees, and look at the world and turn it over with the eyes, as if it were held to the centre of the bonfire, a piece of steel these men were all shaping. It was not only the fire that was different. It was the silence. Montag moved toward this special silence that was concerned with all of the world.",2,False
search_results (1).csv,Fahrenheit_451_unmasked_passages.csv,"is astonished to be freed on the air; the brain squanders its few precious memories and, puzzled, dies.",8,False
search_results (1).csv,Fahrenheit_451_unmasked_passages.csv,"Montag took the four remaining books and hopped, jolted, hopped his way down the alley and suddenly fell as if his head had been cut off and only his body lay there. Something inside had jerked him to a halt and flopped him down. He lay where he had fallen and sobbed, his legs folded, his face pressed blindly to the gravel.",2,False
search_results (1).csv,Fahrenheit_451_unmasked_passages.csv,"They would have killed me, thought Montag, swaying, the air still torn and stirring about him in dust, touching his bruised cheek. For no reason at all in the world they would have killed me.",2,False
search_results (1).csv,Fahrenheit_451_unmasked_passages.csv,"world, and how many homing pigeons untouched by his hands. He shaped the world. He did things to the world. The world was bankrupted of ten million fine actions the night he passed on.”",11,False
search_results (1).csv,Frankenstein_non_NE.csv,"She died calmly, and her countenance expressed affection even in death. I need not describe the feelings of those whose dearest ties are rent by that most irreparable evil, the void that presents itself to the soul, and the despair that is exhibited on the countenance. It is so long before the mind can persuade itself that she whom we saw every day and whose very existence appeared a part of our own can have departed for ever—that the brightness of a beloved eye can have been extinguished and the sound of a voice so familiar and dear to the ear can be hushed, never more to be heard. These are the reflections of the first days; but when the lapse of time proves the reality of the evil, then the actual bitterness of grief commences. Yet from whom has not that rude hand rent away some dear connection? And why should I describe a sorrow which all have felt, and must feel? The time at length arrives when grief is rather an indulgence than a necessity; and the smile that plays upon the lips,",1,False
search_results (1).csv,Frankenstein_non_NE.csv,"although it may be deemed a sacrilege, is not banished. My mother was dead, but we had still duties which we ought to perform; we must continue our course with the rest and learn to think ourselves fortunate whilst one remains whom the spoiler has not seized.",50,False
search_results (1).csv,Frankenstein_non_NE.csv,"She indeed veiled her grief and strove to act the comforter to us all. She looked steadily on life and assumed its duties with courage and zeal. She devoted herself to those whom she had been taught to call her uncle and cousins. Never was she so enchanting as at this time, when she recalled the sunshine of her smiles and spent them upon us. She forgot even her own regret in her endeavours to make us forget.",2,False
search_results (1).csv,Frankenstein_non_NE.csv,"He then took me into his laboratory and explained to me the uses of his various machines, instructing me as to what I ought to procure and promising me the use of his own when I should have advanced far enough in the science not to derange their mechanism. He also gave me the list of books which I had requested, and I took my leave.",29,False
search_results (1).csv,Frankenstein_non_NE.csv,"I remained two days at Lausanne, in this painful state of mind. I contemplated the lake: the waters were placid; all around was calm; and the snowy mountains, “the palaces of nature,” were not changed. By degrees the calm and heavenly scene restored me, and I continued my journey towards Geneva.",2,False
search_results (1).csv,Frankenstein_non_NE.csv,"This state of mind preyed upon my health, which had perhaps never entirely recovered from the first shock it had sustained. I shunned the face of man; all sound of joy or complacency was torture to me; solitude was my only consolation—deep, dark, deathlike solitude.",1,False
search_results (1).csv,Frankenstein_non_NE.csv,would destroy the solitary grandeur of the scene.,57,False
search_results (1).csv,Frankenstein_non_NE.csv,"“Being thus provided, I resolved to reside in this hovel until something should occur which might alter my determination. It was indeed a paradise compared to the bleak forest, my former residence, the rain-dropping branches, and dank earth. I ate my breakfast with pleasure and was about to remove a plank to procure myself a little water when I heard a step, and looking through a small chink, I beheld a young creature, with a pail on her head, passing before my hovel. The girl was young and of gentle demeanour, unlike what I have since found cottagers and farmhouse servants to be. Yet she was meanly dressed, a coarse blue petticoat and a linen jacket being her only garb; her fair hair was plaited but not adorned: she looked patient yet sad. I lost sight of her, and in about a quarter of an hour she returned bearing the pail, which was now partly filled with milk. As she walked along, seemingly incommoded by the burden, a young man met her, whose countenance expressed a deeper",1,False
search_results (1).csv,Frankenstein_non_NE.csv,"despondence. Uttering a few sounds with an air of melancholy, he took the pail from her head and bore it to the cottage himself. She followed, and they disappeared. Presently I saw the young man again, with some tools in his hand, cross the field behind the cottage; and the girl was also busied, sometimes in the house and sometimes in the yard.",32,False
search_results (1).csv,Frankenstein_non_NE.csv,"“I lay on my straw, but I could not sleep. I thought of the occurrences of the day. What chiefly struck me was the gentle manners of these people, and I longed to join them, but dared not. I remembered too well the treatment I had suffered the night before from the barbarous villagers, and resolved, whatever course of conduct I might hereafter think it right to pursue, that for the present I would remain quietly in my hovel, watching and endeavouring to discover the motives which influenced their actions.",5,False
search_results (1).csv,Frankenstein_non_NE.csv,"“‘I am about to undertake that task; and it is on that account that I feel so many overwhelming terrors. I tenderly love these friends; I have, unknown to them, been for many months in the habits of daily kindness towards them; but they believe that I wish to injure them, and it is that prejudice which I wish to overcome.’",2,False
search_results (1).csv,Frankenstein_non_NE.csv,"“Cursed, cursed creator! Why did I live? Why, in that instant, did I not extinguish the spark of existence which you had so wantonly bestowed? I know not; despair had not yet taken possession of me; my feelings were those of rage and revenge. I could with pleasure have destroyed the cottage and its inhabitants and have glutted myself with their shrieks and misery.",4,False
search_results (1).csv,Frankenstein_non_NE.csv,"“I do refuse it,” I replied; “and no torture shall ever extort a consent from me. You may render me the most miserable of men, but you shall never make me base in my own eyes. Shall I create another like yourself, whose joint wickedness might desolate the world. Begone! I have answered you; you may torture me, but I will never consent.”",2,False
search_results (1).csv,Frankenstein_non_NE.csv,"“I consent to your demand, on your solemn oath to quit Europe for ever, and every other place in the neighbourhood of man, as soon as I shall deliver into your hands a female who will accompany you in your exile.”",2,False
search_results (1).csv,Frankenstein_non_NE.csv,"Saying this, he suddenly quitted me, fearful, perhaps, of any change in my sentiments. I saw him descend the mountain with greater speed than the flight of an eagle, and quickly lost among the undulations of the sea of ice.",1,False
search_results (1).csv,Frankenstein_non_NE.csv,"On the whole island there were but three miserable huts, and one of these was vacant when I arrived. This I hired. It contained but two rooms, and these exhibited all the squalidness of the most miserable penury. The thatch had fallen in, the walls were unplastered, and the door was off its hinges. I ordered it to be repaired, bought some furniture, and took possession, an incident which would doubtless have occasioned some surprise had not all the senses of the cottagers been benumbed by want and squalid poverty. As it was, I lived ungazed at and unmolested, hardly thanked for the pittance of food and clothes which I gave, so much does suffering blunt even the coarsest sensations of men.",2,False
search_results (1).csv,Frankenstein_non_NE.csv,"“Devil, cease; and do not poison the air with these sounds of malice. I have declared my resolution to you, and I am no coward to bend beneath words. Leave me; I am inexorable.”",2,False
search_results (1).csv,Frankenstein_non_NE.csv,"Some hours passed thus; but by degrees, as the sun declined towards the horizon, the wind died away into a gentle breeze and the sea became free from breakers. But these gave place to a heavy swell; I felt sick and hardly able to hold the rudder, when suddenly I saw a line of high land towards the south.",1,False
search_results (1).csv,Frankenstein_non_NE.csv,peculiarly susceptible.,161,False
search_results (1).csv,Frankenstein_non_NE.csv,"It was eight o’clock when we landed; we walked for a short time on the shore, enjoying the transitory light, and then retired to the inn and contemplated the lovely scene of waters, woods, and mountains, obscured in darkness, yet still displaying their black outlines.",3,False
search_results (1).csv,Frankenstein_non_NE.csv,"Great God! Why did I not then expire! Why am I here to relate the destruction of the best hope and the purest creature on earth? She was there, lifeless and inanimate, thrown across the bed, her head hanging down and her pale and distorted features half covered by her hair. Everywhere I turn I see the same figure—her bloodless arms and relaxed form flung by the murderer on its bridal bier. Could I behold this and live? Alas! Life is obstinate and clings closest where it is most hated. For a moment only did I lose recollection; I fell senseless on the ground.",12,False
search_results (1).csv,Frankenstein_non_NE.csv,"But why should I dwell upon the incidents that followed this last overwhelming event? Mine has been a tale of horrors; I have reached their acme, and what I must now relate can but be tedious to you. Know that, one by one, my friends were snatched away; I was left desolate. My own strength is exhausted, and I must tell, in a few words, what remains of my hideous narration.",16,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"My departure for Ingolstadt, which had been deferred by these events, was now again determined upon. I obtained from my father a respite of some weeks. It appeared to me sacrilege so soon to leave the repose, akin to death, of the house of mourning and to rush into the thick of life. I was new to sorrow, but it did not the less alarm me. I was unwilling to quit the sight of those that remained to me, and above all, I desired to see my sweet Elizabeth in some degree consoled.",5,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"So saying, he stepped aside and wrote down a list of several books treating of natural philosophy which he desired me to procure, and dismissed me after mentioning that in the beginning of the following week he intended to commence a course of lectures upon natural philosophy in its general relations, and that M. Waldman, a fellow professor, would lecture upon chemistry the alternate days that he omitted.",3,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"the science sought immortality and power; such views, although futile, were grand; but now the scene was changed. The ambition of the inquirer seemed to limit itself to the annihilation of those visions on which my interest in science was chiefly founded. I was required to exchange chimeras of boundless grandeur for realities of little worth.",52,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"We ascended into my room, and the servant presently brought breakfast; but I was unable to contain myself. It was not joy only that possessed me; I felt my flesh tingle with excess of sensitiveness, and my pulse beat rapidly. I was unable to remain for a single instant in the same place; I jumped over the chairs, clapped my hands, and laughed aloud. Clerval at first attributed my unusual spirits to joy on his arrival, but when he observed me more attentively, he saw a wildness in my eyes for which he could not account, and my loud, unrestrained, heartless laughter frightened and astonished him.",4,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"understand their meaning, and they well repaid my labours. Their melancholy is soothing, and their joy elevating, to a degree I never experienced in studying the authors of any other country. When you read their writings, life appears to consist in a warm sun and a garden of roses,—in the smiles and frowns of a fair enemy, and the fire that consumes your own heart. How different from the manly and heroical poetry of Greece and Rome!",27,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"divine; the flowers of spring bloomed in the hedges, while those of summer were already in bud. I was undisturbed by thoughts which during the preceding year had pressed upon me, notwithstanding my endeavours to throw them off, with an invincible burden.",50,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"It was completely dark when I arrived in the environs of Geneva; the gates of the town were already shut; and I was obliged to pass the night at Secheron, a village at the distance of half a league from the city. The sky was serene; and, as I was unable to rest, I resolved to visit the spot where my poor William had been murdered. As I could not pass through the town, I was obliged to cross the lake in a boat to arrive at Plainpalais. During this short voyage I saw the lightning playing on the summit of Mont Blanc in the most beautiful figures. The storm appeared to approach rapidly, and, on landing, I ascended a low hill, that I might observe its progress. It advanced; the heavens were clouded, and I soon felt the rain coming slowly in large drops, but its violence quickly increased.",19,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"This was a strange tale, but it did not shake my faith; and I replied earnestly, “You are all mistaken; I know the murderer. Justine, poor, good Justine, is innocent.”",4,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"Nothing is more painful to the human mind than, after the feelings have been worked up by a quick succession of events, the dead calmness of inaction and certainty which follows and deprives the soul both of hope and fear. Justine died, she rested, and I was alive. The blood flowed freely in my veins, but a weight of despair and remorse pressed on my heart which nothing could remove. Sleep fled from my eyes; I wandered like an evil spirit, for I had committed deeds of mischief beyond description horrible, and more, much more (I persuaded myself) was yet behind. Yet my heart overflowed with kindness and the love of virtue. I had begun life with benevolent intentions and thirsted for the moment when I should put them in practice and make myself useful to my fellow beings. Now all was blasted; instead of that serenity of conscience which allowed me to look back upon the past with self-satisfaction, and from thence to gather promise of new hopes, I was seized by remorse and the sense of",1,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"guilt, which hurried me away to a hell of intense tortures such as no language can describe.",37,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"ever. But I was restrained, when I thought of the heroic and suffering Elizabeth, whom I tenderly loved, and whose existence was bound up in mine. I thought also of my father and surviving brother; should I by my base desertion leave them exposed and unprotected to the malice of the fiend whom I had let loose among them?",14,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"Our house was the house of mourning. My father’s health was deeply shaken by the horror of the recent events. Elizabeth was sad and desponding; she no longer took delight in her ordinary occupations; all pleasure seemed to her sacrilege toward the dead; eternal woe and tears she then thought was the just tribute she should pay to innocence so blasted and destroyed. She was no longer that happy creature who in earlier youth wandered with me on the banks of the lake and talked with ecstasy of our future prospects. The first of those sorrows which are sent to wean us from the earth had visited her, and its dimming influence quenched her dearest smiles.",4,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,to fall before my enemy without a bitter struggle.,62,False
search_results (1).csv,Frankenstein_unmasked_passages.csv,"“Your repentance,” I said, “is now superfluous. If you had listened to the voice of conscience and heeded the stings of remorse before you had urged your diabolical vengeance to this extremity, Frankenstein would yet have lived.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,“My source told me that there are plans to lay a false trail; this must be it. No doubt a Confundus Charm has been placed upon Dawlish. It would not be the first time; he is known to be susceptible.”,2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"At these words, seemingly in response to them, a sudden wail sounded, a terrible, drawn-out cry of misery and pain. Many of those at the table looked downward, startled, for the sound had seemed to issue from below their feet.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“My Lord,” said a dark woman halfway down the table, her voice constricted with emotion, “it is an honor to have you here, in our family’s house. There can be no higher pleasure.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“Darling Dodgy! I remember interviewing him a few years back about merpeople rights, bless him. Completely gaga, seemed to think we were sitting at the bottom of Lake Windermere, kept telling me to watch out for trout.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"No one said anything. He knew that they did not believe him. Now that he came to think of it, he had never heard of a wand performing magic on its own before.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“I’ve no idea, it just popped into my head, but I’m sure we’re safer out in the Muggle world, it’s not where they’ll expect us to be.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“I say we find a quiet place to Disapparate and head for the countryside. Once we’re there, we could send a message to the Order.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“You have only ever seen me amongst the Order, or under Dumbledore’s protection at Hogwarts! You don’t know how most of the Wizarding world sees creatures like me! When they know of my affliction, they can barely talk to me! Don’t you see what I’ve done?",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"As August wore on, the square of unkempt grass in the middle of Grimmauld Place shriveled in the sun until it was brittle and brown. The inhabitants of number twelve were never seen by anyone in the surrounding houses, and nor was number twelve itself. The muggles who lived in Grimmauld Place had long since accepted the amusing mistake in the numbering that had caused number eleven to sit beside number thirteen.",1,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“I hate it, I hate the fact that he can get inside me, that I have to watch him when he’s most dangerous. But I’m going to use it.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“Drop it,” he advised her. “It’s up to him. And if we’re going to the Ministry tomorrow, don’t you reckon we should go over the plan?”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"It was as large as a chicken’s egg. An ornate letter S, inlaid with many small green stones, glinted dully in the diffused light shining through the tent’s canvas roof.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“You had a false impression,” said the higher-voiced of the goblins. “We take no sides. This is a wizards’ war.”",3,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“Duties ill-befitting the dignity of my race,” replied the goblin, his voice rougher and less human as he said it. “I am not a house-elf.”",3,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“Erm,” he said, smiling for what felt like the first time in months: The muscles in his face felt oddly stiff. “I might’ve opened it, you know, when I bought it . . . just the once. . . .”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"Strung all around with colored lights, there was what looked like a war memorial in the middle, partly obscured by a windblown Christmas tree. There were several shops, a post office, a pub, and a little church whose stained-glass windows were glowing jewel-bright across the square.",5,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"They waded deeper and deeper into the graveyard, gouging dark tracks into the snow behind them, stooping to peer at the words on old headstones, every now and then squinting into the surrounding darkness to make absolutely sure that they were unaccompanied.",5,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"The cold was agony: It attacked him like fire. His brain itself seemed to have frozen as he pushed through the dark water to the bottom and reached out, groping for the sword. His fingers closed around the hilt; he pulled it upward.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"She took a deep breath, as though bracing herself, and said, “It’s that mark, the mark in Beedle the Bard. Look at this!”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“Listen, I’ve got a feeling you’d be able to tell who lived there if you looked through the Lovegoods’ window. Let’s try the next lot of hills.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"She waved her wand, and the werewolf sprang to his feet, but appeared too wary to approach her. He prowled behind an armchair, his filthy curved nails clutching its back.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“Oh yes, I expect so. . . . There’s an old nail we use if we need to break anything. . . . Just a moment . . .”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"And then with a little shudder the elf became quite still, and his eyes were nothing more than great glassy orbs, sprinkled with light from the stars they could not see.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"“Doesn’t matter. They don’t want to spill too much pure blood, so they’ll torture us a bit if we’re mouthy but they won’t actually kill us.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"But the girl had let go of the swing at the very height of its arc and flown into the air, quite literally flown, launched herself skyward with a great shout of laughter, and instead of crumpling on the playground asphalt, she soared like a trapeze artist through the air, staying up far too long, landing far too lightly.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"He lay facedown, listening to the silence. He was perfectly alone. Nobody was watching. Nobody else was there. He was not perfectly sure that he was there himself.",1,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_non_NE.csv,"be no more war. Anyone who continues to resist, man, woman or child, will be slaughtered, as will every member of their family. Come out of the",4,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“At the home of one of the Order,” said Snape. “The place, according to the source, has been given every protection that the Order and Ministry together could provide. I think that there is little chance of taking him once he is there, my Lord, unless, of course, the Ministry has fallen before next Saturday, which might give us the opportunity to discover and undo enough of the enchantments to break through the rest.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“He will not do either,” said Snape. “The Order is eschewing any form of transport that is controlled or regulated by the Ministry; they mistrust everything to do with the place.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"Lucius Malfoy looked up. His skin appeared yellowish and waxy in the firelight, and his eyes were sunken and shadowed. When he spoke, his voice was hoarse.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Why do the Malfoys look so unhappy with their lot? Is my return, my rise to power, not the very thing they professed to desire for so many years?”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"The hilarity mounted; Draco Malfoy looked in terror at his father, who was staring down into his own lap, then caught his mother’s eye. She shook her head almost imperceptibly, then resumed her own deadpan stare at the opposite wall.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"Harry reached the bottom of the article, but continued to stare blankly at the page. Revulsion and fury rose in him like vomit; he balled up the newspaper and threw it, with all his force, at the wall, where it joined the rest of the rubbish heaped around his overflowing bin.",5,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Lies!” Harry bellowed, and through the window he saw the next-door neighbor, who had paused to restart his lawn mower, look up nervously.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"He had imagined it, there was no other explanation; imagined it, because he had been thinking of his dead headmaster. If anything was certain, it was that the bright blue eyes of Albus Dumbledore would never pierce him again.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"The darkness seemed to be rippling, the air itself quivering. Then, one by one, figures began to pop into sight as their Disillusionment Charms lifted. Dominating the scene was Hagrid, wearing a helmet and goggles and sitting astride an enormous motorbike with a black sidecar attached. All around him other people were dismounting from brooms and, in two cases, skeletal, black winged horses.",5,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"Harry dropped the hair into the mudlike liquid. The moment it made contact with its surface, the potion began to froth and smoke, then, all at once, it turned a clear, bright gold.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"With an unmistakable bellowing roar, dragon fire burst from the exhaust, white-hot and blue, and the motorbike shot forward like a bullet with a sound of wrenching metal. Harry saw the Death Eaters swerve out of sight to avoid the deadly trail of flame, and at the same time felt the sidecar sway ominously: Its metal connections to the bike had splintered with the force of acceleration.",5,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"He swung his legs off the sofa; he needed to see Hagrid with his own eyes before he would believe that he was alive. He had barely stood up, however, when a door opened and Hagrid squeezed through it, his face covered in mud and blood, limping a little but miraculously alive.",5,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"He felt beleaguered and blackmailed: Did they think he did not know what they had done for him, didn't they understand that it was for precisely that reason that he wanted to go now, before they had to suffer any more on his behalf? There was a long and awkward silence in which his scar continued to prickle and throb, and which was broken at last by Mrs. Weasley.",3,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Yeah, why tell the public the truth?” said Harry, clenching his knife so tightly that the faint scars on the back of his right hand stood out, white against his skin: I must not tell lies.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Of course we don’t want him to be dead!” said Hermione, looking shocked. “It’s dreadful that he’s dead! But we’re being realistic!”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Ha ha,” said Hermione, looking down at Spellman’s Syllabary. “I wonder . . . will we need to translate runes? It’s possible. . . . I think we’d better take it, to be safe.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“But hopefully it’ll look like I’ve gone away with Mum and Dad; a lot of Muggle-borns are talking about going into hiding at the moment,” said Hermione.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“We can’t hide my whole family, it’ll look too fishy and they can’t all leave their jobs,” said Ron. “So we’re going to put out the story that I’m seriously ill with spattergroit, which is why I can’t go back to school. If anyone comes calling to investigate, Mum or Dad can show them the ghoul in my bed, covered in pustules. Spattergroit’s really contagious, so they’re not going to want to go near him. It won’t matter that he can’t say anything, either, because apparently you can’t once the fungus has spread to your uvula.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Oh well, lucky we’ve got such a large supply of basilisk fangs, then,” said Ron. “I was wondering what we were going to do with them.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“But even if we wreck the thing it lives in,” said Ron, “why can’t the bit of soul in it just go and live in something else?”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"She looked at him, a long, searching look, then smiled a little sadly, straightened up, and walked away. Harry watched as she waved her wand near the washing line, and the damp clothes rose into the air to hang themselves up, and suddenly he felt a great wave of remorse for the inconvenience and the pain he was giving her.",5,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"Harry sat up, still rubbing his scar, now wide awake. He tried to remember exactly what he had seen in the dream, but all that came back was a mountainous horizon and the outline of the little village cradled in a deep valley.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"Harry seized the wand lying beside his camp bed, pointed it at the cluttered desk where he had left his glasses, and said, “Accio Glasses!” Although they were only around a foot away, there was something immensely satisfying about seeing them zoom toward him, at least until they poked him in the eye.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"The floor trembled; there was a sound of running footsteps, then the door to the sitting room burst open and Mr. and Mrs. Weasley ran in.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Yeah,” said Harry, suddenly irritated, “and she’s seeing someone. Jealous type. Big bloke. You wouldn’t want to cross him.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“He can’t have,” said Ron. “The Trace breaks at seventeen, that’s Wizarding law, you can’t put it on an adult.”",4,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Before we go any farther, I think we’d better check,” whispered Hermione, and she raised her wand and said, “Homenum revelio.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Let’s go up,” said Hermione with a frightened look at the same spot, and she led the way up the creaking stairs to the drawing room on the first floor.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Oh, it could still be here, but under counter-enchantments,” said Hermione. “Charms to prevent it from being summoned magically, you know.”",1,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Well, then, you did what you were told, didn’t you?” said Hermione kindly. “You didn’t disobey orders at all!”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Here,” he said, pushing it across the table to Harry, “you’ll know sooner or later anyway. That’s their pretext for going after you.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Naturally many people have deduced what has happened: There has been such a dramatic change in Ministry policy in the last few days, and many are whispering that Voldemort must be behind it. However, that is the point: They whisper. They daren’t confide in each other, not knowing whom to trust; they are scared to speak out, in case their suspicions are true and their families are targeted. Yes, Voldemort is playing a very clever game. Declaring himself might have provoked open rebellion: Remaining masked has created confusion, uncertainty, and fear.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“It’s . . . it’s . . .” he muttered, struggling to find words that did justice to the horror of his thoughts, but Lupin said quietly,",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“I thought you’d say that,” said Lupin, looking disappointed. “But I might still be of some use to you. You know what I am and what I can do. I could come with you to provide protection. There would be no need to tell me exactly what you were up to.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"“Well, if all three of us go we’ll have to Disapparate separately,” Ron was saying. “We can’t all fit under the Cloak anymore.”",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"Abandoning the attempt to close the door, she began to back away down the dark hall, and Harry followed, gliding toward her, and his long-fingered hand had drawn his wand.",2,False
search_results (1).csv,Harry_Potter_and_the_Deathly_Hallows_unmasked_passages.csv,"After the usual brief spell of darkness and near suffocation, Harry found himself in the tiny alleyway where the first phase of their plan was scheduled to take place. It was as yet deserted, except for a couple of large bins; the first Ministry workers did not usually appear here until at least eight o’clock.",2,False
