line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
1018,"“This is freaky,” he says.","""Disgusting,"" he muttered angrily.",18.278,7.268,"""This is very scary,"" he says.",25.407,17.747,—This is very strange —he comments.,16.649,6.77
1019,"“Guys,” Ben says. The flashlight is still on the ground, and I take a step back, to pick it up, but then I see Ben pointing. He is pointing at the wall. A trick of the indirect light has made the graffiti letters float up through the coat of primer, a ghost-gray print I recognize immediately as Margo’s.","“Look,” Ben exclaimed. The flashlight was still on the floor, I stepped back to pick it up, but at that moment I saw what Ben was pointing at. He was pointing at a section of the wall. The play of reflected light had revealed some graffiti letters, making them stand out from the white paint covering them, the eerie handwriting I immediately recognized as Margo's.",17.402,15.66,"“Kids,” says Ben. The flashlight is still on the ground, I take a step back to pick it up but then I see Ben pointing at something. He is pointing at the wall. Thanks to the indirect light, the letters on the wall writing become readable through the layer of primer paint, and I see a faint writing that I immediately understand is Margo’s.",42.135,41.257,"—Guys —says Ben. As the flashlight is still on the ground, I take a step back to pick it up, but then I see Ben pointing. What he's pointing at is the wall. With the indirect light, the letters of the graffiti have pierced through the layer of paint. In that moment, I know that those ghostly gray letters are from Margo.",38.882,37.953
1020,YOU WILL GO TO THE PAPER TOWNS,WILL COME TO PAPER CITIES,21.197,9.424,YOU WILL GO TO PAPER TOWNS AND NEVER COME BACK,39.764,31.239,YOU WILL GO TO THE PAPER TOWNS,100.0,100.0
1021,AND YOU WILL NEVER COME BACK,AND WILL NEVER RETURN,30.327,21.444,YOU WILL GO TO PAPER TOWNS AND NEVER COME BACK,28.574,20.557,AND YOU WILL NEVER RETURN,61.578,54.752
1022,"I pick up the flashlight and shine it on the paint directly, and the message disappears. But when I shine it against a different part of the wall, I can read it again. “Shit,” Radar says under his breath.","I picked up the flashlight and shone it directly on the paint, the message immediately disappeared. But when I shone the light on other parts of the wall in the room, I could read those letters again. ""What the hell,"" Radar said under his breath.",22.465,20.287,"I pick up the flashlight from the ground and point it directly at the paint, and the message disappears. But when I point the flashlight at another part of the wall, I can read the writing again. ""Damn,"" Radar says in a low voice.",40.533,39.337,"I grab the flashlight, shine it directly at the painting, and the message disappears. But when I focus on another area of the wall, it becomes readable again. —Shit —says Radar in a low voice.",29.782,28.104
1023,"And now Ben says, “Bro, can we go now? Because the last time I was this scared . . . screw it. I’m freaked out. There’s nothing funny about this shit.”","And now Ben spoke up, ""Guys, can we go now? Because the last time I was this scared... damn it, I'm scared out of my wits here. This game is no fun at all.""",42.582,41.379,"Now I say, ""Brother, can we leave now? Because the last time I was this scared... screw it. I'm terrified. There's nothing funny about this shitty situation,"" he says.",49.603,48.391,"—Colleague, can we leave now? —asks Ben—. Because the last time I was this scared... To hell with it. I'm terrified. This shit isn't fun at all.",36.676,34.969
1024,"There’s nothing funny about this shit is the closest Ben can come to the terror I feel, maybe. And it is close enough for me. I fast-walk toward the Troll Hole. I can feel the walls closing in on us.","This game is not fun at all, it's the closest way Ben can reach the horror I'm feeling, perhaps. And for me, that's close enough. I quickly walked towards the Devil's Hole. It feels like the walls are closing in behind us.",8.524,5.028,"There is nothing funny about this shitty situation, maybe the closest Ben can get to the horror I feel. And for me, that's close enough. I quickly walk towards the Dwarf Hole. I can feel the walls closing in on us.",43.385,41.988,"I think ""This shit isn't fun at all"" is what comes closest to my own terror. And for me, that's close enough. I hurry towards the Troll Hole. I feel the walls closing in on us.",32.303,30.546
1025,19.,10.,70.711,50.0,I can feel the walls closing in on us.,10.856,4.196,10,0.0,0.0
1026,"Ben and Radar dropped me off at my house—even though they’d skipped school, they couldn’t afford to skip band practice. I sat alone with “Song of Myself” for a long time, and for about the tenth time I tried to read the entire poem starting at the beginning, but the problem was that it’s like eighty pages long and weird and repetitive, and although I could understand each word of it, I couldn’t understand anything about it as a whole. Even though I knew the highlighted parts were probably the only important parts, I wanted to know whether it was a suicide-note kind of poem. But I couldn’t make sense of it.","Ben and Radar dropped me off at home—those two were willing to skip school but definitely wouldn't miss band practice. I sat alone for a long time with ""Song of Myself."" It must have been the tenth time I tried to read the entire poem from start to finish, but the problem was that the poem was about eighty pages long, convoluted, and repetitive. Even though I understood each individual word, when combined into a whole, I just couldn't make sense of it. Even knowing that perhaps only the marked parts were important, I still wanted to figure out whether this was a kind of suicide note poetry. But I still couldn't make any sense of it.",31.742,31.145,"Ben and Radar dropped me off at home... despite skipping school, don't skip band practice. For a long time, I sat alone with My Song and tried to read the entire poem from start to finish for about the tenth time, but the thing was, the poem was about eighty pages long, strange, and overly repetitive, and although I could understand every word, I couldn't understand anything as a whole. Even though I knew that the underlined sections were probably the only important parts, I wanted to understand whether it was a poem in the style of a suicide note. But I couldn't make any sense of it.",44.024,43.532,"Ben and Radar dropped me off at home. Although they hadn't gone to class, they couldn't afford to skip rehearsal. I sat for a good while with ""Song of Myself,"" and for the umpteenth time, I tried to read the entire poem, starting from the beginning, but the problem was that it's like eighty pages long, it's weird and repetitive, and even though I understood all the words, I didn't understand what it was trying to say. Even though I knew that probably the only important parts were the marked verses, I wanted to know if the poem was some kind of suicide note. But I didn't understand anything.",34.824,34.231
1027,I was ten confusing pages into the poem when I got so freaked out that I decided to call the detective. I dug his business card out of a pair of shorts in the laundry hamper. He answered on the second ring.,"After reading a dozen pages of the book, feeling utterly confused, I decided to call the detective. I retrieved his business card from the pocket of my shorts, which I had tossed into the dirty laundry basket. He picked up on the second ring.",28.615,27.006,"When I became frightened enough to decide to call the detective, I had gone through ten confusing pages of the poem. I found and pulled out the detective's business card from the shorts in the laundry basket. He answered on the second ring.",33.501,31.821,I had already read ten confusing pages when I became so hysterical that I decided to call the detective. I took his card out of a pair of shorts from the dirty laundry basket. He answered on the second ring.,51.606,50.529
1028,“Warren.”,"""Warren, listen.""",19.305,8.117,"""Warren.""",31.947,15.974,—Warren.,42.888,30.327
1029,"“Hi, um, it’s Quentin Jacobsen. I’m a friend of Margo Roth Spiegelman?”","""Uh, yes, I am Quentin Jacobsen, a friend of Margo Roth Spiegelman, do you remember me?""",28.174,24.708,"""Hello, um, I am Quentin Jacobsen. I am a friend of Margo Roth Spiegelman, but?""",36.581,33.095,"Hello, um, I am Quentin Jacobsen, a friend of Margo Roth Spiegelman.",44.02,40.029
1030,"“Sure, kid, I remember you. What’s up?”","“I remember, son. What's the matter?”",15.805,8.64,"“Of course, child, I remember you. How are you?”",37.048,31.615,"—Of course, boy, I remember you. What’s happening?",49.617,44.834
1031,"I told him about the clues and the minimall and about paper towns, about how she had called Orlando a paper town from the top of the SunTrust Building, but she hadn’t used it in the plural, about her telling me that she wouldn’t want to be found, about finding her underneath our bootsoles. He didn’t even tell me not to break into abandoned buildings, or ask why I was at an abandoned building at 10 A.M. on a school day. He just waited until I stopped talking and said, “Jesus, kid, you’re almost a detective. All you need now is a gun, a gut, and three ex-wives. So what’s your theory?”","I told him about the clues, the mini shopping mall, about the paper towns and how Margo called Orlando a paper town when we looked down from the SunTrust building, but she didn't use the plural form. I recounted how Margo told me that she didn't want to be found, and to look for her under the soles of boots. He didn't even raise his voice to tell me not to go into abandoned buildings, nor did he ask why I was in an abandoned building at 10 AM on a school day. He just waited until I finished speaking before saying, ""Good Lord, boy, you're almost a detective already. Now you just need a gun, a detective's intuition, and three ex-wives. So what's your hypothesis?""",34.388,33.881,"I told her about the clues in the small shopping center and the paper towns, how she called Orlando a paper town from the top of the SunTrust building but didn't use it in plural, how she told me she didn't want to be found, and the matter of finding her under the soles of my shoes. She didn't tell me not to trespass into abandoned buildings or even ask why I was in an abandoned building at ten in the morning on a school day. She just let me talk He waited until he finished and said, ""My God, son, you're almost a detective. Now all you need is a gun, courage, and three ex-wives. So, what's your theory?""",34.495,33.91,"I told him about the clues, the mall, and the paper towns, I explained that from the top of the SunTrust Building she had told me that Orlando was a paper town, but she hadn't talked about towns in plural, that she had told me she didn't want to be found and about looking for her under the soles of our shoes. The detective didn't even tell me that I shouldn't enter abandoned buildings, nor did he ask me what I was doing there at ten in the morning on a school day. He waited until I had finished speaking. —For God's sake, boy, you're almost a detective. The only thing you're missing is a gun, a good belly, and three ex-wives. What's your theory?",28.071,27.439
1032,"“I’m worried that she might have, um, I guess killed herself.”","""It's possible that Margo, um, I'm afraid she might have committed suicide.""",20.395,15.385,"“I am worried that he might have, umm, killed himself.”",21.687,15.404,"—I'm worried that he might have... well, that he might have committed suicide, I suppose.",11.755,6.76
1033,"“It never crossed my mind this girl did anything but run off, kid. I can see your case, but you gotta remember she’s done this before. The clues, I mean. Adds drama to the whole enterprise. Honestly, kid, if she wanted you to find her—dead or alive—you already would have.”","“In my mind, I always believed that the girl just ran away, son. I understand your reasoning, but you should also remember that the girl has behaved like this before. I mean the clues that were left behind. Adding more drama to the whole process. Honestly, son, if Margo wants you to find her—alive or dead—then you will find her.”",13.984,11.284,"“The thought that this girl did anything other than run away never even crossed my mind, son. I can understand her situation, but you must remember that she has done this before. Clues... add excitement to this whole endeavor. Honestly, son, if she wanted you to find herdead or aliveyou would have found her by now.”",25.769,24.344,"—It has never crossed my mind that this girl did anything other than run away, boy. I understand what you're telling me, but remember that she has done it before. I'm referring to the clues. She adds a bit of drama that way. Honestly, if she had wanted you to find her, alive or dead, you would have found her by now.",18.285,16.486
1034,“But don’t you—”,“But you don't–”,48.549,27.516,“But you too...”,16.15,6.567,—But didn't you…?,0.0,0.0
1035,"“Kid, the unfortunate thing is that she’s a legal adult with free will, you know? Let me give you some advice: let her come home. I mean, at some point, you gotta stop looking up at the sky, or one of these days you’ll look back down and see that you floated away, too.”","""Son, the unfortunate thing is that Margo is already a legally recognized adult, with a free will, you understand? My advice to you is this: let her come back on her own."" ""What I mean is that eventually, you will stop looking up at the sky, or one of these days, you will look down and realize that you yourself have drifted away.""",32.163,31.205,"“Child, the unfortunate thing is that he is legally an adult with free will. Let me give you some advice: Let him come home. At some point, you will have to stop looking at the sky, or one day you will look down and see that you have flown away too.”",44.041,43.178,"—Boy, we have the bad luck that legally she is an adult and free, you know? Allow me to give you some advice: wait for her to come back. Well, at some point you'll stop looking at the sky, or one of these days you'll look down and see that you too have flown away.",34.7,33.582
1036,"I hung up with a bad taste in my mouth—I realized it wasn’t Warren’s poetry that would take me to Margo. I kept thinking about those lines at the end Margo had underlined: “I bequeath myself to the dirt to grow from the grass I love, / If you want me again look for me under your bootsoles.” That grass, Whitman writes in the first few pages, is “the beautiful uncut hair of graves.” But where were the graves? Where were the paper towns?","I put the phone down with an uncomfortable feeling in my mouth—I realized that Dr. Warren's poetic substance would not lead me to Margo. I pondered over the last lines that Margo had underlined: ""I give myself back to the earth, nourishing the grasses I love, / If you want me, look for me under your boot-soles."" That grass, Whitman wrote in the first pages, is ""the beautiful uncut hair of graves."" But where are the graves? Where are the paper towns?",35.253,34.509,"I hung up the phone with a bad taste in my mouth... I had realized that what would lead me to Margo was not Warren's poem. I kept thinking about the lines Margo had underlined at the end: “I bequeath myself to the dirt to grow from the grass I love, / If you want me again, look for me under your boot-soles.” According to what Whitman wrote in the first few pages, that grass was the “beautiful uncut hair of graves.” But where were the graves? Where were the paper towns?",57.07,56.669,"I hung up with a bad taste in my mouth. It was clear that what would lead me to Margo would not be Warren's poetry. I kept thinking about the final verses that Margo had marked: ""Let the mud be my heir, I want to grow from the grass I love; / If you want to find me, look for me under the sole of your shoes."" In the first pages, Whitman writes that this grass, this herb, is ""the loose and beautiful hair of graves."" But where were the graves? Where were the paper towns?",37.6,37.007
1037,"I logged onto Omnictionary to see if it knew anything more about the phrase “paper towns” than I did. They had an extremely thoughtful and helpful entry created by a user named skunkbutt: “A Paper Town is a town that’s got a paper mill in it.” This was the shortcoming of Omnictionary: the stuff written by Radar was thorough and extremely helpful; the unedited work of skunk-butt left something to be desired. But when I searched the whole Web, I found something interesting buried forty entries down on a forum about real estate in Kansas.","I logged into the Encyclopedia of Everything to see if there was any information about ""paper towns"" that I didn't know. There was an extremely insightful and useful entry from a user named mongchonhoi: ""A Paper Town is a town where there is a paper mill."" This is the downside of the Encyclopedia of Everything: the things Radar writes are extremely detailed and absolutely useful; while mongchonhoi's crude work only teases the issue, leaving people wanting more. But when I searched more broadly across the internet, I found about forty interesting entries, buried deep within a real estate forum in Kansas.",14.97,13.791,"“Paper towns” sözü hakkında benden daha fazla bir şey bilip bilmediğini görmek için Omnictionary’ye girdim. Kokarcakıç adlı bir kullanıcı tarafından yaratılmış, aşırı derecede düşünceli ve yararlı bir girdi vardı: “Paper Town, içinde kâğıt fabrikası olan bir şehirdir.” Bu Omnictionary’nin kusuruydu: Radar tarafından yazılan şeyler eksiksiz ve aşırı derecede yararlıydı; kokarcakıç’ın editlenmemiş yazısıysa hiç tatmin edici değildi. Ama bütün interneti taradığımda, Kansas’taki gayrimenkullerle ilgili bir forumda yaklaşık kırk girdi alta gömülmüş ilginç bir şey buldum.",2.372,1.286,"I entered the Omnictionary to see if anything more was known about the expression ""paper towns."" I found an enormously detailed and useful entry created by a user named skunkbutt: ""A Paper Town is a town with a paper factory."" That was the flaw of the Omnictionary: the entries written by Radar were exhaustive and tremendously useful, but the one by this skunkbutt left much to be desired. But when I searched the web in general, I found something interesting hidden among the entries of a forum about real estate properties in Kansas.",33.599,32.883
1038,"Looks like Madison Estates isn’t going to get built; my husband and I bought property there, but someone called this week to say they’re refunding us our deposit because they didn’t presell enough houses to finance the project. Another paper town for KS! —Marge in Cawker, KS","It seems that the Madison real estate area will never be completed; my spouse and I placed an order for a house there, but during the week someone called us, informing that our deposit would be refunded because they couldn't sell enough houses in advance to fund the project. Another paper city for Kansas! –Marge in Cawker, KS A ghost town!",16.144,14.385,"It looks like the Madison Homes won't be built; my husband and I bought an ordinary house, but this week someone called to tell us they would refund our deposit because they didn't sell enough homes to finance the project. Another paper town for Kansas! Marge from Cawker, Kansas.",35.968,34.693,"It seems that Madison Estates is not going to be built. My husband and I bought a house, but this week they called us to say that they are going to return our deposit because they have not sold enough houses to finance the project. Another paper city for Kansas! - Marge, Cawker, Kansas.",29.525,28.215
1039,A pseudovision! You will go to the pseudovisions and you will never come back. I took a deep breath and stared at the screen for a while.,"–Marge in Cawker, KS A ghost town! They will come to ghost towns and will never return. I took a deep breath and stared at the computer screen for a while.",41.66,39.909,I feel semtimsi! You will go to the semtimsis and never return. I took a deep breath and stared at the screen for a while.,65.216,64.25,A pseudovision! You will go to the pseudovisions and you will never return. I took a deep breath and kept looking at the screen.,65.506,64.577
1040,"The conclusion seemed inescapable. Even with everything broken and decided inside her, she couldn’t quite allow herself to disappear for good. And she had decided to leave her body—to leave it for me—in a shadow version of our subdivision, where her first strings had broken. She had said she didn’t want her body found by random kids—and it made sense that out of everyone she knew, she would pick me to find her. She wouldn’t be hurting me in a new way. I’d done it before. I had experience in the field.","It seemed impossible to avoid that outcome. Even though everything inside her had shattered and reached a verdict, Margo seemingly did not allow herself to disappear forever. And she decided to leave her body behind–leave it for me–in the guise of our ghost town, where her first threads had snapped. Margo had said that she didn't want her body to be found by random children–and it could be understood that among those who knew her, Margo would choose me to be the one to find her. She would not hurt me in a new way. I had done that before. I have experience in this field.",22.534,21.584,"The outcome seemed inevitable; despite everything that had broken inside her and all the decisions she had made, Margo had not accepted disappearing forever. And she had decided not to leave her body in an imaginary version of our neighborhood where the first ties had broken. She had said she didn't want her body to be found by random children... and it made sense that she had chosen me to find her among all her acquaintances. She wouldn't have hurt me in a different way. I had done this before. I had experience in the field.",29.199,28.421,"The conclusion seemed irrefutable. Although everything inside her had broken and she had made her decision, she did not allow herself to disappear forever, so she had decided to leave her body —leave it to me— in a gloomy version of our neighborhood, where the first threads had broken. She had said that she didn't want any child to find her body, and it seemed logical that, of all the people she knew, she chose me to find it. It wouldn't hurt me as much because it wouldn't be new to me. It had already happened to me before. I had experience in the matter.",25.335,24.549
1041,I saw that Radar was online and was clicking over to talk to him when an IM from him popped up on my screen.,"I saw Radar was online, intended to call it to talk, then saw its message appear on my screen.",21.632,16.983,"I saw that Radar was online and when a message popped up on my screen, I clicked on it to talk to him.",50.352,48.195,"I saw that Radar was online, and I was about to click to talk to him when a message from him appeared on the screen.",38.46,35.815
1042,OMNICTIONARIAN96: Hey.,GLOBALCITIZENOFTHETOTALBOOK96: Êu.,37.992,18.996,OMNICTIONARIAN96: Hello.,50.0,35.355,OMNICTIONARIAN96: Hello.,50.0,35.355
1043,QTHERESURRECTION: Paper towns = pseudovisions.,QKẺHỒISINH: Paper towns = ghost towns.,45.966,36.556,RESURRECTIONIST: Paper towns = neighborhood-like places.,45.966,36.556,QTHERESURRECTION: Paper towns = pseudovisions.,100.0,100.0
1044,I think she wants me to find her body. Because she thinks I can handle it. Because we found that dead guy when we were kids.,"I think Margo wanted me to find her body. Because she thought I could handle it. Because when we were kids, we discovered a dead body.",44.648,42.55,I think your body wants me to find it. Because he thinks I can handle it. Because we found that dead man when we were children.,54.516,52.729,I think she wants me to find her body. Because she thinks I will be able to handle it. Because we found a dead guy when we were kids.,73.778,72.989
1045,I sent him the link.,I sent the link to Radar.,31.783,19.641,I sent her the internet address.,27.161,15.62,I sent him the link.,100.0,100.0
1046,OMNICTIONARIAN96: Slow down. Let me look at the link.,"CITIZENOFTHEUNIVERSE96: Hold on, let me read from the link first.",16.854,9.669,OMNICTIONARIAN96: Slow down. Let me check the address.,58.936,55.487,OMNICTIONARIAN96: Calm down. Wait until they see the link.,25.783,18.528
1047,QTHERESURRECTION: K.,QKẺHỒISINH: Yes.,37.992,18.996,DİRİLİŞÇİQ: Okay.,37.992,18.996,QTHERESURRECTION: OK.,50.0,35.355
1048,"OMNICTIONARIAN96: Okay, don’t be so morbid. You don’t know anything for sure. I think she’s probably fine.","CITIZENOFTHEWORLD96: Alright, don't overthink it. You still don't have anything certain yet. I think Margo will be fine.",14.565,10.087,"OMNICTIONARIAN96: Okay, don't be so morbid. You don't know anything for sure. Margo is probably fine.",51.516,48.91,"OMNICTIONARIAN96: Okay, don't be so macabre. You don't know anything for sure. I think it's probably fine.",50.866,48.052
1049,QTHERESURRECTION: No you don’t.,QKẺHỒISINH: Don't fool me.,22.957,9.652,"RESURRECTION ÇIQ: No, you are not thinking.",18.257,9.98,"QTHERESURRECTION: No, you don't believe it.",28.518,20.165
1050,"OMNICTIONARIAN96: Okay, I don’t. But if anybody’s alive in the face of this evidence . . .","CITIZENOFTHEWORLD96: Alright, I won't deceive you. But if there is someone still alive regardless of this evidence...",32.74,29.271,"OMNICTIONARIAN96: Okay, I don't think so. But in response to this evidence, if someone is alive...",30.17,25.925,"OMNICTIONARIAN96: Okay, I don't believe it. But she might be alive despite the evidence...",37.851,34.033
1051,"QTHERESURRECTION: Yeah, I guess. I’m gonna go lie down. My parents get home soon.","QKẺHỒISINH: Yeah, let's say so. I'm going to lie down for a bit, my parents are coming home soon.",16.779,12.684,"DIRILIŞÇIQ: Yes, I think so. I will go and lie down. My mom and dad will come home soon.",21.913,17.06,"QTHERESURRECTION: Yes, I suppose. I'm going to bed. My parents will be here soon.",18.155,12.804
1052,"But I couldn’t calm down, so I called Ben from bed and told him my theory.","But I couldn't stay calm, so I lay on the bed and called Ben, telling him my hypothesis.",18.154,12.837,"But I couldn't calm down, so I called Ben from bed and told him my theory.",86.573,85.789,"But I couldn't calm down, so I called Ben from the bed and told him my theory.",72.548,70.942
1053,"“Pretty morbid shit, bro. But she’s fine. It’s all part of some game she’s playing.”","""You're overthinking it, driving yourself crazy. But Margo is fine. It's all just part of some game she's playing.""",19.55,14.758,"“A rather sickly nonsense, my brother. But Margo is good. It's all part of the game she plays.”",14.222,9.849,"—What macabre shit, buddy. Margo is fine. She's just playing.",11.332,6.66
1054,“You’re being kind of cavalier about it.”,"""You are starting to become indifferent about this.""",11.641,4.457,“You are being a bit thoughtless about this matter.”,16.463,8.914,—It doesn't seem to worry you too much.,12.185,4.768
1055,"He sighed. “Whatever, it’s a little lame of her to, like, hijack the last three weeks of high school, you know? She’s got you all worried, and she’s got Lacey all worried, and prom is in like three days, you know? Can’t we just have a fun prom?”","Ben sighed. ""Anyway, Margo played, well, a bit unfairly. You see, out of nowhere, she launched a surprise attack in the last three weeks of high school. You also saw, Margo made everyone worried, Lacey freaked out, and the prom is only three days away. Can't we have a fun graduation prom?”",18.468,16.813,"He sighed. “Whatever, it's partly his stupidity, I mean, stealing the last three weeks of school and all... It worried you, it worried Lacey, and the prom is in like three days, you know. Can't we just have a fun prom?”",39.721,38.745,"He sighed. —Well, it's a bummer on their part to make you miss the last three weeks of class, you know? You're very worried, and Lacey is very worried, and there are three days left until the dance, you know? Can't we just have a peaceful dance and have fun?",26.305,24.656
1056,"“Are you serious? She could be dead, Ben.”","“Are you serious?” “Margo might be dead, Ben.””",54.164,49.736,"“Are you serious? Margo might be dead, Ben.”",66.779,63.405,"—Are you serious? Ben, she could be dead.",41.838,33.874
1057,"“She’s not dead. She’s a drama queen. Wants attention. I mean, I know her parents are assholes, but they know her better than we do, don’t they? And they think so, too.”","“He won't die. Margo is the queen of making things up. She wants attention. I know Margo's parents aren't great, but they know Margo better than we do, right? And they think the same way.”",29.166,27.195,"“He hasn't died. He wants attention. I mean, I know his parents are shitty, but they know him better than we do, right? And they think so too.”",43.587,42.305,"—She is not dead. She is the queen of drama. She wants to get attention. Look, I know her parents are assholes, but they know her better than we do, right? And her parents think the same.",45.252,44.031
1058,"“You can be such a tool,” I said.","“You are a loser,” I cursed.",23.9,16.9,"""You can be such an ass-head,"" I said.",28.534,22.034,"—When you want to be, you are a perfect jerk.",12.606,4.789
1059,"“Whatever, bro. We both had a long day. Too much drama. I’ll TTYS.” I wanted to ridicule him for using chatspeak IRL, but I found myself lacking the energy.","""You can say whatever you want."" ""Both of us just had a long day."" ""Too much drama."" ""I'm going to GTSY."" I was about to tease him about using such internet slang, but I didn't have the energy to joke anymore.",16.726,14.831,"""Anyway, my brother. We both had a long day. We experienced a lot of excitement. KIB."" I wanted to make fun of him for using internet slang in real life, but I felt like I didn't have the energy.",26.425,24.653,"—Whatever you say, buddy. The day has been long for both of us. Too much melodrama. TTYS. I wanted to laugh at him for using chat acronyms IRL, but I didn't have the strength.",18.446,14.749
1060,"After I hung up with Ben, I went back online, looking for a list of pseudovisions in Florida. I couldn’t find a list anywhere, but after searching “abandoned subdivisions” and “Grovepoint Acres” and the like for a while, I managed to compile a list of five places within three hours of Jefferson Park. I printed out a map of Central Florida, tacked the map to the wall above my computer, and then added a tack for each of the five locations. Looking at the map, I could detect no pattern among them. They were randomly distributed among the far-flung suburbs, and it would take me at least a week to get to all of them. Why hadn’t she left me a specific place? All these scary-as-hell clues. All this intimation of tragedy. But no place. Nothing to hold on to. Like trying to climb a mountain of gravel.","After hanging up with Ben, I went back online, looking for a list of ghost towns in Florida. I didn't find any such list, but after searching for ""abandoned subdivisions"" and ""Grovepoint Acres,"" something similar, I gathered a list of five locations within about a three-hour drive from Jefferson Park. I printed out a map of Central Florida, pinned it to the wall above my computer, and marked those five places with pushpins. Looking at the map, I didn't see any connection. Those locations were scattered in remote suburbs, and it would probably take at least a week to visit them all. Why didn't Margo narrow it down to a specific area for me? All these creepy-to-the-point-of-gross clues. All this proximity to disaster. But not a single place. Nothing to hold on to. Like having to climb a mountain full of loose rocks.",41.524,41.164,"After hanging up the phone with Ben, I went back online to search for a list of neighborhoods in Florida. I couldn’t find a list anywhere, but after searching for a while with terms like “abandoned neighborhoods” and “Grovepoint Acres,” I managed to list five places located within a three-hour distance from Jefferson Park. I printed out a map of Central Florida and pinned it to the wall above my computer, then added a pin for each of the five places. Looking at the map, I couldn’t find any connection between them. They were randomly scattered across remote outskirts, and reaching each of them would take at least It would take my whole week. Why hadn't he specified a particular place for me? All these hellish, terrifying clues. All these implications of tragedy. But there was no place. There was nothing to hold on to. It was like trying to climb a mountain made of pebbles.",41.781,41.421,"I hung up and went back online in search of a list of Florida's pseudo-visions. I couldn't find it anywhere, but after typing ""abandoned developments,"" ""Grovepoint Acres,"" and things like that for a while, I managed to get a list of five places less than three hours from Jefferson Park. I printed a map of central Florida, pinned it to the wall above the computer, and put a pin in each of the five locations. At first glance, I didn't detect the slightest connection between them. They were randomly scattered among the farthest developments, so I would need at least a week to visit them all. Why hadn't he left me a specific place? Several damn sinister clues, several hints of tragedy, but not a single place. Nothing to hold on to. Like trying to climb a gravel mountain.",36.597,36.179
1061,"Ben gave me permission to borrow RHAPAW the next day, since he was going to be driving around, prom shopping with Lacey in her SUV. So for once I didn’t have to sit outside the band room—the seventh-period bell rang and I raced out to his car. I lacked Ben’s talent for getting RHAPAW to start, so I was one of the first people to arrive at the senior parking lot and one of the last to leave, but finally the engine caught, and I was off to Grovepoint Acres.","The next day, Ben lent me RHAPAW because he would be driving Lacey's SUV around to shop for the graduation party. So this time I didn't have to wait outside the music room–as soon as the bell rang to end the seventh period, I dashed to the car. But I couldn't start RHAPAW as easily as Ben, so even though I was one of the first to arrive at the senior parking lot, I was one of the last to leave. Eventually, the engine did start, and I headed straight to Grovepoint Acres.",26.778,25.898,"The next day, since Ben would be driving around in Lacey's jeep for prom shopping, he allowed me to borrow SESIB. So, for the first time, I didn't have to sit outside the band room... the seventh bell rang, and I ran to Ben's car. Since I lacked the ability to start Ben's SESIB, I was one of the first to reach the senior parking lot and one of the last to leave, but I finally got the engine running and headed towards Grovepoint Acres.",35.356,34.597,"Ben gave me permission to take the Chuco the next day, because he was going shopping with Lacey in his SUV. So for once, I didn't have to wait at the rehearsal room door. The bell rang and I ran to his car. Since I didn't have Ben's talent for starting the Chuco, I was one of the first to arrive at the senior parking lot and one of the last to leave, but in the end, the engine caught and I set off towards Grovepoint Acres.",43.473,42.853
1062,"I drove out of town on Colonial, driving slowly, watching for any other pseudovisions I might have missed online. A long line of cars trailed behind me, and I felt anxious about holding them up; I marveled at how I could still have room to worry about such petty, ridiculous crap as whether the guy in the SUV behind me thought I was an excessively cautious driver. I wanted Margo’s disappearance to change me; but it hadn’t, not really.","I drove along Colonial Road, slowly driving to see if there was any ghost town I had missed when searching online. A long line of cars followed behind my car. I felt a bit flustered seeing that scene, then immediately admired myself for still having the energy to worry about such childish, trivial, and silly things: wondering if the guy in the SUV behind me thought I was an overly cautious driver, driving as slow as a turtle. I had hoped that Margo's disappearance would change me; but it didn't change much, not significantly.",25.94,25.174,"Driving slowly out of the city on Colonial Boulevard, I kept an eye out for other neighborhoods I might have missed on the internet. A long line of cars formed behind me, and I felt uneasy for delaying them; I marveled at how I still had room to worry about such trivial, ridiculous things, like whether the man in the SUV behind me thought I was an overly cautious driver. I wished Margo's disappearance had changed me, but it hadn't, not exactly.",37.812,37.058,"I drove slowly through Colonial, looking for other pseudovisions that might have escaped me in the net. There was a long line of cars behind me, and I was anxious thinking that I was creating a traffic jam. I was surprised that I could still worry about insignificant and ridiculous bullshit like whether the guy in the car behind me thought I was driving too cautiously. I would have liked Margo's disappearance to have changed me, but the truth was that it hadn't.",22.654,21.564
1063,"As the line of cars snaked behind me like some kind of unwilling funeral procession, I found myself talking out loud to her. I will play out the string. I will not betray your trust. I will find you.","When the line of cars behind kept stretching out like an unwilling funeral procession, I realized I was speaking loudly to her. I will follow the connection. I will not betray your trust. I will find you.",51.07,50.005,"As the line of cars snaked behind me like a reluctant funeral procession, I found myself talking out loud to Margo. I will pull all the strings. I will not break your trust. I will find you.",62.233,61.431,"While the line of cars crawled behind me like a reluctant funeral procession, I found myself talking to Margo out loud. «I will follow the thread. I will not betray your trust. I will find you».",47.931,46.751
