line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
807,"The chanting goes on, it begins to catch me. It's hard work, you're supposed to concentrate. Identify with your body, said Aunt Elizabeth. Already I can feel slight pains, in my belly, and my breasts are heavy. Janine screams, a weak scream, partway between a scream and a groan.","The murmuring continued, it had started to infect me. This task was quite arduous, requiring concentration. Be one with your body, Aunt Elizabeth said. Right now, I could feel a slight pain in my stomach, and a tightness in my chest. Janine screamed, her voice very faint, half scream, half moan.",11.039,8.307,"The song continues, and it is starting to affect me too. This is heavy work, you need to concentrate. Identify yourself with your body, Aunt Elizabeth used to say. I can already feel slight cramps in my stomach and my breasts have become heavier. Janine is screaming, a light scream, something between a scream and a grunt.",21.556,19.791,"The chant continues, and it starts to infect me. It's difficult, you have to concentrate. Identify yourselves with your body, said Aunt Elizabeth. I can already feel slight pains in my belly and heaviness in my breasts. Janine screams, it is a weak scream, a mix of a scream and a moan.",36.551,35.243
808,"""She's going into transition,"" says Aunt Elizabeth.","“She has entered the transition phase,” Aunt Elizabeth said.",15.851,8.517,"“She is starting to lose herself,” says Aunt Elizabeth.",29.502,22.417,—She is going into a trance —says Aunt Elizabeth.,24.703,17.772
809,"One of the helpers wipes Janine's forehead with a damp cloth. Janine is sweating now, her hair is escaping in wisps from the elastic band, bits of it stick to her forehead and neck. Her flesh is damp, saturated, lustrous.","One of the two caregivers took a damp cloth and wiped Janine's forehead. Janine was sweating profusely, with strands of hair slipping out of her ponytail, many sticking to her forehead and neck. Her skin was damp, soaked, and glistening.",24.199,22.089,"One of the assistants is wiping Janine's forehead with a damp cloth. Janine is now sweating, her hair slipping out of the rubber band in strands, with a few strands sticking to her forehead and neck. Her skin is moist, slippery, and shiny.",36.693,35.285,"One of the assistants wipes Janine's forehead with a damp cloth. Janine is sweating, some strands of hair come loose from the elastic band and smaller ones stick to her forehead and neck. Her skin is damp, soaked, and shiny.",48.601,47.477
810,"""Pant! pant! pant!"" we chant.","""Breathe! Breathe! Breathe!"" we murmured.",24.92,17.242,“Breathe! Breathe! Breathe!” we are singing.,14.638,5.604,—Pant! Pant! Pant! —we sang.,42.501,37.405
811,"""I want to go outside,"" says Janine. ""I want to go for a walk. I feel","“I want to go outside,” Janine panted. “I want to take a walk. I'm fine.",28.983,24.948,"“I want to go outside,” says Janine. “I want to take a walk. I feel good.",43.411,40.38,—I want to go out —says Janine—. I want to take a walk. I feel good.,31.102,27.217
812,"fine. I have to go to the can.""",I'm fine. I need to go to the bathroom.”,39.459,31.702,I feel good. I want to go to the bathroom.”,31.149,23.901,I feel good. I need to go to the restroom.,33.933,26.203
813,"We all know that she's in transition, she doesn't know what she's doing. Which of these statements is true? Probably the last one. Aunt Elizabeth signals, two women stand beside the portable toi-let, Janine is lowered gently onto it. There's another smell, added to the others in the room. Janine groans again, her head bent over so all we can see is her hair. Crouching like that, she's like a doll, an old one that's been pillaged and discarded, in some corner, akimbo.","We all understand that she is at a transitional stage, she doesn't know what she is doing. Which sentence is correct? Surely the last one. Aunt Elizabeth signaled, and the two women standing by the portable toilet gently placed Janine on it. Another smell, adding to the ones already present in the room. Janine groaned again, her head drooping so that we could only see her hair. Her body folded, she looked like a doll, robbed and discarded, in a corner, her arms bent at her sides.",26.169,25.233,"We all know that she is out of it, she doesn't know what she's doing. Which of these statements is correct? Probably the last one. Aunt Elizabeth signals, two women are standing next to the portable toilet, and Janine is slowly being placed on it. Another smell is added to the others in the room. Janine moans again, her head bowed, all we can see is her hair. In this squatting position, she looks like a doll, an old doll stripped and thrown into a corner with its hands on its lap.",46.897,46.411,"We all know that she is in a moment of transition, that she doesn't know what she is doing. Which of these statements is true? Probably the last one. Aunt Elizabeth makes a signal; two women position themselves next to the portable sink and help Janine to sit on it. Now another smell is added to those already in the room. Janine groans again and tilts her head in such a way that we can only see her hair. Hunched like that, she looks like a doll with her arms akimbo, an old doll that has been mistreated and abandoned in a corner.",32.358,31.694
814,"Janine is up again and walking. ""I want to sit down,"" she says. How long have we been here? Minutes or hours. I'm sweating now, my dress under my arms is drenched, I taste salt on my upper lip, the false pains clench at me, the others feel it too, I can tell by the waythey sway. Janine is sucking on an ice cube. Then, after that, inches away or miles, ""No,"" she screams. ""Oh no, oh no oh no."" It's her second baby, she had another child, once, I know that from the Center, when she used to cry about it at night, like the rest of us only more noisily. So she ought to be able to remember this, what it's like, what's coming. But who can remember pain, once it's over? All that remains of it is a shadow, not in the mind even, in the flesh. Pain marks you, but too deep to see. Out of sight, out of mind.","Janine got up again and walked around. “I want to sit down,” she said. How long have we been here? Minutes, hours. Now I am also sweating, my armpits are soaked, my upper lip tastes salty, the false labor pains grip me, and the others too, you can tell by the way they sway. Janine is sucking noisily on a piece of ice. Then, a few steps or a few miles later, “No,” she screamed. “Oh no, no, oh no no.” This is her second child, she had another one, a long time ago, I knew back at the Center, she used to cry every night because she missed it, just like all of us, only louder. So she must remember this, remember what it was like, remember what’s coming. But who can remember pain, once it’s over? All that remains is a shadow, not even in the mind, but in the flesh. Pain leaves a mark, but too deep to see. Out of sight, out of mind.",35.895,35.541,"Janine stands up and walks again. “I want to sit down,” she says. How long have we been here? For minutes or hours. Now I am sweating, my dress is wet under my arms, there is a taste of salt on my upper lip, false pains are gripping me, the others feel the same, I can tell from their swaying. Janine is sucking on a piece of ice. Then, after this, from a centimeter or kilometers away, she screams, “No.” “Oh no, oh no, oh no.” This is her second baby; she once had another child, I know this from the Center, she used to cry for it at night, like all of us, only louder. So she must remember this event, what it was like, what awaited her. But once it's over, who can remember the pain? All that remains is a shadow, not even in the mind, just in the body. Pain leaves a mark on a person, but too deep to be seen. Out of sight, out of mind.",37.628,37.271,"Janine is standing again and walking. ""I want to sit down,"" she says. How long have we been here? Minutes or hours. I'm sweating, my dress is soaked under the armpits, my upper lip tastes like salt; false pains come over me, the others feel them too: I know by the way they move. Janine is sucking on an ice cube. Then, a few steps or kilometers away, she screams—: No. Oh no, oh no, oh no —this is her second baby, she had a child, once. I found out at the Center because she used to call out for him at night, just like the others but louder. So she should be able to remember this, to remember how it is and what will happen. But who can remember the pain, once it has disappeared? All that remains of it is a shadow, not even in the mind nor in the flesh. Pain leaves a mark too deep to be seen, a mark that is beyond the reach of sight and mind.",43.834,43.543
815,"Someone has spiked the grape juice. Someone has pinched a bottle, from downstairs. It won't be the first time at such a gathering; but they'll turn a blind eye. We too need our orgies.","Someone has mixed wine into the grape juice. Someone has stolen a bottle from downstairs. It's not the first time in gatherings like these, but they will turn a blind eye. We also need to revel, don't we?",31.104,29.296,Someone has added alcohol to the grape juice. Someone has swiped a bottle from downstairs. This won't be the first time at such a gathering; but they will ignore it. We also need unregulated and wild parties.,44.12,42.702,Someone has finished the grape juice and someone has swiped a bottle. This is not the first time something like this has happened at a meeting of this kind; but they will turn a blind eye. We also need our orgies.,27.097,24.935
816,"""Dim the lights,"" says Aunt Elizabeth. ""Tell her it's time.""","""Dim the lights,"" Aunt Elizabeth said. ""Tell her it's time.""",75.196,73.467,"“Dim the lights,” says Aunt Elizabeth. “Tell her that the time has come.”",27.166,21.259,—Dim the lights —says Aunt Elizabeth—. Tell him that the time has come.,11.9,6.292
817,"Someone stands, moves to the wall, the light in the room fades to twilight, our voices dwindle to a chorus of creaks, of husky whispers, like grasshoppers in a field at night. Two leave the room, two others lead Janine to the Birthing Stool,where she sits on the lower of the two seats. She's calmer now, air sucks evenly into her lungs, we lean forward, tensed, the muscles in our backs and bellies hurt from the strain. It's coming, it's coming, like a bugle, a call to arms, like a wall","Someone stood up, went to the wall, the light in the room dimmed to a mere glimmer, our voices lowered into a creaky, hoarse whispering chorus, like crickets in the dark field. Two people left the room, two others took Janine to the Birthing Stool, to sit her on the low platform. Now she had calmed down, the air entering her lungs more evenly, we leaned towards her, tense, our back and abdominal muscles straining painfully. It was coming, it was coming, like a battle horn, calling for combat, like a collapsing wall, we could feel it as a heavy stone moving down, being dragged down inside us, we thought we were about to explode.",20.244,19.534,"Someone stands up and moves towards the wall, the light in the room turns to twilight, our voices turn into a chorus of creaks and muffled whispers like crickets in a night field. Two people leave the room, the other two take Janine to the Birthing Chair and place her on the lower of the two seats. Now Janine is calmer, drawing air into her lungs in a steady manner, we lean forward, tense, our back and abdominal muscles aching from the strain. It's coming, it's coming, like a trumpet, a call to arms, like a falling wall, descending, we can feel it like a heavy stone being pushed down inside us, we think we are going to explode.",37.234,36.756,"Someone stands up, walks to the wall, and the light becomes dimmer until the room is in semi-darkness; the tone of our voices decreases until it becomes a chorus of creaks, of hoarse murmurs, like grasshoppers in the night. Two women leave the room; two others lead Janine to the Birthing Chair, and she sits in the lower seat. Now she is calmer, the air enters her lungs at a steady pace; we lean forward, we are so tense that our back and stomach muscles ache. It is coming, it is coming, like the sound of a bugle calling to arms, like a wall collapsing, it gives us the same sensation as a stone descending inside our bodies, and we think we are going to explode.",22.69,22.016
818,"falling, we can feel it like a heavy stone moving down, pulled down inside us, we think we will burst. We grip each other's hands, we are no longer single.","It was coming, it was coming, like a battle horn, calling for combat, like a collapsing wall, we could feel it as a heavy stone moving down, being dragged down inside us, we thought we were about to explode. We clung to each other's hands, we were no longer individuals.",24.604,23.22,"It's coming, it's coming, like a trumpet, a call to arms, like a falling wall, descending, we can feel it like a heavy stone being pushed down inside us, we think we are going to explode. We grasp each other's hands, we are no longer alone.",38.412,37.389,"It is coming, it is coming, like the sound of a bugle calling to arms, like a wall collapsing, it gives us the same sensation as a stone descending inside our bodies, and we think we are going to explode. We hold hands, we are no longer alone.",15.252,13.392
819,"The Commander's Wife hurries in, in her ridiculous while cotton nightgown, her spindly legs sticking out beneath iti. Two of the Wives in their blue dresses and veils hold her by the arms, as if she needs it; she has a tight little smile on her face, like a hostess at a party she'd rather not be giving. She must know what we think of her. She scrambles onto the Birthing Stool, sts on theseat behind and above Janine, so that Janine is framed by her her skinny legs come down on either side, like the arms ol an eccentric chair Oddlly enough, she's wearing white cotton socks, and bedroom slippers, blue ones made of fuzzy material, like toilet covers. Hut we pay no attention to the Wife, we hardly even see her, our eyesi are on Janine. In the dim light, in her white gown, she glows like a moon in cloud.","The Commander's Wife hurried in, still in her strange white nightgown, with her skinny legs sticking out underneath. Two other Wives, in blue robes, supported her arms, as if she needed it; on her face was a tense smile, like the hostess of a party reluctantly organized. She must have known what we thought of her. She struggled to climb onto the Birthing Stool, sitting on the upper backrest above Janine, enveloping her: her thin legs dangling down, like the armrests of an unusual armchair. Strangely, she wore white cotton socks and blue fuzzy slippers, like toilet seat covers. But we paid no attention to the Wife, almost not even seeing her, our eyes fixed on Janine. In the dim light, wearing white, she glowed like the moon amidst a halo of clouds.",22.847,22.24,"The Commander's Wife rushes in, wearing a ridiculous white cotton nightgown with golden stork legs sticking out from underneath. Two of the Wives in blue dresses and veils hold her by the arms, as if she needed it; her face bears a small tense smile, like a hostess at a party she would prefer not to give. She must know what we think of her. She climbs onto the birthing stool and settles on the seat behind and above Janine, so that Janine is enveloped by her: her skinny legs dangle down on either side like the arms of a bizarre chair. Strangely, she is also wearing white cotton socks and blue bedroom slippers made of the fluffy material used for toilet seat covers. But we are not paying attention to the Woman, we hardly even see her, our eyes are on Janine. In the dim light, she glows like the moon among the clouds in her white garment.",43.658,43.317,"The Commander's Wife rushes in; she is still wearing the ridiculous white cotton nightgown, under which her lanky legs stick out. Two Wives, dressed in blue suits and veils, hold her by the arms, as if she needed it. A tense smile is drawn on her face, like that of a hostess during a party she would have preferred not to host. She must know what we think of her. She climbs onto the Birthing Stool and sits in the seat that is behind and above Janine, in such a way that she surrounds Janine's body: her skinny legs are placed at the sides, like the arms of an eccentric chair. Strangely enough, she is wearing white cotton socks and blue slippers made of a fuzzy material, like toilet seat covers. But we do not pay attention to the Wife, we barely see her, our eyes are fixed on Janine. Under the dim light, dressed in her white outfit, she shines like a moon peeking through the clouds.",31.718,31.293
820,"She's grunting now, with the effort. ""Push, push, push,"" we whisper.","Now she is wheezing, making every effort. “Push, push, push,” we whispered.",29.099,24.405,"Now she is groaning because of the effort she is exerting. “Push, push, push,” we whisper.",29.011,24.873,"Now Janine groans because of the effort. —Push, push, push —we whisper—.",24.821,19.547
821,"""Relax. Pant. Push, push, push."" We're with her, we're the same as her, we're drunk. Aunt Elizabeth kneels, with an outspread towel to catch the baby, here's the crowning, the glory, the head, purple and smeared with yoghurt, another push and it slithers out, slick with fluid and blood, into our waiting. Oh praise.","“Relax. Breathe hard. Push, push, push.” We were with her, we were also her, we were dizzy with excitement. Aunt Elizabeth knelt, holding the wide sheet ready to catch the baby, here came the crown, the halo, the head, purple and smeared with cream, one more push and it slipped out swiftly in water and blood, straight into our waiting arms. Blessings.",30.596,29.588,"“Relax. Breathe. Push, push, push.” We are with her, we are the same as her, we are intoxicated. Aunt Elizabeth is kneeling, with a towel stretched out to catch the baby; here is the crowning and the triumph, a yogurt-covered purple head; another push and the head slides out, towards our expectation, bright and slippery with fluid and blood. Thank God.",26.766,25.583,"Relax. Pant. Push, push, push —we accompany her, we are one with her, we are drunk. Aunt Elizabeth kneels; in her hands, she holds a towel spread out to catch the baby, here is the crowning of everything, the glory, the purple head stained with yogurt, another push and it will slide out, smeared with fluid and blood, fulfilling our wait. Oh, blessed be.",36.731,35.878
822,"We hold our breath as Aunt Elizabeth inspects it: a girl, poor th?g, but so far so good, at least there's nothing wrong with it, tlhat can be seen, hands, feet, eyes, we silently count, everything is in place. Aunt Elizabeth, holding the baby, looks up at us and smiles. We smile too, we are one smile, tears run down our cheeks, we are so happy.","We held our breath watching Aunt Elizabeth examine her: the girl, poor thing, but for now she was fine, at least nothing was broken, within visible range, arms, legs, eyes, we silently counted, everything in its place. Aunt Elizabeth, holding the child, looked up at us and smiled. We also smiled, we shared a common smile, tears rolling down our faces, we were so happy.",24.509,23.316,"We hold our breath as Aunt Elizabeth examines her: A girl; poor thing, but for now, she's very good, at least there's no visible disability, hands, feet, eyes, we silently count, everything is in place. Aunt Elizabeth, holding the baby, looks up at us and smiles. We smile too, a single smile, tears stream down our cheeks, we are so happy.",62.497,62.152,"While Aunt Elizabeth inspects her, we hold our breath; it's a girl, very small, but for now, she's fine, she has no defects, that's already clear, hands, feet, eyes, we count them in silence, everything is in its place. With the baby in her arms, Aunt Elizabeth looks at us and smiles. We also smile, we are one single smile, tears fall down our cheeks, we are very happy.",34.355,33.477
823,"Our happiness is part memory. What I remember is Luke, with me in the hospital, standing beside myhead, holding my hand, in the green gown and white mask they gave him. Oh, he said, oh Jesus, breath coming out in wonder. That night he couldn't go to sleep at all, he said, he was so high.","In that joy, there is a part of memory. I remember remembering Luke, beside me in the hospital, standing at the head of the bed, holding my hand tightly, wearing a blue gown and a white mask provided. Oh, he said, oh Jesus, his breath exhaled in admiration. That night he couldn't sleep at all, he said, too excited.",38.498,37.576,"Our happiness partly stems from memories. The Luke I remember is standing with me in the hospital, holding my hand, dressed in the green outfit and white mask they gave him. Oh, he said, Oh, my God, he was breathing in astonishment. He said he couldn't sleep at all that night, he was so excited.",43.297,42.388,"Our happiness is, in part, memory. What I remember is Luke when he was with me in the hospital, standing by my head, holding my hand, dressed in the green gown and white mask they had provided him. Oh, he exclaimed, oh, Jesus, with a sigh of surprise. He said that night he felt so important that he couldn't sleep a wink.",42.408,41.536
824,"Aunt Elizabeth is gently washing the baby off, it isn't crying much, it stops. As quietly as possible, so as not to startle it, we rise, crowd around Janine, squeezing her, patting her. She's crying too. The two Wives in blue help the third Wife, the Wife of the household, down from the Birthing Stool and over to the bed, where they lay her down and tuck her in. The baby, washed now and quiet, is placed ceremoniously in her arms. The Wives from downstairs are crowding in now, pushing among us, pushing us aside. They talk too loud, some of them are still carrying their plates, their coffee cups, their wine glasses, some of them are still chewing, they cluster around the bed, the mother and child, cooing and congratulating. Envy radiates from them, I can smell it, faint wisps of acid, mingled with their perfume. The Commander's Wife looks down at the baby as if it's a bouquet of flowers: something she's won, a tribute.","Aunt Elizabeth is gently bathing the baby clean, it doesn't cry much, it's quiet now. Very softly, to avoid startling it, we stood up, gathered around Janine, hugged her, and comforted her. She was crying too. The two blue-clad Wives helped the third Wife, the house's mistress, down from the Birthing Stool to the bed, laid her down, and tucked her in. The baby, clean and silent, was solemnly placed into her hands. The Wives downstairs were now pouring in, jostling past us, pushing us aside. They were so noisy, some carrying plates, cups of coffee, glasses of wine, some still chewing, they crowded around the bed, mother and child, cooing and congratulating. Jealousy emanated from them, I could smell it, a faint acidic scent mixed with perfume. The Commander’s Wife looked down at the baby as if looking at a bouquet: something she had won, a tribute.",30.821,30.427,"Aunt Elizabeth is gently washing the baby, the baby didn't cry much, and now is quiet. To avoid startling the baby, we quietly stand up and gather around Janine, stroking her and lightly tapping her arm. She is crying too. Two Blue Wives help the third Wife, the Wife of the house, down from the Birth Chair and take her to the bed, laying her down and covering her. The now washed and quiet baby is ceremoniously placed in her arms. The Wives from downstairs now crowd in, pushing us aside. They are talking very loudly, some still carrying their plates, coffee cups, wine glasses, some with their mouths still full, chirping and congratulating as they gather around the bed, the mother, and the baby. Jealousy emanates from them, I can smell it, faint acid particles mixed with their perfumes. The Commander's Wife looks at the baby as if it were a bouquet of flowers: something she has won, a source of pride.",36.357,36.011,"Aunt Elizabeth is carefully washing the baby, who doesn't cry too much. As silently as possible, so as not to startle him, we get up, we huddle around Janine, we hug her, we pat her on the back. She is also crying. The two Wives in blue help the third Wife, the Wife of the family, to get down from the Birthing Chair and onto the bed, where they lay her down and tuck her in. The baby, now clean and calm, is ceremoniously placed in her arms. The Wives who are downstairs come up in a rush, pushing us aside. They speak very loudly, some of them still carrying their plates, their coffee cups, their wine glasses, some still chewing, they crowd around the bed, around the mother and the child, congratulating and cooing. Envy emanates from them, I can smell it, like faint traces of acid mixed with their perfume. The Commander's Wife looks at the baby as if it were a bouquet of flowers, something she has won, a tribute.",49.617,49.359
825,"The Wives are here to bear witness to the naming. It's the Wives who do the naming, around here.",The Ladies came here to witness the naming ceremony. The naming is the duty of the Lady in this region.,12.129,6.962,The Spouses are here to witness the naming ceremony. The Spouses perform the naming ceremony here.,16.425,11.614,The Wives are here as witnesses to the name selection. They are the ones who choose it.,19.494,14.623
826,"""Angela,"" says the Commander's Wife.","“Angela,” the General's wife announced.",17.333,6.892,"“Angela,” says the Commander's Wife.",53.387,47.75,—Angela —says the Commander's Wife.,36.651,30.82
827,"""Angela, Angela,"" the Wives repeat, twittering. ""What a sweet name! Oh. she's perfect! Oh, she's wonderful!""","“Angela, Angela,” the ladies repeated, chirping. “Such a lovely name! The girl is truly perfect! The girl is absolutely wonderful!”",12.516,8.69,"“Angela, Angela,” the Wives chirped, repeating. “What a sweet name! Oh, perfect! Oh, wonderful!”",31.007,28.049,"—Angela, Angela —the Wives repeat nervously—. What a sweet name! Oh, she is perfect! Oh, she is wonderful!",32.786,30.141
828,"We stand between Janine and the bed, so she won't have to see this. Someone gives her a drink of grape juice, I hope there's wine in it, she's still having the pains, forthe afterbirth, she's crying helplessly, burnt-out miserable tears. Nevertheless we are jubilant, it's a victory, for all of us. We've done it.","I stood blocking Janine from the bed, so she wouldn't have to witness that scene. Someone gave her a sip of grape juice, I hope it was mixed with wine, she was still convulsing, pushing out the placenta, she was crying helplessly, with those damn burning tears. But despite everything, we rejoiced, this was a victory for all of us. We had done it.",24.072,22.797,"We stand between Janine and the bed, so she doesn't have to see it. Someone gives her a glass of grape juice, I hope it has wine in it, she is still in pain, for the placenta to come, crying desperately; burnt, miserable tears. Still, we are very happy, this is a victory, for all of us. We did this job.",41.274,40.442,"We stand between Janine and the bed, so she cannot see him. Someone gives her a sip of grape juice, I hope they added wine; she still feels the postpartum pains, crying inconsolably, consumed by tears. However, we feel somewhat touched; this is a victory for all of us. We have achieved it.",36.394,35.383
829,"She'll be allowed to nurse the baby, for a few months, they believe in mother's milk. After that she'll be transferred, to see if she can do it again, with someone else who needs a turn. But she'll never be sent to the Colonies, she'll never be declared Unwoman. That is her reward. The Birthmobile is waiting outside, to deliver us back to our own households. The doctors are still in their van; their faces appear at the window, white blobs, like the faces of sick children confined to","She will be allowed to take care of the baby, and in the first few months, they encourage the use of breast milk. After that, she will be given a trip to see if she can do it again, with someone else who needs a turn. But she will never be sent to the Colonies, nor be declared an Unwoman. A reward for her. The Transport vehicle is waiting outside, taking us back to each of our homes. The doctors are still in their car; their faces appear at the window, pale patches, like sick children's faces trapped indoors.",43.877,43.363,"They will allow her to feed the baby for a few months because they believe in the benefits of breast milk. Then she will be sent somewhere else to see if she can repeat this with someone in need. But she will never be sent to the Colonies, never be declared an Unwoman. That is her reward. The birth carriage is waiting outside to take us to our own homes. The doctors are still inside their minibus; their faces appear in the window, white spots, like the faces of sick children confined at home.",39.371,38.714,"They will allow her to feed the baby for a few months. They believe in breast milk. Afterwards, Janine will be transferred to see if she can do it again with someone else who needs a change. But she will never be sent to the Colonies, she will never be declared Unwoman. That is her reward. The Birthmobile is outside, waiting to take us back to our homes. The doctors are still in the van; through the window, we see their faces like white smudges, like the face of a sick child confined to their home.",43.3,42.729
830,the house. One of them opens the door and comes towards us.,One person opens the car door towards us.,19.125,13.928,"The doctors are still inside their minibus; their faces appear in the window, white spots, like the faces of sick children confined at home. One of them opens the door and comes towards us.",29.93,28.416,One of them opens the door and approaches us.,49.609,47.399
831,"""Was it all right?"" he asks, anxious.","""Is everything okay?"" he asked, worried.",21.895,15.149,"""Did it go well during the birth?"" he asks anxiously.",27.226,20.448,—Did everything go well? —he asks anxiously.,11.491,4.496
832,"""Yes,"" I say. By now I'm wrung out, exhausted. My breasts are painful, they're leaking a little. Fake milk, it happens this way with some of us. We sit on our benches, facing one another, as we are transported; we're without emotion now, almost without feeling, we might be bundles of red cloth. We ache. Each of us holds in her lap a phantom, a ghost baby. What confronts us, now the excitement's over, is our own failure. Mother, I think. Wherever you may be. Can you hear me? You wanted a women's culture. Well, now there is one. It isn't what you meant, but it exists. Be thankful for small mercies.","""It's all right,"" I said. By now, I was exhausted, completely worn out. My chest ached, it was leaking. Fake milk, some of us would experience this. We sat on the bench, facing each other, on the way back; now we were devoid of all emotions, almost all sensations, just bundles of red cloth. We were in pain. Each of us cradled a ghost, a phantom baby. Facing us, when the excitement had passed, was our own failure. Mother, I thought. Wherever you are. Can you hear me? You wanted a culture of women. Now there is one. Not exactly as you imagined, but it exists. Be grateful for small blessings.",30.377,29.793,"“Yes,” I say. I am now in a state of boredom and exhaustion. My breasts are aching, slightly leaking milk. False milk, some of us are affected this way. As we are taken away, we sit on our benches looking at each other; we are now emotionless, almost numb, we could be a bundle of red cloth. We are in pain. Each of us holds an imaginary, ghostly baby in her lap. What we face now, after the excitement has passed, is our own failure. Mother, I think. Wherever you are. Can you hear me? You wanted a civilization of women. Yes, now there is one. This is not what you meant, but here it is nonetheless. Be thankful for small mercies.",37.538,37.091,"—Yes —I respond. At this moment, I feel torn, exhausted. My breasts hurt, they even leak; it's a substitute for milk, it happens to some of us. We sit on our benches, facing each other, as we are transported; we are left without emotion, almost without sensations, we must be like bundles of red cloth. Everything hurts. In our laps, we carry a specter, a ghost baby. Now that the nervousness has passed, we must face the failure. Mother, I think. Wherever you are, can you hear me? You wanted a culture of women. Well, here you have it. It is not what you intended, but it exists. You have something to be thankful for.",37.091,36.625
833,22,22,100.0,100.0,22,100.0,100.0,CHAPTER 22,70.711,50.0
834,"By the time the Birthmobile arrives in front of the house, it's late afternoon. The sun is coming weakly through the clouds, the smell of wet grass warming up is in the air. I've been at the Birth all day; you lose track of time. Cora will have done the shopping today, I'm excused from all duties. I go up the stairs, lifting my feet heavily from one step to the next, holding on to the banister. I feel as if I've been awake for days and running hard;my chest hurts, my muscles cramp as if they're out of sugar. For once I welcome solitude.","By the time Van's car stopped in front of the house, it was late afternoon. The weak sun shone through the clouds, and the smell of wet grass warmed in the air. I had attended the Sinh event all day; it felt like time had completely disappeared. Today, Cora had probably finished shopping, and I was free from all duties. I went upstairs, my legs heavy as I lifted them from one step to the next, gripping the handrail tightly. I felt as if I had been awake for many days and had run a lot; my chest hurt, and my muscles contracted as if lacking sugar. For once, I welcomed the solitude.",27.754,27.078,"When the birth carriage arrived in front of the house, it was already afternoon. The sun was passing wearily through the clouds, and the scent of the warming, damp grass hung in the air. So, I spent the whole day in Doğum; one loses the sense of time. Cora will do the shopping; today I am relieved of all duties. I am climbing the stairs, shifting my weight from one foot to the other weakly and holding onto the banister. I feel as if I have been awake for days and running endlessly, my chest hurts; my muscles are cramping as if deprived of sugar. This time, I accept the silence with contentment.",28.387,27.72,"The Birthmobile arrives at the house late in the afternoon. The sun shines faintly through the clouds, and the scent of damp grass beginning to warm up floats in the air. I've spent the whole day at the Birth ceremony, and I've lost track of time. Today's shopping must have been done by Cora, because I am exempt from all obligations. I climb the stairs, heavily lifting my feet from one step to the next and holding onto the railing. I feel as if I have been on my feet for several days, running all the time; my chest hurts and my muscles cramp as if I were lacking sugar. For once in my life, I long to be alone.",27.326,26.617
835,"I lie on the bed. I would like to rest, go to sleep, but I'm too tired, at the same time too excited, my eyes won't close. I look up at the ceiling, tracing the foliage of the wreath. Today it makes me think of a hat, the large-brimmed hats women used to wear at some period during the old days: hats like enormous halos, festooned with fruit and flowers, and the feathers of exotic birds; hats like an idea of paradise, floating just above the head, a thought solidified.","I lay down on the bed. I wanted to rest, to sleep, but I was too tired and too agitated to close my eyes. I looked up at the ceiling, tracing the edges of the wreath. Today, I saw it again as a hat, the kind of wide-brimmed hat that women used to wear in a bygone era: a hat like a giant halo, adorned with flowers, fruits, and feathers of tropical birds; a hat like a sketch of paradise, floating right above the head, a concept materialized.",29.888,29.094,"I am in bed. I would like to rest, to sleep, but I am very tired, and at the same time very excited; my eyes will not close. I am looking at the ceiling, watching the leaves of the wreath. Today it reminds me of a hat, the wide-brimmed hats that women used to wear in a period of the old days: hats that resembled gigantic halos, adorned with fruits and flowers and the feathers of exotic birds; hats that suggested the idea of a paradise floating just above the head, like a thought embodied in flesh and bone.",39.56,38.964,"I lie down on the bed. I would like to rest, fall asleep, but I am too fatigued and at the same time so excited that I couldn't close my eyes. I gaze at the flat sky or, following with my eyes the leaves of the garland. Today it reminds me of a hat, one of those wide-brimmed ones that women used to wear in the past: hats like enormous halos, adorned with fruits and flowers and feathers of exotic birds; hats that represented the idea of paradise floating exactly above the head, a solidified thought.",33.712,33.001
836,"In a minute the wreath will start to color and I will begin seeing things. That's how tired I am: as when you'd driven all night, into the dawn, for some reason, I won't think about that now, keeping each other awake with stories and taking turns at the wheel, and as the","In just a moment, the wreath will start to change color and I will see illusions. I am that tired: as if I had been driving all night, until dawn, for some reason, which I will not think about now, helping each other stay awake by telling stories and taking turns driving, and when the sun begins to rise, we will see all sorts of things in the corner of our eyes: purple animals in the bushes by the road, vague human shapes that will disappear if you look directly at them.",17.925,16.937,"Soon the wreath will start to color, and I will begin to see things. That's how tired I am: Like when you drive all night long, keeping each other awake with stories and taking turns at the wheel, for some reason - I can't come up with a reason now - until dawn; as the sun begins to rise, you start to see things at the corners of your eyes: purple animals in the bushes by the road, vague shadows of people that disappear when you look directly at them.",32.173,31.514,"In a minute, the garland will start to change color and I will start to see things. This is how exhausted I am: just like when you've been driving all night, in the dark, for some reason, now I must not think about that, telling stories to keep ourselves awake and taking turns driving, and as the sun rises, you start to see things out of the corner of your eye: monstrous animals in the roadside bushes, blurred silhouettes of men that disappear when you look at them directly.",16.448,15.223
