line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
1134,"Elinor did feel a little ashamed of her brother; and was not sorry to be spared the necessity of answering him, by the arrival of Mrs. Jennings's servant, who came to tell her that his mistress waited for them at the door.","Elinor felt a little embarrassed for her brother, not regretting that she didn't have to answer him, because Mrs. Jennings' servant came to inform the two ladies that the mistress was waiting for them outside the door.",9.887,6.919,Elinor felt a little embarrassed by her brother; she was not at all sorry to be spared the necessity of replying to him when Mrs. Jennings' servant came to say that his mistress was waiting for them at the door.,33.692,32.052,"Elinor felt a bit embarrassed by her brother, and she did not regret that the arrival of Mrs. Jennings' servant, who came to tell her that his mistress was waiting for them at the door, freed her from the need to respond to him.",38.277,36.897
1135,"Mr. Dashwood attended them down stairs, was introduced to Mrs. Jennings at the door of her carriage, and repeating his hope of being able to call on them the next day, took leave.","Mr. Daswood escorted the two ladies down the stairs, was introduced to Mrs. Jennings at the door of her carriage, reiterated his hope to visit them the next day, and then took his leave.",52.192,50.953,"Mr. Dashwood accompanied them downstairs, was introduced to Mrs. Jennings at the door of his carriage, and, after repeating his hope of calling on them the next day, took his leave.",55.731,54.536,"Mr. Dashwood accompanied them to the steps, was introduced to Mrs. Jennings at the door of her carriage, and after expressing once again his hope of being able to visit them the next day, he withdrew.",57.633,56.65
1136,"His visit was duly paid. He came with a pretence at an apology from their sister–in–law, for not coming too; ""but she was so much engaged with her mother, that really she had no leisure for going any where."" Mrs. Jennings, however, assured him directly, that she should not stand upon ceremony, for they were all cousins, or something like it, and she should certainly wait on Mrs. John Dashwood very soon, and bring her sisters to see her. His manners to THEM, though calm, were perfectly kind; to Mrs. Jennings, most attentively civil; and on Colonel Brandon's coming in soon after himself, he eyed him with a curiosity which seemed to say, that he only wanted to know him to be rich, to be equally civil to HIM.","You arrived as per your duty. You pretended to apologize on behalf of your sister-in-law for not being able to come; ""but she was too busy with her mother, to the point that she really didn't feel like going anywhere."" Nevertheless, Mrs. Jennings reassured you that she did not want to follow formalities because they were all family, or almost so, and she would certainly visit Mrs. John Daswood and bring the two sisters along. Your behavior towards the two sisters was completely polite though reserved; towards Mrs. Jennings, most courteous and attentive. A little while later Colonel Brandon arrived, and you looked at him with a curiosity that seemed to say you only needed to know that he was very wealthy, and as courteous as you.",15.009,14.178,"The visit took place as mentioned. Since their aunts couldn't come, they sent their apologies; ""but she was so busy with her mother that she really had no time to go anywhere."" However, Mrs. Jennings immediately told her that she was not at all fond of formalities, that they were all cousins or something like that, and that she would visit Mrs. John Dashwood at the first opportunity and take her along to see her sisters. Although their brother's behavior towards them was measured, it was very polite; he was exceptionally kind to Mrs. Jennings; he watched Colonel Brandon, who followed him, with curiosity, only wanting to know that he was equally wealthy to show the same courtesy.",14.607,13.781,"The visit went as it should. He arrived with the false excuse that his wife had not been able to come because ""she was so busy with her mother that she really didn't have time to go anywhere else."" Mrs. Jennings, for her part, immediately assured him that she didn't stand on ceremony, because they were all cousins, or something like that, and that she would soon visit Mrs. John Dashwood, and that she would bring her sisters-in-law with her. His treatment of them, though reserved, was very affectionate; towards Mrs. Jennings, it was solicitous courtesy; and when Colonel Brandon arrived shortly after, he observed him with a curiosity that seemed to say he only waited to know he was rich to extend to him the same courtesy.",20.922,20.224
1137,"After staying with them half an hour, he asked Elinor to walk with him to Conduit Street, and introduce him to Sir John and Lady Middleton. The weather was remarkably fine, and she readily consented. As soon as they were out of the house, his enquiries began.","After sitting with them for half an hour, he invited Elinor to take a walk with him to Conduit Street, so she could introduce him to Sir John and Lady Middleton. The weather was very good, and she was willing to accept the invitation. As soon as they stepped out of the house, his inquiries began.",49.736,48.924,"After spending half an hour with them, he asked Elinor to walk with him to Conduit Street and introduce him to Sir John and Lady Middleton. Since the weather was very nice, Elinor immediately agreed. The questions began as soon as they left the house.",48.521,47.57,"After staying for half an hour, he asked Elinor to go with him to Conduit Street so that she could introduce him to Sir John and Lady Middleton. As it was a beautiful day, she agreed immediately. And no sooner had they left the house, he began to ask her questions.",38.406,37.274
1138,"""Who is Colonel Brandon? Is he a man of fortune?""",- Who is Colonel Brandon? Is his estate quite substantial?,40.621,36.705,"""Who is Colonel Brandon? Is he a wealthy man?""",68.599,66.394,—Who is Colonel Brandon? Is he a man of fortune?,77.079,76.488
1139,"""Yes; he has very good property in Dorsetshire.""",- Yes; he has a very nice estate in Dorsetshire.,39.459,31.702,"""Yes, he has a very good property in Dorsetshire.""",60.405,56.591,"—Yes, he has a very good property in Dorsetshire.",51.709,47.418
1140,"""I am glad of it. He seems a most gentlemanlike man; and I think, Elinor, I may congratulate you on the prospect of a very respectable establishment in life.""","- I'm glad. He seems to be a most noble person; and Elinor, I think I can congratulate you on the prospect of a most respectable establishment in life.",38.642,36.654,"""I'm glad to hear that. He seems to be quite a gentleman; I believe, Elinor, I can congratulate you on the prospect of making a very respectable marriage in your life.""",31.422,29.04,"—I'm glad. He seems like a very gentlemanly man, and I believe, Elinor, that I can congratulate you on the prospect of a very respectable situation in life.",37.14,35.164
1141,"""Me, brother! what do you mean?""","- Hey, brother! What do you mean?",70.729,68.753,"""Me, brother! What do you mean?""",100.0,100.0,"—To me, brother... what do you mean?",47.988,42.401
1142,"""He likes you. I observed him narrowly, and am convinced of it. What is the amount of his fortune?""","- He likes you. You have observed him very carefully, and are sure of it. How much is his estate worth?",22.575,17.641,"""He likes you. I watched him carefully and I am sure of it. How much is his fortune?""",38.343,35.464,"—He likes you. I observed him very closely, and I am convinced of it. How much is his fortune?",43.093,40.58
1143,"""I believe about two thousand a year.""",- I believe it's around two thousand and one. - Two thousand and one...,11.422,6.423,"""Probably around two thousand a year.""""",58.444,53.728,—I think about two thousand a year. —Two thousand a year.,42.386,38.058
1144,"""Two thousand a–year;"" and then working himself up to a pitch of enthusiastic generosity, he added, ""Elinor, I wish with all my heart it were TWICE as much, for your sake.""","And then, by self-influence to achieve a level of fervent generosity, he continued: - Elinor, I wish with all my heart that it could be doubled, to be worthy of you.",25.106,23.137,"""Two thousand a year;"" then, forcing himself into a mood of eager generosity, he added, ""Elinor, for your sake, I would wish with all my heart that the income were twice as much.""""",41.519,39.993,"—And then, striving to reach a tone of enthusiastic generosity, he added—: Elinor, for you, I would wish with all my heart that it were double.",24.169,22.095
1145,"""Indeed I believe you,"" replied Elinor; ""but I am very sure that Colonel Brandon has not the smallest wish of marrying ME.""","Elinor replied: - I trust you, but I am certain that Colonel Brandon has no intention of marrying me.",25.098,21.893,"""Of course, I believe you,"" replied Elinor, ""but I am sure that Colonel Brandon has no desire to marry me.""",47.477,45.481,"—Yes, I believe you —replied Elinor—, but I am sure that Colonel Brandon has no desire whatsoever to marry me.",24.549,21.377
1146,"""You are mistaken, Elinor; you are very much mistaken. A very little trouble on your side secures him. Perhaps just at present he may be undecided; the smallness of your fortune may make him hang back; his friends may all advise him against it. But some of those little attentions and encouragements which ladies can so easily give will fix him, in spite of himself. And there can be no reason why you should not try for him. It is not to be supposed that any prior attachment on your side—in short, you know as to an attachment of that kind, it is quite out of the question, the objections are insurmountable—you have too much sense not to see all that. Colonel Brandon must be the man; and no civility shall be wanting on my part to make him pleased with you and your family. It is a match that must give universal satisfaction. In short, it is a kind of thing that""—lowering his voice to an important whisper—""will be exceedingly welcome to ALL PARTIES."" Recollecting himself, however, he added, ""That is, I mean to say—your friends are all truly anxious to see you well settled; Fanny particularly, for she has your interest very much at heart, I assure you. And her mother too, Mrs. Ferrars, a very good–natured woman, I am sure it would give her great pleasure; she said as much the other day.""","- You are mistaken, Elinor, you are greatly mistaken. You just need to make a little effort to win him over. Perhaps he is hesitating now; your small fortune might make him hesitate; his friends might be advising him against it. But a little care and persuasion, which you can easily provide, will help him make up his mind, even if it goes against his will. And there is no reason why you shouldn't try with him. I don't mean to say that any previous attachment on your part... in short, you know which attachment I am referring to, is hopeless; the obstacles are insurmountable - you are perceptive enough to see all this. Colonel Brandon is the one for you, and I am not lacking in tact to make him pleased with you and your family. This is a marriage that will please everyone. In short, this is the way that... (he lowered his voice to a significant whisper) will be warmly welcomed by all parties. Then, calming down, he added: - That is, I mean... your loved ones all genuinely care and want to see you settled; especially Fanny, because she always cares about you, believe me. And her mother too, Mrs. Ferrars, a very kind woman, I am sure she will be very pleased; she said so the other day.",23.816,23.479,"""You are mistaken, Elinor; you are very mistaken. If you make a little effort, you will secure him. He might already be undecided; the smallness of your fortune might be hindering him; his friends might be advising him otherwise. But those little attentions that ladies can easily show will encourage him, even if he doesn't want to be. There is no reason for you not to try to win him. After all, it is impossible for you to have any prior attachment to anyone - I mean, you know, any such attachment is impossible, the obstacles are countless - you are wise enough to see all this. That person must be Colonel Brandon; I will also show all the necessary attention to ensure he is pleased with you and your family. This would be a marriage that would please everyone. In short, thus"" - she lowered her voice to an important whisper - ""all parties will be exceedingly pleased with this."" Then, composing herself, she added, ""I mean to say - your friends are really eager to see you married; especially Fanny; because you wouldn't believe how much she cares for your well-being. Her mother, Mrs. Ferrars, is the same, she is a very kind-hearted woman, I am sure you will love her; she said so the other day too.""",21.785,21.409,"—You are mistaken, Elinor; very mistaken. With a little effort on your part, you would achieve it. Perhaps at the moment he is undecided, the smallness of your fortune may deter him, or his friends may advise against it. But those small attentions and encouragements that ladies can so easily offer will persuade him despite himself. And there is no reason why you should not try to win him over. It should not be assumed that any other affection you may have had before... in short, you know that such an affection is entirely impossible, the objections are insurmountable... you are too sensible not to realize it. Colonel Brandon is the man; and for my part, I will not spare any kindness towards him, so that you and your family may please him. It is a union that should please everyone. In short, it is something that —lowering the voice to a fatuous whisper— will be extremely convenient for all parties. —Reconsidering things, however, he added—: That is, I mean... all your friends long to see you well settled, Fanny especially, because your well-being is very dear to her, I assure you. And to her mother too, Mrs. Ferrars, a very kind woman, I am sure it would give her great pleasure; she herself said so the other day.",32.65,32.379
1147,Elinor would not vouchsafe any answer.,Elinor did not want to condescend to give any answer.,22.91,15.851,Elinor did not deign to reply.,21.255,8.643,Elinor did not deign to respond.,21.255,8.643
1148,"""It would be something remarkable, now,"" he continued, ""something droll, if Fanny should have a brother and I a sister settling at the same time. And yet it is not very unlikely.""","He continued: - Now, there's quite an important matter; it would be amusing if Fanny had a brother and a sister both settling down at the same time. And yet, this very thing could happen.",26.838,24.592,"""For Fanny's brother and my sister to be getting married at the same time;"" he continued, ""it would be a very nice thing, even a funny thing. But it's not impossible at all.""",25.628,23.407,"—Now, it would be extraordinary —he continued—, something very funny, if Fanny could see a brother and I a sister reaching a stable situation in their lives at the same time. And it is not very unlikely.",40.906,39.385
1149,"""Is Mr. Edward Ferrars,"" said Elinor, with resolution, ""going to be married?""",Elinor forced herself to ask the question: - Is Mr. Edward Ferrars getting married?,24.571,20.723,"""Mr. Edward Ferrars,"" said Elinor, resolutely, ""is he going to marry?""",52.169,49.56,—Is Mr. Edward Ferrars getting married? —said Elinor with a determined tone.,18.547,14.093
1150,"""It is not actually settled, but there is such a thing in agitation. He has a most excellent mother. Mrs. Ferrars, with the utmost liberality, will come forward, and settle on him a thousand a year, if the match takes place. The lady is the Hon. Miss Morton, only daughter of the late Lord Morton, with thirty thousand pounds. A very desirable connection on both sides, and I have not a doubt of its taking place in time. A thousand a–year is a great deal for a mother to give away, to make over for ever; but Mrs. Ferrars has a noble spirit. To give you another instance of her liberality:—The other day, as soon as we came to town, aware that money could not be very plenty with us just now, she put bank–notes into Fanny's hands to the amount of two hundred pounds. And extremely acceptable it is, for we must live at a great expense while we are here.""","- This matter is not yet specific, but there have been some movements. He has a wonderful mother. Through extreme generosity, Mrs. Ferrars will stand up and provide him with a thousand a year if the wedding takes place. The bride is a Miss Morton, the only daughter of General Morton, with thirty thousand pounds. A marriage satisfactory to both sides, and he has no doubt it will become a reality. A thousand pounds a year is the interest that a mother has to pay, for life; but Mrs. Ferrars has a noble spirit. Let me tell you another instance of her generosity: ""One day, right after you had just arrived in the city, she knew that you no longer had much money, she slipped two hundred pounds into Fanny's hand. It was truly a gesture worthy of appreciation, because while you are here, you have to spend a lot.""",23.143,22.649,"""It's not completely settled, but there's a rush about it. The young man has a wonderful mother. Mrs. Ferrars will come forward with tremendous generosity and grant him a thousand pounds a year, of course, if the marriage takes place. The lady Miss Morton, the only daughter of Lord Morton, has thirty thousand a year. A highly desirable connection for both sides; I have no doubt it will happen in due time. A thousand pounds a year is a lot for a mother to part with, and forever every year; but Mrs. Ferrars is a noble person. Here's another example of her generosity: -The other day, as soon as we arrived in the city, thinking we might not have much money on us, she slipped a two hundred pound banknote into Fanny's hand. It was really appreciated, because we have great expenses while we're here.""",21.017,20.423,"—It is not yet decided, but there is something of that in the air. She has an excellent mother. Mrs. Ferrars, with the utmost generosity, will be present and will allocate a thousand pounds annually if the union takes place. The lady in question is the honorable Miss Morton, only daughter of the late Lord Morton, with thirty thousand pounds: a very desirable union for both parties, and I have no doubt that it will materialize in the long run. A thousand pounds annually is a significant amount for a mother to part with, to give away forever; but Mrs. Ferrars has a very noble spirit. To give you another example of her generosity: the other day, as soon as we arrived in the city, aware that we were not abundant in money at the moment, she placed two hundred pounds in banknotes in Fanny's hands. Something very welcome, because our expenses are enormous here.",33.919,33.552
1151,"He paused for her assent and compassion; and she forced herself to say,","He paused to give her time to agree and sympathize, forcing her to say:",14.059,7.956,"He paused to receive Elinor's approval and expression of pity; Elinor forced herself to say,",31.09,26.221,"He paused, waiting for her approval and sympathy, and she forced herself to say:",40.789,36.448
1152,"""Your expenses both in town and country must certainly be considerable; but your income is a large one.""","- The expenses of the elder siblings in the city and countryside must certainly be significant, but the income is even greater.",12.872,8.757,"""Both your expenses in the city and in the village must certainly be quite high, but your income is substantial.""",23.957,18.747,"—No doubt your expenses, both in the city and in the countryside, must be considerable, but you also have a good income.",10.43,5.951
1153,"""Not so large, I dare say, as many people suppose. I do not mean to complain, however; it is undoubtedly a comfortable one, and I hope will in time be better. The enclosure of Norland Common, now carrying on, is a most serious drain. And then I have made a little purchase within this half year; East Kingham Farm, you must remember the place, where old Gibson used to live. The land was so very desirable for me in every respect, so immediately adjoining my own property, that I felt it my duty to buy it. I could not have answered it to my conscience to let it fall into any other hands. A man must pay for his convenience; and it HAS cost me a vast deal of money.""","- You dare say it's not as big as many people think. However, you have no intention of complaining; this is certainly a comfortable level, and you hope it will get better with time. The termination of the enjoyment of the benefits on the Norland Common land, which is currently underway, is the most severe depletion. And then you invested a little in the middle of this year to buy East Kingham Farm, you surely remember, where old Mr. Gibson once resided. The land here pleases you in every way, very close to your current land, so much so that you felt obliged to try to buy it. Your conscience would not allow it to fall into someone else's hands. One has to pay for convenience, and this land is costing you a lot of money.",12.146,11.001,"""It's not as big as everyone thinks, I'm afraid. However, I'm not complaining; it's undoubtedly a comfortable income, and I hope it will get even better over time. Expanding the land still costs serious money. Moreover, I made a small purchase for these six months; you remember East Kingham Farm, where old Gibson used to live. The land appealed to me in every way, and it was so close to my property that I considered it my duty to buy it. If it went to someone else, I couldn't find an answer to give my conscience. One must be willing to spend money for comfort; this deal cost me a lot of money.""",21.46,20.841,"—Not as good, I would dare to say, as many people suppose. I do not complain, however; it is undoubtedly comfortable and, I hope, will improve over time. We are currently fencing the common land of Norland, which is a very serious expense. And I also made a small purchase this half-year, the East Kingham farm, you must remember it, where old Gibson used to live. Those lands were so convenient for me in every way, so directly adjoining my property, that I felt it was my duty to buy them. I would not have forgiven myself for letting them fall into other hands. You have to pay for what is convenient for you, and that has indeed cost me a great amount of money.",32.552,32.041
1154,"""More than you think it really and intrinsically worth.""",- Costs more than its true and intrinsic value.,14.948,8.171,"""More than you actually and essentially think it will be worth.""",36.788,29.421,"—More than you think they are worth, both really and intrinsically?",26.193,20.098
1155,"""Why, I hope not that. I might have sold it again, the next day, for more than I gave: but, with regard to the purchase–money, I might have been very unfortunate indeed; for the stocks were at that time so low, that if I had not happened to have the necessary sum in my banker's hands, I must have sold out to very great loss.""","- Ah, I hope it's not that bad. Later, I can sell it at a higher price than what I bought it for; but speaking of the money spent, I might have been very lucky; because the stocks were so low at that time that if I didn't have the necessary amount in the bank, I would have had to sell at a heavy loss.",17.704,16.01,"""I hope not. The very next day, I could have sold it for more than I paid; but considering the money I spent when buying, I could have really faced misfortune, because the shares of that company were so low that if the necessary money wasn't readily available from my banker, I would have incurred a great loss from the sale.""",12.646,10.126,"—Come on, I hope not. I could have sold them the next day for more than I paid; but as for the price, it would have been quite unfortunate, because at that moment the values were so low that if I hadn't had the necessary amount in the bank, I would have had to auction them off at a great loss.",15.754,13.755
1156,Elinor could only smile.,Elinor could only smile.,100.0,100.0,All Elinor could do was smile.,30.058,18.575,Elinor couldn't help but smile.,30.214,17.965
1157,"""Other great and inevitable expenses too we have had on first coming to Norland. Our respected father, as you well know, bequeathed all the Stanhill effects that remained at Norland (and very valuable they were) to your mother. Far be it from me to repine at his doing so; he had an undoubted right to dispose of his own property as he chose, but, in consequence of it, we have been obliged to make large purchases of linen, china, etc. to supply the place of what was taken away. You may guess, after all these expenses, how very far we must be from being rich, and how acceptable Mrs. Ferrars's kindness is.""","- We still have unavoidable large expenses after just moving to Norland. As you well know, our dear father left all the remaining furnishings of Stanhill at Norland (which are of very high value) to our stepmother. I am not at all upset by his decision; of course, he had the right to bequeath his estate as he wished, but the consequence of this is that we had to purchase many items like bedding, porcelain, and so on to replace those that were taken. You can imagine, after such expenses, we are not wealthy anymore, and Mrs. Ferrars' kindness is greatly appreciated.",9.8,8.421,"""When we first came to Norland, we had other large and unavoidable expenses. Our dear father, as you know, left all the Stanhill estates (they were quite valuable) to your mother at Norland. I am not at all resentful of his doing so; he certainly had the right to dispose of his property as he saw fit. But as a result, we had to purchase a large amount of bedding, porcelain, and such to replace what was taken. After all these expenses, you can imagine how far we were from being wealthy, and how much we appreciated Mrs. Ferrars' kindness.""",20.101,19.235,"—When we arrived at Norland, we also had another large unavoidable expense. Our respected father, as you well know, bequeathed all the effects from Stanhill that remained at Norland (and they were quite valuable) to your mother. I am far from complaining about it; the right he had to dispose of his property as he wished is unquestionable. But, as a consequence, we have had to make significant purchases of linens, crockery, etc., to replace what was given away. You can imagine, after all these expenses, how far we are from being rich and how welcome Mrs. Ferrars' kindness is.",32.086,31.504
1158,"""Certainly,"" said Elinor; ""and assisted by her liberality, I hope you may yet live to be in easy circumstances.""","Elinor said: - Surely, and with her generosity, I hope you both can still live comfortably in any condition.",15.57,11.401,"""Of course,"" said Elinor; ""with his generosity supporting you, I hope you can live in more comfortable conditions.""""",32.444,29.615,"—Of course —said Elinor—; and with the support of his generosity, I hope they can come to live in more comfortable conditions.",10.325,6.811
1159,"""Another year or two may do much towards it,"" he gravely replied; ""but however there is still a great deal to be done. There is not a stone laid of Fanny's green–house, and nothing but the plan of the flower–garden marked out.""","He replied sternly: - It will take one or two more years to achieve that, but there is still a lot of work to be done. Fanny's greenhouse has not yet been paved with a single stone, and the flower garden has nothing except for a diagram marking the fence boundary.",13.933,11.722,"""I think she has another year or two,"" he said seriously; ""besides, there is still much to be done. Not a single stone has been placed in Fanny's greenhouse yet, and only the location of the flower garden has been marked.""",19.943,17.322,"—One or two more years can contribute greatly to that —he replied gravely—; however, there is still much to be done. Not a single stone has been laid for Fanny's greenhouse, and the flower garden is nothing more than a plan.",13.165,10.173
1160,"""Where is the green–house to be?""",- Where will the greenhouse be built?,17.333,6.892,"""Where will the greenhouse be?""",32.26,23.875,—Where will the greenhouse be located?,15.972,6.495
1161,"""Upon the knoll behind the house. The old walnut trees are all come down to make room for it. It will be a very fine object from many parts of the park, and the flower–garden will slope down just before it, and be exceedingly pretty. We have cleared away all the old thorns that grew in patches over the brow.""","- On the mound behind the house. We will have to cut down the old pecan trees to clear the area. This will create a beautiful landscape visible from all sides within the premises, while the flower garden will gently slope down in front, and it will be incredibly vibrant. You have already cut down all the thorn bushes growing along the hillside.",10.757,8.311,"""On the hill behind the house. The old walnut trees were cut down to make space. It will be very nicely visible from many parts of the grove, the flower garden will also descend the slope in front of it and will be extremely pleasant. We cleared all the old brush that had grown here and there on the hill.""",27.154,25.862,"—On the small hill behind the house. We have cut down all the old walnut trees to make space for it. It will be a beautiful view from various parts of the park, and right on the slope in front of it will be the flower garden, so it will look very nice. We have already removed the old hawthorns that grew in patches on the top.",30.367,29.251
1162,"Elinor kept her concern and her censure to herself; and was very thankful that Marianne was not present, to share the provocation.","Elinor kept her concerns and criticisms to herself, feeling very fortunate that Marianne was not there to share with her the plan that provoked her thoughts about their old dwelling place.",17.814,13.808,Elinor kept her sorrow and anger to herself and was thankful that Marianne was not there to share the rage.,31.117,27.263,"Elinor kept to herself the comments and objections she had on the matter, and was grateful that Marianne had not been present to share her irritation.",11.668,6.819
1163,"Having now said enough to make his poverty clear, and to do away the necessity of buying a pair of ear–rings for each of his sisters, in his next visit at Gray's his thoughts took a cheerfuller turn, and he began to congratulate Elinor on having such a friend as Mrs. Jennings.","After having rambled on enough to make clear his own poverty, and also to eliminate the necessity of buying each of the girls a pair of earrings during his upcoming visit to Gray's store, his thoughts turned in a cheerful direction. He began to congratulate Elinor on having a relative like Mrs. Jennings.",27.949,26.326,"Now that he had spoken enough to clarify his poverty and had dismissed the obligation to buy a pair of earrings for his sisters on his next trip to Gray, his thoughts became more cheerful, and he began to congratulate Elinor for having a friend like Mrs. Jennings.",23.9,22.185,"Having already said enough to make clear his poverty and avoid the need to buy a pair of earrings for each of his sisters on his next visit to Gray's, his thoughts took a more cheerful turn and he began to congratulate Elinor on having a friend like Mrs. Jennings.",38.866,37.605
1164,"""She seems a most valuable woman indeed—Her house, her style of living, all bespeak an exceeding good income; and it is an acquaintance that has not only been of great use to you hitherto, but in the end may prove materially advantageous.—Her inviting you to town is certainly a vast thing in your favour; and indeed, it speaks altogether so great a regard for you, that in all probability when she dies you will not be forgotten.— She must have a great deal to leave.""","- She seems to be a most esteemed woman. Her house, her way of living, all speak to a very high level of income. This is a relationship that not only will be very beneficial for you from now on, but could also provide essential benefits in the future. Her invitation for you to come to the city is certainly very advantageous for you; and indeed, it shows such good feelings towards you that when she passes away, you will not be forgotten. She will have many things to bequeath.",17.73,16.606,"""She really seems to be a very valuable woman. -Her house, her lifestyle, all point to a very good income; moreover, not only has she been very helpful to you so far, but in the end, it will be an acquaintance that will be extraordinarily in your favor; it is so clear that she values you greatly that you will probably not be forgotten when she dies. -She must have a lot to leave behind.""",15.071,13.26,"—She truly seems like a very valuable woman. Her house, her way of life, everything speaks of a very good income, and it is a relationship that has not only been of great use to them so far, but in the long run can prove to be materially beneficial. The invitation she has extended to them to the city certainly favors them; and, in any case, it is such a good sign of the esteem in which she holds them, that she will surely not forget them at the time of her death. She must have quite a bit to leave behind.",17.224,16.264
1165,"""Nothing at all, I should rather suppose; for she has only her jointure, which will descend to her children.""","- Nothing at all, I guess; because she only has the inheritance from her husband, and this portion will be inherited by her children.",23.129,19.565,"""He has nothing, I think; just his furniture, leave that to his children""",8.319,4.354,"—Nothing at all, I would say rather; the only thing she has is the usufruct of her husband's assets, which will pass to her children.",26.339,22.761
1166,"""But it is not to be imagined that she lives up to her income. Few people of common prudence will do THAT; and whatever she saves, she will be able to dispose of.""","- But don't imagine that she spends all of her income. Few people with ordinary prudence do so; and whatever amount she accumulates, she will distribute.",19.376,16.728,"""But it is inconceivable that he would spend all of his earnings. Very few people with common sense would do that; whatever is being saved will be disposed of.""",17.146,13.592,"—But it is unthinkable that he lives according to his income. Few people who are moderately prudent do so; and whatever he saves, he can distribute.",14.333,11.137
1167,"""And do you not think it more likely that she should leave it to her daughters, than to us?""",- Don't you think she will leave it to her two daughters instead of us?,17.647,13.357,"""Do you think it's more likely that he would leave it to us instead of his own daughters?""",19.238,14.694,—And don't you think it's more likely that he will leave it to his daughters rather than to us?,25.415,20.359
1168,"""Her daughters are both exceedingly well married, and therefore I cannot perceive the necessity of her remembering them farther. Whereas, in my opinion, by her taking so much notice of you, and treating you in this kind of way, she has given you a sort of claim on her future consideration, which a conscientious woman would not disregard. Nothing can be kinder than her behaviour; and she can hardly do all this, without being aware of the expectation it raises.""","- Both of her daughters married into wealthy families, so he didn't see why she needed to think of them more. Meanwhile, in his opinion, when she paid attention to you and treated you like this, she was giving you a right to enjoy a part that no conscious woman could forget. Nothing is kinder than her attitude, and it is difficult to act in such a way without the illusions created by her actions.",6.121,4.282,"""Both of his daughters have made very good marriages, so I don't see any reason for him to think about them any further. However, in my opinion, the fact that he gives you so much importance, treats you this way, and involves you in his future plans, grants you a kind of claim that no woman with a conscience would ignore. He couldn't show a more delicate behavior and he can't be doing all of this without being aware of the expectations he is creating.""",13.577,12.266,"—His daughters are very well married, so I don't see the need to remember them anymore. On the other hand, in my opinion, by considering them so much and treating them the way he does, he has given you a kind of right in his future plans that a prudent woman should not overlook. There is nothing kinder than his treatment towards you, and he can hardly do it without being aware of the expectations he raises with it.",19.77,18.611
1169,"""But she raises none in those most concerned. Indeed, brother, your anxiety for our welfare and prosperity carries you too far.""","- But she did not create any illusions for those most involved. Brother, your concern for our well-being and welfare has taken you too far.",21.389,16.72,"""But it creates no expectations in the concerned parties. Really, brother, you are taking your concern for our well-being and prosperity too far.""",21.248,16.592,"—But it does not awaken any in those who have the most stake in this. In truth, brother, your concern for our well-being and prosperity is going too far.",17.782,13.837
1170,"""Why, to be sure,"" said he, seeming to recollect himself, ""people have little, have very little in their power. But, my dear Elinor, what is the matter with Marianne?— she looks very unwell, has lost her colour, and is grown quite thin. Is she ill?""","It seems he has calmed down: - What? Certainly, people have very little capability, very little. But, dear Elinor, what is wrong with Marianne? She looks very weak, pale, and quite thin. Is she sick?",20.806,19.271,"""Not at all,"" he said, appearing to pull himself together, ""people can do very little, very little indeed. But dear Elinor, what is wrong with Marianne? -she looks very unhealthy, her color is gone, she has become thin. Is she ill?""",25.167,23.667,"—Well, of course —he said, feigning a reflective air—, it is very little, very little that people can control. But, my dear Elinor, what is wrong with Marianne? She looks very bad, her color is off, and she has lost a lot of weight. Is she ill?",27.668,26.356
1171,"""She is not well, she has had a nervous complaint on her for several weeks.""",- She is not well; she has been suffering from nervous weakness for the past few weeks.,23.893,18.107,"""Not good, he's been having a nervous breakdown for a few weeks.""""",15.957,11.023,"—It's not good, during the last few weeks he has been suffering from nerves.",8.141,3.032
