line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
2101,“Will you take charge of the letter?” said Mr. Lorry. “You know where to deliver it?”,− Will you take care of this letter? - Mr. Lorry asked. - Do you know where to deliver it? − I know.,28.439,25.337,"""Will you take care of the letter?"" said Mr. Lorry. ""Do you know where to take it?""",35.331,31.961,"""Since you know the person to whom the letter is addressed,"" said Lorry, ""would you take charge of delivering it to them?""",15.426,11.392
2102,“I do.”,−,0.0,0.0,"""I know.""",24.028,10.682,—With great pleasure.,31.947,15.974
2103,"“Will you undertake to explain, that we suppose it to have been addressed here, on the chance of our knowing where to forward it, and that it has been here some time?”","Then please explain that the letter was sent to this address because it was assumed we would know who to forward it to, and that it has been here for quite a while?",24.575,22.275,"""Can you explain to him that we assumed this letter was sent here, thinking we knew where it was to be delivered, and that it has been here for a while?""",23.044,20.663,"—Would you be so kind as to explain to him that it was undoubtedly sent here because they believed we knew him, and that, not knowing who he was or where he was, the letter has been held up for some time?",10.473,7.827
2104,“I will do so. Do you start for Paris from here?”,− I will say so. Are you leaving for Paris from here? −,35.467,30.13,"""Okay, I'll tell you. Are you departing for Paris from here?""",29.73,24.903,—I will do so. When are you leaving for Paris?,29.698,22.933
2105,"“From here, at eight.”","From here, at eight o'clock.",53.452,43.472,"""Yes, at eight o'clock.""""",26.97,19.071,"—At eight, I leave from right here.",17.232,6.743
2106,"“I will come back, to see you off.”",− I will come back to see you off.,52.882,47.539,"""I will come again to see you off.""""",42.235,36.463,—I will return to say goodbye to him.,12.841,5.024
2107,"Very ill at ease with himself, and with Stryver and most other men, Darnay made the best of his way into the quiet of the Temple, opened the letter, and read it. These were its contents:","Very frustrated with himself, with Stryver, and with others, Darnay tried to find a quiet place in the Temple Bar area, opened the letter, and read it. Letter written: Abbaye Prison, Paris, June 21, 1792 TO THE FORMER MARQUIS",26.261,24.603,"Extremely uncomfortable with himself, Stryver, and the other men, Darnay withdrew to a quiet corner of the Temple, opened the letter, and read it. It contained the following:",38.796,37.491,"Discontented with himself, and even more so with Stryver and his compatriots, Darnay left the Bank building and, as soon as he reached a corner where he believed he was out of sight of prying eyes, he opened the letter, which was written in the following terms:",15.009,12.806
2108,"“Prison of the Abbaye, Paris.","Letter written: Abbaye Prison, Paris, June 21, 1792 TO THE FORMER MARQUIS",11.045,5.817,"Abbaye Prison, Paris",23.618,16.701,"""Abbey Prison, Paris.""",33.265,24.446
2109,"“June 21, 1792. “Monsieur Heretofore The Marquis.","Letter written: Abbaye Prison, Paris, June 21, 1792 TO THE FORMER MARQUIS",15.37,10.344,"June 21, 1792 The Former Marquis of France, Monsieur,",20.861,14.323,"""June 21, 1792."" Mr. Marquis:",33.91,25.965
2110,"“After having long been in danger of my life at the hands of the village, I have been seized, with great violence and indignity, and brought a long journey on foot to Paris. On the road I have suffered a great deal. Nor is that all; my house has been destroyed—razed to the ground.","After a long period of life-threatening danger in the hands of the villagers, I was forcibly and humiliatingly captured, having to walk a long distance to Paris. On the way, I endured countless hardships. But it's not over yet; the tiles of my house have been destroyed - razed to the ground.",20.008,18.245,"After being captured, I was brought to Paris on foot following the terrible days I spent in the hands of the villagers under great violence and insult. I suffered greatly during this long journey. As if that wasn't enough, they also destroyed my home – they razed it to the ground.",15.026,12.892,"»After running for a long time in imminent danger of losing my life at the hands of the villagers, I have been captured, subjected to a thousand violences and outrages, and finally taken to Paris, which I was forced to travel to on foot. The bitterness I endured on the way is not to be recounted here; and that is not all; my house has been destroyed... razed to the ground.",23.856,22.779
2111,"“The crime for which I am imprisoned, Monsieur heretofore the Marquis, and for which I shall be summoned before the tribunal, and shall lose my life (without your so generous help), is, they tell me, treason against the majesty of the people, in that I have acted against them for an emigrant. It is in vain I represent that I have acted for them, and not against, according to your commands. It is in vain I represent that, before the sequestration of emigrant property, I had remitted the imposts they had ceased to pay; that I had collected no rent; that I had had recourse to no process. The only response is, that I have acted for an emigrant, and where is that emigrant?","The crime for which I am imprisoned, dear Marquis, and for which I will be tried and will lose my life (without your chivalrous assistance), is the crime of treason against the glorious people, as they say, by acting on behalf of an exile against them. I have wasted my efforts trying to convince them that I was helping them, not acting against them, in accordance with your orders. I wasted my efforts trying to convince them that, before confiscating the property of the exile, I had paid all the taxes they had not paid; that I did not collect any rent; that I did not pursue any debts. They still insisted that I was acting on behalf of an exile and were determined to know where that exile was.",20.424,19.716,"The former Marquis of France, Monsieur, the crime that caused my arrest and my imminent appearance before the judge, and (if deprived of your generous help) will cost me my life, they say, is that I betrayed the vast majority of the people and turned them against me because of a refugee. It does no good to say that I acted not against them, but for them, according to your orders. It also does no good to explain that before the confiscation of refugee properties, I forgave tax debts, did not collect rent, and took no action. The only thing they tell me is, you worked for a refugee, and where is that refugee.",12.679,11.501,"""The crime of which I am accused, the one that has me buried in jail, Mr. Marquis, the crime for which I will appear before the Court and which will cost me my head (if you do not lend me your generous assistance) is, according to them, that of treason against the majesty of the people, whom they claim I have sold out to protect an emigrant."" ""In vain have I made it clear to them that, far from acting against them, I have acted in their favor, adhering to your instructions, Mr. Marquis; in vain have I argued that prior to the confiscation of the emigrants' properties, I had forgiven the taxes that the people stopped paying, that I did not collect the rents, that I did not resort to the courts."" ""To all my representations they reply that I acted in favor of an emigrant, and I ask myself: where is that emigrant?""",16.267,15.612
2112,"“Ah! most gracious Monsieur heretofore the Marquis, where is that emigrant? I cry in my sleep where is he? I demand of Heaven, will he not come to deliver me? No answer. Ah Monsieur heretofore the Marquis, I send my desolate cry across the sea, hoping it may perhaps reach your ears through the great bank of Tilson known at Paris!","Oh! Dear most benevolent lord, formerly the Marquis, where is that exiled man? I weep in my sleep asking where he is? I ask the heavens if he will come to rescue me? There is no reply. Oh dear lord, formerly the Marquis, I send my forlorn cries across the sea, hoping they might reach your ears through the renowned and prestigious Tilson* bank in Paris!",27.879,26.787,"Ah! Former Marquis of France, dear Monsieur, where do you think this refugee is? Even in my sleep, I mutter about where he might be. I pray to God to send him to me. But it is of no use. Ah, Former Marquis of France, Monsieur, in the hope that something might reach your ears through Tellson's Bank in Paris, I send my desperate cries across the seas!",12.162,10.371,"""Ah, my good Lord Marquis!"" ""Where is that emigrant?"" ""I ask while I sleep; where is he?"" ""I turn my eyes to the heavens, and ask them; will he come to save me?"" ""They do not answer me."" ""Ah, Lord Marquis!"" ""I send my cry of anguish across the seas, in case God wills it to reach his ears through the mediation of the great Tellson's Bank, so well known in Paris.""",13.004,11.616
2113,"“For the love of Heaven, of justice, of generosity, of the honour of your noble name, I supplicate you, Monsieur heretofore the Marquis, to succour and release me. My fault is, that I have been true to you. Oh Monsieur heretofore the Marquis, I pray you be you true to me!","For the love of God, justice, generosity, and the honor of your noble lineage, I earnestly beseech you, dear lord, formerly the Marquis, to help and liberate me. My fault is my loyalty to you. Oh dear lord, formerly the Marquis, I pray that you will not forsake me.",27.601,26.07,"For the love of God, in the name of justice, and for the greatness and honor of your noble name, I beg you to save me, Monsieur the Former Marquis of France. My only fault was being loyal to you. Oh Monsieur the Former Marquis of France, I beg you to be loyal to me as well!",22.58,20.961,"""For the love of God, for fairness, for justice, for generosity, for the immaculate honor of your noble surname, Mr. Marquis, I beg you to come to my aid and save me from the death that threatens me."" ""My only crime is having been faithful to you... Oh Mr. Marquis!"" ""I trust that you will reciprocate my loyalty.""",9.066,7.137
2114,"“From this prison here of horror, whence I every hour tend nearer and nearer to destruction, I send you, Monsieur heretofore the Marquis, the assurance of my dolorous and unhappy service.","From this horrifying prison, where with each passing hour I draw closer to death, I send to you, formerly the Marquis, my sorrowful and unfortunate loyalty.",11.771,8.766,"Former Marquis of France, Monsieur, I send you my sorrowful and unhappy service from this fear-filled dungeon, where each passing day brings me closer to death.",15.32,11.843,"""From this dungeon where all horrors have their seat, from this antechamber of death, I send you, Mr. Marquis, the expression of my painful loyalty, together with the offering of my unfortunate services.""",15.794,13.298
2115,"“Your afflicted,","From this horrifying prison, where with each passing hour I draw closer to death, I send to you, formerly the Marquis, my sorrowful and unfortunate loyalty.",3.307,1.199,Your loyal servant,0.0,0.0,"""Your afflicted servant,""",22.957,9.652
2116,“Gabelle.”,"Dear suffering, GABELLE",0.0,0.0,Salt tax,0.0,0.0,"""Gabelle.""",31.947,15.974
2117,"The latent uneasiness in Darnay’s mind was roused to vigourous life by this letter. The peril of an old servant and a good one, whose only crime was fidelity to himself and his family, stared him so reproachfully in the face, that, as he walked to and fro in the Temple considering what to do, he almost hid his face from the passersby.","The letter stirred up the persistent discomfort in Darnay's mind. An old, kind servant was in danger just because of his loyalty to him and his family, which reproached him so harshly that Darnay almost wanted to hide his face from passersby out of shame as he walked around the Temple area pondering what to do.",12.369,9.866,"Darnay, who was already uneasy, became even more worried with this letter. This old and good servant, whose only crime was being loyal to him and his family, had looked at Darnay with such a reproachful expression due to the danger he was in that Darnay, not knowing what to do, had walked back and forth in Temple, almost hiding his face from passersby.",18.628,17.062,"The reading of the letter that remains copied infiltrated into Darnay's latent unease a vigorous torrent of life. The danger looming over the head of an old servant, certainly one of the best, who had committed no other crime than being loyal to him and his family, was for Darnay like a whip received full in the face. The shame rose to his face with such force that while he walked aimlessly without knowing what resolution to adopt, he didn't even dare to look at the passersby.",11.362,9.789
2118,"He knew very well, that in his horror of the deed which had culminated the bad deeds and bad reputation of the old family house, in his resentful suspicions of his uncle, and in the aversion with which his conscience regarded the crumbling fabric that he was supposed to uphold, he had acted imperfectly. He knew very well, that in his love for Lucie, his renunciation of his social place, though by no means new to his own mind, had been hurried and incomplete. He knew that he ought to have systematically worked it out and supervised it, and that he had meant to do it, and that it had never been done.","He knew very well that he had acted negligently in the horror of the events that had pushed the infamy and vile actions of this ancient family to the extreme, in the suspicion and resentment towards his uncle, in the disgust he felt for the crumbling pillars of the society he should have supported. He knew very well that it was because of his love for Lucie that he had hastily and carelessly abandoned his social status, even though this intention had been harbored in his heart for a long time. He knew that he should have resolved it in proper order and overseen the matter; he had the means to do so but did not follow through.",17.852,16.86,"The fear created in him by the evil deeds of his old family and their bad reputation, the hurtful suspicions he harbored towards his uncle, and the dissatisfaction awakened in his conscience by the scattered pieces he needed to gather made him aware that he was not behaving as he should. He was also fully aware that his renunciation of his social status for his love for Lucie, although not a new thought in his mind, was rushed and incomplete. He knew that he needed to handle and manage this matter systematically, but it hadn't happened.",17.708,16.922,"He knew very well that, driven by the horror of the deed that put a fitting end to the misdeeds and the terrible reputation of his ancient family, prompted by the suspicions his uncle had inspired in him and by the aversion with which his conscience viewed the ruinous factory that, according to his lineage, he was duty-bound to sustain and strengthen, he had acted in an imperfect manner. He knew very well that by yielding to the love he felt for Lucía, by renouncing the position he was supposed to occupy in society, he had rushed into things, he had acted with reprehensible recklessness. He knew very well that his resolution should have been carried out personally, as he knew he had intended to do so, and that, nevertheless, he did not do it.",17.701,16.951
2119,"The happiness of his own chosen English home, the necessity of being always actively employed, the swift changes and troubles of the time which had followed on one another so fast, that the events of this week annihilated the immature plans of last week, and the events of the week following made all new again; he knew very well, that to the force of these circumstances he had yielded:—not without disquiet, but still without continuous and accumulating resistance. That he had watched the times for a time of action, and that they had shifted and struggled until the time had gone by, and the nobility were trooping from France by every highway and byway, and their property was in course of confiscation and destruction, and their very names were blotting out, was as well known to himself as it could be to any new authority in France that might impeach him for it.","He knew very well that, for his own happiness, he had chosen England as his home, needing a stable job amidst the rapid and chaotic upheavals of the times, with events succeeding each other so quickly that last week's work was unfinished before this week's tasks ended it, and next week's issues were already poised to arise; all of this swept him along with the circumstances - it wasn't that Darnay didn't blame himself, but he couldn't resist the relentless and overwhelming cycle. Indeed, he was still waiting for an opportunity to act, but the timing kept shifting and delaying until it was too late; now the nobility was fleeing France on every road, properties were being confiscated and destroyed, even identities were being erased; Darnay himself knew this as well as any new government in France, who could very well punish him.",5.538,4.16,"His own family happiness, the necessity of being constantly occupied with work, all the changes and troubles were following one another at such a great speed that the events of this week were obliterating the undeveloped plans of the previous week, everything was being planned anew for the next week, and Darnay felt the weight of all these developments that he let flow over him; he was not without anxiety, but he also did not have a constant and steadily increasing resistance. He was observing the developing events, changes, and struggles from where he stood each passing day; Darnay knew as well as the new authority in France, which was least likely to accuse him, that the nobles in France were fleeing by any means they could find, their properties were being confiscated and destroyed, and their names were being erased one by one.",13.569,12.773,"The happiness of the home that had been created in London, the need to lead an active life, the continuous upheavals of the time, so abrupt and so rapid that plans not well matured the previous week fell apart the following week under the overwhelming force of new events, were weighty circumstances to which he yielded; he knew it very well; but it was also not hidden from him that, if he yielded to the force of circumstances with reluctance, he did not attempt to oppose them with continuous and formal resistance. His conscience told him that he wished to act and that several times he had been lurking for the opportunity; but it added that just as many times he let the opportunity pass, while the nobility fled from France by all roads and paths, while their properties were confiscated and destroyed, and even the names of those who had until then been favored by fortune were erased from the book of life.",7.381,5.932
2120,"But, he had oppressed no man, he had imprisoned no man; he was so far from having harshly exacted payment of his dues, that he had relinquished them of his own will, thrown himself on a world with no favour in it, won his own private place there, and earned his own bread. Monsieur Gabelle had held the impoverished and involved estate on written instructions, to spare the people, to give them what little there was to give—such fuel as the heavy creditors would let them have in the winter, and such produce as could be saved from the same grip in the summer—and no doubt he had put the fact in plea and proof, for his own safety, so that it could not but appear now.","But he did not oppress anyone, he did not imprison anyone; he did not even demand to enjoy a status befitting his position but voluntarily gave up all his titles, renounced all privileges to dive into life, find a place for himself, and make a living on his own. According to the directive written by his own hand, Mr. Gabelle managed that depleted estate, exempting the people from taxes, sharing with them whatever could be shared - a bit of dry wood in the winter that the usurers could not seize, a few vegetables in the summer that the sharks could not take - and surely Gabelle had brought this up to plead and prove, for his own safety, hence the current situation.",9.156,8.07,"He had never oppressed anyone, never had anyone arrested; he had not collected taxes from the people by force, and when giving away his possessions, he did so willingly. He had thrown himself into a world where he had no privileges, achieved something through his own efforts, and earned his own bread. Mr. Gabelle had managed the land in accordance with written orders, distributing the basic necessities to people little by little – firewood in winter as much as the cruel creditors allowed, and in summer, crops to the extent they could wrest from them – and of course, Gabelle, albeit late, had presented this situation as evidence in his defense to save his life.",10.345,9.288,"But on the other hand, he had oppressed no one, he had sent no one to jail. Far from having trampled on anyone to collect his rents, he had freely and spontaneously abandoned his property, sought refuge in a foreign nation, and earned the bread he put in his mouth through his own effort. Mr. Gabelle had administered an impoverished estate according to written instructions that directed him to treat the people well, to give them what little could be given... firewood to keep warm in winter and some fruits to help them through the summer, as the creditors allowed nothing else... and surely he would have cited these facts in his defense. These were public facts, facts that could easily be proven; and if the facts in question justified the administrator before the people, it goes without saying that they were a patent of friendship with the people in favor of the one who issued the orders that he followed.",10.847,10.08
2121,"This favoured the desperate resolution Charles Darnay had begun to make, that he would go to Paris.","Thus, the reckless decision that Charles Darnay was contemplating became even more compelling: he wanted to go to Paris.",20.073,14.963,This situation had cemented Charles Darnay's desperate decision to go to Paris.,19.772,14.929,These considerations strengthened the resolution to make the trip to Paris that Darnay had almost adopted prior to receiving Gabelle's letter.,11.844,6.798
2122,"Yes. Like the mariner in the old story, the winds and streams had driven him within the influence of the Loadstone Rock, and it was drawing him to itself, and he must go. Everything that arose before his mind drifted him on, faster and faster, more and more steadily, to the terrible attraction. His latent uneasiness had been, that bad aims were being worked out in his own unhappy land by bad instruments, and that he who could not fail to know that he was better than they, was not there, trying to do something to stay bloodshed, and assert the claims of mercy and humanity. With this uneasiness half stifled, and half reproaching him, he had been brought to the pointed comparison of himself with the brave old gentleman in whom duty was so strong; upon that comparison (injurious to himself) had instantly followed the sneers of Monseigneur, which had stung him bitterly, and those of Stryver, which above all were coarse and galling, for old reasons. Upon those, had followed Gabelle’s letter: the appeal of an innocent prisoner, in danger of death, to his justice, honour, and good name.","Yes. Like the sailor in the old tale, the storms have driven him into the magnetic field of the Magnetic Mountain, he is being drawn in, and he must go. Every thought that appeared in his mind pulled him, faster and faster, more and more surely, towards that terrible gravitational pull. The long-standing simmering discomfort was precisely the fact that his unfortunate country was being used by bad means to achieve bad ends, something he knew better than anyone: he himself was not there to try to prevent some of this bloodshed and to speak out for tolerance and humanity. Half suppressed, half reproachful, that discomfort made Darnay bitterly compare himself to the old, conscientious man at the bank; then immediately after, he bitterly thought of the mocking words of the nobles who had insulted him, the words of Stryver, full of spite and insolence due to old grudges. And finally, he thought of Gabelle's letter: an innocent prisoner, close to death, pleading for justice, honor, and his reputation.",14.326,13.771,"Here. Just like the sailor in the old story, he was being drifted towards the Magnet Stone Cliff by winds and currents, and Paris was drawing him in the same way, and he had to go. Everything that came to his mind was dragging him towards this terrible center of attraction with greater speed and even more stability. While the sorrowful lands had fallen into the hands of ill-intentioned people, his mere sitting there made Darnay very uneasy, and he could do nothing to stop the flowing blood, only hoping for mercy and humanity. Under the influence of this uneasiness that both suffocated and saddened him, he found himself comparing with the brave and old gentleman with a strong sense of duty; immediately after this touching comparison (which was quite humiliating for him), he remembered Monsignor's sarcastic and mocking words and Stryver's rude and hurtful remarks regarding old matters. As if these were not enough, he then thought of Gabelle's letter; an innocent prisoner in mortal danger was seeking help from his justice, honor, and high name.",10.668,9.889,"Yes. Similar to the sailor from the ancient legend, the winds and currents had dragged him until they placed his ship within the radius of influence of the Magnetic Mountain, and it attracted him with an increasingly irresistible force. All the thoughts that germinated in his mind impelled him, pushed him towards the center of that terrible attraction. His initial impatience obeyed the thought that his unfortunate homeland, guided by bad instruments, pursued bad objectives and was running headlong into the abyss, while he, who perhaps could have given a better direction to the national aspirations, remained in London without intervening, without attempting something that would put an end to the brutal effusion of blood, something that would secure the rights to mercy, to humanity, unknown at the time. When those remorseful feelings were already stirring in his soul, the conduct of the elderly Lorry came to multiply their strength a hundredfold, as he, obedient to the voice of duty, hastened to face the tremendous risks involved in a journey to France under those circumstances, and if that were not enough, there came the comments of the gentlemen, comments that deeply wounded him, and those of Stryver, a thousand times harsher than those of the others. All this was followed by the letter from Gabelle, the letter of an innocent prisoner who, coming to the edge of the grave, made a desperate appeal to his justice, to his honor, and to his name.",10.663,10.165
2123,His resolution was made. He must go to Paris.,His mind was made up. He had to go to Paris.,34.715,26.911,He had made his decision. He had to go to Paris.,32.206,24.712,It didn't take long to decide; he would go to Paris.,27.082,20.448
2124,"Yes. The Loadstone Rock was drawing him, and he must sail on, until he struck. He knew of no rock; he saw hardly any danger. The intention with which he had done what he had done, even although he had left it incomplete, presented it before him in an aspect that would be gratefully acknowledged in France on his presenting himself to assert it. Then, that glorious vision of doing good, which is so often the sanguine mirage of so many good minds, arose before him, and he even saw himself in the illusion with some influence to guide this raging Revolution that was running so fearfully wild.","Yes. The Magnetic Rock was drawing him in, and he had to rush towards it, until he faced it head-on. He did not see the danger; he did not know the risk. He only thought about completing what had been left unfinished, believing that once he returned to France, merely presenting that intention would be happily accepted. Then, in Darnay's mind, appeared the glorious prospect of noble deeds, the optimistic illusion often seen in kind-hearted people; he even imagined himself having the power to lead the fierce Revolution that was raging savagely and brutally.",9.721,7.86,"Yes. The Magnetic Stone Cliff was pulling Darnay towards itself, and he had to keep going until he crashed into the cliffs. Darnay was unaware of the rock; he saw no danger in this. Even if he left what he intended to do unfinished, when he went to France and explained it, it would be met with great appreciation. Then the splendid image of this good deed appeared before him like an optimistic mirage belonging to many noble minds, and he even imagined that it had the power to influence this furious revolution advancing with a terrible madness.",10.134,8.747,"Yes. The Magnetized Mountain was pulling him, and there was no other choice but to steer the bow of his skiff towards it. He was unaware that there were reefs in the seas he was about to sail, nor did he believe that the voyage would pose any dangers to him. The intention that guided him to act as he had, even if his work had remained incomplete, seemed to him more than sufficient to earn him the gratitude of France, as soon as he set foot on its soil and asserted the rights that supported him. Before his eyes rose the glorious vision of having acted rightly, and he even began to harbor illusions that he would have some influence in steering that horrendous revolution, which had risen with such uncontrollable fury, threatening to destroy everything in existence.",7.709,6.189
2125,"As he walked to and fro with his resolution made, he considered that neither Lucie nor her father must know of it until he was gone. Lucie should be spared the pain of separation; and her father, always reluctant to turn his thoughts towards the dangerous ground of old, should come to the knowledge of the step, as a step taken, and not in the balance of suspense and doubt. How much of the incompleteness of his situation was referable to her father, through the painful anxiety to avoid reviving old associations of France in his mind, he did not discuss with himself. But, that circumstance too, had had its influence in his course.","While coming and going with his resolved intention, he was determined not to let either Lucie or her father know about this until the very last moment. He had to spare Lucie the sorrow of parting; to spare her father from the anxiety and worry—the doctor did not want to recall the dangerous homeland, so when he found out, it would already be done. His difficult situation was very similar to Dr. Manette's, although he did not discuss it with him to avoid bringing up old connections from the time in France. But that very situation also influenced Darnay's decision.",6.318,4.738,"With this decision in mind, while walking up and down the street, he decided that neither Lucie nor Doctor Manette should be aware of it until he left. Lucie should not experience the pain of separation, and her father, who was always ready to return to the dangerous old days, should see it not as a cause for worry and suspicion but as a step taken. Since he avoided with sorrowful anxiety evoking the old days in France in the Doctor's mind, it was debatable how appropriate it would be to talk to him about the void inside. But this was a matter in itself.",14.873,13.87,"Having made his decision, he believed that neither Lucie nor Doctor Manette should know about it until he had put it into practice. As for Lucie, it was only natural to spare her the pain of separation, and as for her father, whose aversion to thinking about the places where he had endured so much suffering in past years was so strong, it was also best not to speak to him about the plan, but rather about its execution, the only way to avoid causing him painful doubts.",8.393,7.22
2126,"He walked to and fro, with thoughts very busy, until it was time to return to Tellson’s and take leave of Mr. Lorry. As soon as he arrived in Paris he would present himself to this old friend, but he must say nothing of his intention now.","He kept pacing back and forth, busy with his thoughts, until it was time to return to Tellson's Bank to see Mr. Lorry off. Upon arriving in Paris, he would immediately seek out this old friend, but for now, he was not to speak of his intentions.",27.686,26.117,"He continued to walk back and forth, his mind occupied with these thoughts, until it was time to return to Tellson's and bid farewell to Mr. Lorry. He would go to his old friend as soon as he arrived in Paris, but for now, he should not mention this intention to him.",31.963,30.645,"Such were the thoughts that agitated him until it was time to say goodbye to Lorry. He would not confide his intentions to him either. He would know them in Paris when they were already accomplished, when he paid him a visit, and this visit, he would make as soon as he arrived in the capital of France.",18.647,17.094
2127,"A carriage with post-horses was ready at the Bank door, and Jerry was booted and equipped.","A stagecoach from the post station was already waiting in front of the bank, and Jerry was neatly prepared.",20.035,14.963,"A horse-drawn mail coach was waiting in front of the bank, and Jerry, fully equipped with boots on his feet, was ready.",13.115,9.044,"In front of the door of Tellson's Bank, a stagecoach was waiting. Next to the carriage door, Jeremiah Lorry stood guard.",8.252,4.26
2128,"“I have delivered that letter,” said Charles Darnay to Mr. Lorry. “I would not consent to your being charged with any written answer, but perhaps you will take a verbal one?”","− I have delivered that letter, - Charles Darnay said to Mr. Lorry. I do not wish to deliver you a written reply, but surely you can relay a verbal message?",26.318,23.949,"""I delivered the letter,"" said Charles Darnay to Mr. Lorry. ""I didn't want to put you in a difficult position by giving a written response, but can we send a message verbally?""",23.172,21.146,"—I have delivered the letter to the gentleman to whom it was addressed—said Darnay to Lorry. —I did not want to bring a written reply that might cause you trouble; but I accepted a verbal response, trusting that you will have no objection to conveying it.",6.547,3.777
2129,"“That I will, and readily,” said Mr. Lorry, “if it is not dangerous.”","− I am willing, - Mr. Lorry said, - if it is not dangerous.",30.943,26.63,"""If it's not something dangerous, of course,"" said Mr. Lorry, ""gladly.""""",24.461,20.218,"""With great pleasure, as long as it is not too dangerous,"" replied Lorry.",13.67,9.142
2130,“Not at all. Though it is to a prisoner in the Abbaye.”,− Not at all. Although this message is sent to a prisoner in the Abbaye prison.,39.345,35.413,"""It's definitely not dangerous. Although it's going to a prisoner in Abbaye.""",25.0,18.922,"""With great pleasure, as long as it is not too dangerous,"" replied Lorry. —It is not, although it must be received by a man who is imprisoned in the Abbey.",5.907,3.242
2131,"“What is his name?” said Mr. Lorry, with his open pocket-book in his hand.","− What is that person's name? - Mr. Lorry asked, holding an open notebook.",15.993,11.015,"""What is his name?"" asked Mr. Lorry, opening his small notebook.",31.184,26.917,"—What is his name?—asked Lorry, taking a little notebook out of his pocket.",21.562,16.265
2132,“Gabelle.”,− Gabelle. − Gabelle.,19.305,8.117,"""Gabelle.""""",24.028,10.682,—Gabelle.,42.888,30.327
2133,“Gabelle. And what is the message to the unfortunate Gabelle in prison?”,"− Gabelle. − Gabelle. Any message for the unfortunate prisoner Gabelle? − Just say ""he has received the letter and will come."" −",7.083,3.639,"""Gabelle."" ""So, what message shall we send to this unfortunate prisoner in jail?""""",8.312,3.054,—Gabelle. And what should I say to the unfortunate prisoner Gabelle?,23.22,17.817
2134,"“Simply, ‘that he has received the letter, and will come.’”","Any message for the unfortunate prisoner Gabelle? − Just say ""he has received the letter and will come."" −",28.998,25.823,"""In short, you say, 'he read the letter, he will come.'""",19.21,14.448,"—Simply these words: ""He has received the letter and will come.""",45.323,41.212
2135,“Any time mentioned?”,Is there a specific time? −,19.206,7.81,"""Will we specify the time?""",16.516,6.567,—Without saying when?,24.88,12.44
2136,“He will start upon his journey to-morrow night.”,He will depart tomorrow night.,15.512,9.224,"""He will set out tomorrow night.""""",16.99,9.288,—He will embark on the journey tomorrow night.,18.338,10.147
2137,“Any person mentioned?”,− Is there anyone in particular? −,13.888,5.522,"""So, are we going to name someone?""""",8.914,3.386,—Should I not mention any names?,16.15,6.567
2138,“No.”,No.,42.888,30.327,"""No.""",31.947,15.974,—No.,42.888,30.327
2139,"He helped Mr. Lorry to wrap himself in a number of coats and cloaks, and went out with him from the warm atmosphere of the old Bank, into the misty air of Fleet-street. “My love to Lucie, and to little Lucie,” said Mr. Lorry at parting, “and take precious care of them till I come back.” Charles Darnay shook his head and doubtfully smiled, as the carriage rolled away.","He helped Mr. Lorry wrap himself in a bundle of coats and cloaks, and together they left the warm atmosphere of the old bank, stepping into the foggy streets of Fleet. − Send my regards to Lucie and little Lucie, - Mr. Lorry said at parting, - take good care of them until I return. - Charles Darnay shook his head and smiled doubtfully as the carriage rolled away.",40.786,39.983,"After helping Mr. Lorry wrap himself in layers of cardigans and cloaks, they stepped together from the warm air of the old bank into the misty air of Fleet Street. As Mr. Lorry departed, he said, ""Please give my regards to Lucie and little Lucie, and take good care of them until I return."" As the carriage moved away, Charles Darnay nodded with a doubtful smile.",21.052,19.264,"After helping Lorry bundle up in two or three layers, under which he was already wearing two or three coats, he went out accompanying him to Fleet Street. —Give my love to both Lucías—said Lorry at the moment the stagecoach departed. —Take good care of them until I return. Carlos Darnay nodded, smiled with an ambiguous expression, and stood watching the carriage as it moved away at the horses' long trot.",5.985,4.133
2140,"That night—it was the fourteenth of August—he sat up late, and wrote two fervent letters; one was to Lucie, explaining the strong obligation he was under to go to Paris, and showing her, at length, the reasons that he had, for feeling confident that he could become involved in no personal danger there; the other was to the Doctor, confiding Lucie and their dear child to his care, and dwelling on the same topics with the strongest assurances. To both, he wrote that he would despatch letters in proof of his safety, immediately after his arrival.","That night - August 14th - he stayed up late, writing two heartfelt letters; one addressed to Lucie explaining the legitimate duty that compelled him to go to Paris and finally informing her of the reasons why he was confident he would not encounter any danger there; the other addressed to Dr. Manette, entrusting Lucie and their beloved child to his care, and also discussing the aforementioned matters with the strongest conviction. To both, he wrote that he would send a letter immediately upon arrival to prove that he was still safe.",25.031,24.239,"That night –on the fourteenth of August– he stayed up late and wrote two letters fervently; one was to Lucie, in which he explained at length the necessity of going to Paris, why it was essential, and how confident he was that nothing would happen to him there; the other letter was to Doctor Manette, entrusting Lucie and her dear little girls to him, and emphasizing the matters mentioned in the other letter. He wrote to both that he would send letters proving his well-being as soon as he arrived there.",15.795,14.555,"That night, it was the fourteenth of August, Charles Darnay went to bed very late, as he first had to write two letters; one addressed to Lucie, in which he explained the unavoidable duty he had to go to Paris and detailed extensively the reasons that, in his opinion, removed all kinds of risks from his person, and another to the doctor, to whom he entrusted the care of Lucie and her little daughter. To both, he promised to write again as soon as he reached the end of his journey.",16.685,15.581
