"Multiple_ents","Single_ent","annotation_id","annotator","created_at","en","es","es_translation","id","lead_time","line_no","modify_feedback","sentiment","tr","tr_translation","updated_at","vi","vi_translation"
"","['mrs jennings', 'jennings', 'señora jennings']",933,"7","2024-09-25T21:09:07.081488Z","Mrs. Jennings was delighted with her gratitude, and only wondered that after hearing such a sentence, the Colonel should be able to take leave of them, as he immediately did, with the utmost sang–froid, and go away without making her any reply!—She had not thought her old friend could have made so indifferent a suitor.","La señora Jennings se sintió encantada ante esta muestra de gratitud, y tan sólo se extrañó de que el coronel, tras escuchar tales palabras, pudiera despedirse, según lo hizo de inmediato, con la mayor sangre fría, ¡y marcharse sin responderle nada! Jamás habría pensado que su viejo amigo sería un pretendiente tan poco entusiasta.","Mrs. Jennings felt delighted by this display of gratitude, and was only surprised that the colonel, after hearing such words, could take his leave, as he did immediately, with the utmost composure, and leave without responding at all! She would never have thought that her old friend would be such an unenthusiastic suitor.",1664,6.996,1407,"","Aligned 😊","Mrs Jennings, Elinor'un minnettarlığına memnun oldu ve böyle bir cümle duyduktan sonra Albay'ın gayet soğukkanlı bir şekilde onlardan hemen izin isteyip Elinor'a herhangi bir cevap vermeden çekip gidebilmesine şaşırmadan edemedi! -Eski dostunun böyle kayıtsız bir aşık olabileceği aklına gelmezdi.","Mrs. Jennings was pleased with Elinor's gratitude and couldn't help but be surprised that after hearing such a sentence, the Colonel could calmly ask for permission to leave immediately without giving Elinor any response! -It never occurred to her that her old friend could be such an indifferent lover.","2024-09-25T21:09:07.081504Z","Bà Jennings thấy vui với cách cô biết ơn, và chỉ thấy khó hiểu là sau khi nghe câu nói như thế, ông Đại tá lại có thể từ biệt qua vẻ vô cùng điềm tĩnh, và ra đi mà không đáp lại! Bà đã không nghĩ ông bạn già của mình lại là người theo đuổi tình yêu một cách dửng dưng như thế.","Mrs. Jennings was pleased with her gratitude, and only found it puzzling that after hearing such a statement, the Colonel could bid farewell with such extreme calmness and leave without responding! She had not thought her old friend to be someone who pursued love so indifferently."
"","['mr ferrars', 'ferrars']",932,"7","2024-09-25T21:08:59.202119Z","""This little rectory CAN do no more than make Mr. Ferrars comfortable as a bachelor; it cannot enable him to marry. I am sorry to say that my patronage ends with this; and my interest is hardly more extensive. If, however, by an unforeseen chance it should be in my power to serve him farther, I must think very differently of him from what I now do, if I am not as ready to be useful to him then as I sincerely wish I could be at present. What I am now doing indeed, seems nothing at all, since it can advance him so little towards what must be his principal, his only object of happiness. His marriage must still be a distant good;—at least, I am afraid it cannot take place very soon.—""","—Esta pequeña rectoría no da más que para mantener al señor Ferrars como soltero; no le permite casarse. Lamento decir que mi patrocinio termina aquí, y tampoco mi participación va más allá. Sin embargo, si por alguna imprevista casualidad estuviera en mi poder prestarle un nuevo servicio, tendría que haber cambiado mucho mi opinión sobre él si en ese momento no estuviera tan dispuesto a serle útil como sinceramente quisiera poder serlo ahora. Lo que hoy hago parece escaso, dado que le permite avanzar tan poco hacia el que debe ser su principal, su único motivo de felicidad. Su matrimonio todavía debe seguir siendo un bien lejano; al menos, temo que no pueda realizarse muy pronto.","—This small rectory only provides enough to support Mr. Ferrars as a bachelor; it does not allow him to marry. I regret to say that my patronage ends here, and my involvement goes no further. However, if by some unforeseen chance it were within my power to render him a new service, my opinion of him would have to have changed greatly if at that moment I were not as willing to be of assistance as I sincerely wish I could be now. What I do today seems scant, given that it allows him to advance so little towards what must be his principal, his sole reason for happiness. His marriage must still remain a distant good; at least, I fear it cannot take place very soon.",1665,3.075,1415,"","Aligned 😊","""Bu küçük rahip lojmanı Mr Ferrars'ın bekar olaral rahat etmesinden fazlasını sağlayamaz; evlenmesine imkan veremez. Üzülerek söylüyorum ki benim patronluğum bu kadarla biter. Yine de eğer hesapta olmayan bir fırsat çıkaı da ona daha fazla yardım etmek elimden gelirse onu şimdi düşündüğümden daha farklı düşünürüm, ona o zaman da şimdi içtenlikle olmak istediğim kadar faydalı olmaya hazır mıyım, değil miyim diye. Şimdi yaptığım gerçekten hiçbir şey değil, çünkü asıl, tek mutluluk nesnesi yolunda onu pek az ilerletebilir. Evliliği uzak bir plan olarak kalır; -en azından, korkarım o kadar çabuk gerçekleşemez.","""This small vicarage can do no more than ensure Mr. Ferrars' comfort as a bachelor; it cannot allow him to marry. I regret to say that my patronage ends here. Still, if an unforeseen opportunity arises and I can help him more, I will consider him differently than I do now, and I will be ready to be as helpful to him then as I sincerely wish to be now. What I am doing now is really nothing, because it can advance him very little towards the main, sole object of happiness. Marriage remains a distant plan; -at least, I fear it cannot happen so soon.""-","2024-09-25T21:08:59.202141Z","- Giáo xứ nhỏ này có thể giúp cho anh Ferrars sống độc thân được thoải mái, nhưng không thể giúp anh đủ điều kiện để kết hôn. Tôi rất tiếc phải nói rằng việc bảo trợ của tôi chỉ đến thế, và mối quan tâm của tôi không thể đi xa hơn. Tuy nhiên, nếu có cơ hội bất chợt khiến tôi có khả năng phục vụ anh ấy nhiều hơn, tôi sẽ xét lại mức độ cho anh ấy khác hơn là bây giờ. Thật vậy, điều tôi đang làm hiện thời xem ra không là gì cả, vì nó giúp anh thăng tiến rất ít theo nguyên tắc của anh, theo mục đích duy nhất của anh về hạnh phúc. Hôn lễ của anh hẳn còn xa vời; ít nhất, tôi e việc này không thể tiến hành nhanh được.","- This small parish can help Mr. Ferrars live comfortably as a bachelor, but it cannot provide him with the means to marry. I regret to say that my patronage extends only so far, and my concern cannot go beyond that. However, if an unexpected opportunity arises that allows me to serve him more, I will reconsider the extent of my support for him. Indeed, what I am doing at present seems to be nothing, as it helps him very little according to his principles and his sole purpose of happiness. His wedding is likely far off; at the very least, I fear it cannot proceed quickly."
"","['mrs jennings', 'jennings', 'señora jennings—']",931,"7","2024-09-25T21:08:55.287122Z","""Opportunity!"" repeated Mrs. Jennings—""Oh! as to that, when a man has once made up his mind to such a thing, somehow or other he will soon find an opportunity. Well, my dear, I wish you joy of it again and again; and if ever there was a happy couple in the world, I think I shall soon know where to look for them.""","—¡La oportunidad! —repitió la señora Jennings—. ¡Ah! En cuanto a eso, una vez que un hombre se ha decidido en estas cosas, se las arreglará de una u otra forma para encontrar una oportunidad. Bien, querida, la felicito nuevamente; y si alguna vez ha habido una pareja feliz en el mundo, creo que pronto sabré dónde buscarla.","—The opportunity! —repeated Mrs. Jennings—. Ah! As for that, once a man has made up his mind about these things, he will find a way to create an opportunity one way or another. Well, dear, I congratulate you once again; and if there has ever been a happy couple in the world, I believe I will soon know where to find them.",1666,4.571,1422,"","Aligned 😊","""Fırsat mı!"" diye tekrarladı Mrs Jennings ""Ha! Ama bir erkek böyle bir şeye bir kere karar verince öyle ya da böyle mutlaka fırsatını bulur. Pekala şekerim, sana tekrar tekrar mutluluklar dilerim; eğer dünyada mutlu bir çift varsa yakında onları nerede aramamız gerektiğini artık biliyorum.","""Opportunity!"" repeated Mrs. Jennings. ""Ha! But once a man decides on something like this, he will find the opportunity one way or another. Well, my dear, I wish you happiness again and again; if there is a happy couple in the world, I now know where to look for them soon.""","2024-09-25T21:08:55.287145Z","Bà Jennings lặp lại: - Cơ hội! À! Về việc này, một khi người đàn ông đã quyết định cho chuyện như thế, bằng cách này hay cách khác ông ta sẽ sớm tìm ra cơ hội. Được, cháu gái yêu, tôi chúc và chúc cô thêm vui; và nếu đã từng có một đôi lứa hạnh phúc trên trần đời, tôi sẽ sớm biết phải tìm họ ở đâu.","Mrs. Jennings repeated: - Opportunity! Ah! Regarding this, once a man has decided on such a matter, one way or another he will soon find the opportunity. Alright, dear girl, I wish and wish you more joy; and if there ever was a happy couple on this earth, I will soon know where to find them."
"","['brandon', 'albay brandon']",916,"7","2024-09-25T21:07:14.860969Z","""You are very much mistaken. I do assure you that you owe it entirely, at least almost entirely, to your own merit, and Colonel Brandon's discernment of it. I have had no hand in it. I did not even know, till I understood his design, that the living was vacant; nor had it ever occurred to me that he might have had such a living in his gift. As a friend of mine, of my family, he may, perhaps—indeed I know he HAS, still greater pleasure in bestowing it; but, upon my word, you owe nothing to my solicitation.""","—Está muy equivocado. Le aseguro que lo debe enteramente, al menos casi por completo, a su propio mérito, y a la percepción que de él tiene el coronel Brandon. No he tenido injerencia alguna en esto. Ni siquiera sabía, hasta que me comunicó sus planes, que el beneficio estaba vacante; y tampoco se me había ocurrido que él pudiera otorgar tal beneficio. En tanto amigo mío y de mi familia, puede que quizá... de hecho estoy segura de que su placer en otorgarlo es mayor; pero, le doy mi palabra, usted no debe nada a ninguna mediación mía.","—You are very mistaken. I assure you that you owe it entirely, or at least almost entirely, to your own merit, and to Colonel Brandon's perception of it. I have had no involvement in this. I didn't even know, until he communicated his plans to me, that the benefit was vacant; nor had it occurred to me that he could grant such a benefit. As a friend of mine and my family, perhaps... in fact, I am sure that his pleasure in granting it is greater; but, I give you my word, you owe nothing to any mediation of mine.",1667,2.98,1452,"","Aligned 😊","""Çok yanılıyorsunuz. Sizi temin ederim bunu tümüyle kendi meziyetlerinize ve Albay Brandon'ın bu meziyetleri takdir etmesine borçlusunuz. Benim hiçbir etkim olmadı. Düşüncesini öğreninceye kadar kilisenin boş olduğunu bile bilmiyordum; imkanları arasında öyle bir kilise olduğunu bile bilmiyordum. Benim, ailemin bir dostu olarak, belki orayı vermekten daha da büyük sevinç duymuştur -hatta duyduğunu biliyordum; -ama inanın benim müdahaleme hiçbir şey borçlu değilsiniz.","""You are very mistaken. I assure you, you owe this entirely to your own merits and to Colonel Brandon's appreciation of those merits. I had no influence at all. Until I learned of his decision, I didn't even know the church was vacant; I didn't even know there was such a church among his possibilities. As a friend of my family, he may have taken even greater pleasure in giving it to you - in fact, I knew he did; - but believe me, you owe nothing to my intervention.""","2024-09-25T21:07:14.860992Z","- Anh nhầm rồi. Tôi mong anh hiểu rằng hoàn toàn - ít nhất hầu như hoàn toàn - đấy là do phẩm chất của chính anh, và đấy là do óc nhận xét của Đại tá Brandon. Tôi không có công gì trong chuyện này. Cho đến khi hiểu ra ý định của ông ấy, tôi vẫn không biết là có chức vụ còn khuyết, hoặc tôi đã không nghĩ ra ông ấy có thể ban tặng món quà như thế. Vì là người bạn của tôi, của gia đình tôi, có lẽ ông ấy... đúng ra tôi biết ông ấy rất được vui mà đề nghị; nhưng thật lòng, anh không hàm ơn gì cả trong lời chúc mừng của tôi.","- You are mistaken. I hope you understand that it is entirely - at least almost entirely - due to your own qualities, and it is due to Colonel Brandon's judgment. I have no merit in this matter. Until I understood his intentions, I did not know there was a vacant position, nor did I think he could bestow such a gift. As a friend of mine, of my family, perhaps he... in fact, I know he was very happy to offer it; but honestly, you owe nothing to my congratulations."
"","['elinor—', 'elinor']",915,"7","2024-09-25T21:07:11.000008Z","""Indeed,"" replied Elinor, ""I believe that you will find him, on farther acquaintance, all that you have heard him to be, and as you will be such very near neighbours (for I understand the parsonage is almost close to the mansion–house,) it is particularly important that he SHOULD be all this.""","—Es cierto —replicó Elinor—, y estoy segura de que, al conocerlo mejor, descubrirá que es todo eso que usted ha escuchado sobre él; y como serán vecinos tan cercanos (porque entiendo que la rectoría es casi colindante con la casa principal), es especialmente importante que sí lo sea.","—It is true —replied Elinor—, and I am sure that, upon getting to know him better, you will find that he is everything you have heard about him; and since you will be such close neighbors (because I understand that the rectory is almost adjacent to the main house), it is especially important that he is indeed so.",1668,4.551,1455,"","Aligned 😊","""Onu daha iyi tanıyınca,"" diye cevapladı Elinor, ""inanıyorum ki hakkında duyduğunuz herşeyin doğru olduğunu göreceksiniz; ayrıca yakın komşu olacağınız için (çünkü anladığım kadarıyla rahip lojmanı konağa çok yakın,) bütün bu özelliklere sahip biri olması bilhassa önemli.","""Once you get to know him better,"" Elinor replied, ""I believe you will see that everything you've heard about him is true; and since you will be close neighbors (because from what I understand, the parsonage is very close to the manor), it is particularly important that he possesses all these qualities.""","2024-09-25T21:07:11.000032Z","Elinor đáp: - Đúng thế. Tôi tin nếu quen biết ông ấy thêm, anh sẽ thấy người ta nói đúng mọi điều về ông; và vì anh sẽ là láng giềng gần gũi với ông (vì tôi hiểu tư dinh cha xứ khá gần với nhà ông), điều quan trọng là ông ấy phải giống như mọi điều người ta nói.","Elinor replied: - That's right. I believe that if you get to know him more, you will see that people are right about everything they say about him; and since you will be a close neighbor to him (as I understand the parsonage is quite near his house), it is important that he is just like everything people say."
"","['elinor']",914,"7","2024-09-25T21:07:05.648459Z","Elinor did not offer to detain him; and they parted, with a very earnest assurance on HER side of her unceasing good wishes for his happiness in every change of situation that might befall him; on HIS, with rather an attempt to return the same good will, than the power of expressing it.","Elinor no procuró retenerlo; y se separaron después de que ella le hubo asegurado muy formalmente sus más firmes deseos de felicidad en todos los cambios de circunstancias que debiera vivir; y que él hizo algunos esfuerzos por corresponder los mismos buenos deseos, aunque sin saber bien cómo expresarlos.","Elinor did not try to hold him back; and they parted after she had formally assured him of her strongest wishes for happiness in all the changes of circumstances he might experience; and he made some efforts to reciprocate the same good wishes, though without quite knowing how to express them.",1669,3.444,1460,"","Aligned 😊","Elinor onu alıkoymaya çalışmadı; ayrıldılar; Elinor yaşayabileceği her durum değişikliği için ona sonsuz iyi dileklerini dile getirdi; o da aynı iyi dileklerle karşılık vermeye çalıştı, dile getirecek gücü olmasa da.","Elinor did not try to hold her back; they parted; Elinor expressed her endless good wishes for every change of situation she might experience; she tried to reciprocate with the same good wishes, even though she did not have the strength to articulate them.","2024-09-25T21:07:05.648483Z","Elinor không muốn lưu anh ở lại lâu thêm. Hai người từ biệt nhau, về phía cô với lời chúc tốt lành cho hạnh phúc trường cửu của anh trong mọi hoàn cảnh thay đổi; và về phía anh, chỉ với gắng gượng hơn là khả năng ăn nói để đáp lại bằng cùng thiện ý","Elinor did not want to keep him any longer. They parted ways, she with good wishes for his everlasting happiness in all changing circumstances; and he, only with more effort than eloquence to respond with the same goodwill.."
"","['mrs jennings', 'jennings']",913,"7","2024-09-25T21:07:01.251150Z","The deception could not continue after this; and an explanation immediately took place, by which both gained considerable amusement for the moment, without any material loss of happiness to either, for Mrs. Jennings only exchanged one form of delight for another, and still without forfeiting her expectation of the first.","Tras esto el engaño no pudo continuar, y de inmediato dio paso a una explicación que en el momento divirtió enormemente a ambas, sin pérdida importante de felicidad para ninguna de las dos, porque la señora Jennings se limitó a cambiar una alegría por otra, y todavía sin abandonar sus expectativas respecto de la primera.","After this, the deception could not continue, and immediately gave way to an explanation that at the moment greatly amused both of them, without any significant loss of happiness for either, because Mrs. Jennings simply exchanged one joy for another, still without abandoning her expectations regarding the first.",1670,3.448,1471,"","Aligned 😊","Oyun bundan sonra daha fazla devam edemezdi; hemen açıklama geldi ve ikisini de bir anda epeyce eğlendirdi, kimsenin keyfini fazla kaçırmadı, çünkü Mrs Jennings hemen bir neşe şeklinden diğerine geçiverdi, üstelik ilkiyle ilgili beklentisinden de vazgeçmedi.","The game could not continue any longer; an explanation came immediately and amused both of them quite a bit at once, without spoiling anyone's mood too much, because Mrs. Jennings quickly shifted from one form of cheerfulness to another, and moreover, she did not give up on her initial expectation.","2024-09-25T21:07:01.251167Z","Sự ngộ nhận không thể tiếp tục sau câu nói này. Giải thích tiếp ngay theo sau, qua đấy cả hai cảm thấy khá buồn cười một lúc mà không bên nào bị mất vui, vì bà Jennings chỉ việc hoán chuyển một nguồn vui này thành một nguồn vui khác mà không từ bỏ ước mong cho nguồn đầu. Sau một ít sôi sục vì ngạc nhiên và mãn nguyện, bà nói:","The misunderstanding cannot continue after this statement. The explanation followed immediately, through which both felt quite amused for a moment without either losing their joy, as Mrs. Jennings simply shifted one source of joy to another without abandoning her wish for the first source. After a brief moment of bubbling with surprise and satisfaction, she said:"
"","['robert']",912,"7","2024-09-25T21:06:56.985931Z","""Certainly, there can be no difference; for Robert will now to all intents and purposes be considered as the eldest son;—and as to any thing else, they are both very agreeable young men: I do not know that one is superior to the other.""","—Por supuesto que no hay diferencia alguna; porque ahora Robert, para todos los efectos y propósitos, será considerado el hijo mayor; y en lo demás, ambos son jóvenes muy agradables... no he sabido que uno sea superior al otro.","—Of course, there is no difference at all; because now Robert, for all intents and purposes, will be considered the eldest son; and otherwise, both are very pleasant young men... I have not known one to be superior to the other.",1671,5.44,1505,"","Aligned 😊","""Kesinlikle, ne fark olacak; Robert şimdi her bakımdan en büyük oğul sayılıyor; -başka açılardan, ikisi de gayet hoş delikanlılardır, bence biri diğerinden üstün değildir.","""Definitely, what difference will it make; Robert is now considered the eldest son in every respect; -in other aspects, they are both very nice young men, in my opinion, neither is superior to the other.""""","2024-09-25T21:06:56.985954Z","- Đúng thế, không thể có gì khác biệt; vì bây giờ Robert thực tế được xem là trưởng nam; và theo mọi phương diện khác, cả hai anh em đều là những thanh niên dễ chịu. Anh không thấy người nào hơn người nào.","- That's right, there can't be any difference; because now Robert is practically considered the eldest son; and in every other respect, both brothers are pleasant young men. He doesn't see one as better than the other."
"","['robert', 'elinor']",911,"7","2024-09-25T21:06:49.766489Z","Elinor, while she waited in silence and immovable gravity, the conclusion of such folly, could not restrain her eyes from being fixed on him with a look that spoke all the contempt it excited. It was a look, however, very well bestowed, for it relieved her own feelings, and gave no intelligence to him. He was recalled from wit to wisdom, not by any reproof of hers, but by his own sensibility.","Elinor, en tanto, aguardaba en silencio y con imperturbable gravedad, el fin de tales necedades, sin poder evitar que sus ojos se clavaran en él con una mirada que mostraba todo el desprecio que le infundía. Era una mirada, sin embargo, muy bien dirigida, porque alivió sus sentimientos sin darle a entender nada a él. Cuando él dejó de lado sus comentarios ingeniosos, no lo hizo llevado por ningún reproche de ella, sino por su propia sensibilidad.","Elinor, meanwhile, waited in silence and with unshakable seriousness for the end of such nonsense, unable to prevent her eyes from fixing on him with a look that showed all the contempt he inspired in her. It was a look, however, very well directed, because it relieved her feelings without conveying anything to him. When he set aside his witty comments, it was not due to any reproach from her, but because of his own sensitivity.",1672,6.382,1510,"","Aligned 😊","Elinor sessizce ve ağır bir ciddiyetle bu ahmaklığın sona ermesini beklerken gözlerinin duyduğu bütün küçümsemeyi gösteren bir bakışla onun üzerinde sabitlenmesini engelleyemedi. Bununla beraber, gayet amacına ulaşan bir bakıştı, çünkü hem kendi içini rahatlattı hem de ona malzeme vermedi. Robert şakadan ciddiyete geçti, Elinor'un azarlayan bakışları sayesinde değil, kendi heyecanı sayesinde.","Elinor could not prevent her gaze from fixing on him with all the contempt her eyes could convey, as she waited in silence and with a grave seriousness for this foolishness to end. Nevertheless, it was a very purposeful look, because it both relieved her own feelings and did not give him any material. Robert shifted from joking to seriousness, not because of Elinor's reproachful looks, but due to his own excitement.","2024-09-25T21:06:49.766503Z","Trong khi im lặng và nghiêm nghị bất động để chờ đợi kết luận của lời lẽ điên rồ như thế, Elinor không thể kiềm chế đôi mắt dán lên anh với tia nhìn nói lên mọi khinh miệt. Tuy nhiên, tia nhìn được ban phát hợp lý, vì giúp cô giải tỏa mọi cảm nghĩ và không cho anh ta biết điều gì. Từ việc đùa cợt anh quay về sự khôn ngoan không phải vì bị cô trách móc, mà qua sự cảm nhận của anh.","While remaining silent and sternly motionless to await the conclusion of such mad words, Elinor could not restrain her eyes from fixing on him with a gaze that conveyed all her contempt. However, the gaze was reasonably bestowed, as it helped her release all her feelings without revealing anything to him. From jesting, he turned to wisdom not because she reproached him, but through his own perception."
"","['edward']",910,"7","2024-09-25T21:06:41.668753Z","""Yes; once, while she was staying in this house, I happened to drop in for ten minutes; and I saw quite enough of her. The merest awkward country girl, without style, or elegance, and almost without beauty.— I remember her perfectly. Just the kind of girl I should suppose likely to captivate poor Edward. I offered immediately, as soon as my mother related the affair to me, to talk to him myself, and dissuade him from the match; but it was too late THEN, I found, to do any thing, for unluckily, I was not in the way at first, and knew nothing of it till after the breach had taken place, when it was not for me, you know, to interfere. But had I been informed of it a few hours earlier—I think it is most probable—that something might have been hit on. I certainly should have represented it to Edward in a very strong light. 'My dear fellow,' I should have said, 'consider what you are doing. You are making a most disgraceful connection, and such a one as your family are unanimous in disapproving.' I cannot help thinking, in short, that means might have been found. But now it is all too late. He must be starved, you know;—that is certain; absolutely starved.""","—Sí, una vez, cuando estaba alojada en esta casa. Me había dejado caer por unos diez minutos, y me bastó con lo que vi de ella. Una simple muchacha pueblerina, desmañada, sin estilo ni elegancia, y casi sin ningún atractivo. La recuerdo perfectamente. Justo el tipo de muchacha que habría creído capaz de cautivar al pobre Edward. Apenas mi madre me contó todo el asunto, de inmediato me ofrecí— a hablarle, a disuadirlo de la unión; pero, según pude darme cuenta, ya era demasiado tarde para hacer algo, pues por desgracia no estuve ahí en los primeros momentos y no supe nada de lo ocurrido hasta después de la ruptura, cuando, ya sabe usted, no me correspondía interferir. Pero si se me hubiera informado unas pocas horas antes, probablemente habría podido hacer algo. De todas maneras le habría hecho ver las cosas a Edward con toda claridad. “Mi querido amigo”, le habría dicho, “piensa en lo que haces. Estás comprometiéndote en la más desafortunada unión, que toda tu familia desaprueba de manera unánime”. En fin, no puedo evitar pensar que habría encontrado alguna manera de lograrlo. Pero ahora es demasiado tarde. Debe estar muerto de hambre, sabe usted; con toda seguridad, absolutamente muerto de hambre.","—Yes, once, when she was staying in this house. I had dropped by for about ten minutes, and what I saw of her was enough. A simple country girl, awkward, without style or elegance, and almost without any charm. I remember her perfectly. Just the type of girl I would have thought capable of captivating poor Edward. As soon as my mother told me the whole matter, I immediately offered—to speak to him, to dissuade him from the union; but, as I could see, it was already too late to do anything, for unfortunately I was not there in the early moments and knew nothing of what had happened until after the breakup, when, you know, it was not my place to interfere. But if I had been informed a few hours earlier, I probably could have done something. In any case, I would have made Edward see things clearly. “My dear friend,” I would have said, “think about what you are doing. You are committing yourself to the most unfortunate union, which your entire family unanimously disapproves of.” Anyway, I can't help but think I would have found some way to achieve it. But now it's too late. He must be starving, you know; absolutely starving, for sure.",1673,5.9,1513,"","Aligned 😊","""Evet, bir kez, bu evde kalırken on dakikalığına bir uğramıştım; yeterince gördüm. En sıradan feci bir taşra kızı, stil yok, zarafet yok, doğru dürüst güzellik yok. -Onu gayet iyi hatırlıyorum. Tam zavallı Edward'i elde edebilir dediğim türden bir kız. Annem meseleyi bana anlatır anlatmaz hemen Edward'la kendim konuşmayı ve onu evlilikten vazgeçirmeye çalışmayı teklif ettim; ama artık bir şey yapmak için çok geç olduğunu öğrendim, çünkü maalesef ilk başta ortalarda değildim ve meseleyi öğrendiğimde zaten kopmuşlardı, o zaman da karışmak bana düşmezdi. Ama birkaç saat önce haberim olsaydı -muhtemelen bir sonuç alınabilirdi. Durumu Edward'a gayet net bir şekilde izah ederdim. 'Bak dostum,' derdim, 'ne yaptığını iyi düşün. Gayet yüz kızartıcı bir evlilik yapıyorsun ve ailen oy birliğiyle buna karşı.' Yani bir yol bulunurdu diye düşünmeden edemiyorum. Ama artık çok geç. Açlığa mahkum; -burası belli; kesin açlığa mahkum.","""Yes, once, while staying in this house, I dropped by for ten minutes; I saw enough. The most ordinary, disastrous country girl, no style, no elegance, no proper beauty. -I remember her very well. The kind of girl I would say could definitely snag poor Edward. As soon as my mother told me about the matter, I immediately offered to talk to Edward myself and try to dissuade him from marriage; but I learned that it was already too late to do anything, because unfortunately I wasn't around at first and by the time I found out about the matter, they had already broken up, so it wasn't my place to interfere then. But if I had known a few hours earlier - probably something could have been done. I would have explained the situation to Edward very clearly. 'Look, my friend,' I would say, 'think carefully about what you're doing. You are making a very disgraceful marriage and your family is unanimously against it.' So I can't help but think a way would have been found. But now it's too late. Doomed to starvation; -that's clear; definitely doomed to starvation.""","2024-09-25T21:06:41.668775Z","- Có; một lần, khi cô ấy đến ngụ ở nhà này, tình cờ tôi ghé qua trong mười phút; và tôi đã biết đủ về cô ấy. Một cô bé nhà quê vụng về chẳng có gì đáng bận tâm, không có phong thái hoặc vẻ thanh lịch, hầu như không đẹp. Tôi nhớ rất rõ về cô ấy. Là hạng gái mà tôi đoán chỉ có thể quyến rũ Edward đáng thương. ""Ngay sau khi mẹ tôi kể với tôi về vụ việc, tôi lập tức tình nguyện nói chuyện với anh ấy, khuyên anh nên từ bỏ cô; nhưng tôi thấy lúc ấy đã quá muộn không thể làm gì được, vì không may là lúc đầu tôi không dính dáng vào chuyện này và không hề hay biết gì cho đến khi chuyện vỡ lở, khi mà, cô biết đấy, tôi không có quyền ngăn trở. Nhưng nếu tôi được thông báo trước vài giờ, tôi nghĩ rất có thể đã tìm ra phương án gì đấy. Chắc chắn tôi có thể trình phương án này cho Edward qua luận cứ rất vững chắc. Tôi có thể nói: 'Anh thân yêu ạ, hãy suy nghĩ anh đang làm gì. Anh đang có một mối quan hệ ô nhục nhất, và đó là quan hệ mà gia đìnnh đều nhất trí phản đối'."" ""Tóm lại, tôi không tránh khỏi ý nghĩ mình có thể tìm ra giải pháp. Nhưng bây giờ tất cả đều đã quá muộn. Anh hẳn sẽ bị đói, cô biết đấy; chắc chắn như thế: đói rách bươm ra.""","- Yes; once, when she stayed at this house, I happened to drop by for ten minutes; and I learned enough about her. A clumsy country girl with nothing worth noting, lacking grace or elegance, hardly beautiful. I remember her very clearly. The kind of girl that I guess could only attract poor Edward. ""As soon as my mother told me about the incident, I immediately volunteered to talk to him, advising him to give her up; but I found that it was too late to do anything, because unfortunately, at the beginning, I was not involved in this matter and knew nothing about it until it blew up, when, you know, I had no right to intervene. But if I had been informed a few hours earlier, I think I might have found some solution. Surely I could have presented this solution to Edward with very solid arguments. I could have said: 'My dear, think about what you are doing. You are in the most disgraceful relationship, and it is one that the whole family unanimously opposes'."" ""In short, I cannot escape the thought that I might find a solution. But now it is all too late. He must be hungry, you know; certainly: hungry and tattered."""
