line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
2712,Jim allowed they’d got spoiled and was hove out of the nest.,"Jim said those are the bad stars, flying away from their nest.",12.718,6.754,"According to Jim, these were the rotten ones and that's why they were picked out and fell from the nest.",11.536,7.646,Jim said it was because they had misbehaved and had been thrown out of the nest.,28.843,24.078
2713,"Once or twice of a night we would see a steamboat slipping along in the dark, and now and then she would belch a whole world of sparks up out of her chimbleys, and they would rain down in the river and look awful pretty; then she would turn a corner and her lights would wink out and her powwow shut off and leave the river still again; and by-and-by her waves would get to us, a long time after she was gone, and joggle the raft a bit, and after that you wouldn’t hear nothing for you couldn’t tell how long, except maybe frogs or something.","A few times during the dark hours, we would encounter passing ships, occasionally they would emit a whole sky full of sparks from their chimneys, and then those sparks would fall like rain onto the river, looking incredibly beautiful. Then it would turn to another direction, its twinkling lights gradually fading, its chugging sounds also quieting down, and the river would return to silence. A moment later, when the ship had gone far away, its waves would reach us, causing the raft to bob slightly; then we wouldn't hear anything anymore, and it was impossible to tell how long it had been. Perhaps only a few sounds of frogs or something else remained.",5.927,4.475,"Every night, we would see a steamship moving in the dark once or twice, spewing countless sparks from its chimney, and as the sparks descended burning onto the river, it would create a magnificent view; then, as the ship turned a corner, its lights would disappear from sight, its noise would cease, and the river would become silent again; long after it had vanished, its waves would slowly reach us and gently rock the raft, and then you would hear nothing, there would be a long silence of indeterminate length, interrupted only by frogs or similar sounds.",9.199,7.284,"At night we would see one or two steamboats passing in the darkness, and every now and then they would send out a whole world of sparks from one of the chimneys, which fell into the river and looked beautiful; then the boat would round a bend and the lights would wink and the noise of the boat would disappear, leaving the river silent again, and then the waves it had raised would reach us, long after the boat had disappeared, causing the raft to move a little, and then nothing could be heard for who knows how long, except maybe the frogs or things like that.",16.304,15.202
2714,"After midnight the people on shore went to bed, and then for two or three hours the shores was black—no more sparks in the cabin windows.","Past midnight, the people on both sides of the river were all asleep, and the riverbanks were pitch dark for several hours. There was no longer any light in the windows.",10.515,7.265,"After midnight, the people living by the shore would go to bed, and for the next two or three hours, the beaches would be shrouded in darkness – no sparks would flicker in the cabin windows.",26.05,23.816,"After midnight, the people of the coast went to bed, and for two or three hours the shores were in darkness: there were no more sparks in the windows of the cabins.",37.646,35.753
2715,"These sparks was our clock—the first one that showed again meant morning was coming, so we hunted a place to hide and tie up right away.","Those lights were our clocks. When the first light appeared, it signaled that dawn was approaching, so we would find a place to hide and immediately tie up the raft.",19.596,16.575,"Those sparks marked our time – when we started to see them again, we knew that morning was approaching, and we would immediately tie up the raft and start looking for a place to hide.",13.155,9.749,"Those sparks were our clock: the first one that reappeared meant that dawn was arriving, so we immediately looked for a place to hide and moor.",25.268,21.769
2716,"One morning about daybreak I found a canoe and crossed over a chute to the main shore—it was only two hundred yards—and paddled about a mile up a crick amongst the cypress woods, to see if I couldn’t get some berries.","One morning, just as the sun was rising, I found a boat, rowed through a swift current to reach the main shore, only a few hundred yards away. Then I rowed about half a mile further to a spot with bushes near a pine forest to see if I could find any berries.",11.365,8.776,"One morning, just as dawn was breaking, I found a canoe and entered a swift current – it was only about two hundred meters – and reached the riverbank. Then, I went up a creek among the cypress trees for about a mile to find some berries.",17.724,15.246,"One morning, around dawn, I saw a canoe and I crossed a channel to the main shore (it was no more than two hundred yards) and rowed a mile towards a stream among the cypresses, to see if I could get some blackberries.",18.307,15.739
2717,"Just as I was passing a place where a kind of a cowpath crossed the crick, here comes a couple of men tearing up the path as tight as they could foot it.","As I reached a narrow path just wide enough for cattle to pass through, suddenly two people came running out from that small path.",5.422,2.795,"Just as I was passing a place where the creek cut across a wide path, didn't two men come running for their lives!",22.485,20.642,"Just as I was passing a spot where a sort of cow path crossed the stream, a pair of men appeared running as fast as they could.",24.847,22.169
2718,"I thought I was a goner, for whenever anybody was after anybody I judged it was me—or maybe Jim.","I thought to myself, this is trouble, because if anyone is looking for someone here, it could only be me or Jim.",8.483,4.699,"Ah, this time I'm done for, I said to myself; because whenever I saw someone running, I thought they were chasing me – or Jim.",7.796,4.301,"I thought my time had come, because whenever someone was looking for someone, it seemed to me that it was for me, or maybe for Jim.",8.809,5.004
2719,"I was about to dig out from there in a hurry, but they was pretty close to me then, and sung out and begged me to save their lives—said they hadn’t been doing nothing, and was being chased for it—said there was men and dogs a-coming.","I was about to slip away when those people ran up close, calling me and begging me to save them. They said they hadn't done anything wrong, yet people were chasing them. Then they said that people with dogs were about to catch up to them.",10.791,8.191,"I was about to grab the oars to get away quickly, but they were already very close, calling out to me and asking me to save their lives – according to them, they hadn't done anything and were being chased for no reason – there were men and dogs behind them.",18.156,15.796,"I was about to leave in a hurry, but they were already very close to me, and they shouted and asked me to save their lives: they said they hadn't done anything and that's why they were being chased, that men with dogs were coming.",26.002,24.182
2720,"They wanted to jump right in, but I says:","They wanted to jump right into my boat, but I said:",45.367,39.833,"They immediately wanted to jump into the canoe, but I stopped them:",25.029,19.104,"They wanted to get directly into my canoe, but I told them:",24.208,18.477
2721,“Don’t you do it.,"- Don't do that, it's just starting.",14.491,5.67,“Do not mount here.,24.028,10.682,"—No, not now.",24.028,10.682
2722,I don’t hear the dogs and horses yet; you’ve got time to crowd through the brush and get up the crick a little ways; then you take to the water and wade down to me and get in—that’ll throw the dogs off the scent.”,"I didn't hear any horse sounds. You have enough time to crawl through that bush, follow the small path down to the water, then wade around here before getting into the boat. That way, the dogs won't be able to track you.",8.115,5.572,"I do not hear the sounds of the dogs and horses yet; you still have time to go a bit upstream through the bushes; then you can enter the water, come downstream to me, and then you can mount... That way, the dogs won't catch your scent.”",18.646,16.652,I still don't hear the horses and the dogs; you have time to go through the bushes and climb a little up the stream; then get into the water and wade down to where I am and come over; that way the dogs will lose the trail.,19.211,16.851
2723,"They done it, and soon as they was aboard I lit out for our tow-head, and in about five or ten minutes we heard the dogs and the men away off, shouting.","They followed; as soon as they stepped onto the boat, I rowed quickly back to where we hid the raft. About fifty minutes later, we heard the sound of dogs and people shouting and yelling.",10.812,8.004,"They did as I said; right after they got into the canoe, I set off towards our little island; within five to ten minutes, we heard the dogs and men passing by, shouting and yelling.",16.293,13.436,"That was what they did, and as soon as they were on board, I headed towards our mooring; after five minutes we heard the dogs and the men shouting in the distance.",29.46,27.166
2724,"We heard them come along towards the crick, but couldn’t see them; they seemed to stop and fool around a while; then, as we got further and further away all the time, we couldn’t hardly hear them at all; by the time we had left a mile of woods behind us and struck the river, everything was quiet, and we paddled over to the tow-head and hid in the cottonwoods and was safe.","We heard that they had reached the bushes, but we couldn't see them. It seemed like they stopped there and searched around for a while. We went farther away and couldn't hear anything anymore. After traveling a distance of nearly a mile through the forest and reaching the big river, everything was quiet. We turned into a creek and hid in the cotton fields; and thus, we felt completely at ease.",13.334,11.75,"We could hear them coming towards the creek, but we couldn't see them. It seemed to me that they lingered around there for a while. After that, we didn't hear their voices again because we were constantly moving away. We moved in silence until we left the forest about a mile behind and reached the river, then we rowed to our little island, hid among the poplars; we were safe now.",6.661,4.643,"We heard them go towards the stream, but we couldn't see them; they seemed to leave it and wander around for a while, and then, as we kept moving away all the time, we could hardly hear them anymore; when we left the forest a mile behind and reached the river, everything was calm and we rowed to the sandbar and hid among the poplars, now safe.",27.938,26.827
2725,"One of these fellows was about seventy or upwards, and had a bald head and very gray whiskers.","An elderly man of about seventy years or more, bald with graying sideburns.",9.743,5.151,One of the men was seventy or older; his head was bald and his sideburns were quite gray.,12.169,6.809,"One of those guys was about seventy years old or more, and he was bald with a very gray beard.",16.644,11.664
2726,"He had an old battered-up slouch hat on, and a greasy blue woollen shirt, and ragged old blue jeans britches stuffed into his boot-tops, and home-knit galluses—no, he only had one.","He wore an old wide-brimmed hat, a grayish-blue undershirt, and old, torn blue pants with the cuffs tucked into his boots.",7.269,4.153,"He had an old, tattered hat on his head, and a blue wool shirt covered in grease on his back; he had tucked the frayed cuffs of his blue jeans into his boots; he had homemade suspenders – no, more precisely, he had a single suspender.",12.255,9.477,"He wore an old wide-brimmed hat and a greasy blue wool shirt, with old blue jeans tucked into his boots, with homemade suspenders; but no, he only had one left.",26.85,24.099
2727,"He had an old long-tailed blue jeans coat with slick brass buttons flung over his arm, and both of them had big, fat, ratty-looking carpet-bags.","Over his arm, he carried a blue coat with shiny brass buttons. Both men carried large, heavy, and dirty bags.",17.615,13.297,"He had slung an old long denim jacket with makeshift brass buttons over his arm; additionally, he had a swollen, dirty-looking kilim bag in each hand.",12.313,8.541,"He carried an old blue fabric overcoat over his arm, with shiny copper buttons, and they both carried large, half-worn travel bags.",17.02,12.741
2728,"The other fellow was about thirty, and dressed about as ornery.","The other person was about thirty years old, dressed modestly.",23.196,16.402,The other man was in his thirties and was as shabbily dressed as the other.,12.703,6.69,The other guy was about thirty years old and was dressed just as plainly.,20.477,14.248
2729,"After breakfast we all laid off and talked, and the first thing that come out was that these chaps didn’t know one another.","After finishing breakfast, we lay down to rest, chatted, and the first thing that dawned on us was that the two other people didn't know each other at all.",20.639,17.899,"After breakfast, we all lay down where we were and started talking, and the first thing we noticed was that these men did not know each other.",22.943,19.546,"After breakfast, we all lay down to chat, and the first thing that came up was that those guys didn't know each other.",28.075,24.739
2730,“What got you into trouble?” says the baldhead to t’other chap.,The bald old man told the other guy:,6.991,2.735,"""How did you get yourself into trouble?"" asked the bald one to the other.",14.775,9.881,—What problem have you had? —asked the bald man to the other.,11.308,4.247
2731,"“Well, I’d been selling an article to take the tartar off the teeth—and it does take it off, too, and generly the enamel along with it—but I stayed about one night longer than I ought to, and was just in the act of sliding out when I ran across you on the trail this side of town, and you told me they were coming, and begged me to help you to get off.","- What happened that you have to run away? - I sell a product used to remove black stains on teeth, but it doesn't remove the stains and instead removes the enamel. I stayed an extra night and was planning to sneak away when I met him running towards me on the road. He told me they were coming and asked me to help him escape.",10.839,9.162,"“I was selling a material that removes dental calculus… It really does remove it, but it usually takes the tooth enamel with it. I stayed one night longer than I should have, and just as I was preparing to flee, I met you on the road on this side of the town. You said they were after you and asked me to help you escape.",14.669,13.118,"—Well, I was selling a product to remove tartar from teeth, and it's true that it removes it, and generally also the enamel, but I stayed one night longer than I should have and was about to leave when I met you on the path on this side of town, you told me they were coming and asked me to help you escape.",24.376,23.255
2732,"So I told you I was expecting trouble myself, and would scatter out with you.","I told him that I was also about to get into trouble, so we ran together.",12.846,7.224,"At that point, I told you I was in trouble too and started running away with you.",31.977,27.448,So I told you that I was also expecting trouble and that I would leave with you.,31.171,24.692
2733,That’s the whole yarn—what’s yourn?,"That's all there is to it, so what's your story?",8.914,3.386,That's all there is to it… What was your problem?”,8.914,3.386,That's all. And you?,19.305,8.117
2734,"“Well, I’d ben a-runnin’ a little temperance revival thar, ’bout a week, and was the pet of the women folks, big and little, for I was makin’ it mighty warm for the rummies, I tell you, and takin’ as much as five or six dollars a night—ten cents a head, children and niggers free—and business a-growin’ all the time, when somehow or another a little report got around last night that I had a way of puttin’ in my time with a private jug on the sly.","- Me? I'm doing an advertisement stunt to quit drinking. It's been a week, and everyone likes it, especially the women. This stunt is also making money. Look, each person pays a dime to watch, children and black people are free, and each night I make five to six dollars. This stunt was on the rise, but suddenly last night someone went around saying I was just a fraud and that I was secretly selling alcohol.",7.92,6.128,"“I had been holding small meetings against the sale and consumption of alcohol for a week. I had won the love of all the women, big and small, because I was giving the drunks a hard time. I was making about five or six dollars a night – I was charging ten cents per head, it was free for children and black people – business was good, and the number of attendees was increasing. But last night, a rumor started out of nowhere: Apparently, I was secretly taking swigs from a hidden jug.",10.188,8.638,"—Well, I had been preaching sermons about temperance for a week and getting along very well with the women, both old and young, because I was making it hard for the drinkers, I assure you, and I was making at least five or six dollars a night, at ten cents a head, children and blacks free, and business was growing more and more, when somehow, last night, they started saying that I didn't mind spending some time alone with a jug.",16.924,15.711
2735,"A nigger rousted me out this mornin’, and told me the people was getherin’ on the quiet with their dogs and horses, and they’d be along pretty soon and give me ’bout half an hour’s start, and then run me down if they could; and if they got me they’d tar and feather me and ride me on a rail, sure.","This morning, a black man came to wake me up and said people were quietly gathering, bringing dogs and horses to catch me for punishment, and they might beat me up badly, or they might tar and feather me, shave all my hair and beard, and drag me on the railroad tracks, who knows.",10.269,7.925,"This morning, a black man came and woke me up and said that people were starting to gather quietly. They would be here soon with their dogs and horses, and after giving me a half-hour head start, they would chase me; when they caught me, they would tar and feather me and ride me on a rail.",27.017,25.869,"A black man woke me up this morning and told me that people were gathering quietly, with dogs and horses, and that they were going to come soon, give me a half-hour head start and then try to catch me, and that if they caught me they planned to tar and feather me and run me out of town on a rail.",20.528,18.812
2736,I didn’t wait for no breakfast—I warn’t hungry.”,"I didn't even have time for breakfast, and I wasn't hungry either.",10.695,4.016,I couldn't stay for breakfast – I had lost my appetite.”,13.761,7.347,So I didn't wait for breakfast... I wasn't hungry.,16.103,9.238
2737,"“Old man,” said the young one, “I reckon we might double-team it together; what do you think?”","The other person said: - My old friend, I think maybe the two of us could do business together, what do you think?",18.864,15.45,"“Dad, I see that we could make a good team,” said the younger one. “What do you think?”",29.818,26.512,"—Old man —said the young man—, it seems to me that we could form a team; what do you think?",28.794,25.251
2738,“I ain’t undisposed.,"- For me, it's easy.",16.15,6.567,"""I have no objections.""",16.15,6.567,—I don't think it's bad.,19.305,8.117
2739,What’s your line—mainly?”,But what is your main occupation?,19.206,7.81,"""What is your profession... I mean generally?""""",8.993,3.377,"What do you do, mainly?",16.15,6.567
2740,"“Jour printer by trade; do a little in patent medicines; theater-actor—tragedy, you know; take a turn to mesmerism and phrenology when there’s a chance; teach singing-geography school for a change; sling a lecture sometimes—oh, I do lots of things—most anything that comes handy, so it ain’t work.","- Printing newspapers. That's my main profession. Occasionally, I make some medicines. A stage actor specializing in tragedy, you know. Sometimes, when convenient, I switch to hypnosis or treating mental illnesses. And if I change professions again, I teach singing, geography; sometimes I give a few lectures. Oh, I do many things. Whatever comes my way, I do it, so I don't stick to anything for long.",5.412,3.964,"“I am a master printer who grew up in the trade; I know a bit about medicines; I can act – tragedy and such; if I get the chance, I am interested in hypnotism and phrenology, I can read character by looking at the skull; sometimes, for a change, I teach singing and geography; I give sermons – I do a lot of things – I have a finger in every pie, as long as it's not menial work.",5.546,3.852,"—By trade, I am a printing press operator; I work occasionally in over-the-counter medicines; theater actor: tragedy, you know; sometimes a bit of mesmerism and phrenology, when there's an opportunity; singing and geography teacher for a change; a lecture now and then... Well, lots of things; practically anything that comes up, as long as it's not work.",14.095,12.186
2741,What’s your lay?”,"So, what do you do for a living?",10.856,4.196,So what do you do?”,22.839,13.135,What do you specialize in?,19.305,8.117
2742,“I’ve done considerble in the doctoring way in my time.,"- In my life, I have been a doctor quite a few times.",11.002,5.817,"“Once upon a time, I practiced medicine for a long time.",11.572,6.178,—I have worked quite a bit on the aspect of medicine.,10.6,4.027
2743,"Layin’ on o’ hands is my best holt—for cancer and paralysis, and sich things; and I k’n tell a fortune pretty good when I’ve got somebody along to find out the facts for me.","The main thing is to live by these two hands. Treating cancer, paralysis, and similar conditions. But when someone discovers the truth, it's hard to make a living.",7.851,5.133,"Healing with my hands is what I do best – for cancer, paralysis, and similar things; also, if I have a man to gather the necessary information for me, I can read fortunes very well.",9.391,6.467,"What I do best is laying on hands for cancer, paralysis, and things like that, and I don't do badly at fortune-telling when I have someone to find out the details for me.",17.744,13.995
2744,"Preachin’s my line, too, and workin’ camp-meetin’s, and missionaryin’ around.”","Otherwise, I go preaching, attending evangelical camps.",8.666,3.35,I also understand preaching; I work in tent meetings and missionary work.”,11.002,5.817,"I also work on sermons, open-air preaching, and missions.",11.675,6.273
2745,Nobody never said anything for a while; then the young man hove a sigh and says:,"After a while, no one spoke anymore. Then the younger person sighed and said:",12.437,7.015,No one said anything for a long time; then the young man sighed deeply.,37.367,33.845,"For a while, everyone remained silent; then the young man sighed and said:",33.787,29.262
2746,“Alas!”,- Oh my God!,24.028,10.682,"“Ah, what a pity!”",22.839,13.135,—Ouch!,42.888,30.327
2747,“What ’re you alassin’ about?” says the baldhead.,The bald old man asked: - What the heck?,11.641,4.457,“What are you lamenting?” asked the bald-headed one.,18.22,9.865,—What are you complaining about? —asked the bald man.,17.408,9.425
2748,"“To think I should have lived to be leading such a life, and be degraded down into such company.”","- I think that I have to keep living this kind of life forever, and then gradually lose my dignity among my fellow human beings like this?",6.85,3.52,"""That I have come to live such a life, that I have fallen so low as to live among such people.""",15.818,11.548,—To think that I could have had such an easy life and now find myself reduced to this company —and he began to dry his eye with a cloth.,6.082,2.208
2749,And he begun to wipe the corner of his eye with a rag.,"After speaking, she raised the handkerchief to dab at the corners of her eyes.",9.288,3.459,He began to wipe the corner of his eye with a cloth.,65.378,63.081,—Blessed be!,0.0,0.0
2750,"“Dern your skin, ain’t the company good enough for you?” says the baldhead, pretty pert and uppish.",The old man asked again with a tone that seemed authoritative:,3.874,1.472,"The bald-headed one brazenly stood up: ""Oh really, do we not look good enough for you?""",21.334,17.633,"Don't you think this company is good? —asks the bald man, very dignified and angry.",7.816,2.892
2751,"“Yes, it is good enough for me; it’s as good as I deserve; for who fetched me so low when I was so high?","- It's tough, poor thing, but are the people traveling with you nice? - Yes, they treat me quite well. I can tolerate it. Moreover, who dares to belittle me while I am like this.",3.981,1.433,"“No way, you’re fine, you’re good; besides, this is what I deserve anyway, isn’t someone like me who fell from the top to here worthy of this?",6.389,3.272,"—Yes, it is good enough; it is the most I deserve, for who brought me so low when I was born so high?",40.209,37.712
2752,I did myself.,Only I can belittle myself.,30.214,17.965,I brought this upon myself.,30.214,17.965,Myself.,36.788,36.788
2753,"I don’t blame you, gentlemen—far from it; I don’t blame anybody.","I do not avoid you people, I do not avoid anyone.",11.33,4.277,"I am not blaming you, gentlemen… Don’t even think such a thing; I am not blaming anyone.",11.131,6.228,"I do not blame you, gentlemen, far from it; I blame no one, I deserve it all.",22.044,17.097
2754,I deserve it all.,I endure everything.,29.588,14.794,I deserved all of it.,27.301,11.479,"I do not blame you, gentlemen, far from it; I blame no one, I deserve it all.",19.6,16.169
2755,Let the cold world do its worst; one thing I know—there’s a grave somewhere for me.,"No matter where this cold life leads to the most painful place, let it lead. But one thing I know for sure is that there will be a grave waiting for me somewhere.",9.392,6.419,Let the merciless life do its worst; the only thing I know is… there is a grave somewhere for me too.,34.242,30.709,Let the cold world perpetuate its revenge; one thing I know: somewhere a grave awaits me.,36.167,31.328
2756,"The world may go on just as it’s always done, and take everything from me—loved ones, property, everything; but it can’t take that.","Let life go on as it has always gone on, and take everything from me - loved ones, property, everything. But how can it take away that grave.",28.01,25.425,"No matter how this world turns, even if it takes everything from me – my loved ones, my possessions, everything – it cannot take this from me.",8.517,4.834,"The world can continue as it always has and take everything from me: loved ones, possessions, everything; but that it cannot take from me.",24.864,21.203
2757,"Some day I’ll lie down in it and forget it all, and my poor broken heart will be at rest.”","One day, I will close my eyes and forget everything, and my broken, suffering heart will rest.",15.231,10.694,"One day I will enter that grave and forget everything, and at that moment my broken heart will find peace.”",15.58,10.9,"Someday I will lie in it and forget everything, and my poor broken heart will be able to rest —and he continued to dry an eye.",37.072,34.792
2758,He went on a-wiping.,He said that and then wiped his tears again.,12.91,4.99,He started to cry.,28.574,12.703,"Someday I will lie in it and forget everything, and my poor broken heart will be able to rest —and he continued to dry an eye.",4.366,1.588
2759,"“Drot your pore broken heart,” says the baldhead; “what are you heaving your pore broken heart at us f’r?","The bald old man said: - Why are you dragging your broken, suffering heart to us?",9.153,4.778,"“Damn your poor broken heart,” said the bald-headed man; “why are you pinning that poor broken heart on us?",20.919,15.727,—Bless your poor broken heart —says the bald man—; what broken heart are you talking about?,11.056,6.403
2760,We hain’t done nothing.”,What have we done to you?,19.206,7.81,What did we do to you?”,16.516,6.567,We haven't done anything.,25.891,11.51
2761,"“No, I know you haven’t.",- I know you people won't do anything to me.,21.667,14.991,“I know you didn't do anything.,25.276,14.536,"—No, I know that.",36.169,27.483
2762,"I ain’t blaming you, gentlemen.",- I know you people won't do anything to me.,12.883,4.932,"I'm not blaming you, gentlemen.",67.213,61.479,"I do not blame you, gentlemen.",45.966,36.556
2763,"I brought myself down—yes, I did it myself.","I don't avoid you, it's just that I bring myself down, so I have to endure everything, I don't dare to complain at all.",6.529,3.358,The reason for my downfall is me… I am responsible for all of it.,9.252,3.459,"I have debased myself; yes, I alone.",19.305,10.553
2764,It’s right I should suffer—perfectly right—I don’t make any moan.”,"I don't avoid you, it's just that I bring myself down, so I have to endure everything, I don't dare to complain at all.",4.366,1.588,It is right for me to suffer… This is the most correct… I'm not complaining.”,9.644,5.062,"It is fair that I now suffer, perfectly fair; I cannot complain.",8.36,3.125
2765,“Brought you down from whar?,- Where did you lower yourself?,19.206,7.81,“Where did you fall from?,25.407,10.682,—Lowered from what?,23.043,11.522
2766,Whar was you brought down from?”,Where exactly?,9.17,5.197,What caused you to fall?”,21.911,12.601,What have you lowered yourself from?,21.911,12.601
2767,"“Ah, you would not believe me; the world never believes—let it pass—’tis no matter.","- Even if I say it, no one will believe me. But never mind, it doesn't matter.",10.939,6.109,"“Ah, you wouldn't believe me; no one in the world would believe me... Never mind... It's not important.",14.907,11.146,"—Ah, you wouldn't believe me; the world never believes... but leave it; it doesn't matter.",30.504,26.935
2768,The secret of my birth—”,The secret of my life.,60.428,50.813,The secret of my birth...”,38.142,29.847,The secret of my birth...,43.472,34.572
2769,“The secret of your birth!,- Your secret life?,23.395,10.401,“What was the secret at his birth?”,14.491,5.67,—The secret of your birth!,80.343,75.984
2770,Do you mean to say—”,Are you trying to say that...,14.491,5.67,“What do you mean?””,39.764,30.214,Are you going to tell us...?,12.91,4.99
2771,"“Gentlemen,” says the young man, very solemn, “I will reveal it to you, for I feel I may have confidence in you.","- Gentlemen - he said solemnly - I will reveal to you, because I see that I can trust you.",11.043,7.661,"The young man said with great seriousness, ""Gentlemen; I will reveal my secret to you, because I feel that I can trust you.""",15.162,11.451,"—Gentlemen —says the young man very solemnly—, I will reveal it to you, for I believe I can trust you.",34.694,32.418
2772,By rights I am a duke!”,I myself am a Duke.,30.616,23.263,"""I am the son of a duke!""",27.301,19.641,"In reality, I am a duke!",57.799,51.697
2773,"Jim’s eyes bugged out when he heard that; and I reckon mine did, too.","Hearing that, Jim's eyes widened, and it seemed mine did too.",13.51,7.71,"When Jim heard this, his eyes popped out of their sockets; surely, my eyes must have popped out too.",8.995,4.657,"Jim's eyes popped out when he heard it, and I think mine did too.",29.231,22.51
2774,Then the baldhead says: “No! you can’t mean it?”,Then the bald old man said:,10.726,6.169,"Upon this, the bald man started to speak:",9.564,3.697,Then the bald guy goes and says: —No! You can't mean it!,17.679,10.512
2775,“Yes.,"- Nonsense, how could that be.",13.888,5.522,"“No way! You can't be serious, right?” “Yes.",11.572,6.178,—Yes.,70.711,50.0
2776,"My great-grandfather, eldest son of the Duke of Bridgewater, fled to this country about the end of the last century, to breathe the pure air of freedom; married here, and died, leaving a son, his own father dying about the same time.","- Yes, my grandfather's father was the eldest son of the Duke of Bilgewater; he fled to this land around the end of the last century to breathe the fresh air of freedom; then he married there, and died, leaving behind a son.",38.475,37.048,"My great-great-grandfather was the eldest son of the Duke of Bridgewater; he fled to this country at the end of the last century to breathe the pure air of freedom; he married here; when he died, leaving behind a son, his own father had also died.",50.752,49.753,"My great-grandfather, the eldest son of the Duke of Aguasclaras, fled to this country at the end of the last century to breathe the pure air of freedom; he married here and died, leaving a son at the very moment his own father passed away.",54.929,53.935
2777,The second son of the late duke seized the titles and estates—the infant real duke was ignored.,"The Duke of Bilgewater also passed away around that time. The second son of the duke inherited the title along with all the property, but my grandfather's father, who was the rightful duke, was abandoned. Thus, I should have been the Duke of Bilgewater.",9.851,7.954,The deceased duke's second son seized the title and estates – the true baby duke was ignored.,25.891,19.673,"The second son of the late duke seized the titles and estates, and the true duke, newly born, was disinherited.",46.698,44.588
2778,"I am the lineal descendant of that infant—I am the rightful Duke of Bridgewater; and here am I, forlorn, torn from my high estate, hunted of men, despised by the cold world, ragged, worn, heart-broken, and degraded to the companionship of felons on a raft!”","Yet here I am now, in such a pitiful state. I am shunned, treated with cold contempt; my life is tattered, wandering, painful, and reduced to the lowest state, having to associate with the wretched on every raft.",5.406,3.041,"I am descended from that baby – the right to be the Duke of Bridgewater is mine; but here I am, in a wretched state, stripped of my estates and nobility, people are chasing after me; this cruel world hates me; my clothes are in tatters, I am worn out, my heart is broken, and I have fallen so low as to travel on a raft with outlaws!”",6.728,4.992,"I am the direct descendant of that child: I am the true Duke of Aguasclaras, and here I am, forgotten, stripped of my own possessions, persecuted by men, despised by the cold world, ragged, worn out, with a broken heart, and reduced to the company of criminals on a raft!",31.446,30.111
2779,"Jim pitied him ever so much, and so did I.",Jim felt very sorry for him after hearing that. So did I.,26.197,19.675,"Jim felt very sorry for him, and so did I.",49.617,44.834,"Jim felt very sorry for him, and so did I.",49.617,44.834
2780,"We tried to comfort him, but he said it warn’t much use, he couldn’t be much comforted; said if we was a mind to acknowledge him, that would do him more good than most anything else; so we said we would, if he would tell us how.","We intended to find a way to comfort him, but he said comforting was useless; no one could comfort him anymore. He said that if we wanted to acknowledge him as he was, it would be better than anything else. We said: fine, we would acknowledge him, but he had to tell us how.",22.542,20.916,"We tried to comfort him, but he said it wouldn't work, that he was beyond consolation; he said that if we showed the courtesy of accepting his dukedom, we would be doing him a kindness beyond anything else; we said we would be happy to do so if he told us how.",30.166,28.724,"We tried to console him, but he said it was no use, that he couldn't be consoled much; he said that if we wanted to acknowledge his dignity, that would serve him more comfort than anything in the world, so we promised to do so if he told us how.",22.018,19.807
2781,"He said we ought to bow when we spoke to him, and say “Your Grace,” or “My Lord,” or “Your Lordship”—and he wouldn’t mind it if we called him plain “Bridgewater,” which, he said, was a title anyway, and not a name; and one of us ought to wait on him at dinner, and do any little thing for him he wanted done.","He said that whenever we talked to him, we had to bow and say ""Your Grace,"" ""Your Lordship,"" and so on... and if we called him by the name Bilgewater, it was okay too, saying that name was just a title, not a name; and he also said that one of us had to stand by when he ate and drank; and had to do all the little tasks he ordered.",14.503,12.971,"When speaking with him, we had to bow and address him as ""Your Excellency,"" ""Your Lordship,"" or ""Honorable Duke"" – although it was also acceptable to simply call him ""Bridgewater"" – because that was not his name, but his title; additionally, one of us had to serve him at meals and attend to his small requests.",5.731,3.914,"He said we should bow when speaking to him and say ""your grace,"" or ""milord,"" or ""your lordship,"" and that he didn't mind if we simply called him ""Clearwaters,"" because, as he said, that was a title and not a name, and one of us would have to serve him at mealtimes and do all the little things he wanted.",16.867,14.725
2782,"Well, that was all easy, so we done it.","All those measurements weren't difficult, so we obediently followed along.",20.861,14.323,"All of this was very easy, and we did it too.",15.828,8.45,"Well, that turned out to be easy, so we did it.",35.831,28.656
2783,"All through dinner Jim stood around and waited on him, and says, “Will yo’ Grace have some o’ dis or some o’ dat?” and so on, and a body could see it was mighty pleasing to him.","Throughout the entire lunch, Jim stood around serving him and said, ""Does the Duke need this, need that?"" and so on...",8.286,6.114,"During the meal, Jim stood up and served him, asking, ""Would His Excellency like a bit of this or that?""",4.823,2.672,"Jim spent the entire dinner standing, serving him and saying, ""Would your grace like to try a bit of this or that?"" and so on, and it was easy to see that he found it very pleasant.",14.246,11.649
2784,"But the old man got pretty silent by-and-by—didn’t have much to say, and didn’t look pretty comfortable over all that petting that was going on around that duke.",The Duke seemed very pleased. But the old man remained silent and said nothing.,10.191,7.59,It was clear that the man was very pleased with this situation. But the old man had become silent; he seemed to be increasingly disturbed by our circling around the shop and serving him.,11.123,8.033,But the old man remained very silent; he didn't have much to say and didn't seem very pleased with all the attention the duke was getting.,21.166,17.905
