line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
2871,I have never told you how this was brought on.,"""I haven't told you how this came about.",34.027,26.305,I did not explain how this came about.,16.409,9.08,I have not told you how this came to be.,37.265,28.998
2872,We were within a few hours of eloping together for Scotland.,"In just a few hours, we were going to elope to Scotland.",21.874,15.537,There were only a few hours left before we eloped to Scotland.,22.384,15.728,We were a few hours away from fleeing together to Scotland.,26.658,19.157
2873,"The treachery, or the folly, of my cousin's maid betrayed us.",Her maid betrayed us - or foolishly - revealed the news.,18.482,12.69,The betrayal or foolishness of my cousin gave us away.,13.871,7.51,"The falseness, or the foolishness of my cousin's maid betrayed us.",58.13,54.845
2874,"I was banished to the house of a relation far distant, and she was allowed no liberty, no society, no amusement, till my father's point was gained.","I was sent to live with a distant relative; she was forbidden from having any freedom, any communication, any enjoyment; until my father felt that everyone had understood his warning.",7.0,3.846,"I was exiled to the house of a distant relative, and he was deprived of all freedom, people, and entertainment until my father got what he wanted.",19.078,15.834,"I was expelled to the house of a very distant relative, and she was allowed no freedom, no company, nor any amusement, until they convinced my father to give in.",31.248,28.944
2875,"I had depended on her fortitude too far, and the blow was a severe one—but had her marriage been happy, so young as I then was, a few months must have reconciled me to it, or at least I should not have now to lament it.","I had too much faith in her resilience, and the disappointment was heavy; but if only she had a happy marriage, because at that time I was young, a few months might have eased my pain, or at least now I wouldn't have to lament.",17.617,15.078,"I had too much confidence in his fortitude, and the blow I received was severe - but if his marriage had been happy, being so young, I could have accepted the situation in a few months or at least I wouldn't have to mourn now.",19.086,16.525,"I had trusted too much in Eliza's strength, and the blow was very severe. But if her marriage had been happy, young as I was then, in a few months I would have come to accept it, or at least I would not have to lament it now.",29.268,27.419
2876,This however was not the case.,"However, that was not the case.",60.495,54.108,"However, that was not the case.",60.495,54.108,But that was not the case.,67.213,61.479
2877,"My brother had no regard for her; his pleasures were not what they ought to have been, and from the first he treated her unkindly.","My brother did not love her; his pleasures were not as normal as people thought, and from the very beginning, he treated her badly.""",33.152,30.493,"My brother did not love him; his sense of pleasure was not as it should be, and he mistreated him from the very beginning.",10.002,5.793,"My brother had no consideration for her; his amusements were not the right ones, and from the beginning, he treated her harshly.",34.132,31.049
2878,"The consequence of this, upon a mind so young, so lively, so inexperienced as ms Brandon's, was but too natural.","""The consequences of this matter, on such a young and vibrant mind, as inexperienced as hers, are inevitable.",10.099,5.619,"The effect of this on someone as young, lively, and inexperienced as Mrs. Brandon was as expected.",11.125,6.502,"The consequence of this on a mind so young, so lively, so inexperienced as Mrs. Brandon's, was only to be expected.",55.87,54.12
2879,She resigned herself at first to all the misery of her situation; and happy had it been if she had not lived to overcome those regrets which the remembrance of me occasioned.,"At first, she endured all the suffering herself; she might have been happy if she hadn't lived to overcome the regrets that memories of me evoked.",12.037,8.416,"At first, she shut herself into the full misery of her situation; I wish she hadn't lived long enough to overcome the sorrows caused by remembering me.",18.4,15.285,"At first, she resigned herself to the misery of her situation; and she would have been happy if she had not dedicated her life to overcoming the sorrow caused by my memory.",32.558,30.277
2880,"But can we wonder that, with such a husband to provoke inconstancy, and without a friend to advise or restrain her (for my father lived only a few months after their marriage, and I was with my regiment in the East Indies) she should fall?","But with a husband like that, ultimately lacking patience, without a friend to advise or restrain her (for my father lived only a few months after their wedding, and I was serving in the regiment in the East Indies), one might wonder if she could have stood firm?",50.655,49.772,"But with a husband who incites infidelity, and without a friend to advise or restrain her (my father lived only three months after they married, and I was with my regiment in the East Indies), is it possible to be surprised that she made a mistake?",50.265,49.283,"But, can we be surprised that with such a husband, who pushed her towards infidelity, and without a friend to advise or restrain her (for my father only lived a few months more after they married, and I was with my regiment in the East Indies), she fell?",53.49,52.648
2881,"Had I remained in England, perhaps—but I meant to promote the happiness of both by removing from her for years, and for that purpose had procured my exchange.","Perhaps, if I had stayed in England... but I intended to foster the happiness of both by staying away from her for many years.""",22.232,18.866,"If I had stayed in England, maybe - but by staying away from her for years, I thought I was helping the happiness of both, and for this purpose, I got my assignment.",25.446,22.875,"If I had stayed in England, perhaps... but my intention was to seek the happiness of both by staying away from her for a few years, and with that purpose, I had obtained my transfer.",21.157,18.335
2882,"The shock which her marriage had given me,"" he continued, in a voice of great agitation, ""was of trifling weight—was nothing to what I felt when I heard, about two years afterwards, of her divorce.","In the most tremulous voice, he continued: - The shock that her marriage caused me was just a trivial burden - nothing compared to when I heard the news of her divorce about two years later.",13.137,10.215,"The shock caused by her marriage,"" he continued, in a very excited voice, ""was nothing - it was nothing - compared to what I felt when I heard she was divorced two years later.",35.449,33.855,"The blow that her marriage meant to me —he continued with an agitated voice— was nothing, it was something trivial, compared to what I felt when, more or less two years later, I learned of her divorce.",20.408,18.005
2883,"It was THAT which threw this gloom,—even now the recollection of what I suffered—""","This is what made me even sadder - even now, the memory of what caused me such pain...",8.765,4.546,"This was the event that caused this grief, - even now, when I remember what I endured -""",10.18,5.29,"That was the cause of this melancholy... even now, the memory of what I suffered...",12.767,8.462
2884,"He could say no more, and rising hastily walked for a few minutes about the room.","He could not say more, suddenly stood up and walked around the room.",18.2,12.87,He couldn't speak any more; he got up hurriedly and walked around the room for a few minutes.,22.162,16.586,"Unable to continue speaking, he stood up abruptly and began pacing around the room for a few minutes.",21.64,16.196
2885,"Elinor, affected by his relation, and still more by his distress, could not speak.","Elinor could not say anything, moved by his story, even more moved by his suffering.",14.948,8.657,"Elinor, affected by what he had said, but even more by his sorrow, couldn't say anything.",24.338,18.952,"Elinor, affected by his story, and even more by his distress, also couldn't say a word.",42.705,39.421
2886,"He saw her concern, and coming to her, took her hand, pressed it, and kissed it with grateful respect.","He saw her concern, approached her, took her hand, then held it tightly and kissed it with grateful respect.",60.715,59.066,"Colonel Brandon saw her concern, came over, took her hand, squeezed it, and kissed it with grateful respect.",59.9,58.273,"He saw her sorrow and, approaching her, took one of her hands in his, pressed it, and kissed it with grateful respect.",51.136,49.18
2887,A few minutes more of silent exertion enabled him to proceed with composure.,The effort to remain silent for a few minutes helped him continue with calmness:,17.896,12.09,A few minutes of silent effort allowed him to compose himself and continue.,22.617,16.065,A few more minutes of silent effort allowed him to continue with a certain composure.,17.884,10.593
2888,"""It was nearly three years after this unhappy period before I returned to England.","- Nearly three years after that unfortunate time, I returned to England.",42.267,38.606,"""I returned to England almost three years after this unhappy period.",50.937,48.058,—About three years passed after this unfortunate period before I returned to England.,48.395,45.1
2889,"My first care, when I DID arrive, was of course to seek for her; but the search was as fruitless as it was melancholy.","The first thing I was concerned with when I just got back was, of course, to look for her, but the search was both hopeless and miserable.",17.095,12.82,"Of course, the first thing I did when I returned was to look for her; but the search was not only fruitless but also distressing.",31.473,28.496,"My first concern when I arrived, of course, was to look for her. But the search was as fruitless as it was sad.",42.091,39.6
2890,"I could not trace her beyond her first seducer, and there was every reason to fear that she had removed from him only to sink deeper in a life of sin.","I could only trace her whereabouts up to her first lover, with every reason to fear that she had left him and plunged deeper into a life of sin.",37.397,35.182,I lost track of her after her first lover; there was every reason to fear that she had sunk even deeper into a sinful life after leaving the man.,31.066,28.884,"I could not trace her steps beyond the first man who seduced her, and everything suggested that she had left him only to sink deeper into a life of sin.",40.255,38.143
2891,"Her legal allowance was not adequate to her fortune, nor sufficient for her comfortable maintenance, and I learnt from my brother that the power of receiving it had been made over some months before to another person.","The legally mandated support was not enough to provide her with an estate, nor enough for her to be comfortable, and then my brother informed me that a few months ago the right to receive the support had been transferred to another person.",13.323,10.028,"Her legal income was not suitable for her fortune, nor was it sufficient for her to live comfortably; I learned from my brother that the authority to receive this income had been transferred to another person a few months earlier.",25.021,22.539,"Her legal allowance did not match her fortune nor was it enough to subsist with any well-being, and I learned from my brother that some months ago she had given someone else the power to receive it.",18.27,14.474
2892,"He imagined, and calmly could he imagine it, that her extravagance, and consequent distress, had obliged her to dispose of it for some immediate relief.","He guessed - and could guess calmly - that because she had spent extravagantly and then fallen into destitution, she had to transfer part of the right to receive support to get immediate assistance.",5.282,1.908,"My brother thought, quite indifferently, that her extravagance and resulting distress had forced her to urgently dispose of a portion of her income.",15.802,11.829,"He imagined, and could easily imagine, that extravagance and the consequent distress had forced her to dispose of her money to solve some urgent problem.",24.641,21.034
2893,"At last, however, and after I had been six months in England, I DID find her.","""However, finally, six months after I returned to England, I found her.",18.596,13.281,"But finally, six months after coming to England, I found her.",15.174,10.778,"Finally, however, and when six months had passed since my arrival in England, I was able to find her.",31.866,27.749
2894,"Regard for a former servant of my own, who had since fallen into misfortune, carried me to visit him in a spunging–house, where he was confined for debt; and there, in the same house, under a similar confinement, was my unfortunate sister.","Out of affection for an old servant of mine who was now in dire straits, I visited him at the debtor's prison. Imprisoned there as well was my unfortunate sister.",10.623,8.741,"I went to the debtor's prison to see an old servant of mine who had fallen into destitution and been imprisoned for his debts; there, in the same prison, in a similar state of imprisonment, stood my unfortunate aunt.",14.978,12.517,"The interest in a former servant who, after leaving my service, had fallen into disgrace, led me to visit him in a place of detention where he had been confined for debts; and there, in the same place, in the same confinement, was my unfortunate sister.",37.761,36.473
2895,So altered—so faded—worn down by acute suffering of every kind!,She had changed so much... pale... emaciated by all sorts of hardships!,7.757,2.863,She had changed so much due to various sufferings - she had withered - she was worn out!,6.523,2.407,"So changed, so faded, worn out by all kinds of sufferings!",10.695,4.016
2896,"hardly could I believe the melancholy and sickly figure before me, to be the remains of the lovely, blooming, healthful girl, on whom I had once doted.","I could hardly believe that the gaunt and sickly figure before me was all that remained of a lovely, vibrant, healthy young woman whom I had once adored.""",25.622,22.671,"I could not believe that the sad, sickly person before me was all that was left of the beautiful, young, healthy girl I had once loved.",11.553,7.932,"I could hardly believe that the sad and sickly figure before me was what remained of the adorable, flourishing, healthy girl I had once been enamored of.",22.11,18.762
2897,What I endured in so beholding her—but I have no right to wound your feelings by attempting to describe it—I have pained you too much already.,"""How I endured when I embraced her - but I had no right to hurt her feelings by expressing it - I had already made her very emotional.",10.816,7.426,To bear seeing her like that - but I have no right to hurt your feelings by trying to describe it - I have already distressed you enough.,23.067,19.593,How much pain I had to endure seeing her like this... but I have no right to hurt her feelings by trying to describe it. I have already made her suffer too much.,16.541,13.732
2898,"That she was, to all appearance, in the last stage of a consumption, was—yes, in such a situation it was my greatest comfort.","By all appearances, she was in the final stages of tuberculosis and so... yes, in such circumstances, this was the greatest comfort for me.",12.113,8.395,"It was immediately apparent that she was in the final stage of tuberculosis - yes, in such a situation, this was my greatest consolation.",29.003,25.232,"That, by all appearances, she was in the final stages of tuberculosis was... yes, in such a situation it was my greatest consolation.",35.574,33.189
2899,"Life could do nothing for her, beyond giving time for a better preparation for death; and that was given.","Life could do nothing for her, except to give her more time to better prepare for death; and she got more time.",37.358,34.716,"Life could do nothing for her, except give her time to better prepare for death.",33.639,30.86,"Life could no longer do anything for her, beyond giving her time to better prepare to die; and that was granted to her.",29.896,26.614
2900,"I saw her placed in comfortable lodgings, and under proper attendants; I visited her every day during the rest of her short life: I was with her in her last moments.""","I sent her to stay in a rented room, and she was properly cared for. I visited her every day during her short remaining life. I was by her side in her final moments.""",23.331,20.708,"I ensured she was placed in a comfortable location and taken care of; I visited her every day for the rest of her short life; I was with her in her final moments.""",44.748,43.112,I made sure she had comfortable accommodation and the necessary care; I visited her daily for the rest of her short life: I was by her side in her final moments.,35.128,33.243
2901,"Again he stopped to recover himself; and Elinor spoke her feelings in an exclamation of tender concern, at the fate of his unfortunate friend.",He paused to collect himself. Elinor expressed her feelings in gentle concern for the fate of his unfortunate friend. He continued:,31.49,28.768,He paused to collect himself again; Elinor expressed her feelings about her unfortunate friend's fate with a sigh full of compassion and pity.,8.601,4.44,"Again he stopped, trying to recover himself; and Elinor gave vent to her feelings through a tender exclamation of sorrow for the fate of her unfortunate friend.",33.684,30.555
2902,"""Your sister, I hope, cannot be offended,"" said he, ""by the resemblance I have fancied between her and my poor disgraced relation.","- I hope your sister is not offended when I think of the similarities between her and my wretched, disgraceful relative.",15.43,11.6,"""I hope I am not being disrespectful to your sister,"" said Colonel Brandon, ""for drawing a comparison between her and my poor, disgraced relative.",25.9,22.396,—I hope your sister will not be offended —he said— by the resemblance I have imagined between her and my poor unfortunate relative.,29.695,27.281
2903,"Their fates, their fortunes, cannot be the same; and had the natural sweet disposition of the one been guarded by a firmer mind, or a happier marriage, she might have been all that you will live to see the other be.","Their fates, their fortunes cannot be the same. If her naturally sweet temperament were protected by a stronger mind, or a happier marriage, you would see she would have become a completely different person.",28.417,26.911,"Their fates, their fortunes cannot be the same; if the natural sweet disposition of one had been protected by a more resolute mind, the other could have achieved everything she could have been throughout her life.",28.902,27.204,"Their fate, and the fortune that befell them, cannot be the same; and if the sweet natural disposition of one had been watched over by someone firmer, or had she had a happier marriage, she would have become everything you will see the other will be.",28.075,26.304
2904,But to what does all this lead?,But where do these things lead?,21.911,12.601,But where is all this leading?,23.545,13.54,"But, where does all this lead us?",42.211,33.032
2905,I seem to have been distressing you for nothing.,It seems I have made you sorrowful without purpose.,15.353,5.934,I seem to be boring you unnecessarily.,25.313,18.19,I believe I have distressed you for nothing.,37.772,29.558
2906,Ah!,"""Ah! Miss Daswood... a story like this... not spoken of in fourteen years... if spoken of aimlessly, it is very sad!",4.255,2.177,I seem to be boring you unnecessarily.,0.0,0.0,"Ah, Miss Dashwood!",28.574,12.703
2907,Miss Dashwood—a subject such as this—untouched for fourteen years—it is dangerous to handle it at all!,"""Ah! Miss Daswood... a story like this... not spoken of in fourteen years... if spoken of aimlessly, it is very sad!",4.499,1.628,"Oh, Miss Dashwood -such a subject -untouched for fourteen years -even speaking of it is dangerous!",12.846,7.224,"A subject like this, silenced for fourteen years... it is dangerous even to touch it!",11.509,6.44
2908,I WILL be more collected—more concise.,I will be more self-controlled - more concise.,44.632,35.495,I will be more concise -more brief.,48.11,38.26,I must concentrate... be more concise.,21.364,12.549
2909,"She left to my care her only child, a little girl, the offspring of her first guilty connection, who was then about three years old.","She left me to take care of her only child, a little girl, the offspring of her first sinful relationship, who was three years old at the time.",51.411,49.79,"She entrusted her only child to me, a little girl, the fruit of her first guilty relationship, who was about three years old at the time.",42.697,40.243,"Eti7a left her only daughter in my care, a little girl then three years old, the fruit of her first guilty relationship.",28.506,24.862
2910,"She loved the child, and had always kept it with her.","She loved the child very much, always keeping her by her side.",28.15,21.142,"She loved the child, never parted from her.",38.105,33.47,"She loved that child, and had always kept her by her side.",46.258,41.608
2911,"It was a valued, a precious trust to me; and gladly would I have discharged it in the strictest sense, by watching over her education myself, had the nature of our situations allowed it; but I had no family, no home; and my little Eliza was therefore placed at school.","This was a very precious trust given to me, and I would have been very happy to accept it in the most serious sense by personally taking charge of the girl's education, if I had the convenient circumstances. But I had no family, no home at that time; therefore, I had to send my little Eliza to a boarding school.""",20.456,18.904,"She became a precious, important charge for me; if our circumstances had allowed, I would have gladly taken responsibility for her education myself; but I had no family, no home: thus, little Eliza was sent to school.",23.297,21.857,"It was her most valuable and precious treasure that she entrusted to me, and I would gladly have taken charge of her in the strictest sense, personally overseeing her education, if our situations had permitted; but I had neither family nor home; and so my little Eliza was sent to a boarding school.",22.741,20.857
2912,"I saw her there whenever I could, and after the death of my brother, (which happened about five years ago, and which left to me the possession of the family property,) she visited me at Delaford.","""I visited the girl whenever I had the chance, and after my brother passed away (five years ago, leaving me the family estate), she came to visit me at Delaford.",20.918,18.08,"I visited her there at every opportunity, and after my brother's death (he died about five years ago, and the family estate came to me), she often visited me at Delaford.",28.533,26.574,"I went to see her there whenever I could, and after my brother's death (which occurred around five years ago, leaving me in possession of the family estate), she visited me quite frequently at Delaford.",37.233,35.491
2913,I called her a distant relation; but I am well aware that I have in general been suspected of a much nearer connection with her.,"I called her a distant relative, but I was well aware that people suspected I had a closer relationship with her.",27.688,24.111,I introduced her as a distant relative; but I am aware that everyone suspected a much closer connection.,18.357,13.978,"I called her a distant relative, but I am very aware that it has generally been supposed that the relationship is much closer.",23.938,20.427
2914,"It is now three years ago (she had just reached her fourteenth year,) that I removed her from school, to place her under the care of a very respectable woman, residing in Dorsetshire, who had the charge of four or five other girls of about the same time of life; and for two years I had every reason to be pleased with her situation.","At that time, three years ago (she had just turned fourteen), I took her out of school and placed her under the guardianship of a highly esteemed woman residing in Dorsetshire. This woman also cared for four or five other girls of similar age, and for two years I had every reason to be satisfied with the girl's life.""",34.289,33.328,"Three years ago, (she had just turned fourteen) I took her out of school and placed her with a very respectable woman in Dorsetshire who was also caring for four or five other girls of the same age, and for two years I had every reason to be satisfied with her situation.",33.119,32.239,"Three years ago (she had just turned fourteen) I took her out of school and placed her in the care of a very respectable woman, residing in Dorsetshire, who had charge of four or five other girls of about the same age; and for two years, everything made me feel very satisfied with her situation.",48.908,48.333
2915,"But last February, almost a twelvemonth back, she suddenly disappeared.","""But last February, nearly twelve months ago, the girl suddenly disappeared.",31.119,24.601,"But last February, almost a year ago, she suddenly disappeared.",69.75,67.034,"But last February, almost a year ago, she suddenly disappeared.",69.75,67.034
2916,"I had allowed her, (imprudently, as it has since turned out,) at her earnest desire, to go to Bath with one of her young friends, who was attending her father there for his health.","Following her earnest wish, I had allowed her (carelessly, as it has since shown) to go to Bath with a young friend of hers who was taking care of her father there at the time.",31.512,29.453,"She had insisted on going to Bath with a young friend who was accompanying her father on a health trip, and I had allowed her to go (it later turned out that I had made a mistake).",15.708,12.202,"I had authorized her (imprudently, as it has since turned out), yielding to her ardent wishes, to go to Bath with one of her little friends, whose father was there for health reasons.",45.561,44.189
2917,"I knew him to be a very good sort of man, and I thought well of his daughter—better than she deserved, for, with a most obstinate and ill–judged secrecy, she would tell nothing, would give no clue, though she certainly knew all.","I knew he was a very kind man, and I had a good opinion of his daughter - better than her true nature, for through her discreet attitude in this stubborn and reckless matter, she did not want to say anything, did not provide any clues, although she certainly knew everything.",12.177,9.431,"I knew the man very well, and I had good thoughts about the girl -better than she deserved at least, because despite knowing everything, she maintained a stubborn and erroneous secrecy, revealing nothing, giving no clue.",10.632,8.016,"I knew his reputation as a very good man, and had a good opinion of his daughter... better than she deserved, for she, obstinately maintaining the most foolish secrecy, refused to say anything, to give any clue, although she was obviously aware of everything.",17.047,14.633
2918,"He, her father, a well–meaning, but not a quick–sighted man, could really, I believe, give no information; for he had been generally confined to the house, while the girls were ranging over the town and making what acquaintance they chose; and he tried to convince me, as thoroughly as he was convinced himself, of his daughter's being entirely unconcerned in the business.","This man - the girl's father - is a well-meaning but not very perceptive person, I believe he could not really provide information; for he was confined to the house while the two girls roamed the streets and made friends with anyone they liked. He tried to convince me - as he himself believed - that his daughter was completely uninvolved in the matter.""",18.052,16.525,"Her father, a well-meaning but somewhat naive man, I believe, truly could not provide any information, because he was usually confined to home, while the girls roamed the city, meeting whomever they pleased; the man tried to convince me that his daughter was unaware of the matter, and he himself believed it.",17.628,16.147,"I believe that he, her father, a well-meaning but not very perceptive man, was really incapable of giving any information, for he had been almost always confined to the house, while the girls roamed the city forming relationships with whomever they pleased; and he tried to convince me, as much as he was convinced himself, that his daughter had nothing to do with the matter.",39.497,38.647
2919,"In short, I could learn nothing but that she was gone; all the rest, for eight long months, was left to conjecture.","""In short, I was not informed of anything other than the fact that the girl had left. In the eighteen months that followed, what remained could only be guessed.",12.393,8.968,"In short, I learned nothing except that she had gone; the rest, for eight long months, was left to conjecture.",61.172,59.804,"In short, I could find out nothing except that she had gone; for eight long months, everything else remained mere conjecture.",35.013,32.188
2920,"What I thought, what I feared, may be imagined; and what I suffered too.""","What I think - what I fear - can be imagined; that is also what causes me anguish.""",16.358,11.486,"What I thought, what I feared, can be understood; of course, what I suffered as well.""",44.428,41.585,"It is imaginable what I thought, what I feared, and also what I suffered.",48.688,46.002
2921,"""Good heavens!"" cried Elinor, ""could it be—could Willoughby!""—",Elinor exclaimed: - Oh my God! Could it be... could it be Willoughby!...,9.701,5.407,"""Oh my God!"" cried Elinor, ""Could it be! Willoughby!""",53.682,50.72,—Good heavens! —exclaimed Elinor—. Could it be possible! Could it be that Willoughby...!,10.71,5.993
2922,"""The first news that reached me of her,"" he continued, ""came in a letter from herself, last October.","He continued: - The first news about the girl reached me through a letter from the girl herself, last October.",30.437,26.571,"""The first news about him,"" he continued, ""came with a letter he wrote himself, last October.",46.841,44.625,—The first news I had of her —continued the colonel— reached me in a letter she herself sent me last October.,17.593,13.412
2923,"It was forwarded to me from Delaford, and I received it on the very morning of our intended party to Whitwell; and this was the reason of my leaving Barton so suddenly, which I am sure must at the time have appeared strange to every body, and which I believe gave offence to some.","The letter was forwarded from Delaford, and I received it exactly on the morning we were preparing to go to Whitwell. This is the reason I had to leave Barton so suddenly, which I know seemed strange to everyone at the time, and offended some people.",26.804,25.372,It was forwarded to me from Delaford; I received the letter on the morning of our trip to Whitwell; this was the reason for my sudden departure from Barton; I am sure my departure seemed strange to everyone and offended some.,23.74,22.246,"It was forwarded to me from Delaford and I received it that very morning when we were planning to go on an excursion to Whitwell; and that was the reason for my sudden departure from Barton, which surely must have puzzled everyone at the time and, I believe, offended some.",27.583,26.016
2924,"Little did mr Willoughby imagine, I suppose, when his looks censured me for incivility in breaking up the party, that I was called away to the relief of one whom he had made poor and miserable; but HAD he known it, what would it have availed?","""I guess when Mr. Willoughby seemed to reproach me for being rude in breaking up the gathering, he could hardly imagine that I was called away to help someone he had made miserable and distressed; but even if he knew, what difference would it make?",22.792,20.804,"Mr. Willoughby probably couldn't guess that when his looks condemned me for the rudeness of spoiling the party, I was called to the aid of someone he had impoverished and made miserable; but even if he knew, what good would it do?",13.391,10.641,"Little could Mr. Willoughby imagine, it seems to me, when he reproached me with his look for the discourtesy I had committed by ruining the outing, that I was being called upon to assist someone whom he had brought misery and unhappiness to; but even if he had known, what good would it have done?",14.036,11.191
2925,Would he have been less gay or less happy in the smiles of your sister?,"Would he be any less lively or less happy with your sister's smiles?""",19.157,13.329,"Would his cheerfulness fade, would his happiness diminish in the face of your sister's smile?",12.692,7.159,Would he have been less cheerful or less happy with his sister’s smiles?,37.317,32.592
2926,"No, he had already done that, which no man who CAN feel for another would do.","No, he did it - something no one would do if they could think of others.",15.019,10.344,"No, he had already done something that no one who could put themselves in another's place would ever do.",31.643,27.849,"No, he had already done what no man capable of any compassion would do.",38.012,34.565
2927,"He had left the girl whose youth and innocence he had seduced, in a situation of the utmost distress, with no creditable home, no help, no friends, ignorant of his address!","He abandoned the young and innocent girl he had seduced, leaving her in extreme misery, with no decent place to stay, no help, no friends, not knowing his address!",32.161,30.045,"He had left the girl whose youth and innocence he had seduced in an extremely distressing situation, homeless, penniless, friendless, without even giving her his address!",37.348,35.841,"He had abandoned the girl whose youth and innocence he had seduced, leaving her in a situation of utmost distress, without a respectable home, without help, without friends, not knowing where to find him!",38.73,37.017
2928,"He had left her, promising to return; he neither returned, nor wrote, nor relieved her.""","He parted from her, promising to return. He did not return, did not write to her, did not provide for her.""",22.708,19.23,"He had promised to return to her; he neither returned, nor wrote a letter, nor offered any consolation.""",38.338,35.03,"He had abandoned her, with the promise to return; he neither wrote, nor returned, nor helped her.",36.661,32.126
2929,"""This is beyond every thing!"" exclaimed Elinor.",Elinor exclaimed: - It's beyond imagination.,13.499,5.368,"""This is unforgivable!"" cried Elinor.",28.223,20.887,—How inconceivable! —exclaimed Elinor.,13.131,7.808
2930,"""His character is now before you; expensive, dissipated, and worse than both.","- Your status is now placed before her - luxurious, debauched, and worse than both.",35.502,31.467,"""His character is now before you; selfish, debauched, even worse.",49.024,46.09,"—Now you can see what his character is like: wasteful, licentious, and worse than that.",25.675,20.039
2931,"Knowing all this, as I have now known it many weeks, guess what I must have felt on seeing your sister as fond of him as ever, and on being assured that she was to marry him: guess what I must have felt for all your sakes.","When I had learned everything - for I had known for many weeks - imagine what I thought when I saw your sister still friendly with him as ever; and when I heard the news that your sister was going to marry him, imagine what I thought for her.",9.742,7.295,"Knowing all this, which I have known for weeks, you can imagine how I must have felt when I saw your sister's interest in him and learned that she was going to marry him; imagine how I must have felt on behalf of all of you.",24.859,22.906,"Knowing this, as I have known for many weeks now, imagine what I must have felt seeing your sister so attached to him as always, and when I was assured that she was going to marry him; imagine what I must have felt thinking about all of you.",34.078,32.466
2932,"When I came to you last week and found you alone, I came determined to know the truth; though irresolute what to do when it WAS known.","""Last week when I came here and saw you alone, I came with the intention of finding out the truth; although I was not sure what I would do once I knew the painful truth.",19.729,16.925,"When I came last week and found you alone, I was determined to learn the truth, though I was uncertain about what I would do once I learned it.",33.571,31.111,"When I came to see you last week and found you alone, I was determined to know the truth, although still undecided about what to do once I knew it.",48.643,46.954
2933,My behaviour must have seemed strange to you then; but now you will comprehend it.,"At that time, my behavior must have seemed strange to you, but now you understand why.",37.185,33.381,My behavior must have seemed strange to you then; but now you understand.,65.528,63.985,"My behavior must have seemed strange to you, but now you will understand.",48.24,45.069
2934,To suffer you all to be so deceived; to see your sister—but what could I do?,"Making both of you suffer, feeling deceived like that; seeing your sister... but what could I do?",22.259,18.332,"To see you all so deceived, your sister - but what could I do?",33.765,28.923,To see all of you deceived in this way; to see your sister... but what could I do?,31.79,28.31
2935,I had no hope of interfering with success; and sometimes I thought your sister's influence might yet reclaim him.,"I did not hope to prevent the marriage, and sometimes I thought your sister's influence might reform him.""",40.561,37.63,I had no hope of success by intervening; sometimes I thought your sister's strength might bring him to his senses.,39.046,35.788,I had no hope of intervening successfully; and at times I thought that your sister might still have enough influence over him to reclaim him.,25.568,21.85
2936,"But now, after such dishonorable usage, who can tell what were his designs on her.","""But now, after such disgraceful exploitation, who can say what you are planning with her sister.",30.313,25.959,"But now, after such abuse, who can say what his plans are regarding her?",33.87,29.236,"But after such ignominious treatment, who knows what his intentions towards her might be?",12.828,7.259
2937,"Whatever they may have been, however, she may now, and hereafter doubtless WILL turn with gratitude towards her own condition, when she compares it with that of my poor Eliza, when she considers the wretched and hopeless situation of this poor girl, and pictures her to herself, with an affection for him so strong, still as strong as her own, and with a mind tormented by self–reproach, which must attend her through life.","However, regardless of what these plans are, when her sister compares her situation to the miserable condition of my poor Eliza, when she knows about the desperate and hopeless state of that poor girl, now her sister must feel - and will surely feel later - that her own situation is still fortunate. Her sister should imagine herself as that girl; with feelings for him still deep - as deep as her own feelings - with thoughts torn by self-reproach, and these thoughts lingering for a lifetime.",14.111,12.815,"Whatever his plans were, your sister can now look at her situation with gratitude, which she undoubtedly will, comparing her situation to that of my poor Eliza, imagining the wretched and hopeless state of this poor girl who loved him as strongly as she did, tormented by a lifelong regret.",14.446,13.355,"Whatever they may have been, however, she may now feel grateful for her situation, and undoubtedly will be more so later, when she compares it to that of my poor Eliza, when she thinks of the miserable and desperate situation of this poor girl and imagines her with an affection as strong for him, as strong as she herself has for him, and with a spirit tormented by self-recriminations, which will accompany her throughout her life.",38.988,38.177
2938,Surely this comparison must have its use with her.,Surely this comparison will be useful for her sister.,25.407,17.747,"Of course, this comparison will be beneficial to her.",18.22,10.6,Surely this comparison will be of some use to her.,25.766,18.36
2939,She will feel her own sufferings to be nothing.,She will see that her own sufferings are nothing.,31.401,22.957,She will see that her own suffering is nothing.,24.028,14.536,She will feel that her own sufferings are nothing.,37.606,29.847
2940,"They proceed from no misconduct, and can bring no disgrace.","This is merely due to misguided actions, not disgrace.",13.989,7.574,"They did not arise from any abuse, so the result cannot be shameful.",9.941,3.716,They do not stem from misconduct and cannot bring her disgrace.,17.242,9.264
2941,"On the contrary, every friend must be made still more her friend by them.","On the contrary, these sufferings should make each friend of her sister a better friend.",22.938,17.026,"On the contrary, they are things that will make every friend an even closer friend.",24.254,18.296,"On the contrary, they should make each of her friends' friendship towards her grow.",22.75,16.944
