line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
733,Napoleon ended his speech with his usual cry of “Long live Animal Farm!” and after the singing of ‘Beasts of England’ the animals were dismissed.,"As usual, Napoleon ended his speech by shouting the slogan ""Long live Animal Farm"" and after singing ""Beasts of England,"" the animals dispersed.",19.348,15.034,"After Napoleon, as always, concluded his speech with the cry ""Long live Animal Farm!"" the animals sang the Beasts of England song and dispersed.",18.712,14.466,"Napoleon ended his speech with his usual cry of “Long live Animal Farm!” and after singing “Beasts of England,” he dismissed the animals.",65.184,63.935
734,Afterwards Squealer made a round of the farm and set the animals’ minds at rest.,"After that, Chỉ Điểm went around the camp to conduct ideological work.",7.796,2.928,"Before long, Squealer set about touring the farm to dispel the doubts that had arisen in the animals' minds.",9.56,4.968,Then Squealer went around the farm and reassured them.,13.943,9.74
735,"He assured them that the resolution against engaging in trade and using money had never been passed, or even suggested.","He assured that the decision not to trade and not to use money had never been put to a vote, let alone passed.",19.945,15.056,"With a convincing tone, he explained that no decision had ever been made regarding not engaging in trade or using money, and furthermore, that such a proposal had never even been suggested.",10.563,7.293,"He assured them that the resolution prohibiting trade and the use of money had never been passed, nor even suggested.",53.505,51.061
736,"It was pure imagination, probably traceable in the beginning to lies circulated by Snowball.","That was just a fabrication, and if traced back to the beginning, it might have been made up by Tuyết Tròn.",8.608,4.45,"All of this was most likely a figment of the imagination, stemming from the lies Snowball had spread in the early days.",9.526,5.292,"It was pure imagination, probably attributable to lies spread by Snowball.",45.355,41.811
737,"A few animals still felt faintly doubtful, but Squealer asked them shrewdly, “Are you certain that this is not something that you have dreamed, comrades?","But some still did not believe, so Chỉ Điểm asked: ""Comrade, are you sure you didn't imagine it?",6.001,2.197,"Noticing that some still harbored doubts, Squealer cunningly asked, ""Could this be something you dreamed, comrades?",14.192,10.429,"Some animals still had certain doubts, but Squealer cunningly asked them: ""Are you sure this isn't something you have dreamed, comrades?",28.218,25.198
738,Have you any record of such a resolution?,Do you have any documents confirming that?,17.333,6.892,Is there any document of such a decision?,28.518,20.165,Do you have any record of such a resolution?,71.578,68.037
739,Is it written down anywhere?”,"Where is that decision recorded?"".",16.516,6.567,"Is it written down anywhere?""",83.657,80.911,"Is it written down anywhere?""",83.657,80.911
740,"And since it was certainly true that nothing of the kind existed in writing, the animals were satisfied that they had been mistaken.","Surely those decisions were not recorded anywhere, so in the end, the animals believed they were mistaken.",11.796,8.084,"Indeed, since there was no such written document to be found, the animals were forced to admit they were mistaken.",16.713,12.437,"And since it was true that none of this was written down, the animals were convinced that they were mistaken.",28.301,24.436
741,Every Monday mr Whymper visited the farm as had been arranged.,"Every Monday, Mr. Whymper came to the farm.",19.134,11.133,"Mr. Whymper, as previously arranged, visited the farm every Monday.",22.617,15.807,"Every Monday, Mr. Whymper visited the farm, as had been agreed.",35.021,27.882
742,"He was a sly-looking little man with side whiskers, a solicitor in a very small way of business, but sharp enough to have realised earlier than anyone else that Animal Farm would need a broker and that the commissions would be worth having.","He was a small-statured lawyer with long sideburns, just starting out in business, but quite shrewd, immediately recognizing that Animal Farm would definitely need a broker and that the commission would naturally be ""substantial.""",23.362,21.442,"Mr. Whymper, a lawyer who dealt with trivial matters, was a small man with sideburns and a mischievous look. But he was shrewd enough to realize long before that Animal Farm would eventually need a broker, and that this broker's share would not be insignificant.",13.931,10.83,"He was a short, cunning man with broad sideburns, a retail broker, but smart enough to realize, before anyone else, that ""Animal Farm"" was going to need an agent and that the commissions would be worth it.",23.894,21.744
743,"The animals watched his coming and going with a kind of dread, and avoided him as much as possible.",The animals were afraid of Whymper and tried to avoid him as much as possible.,29.39,26.215,"The animals watched his comings and goings with trepidation, avoiding encounters with him as much as possible.",39.495,36.429,"The animals watched his comings and goings with some fear, and avoided him as much as possible.",54.084,52.041
744,"Nevertheless, the sight of Napoleon, on all fours, delivering orders to Whymper, who stood on two legs, roused their pride and partly reconciled them to the new arrangement.","Nevertheless, the fact that Napoleon, standing on four legs, gave orders to Whymper, who stood on two legs, instilled in them a legitimate sense of pride and somewhat mitigated their reaction to the new policy.",34.373,32.555,"Nevertheless, seeing the four-legged Napoleon giving orders to the two-legged Whymper stroked their pride and helped them somewhat accept this new situation.",10.215,7.135,"However, the sight of Napoleon, on his four legs, giving orders to Whymper, who stood on his two feet, stirred their pride and partially reconciled them to the new situation.",49.027,47.476
745,Their relations with the human race were now not quite the same as they had been before.,Their relationship with humans was no longer the same as before.,14.79,10.458,Their relations with the human race were no longer quite the same.,42.734,40.319,Their relations with the human race were not as they had been before.,61.189,59.906
746,"The human beings did not hate Animal Farm any less now that it was prospering; indeed, they hated it more than ever.",The humans' hatred for Animal Farm not only did not decrease but actually increased as it became more prosperous.,8.963,5.015,"The humans' hatred for Animal Farm had not diminished; on the contrary, they hated it more than ever as they saw the farm prospering.",29.018,26.118,"The humans, for their part, did not hate ""Animal Farm"" any less now that it was prospering; on the contrary, they hated it more than ever.",48.744,47.17
747,"Every human being held it as an article of faith that the farm would go bankrupt sooner or later, and, above all, that the windmill would be a failure.","Everyone believed that sooner or later the farm would go bankrupt, and the windmill was sure to fail.",17.898,15.467,"They all wholeheartedly believed that the farm would eventually go bankrupt and, more importantly, that the windmill project would end in complete failure.",21.189,18.185,"Every human was certain that, sooner or later, the farm would go bankrupt, and above all, that the windmill would be a failure.",53.192,51.957
748,"They would meet in the public-houses and prove to one another by means of diagrams that the windmill was bound to fall down, or that if it did stand up, then that it would never work.","They often gathered in pubs and drew diagrams to prove that the windmill would definitely collapse, and even if it didn't, it would never work.",17.128,14.563,"They gathered in taverns, trying to prove to each other with drawings that the windmill could never be built, and even if it were, it would never work.",18.059,15.359,"They gathered in taverns and demonstrated to each other, through diagrams, that the windmill was destined to fall or, if it stood, that it would never work.",24.676,22.472
749,"And yet, against their will, they had developed a certain respect for the efficiency with which the animals were managing their own affairs.","But despite their dislike, they had to respect the animals because they managed the farm quite efficiently.",11.054,7.593,"On the other hand, they reluctantly admired the animals' skillful management of their own affairs.",14.284,10.775,"And yet, against their wishes, they came to have a certain respect for the efficiency with which the animals were managing their own affairs.",73.608,72.644
750,One symptom of this was that they had begun to call Animal Farm by its proper name and ceased to pretend that it was called the Manor Farm.,The proof was that they had started calling it Animal Farm and had stopped pretending it was still named Manor Farm.,18.4,14.446,The fact that they had stopped insisting that the farm's real name was Manor Farm and had started using the name Animal Farm was an indication of this.,13.182,9.153,"One of the signs of this was that they began to call ""Animal Farm"" by its real name and stopped pretending it was called ""Manor Farm.""",27.688,24.035
751,"They had also dropped their championship of Jones, who had given up hope of getting his farm back and gone to live in another part of the county.","They also no longer supported Mr. Jones, who had lost all hope of reclaiming the farm and had gone to work elsewhere.",16.285,12.206,"They had also ceased defending Jones, who had lost hope of reclaiming his farm and had moved to another part of the country.",26.102,22.719,"They also ceased to support Jones, who had lost hope of regaining his farm and went to live elsewhere in the country.",17.066,12.9
752,"Except through Whymper, there was as yet no contact between Animal Farm and the outside world, but there were constant rumours that Napoleon was about to enter into a definite business agreement either with mr Pilkington of Foxwood or with mr Frederick of Pinchfield — but never, it was noticed, with both simultaneously.","Although currently all relations between Animal Farm and the outside world were conducted through Whymper, there were rumors that Napoleon was about to sign a trade agreement either with Pilkington's Foxwood Farm or Frederick's Pinchfield Farm, but people also said that there would be no deal with both farms at the same time.",26.934,25.496,"There was no connection between Animal Farm and the outside world except for Whymper, but there were constant rumors that Napoleon was about to make a concrete business deal either with Mr. Pilkington of Foxwood Farm or Mr. Frederick of Pinchfield Farm, though it was said he would never make a deal with both at the same time.",31.173,29.81,"Except for Whymper, there was still no contact between ""Animal Farm"" and the outside world, but there were constant rumors that Napoleon was definitely going to make a trade agreement with Mr. Pilkington of Foxwood, or with Mr. Frederick of Pinchfield; but never — it was noted — with both simultaneously.",35.877,34.451
753,It was about this time that the pigs suddenly moved into the farmhouse and took up their residence there.,"Around that time, the pigs suddenly moved into the main house.",27.377,24.582,It was around that time that the pigs moved into the farmhouse and made it their residence.,39.541,35.841,It was around that time when the pigs suddenly moved into the farmhouse and established their residence there.,54.575,52.081
754,"Again the animals seemed to remember that a resolution against this had been passed in the early days, and again Squealer was able to convince them that this was not the case.","This time, the animals also believed that from the very beginning they had decided that no one was allowed to move into the main house. Squealer once again convinced them that they were mistaken.",7.147,3.922,"The animals vaguely remembered that there had been a resolution passed against such behavior, but Squealer once again managed to convince them that this was not the case at all.",33.16,30.947,"Once again, the animals thought they remembered that in the early days a resolution had been passed against such a measure, and once again Squealer had to convince them that it was not so.",24.583,21.279
755,"It was absolutely necessary, he said, that the pigs, who were the brains of the farm, should have a quiet place to work in.","The pigs were the brains of the entire farm, he said, so they needed quiet places to work.",27.223,24.563,"He said that it was absolutely necessary for the pigs, the brains of the farm, to work in a quiet and peaceful place.",39.411,36.68,"It was absolutely necessary, he said, that the pigs, who were the brains of the farm, had a quiet place to work.",81.018,80.561
756,It was also more suited to the dignity of the Leader (for of late he had taken to speaking of Napoleon under the title of “Leader”) to live in a house than in a mere sty.,The Leader (recently he had started calling Napoleon the Leader) had to live in a worthy place and couldn't just keep living in a pigsty.,13.797,10.742,"Moreover, for the Leader's (recently, they had started referring to Napoleon as ""the Leader"") dignity, it was more appropriate for him to live in a house rather than a simple shed.",16.947,13.989,"It was also more appropriate for the dignity of the Leader (because lately they had begun to refer to Napoleon with the title of ""Leader"") that he lived in a house instead of a simple pigsty.",27.597,25.316
757,"Nevertheless, some of the animals were disturbed when they heard that the pigs not only took their meals in the kitchen and used the drawing-room as a recreation room, but also slept in the beds.","However, some were worried when they heard that the pigs not only ate in the kitchen and rested in the living room but also slept in beds.",35.363,33.805,"Nevertheless, some animals were quite disturbed when they heard that the pigs not only ate their meals in the kitchen and used the living room as a recreation room, but also slept in beds.",66.056,65.146,"However, some animals were upset to learn that the pigs not only ate in the kitchen and used the living room as a recreation area, but also slept in the beds.",46.775,45.385
758,"Boxer passed it off as usual with “Napoleon is always right!”, but Clover, who thought she remembered a definite ruling against beds, went to the end of the barn and tried to puzzle out the Seven Commandments which were inscribed there.","Boxer still said ""Comrade Napoleon is always right,"" but Clover thought there surely was a rule against sleeping in beds, so she went to the end of the barn to check the Seven Commandments.",22.968,21.009,"Boxer, as usual, dismissed the situation by saying, ""Napoleon is always right!"" but Clover, who vaguely remembered a strict law against sleeping in beds, went to the wall of the big barn and tried to read the Seven Commandments written there.",28.883,27.017,"Boxer overlooked it, as usual, repeating ""Napoleon is always right!"", but Clover, who believed she remembered a specific provision against beds, went to the end of the barn and tried to decipher the seven commandments that were written there.",46.951,45.759
759,"Finding herself unable to read more than individual letters, she fetched Muriel.","But she could only recognize the letters and couldn't read the words, so she had to find Muriel.",10.058,5.238,"Seeing that she couldn't make out anything other than individual letters, she called Muriel.",31.117,26.332,"Seeing that she could only read the letters one by one, she brought Muriel.",13.527,7.655
760,"“Muriel,” she said, “read me the Fourth Commandment.","""Muriel,"" Fatty said, ""read me the Fourth Commandment.",37.048,31.615,"""Muriel,"" he said, ""read me the Fourth Commandment.",37.048,31.615,"—Muriel —he said—, read me the fourth commandment.",38.715,33.661
761,Does it not say something about never sleeping in a bed?”,"Is it that we should never sleep in a bed?""",28.409,21.586,"Does it say anything about never sleeping in a bed?""",57.401,53.906,Doesn't it say something about never sleeping in a bed?,68.768,67.289
762,With some difficulty Muriel spelt it out.,Muriel had to spell it out for a long time before finishing.,13.761,7.347,"Muriel, who could barely read the writing, said, ""No animal shall sleep in a bed with sheets.""",5.919,2.167,"With a bit of difficulty, Muriel spelled it out.",23.978,16.59
763,"“It says, ‘No animal shall sleep in a bed with sheets,”’ she announced finally.","""This Commandment reads: No animal shall sleep in a bed with sheets,"" Muriel said.",46.217,43.595,"Muriel, who could barely read the writing, said, ""No animal shall sleep in a bed with sheets.""",35.068,32.289,"—He says: ""No animal shall sleep in a bed with sheets.""",43.819,41.196
764,"Curiously enough, Clover had not remembered that the Fourth Commandment mentioned sheets; but as it was there on the wall, it must have done so.","It's strange, Fat Lady remembered that the Fourth Commandment didn't mention bed sheets, but if it was clearly written on the wall like that, then it must be so.",22.359,19.06,"It was a bit strange; Clover did not remember any mention of sheets in the Fourth Commandment; but since it was written on the wall, there was nothing to be done.",17.015,13.17,"The curious thing was that Clover did not remember the Fourth Commandment mentioning the sheets; but since it was written on the wall, it must have been so.",33.396,30.714
765,"And Squealer, who happened to be passing at this moment, attended by two or three dogs, was able to put the whole matter in its proper perspective.","At that moment, Chỉ Điểm, along with two or three dogs, accidentally walked by.",14.954,12.574,"At that moment, Squealer, who was passing by with two or three dogs, did not delay in clarifying the matter.",21.918,18.731,"And Squealer, who was passing by at that moment, accompanied by two or three dogs, was able to clarify the matter and set it straight.",39.695,37.667
766,"“You have heard then, comrades,” he said, “that we pigs now sleep in the beds of the farmhouse?","""Comrades,"" it said, ""I think you know that we pigs have been sleeping in beds already?",11.318,6.496,"""Comrades,"" he said. ""It seems that you have heard that we pigs are sleeping in the beds of the farmhouse.",28.825,25.479,"—You have heard, comrades —he said—, that we pigs now sleep in the beds of the house.",43.128,40.815
767,And why not?,Why not?,71.653,71.653,Why shouldn't we?,37.992,18.996,And why not?,100.0,100.0
768,"You did not suppose, surely, that there was ever a ruling against beds?",Do you really think there is a rule against sleeping in beds?,12.091,6.455,I hope you don't think there is a commandment that forbids beds!,9.714,3.667,"Surely, you would not suppose that there was ever a ruling against beds.",56.53,53.523
769,A bed merely means a place to sleep in.,"What is a bed, but a place to sleep?",35.856,27.902,A bed is a place to lie down and sleep.,26.779,19.082,A bed simply means a place to sleep.,53.417,47.495
770,"A pile of straw in a stall is a bed, properly regarded.","In fact, a pile of straw in a barn is also a bed.",44.037,39.432,"In this sense, a pile of straw in the barn is also considered a bed.",31.919,26.921,For example: a pile of straw in a barn is a bed.,50.059,45.723
771,"The rule was against sheets, which are a human invention.","The rule is against sleeping with sheets, because those are a human invention.",37.845,32.377,"The commandment forbade sheets, which are a human invention.",66.284,63.819,"The resolution was against the sheets, which are an invention of human beings.",29.256,22.23
772,"We have removed the sheets from the farmhouse beds, and sleep between blankets.","We have removed all the sheets, now we only use blankets.",20.982,14.983,We removed the sheets from the beds in the farmhouse and are sleeping with blankets.,36.208,30.857,We have removed the sheets from the beds in the house and sleep between blankets.,63.981,61.479
773,And very comfortable beds they are too!,Beds are actually very convenient!,19.562,8.225,"Moreover, the beds are very comfortable!",24.697,13.888,"And indeed, they are very comfortable beds!",33.333,24.275
774,"But not more comfortable than we need, I can tell you, comrades, with all the brainwork we have to do nowadays.","But they are not too luxurious, I can tell you that they are exactly what we need for intellectual workers like us.",21.384,17.764,"But believe me, for those of us who have to think hard about a lot of issues these days, a bed should not be begrudged.",7.102,3.653,"But they are no more than what we need, I can assure you, comrades, considering all the brainwork we have these days.",41.18,38.545
775,"You would not rob us of our repose, would you, comrades?",Don't you want us to rest?,7.819,3.18,"You wouldn't begrudge us this comfort, would you, comrades?",42.0,37.951,"You wouldn't want to deprive us of our rest, would you, comrades?",46.533,42.312
776,You would not have us too tired to carry out our duties?,Do you want us to be exhausted?,10.513,4.18,Surely you don't want us to be too tired to fulfill our duties.,20.687,14.459,You wouldn't want us to be so tired that we can't fulfill our duties.,13.084,6.917
777,Surely none of you wishes to see Jones back?”,"Surely none of you want old Jones to come back, right?""",28.15,21.142,"I don't think any of you want Jones to come back!""",14.551,7.769,"Surely, none of you would want Jones to come back.",22.692,15.58
778,"The animals reassured him on this point immediately, and no more was said about the pigs sleeping in the farmhouse beds.","The animals assured it that they did not think so, and from then on, no one mentioned the pigs sleeping in beds anymore.",18.065,13.523,The animals immediately reassured Squealer on this matter and never brought up the issue of the pigs sleeping in the farmhouse beds again.,34.334,31.146,The animals immediately calmed him down and the matter of the pigs sleeping in the house beds was not discussed further.,24.892,20.745
779,"And when, some days afterwards, it was announced that from now on the pigs would get up an hour later in the mornings than the other animals, no complaint was made about that either.","A few days later, it was announced that from now on, the pigs would get up an hour later than the other animals; this time, no one complained at all.",45.839,44.479,"A few days later, when it was announced that the pigs would now get up an hour later than the other animals in the mornings, no one said a word.",32.013,29.717,"And when, days later, it was announced that from then on the pigs would get up an hour later in the morning than the other animals, there was no complaint about it either.",56.333,55.089
780,By the autumn the animals were tired but happy.,"Autumn arrived, and although the animals were tired, they were happy.",28.788,21.973,"When autumn came, the animals were tired but happy.",62.672,59.005,"When autumn arrived, the animals were tired but happy.",62.672,59.005
781,"They had had a hard year, and after the sale of part of the hay and corn, the stores of food for the winter were none too plentiful, but the windmill compensated for everything.","The past year had been a hard one; they had to sell some of the hay and grain, so the winter reserves were not very abundant, but the windmill compensated for all their efforts.",26.327,23.929,"They had left a difficult year behind. Although it couldn't be said that the stock of winter food was abundant after some of the hay and crops were sold, the windmill would make up for this shortfall.",13.544,10.097,"They had had a difficult year and after selling some of the hay and corn, the food supplies were not as abundant, but the windmill made up for everything.",34.432,32.625
782,It was almost half built now.,The windmill was nearly halfway built.,21.255,8.643,Nearly half of the construction was completed.,18.278,7.268,It was almost built.,37.695,30.285
783,"After the harvest there was a stretch of clear dry weather, and the animals toiled harder than ever, thinking it well worth while to plod to and fro all day with blocks of stone if by doing so they could raise the walls another foot.","After the harvest, the weather was very favorable, and the animals worked harder than ever before, willing to move and carry things all day as long as the wall grew taller, even if just a little.",13.813,10.871,"After the harvest, the weather cleared up, and the animals were working harder than ever, thinking it was worth carrying stones from morning till night, as long as the walls of the windmill rose another inch.",20.992,19.148,"After the harvest, they had a season of dry and clear weather, and the animals worked harder than ever, thinking it was well worth running back and forth all day with stone blocks if by doing so they could raise the walls another foot in height.",45.828,44.617
784,Boxer would even come out at nights and work for an hour or two on his own by the light of the harvest moon.,"At night, Boxer would even put in an extra hour or two under the moonlight.",13.47,10.161,Boxer didn't even take nights off; he worked alone for an extra hour or two in the light of the full moon.,22.586,17.674,Boxer even sometimes went out at night and worked an hour or two on his own by moonlight.,34.116,31.79
785,"In their spare moments the animals would walk round and round the half-finished mill, admiring the strength and perpendicularity of its walls and marvelling that they should ever have been able to build anything so imposing.","In their free time, the animals often strolled around the construction site, admiring the straight and sturdy walls; they wondered if they had really built such a magnificent structure.",8.823,6.042,"In their free time, the animals wandered around the half-built windmill, admiring its solid, towering walls, and were amazed at how they had managed to create such a magnificent structure.",7.199,4.073,"In their free time, the animals walked around and around the almost finished windmill, admiring the strength and verticality of its walls and marveling that they had ever been able to build something so imposing.",31.103,28.688
786,"Only old Benjamin refused to grow enthusiastic about the windmill, though, as usual, he would utter nothing beyond the cryptic remark that donkeys live a long time.",Only Benjamin remained unchanged; he said nothing except his usual remark that donkeys live a long time.,23.712,22.009,"The only animal who avoided getting enthusiastic about the windmill was old Benjamin; as always, he limited himself to saying cryptic things like, ""Donkeys live a long time.""",28.182,25.626,"Only old Benjamin refused to get excited about the windmill, although, as usual, he insisted on his enigmatic statement that donkeys lived a long time.",41.412,39.345
787,"November came, with raging south-west winds.",November begins with southwest winds.,23.263,13.833,November came with strong winds blowing from the southwest.,19.305,10.553,"November arrived, with its furious southwest winds.",23.98,14.259
788,Building had to stop because it was now too wet to mix the cement.,Construction work was halted because it was too damp to mix mortar.,19.192,13.485,They had to stop the construction; it was impossible to mix cement because the weather was too rainy.,17.21,11.986,They had to stop the construction because there was too much humidity to mix the cement.,35.923,31.007
789,Finally there came a night when the gale was so violent that the farm buildings rocked on their foundations and several tiles were blown off the roof of the barn.,"One night, the wind was so strong that the roof tiles were blown off, and the walls seemed on the verge of collapsing.",16.9,12.74,"Finally, one night, a storm broke out so violently that the farm buildings shook from their foundations, and tiles flew off the roof of the barn.",33.107,30.67,And then came a night when the gale was so violent that the farm buildings trembled on their foundations and several tiles were torn off the barn roof.,63.226,62.141
790,The hens woke up squawking with terror because they had all dreamed simultaneously of hearing a gun go off in the distance.,The chickens woke up and clucked loudly because they all dreamt of hearing gunshots somewhere.,10.386,6.053,The chickens woke up clucking in fear; they had all heard a gunshot in the distance in the dream they saw at the same time.,14.297,10.69,The hens woke up clucking in terror because they all dreamed they had heard something like the boom of a cannon in the distance.,30.956,26.944
791,In the morning the animals came out of their stalls to find that the flagstaff had been blown down and an elm tree at the foot of the orchard had been plucked up like a radish.,"In the morning, when the animals came out of the barn, they saw that the flagpole had fallen, and the elm tree at the end of the garden had been uprooted as if someone had pulled up a radish.",24.526,22.093,"In the morning, they saw that the flagpole had fallen, and one of the elm trees in the orchard had been uprooted like a radish.",20.57,17.839,"In the morning, the animals came out of their stalls and found the flagpole knocked down and an elm tree, which was at the foot of the orchard, uprooted.",42.634,41.154
792,They had just noticed this when a cry of despair broke from every animal’s throat.,"In the morning, when the animals came out of the barn, they saw that the flagpole had fallen, and the elm tree at the end of the garden had been uprooted as if someone had pulled up a radish.",3.705,1.334,"Before they could understand what was happening, all the animals started screaming in terror:",6.567,2.446,They had barely seen this when a cry of despair burst from their throats.,40.227,36.02
793,A terrible sight had met their eyes.,But that was not all; in front of them was an even more terrifying sight.,7.328,2.72,"Before they could understand what was happening, all the animals started screaming in terror:",0.0,0.0,A terrible scene presented itself to their eyes.,30.644,22.316
794,The windmill was in ruins.,The windmill had completely collapsed.,30.214,17.965,The windmill had collapsed.,30.789,19.358,The windmill was in ruins.,100.0,100.0
795,With one accord they dashed down to the spot.,They all cried out in unison in despair. They rushed towards the construction site.,8.643,3.219,They all rushed together to the windmill.,18.19,10.229,All at once they rushed towards the place.,14.35,5.615
796,"Napoleon, who seldom moved out of a walk, raced ahead of them all.","Napoleon, who always considered running to be beneath him, was now at the head of the group, running as fast as he could.",9.336,6.143,"Napoleon, who had never been seen even walking briskly, was at the forefront, kicking up dust.",12.169,8.098,"Napoleon, who rarely hurried when walking, was running at the head of all of them.",16.907,11.644
797,"Yes, there it lay, the fruit of all their struggles, levelled to its foundations, the stones they had broken and carried so laboriously scattered all around.",It was all over; everything had gone to waste. The stones they had painstakingly broken and transported were now scattered everywhere.,13.703,10.181,"The windmill, which they had worked so hard to build, was completely destroyed, and the stones they had painstakingly broken and carried were scattered all around.",23.964,20.625,"Yes, there lay the fruit of all their efforts, demolished to its foundations; the stones, which they had so diligently broken and moved, were scattered everywhere.",27.163,23.518
798,"Unable at first to speak, they stood gazing mournfully at the litter of fallen stone.","Speechless, they stood silently, painfully gazing at the pile of fallen stones.",18.949,13.399,"They stood there as if struck dumb, staring at the stones scattered around.",12.672,7.199,"Unable, at first, to utter a word, they could only look sadly at the fallen rubble in disarray.",11.844,6.798
799,"Napoleon paced to and fro in silence, occasionally snuffing at the ground.","Napoleon walked back and forth in silence, occasionally sniffing the ground.",34.542,27.577,"Napoleon was pacing silently, sniffing the ground every now and then, and judging by the rapid swishing of his erect tail, his mind was racing.",6.591,3.387,"Napoleon walked back and forth in silence, occasionally sniffing the ground.",34.542,27.577
800,"His tail had grown rigid and twitched sharply from side to side, a sign in him of intense mental activity.","His tail was stretched out, wagging vigorously, indicating that he was deep in thought.",8.166,4.286,"Napoleon was pacing silently, sniffing the ground every now and then, and judging by the rapid swishing of his erect tail, his mind was racing.",5.543,2.014,"His tail had gone stiff and was moving nervously from side to side, a sign of his intense mental activity.",47.523,44.749
801,Suddenly he halted as though his mind were made up.,"Suddenly, he stopped, which meant he had found a solution.",10.769,4.065,"Suddenly, as if he had made up his mind, he stopped.",16.738,9.552,Suddenly he stopped as if he had clearly seen the origin of that disaster.,11.822,6.25
802,"“Comrades,” he said quietly, “do you know who is responsible for this?","""Comrades,"" he calmly said, ""do you know who is responsible for this?",46.249,43.039,"Without raising his voice, he said, ""Comrades."" ""Do you know who did this?",16.015,11.154,"—Comrades —he said in a calm voice—, do you know who is responsible for all this?",35.502,31.467
803,Do you know the enemy who has come in the night and overthrown our windmill?,"Who sabotaged, who destroyed our windmill last night?",10.595,5.791,"Do you know who the enemy is that came here at night and destroyed our windmill?""",22.627,17.314,Do you know who the enemy is that came during the night and knocked down our windmill?,25.692,20.352
804,SNOWBALL!” he suddenly roared in a voice of thunder.,"Snowball!"" he suddenly shouted, ""it was Snowball, no one else.",12.924,7.314,"Then he suddenly roared: ""Snowball!",21.184,15.678,Snowball! —he suddenly roared with a thunderous voice—.,18.307,10.754
805,“Snowball has done this thing!,"Snowball!"" he suddenly shouted, ""it was Snowball, no one else.",6.567,2.446,This is Snowball's doing!,23.395,10.401,Snowball did this!,23.043,11.522
806,"In sheer malignity, thinking to set back our plans and avenge himself for his ignominious expulsion, this traitor has crept here under cover of night and destroyed our work of nearly a year.",That treacherous traitor has heartlessly sought to ruin us and take revenge for his humiliating expulsion; he took advantage of the darkness to sneak in and destroy the entire year's worth of our labor.,7.091,3.894,"This traitor, just to cause harm, to ruin our plans and take revenge for his disgraceful expulsion, came here under the cover of darkness and destroyed a year's worth of work.",12.515,8.787,"Out of pure malice, believing that he was going to ruin our plans and take revenge for his ignominious expulsion, that traitor crawled here under the cover of darkness and destroyed our work of nearly a year.",36.921,35.231
807,"Comrades, here and now I pronounce the death sentence upon Snowball.","Today, here, I declare a death sentence on Snowball.",18.865,11.217,"Comrades, I hereby sentence Snowball to death.",15.113,8.363,"Comrades, at this moment and place, I sentence Snowball to death.",15.125,8.032
808,"‘Animal Hero, Second Class,’ and half a bushel of apples to any animal who brings him to justice.","Whoever kills him will be awarded Animal Hero, Second Class, and half a barrel of apples.",29.438,25.399,"To the animal who gives him the punishment he deserves, the 'Second Class Animal Hero' medal and half a bucket of apples.",14.245,9.849,"I will reward and name ""Animal Hero, Second Class"" and give half a bushel of apples to the animal that brings him dead.",32.444,29.615
809,A full bushel to anyone who captures him alive!”,"Whoever captures him alive will be rewarded with a full barrel of apples.""",17.679,12.301,"To the one who brings him back alive, a full bucket of apples!""",12.703,6.69,A whole bushel to the one who captures him alive.,37.265,28.998
810,The animals were shocked beyond measure to learn that even Snowball could be guilty of such an action.,Every animal was extremely furious upon hearing the news that Snowball had committed such a heinous crime.,8.21,3.038,"The animals, who had never even imagined that Snowball could commit such a crime until that day, were stunned.",10.735,5.983,The animals were horrified to learn that Snowball could be guilty of such an action.,58.849,56.94
811,"There was a cry of indignation, and everyone began thinking out ways of catching Snowball if he should ever come back.","Their anger erupted into screams, and each one thought of ways to capture Snowball alive if he was still lurking around.",10.252,5.704,"They were growling with anger, calculating how they would catch Snowball if he ever came back.",12.026,8.283,"There was a cry of indignation and everyone began to devise a way to catch Snowball, if they ever found him.",32.384,28.839
812,Almost immediately the footprints of a pig were discovered in the grass at a little distance from the knoll.,They also discovered pig tracks on the grass near the hill.,8.518,4.576,"Soon after, pig tracks were found among the grass a little further ahead of the small hill.",11.862,6.653,"Almost immediately, the footprints of a pig were discovered in the grass, a short distance from the hill.",56.992,54.692
813,"They could only be traced for a few yards, but appeared to lead to a hole in the hedge.","The tracks extended for about ten meters, seemingly heading towards a hole in the fence.",17.533,13.015,"The tracks continued for a few meters, apparently leading to a hole in the fence.",27.723,23.929,"The tracks could be followed for a few meters, but they seemed to lead to a hole in the hedge.",50.144,47.552
814,Napoleon snuffed deeply at them and pronounced them to be Snowball’s.,Napoleon sniffed the tracks deeply and then declared that they were Snowball's tracks.,10.695,4.016,"After sniffing for a long time, Napoleon declared that the tracks belonged to Snowball.",8.643,3.219,Napoleon sniffed them well and declared that they were Snowball's.,12.641,4.84
815,He gave it as his opinion that Snowball had probably come from the direction of Foxwood Farm.,Napoleon said that Snowball might have come from the direction of Foxwood Farm.,44.56,42.248,He guessed that Snowball had come from the direction of Foxwood Farm.,48.524,46.634,"He opined that Snowball had probably come from ""Foxwood Farm.""",36.87,33.856
