line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
2943,"“Souvenir store,” Ben whispers in front of me, and I know immediately he is right.","“Souvenir shop,” Ben whispered in front of me, and I immediately realized he was right.",46.691,43.2,"In front of me, Ben whispers, ""Gift shop,"" and I immediately realize he is right.",38.284,34.458,—A souvenir shop —whispers Ben in front of me. And at that moment I realize that he is right.,28.813,24.623
2944,In the middle of the room five display cases form a pentagon.,"In the middle of the room, there were five display cabinets arranged in a pentagon shape.",37.592,33.492,The five display cases in the middle of the room form a pentagon.,65.766,62.39,"In the middle of the room, five display cases form a pentagon.",79.93,78.254
2945,The glass that once kept the tourists from their tourist crap has mostly been shattered and lies in shards around the cases.,"The glass that once separated tourists from the useless souvenirs was mostly shattered, with shards of glass scattered around the cabinets.",20.919,15.727,The glass that once kept tourists away from tourist knick-knacks is mostly shattered.,20.154,17.024,"The glass that once separated tourists from their tourist trinkets is shattered on the floor, around the display cases.",29.628,25.55
2946,"The gray paint peels off the wall in odd and beautiful patterns, each cracked polygon of paint a snowflake of decay.","The gray paint peeled off the walls into amusing patterns, each cracked polygon forming the shape of a withered snowflake.",28.811,24.702,"Gray paint is peeling off the wall with strange and beautiful patterns, each crack in the paint resembling a snowflake formed by decay.",29.321,25.198,"The gray paint peels off the walls, forming beautiful patterns. Each polygon of peeled paint is like a snowflake of decay.",43.429,40.601
2947,"Strangely, though, there’s still some merchandise: there’s a Mickey Mouse phone I recognize from some way back part of childhood.","But strangely, there were still some traces of commerce: a Mickey Mouse phone, the kind I had seen when I was a kid.",17.728,13.255,"Strangely, there are still some items left: A Mickey Mouse phone that I remember from a part of my childhood.",22.306,16.975,But the strange thing is that there are still some items left. There is a Mickey Mouse phone that reminds me of my childhood.,16.812,12.585
2948,"Moth-bit but still-folded SUNNY ORLANDO T-shirts are on display, splattered with broken glass.","Some ORLANDO SUNSHINE t-shirts, nibbled by cockroaches but still folded and displayed, mixed with broken glass shards.",13.686,9.107,"The SUNSHINE ORLANDO t-shirts, which have been eaten by moths but are still folded, are still in the display, with broken glass scattered over them.",11.199,7.696,"In the display cases, sprinkled with broken glass, there are moth-eaten t-shirts, still folded, that say ORLANDO IN THE SUN.",11.185,7.379
2949,"Beneath the glass cases, Radar finds a box filled with maps and old tourist brochures advertising Gator World and Crystal Gardens and fun houses that no longer exist.","Under the glass cabinet, Radar found a box full of maps and travel books, advertising Gator World, Crystal Gardens, and those now-defunct funhouses.",13.455,9.466,"Under the glass displays, they find a box full of old tourist brochures advertising now-defunct amusement parks like Alligator World, Crystal Gardens, and others, along with radar maps.",16.034,12.005,"Under the display cases, Radar finds a box full of maps and old tourist brochures advertising Gator World, Crystal Gardens, and other attractions that no longer exist.",52.55,50.935
2950,"Ben waves me over and silently points out the green glass alligator tchotchke lying alone in the case, almost buried in the dust.","Ben waved at me, silently pointing to a green glass alligator souvenir, lying alone in a display case, almost buried in dust.",29.028,25.17,"He calls me over and silently points to a green glass alligator figurine standing alone in the display, almost buried in dust.",37.857,34.532,"Ben gestures with his hand and without saying anything points to the green glass alligator in a box, almost buried in the dust.",38.008,35.32
2951,"This is the value of our souvenirs, I think: you can’t give this shit away.","This is the value of souvenirs, I thought to myself: we can never throw them away.",33.063,28.526,This is the value of our memories: it's impossible to give away these absurdities.,34.111,30.212,"This is what our memories are worth, I think. You can't give this crap away.",19.673,13.911
2952,We make our way back through the empty room and the shelved room and crawl through the last Troll Hole.,"We went back, through the empty room and the room with many iron shelves, crawling through the last Devil's Hole.",33.352,29.818,"First, we go back through the empty room, then through the room with shelves, and finally crawl through the last Dwarf Hole.",29.896,26.614,"We go back through the empty room and the room with the shelves, and we crawl through the last Troll Hole.",54.699,52.642
2953,"This room looks like an office only without computers, and it appears to have been abandoned in a great hurry, like its employees were beamed up to space or something.","This area looked like an office, except there were no computers, and it seemed to have been abandoned hastily, as if the employees had been suddenly abducted into space or something like that.",22.749,19.726,"This room looks like an office, but there are no computers, and it seems to have been abandoned in a great hurry, as if its workers were teleported to space or something.",52.888,51.551,"This room looks like an office, only it doesn't have computers, and it gives the impression that it was abandoned in a hurry, as if the workers had been teleported into space or something like that.",27.959,25.7
2954,Twenty desks sit in four rows.,Twenty desks arranged in four rows.,59.155,48.892,There are twenty desks arranged in four rows.,44.632,35.495,Twenty tables arranged in four rows.,53.452,43.472
2955,"There are still pens on some of the desks, and they all feature oversize paper calendars lying flat against the desks.","Here and there were some pens on the desks, and each desk still had large wall calendars.",18.94,14.208,"Some desks still have pens on them, and all the desks feature large calendars lying flat on top of them.",16.752,11.74,"There are still pens on some tables, and all of them are covered with giant paper calendars.",30.011,26.667
2956,"On each calendar, it is perpetually February of 1986.",All the calendars stopped at February 1986.,14.939,8.401,Each calendar shows February 1986.,16.511,10.55,All the calendars stopped in February 1986.,14.939,8.401
2957,"Ben pushes a cloth desk chair and it spins, creaking rhythmically.","Ben pushed a fabric-covered chair, the swivel chair creaking rhythmically.",20.878,14.334,"I push a fabric-covered chair, and the chair spins with a rhythmic creak.",11.002,4.113,"Ben pushes a desk chair, which squeaks rhythmically as it turns.",23.835,16.748
2958,Thousands of Post-it notes advertising The Martin-Gale Mortgage Corp. are piled beside one desk in a rickety pyramid.,"Thousands of note pads advertising Martin-Gale Mortgage Company were piled next to a desk, forming a wobbly pyramid.",13.077,7.536,"Next to one desk, thousands of sticky notes advertising the MartinGale Mortgage Company are piled up in a pyramid shape.",17.621,12.437,Thousands of post-it notes with advertisements for the Martin-Gale mortgage company are piled in an unstable pyramid shape under a table.,24.463,19.107
2959,"Open boxes contain stacks of paper from old dot matrix printers, detailing the expenses and income of the Martin-Gale Mortgage Corp.","Uncovered boxes, containing stacks of paper from ancient dot matrix printers, held the financial statistics of Martin-Gale Mortgage Company.",28.811,24.702,"In open boxes, there are printouts from old dot matrix printers, MartinGale There are stacks of papers showing the details of the income and expenses of the Mortgage Company.",24.151,21.153,There are open boxes with stacks of paper from old dot matrix printers detailing the expenses and income of the Martin-Gale company.,64.942,63.337
2960,"On one of the desks, someone has stacked brochures for subdivisions into a single-story house of cards.","On another desk, someone had arranged brochures of subdivisions into the shape of a one-story house.",13.448,7.563,"On top of one of the desks, someone has arranged neighborhood brochures to form a single-story house out of a card.",36.651,33.536,"On one of the tables, someone has stacked brochures of housing developments to form a one-story house.",38.771,34.804
2961,"I spread the brochures out, thinking that they may hold a clue, but no.","I knocked over the brochures, hoping they held some clue, but they didn't.",17.971,12.456,"Thinking there might be a clue inside them, I spread out the brochures, but there isn't.",15.266,8.962,"I spread out the brochures to see if they hide any clues, but no.",26.873,20.549
2962,"Radar fingers through the papers, whispering, “Nothing after 1986.”","Radar ran his finger through the pile of papers and said quietly, “Nothing after 1986.”",35.502,31.467,"Radar, ""There is nothing after 1986,"" he whispers while shuffling the papers with his fingers.",11.853,6.632,"—Nothing after 1986 —sighs Radar, running his fingers over the papers.",18.111,10.39
2963,I start to go through the desk drawers.,I started looking through the desk drawers.,53.387,47.75,I start to inspect the desk drawers.,52.474,44.125,I start to check the drawers.,31.945,24.177
2964,I find Q-tips and stickpins.,There were cotton swabs and tie pins.,16.516,6.567,I find cotton swabs and tie pins.,23.357,13.135,I find cotton swabs and pins.,27.161,15.62
2965,Pens and pencils packed a dozen each in flimsy cardboard packaging with retro fonts and design.,"Pens and pencils by the dozen in rickety cardboard boxes, printed and styled old look.",16.219,10.879,"Dozens of fountain pens and pencils, packaged in cardboard boxes with old-fashioned fonts and designs.",17.95,12.399,Pens and pencils packed ten by ten in cardboard boxes with retro letters and designs.,25.676,19.434
2966,Napkins.,Napkin.,70.711,50.0,Paper napkins.,68.659,55.032,Paper napkins.,68.659,55.032
2967,A pair of golf gloves.,A pair of golf gloves.,100.0,100.0,A pair of golf gloves.,100.0,100.0,A pair of golf gloves.,100.0,100.0
2968,"“Do you guys see anything,” I ask, “that gives any hint that anyone has been here in the last, say, twenty years?”","""Have you two seen anything that indicates someone has been here in the last, let's see, twenty years or so?"" I asked.",29.849,27.132,"“Children, do you see anything?” I ask. “Any clue that someone has been here in the last twenty years?”",33.899,31.325,"—Do you see the slightest indication that anyone has been here in the last twenty years, for instance? —I ask them.",30.323,27.987
2969,"“Nothing but the Troll Holes,” Ben answers.","""Nothing except the Ghouls,"" Ben replied.",15.353,5.934,"“There is nothing but Dwarf Holes,” Ben replies.",33.91,25.965,—Only the Troll Holes —Ben answers me.,25.313,18.19
2970,"It’s a tomb, everything wrapped in dust.","This place is a tomb, everything lies still under the dust.",29.971,22.998,"This place is a tomb, everything is covered in dust.",38.163,30.661,"It is a tomb, all covered in dust.",33.437,26.269
2971,“So why did she lead us here?” asks Radar.,“So why did Margo bring us here?” Radar asked.,40.638,32.65,“Then why did Margo direct us here?” asks Radar.,60.768,57.067,—And then why did you bring us here? —asks Radar.,25.783,18.528
2972,We are speaking now.,"We could speak normally now, no longer whispering.",14.287,5.522,We are talking now.,44.721,30.214,We finally started talking.,28.574,12.703
2973,"“Dunno,” I say.","""I don't know,"" I replied.",16.037,6.275,"""I don't know,"" I say.",26.97,19.071,—No idea —I answered.,19.673,8.746
2974,She is clearly not here.,"Clearly, Margo is not here.",37.796,27.776,"Clearly, Margo is not here.",37.796,27.776,There is no doubt that Margo is not here.,24.028,16.784
2975,"“There are some spots,” Radar says, “with less dust.","“There are a few places with less dust,” Radar said.",24.471,17.474,"“There are some places,” says Radar, “that are less dusty.",22.617,15.807,—There are spots with less dust —says Radar—.,13.894,7.688
2976,"There’s a dustless rectangle in the empty room, like something was moved.","“A dust-free rectangle in an otherwise empty room, as if something had been moved.",19.641,13.834,"In the empty room, there is a dust-free rectangle, as if something has been removed.",27.978,23.288,"In the empty room, there is a dust-free rectangle, as if something had been moved.",30.065,25.281
2977,But I don’t know.”,But I don't know.”,48.549,37.992,But I don't know.”,48.549,37.992,But I don't know.,36.615,24.737
2978,"“And there’s that painted part,” Ben says.","""And there are some painted spots,"" Ben added.",12.606,4.789,"“And there's this painted section,” says Ben.",20.999,11.479,"—And this section is painted —observes Ben, pointing to a wall.",11.572,4.369
2979,"Ben points and Radar’s flashlight shows me that a piece of the far wall in this office has been brushed over with white primer, like someone got the idea to remodel the place but abandoned the project after half an hour.","Ben pointed, and Radar's light followed, illuminating a patch in the far corner of this office wall. The patch was covered with primer, as if someone had the idea to redesign this place but abandoned the project after about half an hour.",24.199,22.089,"He points, and Radar's flashlight shows that part of the office's opposite wall is painted with white primer, as if someone had the idea to make a change to the room but abandoned the project half an hour later.",21.732,18.867,"Radar's flashlight shows me that on the back wall of the office there is a section that has been given a coat of white paint, as if someone had thought of remodeling it but abandoned the project after half an hour.",30.312,28.542
2980,"I walk over to the wall, and up close, I can see that there’s some red graffiti behind the white paint.","I approached the patch, and up close, I saw red graffiti under the white paint.",34.794,32.277,"I walk towards the wall and, upon getting closer, I can see that there is red graffiti under the white paint.",35.227,31.622,I approach the wall and see that underneath the paint there is something written in red.,9.554,5.388
2981,But I can only see occasional hints of the red paint bleeding through—not nearly enough to make anything out.,But I could only see glimpses of red seeping through the white—almost impossible to discern what it was.,11.862,6.653,But I can only see traces of the red graffiti... definitely not enough to make out anything.,34.108,29.716,"But I only see traces of red paint seeping through, not enough to know what it says.",13.838,8.123
2982,"There’s a can of primer up against the wall, open.","A can of primer was right next to the wall, still open.",35.831,28.656,There is an open paint can directly opposite the wall.,15.895,8.606,"Next to the wall, there is an open can of white paint.",20.687,14.459
2983,I kneel down and push my finger into the paint.,I knelt down and dipped my finger into the paint.,58.322,53.483,I kneel down and press my finger into the paint.,73.337,70.169,I kneel down and dip my finger into the paint.,73.337,70.169
2984,"There’s a hard surface, but it breaks easily, and my finger comes up drenched in white.","The surface of the paint had hardened, but it easily cracked, and when I pulled my finger out, it was completely covered in white.",14.628,11.002,"The surface is hard but breaks easily, and my finger comes out covered in white.",43.822,40.646,"The surface is hard, but it breaks easily, so I pull out my white finger.",33.821,29.766
2985,"As the paint drips off my finger, I don’t say anything, because we’ve all come to the same conclusion, that someone has been here recently after all, and then the building creaks again and Radar drops the flashlight and curses.","As drops of paint fell from my finger, I said nothing because we all reached the same conclusion: someone had been here recently. The creaking sound echoed again somewhere in the building, and Radar dropped his flashlight.",16.348,12.933,"As the paint drips from my finger, nothing I'm not saying anything because we all come to the same conclusion that someone recently came here, then the building creaks again and Radar drops the flashlight and curses.",49.019,47.956,"I say nothing while the paint drips from my finger, because we have all come to the same conclusion: someone has been here recently. And then the building creaks again, and Radar drops the flashlight and lets out a curse.",47.249,45.917
2986,"“This is freaky,” he says.","""Disgusting,"" he muttered angrily.",18.278,7.268,"""This is very scary,"" he says.",25.407,17.747,—This is very strange —he comments.,16.649,6.77
2987,"“Guys,” Ben says.","“Look,” Ben exclaimed.",42.729,32.467,"“Kids,” says Ben.",34.329,20.412,—Guys —says Ben.,23.043,11.522
2988,"The flashlight is still on the ground, and I take a step back, to pick it up, but then I see Ben pointing.","The flashlight was still on the floor, I stepped back to pick it up, but at that moment I saw what Ben was pointing at.",28.991,25.749,"The flashlight is still on the ground, I take a step back to pick it up but then I see Ben pointing at something.",66.437,65.117,"As the flashlight is still on the ground, I take a step back to pick it up, but then I see Ben pointing.",80.179,79.505
2989,He is pointing at the wall.,He was pointing at a section of the wall.,28.574,20.557,He is pointing at the wall.,100.0,100.0,What he's pointing at is the wall.,36.556,27.054
2990,"A trick of the indirect light has made the graffiti letters float up through the coat of primer, a ghost-gray print I recognize immediately as Margo’s.","The play of reflected light had revealed some graffiti letters, making them stand out from the white paint covering them, the eerie handwriting I immediately recognized as Margo's.",7.32,3.754,"Thanks to the indirect light, the letters on the wall writing become readable through the layer of primer paint, and I see a faint writing that I immediately understand is Margo’s.",11.02,7.619,"With the indirect light, the letters of the graffiti have pierced through the layer of paint. In that moment, I know that those ghostly gray letters are from Margo.",10.962,7.585
2991,YOU WILL GO TO THE PAPER TOWNS,WILL COME TO PAPER CITIES,21.197,9.424,YOU WILL GO TO PAPER TOWNS AND NEVER COME BACK,39.764,31.239,YOU WILL GO TO THE PAPER TOWNS,100.0,100.0
2992,AND YOU WILL NEVER COME BACK,AND WILL NEVER RETURN,30.327,21.444,YOU WILL GO TO PAPER TOWNS AND NEVER COME BACK,28.574,20.557,AND YOU WILL NEVER RETURN,61.578,54.752
2993,"I pick up the flashlight and shine it on the paint directly, and the message disappears.","I picked up the flashlight and shone it directly on the paint, the message immediately disappeared.",30.711,24.203,"I pick up the flashlight from the ground and point it directly at the paint, and the message disappears.",47.384,44.435,"I grab the flashlight, shine it directly at the painting, and the message disappears.",39.237,35.06
2994,"But when I shine it against a different part of the wall, I can read it again.","But when I shone the light on other parts of the wall in the room, I could read those letters again.",17.534,13.275,"But when I point the flashlight at another part of the wall, I can read the writing again.",47.329,44.476,"But when I focus on another area of the wall, it becomes readable again.",26.485,21.005
2995,"“Shit,” Radar says under his breath.","""What the hell,"" Radar said under his breath.",30.878,23.462,"""Damn,"" Radar says in a low voice.",16.463,8.914,—Shit —says Radar in a low voice.,14.575,5.796
2996,"And now Ben says, “Bro, can we go now?","And now Ben spoke up, ""Guys, can we go now?",50.059,45.723,"Now I say, ""Brother, can we leave now?",24.384,17.242,"—Colleague, can we leave now? —asks Ben—.",22.352,16.08
2997,Because the last time I was this scared . . . screw it.,"Because the last time I was this scared... damn it, I'm scared out of my wits here.",50.162,48.052,Because the last time I was this scared... screw it.,100.0,100.0,Because the last time I was this scared... To hell with it.,71.487,69.678
2998,I’m freaked out.,"Because the last time I was this scared... damn it, I'm scared out of my wits here.",5.601,2.054,I'm terrified.,34.787,19.716,I'm terrified.,34.787,19.716
2999,There’s nothing funny about this shit.”,"This game is no fun at all.""",14.491,5.67,"There's nothing funny about this shitty situation,"" he says.",29.502,22.417,This shit isn't fun at all.,21.911,12.601
3000,"There’s nothing funny about this shit is the closest Ben can come to the terror I feel, maybe.","This game is not fun at all, it's the closest way Ben can reach the horror I'm feeling, perhaps.",10.735,5.983,"There is nothing funny about this shitty situation, maybe the closest Ben can get to the horror I feel.",34.594,29.926,"I think ""This shit isn't fun at all"" is what comes closest to my own terror.",10.408,5.432
3001,And it is close enough for me.,"And for me, that's close enough.",28.606,17.286,"And for me, that's close enough.",28.606,17.286,"And for me, that's close enough.",28.606,17.286
3002,I fast-walk toward the Troll Hole.,I quickly walked towards the Devil's Hole.,23.357,13.135,I quickly walk towards the Dwarf Hole.,23.357,13.135,I hurry towards the Troll Hole.,53.452,43.472
3003,I can feel the walls closing in on us.,It feels like the walls are closing in behind us.,21.667,12.983,I can feel the walls closing in on us.,100.0,100.0,I feel the walls closing in on us.,80.858,79.564
3004,19.,10.,70.711,50.0,I can feel the walls closing in on us.,10.856,4.196,10,0.0,0.0
3005,"Ben and Radar dropped me off at my house—even though they’d skipped school, they couldn’t afford to skip band practice.",Ben and Radar dropped me off at home—those two were willing to skip school but definitely wouldn't miss band practice.,38.705,35.653,"Ben and Radar dropped me off at home... despite skipping school, don't skip band practice.",42.825,40.244,"Ben and Radar dropped me off at home. Although they hadn't gone to class, they couldn't afford to skip rehearsal.",36.938,33.904
3006,"I sat alone with “Song of Myself” for a long time, and for about the tenth time I tried to read the entire poem starting at the beginning, but the problem was that it’s like eighty pages long and weird and repetitive, and although I could understand each word of it, I couldn’t understand anything about it as a whole.","I sat alone for a long time with ""Song of Myself."" It must have been the tenth time I tried to read the entire poem from start to finish, but the problem was that the poem was about eighty pages long, convoluted, and repetitive. Even though I understood each individual word, when combined into a whole, I just couldn't make sense of it.",30.885,29.797,"For a long time, I sat alone with My Song and tried to read the entire poem from start to finish for about the tenth time, but the thing was, the poem was about eighty pages long, strange, and overly repetitive, and although I could understand every word, I couldn't understand anything as a whole.",40.917,39.881,"I sat for a good while with ""Song of Myself,"" and for the umpteenth time, I tried to read the entire poem, starting from the beginning, but the problem was that it's like eighty pages long, it's weird and repetitive, and even though I understood all the words, I didn't understand what it was trying to say.",33.458,32.355
3007,"Even though I knew the highlighted parts were probably the only important parts, I wanted to know whether it was a suicide-note kind of poem.","Even knowing that perhaps only the marked parts were important, I still wanted to figure out whether this was a kind of suicide note poetry.",11.93,6.98,"Even though I knew that the underlined sections were probably the only important parts, I wanted to understand whether it was a poem in the style of a suicide note.",46.819,45.079,"Even though I knew that probably the only important parts were the marked verses, I wanted to know if the poem was some kind of suicide note.",39.752,37.203
3008,But I couldn’t make sense of it.,But I still couldn't make any sense of it.,41.326,32.467,But I couldn't make any sense of it.,46.386,36.889,But I didn't understand anything.,21.649,12.873
3009,I was ten confusing pages into the poem when I got so freaked out that I decided to call the detective.,"After reading a dozen pages of the book, feeling utterly confused, I decided to call the detective.",31.022,28.09,"When I became frightened enough to decide to call the detective, I had gone through ten confusing pages of the poem.",24.155,18.932,I had already read ten confusing pages when I became so hysterical that I decided to call the detective.,44.384,41.709
3010,I dug his business card out of a pair of shorts in the laundry hamper.,"I retrieved his business card from the pocket of my shorts, which I had tossed into the dirty laundry basket.",12.767,8.462,I found and pulled out the detective's business card from the shorts in the laundry basket.,24.978,18.842,I took his card out of a pair of shorts from the dirty laundry basket.,46.53,42.611
3011,He answered on the second ring.,He picked up on the second ring.,60.495,54.108,He answered on the second ring.,100.0,100.0,He answered on the second ring.,100.0,100.0
3012,“Warren.”,"""Warren, listen.""",19.305,8.117,"""Warren.""",31.947,15.974,—Warren.,42.888,30.327
3013,"“Hi, um, it’s Quentin Jacobsen.","""Uh, yes, I am Quentin Jacobsen, a friend of Margo Roth Spiegelman, do you remember me?""",7.564,3.916,"""Hello, um, I am Quentin Jacobsen.",33.437,26.269,"Hello, um, I am Quentin Jacobsen, a friend of Margo Roth Spiegelman.",17.286,11.981
3014,I’m a friend of Margo Roth Spiegelman?”,"""Uh, yes, I am Quentin Jacobsen, a friend of Margo Roth Spiegelman, do you remember me?""",24.213,21.084,"I am a friend of Margo Roth Spiegelman, but?""",47.988,43.362,"Hello, um, I am Quentin Jacobsen, a friend of Margo Roth Spiegelman.",34.019,30.13
3015,"“Sure, kid, I remember you.","“I remember, son.",17.355,7.715,"“Of course, child, I remember you.",53.077,46.714,"—Of course, boy, I remember you.",53.077,46.714
3016,What’s up?”,What's the matter?”,33.981,21.364,How are you?”,33.981,21.364,What’s happening?,41.369,24.841
3017,"I told him about the clues and the minimall and about paper towns, about how she had called Orlando a paper town from the top of the SunTrust Building, but she hadn’t used it in the plural, about her telling me that she wouldn’t want to be found, about finding her underneath our bootsoles.","I told him about the clues, the mini shopping mall, about the paper towns and how Margo called Orlando a paper town when we looked down from the SunTrust building, but she didn't use the plural form. I recounted how Margo told me that she didn't want to be found, and to look for her under the soles of boots.",31.587,30.393,"I told her about the clues in the small shopping center and the paper towns, how she called Orlando a paper town from the top of the SunTrust building but didn't use it in plural, how she told me she didn't want to be found, and the matter of finding her under the soles of my shoes.",36.068,34.837,"I told him about the clues, the mall, and the paper towns, I explained that from the top of the SunTrust Building she had told me that Orlando was a paper town, but she hadn't talked about towns in plural, that she had told me she didn't want to be found and about looking for her under the soles of our shoes.",29.927,28.615
3018,"He didn’t even tell me not to break into abandoned buildings, or ask why I was at an abandoned building at 10 A. M. on a school day.","He didn't even raise his voice to tell me not to go into abandoned buildings, nor did he ask why I was in an abandoned building at 10 AM on a school day.",42.52,40.638,She didn't tell me not to trespass into abandoned buildings or even ask why I was in an abandoned building at ten in the morning on a school day. She just let me talk,36.057,33.851,"The detective didn't even tell me that I shouldn't enter abandoned buildings, nor did he ask me what I was doing there at ten in the morning on a school day.",22.723,19.568
3019,"He just waited until I stopped talking and said, “Jesus, kid, you’re almost a detective.","He just waited until I finished speaking before saying, ""Good Lord, boy, you're almost a detective already.",28.059,23.933,"He waited until he finished and said, ""My God, son, you're almost a detective.",27.928,21.952,"He waited until I had finished speaking. —For God's sake, boy, you're almost a detective.",25.675,20.039
3020,"All you need now is a gun, a gut, and three ex-wives.","Now you just need a gun, a detective's intuition, and three ex-wives.",48.703,44.285,"Now all you need is a gun, courage, and three ex-wives.",54.69,50.662,"The only thing you're missing is a gun, a good belly, and three ex-wives.",46.164,42.818
3021,So what’s your theory?”,"So what's your hypothesis?""",25.407,10.682,"So, what's your theory?""",35.746,26.269,What's your theory?,39.912,36.065
3022,"“I’m worried that she might have, um, I guess killed herself.”","""It's possible that Margo, um, I'm afraid she might have committed suicide.""",20.395,15.385,"“I am worried that he might have, umm, killed himself.”",21.687,15.404,"—I'm worried that he might have... well, that he might have committed suicide, I suppose.",11.755,6.76
3023,"“It never crossed my mind this girl did anything but run off, kid.","“In my mind, I always believed that the girl just ran away, son.",11.678,6.15,"“The thought that this girl did anything other than run away never even crossed my mind, son.",26.294,20.522,"—It has never crossed my mind that this girl did anything other than run away, boy.",33.835,29.119
3024,"I can see your case, but you gotta remember she’s done this before.","I understand your reasoning, but you should also remember that the girl has behaved like this before.",18.697,14.026,"I can understand her situation, but you must remember that she has done this before.",29.976,23.693,"I understand what you're telling me, but remember that she has done it before.",14.059,7.956
3025,"The clues, I mean.",I mean the clues that were left behind.,23.98,14.259,Clues... add excitement to this whole endeavor.,11.641,4.457,I'm referring to the clues.,30.214,17.965
3026,Adds drama to the whole enterprise.,Adding more drama to the whole process.,45.966,36.556,Clues... add excitement to this whole endeavor.,12.883,4.932,She adds a bit of drama that way.,16.037,6.275
3027,"Honestly, kid, if she wanted you to find her—dead or alive—you already would have.”","Honestly, son, if Margo wants you to find her—alive or dead—then you will find her.”",18.155,12.804,"Honestly, son, if she wanted you to find herdead or aliveyou would have found her by now.”",39.788,36.394,"Honestly, if she had wanted you to find her, alive or dead, you would have found her by now.",24.155,18.932
3028,“But don’t you—”,“But you don't–”,48.549,27.516,“But you too...”,16.15,6.567,—But didn't you…?,0.0,0.0
3029,"“Kid, the unfortunate thing is that she’s a legal adult with free will, you know?","""Son, the unfortunate thing is that Margo is already a legally recognized adult, with a free will, you understand?",35.072,32.041,"“Child, the unfortunate thing is that he is legally an adult with free will.",43.419,40.408,"—Boy, we have the bad luck that legally she is an adult and free, you know?",21.59,15.936
3030,Let me give you some advice: let her come home.,"My advice to you is this: let her come back on her own.""",23.644,17.609,Let me give you some advice: Let him come home.,75.984,73.489,Allow me to give you some advice: wait for her to come back.,33.887,28.496
3031,"I mean, at some point, you gotta stop looking up at the sky, or one of these days you’ll look back down and see that you floated away, too.”","""What I mean is that eventually, you will stop looking up at the sky, or one of these days, you will look down and realize that you yourself have drifted away.""",39.558,37.811,"At some point, you will have to stop looking at the sky, or one day you will look down and see that you have flown away too.”",40.459,38.684,"Well, at some point you'll stop looking at the sky, or one of these days you'll look down and see that you too have flown away.",43.699,42.229
3032,I hung up with a bad taste in my mouth—I realized it wasn’t Warren’s poetry that would take me to Margo.,I put the phone down with an uncomfortable feeling in my mouth—I realized that Dr. Warren's poetic substance would not lead me to Margo.,23.608,20.017,I hung up the phone with a bad taste in my mouth... I had realized that what would lead me to Margo was not Warren's poem.,27.981,25.055,I hung up with a bad taste in my mouth. It was clear that what would lead me to Margo would not be Warren's poetry.,39.709,37.308
3033,"I kept thinking about those lines at the end Margo had underlined: “I bequeath myself to the dirt to grow from the grass I love, / If you want me again look for me under your bootsoles.”","I pondered over the last lines that Margo had underlined: ""I give myself back to the earth, nourishing the grasses I love, / If you want me, look for me under your boot-soles.""",35.832,34.158,"I kept thinking about the lines Margo had underlined at the end: “I bequeath myself to the dirt to grow from the grass I love, / If you want me again, look for me under your boot-soles.”",71.698,70.968,"I kept thinking about the final verses that Margo had marked: ""Let the mud be my heir, I want to grow from the grass I love; / If you want to find me, look for me under the sole of your shoes.""",30.574,28.952
3034,"That grass, Whitman writes in the first few pages, is “the beautiful uncut hair of graves.”","That grass, Whitman wrote in the first pages, is ""the beautiful uncut hair of graves.""",51.144,47.944,"According to what Whitman wrote in the first few pages, that grass was the “beautiful uncut hair of graves.”",48.599,46.087,"In the first pages, Whitman writes that this grass, this herb, is ""the loose and beautiful hair of graves.""",26.725,21.427
3035,But where were the graves?,But where are the graves?,48.549,37.992,But where were the graves?,100.0,100.0,But where were the graves?,100.0,100.0
3036,Where were the paper towns?,Where are the paper towns?,63.894,53.728,Where were the paper towns?,100.0,100.0,Where were the paper towns?,100.0,100.0
3037,I logged onto Omnictionary to see if it knew anything more about the phrase “paper towns” than I did.,"I logged into the Encyclopedia of Everything to see if there was any information about ""paper towns"" that I didn't know.",12.537,8.53,“Paper towns” sözü hakkında benden daha fazla bir şey bilip bilmediğini görmek için Omnictionary’ye girdim.,8.005,4.216,"I entered the Omnictionary to see if anything more was known about the expression ""paper towns.""",22.668,17.179
3038,They had an extremely thoughtful and helpful entry created by a user named skunkbutt: “A Paper Town is a town that’s got a paper mill in it.”,"There was an extremely insightful and useful entry from a user named mongchonhoi: ""A Paper Town is a town where there is a paper mill.""",25.446,21.99,"Kokarcakıç adlı bir kullanıcı tarafından yaratılmış, aşırı derecede düşünceli ve yararlı bir girdi vardı: “Paper Town, içinde kâğıt fabrikası olan bir şehirdir.”",5.736,2.954,"I found an enormously detailed and useful entry created by a user named skunkbutt: ""A Paper Town is a town with a paper factory.""",39.985,37.981
3039,This was the shortcoming of Omnictionary: the stuff written by Radar was thorough and extremely helpful; the unedited work of skunk-butt left something to be desired.,"This is the downside of the Encyclopedia of Everything: the things Radar writes are extremely detailed and absolutely useful; while mongchonhoi's crude work only teases the issue, leaving people wanting more.",6.595,3.372,Bu Omnictionary’nin kusuruydu: Radar tarafından yazılan şeyler eksiksiz ve aşırı derecede yararlıydı; kokarcakıç’ın editlenmemiş yazısıysa hiç tatmin edici değildi.,4.845,1.777,"That was the flaw of the Omnictionary: the entries written by Radar were exhaustive and tremendously useful, but the one by this skunkbutt left much to be desired.",20.683,16.383
