Single_ent,en,en_results,es,es_results,tr,tr_results,vi,vi_results,en_prompts_shuffled,en_prompts_shuffled_results,es_prompts_shuffled,es_prompts_shuffled_results,tr_prompts_shuffled,tr_prompts_shuffled_results,vi_prompts_shuffled,vi_prompts_shuffled_results
['petunia'],"“I don’t – want – to – go!” said Petunia, and she dragged her hand back out of her sister’s grasp. “You think I want to go to some stupid castle and learn to be a – a…”","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","—¡Yo-no-quiero-ir! —subrayó Petunia, y se soltó de su hermana—. ¿Cómo voy a querer ir a un estúpido castillo para aprender a ser... a ser...?","""title"": ""Harry Potter y la piedra filosofal"",""author"": ""J.K. Rowling""","""Ben- gitmek- falan- istemiyorum!"" dedi Petunia ve elini sımsıkı tutan kız kardeşinden kurtardı. ""Benim aptal bir şatoya gitmeyi istediğimi mi sanıyorsun ve orada bir- bir...","""title"": ""Harry Potter and the Philosopher's Stone"",""author"": ""J.K. Rowling""","“Chị không - muốn - đi!” Petunia nói, và cô bé giằng bàn tay ra khỏi nắm tay của đứa em. “Em tưởng chị muốn đi tới một lâu đài ngu ngốc nào đó để trở thành một…”","""title"": ""Harry Potter và Hòn Đá Phù Thủy"",""author"": ""J.K. Rowling""","said a back her to don’t dragged “I want – to castle be want go Petunia, stupid to sister’s out – and hand some think a…” – and “You learn to – go!” she of her I grasp.","""title"": ""Harry Potter and the Philosopher's Stone"", ""author"": ""J.K. Rowling""","hermana—. y su —¡Yo-no-quiero-ir! estúpido Petunia, ser...? a a voy un querer castillo aprender ir —subrayó soltó de se ¿Cómo ser... a para a","""title"": ""Harry Potter and the Philosopher's Stone"",""author"": ""J.K. Rowling""","sımsıkı bir... ve bir bir- orada gitmeyi şatoya kız kardeşinden sanıyorsun dedi elini aptal ""Ben- ve kurtardı. Petunia ""Benim tutan istediğimi falan- istemiyorum!"" gitmek- mi","""title"": ""Harry Potter and the Philosopher's Stone"",""author"": ""J.K. Rowling""","đi tay đứa không một…” - muốn khỏi đi!” nắm muốn Petunia tới một cô nào ngu thành lâu “Em và bé tay em. đài bàn ra ngốc - nói, đó chị tưởng để của trở giằng “Chị","""title"": ""Harry Potter và Hòn Đá Phù Thủy (Harry Potter and the Philosopher's Stone)"",""author"": ""J.K. Rowling"""
['lily'],"“I know your theory,” said Lily, and she sounded cold. “Why are you so obsessed with them anyway? Why do you care what they’re doing at night?”","""title"": ""The Secret History"", ""author"": ""Donna Tartt""",—Ya conozco tu teoría —dijo Lily con frialdad—. Pero ¿por qué estás tan obsesionado con ellos? ¿Por qué te importa tanto lo que hacen por la noche?,"""title"": ""Harry Potter y la Orden del Fénix"",""author"": ""J.K. Rowling""","""Teorini biliyorum,"" dedi Lily, sesi soğuk çıkmıştı. ""Bu arada onlara neden bu kadar takmış durumdasın? Geceleri ne yaptıklarını neden umursuyorsun?","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""","“Mình biết lý thuyết của bồ,” Lily nói, giọng cô bé nghe lạnh lùng. “Nhưng dù sao thì mắc gì mà bồ bị họ ám ảnh dữ vậy? Mắc gì bồ bận tâm chuyện họ làm gì vào ban đêm chớ?”","""title"": ""Harry Potter và Hội Phượng Hoàng"",""author"": ""J.K. Rowling""","sounded doing them she know Why do with “Why care and cold. obsessed “I theory,” you night?” anyway? they’re your so are Lily, at what you said","""title"": ""The House of Mirth"", ""author"": ""Edith Wharton""",—dijo Pero tan conozco con —Ya la noche? hacen que estás Lily ¿Por ¿por teoría obsesionado por qué ellos? lo tanto con frialdad—. importa qué te tu,"""title"": ""To the Lighthouse"",""author"": ""Virginia Woolf""","takmış neden çıkmıştı. soğuk Geceleri kadar neden ""Teorini umursuyorsun? sesi onlara dedi arada bu ""Bu Lily, biliyorum,"" durumdasın? yaptıklarını ne","""title"": ""To the Lighthouse"",""author"": ""Virginia Woolf""","chuyện họ ảnh thì bị tâm bận gì nói, lạnh họ bồ,” vậy? lý bồ “Mình cô sao gì của mà dù lùng. mắc ám chớ?” Lily Mắc bồ biết dữ bé nghe giọng thuyết gì làm ban vào “Nhưng đêm","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling"""
['dumbledore'],"“Something like that…I was delirious, no doubt…” said Dumbledore. With an effort he straightened himself in his chair. “Well, really, this makes matters much more straightforward.”","""title"": ""Harry Potter and the Half-Blood Prince"", ""author"": ""J.K. Rowling""","—Algo así... Es evidente que deliraba... —Haciendo un gran esfuerzo, Dumbledore se enderezó en el sillón—. Bueno, esto simplifica mucho las cosas.","""title"": ""Harry Potter y el misterio del príncipe (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling""","""Onun gibi bir şey... şüphe yok ki çıldırmış olmalıydım..."" dedi Dumbledore. Biraz çabayla sandalyesinde dikleşti. ""Aslında, bu hatalar ileride daha fazla sorun yaratacak.","""title"": ""Harry Potter ve Melez Prens (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling""","“Đại khái như vậy… chắc là tôi lẫn rồi…” cụ Dumbledore nói. Cụ cố gắng ngồi thẳng lên trong chiếc ghế. “Chà, thiệt tình, chuyện này khiến cho vấn đề đơn giản hơn nhiều.","""title"": ""Harry Potter và Hoàng Tử Lai"",""author"": ""J.K. Rowling""","Dumbledore. in straightened “Well, that…I delirious, “Something With an was doubt…” this his really, no said straightforward.” matters effort himself chair. like he makes much more","""title"": ""Harry Potter and the Half-Blood Prince"", ""author"": ""J.K. Rowling""","Dumbledore que Bueno, mucho así... Es sillón—. esfuerzo, un el simplifica cosas. las en deliraba... evidente se gran —Algo —Haciendo enderezó esto","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""","ileride yok olmalıydım..."" şüphe çabayla hatalar gibi daha sorun ""Onun çıldırmış şey... Dumbledore. dikleşti. yaratacak. bir fazla sandalyesinde ki Biraz bu dedi ""Aslında,","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""","tôi khái như chắc lên thiệt là chuyện rồi…” vậy… nói. cố ghế. thẳng cụ giản tình, lẫn khiến “Đại Cụ “Chà, nhiều. vấn ngồi đề hơn này đơn Dumbledore cho gắng chiếc trong","""title"": ""Harry Potter series"",""author"": ""J.K. Rowling"""
"['thầy snape', 'snape']","“Would you like me to do it now?” asked Snape, his voice heavy with irony. “Or would you like a few moments to compose an epitaph?”","""title"": ""Harry Potter and the Half-Blood Prince"", ""author"": ""J.K. Rowling""",—¿Quiere que lo haga ahora mismo? —preguntó al cabo Snape con ironía-—. ¿O necesita unos minutos para componer un epitafio?,"""title"": ""Harry Potter y el misterio del príncipe (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling""","""Bunu şimdi yapmamı ister misin?"" diye sordu Snape, sesinde derin bir ironi vardı. ""Yoksa mezar taşı yazısını yazdırmak için birkaç dakika ister misin?","""title"": ""Harry Potter ve Melez Prens (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling""","“Cụ có muốn tôi làm việc đó bây giờ không?” Thầy Snape hỏi, giọng thầy nặng nề nỗi trớ trêu. “Hay cụ muốn có thêm chút thời gian nữa để sáng tác bài văn mộ chí?”","""title"": ""Harry Potter và Hoàng Tử Lai (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling""","like “Or moments Snape, it do irony. “Would few voice you would asked to a his now?” an you epitaph?” compose with like to heavy me","""title"": ""Harry Potter and the Half-Blood Prince"", ""author"": ""J.K. Rowling""",ahora cabo componer con —¿Quiere mismo? lo minutos —preguntó unos al necesita ¿O ironía-—. epitafio? haga para un que Snape,"""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""","için ister Snape, birkaç ironi ""Bunu yapmamı derin mezar ister vardı. şimdi yazısını taşı sordu bir misin?"" misin? dakika yazdırmak sesinde ""Yoksa diye","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""","thầy có trớ mộ “Cụ Thầy sáng chút hỏi, không?” có “Hay để nữa tôi nề làm việc văn giọng Snape tác trêu. nỗi gian thêm thời muốn bài muốn đó chí?” nặng giờ bây cụ","""title"": ""Harry Potter series"",""author"": ""J.K. Rowling"""
['dumbledore'],"“Oh, not quite yet,” said Dumbledore, smiling. “I daresay the moment will present itself in due course. Given what has happened tonight,” he indicated his withered hand, “we can be sure that it will happen within a year.”","""title"": ""Harry Potter and the Half-Blood Prince"", ""author"": ""J.K. Rowling""","—No, todavía no —repuso Dumbledore, sonriente—. Creo que la ocasión se presentará a su debido tiempo. Dado lo ocurrido esta noche —añadió señalando su marchita mano—, podemos estar seguros de que sucederá en el plazo de un año.","""title"": ""Harry Potter y el misterio del príncipe (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling""","""Ah, hemen şimdi değil,"" dedi Dumbledore gülümseyerek. ""Sanırım o an gelecek, kendiliğinden gelişecektir. Bu gece olanlara bakılırsa,"" diye kurumuş elini işaret etti, ""bir sene içinde gerçekleşecek.","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""","“Ôi, thời cơ chưa chín muồi,” cụ Dumbledore nói, mỉm cười. “Tôi dám nói là thời điểm sẽ tự đưa tới khi đúng thời cơ. Căn cứ vào những việc xảy ra vào đêm nay,” cụ chỉ vào bàn tay teo quắt của cụ, “Chúng ta có thể chắc chắn là thời cơ đó sẽ xảy ra trong vòng một năm nữa.”","""title"": ""Harry Potter và Hoàng Tử Lai (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling""","in year.” moment hand, the course. has a Dumbledore, quite “we it he be itself daresay within said what will due not that yet,” “Oh, happened will present Given his tonight,” sure indicated can withered “I smiling. happen","""title"": ""Harry Potter and the Half-Blood Prince"", ""author"": ""J.K. Rowling""","sucederá todavía seguros de se mano—, —añadió en que —repuso lo de plazo que estar la Dado no presentará esta ocurrido año. a el Creo sonriente—. su ocasión tiempo. señalando marchita debido un su noche Dumbledore, podemos —No,","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""","kurumuş gece ""Ah, diye gülümseyerek. ""bir an olanlara dedi Dumbledore işaret sene etti, gerçekleşecek. hemen şimdi gelecek, kendiliğinden içinde Bu değil,"" ""Sanırım o gelişecektir. elini bakılırsa,""","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""","vào “Tôi Căn đó vào nữa.” điểm đưa thời là thể vào tới chín cứ cơ đúng nói cụ trong vòng đêm mỉm những “Ôi, khi cụ sẽ là việc chắn nay,” xảy xảy thời cơ muồi,” bàn cười. của dám ra cơ. cụ, quắt sẽ ta năm chỉ thời thời teo nói, chắc tay có chưa ra tự “Chúng Dumbledore một","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling"""
"['severus', 'severu']","“Why? You aren’t trying to give him more detentions, Severus? The boy will soon have spent more time in detention than out.”","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","—¿Por qué? No pretenderás imponerle más castigos, ¿verdad, Severus? Dentro de poco, el chico habrá pasado más tiempo castigado que libre.","""title"": ""Harry Potter y la Orden del Fénix"",""author"": ""J.K. Rowling""","""Neden? Ona daha fazla ceza vermeye çalışmayacaksın, değil mi Severus? Oğlan sonunda ceza olmadığı zamandan daha fazlasını cezada geçirecek.","""title"": ""Harry Potter and the Order of the Phoenix"",""author"": ""J.K. Rowling""","“Chi vậy? Thầy không định phạt nó cấm túc thêm chứ, thầy Severus? Chẳng mấy chốc thằng nhỏ sẽ bị cấm túc nhiều hơn học hành.","""title"": ""Harry Potter và Phòng chứa Bí mật"",""author"": ""J.K. Rowling""","him trying The give will soon You more have detentions, than out.” spent boy aren’t detention “Why? time to in more Severus?","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","—¿Por poco, castigado ¿verdad, imponerle más pasado el Dentro libre. Severus? pretenderás chico que No qué? habrá castigos, de más tiempo","""title"": ""Harry Potter and the Order of the Phoenix"",""author"": ""J.K. Rowling""","ceza mi Ona Severus? ceza çalışmayacaksın, geçirecek. olmadığı daha ""Neden? sonunda fazla değil vermeye fazlasını Oğlan cezada zamandan daha","""title"": ""Harry Potter and the Order of the Phoenix"",""author"": ""J.K. Rowling""","cấm vậy? mấy Severus? chốc sẽ Chẳng cấm Thầy nhiều bị thầy “Chi thằng không phạt hơn nhỏ học hành. túc nó định thêm chứ, túc","""title"": ""Harry Potter series"",""author"": ""J.K. Rowling"""
['harry'],"Harry seemed to be watching the two men from one end of a long tunnel, they were so far away from him, their voices echoing strangely in his ears.","""title"": ""Harry Potter and the Chamber of Secrets"", ""author"": ""J.K. Rowling""",Harry veía a aquellos dos hombres como si estuviera al final de un largo túnel; estaban muy lejos y las voces le resonaban de forma extraña en los oídos.,"""title"": ""Harry Potter and the Chamber of Secrets"",""author"": ""J.K. Rowling""","Harry iki adamı çok uzun bir tünelin sonundan izliyormuş gibiydi, sesleri garip bir şekilde kulaklarında çınlıyordu.","""title"": ""Harry Potter and the Deathly Hallows"",""author"": ""J.K. Rowling""","Harry dường như đang nhìn hai người đàn ông từ cuối một đường hầm sâu hun hút, họ ở quá xa nó, giọng của họ vang vọng trong tai nó một cách kì quái.","""title"": ""Harry Potter và Hòn đá Phù thủy (Harry Potter and the Philosopher's Stone)"",""author"": ""J.K. Rowling""","from so long men to were one far they from ears. their Harry in watching his be echoing the seemed end voices away two strangely tunnel, a of him,","""title"": ""Harry Potter and the Philosopher's Stone"", ""author"": ""J.K. Rowling""",y si un al lejos muy hombres veía túnel; las Harry estuviera dos estaban forma de los como voces oídos. le resonaban final a en de extraña largo aquellos,"""title"": ""Harry Potter and the Chamber of Secrets"",""author"": ""J.K. Rowling""","uzun sesleri şekilde çok sonundan bir iki izliyormuş çınlıyordu. Harry bir garip adamı tünelin gibiydi, kulaklarında","""title"": ""Harry Potter and the Philosopher's Stone"",""author"": ""J.K. Rowling""","ở vọng quái. cách tai họ quá một hút, giọng đàn ông vang dường của xa họ người nhìn như sâu hầm Harry từ một cuối hai đang trong nó, đường kì hun nó","""title"": ""Harry Potter series"",""author"": ""J.K. Rowling"""
['neville'],Neville leaned against the door frame for a moment and wiped his forehead with the back of his hand. He looked like an old man. Then he set off on the steps again into the darkness to recover more bodies.,"""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""",Neville se apoyó un momento en el marco de la puerta y se enjugó la frente con el dorso de la mano. Parecía un anciano. Luego bajó de nuevo los escalones de piedra y fue a recuperar más cadáveres.,"""title"": ""Harry Potter y el misterio del príncipe (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling""",Neville bir süreliğine kapının gövdesine yaslandı ve elinin tersiyle alnını sildi. Yaşlı bir adam gibi gözüküyordu. Ardından daha fazla cesedi geri almak için basamaklardan aşağı inerek karanlığa karıştı.,"""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""",Neville đứng tựa vào khung cửa một lát và chùi trán bằng mu bàn tay. Trông nó như một ông già. Sau đó nó lại bước vào bóng tối một lần nữa để tìm về thêm những xác chết.,"""title"": ""Harry Potter và Hoàng Tử Lai (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling""",bodies. a for with old against darkness steps He of Then like on hand. to forehead again moment his man. more leaned door his frame back the the off he an and set the the Neville recover looked into wiped,"""title"": ""The Strange Case of Dr. Jekyll and Mr. Hyde"", ""author"": ""Robert Louis Stevenson""",de fue la y dorso Parecía Luego un los frente enjugó apoyó de con recuperar nuevo el la a de el la se un anciano. y de escalones se cadáveres. más mano. piedra Neville en marco bajó momento puerta,"""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""",ve geri karıştı. Neville adam alnını yaslandı fazla gibi gövdesine cesedi sildi. gözüküyordu. için bir karanlığa inerek bir kapının Yaşlı süreliğine daha aşağı almak basamaklardan tersiyle elinin Ardından,"""title"": ""Harry Potter and the Philosopher's Stone"",""author"": ""J.K. Rowling""",bàn lát xác những nó vào đứng và cửa chùi tay. để nó Sau về như Neville thêm một tìm vào trán một đó một tựa lần lại nữa mu bằng khung Trông bước già. tối bóng chết. ông,"""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling"""
['harry'],"And again Harry understood without having to think. It did not matter about bringing them back, for he was about to join them. He was not really fetching them: They were fetching him.","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","Y una vez más, Harry comprendió sin necesidad de re-flexionar: no hacía falta que los hiciera regresar, porque estaba a punto de reunirse con ellos. No iría él a buscarlos, sino que ellos vendrían a buscarlo a él.","""title"": ""Harry Potter and the Deathly Hallows"",""author"": ""J.K. Rowling""",Ve tekrar Harry düşünmeye gerek duymadan anladı. Kendisi onlara katıldığı için onları geri getirmenin bir anlamı yoktu. Gerçek manada Harry onları çağırmıyordu: Onlar onu çağırıyorlardı.,"""title"": ""Harry Potter and the Deathly Hallows"",""author"": ""J.K. Rowling""","Và một lần nữa Harry hiểu mà không cần phải suy nghĩ. Việc mang họ trở về không quan trọng nữa, bởi vì nó sắp sửa đến gặp họ. Nó không thực sự đón họ về: họ đang đón nó.","""title"": ""Harry Potter và Bảo bối Tử thần"",""author"": ""J.K. Rowling""","him. It was for them. think. not was And bringing he about understood really back, were Harry to He not matter They fetching fetching having without to them them: about again did join","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","a No de con a ellos vendrían más, que sino que estaba él buscarlos, sin iría re-flexionar: una punto ellos. hiciera necesidad a Y comprendió Harry buscarlo reunirse no regresar, vez él. de a los hacía porque falta","""title"": ""Harry Potter and the Philosopher's Stone"",""author"": ""J.K. Rowling""",onu Ve onları onlara geri duymadan Onlar katıldığı anladı. bir gerek yoktu. onları getirmenin Harry tekrar Kendisi çağırıyorlardı. için Harry düşünmeye çağırmıyordu: Gerçek manada anlamı,"""title"": ""Harry Potter and the Philosopher's Stone"",""author"": ""J.K. Rowling""","Và đón họ không đón nó. họ. nữa, gặp mang thực cần đang nghĩ. bởi suy Nó mà trọng một về: Việc không sự nữa sửa phải họ không sắp đến về Harry nó trở họ quan lần vì hiểu","""title"": ""Harry Potter and the Order of the Phoenix"",""author"": ""J.K. Rowling"""
"['harry', 'riddle', 'ryddle']","They were neither ghost nor truly flesh, he could see that. They resembled most closely the Riddle that had escaped from the diary so long ago, and he had been memory made nearly solid. Less substantial than living bodies, but much more than ghosts, they moved toward him. And on each face, there was the same loving smile.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Enseguida comprendió que no eran fantasmas ni seres de carne y hueso. Se parecían mucho al Ryddle que ha-bía escapado del diario varios años atrás: un recuerdo convertido casi en algo material. Eran menos consistentes que los seres vivos, pero más que los fantasmas; avanzaban hacia él, y en todos los rostros había una afectuosa sonrisa.","""title"": ""Harry Potter y el cáliz de fuego"",""author"": ""J.K. Rowling""","Görebildiği kadarıyla, onlar ne hayalettiler ne de tam anlamıyla canlıydılar. Uzun zaman önce günlükten kaçmış olan ve anılar sayesinde nerdeyse katı bir cisim gibi gözüken Riddle'ı anımsatıyorlardı. Yaşayan insanlardan daha az, hayaletlerden ise daha çok katıydılar. Hepsi Harry'ye doğru yürüdü, ve her yüzde sevgi dolu bir gülümseyiş vardı.","""title"": ""Harry Potter and the Deathly Hallows"",""author"": ""J.K. Rowling""","Họ không hẳn giống ma mà cũng không thực có da thịt, nó có thể nhận xét vậy. Họ gần giống như gã Riddle thoát ra từ cuốn nhật ký cách đây đã lâu lắm, và gã đã từng là ký ức được cô đọng gần đặc lại. Không đầy đủ xác thịt như những thân thể sống, nhưng nhiều thực thể hơn những bóng ma, họ đi về phía nó. Và trên mỗi gương mặt đều có cùng một nụ cười yêu thương.","""title"": ""Harry Potter và Chiếc Cốc Lửa"",""author"": ""J.K. Rowling""","loving could most face, They escaped They nearly truly than Riddle on diary had from been more ghosts, each that. him. smile. same neither he living And closely the Less moved substantial bodies, that the he memory ago, resembled but so made ghost was had toward long they see solid. and much were there than the flesh, nor","""title"": ""Harry Potter and the Chamber of Secrets"", ""author"": ""J.K. Rowling""","seres que parecían fantasmas comprendió ni material. él, convertido afectuosa hueso. Enseguida sonrisa. algo pero un que que los casi y mucho seres los recuerdo Se hacia fantasmas; carne años los rostros en diario Eran había de todos avanzaban en consistentes ha-bía más eran del Ryddle escapado una vivos, al atrás: y no que menos varios","""title"": ""Harry Potter and the Goblet of Fire"",""author"": ""J.K. Rowling""","ve dolu bir çok zaman Yaşayan cisim az, doğru hayaletlerden yüzde daha Görebildiği nerdeyse kadarıyla, onlar canlıydılar. yürüdü, ise ne anımsatıyorlardı. sayesinde önce Uzun de Harry'ye katı gülümseyiş insanlardan vardı. ne günlükten Hepsi sevgi her kaçmış Riddle'ı hayalettiler anlamıyla bir katıydılar. anılar tam ve olan gözüken daha gibi","""title"": ""Harry Potter and the Half-Blood Prince"",""author"": ""J.K. Rowling""","đọng ký từng thể da đầy nó. từ gã nhận nhưng nhiều gần ký cùng họ và yêu gần như về thể không được một có đều nhật cười hơn nụ Họ lại. thể lắm, hẳn giống đủ thịt, như cô Họ Không bóng xác có đặc đã phía thực cuốn Và ra sống, thực ma, cũng cách xét thoát đây đã thịt nó gã thân giống lâu đi là mỗi ma mặt vậy. mà không ức những thương. có trên những Riddle gương","""title"": ""Harry Potter and the Goblet of Fire"",""author"": ""J.K. Rowling"""
['lupin'],"Lupin was younger too, and much less shabby, and his hair was thicker and darker. He looked happy to be back in this familiar place, scene of so many adolescent wanderings.","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","Lupin también era más joven, de aspecto pulcro y cabello más poblado y menos canoso. Parecía alegrarse de volver a estar en aquel lugar tan familiar, el escenario de tantas correrías de adolescentes.","""title"": ""Harry Potter y el prisionero de Azkaban"",""author"": ""J.K. Rowling""","Lupin de genç gözüküyordu, ve daha az pejmürdeydi, saçları daha gür ve daha koyuydu. Gençlik gezintilerinden parçalar taşıyan bu tanıdık yere geri geldiği için yüzünde mutlu bir ifade vardı.","""title"": ""Harry Potter and the Prisoner of Azkaban"",""author"": ""J.K. Rowling""","Thầy Lupin cũng trẻ hơn, và ít nhếch nhá hơn, và tóc thầy dày hơn, đậm hơn. Thầy có vẻ vui được trở lạ nơi chốn quen thuộc này, bối cảnh của biết bao nhiêu cuộc rong chơi thời niên thiếu.","""title"": ""Harry Potter và Tên Tù Nhân Ngục Azkaban"",""author"": ""J.K. Rowling""","and happy his be many so this and much less adolescent was looked darker. hair too, was shabby, in He wanderings. back to younger and of place, Lupin scene familiar thicker","""title"": ""The Diary of a Nobody"", ""author"": ""George and Weedon Grossmith""","a escenario cabello y aquel Lupin de en adolescentes. más Parecía lugar tan estar aspecto volver correrías tantas alegrarse el también pulcro poblado familiar, era de más menos joven, canoso. de y de","""title"": ""Arsène Lupin, Gentleman-Thief"",""author"": ""Maurice Leblanc""","gözüküyordu, ve daha tanıdık daha parçalar koyuydu. geldiği taşıyan ifade az gezintilerinden bu için yere mutlu saçları daha gür yüzünde de ve pejmürdeydi, Lupin Gençlik geri bir genç vardı.","""title"": ""Harry Potter and the Prisoner of Azkaban"",""author"": ""J.K. Rowling""","nhếch này, Thầy được Thầy rong và nhá trẻ bối trở tóc dày biết có quen thầy thiếu. hơn, và vẻ thuộc hơn, bao hơn. vui cuộc chơi chốn nhiêu cảnh nơi thời Lupin niên hơn, cũng ít của đậm lạ","""title"": ""Arsène Lupin"",""author"": ""Maurice Leblanc"""
"['lupin', 'lupin—']","“I am sorry too,” said Lupin. “Sorry I will never know him . . . but he will know why I died and I hope he will understand. I was trying to make a world in which he could live a happier life.”","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","—Yo también lo siento —replicó Lupin—. Me apena pensar que nunca lo conoceré... Pero él sabrá por qué di la vida, y confío en que lo entienda. Yo intentaba construir un mundo donde él pudiera ser más feliz.","""title"": ""Harry Potter y las Reliquias de la Muerte"",""author"": ""J.K. Rowling""","""Ben de üzgünüm,"" dedi Lupin. ""Oğlumu hiçbir zaman tanıyamayacak olduğum için üzgünüm... ama o niçin öldüğümü bilecek ve umarım beni anlayacak. Onun daha mutlu bir hayat sürebileceği bir dünya yaratmak için uğraştım.","""title"": ""Harry Potter and the Deathly Hallows"",""author"": ""J.K. Rowling""","“Thầy cũng rất tiếc,” thầy Lupin nói. “Tiếc thầy sẽ không được biết nó… nhưng nó sẽ biết tại sao thầy qua đời và thầy hy vọng nó sẽ hiểu. Thầy đã cố gắng tạo ra một thế giới mà nó có thể sống một cuộc đời hạnh phúc hơn.”","""title"": ""Harry Potter và Bảo bối Tử thần"",""author"": ""J.K. Rowling""","know will “I which in . will a to I a I died will I he world I him too,” make he but “Sorry never know . . live happier life.” was why am and trying sorry hope Lupin. he understand. said could","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","vida, apena Lupin—. conoceré... un ser que entienda. —replicó él él siento —Yo que lo di feliz. confío lo nunca y intentaba mundo pensar también Pero qué Yo más pudiera Me lo la sabrá donde en construir por","""title"": ""Arsène Lupin, Gentleman Thief"",""author"": ""Maurice Leblanc""","zaman uğraştım. üzgünüm,"" hiçbir olduğum öldüğümü mutlu için niçin bir Lupin. dedi anlayacak. o beni dünya için ama ve Onun yaratmak de ""Ben bir hayat üzgünüm... umarım ""Oğlumu daha bilecek sürebileceği tanıyamayacak","""title"": ""Harry Potter and the Deathly Hallows"",""author"": ""J.K. Rowling""","tạo cuộc rất đời hy “Tiếc qua một cũng sẽ giới biết hạnh sao nhưng một Thầy được sống nói. Lupin thầy biết nó… nó đời không thầy “Thầy và cố thể gắng sẽ nó nó tiếc,” phúc thầy sẽ mà vọng hiểu. thế thầy đã có ra tại hơn.”","""title"": ""Harry Potter và Hoàng Tử Lai (Harry Potter and the Half-Blood Prince)"",""author"": ""J.K. Rowling"""
