Single_ent,en_masked,es_masked,tr_masked,vi_masked,en_masked_shuffled,es_masked_shuffled,tr_masked_shuffled,vi_masked_shuffled
['yueh'],"[MASK] stood in the open door of the generator room. His face reflected yellow from the light of a single, brighter suspensor above the door. There was stillness from the room behind him—no sound of generators.",[MASK] estaba de pie en el vano de la abierta puerta de la habitación del generador. Su rostro era amarillo bajo la luz de la única lámpara a suspensor que flotaba encima de la puerta. La habitación a sus espaldas estaba silenciosa... no se oía el sonido del generador.,"Jeneratör odasının açık kapısında [MASK] duruyordu. Kapının üstündeki süspansör lambasının parlak sarı ışığı, adamın yüzünü aydınlatıyordu. [MASK]’nin arkasındaki oda sessizdi... jeneratör sesi gelmiyordu.","[MASK] đứng trong khung cửa mở rộng của căn phòng để máy phát tấm chắn. Mặt ông ta phản chiếu màu vàng tỏa ra từ ngọn đèn treo duy nhất, sáng hơn, nằm phía trên cánh cửa. Căn phòng sau lưng ông ta lặng ngắt như tờ - không nghe thấy tiếng máy phát.","room face light His the was stood the behind single, the There generators. of brighter open room. door. door from reflected in above from stillness [MASK] the of yellow generator of a suspensor the sound him—no",que bajo Su del de pie generador. luz [MASK] no se generador. encima la puerta a vano habitación el La amarillo el suspensor oía a la en la única era de flotaba estaba la de sonido silenciosa... estaba sus lámpara la habitación de puerta. abierta de del rostro espaldas,"sessizdi... Jeneratör arkasındaki aydınlatıyordu. sesi sarı parlak ışığı, kapısında üstündeki adamın [MASK] gelmiyordu. Kapının duruyordu. açık odasının jeneratör yüzünü süspansör [MASK]’nin lambasının oda","để Căn căn duy tấm phát chắn. [MASK] Mặt ngọn ra cửa. như vàng đèn cửa trên phòng trong phát. ta ông thấy nằm sau rộng đứng treo màu ta tỏa không khung hơn, phòng mở phía chiếu lưng máy cánh máy tờ nghe lặng - phản ông ngắt từ tiếng sáng nhất, của"
"['barón', 'nam', 'baron']","Someone’s following us! she thought. Who? Then: The ones the [MASK] set to watch this pair. And there’ll be watchers for the watchers, too.","¡Alguien nos sigue!, pensó. ¿Quién? Y luego: Los que ha enviado el [MASK] para vigilar a estos dos. Y a su vez habrá otros para vigilar a los que vigilan.",Biri bizi takip ediyor! diye düşündü. Kim! Sonra: [MASK]’un bu ikisini gözlemekle görevlendirdiği adamlar. Onları da gözleyenler vardır mutlaka.,Có người đang đi theo chúng ta! nàng nghĩ. Ai? Rồi tự trả lời: Những kẻ do [MASK] tước cắt đặt theo dõi cặp lái tàu này. Và rồi sẽ lại có những kẻ đi theo dõi những kẻ theo dõi này.,"the there’ll pair. she the thought. ones Who? watchers The Someone’s be watchers, watch And this [MASK] us! Then: following to too. for set","a nos para pensó. vez vigilar ha que vigilar el luego: estos que enviado ¡Alguien a otros dos. para los a [MASK] Y Y sigue!, su habrá vigilan. ¿Quién? Los",vardır düşündü. ikisini gözleyenler Onları gözlemekle takip ediyor! Kim! diye Sonra: da adamlar. mutlaka. Biri bizi [MASK]’un görevlendirdiği bu,đang theo lại tự đi những lái [MASK] đặt chúng rồi ta! kẻ cặp người tước Ai? những này. theo nghĩ. kẻ cắt dõi theo Rồi kẻ sẽ có Và Những Có do theo nàng dõi trả này. dõi đi tàu lời:
['paul'],"[MASK] clamped his lips tightly closed, forced himself to be silent. There had been the one chance for him to succeed with the Voice. Now—everything depended on his mother whose experience went so far beyond his own.","[MASK] apretó los labios, obligándose a permanecer en silencio. Había utilizado su única oportunidad de servirse de la Voz. Ahora... todo dependía de su madre, cuya experiencia era mucho mayor que la suya.","[MASK] dudaklarını sımsıkı bastırıp, kendini konuşmamaya zorladı. Ses’i kullanmak için eline geçen tek fırsatı değerlendirmişti. Artık gerisi annesine kalmıştı... Annesi ondan çok daha tecrübeliydi.","[MASK] mím chặt môi, buộc mình giữ im lặng. Cậu đã may mắn thành công khi sử dụng Giọng nói. Bây giờ - mọi chuyện phụ thuộc vào mẹ, người giàu kinh nghiệm hơn cậu nhiều.","tightly mother the with experience his went far to be silent. beyond Voice. on clamped Now—everything whose his forced depended so one the chance been to lips himself own. closed, for [MASK] had him There succeed his","silencio. a Voz. la oportunidad labios, obligándose única experiencia permanecer los Ahora... era todo su suya. de en dependía mayor mucho servirse utilizado madre, su de de la [MASK] cuya Había apretó que","Annesi sımsıkı tek ondan fırsatı için kendini bastırıp, [MASK] eline kullanmak zorladı. kalmıştı... annesine gerisi geçen dudaklarını daha çok Artık konuşmamaya Ses’i tecrübeliydi. değerlendirmişti.","giữ nhiều. im mẹ, mình chuyện phụ giàu may đã môi, hơn lặng. cậu thuộc giờ kinh - người nghiệm Cậu chặt dụng mắn mím mọi khi vào Giọng buộc [MASK] Bây công thành sử nói."
['paul'],"The knife moved down, slashed the bindings of his legs. [MASK] felt the hand on his back to hurl him down onto the sand, feigned a lurch against the doorframe for purchase, turned as though to catch himself, lashed out with his right foot.","El cuchillo descendió y cortó las ligaduras de sus piernas. [MASK] sintió la mano en su espalda que le empujaba afuera hacia la arena, fingió perder el equilibrio y se agarró al montante para recuperarlo, se volvió como para sostenerse, y lanzó su pie derecho bruscamente hacia adelante.","Czigo bıçağını indirip [MASK]’ün bacaklarındaki ipleri kesti. Adamın sırtına eliyle bastırarak onu aşağıdaki kumlara doğru ittiğini hisseden [MASK] dengesini yitirmemek için kapı çerçevesine yaslanır gibi yapıp, birden dönerek sağ bacağıyla tekme savurdu.","Con dao hạ xuống, cắt dây trói ở chân cậu. [MASK] cảm thấy bàn tay sau lưng ẩy mạnh cậu xuống cát, bèn giả vờ lảo đảo tì vào khung cửa để lấy điểm tựa, quay người như muốn giữ thăng bằng, rồi bất ngờ tung cú đá bằng chân phải.","sand, lurch the a down, down lashed for felt hand catch out The him as against his foot. purchase, though doorframe the his right to with to on back himself, slashed bindings legs. [MASK] the hurl of onto his feigned the moved knife turned","de se la piernas. montante equilibrio recuperarlo, y hacia al cuchillo para las perder el que sintió sostenerse, ligaduras pie fingió la lanzó adelante. sus cortó espalda en agarró volvió y para como descendió derecho [MASK] se bruscamente El hacia su su arena, y le empujaba afuera mano","dönerek sağ [MASK] kapı Adamın onu bacağıyla bastırarak ipleri aşağıdaki kumlara Czigo hisseden dengesini eliyle yapıp, bacaklarındaki indirip ittiğini kesti. yaslanır doğru [MASK]’ün tekme yitirmemek çerçevesine için bıçağını savurdu. sırtına birden gibi","vào cát, giữ điểm [MASK] ở ngờ tựa, lấy ẩy bằng bất cậu bàn bèn vờ xuống, đảo lưng như chân hạ quay cú sau cắt người cửa chân trói rồi giả khung bằng, xuống mạnh cậu. thăng thấy lảo dây phải. cảm đá để dao tung muốn tay tì Con"
"['harkonnen', 'yueh']","[MASK] guards came alert, staring at him as he emerged from the front entrance into flame-lighted night. The palms along the road had been fired to illuminate the house. Black smoke from the flammables used to ignite the trees poured upward through orange flames.",Los guardias [MASK] le apuntaron con sus armas cuando salió por la puerta principal a la noche iluminada por las llamas. Las palmeras a lo largo de la calle habían sido incendiadas para iluminar la casa. El negro humo de las sustancias inflamables usadas para prender los árboles reptaba entre las llamas anaranjadas.,"[MASK]’nin ön kapıdan geçip alevlerle aydınlanan geceye çıktığını gören Harkonnen muhafızları tetikte durdular. Yol boyunca uzanan palmiyeler, evi aydınlatmak için ateşe verilmişti. Ağaçları tutuşturmakta kullanılmış yanıcı maddelerden yükselen kapkara dumanlar turuncu alevlere karışıyordu.","Bọn lính [MASK] cảnh giác nhìn ông chằm chằm khi ông từ cổng trước hiện ra, đi vào bóng đêm được soi sáng bằng ánh lửa. Hàng cây chà là dọc đường đã bị đốt cháy để soi sáng cho ngôi nhà. Cột khói màu đen từ đám mồi đốt cây bốc lên trên xuyên qua những ngọn lửa màu cam.","from flammables he Black trees poured road flame-lighted the staring through The him from to front came to upward illuminate fired alert, [MASK] orange house. as the smoke entrance emerged along guards ignite at flames. into night. the the used the palms been had",puerta por principal palmeras sido los le a árboles inflamables reptaba humo para noche calle llamas la Los entre [MASK] sus las de prender la usadas iluminar para con llamas. cuando incendiadas sustancias Las casa. la a salió anaranjadas. lo El habían apuntaron largo de la iluminada armas por negro las las guardias,"kapıdan Ağaçları çıktığını karışıyordu. evi boyunca ön verilmişti. geceye muhafızları için palmiyeler, kullanılmış maddelerden durdular. alevlerle yanıcı ateşe [MASK]’nin dumanlar tutuşturmakta uzanan alevlere yükselen kapkara geçip tetikte aydınlanan aydınlatmak Harkonnen Yol gören turuncu","để sáng vào nhìn lửa. soi đường bị sáng màu ra, cổng trên là chà Bọn ông bốc đám ánh ông cảnh nhà. đêm đi lính cháy ngôi qua mồi soi những giác đen màu lên đã từ khói lửa được hiện ngọn chằm Hàng khi cây cam. từ cho xuyên [MASK] đốt trước chằm bóng dọc Cột bằng đốt cây"
"['ùng', 'barón', 'baron']",The [MASK] could feel the distant chomping—a drumbeat carried to him through the ship’s metal: broomp… broomp. Then: BROOMP-BROOMP!,El [MASK] oía el distante retumbar... el martilleo incesante que le llegaba en vibraciones transmitidas por el metal de la nave: Bruuum... bruuum. Y luego: ¡BRUUUM-bruuum!,[MASK] uzaktan gelen seslerin geminin metal gövdesindeki titreşimlerini hissedebiliyordu: buuum... buuum. Sonra: BUUUM-buuum!,Nam tước có thể cảm thấy tiếng nhai ồn ĩ ở phía xa - một tiếng trống dội đến tai ngài xuyên qua lớp kim loại của con tàu: [MASK]... [MASK]. Rồi thì: [MASK]-[MASK]!,him broomp. ship’s feel distant Then: chomping—a The carried [MASK] to through the drumbeat BROOMP-BROOMP! the metal: broomp… could,luego: Y el que metal Bruuum... en ¡BRUUUM-bruuum! oía retumbar... nave: El [MASK] de transmitidas llegaba incesante el le la distante por vibraciones el martilleo bruuum.,hissedebiliyordu: Sonra: gelen gövdesindeki [MASK] buuum... metal seslerin buuum. titreşimlerini uzaktan BUUUM-buuum! geminin,ngài [MASK]-[MASK]! dội tàu: một ồn phía loại xa xuyên tai đến [MASK]... có ĩ qua - ở Nam cảm tiếng thể thì: con trống Rồi [MASK]. của kim tiếng thấy nhai tước lớp
"['barón', 'nam', 'baron']","This thought calmed the [MASK], overcoming his reluctance to have a royal person subject to pain. He saw himself suddenly as a surgeon exercising endless supple scissor dissections—cutting away the masks from fools, exposing the hell beneath.","Este pensamiento calmó al [MASK], venciendo su reluctancia a someter a un noble al dolor. Se vio de pronto a sí mismo como a un cirujano preparado para practicar infinitas disecciones... arrancando las máscaras a los idiotas y exponiendo el infierno que había debajo de ellas.","Bu düşünce [MASK]’u sakinleştirdi, bir soyluya acı çektirmeye karşı duyduğu gönülsüzlüğü yenmesini sağladı. Birden kendini cerrah olarak gördü... makasını durmadan çalıştırarak, budalaların yüzlerindeki maskeleri kesip atan ve altlarındaki cehennemi açığa çıkaran bir cerrahtı.","Ý nghĩ này làm [MASK] tước dịu lại, át đi nỗi ngần ngừ của ngài không muốn buộc một người thuộc hoàng gia phải chịu đau đớn. Ngài đột nhiên thấy mình như một bác sĩ giải phẫu đang tiến hành những cuộc mổ xẻ vô tận bằng chiếc kéo mềm - cắt bỏ mặt nạ khỏi những tên xuẩn ngốc, đặng làm phô ra cái địa ngục bên dưới.","a beneath. thought exercising fools, pain. reluctance masks his have royal exposing the to [MASK], as the from dissections—cutting He the himself person supple overcoming to hell endless suddenly This away scissor saw a surgeon calmed subject","pronto que a máscaras a mismo al venciendo idiotas un de como Se calmó debajo su un y sí a ellas. pensamiento dolor. noble las disecciones... a exponiendo había cirujano de los reluctancia al [MASK], Este infierno vio arrancando infinitas someter para a el practicar preparado","cerrahtı. budalaların çektirmeye sakinleştirdi, gönülsüzlüğü soyluya açığa bir yenmesini Bu acı durmadan cehennemi bir atan kesip [MASK]’u cerrah maskeleri makasını olarak sağladı. çalıştırarak, düşünce yüzlerindeki Birden kendini altlarındaki karşı gördü... duyduğu çıkaran ve","đớn. ngừ mổ bỏ bên không xuẩn phô thấy mềm cái buộc những như át người nhiên khỏi tận làm phẫu ra bác nỗi hành kéo dưới. đột đang muốn ngài ngốc, tiến gia một chịu của này tên lại, cắt đau - dịu đặng Ý đi tước vô [MASK] mặt sĩ địa xẻ ngục nạ thuộc những bằng phải Ngài chiếc ngần mình một nghĩ hoàng làm cuộc giải"
['paul'],"But [MASK] had known as he turned who piloted the ’thopter. An accumulation of minutiae in the way it was flown, the dash of the landing—clues so small even his mother hadn’t detected them—had told [MASK] precisely who sat at those controls.","Pero [MASK] había sabido, desde el mismo momento en que se había vuelto, quién pilotaba el tóptero. Una acumulación de detalles en la forma en que volaba, el fulmíneo aterrizaje... indicaciones tan imperceptibles que ni su madre hubiera captado... pero que habían proporcionado a [MASK] el conocimiento exacto de quién estaba en los controles.","[MASK] ise topteri kimin kullandığını dönüp bakmadan önce anlamıştı. Aracın uçuş ve iniş tarzındaki –annesinin bile fark etmediği– küçük belirtiler, [MASK]’e kumanda panelinin başında kimin oturduğunu açıkça göstermişti.","Nhưng [MASK] đã biết ai lái con tàu ngay khi cậu quay người lại. Dựa vào những chi tiết cực nhỏ trong cách nó bay, cú va chạm mạnh khi hạ cánh - những manh mối nhỏ đến mức ngay mẹ cậu cũng không phát hiện ra - đã cho [MASK] biết chính xác ai ngồi bên bảng điều khiển con tàu.","minutiae the ’thopter. of small told had as them—had the But landing—clues hadn’t [MASK] even the of he who those was it mother detected way sat at so his known who controls. piloted accumulation the precisely flown, An turned in [MASK] dash","tóptero. detalles ni forma habían aterrizaje... pero había momento el imperceptibles [MASK] vuelto, controles. la Pero indicaciones conocimiento proporcionado en captado... su que quién que el Una estaba tan el sabido, el [MASK] en pilotaba había fulmíneo quién mismo se desde volaba, exacto en en hubiera de que a madre de los acumulación que","uçuş [MASK]’e ise açıkça [MASK] kimin başında bile panelinin –annesinin topteri tarzındaki kullandığını oturduğunu fark Aracın anlamıştı. bakmadan küçük göstermişti. kimin dönüp etmediği– kumanda belirtiler, iniş önce ve","cực cậu Nhưng xác vào phát đã tiết - cánh tàu điều chạm khi khi ai không [MASK] khiển cú bảng ai chính bay, trong cách nhỏ đã mối cho người Dựa va hiện biết nó con những ngay nhỏ đến cậu mẹ hạ con ngồi lại. chi ra [MASK] mức những manh lái cũng biết ngay - bên mạnh quay tàu."
"['pau', 'paul']","Dim green light drove back the shadows, easing her fear. She looked at [MASK]’s face, his eyes—the inward stare. And she knew where she had seen such a look before: pictured in records of disasters—on the faces of children who experienced starvation or terrible injury. The eyes were like pits, mouth a straight line, cheeks indrawn.","Una débil luz verdosa empujó las sombras, calmando su miedo. Observó el rostro de [MASK], sus ojos... su mirada interior. Y supo dónde había visto antes una mirada parecida: las fotos en los informes de desastres... en los rostros de los niños que habían conocido el hambreo las más terribles heridas. Los ojos eran pozos sin fondo, la boca una línea dura, las mejillas profundamente hundidas.","Birden içeriyi aydınlatan loş yeşil ışık gölgeleri kovunca, korkusu biraz olsun azaldı. [MASK]’ün yüzüne, gözlerine... gözlerindeki içedönük ifadeye baktı. Bu ifadeyi daha önce nerede gördüğünü biliyordu: felaket fotoğraflarında görmüştü... Açlık çekmiş veya korkunç yaralar almış çocukların yüzlerinde görmüştü. [MASK]’ün gözleri kuyu gibiydi, ağzı düz bir çizgiydi, avurtları çöküktü.","Ánh sáng xanh lờ mờ đẩy lùi những cái bóng, làm dịu nỗi sợ hãi của nàng. Nàng nhìn khuôn mặt [MASK], đôi mắt cậu - cái nhìn chằm chằm vào nội tâm. Nàng biết trước đây mình đã thấy cái nhìn như thế ở đâu: được vẽ trong những bộ hồ sơ về các thảm họa - trên những gương mặt trẻ thơ vừa trải qua sự đói khát hoặc bị tổn thương ghê gớm. Đôi mắt giống như hai cái hố, miệng như một đường thẳng, má hõm vào.","experienced inward a had a of face, knew like shadows, in green the starvation where injury. drove easing she her before: line, mouth terrible records his stare. of disasters—on looked or pits, She pictured such Dim And eyes—the were straight back eyes [MASK]’s cheeks seen indrawn. fear. the look who she children faces The light at","su supo ojos ojos... las niños que dónde parecida: fotos sus de sin terribles rostro de línea boca los mirada fondo, mejillas Observó eran profundamente rostros calmando [MASK], las la Y en pozos los había interior. desastres... visto más habían heridas. en Los antes Una hundidas. empujó informes el una hambreo débil una luz de las su verdosa los dura, conocido el sombras, las mirada miedo.","görmüştü... gördüğünü düz içedönük ışık kovunca, ifadeyi çöküktü. biliyordu: almış fotoğraflarında gözlerindeki [MASK]’ün bir Birden korkunç yeşil azaldı. avurtları çizgiydi, loş veya kuyu aydınlatan çocukların yüzlerinde yaralar baktı. gözlerine... gölgeleri yüzüne, gibiydi, nerede olsun ağzı gözleri Açlık önce içeriyi çekmiş felaket daha görmüştü. biraz ifadeye Bu [MASK]’ün korkusu","gớm. Ánh giống như trẻ mắt được dịu những như các cái qua sơ nhìn hãi trước nhìn miệng nhìn bị đã - hoặc Đôi đây đẩy trải đói như xanh ghê mặt mặt làm thảm thẳng, đôi trong thế - trên chằm mắt sợ khát về lùi vào. hồ hõm mờ mình tâm. đường vào những thơ [MASK], cái má những cái nỗi đâu: gương cái ở bóng, một Nàng vừa họa tổn của sự khuôn Nàng thương vẽ chằm lờ nội hố, cậu bộ thấy biết sáng hai nàng."
"['thufir hawat—', 'thufir hawat']","“I’VE ALWAYS prided myself on seeing things the way they truly are,” [MASK] said. “That’s the curse of being a Mentat. You can’t stop analyzing your data.”",—Siempre me he vanagloriado de ver las cosas como realmente son —dijo [MASK]. Esta es la maldición del Mentat. Uno no puede impedir analizar los datos.,"[MASK], “Hep gerçeği görmekle övündüm,” dedi. “Mentat olmanın lanetidir bu. Verileri çözümlemekten kendini alıkoyamazsın.","“Tôi luôn luôn tự hào vì mình có thể nhìn nhận vấn đề theo đúng bản chất của chúng,” [MASK] nói. “Đó là một lời nguyền khi trở thành Mentat. Anh không thể ngừng phân tích dữ liệu.”","seeing [MASK] analyzing You your prided Mentat. are,” a curse myself said. can’t truly things “I’VE way being “That’s ALWAYS they of the stop on data.” the",datos. maldición Esta puede impedir he como la las [MASK]. analizar vanagloriado del Mentat. los ver de no son cosas —dijo es me —Siempre realmente Uno,"gerçeği “Mentat “Hep çözümlemekten kendini övündüm,” [MASK], alıkoyamazsın. olmanın bu. dedi. görmekle Verileri lanetidir","chất có của khi đúng liệu.” ngừng luôn lời dữ vấn tự “Tôi phân [MASK] luôn hào tích nhìn Mentat. một vì thành Anh theo thể chúng,” bản mình đề không “Đó nguyền trở nói. là thể nhận"
['fremen'],"The [MASK] stroked the bat, soothing it, crooning to it. He bent over the animal’s head, allowed a drop of saliva to fall from his tongue into the bat’s upturned mouth. The bat stretched its wings, but remained on the [MASK]’s opened hand. The man took a tiny tube, held it beside the bat’s head and chattered into the tube; then, lifting the creature high, he threw it upward.","El [MASK] acarició al murciélago, calmándolo, susurrándole cosas. Se inclinó hacia la cabeza del animal, dejando que una gota de saliva cayera en la boca abierta del murciélago. El murciélago desplegó sus alas, pero permaneció en la mano abierta del [MASK]. El hombre tomó un pequeño tubo, lo apoyó en la cabeza del animal, y habló algo en su otro extremo; luego, elevó la mano y lanzó al aire la criatura.","[MASK], yarasayı sakinleştirmek için okşamaya, onunla konuşmaya başladı. Eğilip, yarasanın yukarı dönük ağzının içine tükürüğünü damlattı. Yarasa kanatlarını açsa da havalanmadı, [MASK]’in avucunda kaldı. Adam küçük bir tüp çıkarıp yarasanın başına yaklaştırdı ve tüpün içine bir şeyler mırıldandı, sonra da yaratığı kaldırıp havaya attı.","Người [MASK] vuốt ve con dơi, nựng nịu nó, hát khe khẽ với nó. Ông ta uốn cong đầu con vật lên trên, cho một giọt nước bọt từ miệng ông rơi xuống cái miệng đang chĩa lên của nó. Con dơi giang cánh nhưng vẫn đậu trên bàn tay để mở của người [MASK]. Ông ta lấy một chiếc ống bé xíu, gài vào bên đầu con dơi rồi nói liên tục một hồi vào chiếc ống; sau đó ông ta nâng con vật lên cao, tung nó lên trời.","from took tongue over [MASK] crooning fall saliva head, bat’s to allowed creature hand. stretched wings, lifting the but a tiny the man the to the bat, mouth. he threw beside it tube; and then, The drop chattered a head it of animal’s opened bat’s it. [MASK]’s The He the into bat his tube, the soothing on The its upward. into remained upturned the held it, bent high, stroked","la en habló calmándolo, cosas. gota El El alas, [MASK]. murciélago. tomó El aire inclinó su la susurrándole abierta lanzó pequeño y [MASK] la tubo, murciélago mano del mano elevó pero sus lo apoyó desplegó la y boca animal, hombre cabeza en la que extremo; animal, de dejando hacia del luego, otro una criatura. al murciélago, del algo un cayera permaneció acarició saliva la del Se en al abierta en cabeza","içine kanatlarını çıkarıp için içine şeyler bir bir okşamaya, yarasayı [MASK], avucunda Adam yarasanın da tüp havaya attı. dönük [MASK]’in açsa ve Eğilip, mırıldandı, da küçük kaldırıp ağzının tüpün yukarı Yarasa onunla sakinleştirmek havalanmadı, başına tükürüğünü başladı. yarasanın kaldı. yaratığı yaklaştırdı damlattı. sonra konuşmaya","Con tục nói hát một vào nó chiếc giọt ve cao, liên Người lên vào nó. dơi một khẽ cái trên, người nó, trời. bé [MASK] miệng xíu, mở ta một xuống chĩa nâng vuốt rơi dơi con bọt cong nịu khe ống ông tay cho để bàn lấy rồi dơi, nhưng ta vật con đầu đầu giang hồi gài ông Ông nựng nó. với uốn đang đậu [MASK]. bên con nước vẫn con Ông tung lên vật ta của chiếc ống; lên miệng từ lên của cánh trên đó sau"
"['barón', 'nam', 'baron']","Let him sweat a little, the [MASK] thought. One must always keep the tools of statecraft sharp and ready. Power and fear—sharp and ready.","Hagámosle sudar un poco, pensó el [MASK]. Los instrumentos del poder deben estar siempre afilados y a punto. Poder y miedo... afilados y a punto.","[MASK], Biraz terlesin bakalım, diye düşündü. Devlet yönetirken, kullandığın aletleri hep keskin ve hazır tutacaksın. Güç ve korku... keskin ve hazır.","Hãy để hắn ta vã mồ hôi một chút, [MASK] tước nghĩ. Người ta phải luôn luôn giữ những công cụ của thuật trị quốc sao cho thật sắc nhọn và luôn sẵn sàng. Sức mạnh và nỗi sợ - sắc nhọn và sẵn sàng.","the keep One Let statecraft Power little, sweat thought. ready. the him a fear—sharp [MASK] and of always and ready. and tools sharp must","y poder instrumentos un a Poder el del deben y [MASK]. poco, sudar miedo... siempre Hagámosle punto. afilados Los y estar pensó afilados punto. a","yönetirken, ve düşündü. keskin hazır. hep kullandığın aletleri bakalım, Biraz ve ve Güç tutacaksın. keskin Devlet terlesin [MASK], hazır diye korku...","thuật mồ sắc trị nỗi Sức một luôn luôn - để sàng. sợ hắn cho nghĩ. của [MASK] quốc nhọn công và và sẵn sao nhọn sàng. và hôi ta Người ta Hãy sắc cụ những giữ phải tước thật chút, luôn mạnh sẵn vã"
"['barón', 'nam', 'baron']","Look at the chicken, the [MASK] thought. I am surrounded by such useless clods. If I scattered sand before this creature and told him it was grain, he’d peck at it:","Mira a ese gallina, pensó el [MASK]. Estoy rodeado de una pandilla de inútiles. Si echara arena ante él y le dijera que es trigo, se pondría a picotearla.","[MASK], Şu korkak tavuğun haline bak, diye düşündü. Etrafım işe yaramaz salaklarla çevrili. Bu yaratığın önüne kum saçıp “Bak, bu arpa,” desem, hemen gagalamaya başlar.","Nhìn con gà này đi, [MASK] tước nghĩ. Vây quanh ta toàn những cục đất vô dụng như thế đấy. Nếu ta tung cát trước mặt tên này và bảo đó là ngũ cốc, hắn sẽ mổ ngay cho xem.","the and he’d peck scattered Look before thought. was grain, clods. chicken, creature I at by useless it at this If told it: [MASK] surrounded him I such am the sand","de pondría ante arena trigo, inútiles. a una a Si picotearla. dijera él de Estoy se pandilla ese Mira y [MASK]. le echara rodeado pensó es gallina, que el","tavuğun haline gagalamaya yaratığın düşündü. arpa,” Etrafım yaramaz saçıp bak, Bu kum bu korkak çevrili. başlar. diye önüne işe [MASK], “Bak, hemen Şu salaklarla desem,","gà mổ này thế nghĩ. sẽ hắn Nhìn xem. Vây cát và cục tung tước dụng ngay đấy. Nếu ngũ đất quanh mặt tên cho là này đó như toàn đi, trước vô ta cốc, [MASK] bảo những con ta"
['stilgar'],They will concentrate on my mother and that [MASK] fellow. She can handle him. I must get to a safe vantage point where I can threaten them and give her time to escape.,Van a concentrarse en mi madre y ese [MASK]. Ella puede neutralizarlo. Debo encontrar una posición que me dé la oportunidad de atacarles y darle tiempo para escapar.,"Anneme ve [MASK] denen adama odaklanacaklar. Annem [MASK]’la başa çıkabilir. Ben yukarı çıkıp, onları görebileceğim güvenli bir yer bulmalıyım; onları oradan tehdit ederek, anneme kaçma fırsatı verebilirim.","Bọn họ sẽ tập trung vào mẹ và gã [MASK] đó. Mẹ có thể xử lý được hắn ta. Ta phải đi đến một chỗ lợi thế an toàn, nơi ta có thể đe dọa chúng và cho mẹ thời gian trốn thoát.",fellow. can point [MASK] give on a to They mother and She my where vantage him. concentrate threaten get must will her and handle can time that to I escape. I them safe,oportunidad encontrar [MASK]. Van escapar. de posición neutralizarlo. puede ese y me madre la concentrarse para dé darle y Debo tiempo a atacarles que en una Ella mi,"başa fırsatı adama odaklanacaklar. Ben çıkabilir. denen Anneme ve [MASK]’la bir yukarı güvenli tehdit anneme onları [MASK] oradan ederek, Annem bulmalıyım; yer verebilirim. çıkıp, görebileceğim onları kaçma","Ta an đe thể lý Mẹ sẽ đến chỗ được toàn, [MASK] lợi tập gian chúng đó. họ trung có vào nơi một cho và mẹ dọa đi ta mẹ ta. hắn xử phải thoát. thế có Bọn thời và gã thể trốn"
['jamis'],“She tries a spell on me!” [MASK] gasped. He put his clenched right fist beside his ear. “I invoke the silence on her!”,—¡Intenta embrujarme! —gritó [MASK]. Cerró el puño y lo colocó tras su oreja—. ¡Invoco el silencio sobre ella!,"[MASK], “Bana büyü yapmaya çalışıyor!” diye inledi. Sağ yumruğunu kulağına dayadı. “Sussun!","“Mụ ta đang cố đọc thần chú để hại tôi,” [MASK] thở hổn hển. Anh ta siết chặt nắm tay phải kề vào cạnh tai. “Tôi yêu cầu buộc mụ ta im lặng.",silence He “I “She invoke on [MASK] his her!” ear. beside tries the spell fist gasped. me!” put a on his clenched right,—¡Intenta tras puño lo —gritó sobre el y embrujarme! su colocó silencio el Cerró ¡Invoco ella! [MASK]. oreja—.,"inledi. yumruğunu “Bana dayadı. “Sussun! Sağ kulağına [MASK], büyü yapmaya çalışıyor!” diye","đọc tai. kề lặng. hại cố chú cầu chặt để cạnh vào [MASK] thần siết “Mụ phải buộc ta yêu thở ta nắm tay ta hổn hển. tôi,” im “Tôi Anh mụ đang"
