Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,tr_masked_results,tr_masked_exact_match,tr_masked_highest_fuzzy_match,tr_masked_correct,tr_masked_shuffled_results,tr_masked_shuffled_exact_match,tr_masked_shuffled_highest_fuzzy_match,tr_masked_shuffled_correct,vi_masked_results,vi_masked_exact_match,vi_masked_highest_fuzzy_match,vi_masked_correct,vi_masked_shuffled_results,vi_masked_shuffled_exact_match,vi_masked_shuffled_highest_fuzzy_match,vi_masked_shuffled_correct,es_masked_results,es_masked_exact_match,es_masked_highest_fuzzy_match,es_masked_correct,es_masked_shuffled_results,es_masked_shuffled_exact_match,es_masked_shuffled_highest_fuzzy_match,es_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,tr_masked_shuffled_results,tr_masked_shuffled_exact_match,tr_masked_shuffled_highest_fuzzy_match,tr_masked_shuffled_correct,vi_masked_shuffled_results,vi_masked_shuffled_exact_match,vi_masked_shuffled_highest_fuzzy_match,vi_masked_shuffled_correct,es_masked_shuffled_results,es_masked_shuffled_exact_match,es_masked_shuffled_highest_fuzzy_match,es_masked_shuffled_correct
"['cô elizabeth', 'elizabeth', 'cô']",ward lock,0,0.19,incorrect,walter scott,0,0.29,incorrect,austen,0,0.27,incorrect,austen,0,0.27,incorrect,anne,0,0.31,incorrect,lebogang,0,0.24,incorrect,austen,0,0.27,incorrect,elizabeth,1,1.0,correct,winston churchill,0,0.23,incorrect,harfordshire,0,0.25,incorrect,winston churchill,0,0.23,incorrect,walter scott,0,0.29,incorrect,walter scott,0,0.29,incorrect,austen,0,0.27,incorrect,lebogang,0,0.24,incorrect,elizabeth,1,1.0,correct,harfordshire,0,0.25,incorrect,walter scott,0,0.29,incorrect,mr. darcy,0,0.19,incorrect,elizabeth bennet,0,0.72,correct,lizzy bennet,0,0.57,incorrect,elizabeth,1,1.0,correct,elizabeth,1,1.0,correct,elizabeth bennet,0,0.72,correct,elizabeth bennet,0,0.72,correct,elizabeth bennet,0,0.72,correct,elizabeth bennet,0,0.72,correct,elizabeth,1,1.0,correct,elizabeth bennet,0,0.72,correct,elizabeth bennet,0,0.72,correct
"['mr', 'mr collins', 'collins']",moses,0,0.4,incorrect,moses,0,0.4,incorrect,yoruba,0,0.25,incorrect,yoruba,0,0.25,incorrect,jesus,0,0.17,incorrect,kelebogile,0,0.24,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,shri krishna,0,0.36,incorrect,gupt,0,0.0,incorrect,madagascar,0,0.33,incorrect,andriamanelo,0,0.27,incorrect,moses,0,0.4,incorrect,yoruba,0,0.25,incorrect,kelebogile,0,0.24,incorrect,jesus,0,0.17,incorrect,gupt,0,0.0,incorrect,andriamanelo,0,0.27,incorrect,mr. darcy,0,0.42,incorrect,altar,0,0.29,incorrect,mary,0,0.67,incorrect,muhammed,0,0.2,incorrect,nguyen du,0,0.12,incorrect,trinh,0,0.4,incorrect,el,0,0.22,incorrect,maria,0,0.57,incorrect,altar,0,0.29,incorrect,muhammed,0,0.2,incorrect,trinh,0,0.4,incorrect,maria,0,0.57,incorrect
"['bourgh', 'de', 'bourg', 'de bourgh', 'de bourg']",god,0,0.4,incorrect,boemo,0,0.4,incorrect,yoruba,0,0.36,incorrect,gege,0,0.33,incorrect,jesus,0,0.31,incorrect,moses,0,0.29,incorrect,jesus,0,0.31,incorrect,jesus,0,0.31,incorrect,ramchandra,0,0.25,incorrect,ramayana,0,0.15,incorrect,rasolofomanana,0,0.11,incorrect,andriamanelo,0,0.3,incorrect,boemo,0,0.4,incorrect,gege,0,0.33,incorrect,moses,0,0.29,incorrect,jesus,0,0.31,incorrect,ramayana,0,0.15,incorrect,andriamanelo,0,0.3,incorrect,long,0,0.44,incorrect,jane,0,0.33,incorrect,teklifimi,0,0.18,incorrect,ali,0,0.0,incorrect,nguyen du,0,0.35,incorrect,duc,0,0.4,incorrect,la familia de la novia,0,0.27,incorrect,julio cesar,0,0.25,incorrect,jane,0,0.33,incorrect,ali,0,0.0,incorrect,duc,0,0.4,incorrect,julio cesar,0,0.25,incorrect
"['darcy', 'darc', 'mr', 'mr darcy']",nelson mandela,0,0.27,incorrect,moses,0,0.29,incorrect,yoruba,0,0.29,incorrect,olaudah equiano,0,0.21,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,taame,0,0.29,incorrect,maori,0,0.57,incorrect,friend,0,0.29,incorrect,ram,0,0.4,incorrect,rasolonjatovo,0,0.19,incorrect,madagascar,0,0.44,incorrect,moses,0,0.29,incorrect,olaudah equiano,0,0.21,incorrect,jesus,0,0.0,incorrect,maori,0,0.57,incorrect,ram,0,0.4,incorrect,madagascar,0,0.44,incorrect,wickfield,0,0.15,incorrect,walter scott,0,0.38,incorrect,onur tuna,0,0.35,incorrect,ispanya,0,0.33,incorrect,covid-19,0,0.17,incorrect,nguyen du,0,0.24,incorrect,ella,0,0.25,incorrect,maria,0,0.57,incorrect,walter scott,0,0.38,incorrect,ispanya,0,0.33,incorrect,nguyen du,0,0.24,incorrect,maria,0,0.57,incorrect
['charles'],beatrix,0,0.29,incorrect,christmas,0,0.5,incorrect,emma,0,0.18,incorrect,emma,0,0.18,incorrect,london,0,0.15,incorrect,wediwa,0,0.15,incorrect,charles dickens,0,0.64,incorrect,chiltern,0,0.53,incorrect,herfordshire,0,0.32,incorrect,christmas,0,0.5,incorrect,london,0,0.15,incorrect,walter,0,0.46,incorrect,christmas,0,0.5,incorrect,emma,0,0.18,incorrect,wediwa,0,0.15,incorrect,chiltern,0,0.53,incorrect,christmas,0,0.5,incorrect,walter,0,0.46,incorrect,mr. bingley,0,0.33,incorrect,mr. collins,0,0.33,incorrect,christmas,0,0.5,incorrect,london,0,0.15,incorrect,emma,0,0.18,incorrect,herfordshire,0,0.32,incorrect,londres,0,0.43,incorrect,elizabeth bennet,0,0.17,incorrect,mr. collins,0,0.33,incorrect,london,0,0.15,incorrect,herfordshire,0,0.32,incorrect,elizabeth bennet,0,0.17,incorrect
['elizabeth'],watford,0,0.25,incorrect,alice,0,0.43,incorrect,austen,0,0.27,incorrect,shakespeare,0,0.3,incorrect,walter scott,0,0.29,incorrect,harry,0,0.14,incorrect,walter scott,0,0.29,incorrect,chaucer,0,0.25,incorrect,emily,0,0.29,incorrect,harfordshire,0,0.19,incorrect,walter,0,0.27,incorrect,walter scott,0,0.29,incorrect,alice,0,0.43,incorrect,shakespeare,0,0.3,incorrect,harry,0,0.14,incorrect,chaucer,0,0.25,incorrect,harfordshire,0,0.19,incorrect,walter scott,0,0.29,incorrect,wickham,0,0.25,incorrect,long,0,0.15,incorrect,austin,0,0.27,incorrect,lord,0,0.15,incorrect,elizabeth,1,1.0,correct,austen,0,0.27,incorrect,wickham,0,0.25,incorrect,elizabeth bennet,0,0.72,correct,long,0,0.15,incorrect,lord,0,0.15,incorrect,austen,0,0.27,incorrect,elizabeth bennet,0,0.72,correct
['jane'],jesus,0,0.44,incorrect,moses,0,0.22,incorrect,yoruba,0,0.2,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,moses,0,0.22,incorrect,jesus,0,0.44,incorrect,maui,0,0.25,incorrect,ram,0,0.29,incorrect,ram,0,0.29,incorrect,jesus,0,0.44,incorrect,andriamanitra,0,0.24,incorrect,moses,0,0.22,incorrect,jesus,0,0.44,incorrect,moses,0,0.22,incorrect,maui,0,0.25,incorrect,ram,0,0.29,incorrect,andriamanitra,0,0.24,incorrect,mr. elliot,0,0.14,incorrect,walter scott,0,0.25,incorrect,adam,0,0.25,incorrect,muhammed,0,0.33,incorrect,chi,0,0.0,incorrect,chua,0,0.25,incorrect,julio,0,0.22,incorrect,leon,0,0.25,incorrect,walter scott,0,0.25,incorrect,muhammed,0,0.33,incorrect,chua,0,0.25,incorrect,leon,0,0.25,incorrect
"['elizabeth', 'elizabeth–']",matseliso,0,0.33,incorrect,montshiwa,0,0.22,incorrect,olaudah equiano,0,0.25,incorrect,ogun,0,0.0,incorrect,ke kgomotso,0,0.2,incorrect,sebetwane,0,0.44,incorrect,jesus,0,0.14,incorrect,maui,0,0.15,incorrect,romeo,0,0.14,incorrect,rajasthan,0,0.33,incorrect,andry rajoelina,0,0.33,incorrect,madagascar,0,0.11,incorrect,montshiwa,0,0.22,incorrect,ogun,0,0.0,incorrect,sebetwane,0,0.44,incorrect,maui,0,0.15,incorrect,rajasthan,0,0.33,incorrect,madagascar,0,0.11,incorrect,mr. collins,0,0.2,incorrect,hamlet,0,0.4,incorrect,hamlet,0,0.4,incorrect,avuntu,0,0.27,incorrect,nguyen huu tho,0,0.26,incorrect,nguyen du,0,0.11,incorrect,romeo,0,0.14,incorrect,america,0,0.38,incorrect,hamlet,0,0.4,incorrect,avuntu,0,0.27,incorrect,nguyen du,0,0.11,incorrect,america,0,0.38,incorrect
"['señor', 'bingley', 'mr bingley', 'señor bingley', 'mr']",jesus,0,0.2,incorrect,thapelo,0,0.33,incorrect,yoruba,0,0.36,incorrect,olorun,0,0.36,incorrect,moses,0,0.4,incorrect,jesus,0,0.2,incorrect,maui,0,0.33,incorrect,jesus,0,0.2,incorrect,luii paasttrk,0,0.22,incorrect,rabindranath tagore,0,0.41,incorrect,maria,0,0.57,incorrect,madagaskara,0,0.31,incorrect,thapelo,0,0.33,incorrect,olorun,0,0.36,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,rabindranath tagore,0,0.41,incorrect,madagaskara,0,0.31,incorrect,mr. collins,0,0.48,incorrect,shakespeare,0,0.38,incorrect,hamlet,0,0.38,incorrect,rumi,0,0.33,incorrect,nguyen huu hanh,0,0.29,incorrect,nguyen du,0,0.38,incorrect,don quijote,0,0.33,incorrect,amor,0,0.67,incorrect,shakespeare,0,0.38,incorrect,rumi,0,0.33,incorrect,nguyen du,0,0.38,incorrect,amor,0,0.67,incorrect
"['lizz', 'lizzy']",jesus,0,0.0,incorrect,moses,0,0.0,incorrect,yoruba,0,0.18,incorrect,yoruba,0,0.18,incorrect,joseph,0,0.0,incorrect,moses,0,0.0,incorrect,tahiti,0,0.2,incorrect,jesus,0,0.0,incorrect,ramchandra,0,0.0,incorrect,ramayana,0,0.15,incorrect,andry rajoelina,0,0.21,incorrect,andry rajoelina,0,0.21,incorrect,moses,0,0.0,incorrect,yoruba,0,0.18,incorrect,moses,0,0.0,incorrect,jesus,0,0.0,incorrect,ramayana,0,0.15,incorrect,andry rajoelina,0,0.21,incorrect,emma,0,0.0,incorrect,walter scott,0,0.12,incorrect,kardesim,0,0.17,incorrect,mehmet akif inan,0,0.1,incorrect,nguyen huy thiep,0,0.1,incorrect,nguyen du,0,0.14,incorrect,ella,0,0.25,incorrect,juan,0,0.0,incorrect,walter scott,0,0.12,incorrect,mehmet akif inan,0,0.1,incorrect,nguyen du,0,0.14,incorrect,juan,0,0.0,incorrect
"['mr wickham', 'mr', 'wickham', 'wi']",nelson mandela,0,0.17,incorrect,uha,0,0.4,incorrect,olaudah equiano,0,0.24,incorrect,yoruba,0,0.25,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,ram,0,0.46,incorrect,ashoka,0,0.31,incorrect,marina,0,0.5,incorrect,henry,0,0.29,incorrect,uha,0,0.4,incorrect,yoruba,0,0.25,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,ashoka,0,0.31,incorrect,henry,0,0.29,incorrect,emma,0,0.33,incorrect,emma,0,0.33,incorrect,annem,0,0.33,incorrect,hafta,0,0.33,incorrect,mo,0,0.5,incorrect,nguyen du,0,0.11,incorrect,maria,0,0.57,incorrect,espero,0,0.25,incorrect,emma,0,0.33,incorrect,hafta,0,0.33,incorrect,nguyen du,0,0.11,incorrect,espero,0,0.25,incorrect
"['eliz', 'elizabeth']",moses,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,moses,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,tahiti,0,0.27,incorrect,shri krishna,0,0.19,incorrect,ram,0,0.17,incorrect,madagascar,0,0.11,incorrect,israely,0,0.38,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,tahiti,0,0.27,incorrect,ram,0,0.17,incorrect,israely,0,0.38,incorrect,elizabeth,1,1.0,correct,emily,0,0.44,incorrect,yengesi,0,0.36,incorrect,ataturk,0,0.25,incorrect,nguyen thi sau,0,0.26,incorrect,thi,0,0.33,incorrect,maria,0,0.29,incorrect,carlos,0,0.2,incorrect,emily,0,0.44,incorrect,ataturk,0,0.25,incorrect,thi,0,0.33,incorrect,carlos,0,0.2,incorrect
['elizabeth'],moses,0,0.14,incorrect,nelson mandela,0,0.35,incorrect,yoruba,0,0.13,incorrect,olorun,0,0.13,incorrect,setsohorwana,0,0.29,incorrect,seiphephe,0,0.44,incorrect,maui,0,0.15,incorrect,maui,0,0.15,incorrect,india,0,0.29,incorrect,yaatraak,0,0.24,incorrect,maria,0,0.29,incorrect,madagascar,0,0.11,incorrect,nelson mandela,0,0.35,incorrect,olorun,0,0.13,incorrect,seiphephe,0,0.44,incorrect,maui,0,0.15,incorrect,yaatraak,0,0.24,incorrect,madagascar,0,0.11,incorrect,elizabeth,1,1.0,correct,england,0,0.38,incorrect,karla,0,0.29,incorrect,istanbul,0,0.35,incorrect,nguyen thi thanh nhan,0,0.27,incorrect,nguyen huu huan,0,0.17,incorrect,ella,0,0.46,incorrect,america,0,0.38,incorrect,england,0,0.38,incorrect,istanbul,0,0.35,incorrect,nguyen huu huan,0,0.17,incorrect,america,0,0.38,incorrect
['elizabeth'],mr. collins,0,0.2,incorrect,lady catherine de bourgh,0,0.24,incorrect,mr. collins,0,0.2,incorrect,mr. collins,0,0.2,incorrect,elizabeth bennet,0,0.72,correct,elizabeth bennet,0,0.72,correct,mr. collins,0,0.2,incorrect,lizzy,0,0.43,incorrect,harry,0,0.14,incorrect,london,0,0.13,incorrect,lizzy,0,0.43,incorrect,dee,0,0.33,incorrect,lady catherine de bourgh,0,0.24,incorrect,mr. collins,0,0.2,incorrect,elizabeth bennet,0,0.72,correct,lizzy,0,0.43,incorrect,london,0,0.13,incorrect,dee,0,0.33,incorrect,mr. collins,0,0.2,incorrect,lizzy,0,0.43,incorrect,georgiana,0,0.33,incorrect,elizabeth,1,1.0,correct,collins,0,0.25,incorrect,darcy,0,0.14,incorrect,de bourgh,0,0.33,incorrect,lizzy,0,0.43,incorrect,lizzy,0,0.43,incorrect,elizabeth,1,1.0,correct,darcy,0,0.14,incorrect,lizzy,0,0.43,incorrect
['elizabeth'],moses,0,0.14,incorrect,sethe,0,0.43,incorrect,oduduwa,0,0.12,incorrect,nigeria,0,0.38,incorrect,setabatha,0,0.56,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,ldd'kii,0,0.25,incorrect,london,0,0.13,incorrect,andriamanelo,0,0.29,incorrect,andriamanelo,0,0.29,incorrect,sethe,0,0.43,incorrect,nigeria,0,0.38,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,london,0,0.13,incorrect,andriamanelo,0,0.29,incorrect,mr. rochester,0,0.18,incorrect,elizabeth,1,1.0,correct,anna,0,0.15,incorrect,anna,0,0.15,incorrect,ong,0,0.0,incorrect,ngoai,0,0.14,incorrect,lucia,0,0.43,incorrect,juan,0,0.15,incorrect,elizabeth,1,1.0,correct,anna,0,0.15,incorrect,ngoai,0,0.14,incorrect,juan,0,0.15,incorrect
"['maria', 'maría']",nelson mandela,0,0.32,incorrect,jesus,0,0.0,incorrect,olaudah equiano,0,0.3,incorrect,yoruba,0,0.36,incorrect,shakespeare,0,0.25,incorrect,kelebogile,0,0.13,incorrect,tahiti,0,0.36,incorrect,tahiti,0,0.36,incorrect,ram,0,0.5,incorrect,ram,0,0.5,incorrect,maria,1,1.0,correct,maria,1,1.0,correct,jesus,0,0.0,incorrect,yoruba,0,0.36,incorrect,kelebogile,0,0.13,incorrect,tahiti,0,0.36,incorrect,ram,0,0.5,incorrect,maria,1,1.0,correct,mr. collins,0,0.38,incorrect,macbeth,0,0.33,incorrect,ibrahim,0,0.33,incorrect,ali,0,0.5,incorrect,nguyen huu tho,0,0.0,incorrect,thi,0,0.25,incorrect,ella,0,0.22,incorrect,maria,1,1.0,correct,macbeth,0,0.33,incorrect,ali,0,0.5,incorrect,thi,0,0.25,incorrect,maria,1,1.0,correct
['elizabeth'],nelson mandela,0,0.35,incorrect,nelson mandela,0,0.35,incorrect,yoruba,0,0.13,incorrect,yoruba,0,0.13,incorrect,jesus,0,0.14,incorrect,joseph,0,0.27,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,ramayana,0,0.12,incorrect,supreme court,0,0.27,incorrect,andry rajoelina,0,0.33,incorrect,mahafaly,0,0.24,incorrect,nelson mandela,0,0.35,incorrect,yoruba,0,0.13,incorrect,joseph,0,0.27,incorrect,jesus,0,0.14,incorrect,supreme court,0,0.27,incorrect,mahafaly,0,0.24,incorrect,mr. collins,0,0.2,incorrect,jane,0,0.31,incorrect,muhtesem yazar,0,0.26,incorrect,mehmet akif inan,0,0.24,incorrect,ngo thi diem,0,0.19,incorrect,dinh,0,0.31,incorrect,don quijote,0,0.2,incorrect,america,0,0.38,incorrect,jane,0,0.31,incorrect,mehmet akif inan,0,0.24,incorrect,dinh,0,0.31,incorrect,america,0,0.38,incorrect
"['william', 'sir william', 'william––', 'sir']",nelson mandela,0,0.32,incorrect,moses,0,0.25,incorrect,yoruba,0,0.24,incorrect,yoruba,0,0.24,incorrect,paulo emilio sales,0,0.34,incorrect,president,0,0.33,incorrect,taupou,0,0.15,incorrect,maui,0,0.29,incorrect,rabindranath tagore,0,0.27,incorrect,ram,0,0.43,incorrect,andry,0,0.25,incorrect,jesus,0,0.25,incorrect,moses,0,0.25,incorrect,yoruba,0,0.24,incorrect,president,0,0.33,incorrect,maui,0,0.29,incorrect,ram,0,0.43,incorrect,jesus,0,0.25,incorrect,mr. collins,0,0.45,incorrect,hamlet,0,0.31,incorrect,abraham lincoln,0,0.31,incorrect,ali,0,0.4,incorrect,phan thi minh khai,0,0.28,incorrect,nguyen du,0,0.1,incorrect,don quijote,0,0.18,incorrect,madrid,0,0.24,incorrect,hamlet,0,0.31,incorrect,ali,0,0.4,incorrect,nguyen du,0,0.1,incorrect,madrid,0,0.24,incorrect
"['lady', 'catherine–', 'lady catherine', 'catherine']",beatrix,0,0.5,incorrect,england,0,0.55,incorrect,beatrix,0,0.5,incorrect,austen,0,0.53,incorrect,go,0,0.0,incorrect,harry,0,0.44,incorrect,elizabeth bennet,0,0.48,incorrect,walter scott,0,0.38,incorrect,cheshire,0,0.59,incorrect,thomas tallis,0,0.3,incorrect,winston churchill,0,0.32,incorrect,wimbledon,0,0.31,incorrect,england,0,0.55,incorrect,austen,0,0.53,incorrect,harry,0,0.44,incorrect,walter scott,0,0.38,incorrect,thomas tallis,0,0.3,incorrect,wimbledon,0,0.31,incorrect,mr. bingley,0,0.4,incorrect,mr. darcy,0,0.31,incorrect,beatrix,0,0.5,incorrect,elizabeth,0,0.35,incorrect,elizabeth bennet,0,0.48,incorrect,austen,0,0.53,incorrect,don quijote,0,0.32,incorrect,marques de bradomin,0,0.36,incorrect,mr. darcy,0,0.31,incorrect,elizabeth,0,0.35,incorrect,austen,0,0.53,incorrect,marques de bradomin,0,0.36,incorrect
"['darcy', 'darc', 'señor', 'señor darcy', 'mr', 'mr darcy']",nelson mandela,0,0.4,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,nelson mandela,0,0.4,incorrect,south africa,0,0.52,incorrect,tamatea,0,0.27,incorrect,tahiti,0,0.2,incorrect,rabindranath tagore,0,0.33,incorrect,rabindranath tagore,0,0.33,incorrect,jesus,0,0.2,incorrect,madagascar,0,0.44,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,south africa,0,0.52,incorrect,tahiti,0,0.2,incorrect,rabindranath tagore,0,0.33,incorrect,madagascar,0,0.44,incorrect,elizabeth bennet,0,0.19,incorrect,emily,0,0.31,incorrect,harry potter,0,0.35,incorrect,ali,0,0.29,incorrect,albert einstein,0,0.3,incorrect,nguyen du,0,0.4,incorrect,el autor,0,0.46,incorrect,conversar,0,0.4,incorrect,emily,0,0.31,incorrect,ali,0,0.29,incorrect,nguyen du,0,0.4,incorrect,conversar,0,0.4,incorrect
"['darcy', 'darcy–']",lesotho,0,0.0,incorrect,shakespeare,0,0.25,incorrect,afrobeat,0,0.31,incorrect,ayobami,0,0.33,incorrect,moses,0,0.0,incorrect,mokgosi,0,0.0,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,rviinaa ttnddn,0,0.11,incorrect,rabindranath tagore,0,0.25,incorrect,ravelo,0,0.18,incorrect,rasolofonirina,0,0.21,incorrect,shakespeare,0,0.25,incorrect,ayobami,0,0.33,incorrect,mokgosi,0,0.0,incorrect,tahiti,0,0.18,incorrect,rabindranath tagore,0,0.25,incorrect,rasolofonirina,0,0.21,incorrect,emma,0,0.22,incorrect,beethoven,0,0.0,incorrect,inci,0,0.22,incorrect,kadin,0,0.2,incorrect,nguyen huu tho,0,0.11,incorrect,dieu,0,0.22,incorrect,griegos,0,0.17,incorrect,beethoven,0,0.0,incorrect,beethoven,0,0.0,incorrect,kadin,0,0.2,incorrect,dieu,0,0.22,incorrect,beethoven,0,0.0,incorrect
"['elizabeth', 'elizabeth–']",nelson mandela,0,0.35,incorrect,moshoeshoe,0,0.21,incorrect,jesus,0,0.14,incorrect,yoruba,0,0.13,incorrect,botswana,0,0.24,incorrect,jesus,0,0.14,incorrect,tahiti,0,0.27,incorrect,jesus,0,0.14,incorrect,ram,0,0.17,incorrect,ram,0,0.17,incorrect,madagascar,0,0.11,incorrect,nitsiky,0,0.25,incorrect,moshoeshoe,0,0.21,incorrect,yoruba,0,0.13,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,ram,0,0.17,incorrect,nitsiky,0,0.25,incorrect,emma,0,0.31,incorrect,mr. darcy,0,0.11,incorrect,muhtar,0,0.13,incorrect,turkish,0,0.25,incorrect,nguyen huu huong,0,0.16,incorrect,nguyen du,0,0.11,incorrect,don quijote,0,0.2,incorrect,nombre,0,0.27,incorrect,mr. darcy,0,0.11,incorrect,turkish,0,0.25,incorrect,nguyen du,0,0.11,incorrect,nombre,0,0.27,incorrect
['darcy'],elizabeth bennet,0,0.1,incorrect,elizabeth bennet,0,0.1,incorrect,mr. bingley,0,0.25,incorrect,elizabeth bennet,0,0.1,incorrect,mr. bingley,0,0.25,incorrect,pemberley,0,0.29,incorrect,elizabeth bennet,0,0.1,incorrect,elizabeth bennet,0,0.1,incorrect,niidrlaindd,0,0.25,incorrect,niederrhein,0,0.25,incorrect,longbourn,0,0.14,incorrect,elizabeth bennet,0,0.1,incorrect,elizabeth bennet,0,0.1,incorrect,elizabeth bennet,0,0.1,incorrect,pemberley,0,0.29,incorrect,elizabeth bennet,0,0.1,incorrect,niederrhein,0,0.25,incorrect,elizabeth bennet,0,0.1,incorrect,mr. bingley,0,0.25,incorrect,bennet,0,0.0,incorrect,bennet,0,0.0,incorrect,mr. bingley,0,0.25,incorrect,bingley,0,0.17,incorrect,elizabeth bennet,0,0.1,incorrect,mr. bingley,0,0.25,incorrect,mr. bennet,0,0.13,incorrect,bennet,0,0.0,incorrect,mr. bingley,0,0.25,incorrect,elizabeth bennet,0,0.1,incorrect,mr. bennet,0,0.13,incorrect
"['mr bingley', 'mr', 'bingley']",nelson mandela,0,0.29,incorrect,jesus,0,0.17,incorrect,nigeria,0,0.43,incorrect,ogun,0,0.18,incorrect,nelson mandela,0,0.29,incorrect,botswana,0,0.27,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,ram,0,0.4,incorrect,ram,0,0.4,incorrect,maria,0,0.57,incorrect,madagascar,0,0.33,incorrect,jesus,0,0.17,incorrect,ogun,0,0.18,incorrect,botswana,0,0.27,incorrect,jesus,0,0.17,incorrect,ram,0,0.4,incorrect,madagascar,0,0.33,incorrect,mr. darcy,0,0.42,incorrect,hamlet,0,0.38,incorrect,tayyip erdogan,0,0.19,incorrect,insan,0,0.33,incorrect,do,0,0.0,incorrect,dinh,0,0.36,incorrect,napoleon,0,0.4,incorrect,voltaire,0,0.27,incorrect,hamlet,0,0.38,incorrect,insan,0,0.33,incorrect,dinh,0,0.36,incorrect,voltaire,0,0.27,incorrect
"['darcy', 'mr', 'mr darcy']",jesus,0,0.0,incorrect,south africa,0,0.4,incorrect,yoruba,0,0.29,incorrect,ayafi,0,0.4,incorrect,jesus,0,0.0,incorrect,thapelo,0,0.17,incorrect,jesus,0,0.0,incorrect,peresibutero,0,0.2,incorrect,jesus,0,0.0,incorrect,rabindranath tagore,0,0.3,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,south africa,0,0.4,incorrect,ayafi,0,0.4,incorrect,thapelo,0,0.17,incorrect,peresibutero,0,0.2,incorrect,rabindranath tagore,0,0.3,incorrect,jesus,0,0.0,incorrect,jane,0,0.22,incorrect,elizabeth,0,0.14,incorrect,acaba,0,0.4,incorrect,agabeyi,0,0.33,incorrect,walter,0,0.36,incorrect,tru do,0,0.43,incorrect,el conde,0,0.25,incorrect,conde,0,0.2,incorrect,elizabeth,0,0.14,incorrect,agabeyi,0,0.33,incorrect,tru do,0,0.43,incorrect,conde,0,0.2,incorrect
