Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,tr_masked_results,tr_masked_exact_match,tr_masked_highest_fuzzy_match,tr_masked_correct,tr_masked_shuffled_results,tr_masked_shuffled_exact_match,tr_masked_shuffled_highest_fuzzy_match,tr_masked_shuffled_correct,vi_masked_results,vi_masked_exact_match,vi_masked_highest_fuzzy_match,vi_masked_correct,vi_masked_shuffled_results,vi_masked_shuffled_exact_match,vi_masked_shuffled_highest_fuzzy_match,vi_masked_shuffled_correct,es_masked_results,es_masked_exact_match,es_masked_highest_fuzzy_match,es_masked_correct,es_masked_shuffled_results,es_masked_shuffled_exact_match,es_masked_shuffled_highest_fuzzy_match,es_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,tr_masked_shuffled_results,tr_masked_shuffled_exact_match,tr_masked_shuffled_highest_fuzzy_match,tr_masked_shuffled_correct,vi_masked_shuffled_results,vi_masked_shuffled_exact_match,vi_masked_shuffled_highest_fuzzy_match,vi_masked_shuffled_correct,es_masked_shuffled_results,es_masked_shuffled_exact_match,es_masked_shuffled_highest_fuzzy_match,es_masked_shuffled_correct
['jim'],lesotho,0,0.0,incorrect,shakespeare,0,0.0,incorrect,jesus,0,0.25,incorrect,ogun,0,0.0,incorrect,david attenborough,0,0.1,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,tuvalu,0,0.0,incorrect,river ganges,0,0.13,incorrect,ramayana,0,0.18,incorrect,madagascar,0,0.15,incorrect,andriamanelo,0,0.27,incorrect,shakespeare,0,0.0,incorrect,ogun,0,0.0,incorrect,jesus,0,0.25,incorrect,tuvalu,0,0.0,incorrect,ramayana,0,0.18,incorrect,andriamanelo,0,0.27,incorrect,huck,0,0.0,incorrect,tom,0,0.33,incorrect,yusuf,0,0.0,incorrect,ali,0,0.33,incorrect,dam,0,0.33,incorrect,do,0,0.0,incorrect,robinson,0,0.18,incorrect,manuel,0,0.22,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,do,0,0.0,incorrect,manuel,0,0.22,incorrect
['jim'],jesus,0,0.25,incorrect,shakespeare,0,0.0,incorrect,oduduwa,0,0.0,incorrect,olorun,0,0.0,incorrect,shakespeare,0,0.0,incorrect,she,0,0.0,incorrect,tahiti,0,0.22,incorrect,jesus,0,0.25,incorrect,ram,0,0.33,incorrect,river ganges,0,0.13,incorrect,andry,0,0.0,incorrect,madagascar,0,0.15,incorrect,shakespeare,0,0.0,incorrect,olorun,0,0.0,incorrect,she,0,0.0,incorrect,jesus,0,0.25,incorrect,river ganges,0,0.13,incorrect,madagascar,0,0.15,incorrect,huck,0,0.0,incorrect,river,0,0.25,incorrect,adam,0,0.29,incorrect,ali,0,0.33,incorrect,nguyen huy tuong,0,0.0,incorrect,duong,0,0.0,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,river,0,0.25,incorrect,ali,0,0.33,incorrect,duong,0,0.0,incorrect,robinson,0,0.18,incorrect
['jim'],china,0,0.25,incorrect,linaha,0,0.22,incorrect,yoruba,0,0.0,incorrect,jesus,0,0.25,incorrect,joseph,0,0.22,incorrect,mokgatlo,0,0.18,incorrect,jesus,0,0.25,incorrect,maui,0,0.29,incorrect,rudyard kipling,0,0.11,incorrect,narendra modi,0,0.12,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,linaha,0,0.22,incorrect,jesus,0,0.25,incorrect,mokgatlo,0,0.18,incorrect,maui,0,0.29,incorrect,narendra modi,0,0.12,incorrect,jesus,0,0.25,incorrect,huck,0,0.0,incorrect,mark twain,0,0.15,incorrect,ruya,0,0.0,incorrect,muhammed,0,0.18,incorrect,nhung,0,0.0,incorrect,nguyen du,0,0.0,incorrect,la sombra,0,0.17,incorrect,los,0,0.0,incorrect,mark twain,0,0.15,incorrect,muhammed,0,0.18,incorrect,nguyen du,0,0.0,incorrect,los,0,0.0,incorrect
['jim'],david,0,0.25,incorrect,moses,0,0.25,incorrect,yoruba,0,0.0,incorrect,ogun,0,0.0,incorrect,worf,0,0.0,incorrect,south africa,0,0.13,incorrect,jesus,0,0.25,incorrect,tupu tera,0,0.0,incorrect,ramayana,0,0.18,incorrect,ram,0,0.33,incorrect,david,0,0.25,incorrect,andriamandiby,0,0.25,incorrect,moses,0,0.25,incorrect,ogun,0,0.0,incorrect,south africa,0,0.13,incorrect,tupu tera,0,0.0,incorrect,ram,0,0.33,incorrect,andriamandiby,0,0.25,incorrect,sam weller,0,0.15,incorrect,jack,0,0.29,incorrect,adam,0,0.29,incorrect,ruya,0,0.0,incorrect,han,0,0.0,incorrect,dau,0,0.0,incorrect,don quijote,0,0.14,incorrect,don quijote,0,0.14,incorrect,jack,0,0.29,incorrect,ruya,0,0.0,incorrect,dau,0,0.0,incorrect,don quijote,0,0.14,incorrect
['jim'],john,0,0.29,incorrect,jesus,0,0.25,incorrect,yoruba,0,0.0,incorrect,ogboni,0,0.22,incorrect,albert einstein,0,0.11,incorrect,south africa,0,0.13,incorrect,maori,0,0.25,incorrect,maori,0,0.25,incorrect,ram,0,0.33,incorrect,rabindranath tagore,0,0.09,incorrect,jesus,0,0.25,incorrect,madagascar,0,0.15,incorrect,jesus,0,0.25,incorrect,ogboni,0,0.22,incorrect,south africa,0,0.13,incorrect,maori,0,0.25,incorrect,rabindranath tagore,0,0.09,incorrect,madagascar,0,0.15,incorrect,tom sawyer,0,0.15,incorrect,tom sawyer,0,0.15,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,han,0,0.0,incorrect,duc,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,empece,0,0.22,incorrect,tom sawyer,0,0.15,incorrect,ali,0,0.33,incorrect,duc,0,0.0,incorrect,empece,0,0.22,incorrect
"['john', 'joh']",haile selassie,0,0.12,incorrect,na,0,0.33,incorrect,ogun,0,0.5,incorrect,jesus,0,0.25,incorrect,obama,0,0.25,incorrect,jesus,0,0.25,incorrect,tamaiti,0,0.0,incorrect,ma,0,0.0,incorrect,ram,0,0.0,incorrect,ram,0,0.0,incorrect,madagascar,0,0.0,incorrect,menatra,0,0.18,incorrect,na,0,0.33,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,ma,0,0.0,incorrect,ram,0,0.0,incorrect,menatra,0,0.18,incorrect,tom sawyer,0,0.15,incorrect,tom sawyer,0,0.15,incorrect,esinti,0,0.2,incorrect,enver,0,0.22,incorrect,dau,0,0.0,incorrect,do,0,0.4,incorrect,el viento,0,0.17,incorrect,viruela,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,enver,0,0.22,incorrect,do,0,0.4,incorrect,viruela,0,0.0,incorrect
['jim'],jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,oduduwa,0,0.0,incorrect,oduduwa,0,0.0,incorrect,moses,0,0.25,incorrect,sepe,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,rabindranath tagore,0,0.09,incorrect,jesus,0,0.25,incorrect,andry rasoanaivo,0,0.11,incorrect,jesus,0,0.25,incorrect,oduduwa,0,0.0,incorrect,sepe,0,0.0,incorrect,jesus,0,0.25,incorrect,rabindranath tagore,0,0.09,incorrect,andry rasoanaivo,0,0.11,incorrect,huck,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,ismail,0,0.44,incorrect,adamlar,0,0.2,incorrect,loi loc,0,0.2,incorrect,nguyen du,0,0.0,incorrect,entregado a la escuela,0,0.0,incorrect,unamuno,0,0.2,incorrect,tom sawyer,0,0.15,incorrect,adamlar,0,0.2,incorrect,nguyen du,0,0.0,incorrect,unamuno,0,0.2,incorrect
['jim'],john,0,0.29,incorrect,south africa,0,0.13,incorrect,united states,0,0.12,incorrect,nigeria,0,0.2,incorrect,donald trump,0,0.13,incorrect,nelson mandela,0,0.12,incorrect,samoa,0,0.25,incorrect,jesus,0,0.25,incorrect,atlantic,0,0.18,incorrect,empire state building,0,0.08,incorrect,united states,0,0.12,incorrect,britania,0,0.18,incorrect,south africa,0,0.13,incorrect,nigeria,0,0.2,incorrect,nelson mandela,0,0.12,incorrect,jesus,0,0.25,incorrect,empire state building,0,0.08,incorrect,britania,0,0.18,incorrect,alexander,0,0.0,incorrect,mississippi,0,0.14,incorrect,john,0,0.29,incorrect,abraham lincoln,0,0.11,incorrect,ellis,0,0.25,incorrect,nguyen du,0,0.0,incorrect,tom,0,0.33,incorrect,america,0,0.2,incorrect,mississippi,0,0.14,incorrect,abraham lincoln,0,0.11,incorrect,nguyen du,0,0.0,incorrect,america,0,0.2,incorrect
"['cairo', 'jim']",jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,god,0,0.25,incorrect,jesus,0,0.25,incorrect,john,0,0.29,incorrect,moses,0,0.25,incorrect,john,0,0.29,incorrect,jim,1,1.0,correct,gaandhii,0,0.31,incorrect,ram,0,0.33,incorrect,london,0,0.18,incorrect,toy,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,moses,0,0.25,incorrect,jim,1,1.0,correct,ram,0,0.33,incorrect,toy,0,0.25,incorrect,huck,0,0.22,incorrect,tom sawyer,0,0.27,incorrect,bogazici,0,0.31,incorrect,jim,1,1.0,correct,thai nguyen,0,0.25,incorrect,jim,1,1.0,correct,el sol,0,0.18,incorrect,jim,1,1.0,correct,tom sawyer,0,0.27,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct
['buck'],moses,0,0.0,incorrect,jesus,0,0.22,incorrect,yoruba,0,0.2,incorrect,ogun,0,0.25,incorrect,jaana,0,0.0,incorrect,sebetwane,0,0.15,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,gaandhii,0,0.0,incorrect,ram,0,0.0,incorrect,david,0,0.0,incorrect,madagascar,0,0.14,incorrect,jesus,0,0.22,incorrect,ogun,0,0.25,incorrect,sebetwane,0,0.15,incorrect,jesus,0,0.22,incorrect,ram,0,0.0,incorrect,madagascar,0,0.14,incorrect,huck,0,0.75,correct,tom sawyer,0,0.0,incorrect,tom sawyer,0,0.0,incorrect,ali,0,0.0,incorrect,harry,0,0.0,incorrect,nguyen du,0,0.15,incorrect,huckleberry finn,0,0.3,incorrect,manuel,0,0.2,incorrect,tom sawyer,0,0.0,incorrect,ali,0,0.0,incorrect,nguyen du,0,0.15,incorrect,manuel,0,0.2,incorrect
['buck'],god,0,0.0,incorrect,jesus,0,0.22,incorrect,yoruba,0,0.2,incorrect,oyinbo,0,0.2,incorrect,jesus,0,0.22,incorrect,moses,0,0.0,incorrect,jesus,0,0.22,incorrect,tamaiti,0,0.0,incorrect,ram,0,0.0,incorrect,ram,0,0.0,incorrect,rakoto,0,0.2,incorrect,maria,0,0.0,incorrect,jesus,0,0.22,incorrect,oyinbo,0,0.2,incorrect,moses,0,0.0,incorrect,tamaiti,0,0.0,incorrect,ram,0,0.0,incorrect,maria,0,0.0,incorrect,the boy,0,0.18,incorrect,go,0,0.0,incorrect,murat,0,0.22,incorrect,zaman,0,0.0,incorrect,yen,0,0.0,incorrect,thoi,0,0.0,incorrect,padre,0,0.0,incorrect,padre,0,0.0,incorrect,go,0,0.0,incorrect,zaman,0,0.0,incorrect,thoi,0,0.0,incorrect,padre,0,0.0,incorrect
"['bayan charlotte', 'charlotte', 'bayan', 'charlo']",moses,0,0.29,incorrect,jesus,0,0.14,incorrect,oyinbo,0,0.36,incorrect,oju,0,0.22,incorrect,god,0,0.22,incorrect,mabedi,0,0.27,incorrect,tahiti,0,0.29,incorrect,jesus,0,0.14,incorrect,ram,0,0.25,incorrect,ram,0,0.25,incorrect,maria,0,0.4,incorrect,andry,0,0.4,incorrect,jesus,0,0.14,incorrect,oju,0,0.22,incorrect,mabedi,0,0.27,incorrect,jesus,0,0.14,incorrect,ram,0,0.25,incorrect,andry,0,0.4,incorrect,miss emily,0,0.16,incorrect,elizabeth,0,0.22,incorrect,alp,0,0.44,incorrect,murat,0,0.29,incorrect,nhan,0,0.44,incorrect,nguyen,0,0.36,incorrect,la senorita,0,0.31,incorrect,margarita,0,0.33,incorrect,elizabeth,0,0.22,incorrect,murat,0,0.29,incorrect,nguyen,0,0.36,incorrect,margarita,0,0.33,incorrect
['buck'],jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,oluwa,0,0.22,incorrect,yoruba,0,0.2,incorrect,setsohorwana,0,0.0,incorrect,moswetse,0,0.0,incorrect,jesus,0,0.22,incorrect,maori,0,0.0,incorrect,narendra modi,0,0.0,incorrect,ram,0,0.0,incorrect,andry,0,0.0,incorrect,madagascar,0,0.14,incorrect,jesus,0,0.22,incorrect,yoruba,0,0.2,incorrect,moswetse,0,0.0,incorrect,maori,0,0.0,incorrect,ram,0,0.0,incorrect,madagascar,0,0.14,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect,murat,0,0.22,incorrect,benim,0,0.22,incorrect,thang ba,0,0.17,incorrect,tran nhan tong,0,0.0,incorrect,sebastian,0,0.15,incorrect,maria,0,0.0,incorrect,tom,0,0.0,incorrect,benim,0,0.22,incorrect,tran nhan tong,0,0.0,incorrect,maria,0,0.0,incorrect
['huck'],jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,yoruba,0,0.2,incorrect,yoruba,0,0.2,incorrect,moses,0,0.0,incorrect,jesus,0,0.22,incorrect,mark twain,0,0.14,incorrect,samuel l. jackson,0,0.29,incorrect,mudaa,0,0.22,incorrect,chanchal,0,0.33,incorrect,madagascar,0,0.14,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,yoruba,0,0.2,incorrect,jesus,0,0.22,incorrect,samuel l. jackson,0,0.29,incorrect,chanchal,0,0.33,incorrect,jesus,0,0.22,incorrect,huck,1,1.0,correct,uncle tom's cabin,0,0.19,incorrect,murat,0,0.22,incorrect,murat,0,0.22,incorrect,anh,0,0.29,incorrect,thuc,0,0.75,correct,robinson,0,0.0,incorrect,alberto,0,0.0,incorrect,uncle tom's cabin,0,0.19,incorrect,murat,0,0.22,incorrect,thuc,0,0.75,correct,alberto,0,0.0,incorrect
"['buck', 'buc']",jack,0,0.5,incorrect,jesus,0,0.25,incorrect,jack,0,0.5,incorrect,ogun,0,0.29,incorrect,jack,0,0.5,incorrect,mongwe,0,0.0,incorrect,polynesia,0,0.0,incorrect,maori,0,0.0,incorrect,ram,0,0.0,incorrect,ram,0,0.0,incorrect,david,0,0.0,incorrect,david,0,0.0,incorrect,jesus,0,0.25,incorrect,ogun,0,0.29,incorrect,mongwe,0,0.0,incorrect,maori,0,0.0,incorrect,ram,0,0.0,incorrect,david,0,0.0,incorrect,huck,0,0.75,correct,tom sawyer,0,0.0,incorrect,yusuf,0,0.25,incorrect,ali,0,0.0,incorrect,duc,0,0.67,incorrect,nguyen du,0,0.17,incorrect,huck,0,0.75,correct,don quijote,0,0.14,incorrect,tom sawyer,0,0.0,incorrect,ali,0,0.0,incorrect,nguyen du,0,0.17,incorrect,don quijote,0,0.14,incorrect
['jim'],mark twain,0,0.15,incorrect,mississippi,0,0.14,incorrect,scow,0,0.0,incorrect,scow,0,0.0,incorrect,noah,0,0.0,incorrect,moses,0,0.25,incorrect,maori,0,0.25,incorrect,maori,0,0.25,incorrect,lord krishna,0,0.13,incorrect,gngaa,0,0.0,incorrect,andry rasoanaivo,0,0.11,incorrect,nilaza,0,0.22,incorrect,mississippi,0,0.14,incorrect,scow,0,0.0,incorrect,moses,0,0.25,incorrect,maori,0,0.25,incorrect,gngaa,0,0.0,incorrect,nilaza,0,0.22,incorrect,huck,0,0.0,incorrect,jim,1,1.0,correct,ivan turgenev,0,0.12,incorrect,volga,0,0.0,incorrect,nguyen tuan,0,0.0,incorrect,nguyen du,0,0.0,incorrect,manuel vazquez montalban,0,0.07,incorrect,yankee,0,0.0,incorrect,jim,1,1.0,correct,volga,0,0.0,incorrect,nguyen du,0,0.0,incorrect,yankee,0,0.0,incorrect
['jim'],moses,0,0.25,incorrect,moses,0,0.25,incorrect,god,0,0.0,incorrect,yoruba,0,0.0,incorrect,noah,0,0.0,incorrect,setshwana,0,0.0,incorrect,maori,0,0.25,incorrect,maui,0,0.29,incorrect,india,0,0.25,incorrect,shakespeare,0,0.0,incorrect,madagascar,0,0.15,incorrect,andriamanelo,0,0.27,incorrect,moses,0,0.25,incorrect,yoruba,0,0.0,incorrect,setshwana,0,0.0,incorrect,maui,0,0.29,incorrect,shakespeare,0,0.0,incorrect,andriamanelo,0,0.27,incorrect,huck,0,0.0,incorrect,yonder,0,0.0,incorrect,babam,0,0.25,incorrect,salin,0,0.25,incorrect,nguyen tuan,0,0.0,incorrect,tran huy lieu,0,0.12,incorrect,miguel,0,0.22,incorrect,colon,0,0.0,incorrect,yonder,0,0.0,incorrect,salin,0,0.25,incorrect,tran huy lieu,0,0.12,incorrect,colon,0,0.0,incorrect
['jim'],george washington,0,0.1,incorrect,cricket,0,0.2,incorrect,malu,0,0.29,incorrect,mo,0,0.4,incorrect,joseph,0,0.22,incorrect,moses,0,0.25,incorrect,samuel taylor coleridge,0,0.08,incorrect,taata,0,0.0,incorrect,rudyard kipling,0,0.11,incorrect,ramayana,0,0.18,incorrect,andriamanelo,0,0.27,incorrect,andry,0,0.0,incorrect,cricket,0,0.2,incorrect,mo,0,0.4,incorrect,moses,0,0.25,incorrect,taata,0,0.0,incorrect,ramayana,0,0.18,incorrect,andry,0,0.0,incorrect,huck,0,0.0,incorrect,walt whitman,0,0.27,incorrect,adamlar,0,0.2,incorrect,yusuf,0,0.0,incorrect,phan boi chau,0,0.12,incorrect,nguyen du,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,justo,0,0.25,incorrect,walt whitman,0,0.27,incorrect,yusuf,0,0.0,incorrect,nguyen du,0,0.0,incorrect,justo,0,0.25,incorrect
"['bilgewater', 'aguassucias', 'bridgewater']",david,0,0.25,incorrect,nelson mandela,0,0.25,incorrect,napoleon,0,0.22,incorrect,napoleon,0,0.22,incorrect,nelson mandela,0,0.25,incorrect,setsohorwane,0,0.36,incorrect,napoleon,0,0.22,incorrect,france,0,0.35,incorrect,victor hugo,0,0.29,incorrect,blue,0,0.43,incorrect,napoleon,0,0.22,incorrect,madagascar,0,0.57,incorrect,nelson mandela,0,0.25,incorrect,napoleon,0,0.22,incorrect,setsohorwane,0,0.36,incorrect,france,0,0.35,incorrect,blue,0,0.43,incorrect,madagascar,0,0.57,incorrect,louis xiv,0,0.3,incorrect,france,0,0.35,incorrect,napoleon,0,0.22,incorrect,napolyon,0,0.11,incorrect,napoleon,0,0.22,incorrect,duc phat,0,0.32,incorrect,napoleon,0,0.22,incorrect,napoleon,0,0.22,incorrect,france,0,0.35,incorrect,napolyon,0,0.11,incorrect,duc phat,0,0.32,incorrect,napoleon,0,0.22,incorrect
['jim'],jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,oju omi,0,0.4,incorrect,oju,0,0.33,incorrect,moses,0,0.25,incorrect,mokgosi,0,0.2,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,lonrdd caarls,0,0.0,incorrect,william shakespeare,0,0.18,incorrect,maria,0,0.25,incorrect,maria,0,0.25,incorrect,jesus,0,0.25,incorrect,oju,0,0.33,incorrect,mokgosi,0,0.2,incorrect,jesus,0,0.25,incorrect,william shakespeare,0,0.18,incorrect,maria,0,0.25,incorrect,huck,0,0.0,incorrect,william,0,0.4,incorrect,yunus,0,0.0,incorrect,maksim gorki,0,0.27,incorrect,nguyen du,0,0.0,incorrect,tran dang xuong,0,0.0,incorrect,el duque,0,0.0,incorrect,alberto,0,0.0,incorrect,william,0,0.4,incorrect,maksim gorki,0,0.27,incorrect,tran dang xuong,0,0.0,incorrect,alberto,0,0.0,incorrect
['jim'],jesus,0,0.25,incorrect,ha,0,0.0,incorrect,charles dickens,0,0.11,incorrect,william shakespeare,0,0.18,incorrect,moswagajwa,0,0.15,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,mai aita,0,0.18,incorrect,henry,0,0.0,incorrect,henry,0,0.0,incorrect,jesus,0,0.25,incorrect,randriamampandry,0,0.21,incorrect,ha,0,0.0,incorrect,william shakespeare,0,0.18,incorrect,moses,0,0.25,incorrect,mai aita,0,0.18,incorrect,henry,0,0.0,incorrect,randriamampandry,0,0.21,incorrect,tom sawyer,0,0.15,incorrect,shakespeare,0,0.0,incorrect,turkiye,0,0.2,incorrect,osman,0,0.25,incorrect,bo,0,0.0,incorrect,duc,0,0.0,incorrect,franz liszt,0,0.14,incorrect,carlos,0,0.0,incorrect,shakespeare,0,0.0,incorrect,osman,0,0.25,incorrect,duc,0,0.0,incorrect,carlos,0,0.0,incorrect
['jim'],newton,0,0.0,incorrect,moses,0,0.25,incorrect,olorun,0,0.0,incorrect,ogun,0,0.0,incorrect,god,0,0.0,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,tu,0,0.0,incorrect,napoleon,0,0.0,incorrect,ldd'kii,0,0.2,incorrect,joseph,0,0.22,incorrect,joseph,0,0.22,incorrect,moses,0,0.25,incorrect,ogun,0,0.0,incorrect,moses,0,0.25,incorrect,tu,0,0.0,incorrect,ldd'kii,0,0.2,incorrect,joseph,0,0.22,incorrect,huck,0,0.0,incorrect,harriet,0,0.2,incorrect,atina,0,0.25,incorrect,ozdemir,0,0.2,incorrect,john,0,0.29,incorrect,tran dang xuong,0,0.0,incorrect,esteban,0,0.0,incorrect,abraham lincoln,0,0.11,incorrect,harriet,0,0.2,incorrect,ozdemir,0,0.2,incorrect,tran dang xuong,0,0.0,incorrect,abraham lincoln,0,0.11,incorrect
['jim'],noah,0,0.0,incorrect,empa kamehla,0,0.13,incorrect,wendell,0,0.0,incorrect,john,0,0.29,incorrect,selebi,0,0.22,incorrect,selebi,0,0.22,incorrect,jesus,0,0.25,incorrect,samoa,0,0.25,incorrect,waves,0,0.0,incorrect,raja,0,0.29,incorrect,rasolonjatovo,0,0.12,incorrect,randrianjaka,0,0.13,incorrect,empa kamehla,0,0.13,incorrect,john,0,0.29,incorrect,selebi,0,0.22,incorrect,samoa,0,0.25,incorrect,raja,0,0.29,incorrect,randrianjaka,0,0.13,incorrect,tom sawyer,0,0.15,incorrect,jack,0,0.29,incorrect,ulysses,0,0.0,incorrect,muammer,0,0.2,incorrect,nguyen trai,0,0.14,incorrect,nguyen du,0,0.0,incorrect,don quijote,0,0.14,incorrect,me,0,0.4,incorrect,jack,0,0.29,incorrect,muammer,0,0.2,incorrect,nguyen du,0,0.0,incorrect,me,0,0.4,incorrect
['jim'],jesus,0,0.25,incorrect,leke,0,0.0,incorrect,nigeria,0,0.2,incorrect,ogun,0,0.0,incorrect,mosadi,0,0.22,incorrect,moshoeshoe,0,0.15,incorrect,jesus,0,0.25,incorrect,samoa,0,0.25,incorrect,odysseus,0,0.0,incorrect,india,0,0.25,incorrect,madagaskara,0,0.14,incorrect,madagascar,0,0.15,incorrect,leke,0,0.0,incorrect,ogun,0,0.0,incorrect,moshoeshoe,0,0.15,incorrect,samoa,0,0.25,incorrect,india,0,0.25,incorrect,madagascar,0,0.15,incorrect,tom,0,0.33,incorrect,robinson,0,0.18,incorrect,ben,0,0.0,incorrect,ali,0,0.33,incorrect,han,0,0.0,incorrect,tho,0,0.0,incorrect,tome,0,0.29,incorrect,luna,0,0.0,incorrect,robinson,0,0.18,incorrect,ali,0,0.33,incorrect,tho,0,0.0,incorrect,luna,0,0.0,incorrect
"['iii', 'ricardo iii', 'ricardo', 'richard', 'richard iii']",calico,0,0.46,incorrect,ho,0,0.22,incorrect,medieval,0,0.27,incorrect,medieval,0,0.27,incorrect,topollo,0,0.14,incorrect,sebetwane,0,0.12,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,shakespeare,0,0.33,incorrect,ram,0,0.4,incorrect,shakespeare,0,0.33,incorrect,henry,0,0.33,incorrect,ho,0,0.22,incorrect,medieval,0,0.27,incorrect,sebetwane,0,0.12,incorrect,jesus,0,0.0,incorrect,ram,0,0.4,incorrect,henry,0,0.33,incorrect,hamlet,0,0.31,incorrect,hamlet,0,0.31,incorrect,richard,1,1.0,correct,hamlet,0,0.31,incorrect,de tam,0,0.24,incorrect,trung,0,0.17,incorrect,don quijote,0,0.36,incorrect,don quijote,0,0.36,incorrect,hamlet,0,0.31,incorrect,hamlet,0,0.31,incorrect,trung,0,0.17,incorrect,don quijote,0,0.36,incorrect
['jim'],canada,0,0.0,incorrect,jesus,0,0.25,incorrect,oduduwa,0,0.0,incorrect,yoruba,0,0.0,incorrect,south africa,0,0.13,incorrect,setso,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,rajmata,0,0.4,incorrect,george,0,0.0,incorrect,rakoto,0,0.0,incorrect,andriana,0,0.18,incorrect,jesus,0,0.25,incorrect,yoruba,0,0.0,incorrect,setso,0,0.0,incorrect,jesus,0,0.25,incorrect,george,0,0.0,incorrect,andriana,0,0.18,incorrect,huck,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,duk,0,0.0,incorrect,osman,0,0.25,incorrect,quan cong,0,0.0,incorrect,nguyen du,0,0.0,incorrect,duque,0,0.0,incorrect,carlos,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,osman,0,0.25,incorrect,nguyen du,0,0.0,incorrect,carlos,0,0.0,incorrect
