line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
821,"['hubbard', 'mr hubbard']",,"“I am so sorry you have given yourself the trouble of coming round, Mr. Hubbard. I shall certainly drop in and look at the frame—though I don’t go in much at present for religious art—but to-day I only want a picture carried to the top of the house for me. It is rather heavy, so I thought I would ask you to lend me a couple of your men.”","“Tôi rất lấy làm tiếc là ông đã phải mất công đích thân đến đây, mít-tơ Hubbard. Tôi nhất định sẽ tạt qua xem cái khung — mặc dù hiện tại thì tôi không ưa chuộng nghệ thuật tôn giáo cho lắm — nhưng hôm nay tôi chỉ cần đưa giúp tôi một bức tranh lên tầng thượng ngôi nhà. Nó khá nặng, nên tôi nghĩ tôi phải phiền ông cho mượn vài người thợ của ông.”","“Sizi buraya gelmek zahmetine soktuğum için üzgünüm, mr Hubbard. Gerçi dinsel resimlere pek merakım yoktur, ama mutlaka gelip çerçevenize bakarım. Bugün istediğimse, evin üst katına bir resim taşıtmaktan ibaret. Oldukça ağır bir şey; bu yüzden sizden iki yardımcı istemeyi düşündüm.","—Siento mucho que se haya tomado tantas molestias, señor Hubbard. Iré desde luego a su establecimiento para ver el marco, aunque últimamente no me interesa demasiado la pintura religiosa, pero en el día de hoy sólo se trata de subir un cuadro a lo más alto de la casa. Pesa bastante, y por eso he pensado en pedirle que me prestara a un par de hombres.","“I am very sorry that you had to come here in person, Mr. Hubbard. I will definitely drop by to see the frame — although currently, I am not very fond of religious art — but today I just need you to help me bring a painting up to the rooftop of the house. It is quite heavy, so I think I will need to borrow a few of your workers.”","“I am sorry for putting you through the trouble of coming here, Mr. Hubbard. Although I am not very interested in religious paintings, I will definitely come and look at your frame. What I want today is simply to have a painting carried to the upper floor of the house. It is quite a heavy thing; that's why I thought of asking you for two helpers.”","—I'm very sorry that you went to so much trouble, Mr. Hubbard. I will certainly go to your establishment to see the frame, although lately, religious painting doesn't interest me much, but today it's just about getting a painting to the top of the house. It's quite heavy, and that's why I thought of asking you to lend me a couple of men."
823,"['dorian', 'dorian gray']",,"“This,” replied Dorian, moving the screen back. “Can you move it, covering and all, just as it is? I don’t want it to get scratched going upstairs.”","“Cái này,” Dorian trả lời, dịch tấm chắn lại. “Ông có thể chuyển nó mà vẫn phủ nguyên mọi cái như thế không? Tôi không muốn nó bị xước khi lên gác.”","Dorian, “Bu,” diyerek paravanayı çekti. “Böyle örtüsüyle falan taşıyabilecek misiniz bunu? Yukarı çıkarken çizilmesini istemiyorum da.","—Ésta —replicó Dorian Gray, apartando el biombo—. ¿Podrá usted moverlo, con la tela que lo cubre, tal como está? No quiero que se roce por las escaleras.","“This one,” Dorian replied, shifting the shield. “Can you move it while still covering everything like this? I don't want it to get scratched when we take it upstairs.”","Dorian said, ""Here,"" and pulled the screen. ""Will you be able to carry this with its cover and all? I don't want it to get scratched while going upstairs.""","—This one —replied Dorian Gray, moving the screen aside—. Can you move it, with the cloth covering it, just as it is? I don't want it to get scratched on the stairs."
825,"['hubbard', 'hubbar', 'mr hubbard']",,"“I will show you the way, Mr. Hubbard, if you will kindly follow me. Or perhaps you had better go in front. I am afraid it is right at the top of the house. We will go up by the front staircase, as it is wider.”","“Tôi sẽ chỉ lối cho ông, mít-tơ Hubbard, nếu ông vui lòng theo tôi. Hoặc có lẽ tốt hơn là ông đi trước đi. Tôi sợ là nó ở ngay tầng cao nhất của ngôi nhà. Chúng ta sẽ đi lên bằng cầu thang phía trước, vì nó rộng hơn.”","“Ben önünüze düşeyim, mr Hubbard; bir zahmet beni izleyin. Ya da siz önden gidin, daha iyi. Korkarım en üst kata tırmanacağız. Ön merdivenden çıkalım, daha geniştir.","—Le mostraré el camino, señor Hubbard, si es tan amable de seguirme. O quizá sea mejor que vaya usted delante. Mucho me temo que la habitación está en lo más alto de la casa. Iremos por la escalera principal, que es más ancha.","“I will show you the way, Mr. Hubbard, if you would kindly follow me. Or perhaps it would be better if you went ahead. I am afraid it is right at the top of the house. We will go up by the front stairs, as they are wider.”","“Let me lead the way, Mr. Hubbard; please follow me. Or you go ahead, that's better. I'm afraid we will have to climb to the top floor. Let's take the front stairs, they are wider.”","—I will show you the way, Mr. Hubbard, if you would be so kind as to follow me. Or perhaps it would be better if you went ahead. I am very much afraid that the room is at the very top of the house. We will take the main staircase, which is wider."
832,"['hubbard', 'hubbar', 'mr hubbard']",,"“Bring it in, Mr. Hubbard, please,” he said, wearily, turning round. “I am sorry I kept you so long. I was thinking of something else.”","“Mang nó vào đi, mít-tơ Hubbard, làm ơn,” cậu nói, mệt mỏi, quay người lại. “Tôi lấy làm tiếc là đã giữ ông lại lâu thế. Tôi đang nghĩ về chuyện khác.","Genç adam arkasına dönerek yorgun bir sesle, “İçeri getirin lütfen, mr Hubbard,” dedi. “Kusura bakmayın, beklettim. Aklım başka bir şeye gitti de.","—Haga el favor de traerlo aquí, señor Hubbard —dijo con voz cansada, volviéndose—. Siento haberle hecho esperar tanto. Estaba pensando en otra cosa.","""Bring it in, Mr. Hubbard, please,"" he said, tiredly, turning around. ""I'm sorry for keeping you so long. I was thinking about something else.""","The young man turned around and said in a tired voice, ""Bring it inside, please, Mr. Hubbard."" ""Sorry for keeping you waiting. My mind wandered to something else.""","—Please bring it here, Mr. Hubbard —he said in a tired voice, turning around—. I'm sorry to have kept you waiting so long. I was thinking about something else."
838,['dorian'],,"When the sound of their footsteps had died away, Dorian locked the door and put the key in his pocket. He felt safe now. No one would ever look upon the horrible thing. No eye but his would ever see his shame.","Khi tiếng chân họ đã tắt, Dorian khóa cửa lại, nhét chìa vào túi. Giờ đây cậu đã thấy an toàn. Không một ai còn có lúc trông thấy thứ kinh khủng ấy nữa. Không con mắt nào ngoài mắt cậu còn có lúc được nhìn nỗi hổ thẹn của cậu nữa.",Adamların ayak sesleri duyulmaz olunca Dorian kapıyı kilitleyerek anahtarı cebine koydu. Güvenlikteydi artık. O korkunç şeye bir daha hiç kimse asla bakmayacaktı. Dorian’ın utancını kendi gözlerinden başka göz asla görmeyecekti.,"Cuando se perdió el ruido de sus pisadas, Dorian cerró la puerta y se guardó la llave en el bolsillo. Ahora se sentía seguro. Nadie volvería a contemplar a aquella horrible criatura. Ninguna mirada que no fuera la suya vería su vergüenza.","When their footsteps had faded, Dorian locked the door and put the key in his pocket. Now he felt safe. No one would ever see that horrible thing again. No eyes but his own would ever behold his shame again.","When the men's footsteps could no longer be heard, Dorian locked the door and put the key in his pocket. He was safe now. No one would ever look at that horrible thing again. No eyes other than his own would ever see Dorian's shame.","When the sound of his footsteps faded, Dorian closed the door and put the key in his pocket. Now he felt safe. No one would ever look upon that horrible creature again. No eyes but his own would see his shame."
847,"['lord henry', 'henry']",,"It was almost nine o’clock before he reached the club, where he found Lord Henry sitting alone, in the morning-room, looking very much bored.","Đã gần chín giờ trước khi cậu đến câu lạc bộ, nơi cậu thấy huân tước Henry ngồi một mình, trong phòng khách buổi sáng, nhìn có vẻ rất chán đời.","Kulübe vardığında saat dokuza geliyordu. Lord Henry’yi sabah salonunda, yalnız başına buldu. Çok sıkılmış olduğu belliydi.","Casi eran las nueve cuando llegó al club, donde encontró a lord Henry, solo, en una habitación que se utilizaba por las mañanas como sala de estar, con aire de infinito aburrimiento.","It was nearly nine o'clock before he arrived at the club, where he found Lord Henry sitting alone in the morning lounge, looking very bored.",It was almost nine o'clock when he reached the lodge. He found Lord Henry alone in the morning room. It was clear that he was very bored.,"It was almost nine o'clock when he arrived at the club, where he found Lord Henry alone in a room that was used in the mornings as a sitting room, with an air of infinite boredom."
850,['harry'],,"“I didn’t say I liked it, Harry. I said it fascinated me. There is a great difference.”","“Tôi không nói tôi thích nó, Harry. Tôi nói nó thôi miên tôi. Một sự khác biệt lớn đấy.”","“Sevdim demedim ki, Harry. Beni sardı, dedim. Büyük ayrım var arada.","—No he dicho que me guste, Harry. He dicho que me fascina. Hay una gran diferencia.","“I didn't say I liked it, Harry. I said it mesmerized me. There's a big difference.”","“I didn't say I loved, Harry. I said it enveloped me. There's a big difference between the two.”","—I didn't say I like it, Harry. I said it fascinates me. There's a big difference."
851,"['lord henry', 'henry']",,"“Ah, you have discovered that?” murmured Lord Henry. And they passed into the dining-room.","“À, cậu đã khám phá ra điều ấy sao?” huân tước Henry thì thầm. Và họ đi qua phòng ăn.","Lord Henry, “Ya, bunu öğrendin demek?” diye mırıldandı. Yemek salonuna geçtiler.","—Ah, ¿ya has hecho ese descubrimiento? —murmuró lord Henry, mientras se dirigían hacia el comedor.","""Ah, you have discovered that, have you?"" Lord Henry whispered. And they walked through the dining room.","Lord Henry murmured, ""So, you have learned this?"" They moved to the dining room.","—Ah, have you already made that discovery? —murmured Lord Henry, as they headed towards the dining room."
862,"['lord henry', 'henry']",,"Yes: there was to be, as Lord Henry had prophesied, a new Hedonism that was to recreate life and to save it from that harsh uncomely puritanism that is having, in our own day, its curious revival. It was to have its service of the intellect, certainly, yet it was never to accept any theory or system that would involve the sacrifice of any mode of passionate experience. Its aim, indeed, was to be experience itself, and not the fruits of experience, sweet or bitter as they might be. Of the asceticism that deadens the senses, as of the vulgar profligacy that dulls them, it was to know nothing. But it was to teach man to concentrate himself upon the moments of a life that is itself but a moment.","Đúng: sẽ xuất hiện, như huân tước Henry tiên đoán, một Chủ nghĩa khoái lạc mới, có thể tái tạo cuộc sống, cứu cuộc sống khỏi cái chủ nghĩa đạo đức khắc nghiệt, vô duyên đang phục hưng một cách kỳ lạ trong thời đại chúng ta. Nó nhất định sẽ viện đến sự giúp đỡ của trí tuệ; tuy nhiên nó không bao giờ chấp nhận bất cứ lý thuyết hoặc hệ thống nào đòi hỏi phải hy sinh bất cứ cách thức trải nghiệm đam mê nào. Mục đích của nó, quả thật, là bản thân sự trải nghiệm, chứ không phải các thành quả của sự trải nghiệm, dẫu chúng có ngọt ngào hay cay đắng. Về cái chủ nghĩa khổ hạnh vẫn làm dịu các giác quan, cũng như về sự trác táng tầm thường vẫn làm cùn chúng thì nó không hay biết gì. Nhưng nó dạy con người tập trung hết mình vào các khoảnh khắc của một cuộc đời mà về bản chất cũng chỉ là một khoảnh khắc.","Evet: Tıpkı Lord Henry’nin tahmin ettiği gibi yeni bir hedonizm akımı gelecek ve yaşamı yeni baştan yaratacaktı; çok tuhaftır ki günümüzde yeniden hortlayan şu haşin, alımsız tutuculuktan kurtaracaktı yaşamı. Bu yeni hedonizm sırasında, düşünceden yararlanacaktı, doğallıkla. Ne var ki tutku ve heyecanlardan vazgeçilmesini gerektiren hiçbir kuram ve düzen benimsenmeyecekti. Daha doğrusu amacı doğrudan doğruya bu gibi duyuların yaşanması olacaktı, yoksa bu yaşam deneylerinin acı tatlı meyveleri değil. Duyuları donduran estetizmden de, duyuları körelten avam hovardalığından da habersiz olacaktı bu akım. İnsana, kendisi tek bir andan ibaret olan bir yaşamın anları üstünde durmayı öğretecekti.","Sí; tenía que haber, como lord Henry había profetizado, un nuevo hedonismo que recreara la vida, que la salvara de ese puritanismo tosco y violento que está teniendo en nuestra época un extraño renacimiento. Un hedonismo que utilizaría sin duda los servicios de la inteligencia, pero sin aceptar teoría o sistema alguno que implicara el sacrificio de cualquier modalidad de experiencia apasionada. Su objetivo, efectivamente, era la experiencia misma y no los frutos de la experiencia, tanto dulces como amargos. Prescindiría del ascetismo que sofoca los sentidos y de la vulgar desvergüenza que los embota. Pero enseñaría al ser humano a concentrarse en los instantes singulares de una vida que no es en sí misma más que un instante.","Correct: as Lord Henry predicted, a new Hedonism will emerge, capable of rejuvenating life, saving it from the harsh, graceless morality that is strangely reviving in our era. It will certainly seek the aid of intellect; however, it will never accept any theory or system that demands the sacrifice of any form of passionate experience. Its purpose, indeed, is the experience itself, not the fruits of the experience, whether they be sweet or bitter. As for the asceticism that dulls the senses, and the common debauchery that blunts them, it knows nothing. But it teaches man to focus entirely on the moments of a life that, in its essence, is but a moment.","Yes: Just as Lord Henry predicted, a new hedonism would emerge and recreate life anew; it is very strange that it would save life from the harsh, unattractive conservatism that has resurfaced today. During this new hedonism, it would naturally make use of thought. However, no theory or system that required the abandonment of passions and excitements would be adopted. Rather, its purpose would be to directly experience such sensations, not the bittersweet fruits of these life experiences. This movement would be unaware of both the aesthetism that freezes the senses and the vulgar debauchery that dulls them. It would teach people to focus on the moments of a life that consists of a single moment.","Yes; there had to be, as Lord Henry had prophesied, a new hedonism that would recreate life, that would save it from that coarse and violent puritanism that is having a strange resurgence in our era. A hedonism that would undoubtedly use the services of intelligence, but without accepting any theory or system that implied the sacrifice of any form of passionate experience. Its objective, indeed, was the experience itself and not the fruits of the experience, both sweet and bitter. It would dispense with the asceticism that stifles the senses and the vulgar shamelessness that dulls them. But it would teach the human being to concentrate on the singular moments of a life that is in itself nothing more than a moment."
882,"['dorian', 'dorian gray']",,"Of such insolences and attempted slights he, of course, took no notice, and in the opinion of most people his frank debonair manner, his charming boyish smile, and the infinite grace of that wonderful youth that seemed never to leave him, were in themselves a sufficient answer to the calumnies, for so they termed them, that were circulated about him. It was remarked, however, that some of those who had been most intimate with him appeared, after a time, to shun him. Women who had wildly adored him, and for his sake had braved all social censure and set convention at defiance, were seen to grow pallid with shame or horror if Dorian Gray entered the room.","Đối với những sự xấc láo và khinh khỉnh cố tình như vậy thì cậu, dĩ nhiên, chẳng buồn để ý đến, và theo quan điểm của phần lớn mọi người thì thái độ phóng khoáng thẳng thắn của cậu, nụ cười trẻ thơ quyến rũ của cậu, và nét duyên vô tận của cái tuổi thanh xuân diệu kỳ dường như chẳng hề rời bỏ cậu, tự chúng đã là một câu trả lời đủ sức thuyết phục cho những lời vu khống, vì họ đã gọi chúng là vậy, vẫn lan truyền về cậu. Tuy nhiên, có thể thấy rõ là vài kẻ trong số những người từng thân thiết nhất với cậu, sau một thời gian, lại lảng tránh cậu. Những phụ nữ tôn sùng cậu điên cuồng, vì cậu mà bất chấp mọi chỉ trích của xã hội thượng lưu và thách thức mọi tục lệ, đã bị trông thấy tái mặt đi vì xấu hổ hoặc khiếp hãi nếu Dorian Gray vào phòng.","Bu gibi küstahlıkları, saygısızlıkları Dorian umursamıyordu bile tabii. Açık yürekli, kıvrak, şen tutumları, cana yakın, çocuksu gülümseyişi ve üzerinden hiç eksilmeyen o harikulade gençliğin sonsuz tatlılığı, çoğu kimsenin gözünde onun aleyhindeki iftiraların –çünkü onlar bu söylentilere iftira diyorlardı– en yeterli yanıtıydı. Öte yandan onunla en içli dışlı olanlardan kimilerinin bir süre sonra ondan kaçındıkları da dikkati çekiyordu. Ona çılgınca vurularak onun uğruna toplumun olanca kınamasını göğüslemiş, geleneklere meydan okumuş kadınların, onun odaya girmesiyle ya utançtan ya da dehşetten sapsarı kesildikleri görülüyordu.","Dorian Gray, por supuesto, no prestaba la menor atención a tales insolencias y desprecios deliberados y, en opinión de la mayoría, su naturalidad y su aire jovial, su encantadora sonrisa adolescente y la gracia infinita de la maravillosa juventud que parecía no abandonarle nunca, eran por sí solas respuesta suficiente a las calumnias, porque así las calificaba la mayoría, que circulaban acerca de él. Se señalaba, de todos modos, que algunas de las personas con las que había tenido un trato más íntimo parecían, al cabo de algún tiempo, evitarlo. Mujeres que manifestaron hacia él una adoración sin limites, que desafiaron por él la censuró de la sociedad y que prescindieron de todas las convenciones, palidecían de vergüenza y horror si Dorian Gray entraba en el salón donde se encontraban.","For such deliberate insolence and disdain, he, of course, didn't bother to pay attention, and in the view of most people, his straightforward and generous attitude, his charming boyish smile, and the endless charm of his marvelous youth, which seemed never to leave him, were in themselves a persuasive enough answer to the slanders, as they called them, that continued to spread about him. However, it was clear that some of those who had been closest to him, after a while, began to avoid him. The women who worshipped him madly, defying all high society's criticisms and challenging all conventions for his sake, were seen to turn pale with shame or fear if Dorian Gray entered the room.","Dorian didn't even care about such insolence and disrespect, of course. The open-hearted, agile, cheerful attitudes, the friendly, childlike smile, and the endless sweetness of that marvelous youth that never faded from him were, in the eyes of many, the most sufficient response to the slanders against him – because they called these rumors slander. On the other hand, it was noticeable that some of those who were most intimate with him started to avoid him after a while. It was observed that women who had fallen madly in love with him, who had faced all the condemnation of society for his sake, and who had defied traditions, turned pale either from shame or horror when he entered the room.","Dorian Gray, of course, paid no attention whatsoever to such insolences and deliberate scorns and, in the opinion of most, his naturalness and jovial air, his charming adolescent smile and the infinite grace of the wonderful youth that seemed never to abandon him, were in themselves a sufficient response to the slanders, because that is how most people described them, that circulated about him. It was noted, however, that some of the people with whom he had had a more intimate relationship seemed, after some time, to avoid him. Women who showed towards him an unlimited adoration, who defied society's censure for him and disregarded all conventions, would pale with shame and horror if Dorian Gray entered the room where they were."
883,"['lord henry', 'henry']",,"Yet these whispered scandals only increased in the eyes of many his strange and dangerous charm. His great wealth was a certain element of security. Society—civilized society, at least—is never very ready to believe anything to the detriment of those who are both rich and fascinating. It feels instinctively that manners are of more importance than morals, and, in its opinion, the highest respectability is of much less value than the possession of a good chef. And, after all, it is a very poor consolation to be told that the man who has given one a bad dinner, or poor wine, is irreproachable in his private life. Even the cardinal virtues cannot atone for half-cold entrées, as Lord Henry remarked once, in a discussion on the subject, and there is possibly a good deal to be said for his view. For the canons of good society are, or should be, the same as the canons of art. Form is absolutely essential to it. It should have the dignity of a ceremony, as well as its unreality, and should combine the insincere character of a romantic play with the wit and beauty that make such plays delightful to us. Is insincerity such a terrible thing? I think not. It is merely a method by which we can multiply our personalities.","Tuy nhiên những tai tiếng ấy chỉ làm gia tăng, trong mắt nhiều người, sự quyến rũ lạ kỳ và nguy hiểm của cậu. Tài sản lớn của cậu cũng là một yếu tố an toàn nhất định. Xã hội, chí ít là xã hội văn minh, chẳng bao giờ sẵn lòng tin vào bất cứ điều gì làm phương hại đến những kẻ vừa giàu vừa hấp dẫn. Nó cảm nhận theo bản năng là thái độ quan trọng hơn đức hạnh, và, theo quan điểm nó, tư cách đáng tôn trọng nhất cũng ít giá trị hơn nhiều so với việc có đầu bếp giỏi. Và, rốt cuộc thì ta cũng chẳng được an ủi là bao khi nghe bảo rằng cái người đã cho ta một bữa tối tồi tàn, hoặc món rượu tệ hại, lại không thể chê trách được trong đời tư. Thậm chí lòng tốt nồng ấm cũng không thể cứu chuộc được món khai vị nguội lạnh, như huân tước Henry có lần nhận xét, trong một cuộc thảo luận về chủ đề này; và có lẽ có rất nhiều điều để nói về cách nhìn của anh ấy. Bởi lẽ các tiêu chuẩn của một xã hội tốt cũng giống, hoặc nên giống, như các tiêu chuẩn nghệ thuật. Hình thái là yếu tố tuyệt đối cần thiết với nó. Nó nên có sự trang trọng cũng như tính phi thực của một nghi lễ, và nên kết hợp đặc tính không thành thực của một vở kịch lãng mạn với sự hóm hỉnh và vẻ đẹp khiến những vở kịch như vậy thành ra thú vị với chúng ta. Sự không thành thực có phải là một thứ khủng khiếp đến vậy không? Tôi nghĩ là không. Nó chỉ là cách giúp ta có thể nhân cá tính ta lên nhiều lần.","Kulaktan kulağa fısıldanan bu skandallar, birçoklarının gözünde onun o garip, tehlikeli çekiciliğini artırmaya yarıyordu yalnızca. Büyük serveti de onun için belirli bir güven kaynağıydı. Sosyete, en azından uygar toplumların sosyetesi, hem zengin hem çekici hem de ilginç olan kişiler aleyhinde söylenenlere inanmaya asla gönüllü olmaz. Nezaket kurallarının ahlak kurallarından daha önemli olduğu konusunda içgüdüsel bir kanısı vardır ve onun görüşüne göre en büyük saygınlık bile iyi bir aşçıbaşı kullanmaktan daha az önemlidir. Öyle ya, kötü bir sofra açan, kalitesiz şarap sunan kişinin özel yaşantısında kusursuz bir insan olduğunu bilmek neye yarar? Bir gün bu konu konuşulurken Lord Henry’nin dediği üzere, baş yemeğin sofraya soğuk gelişinin günahını en üstün erdemler bile ödeyemez! Onun bu görüşünün çok yerinde olduğunu sanıyoruz. Çünkü yüksek sosyetenin temel yasalarıyla sanatın temel yasaları birdir ya da bir olmalıdır. Biçim, sosyete için kesinlikle vazgeçilmeyecek bir öğedir. Bu biçim, bir törenin saygınlığına ve asılsızlığına sahip olmalıdır ve romantik bir sahne oyununun yapmacık niteliğiyle böyle oyunları bize sevdiren kıvrak nükte ve güzelliği özünde birleştirmelidir. Yapmacıklık kötü müdür? Sanmıyorum. Kişililiklerimizi çarpıp çoğaltmamıza yarayacak bir yöntemdir yalnızca.","Aquellos escándalos susurrados sólo servían, sin embargo, a ojos de muchos, para acrecentar su extraño y peligroso encanto. Su gran fortuna era, indudablemente, un elemento de seguridad. La sociedad, la sociedad civilizada al menos, nunca está muy dispuesta a creer nada en detrimento de quienes son, al mismo tiempo, ricos y fascinantes. Siente, de manera instintiva, que los modales tienen más importancia que la moral y, en su opinión, la respetabilidad más acrisolada vale muchísimo menos que la posesión de un buen chef. Y, a decir verdad, consuela muy poco saber que la persona que te invita a una cena execrable o que te sirve un vino de mala calidad es irreprochable en su vida privada. Ni siquiera las virtudes cardinales justifican unas entrées semifrías, como señaló en una ocasión lord Henry en un debate sobre aquel tema; y existen sin duda excelentes razones para sostener ese punto de vista. Porque los cánones de la buena sociedad son, o deberían ser, los mismos que los cánones del arte. La forma es absolutamente esencial. La vida social debe tener la dignidad de una ceremonia, y también su irrealidad, y combinar la insinceridad de una comedia romántica con el ingenio y la belleza que la dotan de encanto para nosotros. ¿Acaso la insinceridad es una cosa tan terrible? No lo creo. Es, sencillamente, un método que nos permite multiplicar nuestras personalidades.","However, those scandals only increased, in the eyes of many, his strange and dangerous allure. His great wealth was also a certain safety factor. Society, at least civilized society, is never willing to believe anything that harms those who are both rich and attractive. It instinctively feels that attitude is more important than virtue, and, in its view, the most respectable character is worth far less than having a good chef. And, after all, we are hardly consoled when told that the person who gave us a lousy dinner, or terrible wine, is blameless in their private life. Even warm-hearted kindness cannot redeem a cold appetizer, as Lord Henry once remarked, in a discussion on this subject; and perhaps there is much to be said for his perspective. For the standards of a good society are, or should be, the same as those of art. Form is an absolutely necessary element for it. It should have the solemnity as well as the unreality of a ritual, and should combine the insincerity of a romantic play with the wit and beauty that make such plays enjoyable to us. Is insincerity such a terrible thing? I think not. It is merely a way to multiply our personalities.","The scandals whispered from ear to ear only served to increase his strange, dangerous allure in the eyes of many. His great wealth was also a certain source of security for him. Society, at least the society of civilized nations, is never willing to believe anything said against someone who is both rich, attractive, and interesting. It has an instinctive belief that the rules of courtesy are more important than the rules of morality, and in its view, even the greatest respectability is less important than employing a good chef. After all, what good is it to know that someone who sets a poor table and serves inferior wine is impeccable in their private life? As Lord Henry once said on this subject, not even the highest virtues can atone for the sin of the main course arriving cold at the table! We believe his view is very well-founded. Because the fundamental laws of high society and the fundamental laws of art are one and the same, or should be. Form is an absolutely indispensable element for society. This form must possess the dignity and insubstantiality of a ceremony and combine the artificial nature of a romantic play with the wit and beauty that make such plays endearing to us. Is artificiality bad? I don't think so. It is merely a method that allows us to multiply and diversify our personalities.","Those whispered scandals only served, however, in the eyes of many, to heighten his strange and dangerous charm. His great fortune was, undoubtedly, an element of security. Society, at least civilized society, is never very willing to believe anything to the detriment of those who are, at the same time, rich and fascinating. It feels, instinctively, that manners are more important than morals and, in its opinion, the most unblemished respectability is worth far less than the possession of a good chef. And, to tell the truth, it is very little consolation to know that the person who invites you to an execrable dinner or serves you poor quality wine is irreproachable in their private life. Not even the cardinal virtues justify semi-cold entrées, as Lord Henry once remarked in a debate on that subject; and there are undoubtedly excellent reasons to support that point of view. Because the canons of good society are, or should be, the same as the canons of art. Form is absolutely essential. Social life should have the dignity of a ceremony, and also its unreality, and combine the insincerity of a romantic comedy with the wit and beauty that endow it with charm for us. Is insincerity such a terrible thing? I don't think so. It is, simply, a method that allows us to multiply our personalities."
885,"['dorian', 'dorian gray']",,"Yet one had ancestors in literature as well as in one’s own race, nearer perhaps in type and temperament, many of them, and certainly with an influence of which one was more absolutely conscious. There were times when it appeared to Dorian Gray that the whole of history was merely the record of his own life, not as he had lived it in act and circumstance, but as his imagination had created it for him, as it had been in his brain and in his passions. He felt that he had known them all, those strange terrible figures that had passed across the stage of the world and made sin so marvellous and evil so full of subtlety. It seemed to him that in some mysterious way their lives had been his own.","Mà người ta có tổ tiên trong văn chương hệt như trong nòi giống, không chừng nhiều vị trong số các tổ tiên văn chương ấy còn gần gũi hơn về kiểu người và tính khí, và chắc chắn là có một ảnh hưởng mà ta nhận thức được hoàn hảo hơn. Có những lúc mà Dorian Gray thấy cả lịch sử chỉ là hồ sơ đời cậu, không như cậu sống cuộc đời ấy bằng hành động và theo tình huống, mà như óc tưởng tượng của cậu đã tạo ra nó cho cậu, như nó ở trong não bộ và trong các đam mê của cậu. Cậu cảm thấy là cậu đã quen tất cả bọn họ, những nhân vật khủng khiếp kỳ lạ đã đi ngang qua sân khấu trần gian và làm cho tội lỗi thành ra kỳ diệu làm vậy, và cái xấu thành ra đầy tinh tế làm vậy. Cậu thấy dường như theo một lối huyền bí nào đó, đời họ đã thành đời cậu.","Öte yandan kişinin soy yolundan ataları olduğu gibi edebiyat dünyasında da ataları vardı ki, bunlar tip ve huy yönünden insana ötekilerden daha yakın oluyor, insan onların etkisini daha kesin fark ediyordu. Kimi zaman Dorian’a insanlık tarihinin tümü onun yaşamöyküsünden ibaretmiş gibi geliyordu: durum ve eylemleriyle, yaşadığı gibi değil de imgeleminin onun için yarattığı gibi, beyninde, tutkularında canlandırdığı gibi. Dünya sahnesinden gelip geçmiş olan o değişik, müthiş kişilerin hepsini tanımış gibi geliyordu; günahı böylesine şahane, kötülüğü böylesine gizemli kılan o kişiler. Onların geçmişte yaşadıkları da –nasıl bilinmez– onun hayatıydı sanki.","Pero también se tienen antepasados literarios, además de los de la propia estirpe, muchos de ellos quizá más próximos por la constitución y el temperamento, y con una influencia de la que se era consciente con mucha mayor claridad. Había ocasiones en que a Dorian Gray le parecía que la totalidad de la historia no era más que el relato de su propia vida, no como la había vivido en sus acciones y detalles, sino como su imaginación la había creado para él, como había existido en su cerebro y en sus pasiones. Tenía la sensación de haberlas conocido a todas, a aquellas extrañas y terribles figuras que habían atravesado el gran teatro del mundo, haciendo del pecado algo tan maravilloso y del mal algo tan sutil. Le parecía que, de algún modo misterioso, sus vidas habían sido también la suya.","But people have ancestors in literature just as in lineage, perhaps many of these literary ancestors are even closer in type and temperament, and certainly have an influence that we can perceive more perfectly. There are times when Dorian Gray feels that all of history is merely the record of his own life, not as he lives it through actions and circumstances, but as his imagination has created it for him, as it exists in his mind and passions. He feels that he has known all of them, those terrible and strange characters who have passed through the stage of the world and made sin so marvelous, and evil so full of subtlety. He feels as if, in some mysterious way, their lives have become his own.","On the other hand, just as a person has ancestors from their lineage, they also have ancestors in the literary world who, in terms of type and disposition, are closer to them than the others, and one could more distinctly perceive their influence. Sometimes it seemed to Dorian as if the entirety of human history consisted solely of his own biography: with its situations and actions, not as he lived them, but as his imagination created them for him, as he envisioned them in his mind and passions. It felt as though he had known all those different, formidable individuals who had passed through the world stage; those who made sin so magnificent and evil so mysterious. It was as if their lives in the past – how, it is unknown – were his own life.","But one also has literary ancestors, in addition to those of one's own lineage, many of whom might be closer in constitution and temperament, and with an influence that was much more clearly recognized. There were times when it seemed to Dorian Gray that the entirety of history was nothing more than the story of his own life, not as he had lived it in his actions and details, but as his imagination had created it for him, as it had existed in his mind and passions. He felt as if he had known them all, those strange and terrible figures who had traversed the great theater of the world, making sin something so marvelous and evil something so subtle. It seemed to him that, in some mysterious way, their lives had also been his own."
