line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
1203,,"['adrian singleton', 'dorian', 'dorian gray']","Adrian Singleton rose up wearily and followed Dorian to the bar. A half-caste, in a ragged turban and a shabby ulster, grinned a hideous greeting as he thrust a bottle of brandy and two tumblers in front of them. The women sidled up and began to chatter. Dorian turned his back on them and said something in a low voice to Adrian Singleton.","Adrian Singleton uể oải đứng dậy, bám theo Dorian ra quầy rượu. Một người lai Ấn, vấn khăn xếp rách và bận áo un-xtơ sờn, nhe răng chào phát gớm lúc y đẩy một chai bran-đi và hai cái ly ra trước mặt họ. Những người đàn bà rụt rè lại gần, và bắt đầu nói luôn mồm. Dorian quay lưng lại với họ, nhỏ giọng nói gì đó với Adrian Singleton.","Adrian Singleton bitkin bir tavırla yerinden kalkarak Dorian’ın peşi sıra bara yürüdü. Partal türbanlı, yıpranmış paltolu bir melez pis bir sırıtışla onları selamlayarak önlerine bir şişe brendiyle iki bardak sürdü. Kadınlar yanaşarak çene çalmaya giriştiler. Dorian onlara sırtını döndü, Adrian Singleton’a alçak sesle bir şeyler söyledi.","Adrian Singleton se levantó con aire cansado y siguió a Dorian Gray hasta el bar. Un mulato, con un turbante hecho jirones y un largo abrigo mugriento, les obsequió con una mueca espantosa a manera de saludo mientras colocaba ante ellos una botella de brandy y dos vasos. Las mujeres se acercaron y empezaron a parlotear. Dorian les volvió la espalda y dijo algo en voz baja a su acompañante.","Adrian Singleton lazily stood up, following Dorian to the bar. A half-Indian man, wearing a torn turban and a worn ulster coat, grinned grotesquely as he pushed a bottle of brandy and two glasses in front of them. The women timidly approached and began to chatter incessantly. Dorian turned his back to them, whispering something to Adrian Singleton.","Adrian Singleton, with a weary demeanor, got up and followed Dorian to the bar. A half-breed with a shabby turban and a worn-out coat greeted them with a dirty grin and placed a bottle of brandy and two glasses in front of them. The women approached and started to chatter. Dorian turned his back to them and said something in a low voice to Adrian Singleton.","Adrian Singleton got up with a tired air and followed Dorian Gray to the bar. A mulatto, with a tattered turban and a long filthy coat, greeted them with a hideous grin as he placed a bottle of brandy and two glasses before them. The women approached and began to chatter. Dorian turned his back on them and said something in a low voice to his companion."
1204,,[],"A crooked smile, like a Malay crease, writhed across the face of one of the women. “We are very proud to-night,” she sneered.","Một nụ cười quanh co, như một nếp nhăn Mã Lai, quằn quại ngang mặt một người đàn bà. “Đêm nay chúng tôi rất tự hào,” mụ ta chế nhạo.","Kadınlardan biri yüzünde Malaya hançerleri gibi eğri bir gülüş belirerek alaylı alaylı, “Bu gece kibrimizden başka bir şey gözükmüyor,” diye dudak büktü.",Una sonrisa tan retorcida como un cris malayo se paseó por el rostro de una de las mujeres. —¡Qué orgullosos estamos esta noche! —fueron sus burlonas palabras.,"A crooked smile, like a Malay wrinkle, twisted across the face of a woman. “Tonight we are very proud,” she mocked.","One of the women, with a mocking smile curving on her face like Malayan daggers, sneered, ""Tonight, nothing but our arrogance is visible.""",A smile as twisted as a Malay kris crossed the face of one of the women. —How proud we are tonight! —were his mocking words.
1205,,"['dorian', 'dios']","“For God’s sake don’t talk to me,” cried Dorian, stamping his foot on the ground. “What do you want? Money? Here it is. Don’t ever talk to me again.”","“Vì Chúa, đừng nói chuyện với tôi,” Dorian la lớn, giậm chân xuống nền. “Cô muốn gì? Tiền? Đây. Đừng bao giờ nói chuyện với tôi lần nữa.”","Dorian ayağını yere vurarak, “Tanrı aşkına konuşma benimle!” diye bağırdı. “Ne istiyorsun? Para mı? Al. Bir daha konuşayım deme benimle.","—Por el amor de Dios, no me dirijas la palabra —exclamó Dorian, golpeando el suelo con el pie—. ¿Qué es lo que quieres? ¿Dinero? Aquí lo tienes. Pero no vuelvas a dirigirme la palabra.","""For God's sake, don't talk to me,"" Dorian shouted, stamping his foot on the ground. ""What do you want? Money? Here. Never talk to me again.""","Dorian stomped his foot and shouted, ""For God's sake, don't talk to me!"" ""What do you want? Money? Take it. Don't ever speak to me again.""","—For the love of God, do not speak to me —exclaimed Dorian, stamping his foot—. What do you want? Money? Here you have it. But do not speak to me again."
1206,,[],"Two red sparks flashed for a moment in the woman’s sodden eyes, then flickered out and left them dull and glazed. She tossed her head and raked the coins off the counter with greedy fingers. Her companion watched her enviously.","Hai tia lửa đỏ lóe lên chớp nhoáng trong đôi mắt u mê của người đàn bà, rồi tắt dần, để lại chúng mờ đục và đờ đẫn. Mụ ta hất đầu lên, cào sạch các đồng xu khỏi quầy bằng những ngón tay tham lam. Bạn mụ nhìn mụ thèm thuồng.","Kadının içki bulanığı gözlerinde bir an iki kızıl kıvılcım çaktı, sonra söndü ve gözler gene donuklaşıp camlaştı. Kadın başını şöyle bir arkaya atarak, bar tezgâhının üstündeki çil paraları açgözlü parmaklarla tarayıp avuçladı. Arkadaşı onu hasetle süzüyordu.","En los ojos de la mujer, embrutecidos por el alcohol, aparecieron por un momento dos destellos rojos, pero volvieron a apagarse enseguida, dejándolos otra vez muertos y vidriosos. Luego sacudió la cabeza y con dedos avarientos recogió las monedas del mostrador. Su compañera la contempló con envidia.","Two red sparks flashed briefly in the dull eyes of the woman, then gradually faded, leaving them cloudy and vacant. She jerked her head up, greedily scraping the coins off the counter with her fingers. Her companion watched her with envy.","For a moment, two red sparks flashed in the woman's alcohol-clouded eyes, then they faded and her eyes became dull and glassy again. The woman threw her head back slightly, greedily raking and grabbing the coins on the bar counter with her fingers. Her friend was eyeing her with envy.","In the woman's eyes, dulled by alcohol, two red flashes appeared for a moment, but they quickly faded, leaving them dead and glassy once again. Then she shook her head and with greedy fingers gathered the coins from the counter. Her companion watched her with envy."
1207,"['adrian singleton', 'adrian']",,"“It’s no use,” sighed Adrian Singleton. “I don’t care to go back. What does it matter? I am quite happy here.”","“Chẳng ích gì đâu,” Adrian Singleton thở dài. “Tôi không thích quay lại. Quan trọng gì? Ở đây tôi thấy rất vui.","Adrian, “Boşuna,” diye içini çekti. “Dönmek istemiyorum. Ne fark eder? Burada bal gibi mutluyum ben.",—Es inútil —suspiró Adrian Singleton—. No tengo ganas de volver. ¿Qué más da? Estoy muy bien aquí.,"""It's no use,"" Adrian Singleton sighed. ""I don't want to go back. What's the point? I'm very happy here.""","Adrian sighed, ""It's pointless."" ""I don't want to go back. What difference does it make? I'm perfectly happy here.""",—It's useless —sighed Adrian Singleton—. I don't feel like going back. What difference does it make? I'm very well here.
1208,['dorian'],,"“You will write to me if you want anything, won’t you?” said Dorian, after a pause.","“Anh sẽ biên cho tôi nếu anh cần bất cứ thứ gì nhé, hứa đi?” Dorian nói, sau một lúc ngừng.","Bir duralamadan sonra Dorian, “Bir şeye ihtiyacın olursa bana yazarsın, değil mi?” diye sordu.","—Me escribirás si necesitas algo, ¿de acuerdo? —dijo Dorian después de una pausa.","“You will write to me if you need anything, promise?” Dorian said, after a moment's pause.","After a pause, Dorian asked, ""If you need anything, you'll write to me, won't you?""","—You will write to me if you need anything, alright? —said Dorian after a pause."
1209,,[],“Perhaps.”,“Có lẽ.”,“Belki.,—Quizá.,“Maybe.”,“Maybe.”,—Maybe.
1210,,[],"“Good night, then.”",“Vậy thì tạm biệt.”,"“İyi geceler, öyleyse.","—Buenas noches, entonces.","""Well then, goodbye.""","“Good night, then.”","—Good night, then."
1211,,[],"“Good night,” answered the young man, passing up the steps and wiping his parched mouth with a handkerchief.","“Tạm biệt,” thanh niên trả lời, đi lên các bậc thềm, lau cái miệng khô nẻ bằng khăn tay.","Genç adam, “İyi geceler,” diye yanıtladı, kavrulmuş dudaklarını mendiliyle silerek merdivenden yukarı çıktı.","—Buenas noches —respondió el joven, volviendo a subir los escalones mientras se limpiaba la boca reseca con un pañuelo.","""Goodbye,"" the young man replied, walking up the steps, wiping his dry, chapped mouth with a handkerchief.","The young man replied, ""Good night,"" wiping his parched lips with a handkerchief as he climbed the stairs.","—Good evening —replied the young man, going back up the steps while wiping his dry mouth with a handkerchief."
1212,['dorian'],,"Dorian walked to the door with a look of pain in his face. As he drew the curtain aside, a hideous laugh broke from the painted lips of the woman who had taken his money. “There goes the devil’s bargain!” she hiccoughed, in a hoarse voice.","Dorian bước đến cửa với vẻ đau đớn trên mặt. Lúc cậu kéo rèm qua bên thì một tiếng cười khả ố bật ra khỏi đôi môi tô son của người đàn bà vừa lấy tiền của cậu. “Mới diễn ra một giao kèo của quỷ!” mụ vừa nói vừa nấc, bằng giọng khàn đặc.","Dorian yüzünde acı çektiğini belli eden bir ifadeyle kapıya doğru yürüdü. Perdeyi araladığı sırada biraz önce parasını almış olan kadının o boyalı dudaklarından çirkin bir kahkaha koptu. Kadın taraz taraz bir sesle, hıçkırık tutmuş gibi, “İşte, şeytanın satın aldığı adam!” diye konuştu.","Dorian se dirigió hacia la puerta con una expresión dolorida en el rostro. Cuando apartaba la cortina verde, una risa espantosa salió de los labios pintados de la mujer que había recogido las monedas. —¡Ahí va el protegido del diablo! —exclamó con voz ronca entre dos ataques de hipo.","Dorian walked to the door with a look of pain on his face. As he pulled the curtain aside, a hideous laugh burst from the painted lips of the woman who had just taken his money. ""A devil's bargain has just been struck!"" she said with a thick, hoarse voice, hiccuping.","Dorian walked towards the door with an expression on his face that showed he was in pain. As he drew the curtain aside, an ugly laugh burst from the painted lips of the woman who had just taken his money. In a raspy voice, as if caught by a sob, the woman said, ""There goes the man bought by the devil!""","Dorian walked towards the door with a pained expression on his face. As he drew aside the green curtain, a ghastly laugh escaped the painted lips of the woman who had collected the coins. —There goes the devil's protégé! —he exclaimed in a hoarse voice between two hiccups."
