line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
868,"['wi', 'mr wickham', 'wickham']",,"“Well, then, you need not be under any alarm. I will take care of myself, and of Mr. Wickham too. He shall not be in love with me, if I can prevent it.”","- Như thế thì mợ không nên lo âu. Cháu biết lo cho cháu, cho anh Wickham nữa. Anh ấy sẽ không yêu cháu, nếu cháu có thể ngăn cản được.","""İyi öyleyse; telaş etmenize gerek yok. Kendime göz kulak olurum, tabii Mr Wickham'a da. Bana âşık olmayacaktır, önleyebilirsem yani.","––Bueno, no te alarmes. Me cuidaré de Wickham. Si lo puedo evitar, no se enamorará de mí.","- In that case, you shouldn't worry. I know how to take care of myself, and of Mr. Wickham too. He wouldn't love me if I could prevent it.","""Well then; there's no need for you to worry. I will take care of myself, and of course, Mr. Wickham too. He will not fall in love with me, if I can help it.""","––Well, don't be alarmed. I will take care of Wickham. If I can avoid it, he will not fall in love with me."
872,"['elizabeth', 'eliz']",,"“As I did the other day,” said Elizabeth, with a conscious smile; “very true, it will be wise in me to refrain from that. But do not imagine that he is always here so often. It is on your account that he has been so frequently invited this week. You know my mother’s ideas as to the necessity of constant company for her friends. But really, and upon my honour, I will try to do what I think to be wisest; and now I hope you are satisfied.”","Elizabeth nở một nụ cười có ý thức: - Như hôm ấy cháu đã nhắc. Đúng vậy, cháu nên khôn ngoan đừng làm việc này. Nhưng mợ không nên nghĩ anh ấy luôn đến đây. Mợ đã nhận thấy tuần này anh thường được mời đến. Mợ biết đấy, ý tưởng của mẹ cháu là muốn những người thân của bà luôn có người kề cận. Nhưng thật ra, cháu xin lấy danh dự mà nói rằng cháu sẽ cố gắng làm điều mà cháu tin là khôn ngoan nhất. Và bây giờ, cháu nghĩ mợ đã an tâm.","""Geçen gün yaptığım gibi,"" dedi Elizabeth anlamlı bir gülümsemeyle: ""çok doğru, bundan vazgeçsem iyi olur. Ama o kadar sık geldiğini sanmayın. Bu hafta sizin sayenizde bu kadar sık davet edildi. Annemin her an eş dost istediğini bilirsiniz. Ama gerçekten, şeref sözü, bana en akıllıca gelen şeyi yapacağım; şimdi umarım tatmin olmuşsunuzdur.","––Como hice el otro día ––repuso Elizabeth con maliciosa sonrisa––. Es verdad, sería lo más oportuno. Pero no vayas a imaginar que viene tan a menudo. Si le hemos invitado tanto esta semana, es porque tú estabas aquí. Ya sabes la obsesión de mi madre de que sus visitas estén constantemente acompañadas. Pero de veras, te doy mi palabra de que trataré siempre de hacer lo que crea más sensato. Espero que ahora estarás más contenta.","Elizabeth gave a conscious smile. - As I reminded you that day. That's right, you should be wise and not do this. But you shouldn't think he always comes here. You noticed that this week he has often been invited. You know, my mother's idea is to always have her loved ones close by. But honestly, I swear on my honor that I will try to do what I believe is the wisest. And now, I think you are reassured.","""Like I did the other day,"" said Elizabeth with a meaningful smile: ""very true, I should give it up."" But don't think it happens that often. This week, thanks to you, I've been invited so frequently. You know my mother always wants company. But really, I give you my word, I will do what seems most sensible to me; now I hope you are satisfied.""""","––As I did the other day ––replied Elizabeth with a malicious smile––. It's true, it would be the most appropriate. But don't go imagining that he comes so often. If we've invited him so much this week, it's because you were here. You know my mother's obsession with having her guests constantly accompanied. But truly, I give you my word that I will always try to do what I believe is most sensible. I hope you are happier now."
873,['elizabeth'],,"Her aunt assured her that she was; and Elizabeth, having thanked her for the kindness of her hints, they parted,—a wonderful instance of advice being given on such a point without being resented.","Bà mợ nói cho cô cháu an tâm rằng bà đã hả dạ, Elizabeth cảm ơn bà đã có lòng tốt khuyên nhủ cô. Hai mợ cháu từ giã nhau, sau một tình huống lời khuyên nhủ được chấp nhận mà không gây phật ý","Yengesi tatmin olduğunu söyledi, Elizabeth de ona uyarılarındaki nezaket için teşekkür ettikten sonra ayrıldılar; böyle bir konuda öğüt vermenin ve gücendirmemenin olağandışı bir örneği.","Su tía le aseguró que lo estaba; Elizabeth le agradeció sus amables advertencias, y se fueron. Su conversación había constituido un admirable ejemplo de saber aconsejar sin causar resentimiento.","Aunt reassured her niece that she was satisfied, and Elizabeth thanked her for her kind advice. The two parted ways, after a situation where advice was accepted without causing offense..","Her sister-in-law said she was satisfied, and after Elizabeth thanked her for her courtesy in the warnings, they parted ways; an unusual example of giving advice on such a matter without causing offense.","Her aunt assured her that she was; Elizabeth thanked her for her kind warnings, and they left. Their conversation had been an admirable example of how to give advice without causing resentment."
875,"['eliz', 'eliza']",,"“I shall depend on hearing from you very often, Eliza.”","- Eliza, chị mong em sẽ liên lạc với chị thường xuyên.","""Senden sık sık haber alacağıma inanıyorum, Eliza.","––Confío en que tendré noticias tuyas muy a menudo, Eliza.","- Eliza, I hope you will keep in touch with me often.","""I believe I will hear from you often, Eliza.""","––I trust that I will hear from you very often, Eliza."
911,"['elizabeth', 'elizabeth–']",,"“Well,” cried Elizabeth, “have it as you choose. He shall be mercenary, and she shall be foolish.”","Elizabeth thốt lên: - Được rồi, tuỳ ý mợ nghĩ. Anh ấy hám lợi, còn cô ấy ngu xuẩn.","""Valla,"" diye haykırdı Elizabeth, ""nasıl isterseniz öyle deyin. Adam paragöz olsun, kız da aptal olsun.","––Bueno ––exclamó Elizabeth––, como tú quieras. Pongamos que él es un cazador de dotes y ella una tonta.","Elizabeth exclaimed: - Alright, it's up to you to think. He is greedy, and she is foolish.","""Well,"" cried Elizabeth, ""say whatever you like. Let the man be greedy, and the girl be foolish.""","––Well ––exclaimed Elizabeth––, as you wish. Let's say he is a fortune hunter and she is a fool."
919,['elizabeth'],,"EVERY object in the next day’s journey was new and interesting to Elizabeth; and her spirits were in a state of enjoyment; for she had seen her sister looking so well as to banish all fear for her health, and the prospect of her northern tour was a constant source of delight.","Mọi điều trong chặng đường ngày kế đều mới lạ và thích thú đối với Elizabeth. Tinh thần cô phấn chấn vì cô đã thấy người chị trong tình trạng sức khỏe tốt nên không phải lo ngại gì, và viễn cảnh chuyến đi về miền Bắc là nguồn vui bất tận.",Ertesi günkü yolculukta gördüğü herşey Elizabeth için yeni ve ilginçti; keyifli bir ruh hali içindeydi çünkü ablasını sağlığıyla ilgili tüm korkularını giderecek kadar iyi görmüştü ve kuzey turu yapma olasılığı onun için sürekli bir neşe kaynağıydı.,"Al día siguiente todo era nuevo e interesante para Elizabeth. Estaba dispuesta a pasarlo bien y muy animada, pues había encontrado a su hermana con muy buen aspecto y todos los temores que su salud le inspiraba se hablan desvanecido. Además, la perspectiva de un viaje por el Norte era para ella una constante fuente de dicha.","Everything on the next day's journey was new and exciting for Elizabeth. Her spirits were high because she had seen her sister in good health and had no worries, and the prospect of the trip to the North was a source of endless joy.","Everything Elizabeth saw on the journey the next day was new and interesting to her; she was in a cheerful mood because she had seen her sister well enough to dispel all her fears about her health, and the possibility of taking a northern tour was a constant source of joy for her.","The next day everything was new and interesting for Elizabeth. She was determined to have a good time and was very cheerful, as she had found her sister in very good health, and all the fears she had about her health had vanished. Moreover, the prospect of a trip to the North was for her a constant source of joy."
920,['elizabeth'],,"When they left the high road for the lane to Hunsford, every eye was in search of the Parsonage, and every turning expected to bring it in view. The paling of Rosings park was their boundary on one side. Elizabeth smiled at the recollection of all that she had heard of its inhabitants.","Khi họ tách ra khỏi đường cái để đi đến Huntsford, mọi con mắt đều tìm kiếm toà Tư dinh Cha xứ, mà ai nấy đều nghĩ sau mọi ngã rẽ có thể được nhìn thấy Vòng rào khu Rosings Park là ranh giới ở một bên. Elizabeth mỉm cười khi nhớ lại những gì cô đã nghe về những người ngụ nơi đây.",Ana yoldan çıkıp Hunsford yoluna saptıkları zaman bütün gözler Rahip Lojmanı'nı aramaya başladı ve her dönemeçten sonra şimdi görünecek diye beklendi. Rosings Korusu'nun çiti bir yandaki sınırlarını çiziyordu. Elizabeth mülkün sakinleri hakkında bütün o duyduklarını gülümseyerek hatırladı.,"Cuando dejaron el camino real para entrar en el sendero de Hunsford, los ojos de todos buscaban la casa del párroco y a cada revuelta creían que iban a divisarla. A un lado del sendero corría la empalizada de la finca de Rosings. Elizabeth sonrió al acordarse de todo lo que había oído decir de sus habitantes.","When they turned off the main road to go to Huntsford, every eye was searching for the Parsonage, which everyone thought could be seen after every turn, with the boundary of Rosings Park on one side. Elizabeth smiled as she recalled what she had heard about the inhabitants of this place.","When they left the main road and turned onto the Hunsford road, all eyes began to search for the Parsonage, expecting it to appear after every bend. The fence of Rosings Park marked their boundaries on one side. Elizabeth smiled as she remembered all that she had heard about the inhabitants of the estate.","When they left the main road to enter the Hunsford path, everyone's eyes searched for the parsonage and at every turn they thought they were going to see it. On one side of the path ran the fence of the Rosings estate. Elizabeth smiled as she remembered everything she had heard about its inhabitants."
929,"['maría', 'maria']",,"About the middle of the next day, as she was in her room getting ready for a walk, a sudden noise below seemed to speak the whole house in confusion; and, after listening a moment, she heard somebody running upstairs in a violent hurry, and calling loudly after her. She opened the door, and met Maria in the landing-place, who, breathless with agitation, cried out,—","Giữa ngày kế, khi cô đang chuẩn bị ra ngoài đi dạo, một tiếng động thình lình dường như làm cả ngôi nhà rối loạn. Sau một lúc nghe ngóng, cô nghe tiếng chân một người chạy hối hả lên các bậc cầu thang và lớn tiếng gọi cô. Cô mở cánh cửa, gặp Maria ở bậc cầu thang, hổn hển thốt lên:","Ertesi günün ortasına doğru, odasında, yürüyüş hazırlığı yaparken, aşağıdan gelen ani bir gürültü bütün evi altüst eder gibi oldu; bir an dinledikten sonra, vahşi bir acele içinde birinin merdivenden yukarı koştuğunu ve ona bağırdığını duydu. Kapıyı açtı, sahanlıkta Maria'yı gördü; heyecandan nefesi kesilmiş, haykırıyordu-","Al día siguiente, a eso de las doce, estaba en su cuarto preparándose para salir a dar un paseo, cuando oyó abajo un repentino ruido que pareció que sembraba la confusión en toda la casa. Escuchó un momento y advirtió que alguien subía la escalera apresuradamente y la llamaba a voces. Abrió la puerta y en el corredor se encontró con María agitadísima y sin aliento, que exclamó:","In the middle of the next day, as she was preparing to go out for a walk, a sudden noise seemed to throw the entire house into chaos. After listening for a moment, she heard the hurried footsteps of someone running up the stairs and loudly calling her name. She opened the door and met Maria on the stairs, who breathlessly exclaimed:","By the middle of the next day, while preparing for a walk in his room, a sudden noise from downstairs seemed to turn the whole house upside down; after listening for a moment, he heard someone running up the stairs in a wild rush and shouting at him. He opened the door and saw Maria on the landing; out of breath from excitement, she was shouting-","The next day, around noon, she was in her room getting ready to go out for a walk, when she heard a sudden noise downstairs that seemed to throw the whole house into confusion. She listened for a moment and noticed that someone was hurriedly coming up the stairs and calling out to her loudly. She opened the door and in the hallway she found María, very agitated and out of breath, who exclaimed:"
937,['elizabeth'],,"“I like her appearance,” said Elizabeth, struck with other ideas. “She looks sickly and cross. Yes, she will do for him very well. She will make him a very proper wife.”","Elizabeth nói: - Chị thích vóc dáng cô ấy. Thình lình Elizabeth có một ý nghĩ mới. “Cô trông yếu đuối và cáu gắt. Đúng vậy, cô sẽ xứng với anh ấy. Cô sẽ là một người vợ rất hợp với anh”.","""Görünüşünü sevdim,"" dedi Elizabeth, aklı başka düşüncelerle meşgul halde. ""Hasta ve huysuz görünüyor. Evet, ona iyi gelir. Ona gayet uygun bir eş olur.","––Me gusta su aspecto ––dijo Elizabeth, pensando en otras cosas––. Parece enferma y malhumorada. Sí, es la mujer apropiada para él, le va mucho.","Elizabeth said: - She likes her figure. Suddenly, Elizabeth had a new thought. ""She looks weak and irritable. Yes, she will suit him. She will be a very fitting wife for him.""","""I liked his appearance,"" said Elizabeth, her mind occupied with other thoughts. ""He looks sick and irritable. Yes, it will do him good. She would make a very suitable wife for him.""","––I like her appearance ––said Elizabeth, thinking about other things––. She looks sick and ill-tempered. Yes, she is the right woman for him, she suits him well."
944,"['william––', 'william', 'sir william']",,"“I am the less surprised at what has happened,” replied Sir William, “from that knowledge of what the manners of the great really are, which my situation in life has allowed me to acquire. About the court, such instances of elegant breeding are not uncommon.”","Ngài William đáp: - Tôi ít ngạc nhiên hơn về chuyện đã xảy ra, do hoàn cảnh của cuộc đời tôi đã giúp tôi hiểu biết về tư cách thật sự của giới thượng lưu. Nói về triều đình, những trường hợp gia giáo nho nhã như thế thì không hiếm.","""Ben o kadar şaşırmadım,"" diye cevapladı Sir William, ""neden derseniz, büyük insanların tarzlarını bilirim, hayattaki konumum o tarzı edinmeme imkân vermiştir. Saray çevresinde bu tip incelikler az görülür şey değildir.","––A mí no me sorprende ––replicó sir William––, porque mi situación en la vida me ha permitido conocer el verdadero modo de ser de los grandes. En la corte esos ejemplos de educación tan elegante son muy normales.","Sir William replied: - I am less surprised by what happened, as the circumstances of my life have helped me understand the true nature of the upper class. Speaking of the court, such cases of refined upbringing are not uncommon.","""I wasn't that surprised,"" replied Sir William, ""if you ask why, it's because I know the manners of great people, my position in life has allowed me to acquire that style. Such refinements are not uncommon in the court circles.""","––I am not surprised ––replied Sir William––, because my position in life has allowed me to know the true nature of the great. In the court, such examples of elegant manners are very common."
970,['elizabeth'],,"Elizabeth could hardly help smiling, as she assured her that had not been the case.",Elizabeth không thể không mỉm cười khi cô giải thích rằng không phải như thế.,Elizabeth durumun öyle olmadığını söylerken elinde olmadan gülümsedi.,Elizabeth casi no pudo reprimir una sonrisa al asegurarle que no había sido así.,Elizabeth couldn't help but smile as she explained that it wasn't like that.,Elizabeth couldn't help but smile as she said that wasn't the case.,Elizabeth could hardly suppress a smile as she assured him that it had not been so.
992,"['collins', 'mr darcy']",,"His arrival was soon known at the Parsonage; for Mr. Collins was walking the whole morning within view of the lodges opening into Hunsford Lane, in order to have","Chẳng bao lâu, cả khu Tư dinh Cha xứ đều biết việc anh sắp đến, vì anh Collins đã đi bộ cả buổi sáng chung quanh Huntsford để báo tin, sau khi đã cúi đầu chào tại Rosings Park, anh vội đi về nhà với tin tức quan trọng nhất.","Mr Darcy'nin gelişi lojmanda hemen duyuldu, çünkü Mr Collins bütün sabah Hunsford Yolu'na açılan müştemilatın görüş alanı içinde yürümüş durmuştu geldiğini o an tespit etmek için, ve araba Koru'ya dönerken eğilip selamını verdikten sonra büyük havadisle koşa koşa eve gelmişti.","Su llegada se supo en seguida, pues Collins llevaba toda la mañana paseando con la vista fija en los templetes de la entrada al camino de Hunsford; en cuanto vio que el coche entraba en la finca, hizo su correspondiente reverencia, y corrió a casa a dar la magna noticia.","Not long after, the entire Parish House knew about his impending visit, because Mr. Collins had spent the entire morning walking around Huntsford spreading the news.","Mr. Darcy's arrival at the parsonage was immediately noticed, because Mr. Collins had spent the entire morning walking within the view of the outbuildings that opened onto Hunsford Road in order to detect the exact moment of his arrival, and after bowing as the carriage turned into the Grove, he had rushed back to the house with the great news.","Their arrival was known immediately, for Collins had been strolling all morning with his eyes fixed on the pavilions at the entrance to the Hunsford road; as soon as he saw the carriage enter the estate, he made his corresponding bow, and ran home to deliver the grand news."
1007,"['darcy', 'mr darcy']",,Mr. Darcy spoke with affectionate praise of his sister’s proficiency.,Anh Darcy ca ngợi một cách trìu mến sự tinh thông của cô em.,Mr Darcy kızkardeşinin yeteneğinden duygulu bir övgüyle bahsetti.,"¿Cómo va Georgiana, Darcy? Darcy hizo un cordial elogio de lo adelantada que iba su hermana.",Mr. Darcy lovingly praised his sister's proficiency.,Mr. Darcy spoke with emotional praise about his sister's talent.,Darcy made a cordial compliment about how advanced his sister was.
1008,"['catherine–', 'catherine', 'lady catherine']",,"“I am very glad to hear such a good account of her,” said Lady Catherine; “and pray tell her from me, that she cannot expect to excel, if she does not practise a great deal.”","Phu nhân Catherine nói: - Dì rất vui được nghe cháu nói về cô ấy, và xin nhờ chuyển lời dì đến cô ấy rằng, cô không thể trở thành xuất chúng nếu cô không luyện tập nhiều.","""Bunu duyduğuma çok sevindim,"" dedi Lady Catherine; ""lütfen ona çok pratik yapmazsa asla başarılı olamaz dediğimi söyle.","––Me alegro mucho de que me des tan buenas noticias ––dijo lady Catherine––, y te ruego que le digas de mi parte que si no practica mucho, no mejorará nada.","Lady Catherine said: - Auntie is very happy to hear you talk about her, and please convey Auntie's message to her that she cannot become outstanding if she does not practice a lot.","""I am very glad to hear that,"" said Lady Catherine; ""please tell her that she will never succeed unless she practices a great deal.""""","––I am very glad that you give me such good news ––said Lady Catherine––, and I beg you to tell her on my behalf that if she does not practice a lot, she will not improve at all."
1011,"['darcy', 'mr darcy']",,"Mr. Darcy looked a little ashamed of his aunt’s ill-breeding, and made no answer.",Anh Darcy có vẻ hơi ngượng về phong thái của bà dì nhưng không trả lời.,"Mr Darcy teyzesinin densizliğinden biraz utandı, ve cevap vermedi.","Darcy pareció un poco avergonzado de la mala educación de su tía, y no contestó.",Mr. Darcy seemed a bit embarrassed by his aunt's demeanor but did not reply.,Mr. Darcy was a bit embarrassed by his aunt's rudeness and did not respond.,"Darcy seemed a little embarrassed by his aunt's rudeness, and did not reply."
1017,"['fitzwilliam', 'albay fitzwilliam', 'fitzwilliam–']",,"“Pray let me hear what you have to accuse him of,” cried Colonel Fitzwilliam. “I should like to know how he behaves among strangers.”",Đại tá Fitzwilliam thốt lên: - Xin cho tôi nghe cô kết án anh ấy về những việc gì. Tôi cần biết anh ấy đối xử với thiên hạ ra sao.,"""Lütfen onu neyle suçladığınızı bana da söyleyin,"" diye haykırdı Albay Fitzwilliam. ""Yabancıların arasında nasıl davrandığını bilmek isterim.","––Dígame, por favor, de qué le acusa ––exclamó el coronel Fitzwilliam––. Me gustaría saber cómo se comporta entre extraños.",Colonel Fitzwilliam exclaimed: - Please let me hear what you accuse him of. I need to know how he treats others.,"""Please tell me what you are accusing him of,"" cried Colonel Fitzwilliam. ""I want to know how he behaves among strangers.""","––Tell me, please, what you accuse him of ––exclaimed Colonel Fitzwilliam––. I would like to know how he behaves among strangers."
1018,"['señor darcy', 'darcy', 'darc', 'mr darcy']",,"“You shall hear, then—but prepare for something very dreadful. The first time of my ever seeing him in Hertfordshire, you must know, was at a ball—and at this ball, what do you think he did? He danced only four dances! I am sorry to pain you, but so it was. He danced only four dances, though gentlemen were scarce; and, to my certain knowledge, more than one young lady was sitting down in want of a partner. Mr. Darcy, you cannot deny the fact.”","- Thế thì anh sẽ nghe, nhưng nên chuẩn bị nghe điều kinh khiếp. Lần đầu tiên tôi gặp anh ấy tại Hertfordshire, anh biết chứ, là tại một buổi dạ vũ, và trong buổi dạ vũ này, anh nghĩ anh ấy đã làm gì? Chỉ khiêu vũ bốn bản! Xin lỗi đã làm anh đau lòng, nhưng đúng như thế. Anh ấy chỉ khiêu vũ bốn bản, mặc dù thanh niên thì hiếm hoi, và tôi biết rõ có một cô gái trẻ phải ngồi ngoài vì thiếu bạn nhảy. Anh Darcy, anh không thể chối bỏ sự kiện.","""Dinleyin o halde –ama kendinizi çok feci bir şeye hazırlayın. Onu Hertfordshire'de ilk gördüğümde balodaydık –ve bu baloda bilin bakalım ne yaptı? Sadece dört kez dans etti! Sizi üzdüğüm için özür dilerim –ama öyle. Az erkek olduğu halde sadece dört dans; ve iyi biliyorum ki birçok hanım eş yokluğundan oturup kalmıştı. Mr Darcy, yaptığınızı inkâr edemezsiniz.","––Se lo diré, pero prepárese a oír algo muy espantoso. Ha de saber que la primera vez que le vi fue en un baile, y en ese baile, ¿qué cree usted que hizo? Pues no bailó más que cuatro piezas, a pesar de escasear los caballeros, y más de una dama se quedó sentada por falta de pareja. Señor Darcy, no puede negarlo.","- Then you will listen, but be prepared to hear something dreadful. The first time I met him was in Hertfordshire, you know, at a ball, and at this ball, do you know what he did? He only danced four dances! Sorry to break your heart, but that's the truth. He only danced four dances, even though young men were scarce, and I know for a fact that there was a young girl who had to sit out because there were not enough dance partners. Mr. Darcy, you cannot deny the fact.","""Listen then –but prepare yourself for something very dreadful. When I first saw him in Hertfordshire, we were at a ball –and guess what he did at this ball? He danced only four times! I apologize for upsetting you –but that's how it was. Only four dances, despite the lack of men; and I know very well that many ladies were left sitting due to the absence of partners. Mr. Darcy, you cannot deny what you did.""","––I will tell you, but prepare yourself to hear something very dreadful. You must know that the first time I saw him was at a ball, and at that ball, what do you think he did? Well, he only danced four pieces, despite the scarcity of gentlemen, and more than one lady was left sitting for lack of a partner. Mr. Darcy, you cannot deny it."
1021,"['darcy', 'darcy–']",,"“Perhaps,” said Darcy, “I should have judged better had I sought an introduction, but I am ill-qualified to recommend myself to strangers.”","Darcy nói: - Có thể tôi nên suy xét kỹ hơn nếu tôi tìm cách được giới thiệu, nhưng tôi không có đủ tư cách để tự giới thiệu với người lạ.","""Belki,"" dedi Darcy, ""farklı davranırdım, tanışma imkânı arasaydım; ama kendimi yabancılara tanıtmak konusunda beceriksizim.",––Puede que me habría juzgado mejor ––añadió Darcy–– si hubiese solicitado que me presentaran. Pero no sirvo para darme a conocer a extraños.,"Darcy said: - Perhaps I should consider more carefully if I seek an introduction, but I am not qualified to introduce myself to strangers.","""Perhaps,"" said Darcy, ""I would behave differently if I sought the opportunity to meet; but I am inept at introducing myself to strangers.""",––Perhaps you would have judged me better ––added Darcy–– if I had requested an introduction. But I am not good at making myself known to strangers.
1024,"['darcy', 'darcy–']",,"“I certainly have not the talent which some people possess,” said Darcy, “of conversing easily with those I have never seen before. I cannot catch their tone of conversation, or appear interested in their concerns, as I often see done.”","Darcy nói: - Chắc chắn tôi không có tài năng mà vài người có, để trò chuyện dễ dàng với người mà mình chưa từng gặp trước đây. Tôi không thể tham gia vào những câu chuyện của họ hoặc tỏ ra quan tâm đến những vấn đề của họ, như tôi thường thấy họ làm.","""Bazı insanların sahip olduğu yetenek bende yok,"" dedi Darcy, ""daha önce görmediğim insanlarla rahat konuşma yeteneği. Başkaları gibi konuşmalarının tonunu yakalayamıyorum, sözettikleri şeylere ilgi duyuyormuş gibi görünemiyorum.",––Reconozco ––dijo Darcy–– que no tengo la habilidad que otros poseen de conversar fácilmente con las personas que jamás he visto. No puedo hacerme a esas conversaciones y fingir que me intereso por sus cosas como se acostumbra.,"Darcy said: - I certainly don't have the talent that some people possess, to easily converse with someone they've never met before. I can't join in their conversations or show interest in their issues, as I often see them do.","""I don't have the talent that some people possess,"" said Darcy, ""the ability to comfortably talk to people I haven't met before. I can't catch the tone of their conversations like others do, I can't seem to show interest in the things they talk about.""",––I acknowledge ––said Darcy–– that I do not have the ability that others possess to converse easily with people I have never seen. I cannot engage in those conversations and pretend to be interested in their affairs as is customary.
1025,"['elizabeth', 'elizabeth–']",,"“My fingers,” said Elizabeth, “do not move over this instrument in the masterly manner which I see so many women’s do. They have not the same force or rapidity, and do not produce the same expression. But then I have always supposed it to be my own fault—because I would not take the trouble of practising. It is not that I do not believe my fingers as capable as any other woman’s of superior execution.”","Elizabeth nói: - Các ngón tay của tôi không được điêu luyện trên cây đàn này như rất nhiều cô gái khác, vì không có cùng sức mạnh hay sự điêu luyện, và không diễn tả cùng cảm xúc. Nhưng rồi tôi luôn cho đấy là lỗi của tôi – bởi vì tôi không chịu khó luyện tập. Không phải là tôi không tin các ngón tay của tôi có cùng khả năng như bất kỳ phụ nữ nào chơi hay hơn tôi.","""Parmaklarım,"" dedi Elizabeth, ""bu aletin üstünde birçok kadının parmakları gibi ustaca gezinmiyor. Aynı güce, aynı hıza sahip değiller, aynı ifadeyi de yaratmıyorlar. Ama ben bunun hep kendi hatam olduğunu düşündüm –pratik yapma sıkıntısına katlanmadığım için. Yoksa benim parmaklarımın başka bir kadının parmakları gibi üstün beceriye sahip olamayacağına inandığımdan değil.","––Mis dedos ––repuso Elizabeth–– no se mueven sobre este instrumento del modo magistral con que he visto moverse los dedos de otras mujeres; no tienen la misma fuerza ni la misma agilidad, y no pueden producir la misma impresión. Pero siempre he creído que era culpa mía, por no haberme querido tomar el trabajo de hacer ejercicios. No porque mis dedos no sean capaces, como los de cualquier otra mujer, de tocar perfectamente.","Elizabeth said: - My fingers are not as skillful on this instrument as many other girls', because they lack the same strength or dexterity, and do not express the same emotions. But then I always considered it my fault – because I did not practice diligently. It's not that I don't believe my fingers have the same potential as any woman who plays better than me.","""My fingers,"" said Elizabeth, ""do not skillfully glide over this instrument like the fingers of many women. They do not have the same strength, the same speed, nor do they create the same expression. But I always thought that this was my own fault – because I did not endure the trouble of practicing. Not because I believed that my fingers could not possess the superior skill like another woman's fingers.""","––My fingers ––replied Elizabeth–– do not move over this instrument in the masterful way I have seen other women's fingers move; they do not have the same strength or agility, and they cannot produce the same impression. But I have always believed it was my fault, for not wanting to take the trouble to do exercises. Not because my fingers are not capable, like those of any other woman, of playing perfectly."
1026,['darcy'],,"Darcy smiled and said, “You are perfectly right. You have employed your time much better. No one admitted to the privilege of hearing you can think anything wanting. We neither of us perform to strangers.”",Darcy mỉm cười: - Cô hoàn toàn đúng. Cô đã dùng thời giờ của cô một cách ích lợi hơn rất nhiều. Không một ai được đặc quyền nghe cô đàn lại có thể nghĩ còn có yếu kém gì. Cả hai chúng ta đều không trình diễn cho người lạ.,"Darcy gülümsedi ve şöyle dedi, ""Çok haklısınız. Zamanınızı çok daha iyi kullanmışsınız. Sizi dinleme ayrıcalığı kazanmış hiç kimse herhangi bir kusur bulamaz. Biz ikimiz de yabancılara çalmayız.",Darcy sonrió y le dijo: ––Tiene usted toda la razón. Ha empleado el tiempo mucho mejor. Nadie que tenga el privilegio de escucharla podrá ponerle peros. Ninguno de nosotros toca ante desconocidos.,Darcy smiled: - You are absolutely right. You have used your time much more beneficially. No one who has the privilege of hearing you play can think there is any weakness. Neither of us performs for strangers.,"Darcy smiled and said, ""You are very right. You have used your time much better. No one who has had the privilege of listening to you can find any fault. We both do not play for strangers.""",Darcy smiled and said to her: ––You are absolutely right. You have used your time much better. No one who has the privilege of listening to you will be able to find fault. None of us perform in front of strangers.
1040,"['bingley', 'mr bingley']",,"“If he means to be but little at Netherfield, it would be better for the neighbourhood that he should give up the place entirely, for then we might possibly get a settled family there. But, perhaps, Mr. Bingley did not take the house so much for the convenience of the neighbourhood as for his own, and we must expect him to keep or quit it on the same principle.”","- Nếu anh ấy định ít khi lưu lại Netherfield, có thể tốt hơn cho láng giềng nếu anh trả lại hẳn ngôi nhà, vì lúc ấy chúng tôi có thể có một gia đình định cư hẳn ở đấy. Nhưng có lẽ anh Bingley dùng ngôi nhà không phải cho sự tiện lợi của láng giềng mà là vì sự thuận tiện của chính anh ấy, và chúng tôi nghĩ anh sẽ giữ hoặc trả lại ngôi nhà theo cùng nguyên tắc ấy.","""Netherfield'de pek kalmayı düşünmüyorsa orayı tümden bırakması muhit için daha iyi olur, çünkü o zaman oraya bir aile yerleşebilir. Ama belki Mr Bingley evi muhite yararı olsun diye değil kendisi için tutmuştur; bu aynı nedenle de tutacak ya da bırakacaktır herhalde.","––Si tiene la intención de estar poco tiempo en Netherfield, sería mejor para la vecindad que lo dejase completamente, y así posiblemente podría instalarse otra familia allí. Pero quizá el señor Bingley no haya tomado la casa tanto por la conveniencia de la vecindad como por la suya propia, y es de esperar que la conserve o la deje en virtud de ese mismo principio.","- If he intends to rarely stay at Netherfield, it might be better for the neighbors if he returns the house entirely, because then we could have a family permanently settled there. But perhaps Mr. Bingley uses the house not for the convenience of the neighbors but for his own convenience, and we think he will keep or return the house based on that same principle.","""If he does not intend to stay long at Netherfield, it would be better for the neighborhood if he left it altogether, because then a family could settle there. But perhaps Mr. Bingley has rented the house not for the benefit of the neighborhood, but for himself; and he will probably keep it or leave it for the same reason.""","––If you intend to stay for a short time at Netherfield, it would be better for the neighborhood if you left it completely, and thus possibly another family could settle there. But perhaps Mr. Bingley has taken the house not so much for the convenience of the neighborhood as for his own, and it is to be hoped that he will keep it or leave it based on that same principle."
