line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
1771,,['ben'],"“The, uh, exchange is going to be, uh, complicated,” Ben says. There’s a lot of fumbling going on beneath that robe, and I’m trying not to imagine what’s happening when out from underneath a robe comes a Miller Lite bottle filled with pee (which looks astoundingly similar to Miller Lite). Ben deposits the full bottle in the cup holder, grabs the new one from Radar, and then sighs with relief.","“Cuộc, ơ, chuyển giao có chút, ơ phức tạp,” Ben nói. Một loạt hành động lùng bùng dưới lớp áo chùng. Tôi cố không tưởng tượng điều gì đang xảy ra thì từ tà áo nhô ra một chai Miller Lite đong đầy nước tiểu (trông giống bia Miller Lite lạ lùng). Ben đặt cái chai đầy vào chỗ cắm cốc, tóm lấy chai mới từ Radar, rồi lại thở dài sung sướng.","“Eee, değiştirme işi biraz, şey, karmaşık olacak,” diyor Ben. O cübbenin altında çok fazla el yordamıyla yoklama yapılıyor ve cübbenin altmdan (şaşırtıcı bir şekilde Miller Lite’a benzeyen) çişle dolu bir Miller Lite şişesi çıktığında, neler olduğunu gözümde canlandırmamaya çalışıyorum. Ben, dolu şişeyi bardak tutucuya emanet edip Radar’dan yenisini kapıyor ve sonra rahatlamayla iç geçiriyor.","—Uf, va a ser… complicado… cambiar la botella —dice Ben. Veo movimientos debajo de su toga e intento no imaginar qué pasa cuando de debajo de una toga aparece una botella de cerveza llena de pis (que se parece muchísimo a la cerveza). Ben deja la botella llena en el posavasos, coge la vacía de la mano de Radar y suspira aliviado.","“The, uh, transfer is a bit, uh, complicated,” Ben said. A series of actions rustled under the robe. I tried not to imagine what was happening when a bottle of Miller Lite filled with urine (strangely resembling Miller Lite) emerged from the hem of the robe. Ben placed the full bottle into the cup holder, grabbed a new one from Radar, and sighed contentedly.","“Uh, the replacement thing is a bit, um, complicated,” says Ben. There’s a lot of fumbling happening under that robe, and when a bottle of Miller Lite (surprisingly resembling urine) emerges from under the robe, I try not to visualize what’s going on. Ben places the full bottle in the cup holder, grabs a new one from Radar, and then sighs with relief.","—Ugh, it's going to be... complicated... to change the bottle —says Ben. I see movements under his toga and try not to imagine what happens when a bottle of beer full of piss (which looks a lot like beer) appears from under a toga. Ben leaves the full bottle in the cup holder, takes the empty one from Radar's hand, and sighs with relief."
1772,,[],"The rest of us, meanwhile, are left to contemplate the pee in the cup holder. The road is not particularly bumpy, but the shocks on the minivan leave something to be desired, so the pee swishes back and forth at the top of the bottle.","Trong khi đó, những đứa còn lại được mãn nhãn ngắm chai nước tiểu ở chỗ cắm cốc. Đường không đặc biệt gồ ghề, nhưng những rung xóc trên xe cũng là quá đủ, nước tiểu sóng sánh ngấp nghé ngay miệng chai.","Bu sırada geri kalanımıza, bardak tutucusundaki çiş konusunda düşünmek kalıyor. Yol fazla engebeli değil ama minivandaki sarsıntılar hiç hoş değil, bu yüzden çiş şişenin ağzında ileri geri şıpırdıyor.","Entretanto, los demás no podemos evitar contemplar el pis del posavasos. La carretera no tiene excesivos baches, pero las sacudidas del monovolumen no están nada mal, de modo que el pis va de un lado al otro del cuello de la botella.","Meanwhile, the remaining kids were delighted to gaze at the bottle of urine in the cup holder. The road wasn't particularly bumpy, but the jolts on the bus were more than enough, causing the urine to slosh right up to the bottle's mouth.","Meanwhile, the rest of us are left to think about the pee in the cup holder. The road isn't too bumpy, but the jolts in the minivan are quite unpleasant, so the pee sloshes back and forth at the mouth of the bottle.","However, the rest of us cannot help but stare at the coaster's pee. The road does not have too many potholes, but the jolts of the minivan are quite significant, so the pee goes from one side to the other of the bottle's neck."
1773,,['ben'],"“Ben, if you get pee in my brand-new car, I am going to cut your balls off.”","“Ben ơi, nếu ông làm rơi giọt nào trong xe mới toanh của tôi, thì tôi sẽ xử hai bé bi của ông.”","“Ben, eğer yepyeni arabama çiş bulaştırırsan, toplarını kesip koparacağım.","—Ben, si me salpicas de meados el coche nuevo, te corto las pelotas.","""Ben, if you spill a drop in my brand new car, I'll deal with your two little balls.""","""Ben, if you get pee on my brand new car, I'll cut off your balls.""""","—Ben, if you splash my new car with piss, I'll cut your balls off."
1774,,['ben'],"Still peeing, Ben looks over at me, smirking. “You’re gonna need a hell of a big knife, bro.” And then finally I hear the stream slow. He’s soon finished, and then in one swift motion he throws the new bottle out the window. The full one follows.","Vẫn đang tiểu, Ben nhìn sang tôi cười gian manh. “Ông sẽ cần đến một con dao to quỉ khốc thần sầu đấy.” Rồi cuối cùng tôi nghe thấy dòng chảy chậm lại. Nó sắp xong rồi, và bằng động tác nhanh như cắt nó ném cái chai mới qua cửa sổ. Tiếp theo là chai đầy.","Hâlâ işeyen Ben bana bakıp sırıtıyor. “Gerçekten büyük bir bıçağa ihtiyacın olacak, kardeşim.” Sonra nihayet akışın yavaşladığını duyuyorum. Kısa süre sonra işini bitiriyor ve tek bir çevik hareketle yeni şişeyi pencereden dışarı atıyor. Dolu olan da onu takip ediyor.","Levanta los ojos hacia mí y me lanza una sonrisa de superioridad sin dejar de mear. —Vas a necesitar un cuchillo gigante, colega —me contesta. Y por fin oigo que el chorro afloja. Acaba enseguida, y con un movimiento rápido lanza la segunda botella por la ventana. Y después la primera.","Still peeing, Ben looked over at me with a sly smile. ""You're going to need a huge, terrifying knife."" Then finally, I heard the flow slow down. It was almost done, and with a swift motion, he threw the new bottle out the window. Next came the full bottle.","Ben, who is still peeing, looks at me and grins. ""You really need a big knife, brother."" Then I finally hear the flow slowing down. Soon after, he finishes his business and with a single swift motion, throws the new bottle out the window. The full one follows it.","He lifts his eyes towards me and throws me a superior smile without stopping peeing. —You're going to need a giant knife, buddy —he replies to me. And finally I hear that the stream weakens. It ends quickly, and with a swift motion, he throws the second bottle out the window. And then the first one."
1775,,"['radar', 'lacey', 'joder']","Lacey is fake-gagging—or maybe really gagging. Radar says, “God, did you wake up this morning and drink eighteen gallons of water?”","Lacey giả vờ–mà cũng có thể thực sự–bụm miệng ọe. Radar nói, “Trời ơi, sáng nay ông tỉnh dậy và uống mười tám ga-lông nước hả?”","Lacey yalandan öğürüyor... ya da belki gerçekten öğürüyor. Radar, “Tanrım, bu sabah uyanıp yetmiş litre su mu içtin?” diyor.","Lacey finge tener arcadas, o quizá las tiene de verdad. —Joder, ¿te has despertado esta mañana y te has bebido setenta litros de agua? —dice Radar.","Lacey pretended—or maybe actually—covered her mouth and gagged. Radar said, ""Oh my God, did you wake up this morning and drink eighteen gallons of water?""","Lacey is fake gagging... or maybe she's really gagging. Radar says, ""God, did you wake up and drink seventy liters of water this morning?""","Lacey pretends to gag, or maybe she really is gagging. —Damn, did you wake up this morning and drink seventy liters of water? —says Radar."
1776,,"['ben starling', 'ben', 'ben starlin', 'i', 'keg stand record holder']","But Ben is beaming. He is holding his fists in the air, triumphant, and he is shouting, “Not a drop on the seat! I’m Ben Starling. First clarinet, WPHS Marching Band. Keg Stand Record Holder. Pee-in-the-car champion. I shook up the world! I must be the greatest!”","Nhưng Ben cười nhăn nhở. Nó đắc thắng đấm vào không khí, reo hò inh ỏi, “Không rơi giọt nào ra xe! Mình là Ben Starling. Cây clarinet số một của dàn diễu hành trường Winter Park. Quán Quân Bom Bia! Vô địch tiểu-ở-trong-xe. Mình làm rung chuyển thế giới! Mình là người xuất sắc nhất!”","Ama Ben’in gözleri parlıyor. Yumruklarını zafer edasıyla havaya kaldırıyor ve bağırıyor: “Koltukta bir damla bile yok! Benim adım Ben Starling. WPL bandosunda, birinci klarnet. Fıçı duruşu rekortmeni. Arabada işeme şampiyonu. Dünyayı yerinden oynattım! En büyük benim!","Pero Ben está radiante. Levanta el puño triunfante, y grita: —¡Ni una gota en el asiento! Soy Ben Starling. Primer clarinete de la banda del Winter Park. Récord de keg stand. Campeón de mear en coche. ¡Que tiemble el mundo! ¡Soy el mejor!","But Ben grinned widely. He triumphantly punched the air, shouting loudly, ""Not a drop spilled in the car! I am Ben Starling. The number one clarinet of the Winter Park school marching band. Beer Pong Champion! Car-internal champion. I shake the world! I am the best!”","But Ben's eyes are shining. He raises his fists in a gesture of victory and shouts: ""Not a single drop on the seat! My name is Ben Starling. First clarinet in the WPL band. Barrel stance record holder. Champion of peeing in the car. I moved the world! I am the greatest!""",But Ben is radiant. He raises his triumphant fist and shouts: —Not a drop on the seat! I'm Ben Starling. First clarinet of the Winter Park band. Keg stand record holder. Champion of peeing in the car. Let the world tremble! I'm the best!
1777,,[],"Thirty-five minutes later, as our third hour comes to a close, he asks in a small voice, “When are we stopping again?”","Ba mươi lăm phút sau, sau khi xuất phát được gần ba tiếng đồng hồ, Ben thỏ thẻ hỏi, “Khi nào chúng ta lại dừng?”","Otuz beş dakika sonra, üçüncü saatimiz biterken kısık sesle soruyor: “Ne zaman duruyorduk?","Treinta y cinco minutos después, cuando llevamos ya casi tres horas de camino, pregunta en voz baja: —¿Cuándo vamos a parar?","Thirty-five minutes later, after having been on the road for nearly three hours, Ben softly asked, ""When will we stop again?""","Thirty-five minutes later, as our third hour is ending, he asks in a low voice: ""When were we stopping?""","Thirty-five minutes later, when we have already been on the road for almost three hours, he asks in a low voice: —When are we going to stop?"
1778,,[],"“One hour and three minutes, if Q keeps pace,” Radar answers.","“Một tiếng và ba phút nữa, nếu Q duy trì được tốc độ,” Radar đáp.","“Bir saat üç dakika sonra, eğer Q aynı hızı korursa,” diye cevaplıyor Radar.","—Dentro de una hora y tres minutos, si Q mantiene el ritmo —le contesta Radar.","""One hour and three minutes more, if Q can maintain the speed,"" Radar replied.","“In one hour and three minutes, if Q maintains the same speed,” answers Radar.","—In one hour and three minutes, if Q keeps the pace —Radar answers him."
1779,,['ben'],"“Okay,” Ben says. “Okay. Good. Because I have to pee.”","“Được rồi,” Ben nói. “Được. Tốt. Vì tôi phải đi tiểu.","“Tamam,” diyor Ben. “Tamam. İyi. Çünkü çişimi yapmam gerek.",—Vale —dice Ben—. Vale. Bien. Porque tengo que mear.,"“Alright,” Ben said. “Okay. Good. Because I need to pee.”","“Okay,” says Ben. “Okay. Good. Because I need to pee.”",—Okay —says Ben—. Okay. Fine. Because I have to pee.
1780,,[],Hour Four,Giờ thứ tư,Dördüncü Saat,HORA CUATRO,Fourth hour,Fourth Hour,HOUR FOUR
1781,['lacey'],,"For the first time, Lacey asks, “Are we there yet?” We laugh.","Lần đầu tiên Lacey hỏi, “Sắp đến chưa?” Chúng tôi cười rộ.","İlk defa Lacey, “Daha gelmedik mi?” diye soruyor. Gülüyoruz.",—¿Ya llegamos? —pregunta Lacey por primera vez. Nos reímos.,"The first time Lacey asked, ""Are we there yet?"" We burst out laughing.","For the first time, Lacey asks, ""Aren't we there yet?"" We laugh.",—Are we there yet? —asks Lacey for the first time. We laughed.
1782,,[],"We are, however, in Georgia, a state I love and adore for this reason and this reason only: the speed limit here is seventy, which means I can up my speed to seventy-seven. Aside from that, Georgia reminds me of Florida.","Nhưng chúng tôi đang ở Georgia, bang tôi vừa yêu vừa mến vì một và chỉ một lí do: tốc độ giới hạn ở đây là bảy mươi, tức là tôi có thể tăng tốc lên bảy mươi bảy. Bên cạnh đó, Georgia khiến tôi nhớ đến Florida.","Ne var ki Georgia’dayız, sadece ve sadece tek bir nedenle sevdiğim ve taptığım eyalette: Burada hız sının yüz on beş kilometre ve bu da hızımı yüz yirmi dokuza yükseltebilirim demek oluyor. Bunun yam sıra, Georgia bana Florida’yı hatırlatıyor.","Pero estamos en Georgia, un estado que amo y adoro única y exclusivamente por la siguiente razón: el límite de velocidad es de ciento diez, lo que significa que puedo subir a ciento veinticinco. Por lo demás, Georgia me recuerda a Florida.","But we were in Georgia, a state I both love and cherish for one and only one reason: the speed limit here is seventy, which means I can speed up to seventy-seven. Besides that, Georgia reminds me of Florida.","However, we are in Georgia, the state I love and adore for one reason and one reason only: The speed limit here is one hundred fifteen kilometers per hour, which means I can increase my speed to one hundred twenty-nine. Besides, Georgia reminds me of Florida.","But we are in Georgia, a state I love and adore solely and exclusively for the following reason: the speed limit is one hundred and ten, which means I can go up to one hundred and twenty-five. Otherwise, Georgia reminds me of Florida."
1783,,"['ben', 'lacey']","We spend the hour preparing for our first stop. This is an important stop, because I am very, very, very, very hungry and dehydrated. For some reason, talking about the food we’ll buy at the BP eases the pangs. Lacey prepares a grocery list for each of us, written in small letters on the backs of receipts she found in her purse. She makes Ben lean out the passenger-side window to see which side the gas cap is on. She forces us to memorize our grocery lists and then quizzes us. We talk through our visit to the gas station several times; it needs to be as well-executed as a stock car pit stop.","Chúng tôi dành cả tiếng chuẩn bị cho chặng dừng đầu tiên. Dừng lần này quan trọng, vì tôi đang rất, rất, rất, rất đói và mất nước. Chẳng hiểu sao, nói đến những đồ ăn chúng tôi sẽ mua ở BP khiến cơn cồn cào dịu lại. Lacey lập danh mục các mặt hàng cho từng người, viết chữ thật nhỏ lên mặt sau những hóa đơn còn trong ví của cậu ấy. Lacey bảo Ben hãy thò đầu qua cửa sổ chỗ ghế trước xem nắp bình xăng ở phía bên nào. Cậu ấy bắt bọn tôi ghi nhớ danh mục và kiểm tra xem đã thuộc chưa. Chúng tôi ôn đi ôn lại các việc ở trạm xăng, tất cả cần trơn tru mau lẹ như một chiếc xe đua dừng ở đường pit.","Bu saati ilk molamıza hazırlanarak geçiriyoruz. Bu önemli bir mola, çünkü çok çok çok çok aç ve susuzum. Nedense, BFde alacağımız yiyecekler hakkında konuşmak, mide ağrılarım dindinyor. Lacey, çantasında bulduğu makbuzların arkasına her bilimiz için, küçük harflerle yazılmış alışveriş listeleri hazırlıyor. Benzin kapağının ne tarafta olduğunu görmesi için Ben’in ön koltuğun penceresinden dışarı sarkmasını istiyor. Bizi yiyecek listelerimizi ezberlemeye zorluyor ve sonra sınav yapıyor. Benzin istasyonuna olan ziyaretimizi baştan sona birçok kez tartışıyoruz; bunun bir yarış arabasının pit duruşu kadar iyi uygulanması gerek.","Pasamos la cuarta hora preparando nuestra primera parada. Es una parada importante, porque tengo mucha mucha mucha mucha hambre y estoy deshidratado. Por alguna razón, hablar de la comida que vamos a comprar en la gasolinera alivia las punzadas. Lacey prepara una lista de la compra para cada uno de nosotros, que escribe con letra pequeña en la parte de atrás de los tíquets que había encontrado en su bolso. Le pide a Ben que se asome por la ventanilla del copiloto para ver en qué lado está la tapa del depósito de gasolina. Nos obliga a memorizar la lista y luego nos la pregunta. Repasamos la incursión en la gasolinera varias veces. Tiene que ser tan eficaz como una parada en boxes.","We spent an entire hour preparing for the first stop. This stop was important because I was very, very, very, very hungry and dehydrated. For some reason, talking about the food we would buy at BP made the hunger pangs subside. Lacey made a list of items for each person, writing very small on the back of the receipts still in his wallet. Lacey told Ben to stick his head out the front seat window to see which side the gas cap was on. He made us memorize the list and check if we had it down. We went over the tasks at the gas station repeatedly, everything needed to be smooth and quick like a race car stopping at the pit lane.","We are spending this hour preparing for our first break. This is an important break because I am very, very, very, very hungry and thirsty. For some reason, talking about the food we will get at BF eases my stomach pains. Lacey is preparing shopping lists for each of us, written in small letters on the back of receipts she found in her bag. She asks Ben to lean out of the front seat window to see which side the gas cap is on. She forces us to memorize our food lists and then quizzes us. We discuss our visit to the gas station from start to finish many times; it needs to be executed as well as a pit stop for a race car.","We spent the fourth hour preparing for our first stop. It's an important stop because I am very very very very hungry and dehydrated. For some reason, talking about the food we are going to buy at the gas station eases the pangs. Lacey prepares a shopping list for each of us, which she writes in small letters on the back of the receipts she found in her purse. She asks Ben to lean out the passenger window to see which side the gas tank cap is on. She makes us memorize the list and then quizzes us on it. We review the gas station raid several times. It has to be as efficient as a pit stop."
1784,['lacey'],,"“One more time,” Lacey says.","“Tổng duyệt lần nữa,” Lacey nói.","“Bir kez daha,” diyor Lacey.",—Otra vez —dice Lacey.,"“Final rehearsal again,” Lacey said.","“Once more,” says Lacey.",—Again —says Lacey.
1785,,['radar'],"“I’m the gas man,” Radar says. “After I start the fill-up, I run inside while the pump is pumping even though I’m supposed to stay near the pump at all times, and I give you the card. Then I return to the gas.”","“Tớ phụ trách xăng,” Radar nói. “Sau khi khởi động cây xăng, tớ chạy vào trong trong khi vòi bơm vẫn hoạt động, dù theo luật tớ phải liên tục đứng cạnh cây xăng, và đưa thẻ cho cậu. Rồi tớ chạy về cây xăng.","“Ben benzini dolduracağım,” diyor Radar. “Doldurmaya başladıktan sonra, normalde arabanın yamnda kalmam gerekse de pompa pompalarken içeri koşup size kartı veriyorum. Sonra arabanın başma geri dönüyorum.","—Soy el hombre de la gasolina —dice Radar—. En cuanto empiece a llenarse el depósito, entro corriendo mientras el surtidor bombea gasolina, aunque se supone que no puedo moverme del surtidor en ningún momento, y te doy la tarjeta. Luego vuelvo al surtidor.","“I'll handle the gas,” Radar said. “After starting the pump, I'll run inside while the nozzle is still pumping, even though by law I have to stay by the pump, and give you the card. Then I'll run back to the pump.”","“I will fill up the gas,” says Radar. “After I start filling, although I normally need to stay by the car, I run inside to give you the card while the pump is pumping. Then I return to the car.”","—I am the gas man —says Radar—. As soon as the tank starts filling up, I run inside while the pump is pumping gas, even though I'm not supposed to leave the pump at any time, and I give you the card. Then I go back to the pump."
1786,['lacey'],,"“I take the card to the guy behind the counter,” Lacey says.","“Tớ đưa thẻ cho anh ở quầy thanh toán,” Lacey nói.","“Ben kartı kasadaki adama götürüyorum,” diyor Lacey.",—Yo le doy la tarjeta al tipo que esté en el mostrador —dice Lacey.,"“I gave the card to the guy at the checkout counter,” Lacey said.","""I'm taking the card to the man at the counter,"" says Lacey.",—I give the card to the guy at the counter —says Lacey.
1787,,[],"“Or girl,” I add.","“Hoặc chị,” tôi bổ sung.","“Ya da kadına,” diye ekliyorum.",—O chica —añado.,"""Or you,"" I added.","""Or to the woman,"" I add.",—Oh girl —I add.
1788,['lacey'],,"“Not relevant,” Lacey answers.","“Chả liên quan,” Lacey nói.","“Alakasız,” diye cevap veriyor Lacey.",—No es importante —me contesta Lacey.,"""It's irrelevant,"" Lacey said.","“Irrelevant,” Lacey replies.",—It's not important —Lacey answers me.
1789,,[],“I’m just saying—don’t be so sexist.”,“Tớ chỉ muốn nói–cậu đừng phân biệt giới thế chứ.”,“Sadece söylemek istedim... bu kadar seksist olma.,—Solo digo que… no seas tan sexista.,"""I just want to say—don't be sexist.""",“I just wanted to say... don't be so sexist.”,—I'm just saying... don't be so sexist.
1790,,[],"“Oh whatever, Q. I take the card to the person behind the counter. I tell her or him to ring up everything we bring. Then I pee.”","“Ừ, sao cũng được. Tớ đưa thẻ cho người đứng ở quầy toán. Tớ bảo anh hoặc chị ấy hãy nhập ngay tất cả những gì bọn mình mang ra. Rồi tớ đi tiểu.”","“Of, her neyse, Q. Ben kartı kasadaki kişiye götürüyorum. Kadına ya da adama getirdiğimiz her şeyi kasadan geçirmesini söylüyorum. Sonra çişimi yapıyorum.","—Da igual, Q. Le doy la tarjeta a la persona que esté en el mostrador. Le digo que pase todo lo que llevamos. Y me voy a hacer pis.","“Okay, whatever. I give the card to the person at the checkout counter. I tell him or her to immediately enter everything we are taking out. Then I go to the bathroom.”","""Oh, whatever, Q."" ""I take the card to the person at the checkout."" ""I tell the woman or man to scan everything we brought."" ""Then I go to the bathroom.""""","—It doesn't matter, Q. I'll give the card to the person at the counter. I'll tell them to ring up everything we have. And I'm going to go pee."
1791,,[],"I add, “Meanwhile, I’m getting everything on my list and bringing it up to the front.”","Tôi nói thêm, “Trong khi đó, tớ lấy các thứ trong danh mục của mình và mang đến quầy thanh toán.",Ekliyorum: “Bu sırada listemdeki her şeyi alıp ön tarafa getiriyorum.,"—Entretanto, yo estoy cogiendo todo lo de mi lista y lo llevo al mostrador —añado.","I added, ""Meanwhile, I'll take the items from my list and bring them to the checkout counter.""""","I'm adding: ""In the meantime, I'm taking everything on my list and bringing it to the front.""","—Meanwhile, I am picking up everything on my list and taking it to the counter —I add."
1792,,['ben'],"Ben says, “And I’m peeing. Then when I finish peeing, I’ll get the stuff on my list.”","Ben nói, “Tớ đi tiểu. Sau khi tiểu xong tớ sẽ lấy các thứ trong danh mục của mình.”","Ben, ‘Ve ben çişimi yapıyorum. Sonra çişimi yapmayı bitirince, listemdeki malzemeleri alıyorum,” diyor.","—Y yo estoy meando —dice Ben—. Cuando acabo de mear, cojo las cosas de mi lista.","Ben said, ""I need to pee."" ""After I finish peeing, I will get the items on my list.""","Ben, 'And I am peeing.' Then, when I finish peeing, I get the items on my list,"" he says.","—And I'm peeing —says Ben—. When I finish peeing, I grab the things from my list."
1793,,[],"“Most importantly shirts,” Radar says. “People keep looking at me funny.”","“Quan trọng nhất là áo,” Radar nói. “Người ta cứ nhìn tớ cười cười.","“En önemlisi tişörtler,” diyor Radar, “insanlar bana tuhaf bakıyor.",—Lo más importante son las camisetas —dice Radar—. La gente no deja de mirarme y de sonreír.,"“The most important thing is the shirt,” Radar said. “People keep looking at me and laughing.”","“The most important thing is the t-shirts,” says Radar, “people look at me strangely.”",—The most important thing is the T-shirts —says Radar—. People keep looking at me and smiling.
1794,['lacey'],,"Lacey says, “I sign the receipt when I get out of the bathroom.”","Lacey nói, “Tớ kí vào hóa đơn sau khi ra từ nhà vệ sinh.”","Lacey, “Tuvaletten çıkınca makbuzu imzalıyorum,” diyor.",—Yo firmo el tíquet cuando salgo del baño —dice Lacey.,"Lacey said, ""I signed the bill after coming out of the restroom.""","Lacey says, ""I'll sign the receipt after I come out of the bathroom.""",—I sign the ticket when I leave the bathroom —says Lacey.
1795,,['radar'],"“And then the moment the tank is full, I’m going to get in the minivan and drive away, so y’all had better be in there. I will seriously leave your asses. You have six minutes,” Radar says.","“Ngay khi xăng đầy bình, tớ sẽ vào xe và phóng đi luôn, vậy các bồ tèo nên có mặt trong xe rồi. Tớ sẽ nghiêm túc để cái mông của các bồ lại nếu mọi người không đúng giờ. Chúng ta có sáu phút,” Radar nói.","“Depo dolduğu anda minivana binip gideceğim, bu yüzden orada olsaniz iyi olur. Cidden kıçlarınızı burada bırakırım. Altı dakikanız var,” diyor Radar.","—Y en cuanto el depósito esté lleno, me meto en el coche y arranco, así que más os vale estar todos dentro. Si no, os juro que os dejo tirados. Tenéis seis minutos —dice Radar.","""As soon as the tank is full, I'll get in the car and drive off immediately, so you guys should already be in the car. I'll seriously leave your butts behind if you're not on time. We have six minutes,"" Radar said.","“As soon as the tank is full, I'm getting in the minivan and leaving, so you better be there. Seriously, I'll leave your asses here. You have six minutes,” says Radar.","—And as soon as the tank is full, I'm getting in the car and starting it, so you all better be inside. If not, I swear I'll leave you behind. You have six minutes —says Radar."
1796,,"['radar', 'ben', 'lacey']","“Six minutes,” I say, nodding my head. And Lacey and Ben repeat it also. “Six minutes.” “Six minutes.” At 5:35 P.M., with nine hundred miles to go, Radar informs us that, according to his handheld, the next exit will have a BP.","“Sáu phút,” tôi nói, gật gật đầu. Lacey và Ben cũng nhắc lại. “Sáu phút. “Sáu phút.” Vào 5:35 chiều, với chín trăm dặm đã đi, Radar thông báo rằng, theo máy tính cầm tay của nó, lối ra tiếp theo sẽ có một trạm BP.","“Altı dakika,” diyorum başımı sallayarak. Lacey ile Ben de tekrar ediyorlar. “Altı dakika.” “Altı dakika.” Öğleden sonra 17:35’te, gidilecek bin dört yüz elli kilometrelik yol varken Radar bize, el bilgisayarına göre sonraki çıkışta bir BP olduğunu bildiriyor.","—Seis minutos —digo asintiendo. —Seis minutos —repiten también Lacey y Ben. A las 5:35 de la tarde, con mil cuatrocientos kilómetros por delante, Radar nos informa de que, según su ordenador, en la siguiente salida hay una gasolinera BP.","“Six minutes,” I said, nodding my head. Lacey and Ben repeated. “Six minutes.” ""Six minutes."" At 5:35 PM, with nine hundred miles traveled, Radar announced that, according to its handheld computer, the next exit would have a BP station.","“Six minutes,” I say, nodding my head. Lacey and Ben repeat it too. “Six minutes.” “Six minutes.” At 5:35 in the afternoon, While there are one thousand four hundred and fifty kilometers to go, Radar informs us, according to the handheld computer, that there is a BP at the next exit.","—Six minutes —I say, nodding. —Six minutes —repeat Lacey and Ben as well. At 5:35 in the afternoon, with fourteen hundred kilometers ahead of us, Radar informs us that, according to his computer, there is a BP gas station at the next exit."
