line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
1534,,[],"He sighs, relaxes his hands, but leaves them on my shoulders. He knows what I think, all right.","Ông thở dài, tay chùng lại, nhưng vẫn để trên vai tôi. Ông biết tôi nghĩ gì, được thôi.","İç çekiyor, ellerini gevşetiyor, ancak yine de omuzlarımda bırakıyor onları. Ne düşündüğümü biliyor, zaten.","Él suspira, afloja las manos pero las deja sobre mis hombros. Sabe lo que pienso.","He sighed, his hand relaxed, but still rested on my shoulder. He knew what I was thinking, alright.","He sighs, relaxes his hands, but still leaves them on my shoulders. He knows what I'm thinking, anyway.","He sighs, loosens his hands but leaves them on my shoulders. He knows what I’m thinking."
1535,,[],"You can't make an omelette without breaking eggs, is what he says. We thought we could do better.","Không đập trứng thì lấy gì mà rán, ông chỉ nói thế. Chúng tôi đã nghĩ sẽ làm ra tốt hơn.","Yumurta kırmadan omlet yapamazsın, diyor. Daha iyisini yapabileceğimizi düşünmüştük.","No se puede nadar y guardar la ropa, sentencia. Pensamos que podíamos hacer que todo fuera mejor.","If you don't break eggs, what will you use to fry? That's all he said. We thought we could make it better.","You can't make an omelet without breaking eggs, he says. We thought we could do better.","You can't swim and keep your clothes dry, he declares. We thought we could make everything better."
1536,,[],"Better? I say, in a small voice. How can he think this is better?","Tốt hơn ư? Tôi nói, rất nhỏ. Làm sao ông ta cho thế này là tốt hơn được?","Daha iyisini mi? diyorum, alçak bir sesle. Bunun daha iyi olduğunu nasıl düşünebilir?","¿Mejor?, repito en voz baja. ¿Cómo puede creer que esto es mejor?","Better? I said, very softly. How can he think this is better?","""Better than this?"" I say, in a low voice. How can he think this is better?","Better?, I repeat in a low voice. How can he believe that this is better?"
1537,,[],"Better never means better for everyone, he says. It always means worse, for some.","Tốt hơn không bao giờ nghĩa là cho tất cả mọi người, ông nói. Sẽ luôn luôn là tệ hơn, với một thiểu số.","Daha iyi asla herkes için daha iyi demek değildir, diyor. Kimileri için, daha kötü demektir, her zaman.","Mejor nunca significa mejor para todos, comenta. Para algunos siempre es peor.","Better never means better for everyone, he said. It always means worse, for some.","Better never means better for everyone, he says. It always means worse, for some.","Better never means better for everyone, he comments. For some, it is always worse."
1538,,"['rita', 'cora', 'i']","I lie flat, the damp air above me like a lid. Like earth. I wish it would rain. Better still, a thunderstorm, black clouds, lightning, car-splitting sound. Theelectricity might go off. I could go down to the kitchen then, say I'm afraid, sit with Rita and Cora around the","Tôi nằm ngửa, không khí ẩm trùm trên như nắp đậy. Như đất. Tôi mong sẽ có mưa. Tốt hơn nữa là bão tới, mây đen, sét giáng, tiếng động xé màng nhĩ. Biết đâu điện sẽ cắt. Tôi sẽ được xuống dưới bếp, nói mình sợ, ngồi bên Rita và Cora quanh bàn, họ sẽ lượng thứ vì đó là nỗi sợ chung, sẽ đón tôi vào.","Dümdüz yatıyorum, üzerimdeki nemli hava bir örtü gibi. Toprak gibi. Keşke yağmur yağsa. Daha iyisi mi bir fırtına, kara bulutlar, şimşek, kulak zarını parlatıcı bir gürültü. Elektrik kesilebilirdi. Mutfağa inebilirdim o zaman, korktuğumu söyler, Rita ve Cora'yla mutfakta otururdum, korkmama izin verirlerdi çünkü paylaştıkları bir şey bu, beni de aralarına alırlardı.","Me acuesto; el aire húmedo me cubre como si fuera una tapa. Como la tierra. Me gustaría que lloviera. Mejor aún, que se desatara una tormenta con relámpagos, nubes negras y ruidos ensordecedores. Y que se cortara la luz. Entonces yo bajaría a la cocina, diría que tengo miedo y me sentaría con Rita y Cora junto a la mesa, y comprenderían mi miedo porque es el mismo que ellas sienten, y me dejarían quedarme.","I lie on my back, the humid air covering me like a lid. Like the earth. I hope it will rain. Even better if a storm comes, dark clouds, lightning strikes, ear-splitting noises. Who knows, the power might go out. I will go down to the kitchen, say I'm scared, sit beside Rita and Cora around the table, they will forgive me because it's a common fear, they will welcome me in.","I am lying flat, the humid air above me like a blanket. Like the earth. I wish it would rain. Even better, a storm, dark clouds, lightning, a noise that makes your eardrums shine. The electricity could go out. Then I could go down to the kitchen, say that I am scared, and sit in the kitchen with Rita and Cora; they would allow me to be scared because it is something they share, they would include me among them.","I lie down; the humid air covers me as if it were a lid. Like the earth. I wish it would rain. Better yet, that a storm would break out with lightning, black clouds, and deafening noises. And that the power would go out. Then I would go down to the kitchen, say that I am scared, and sit with Rita and Cora by the table, and they would understand my fear because it is the same one they feel, and they would let me stay."
1539,,"['đức chúa', 'rita', 'cora']","kitchen table, they would permit my fear because it's one they share, they'd let me in. There would be candles burning, we would watch each other's faces come and go in the flickering, in the white flashes of jagged light from outside the windows. Oh Lord, Cora would say. Oh Lord save us.","Tôi sẽ được xuống dưới bếp, nói mình sợ, ngồi bên Rita và Cora quanh bàn, họ sẽ lượng thứ vì đó là nỗi sợ chung, sẽ đón tôi vào. Sẽ có nén, chúng tôi sẽ nhìn mặt nhau chớp tắt nhờ ánh bập bùng, nhờ những luồng trắng lóa ngoằn ngoèo ngoài cửa. Lạy Đức Chúa, Cora sẽ nói. Lạy Đức Chúa cứu vớt chúng con.","Mutfağa inebilirdim o zaman, korktuğumu söyler, Rita ve Cora'yla mutfakta otururdum, korkmama izin verirlerdi çünkü paylaştıkları bir şey bu, beni de aralarına alırlardı. Yanan mumlar olurdu, pencerelerin dışından gelen keskin ışığın titreşimlerinde, beyaz parıltılarında yüzlerimizin gelip gitmesine bakardık. Aman Tanrım, derdi Cora. Tanrım, koru bizi.","Entonces yo bajaría a la cocina, diría que tengo miedo y me sentaría con Rita y Cora junto a la mesa, y comprenderían mi miedo porque es el mismo que ellas sienten, y me dejarían quedarme. Habría unas velas encendidas y miraríamos nuestros rostros yendo y viniendo bajo el parpadeo y los destellos de la luz mellada que entraría por la ventana. Oh Señor, diría Cora. Oh Señor, protégenos.","I will go down to the kitchen, say I'm scared, sit beside Rita and Cora around the table, they will forgive me because it's a common fear, they will welcome me in. There will be candles, we will see each other's faces flickering thanks to the dim light, thanks to the blinding white flashes outside the door. Oh Lord, Cora will say. Oh Lord, save us.","Then I could go down to the kitchen, say that I am scared, and sit in the kitchen with Rita and Cora; they would allow me to be scared because it is something they share, they would include me among them. There would be burning candles, we would watch our faces come and go in the sharp light vibrations, the white flashes coming from outside the windows. Oh my God, Cora would say. God, protect us.","Then I would go down to the kitchen, say that I am scared, and sit with Rita and Cora by the table, and they would understand my fear because it is the same one they feel, and they would let me stay. There would be some lit candles, and we would watch our faces come and go under the flicker and flashes of the jagged light coming through the window. Oh Lord, Cora would say. Oh Lord, protect us."
1540,,[],"The air would be clear after that, and lighter.","Không khí sẽ trong trẻo hơn sau đó, thoáng đãng hơn.",Hava bundan sonra temiz ve daha hafif olurdu.,"Después de eso, el aire se despejaría y sería más claro.",The air will be clearer and more open afterwards.,The air would be cleaner and lighter from now on.,"After that, the air would clear up and be more transparent."
1541,['cora'],,"I look up at the ceiling, the round circle of plaster flowers. Draw a circle, step into it, it will protect you. From the center was the chandelier, and from the chandelier a twisted strip of sheet was hanging down. That's where she was swinging, just lightly, like a pendulum; the way you could swing as a child, hanging by your hands from a tree branch. She was safe then, protected altogether, by the time Cora opened the door. Sometimes I think she's still in here, with me.","Tôi nhìn lên trần nhà, vòng tròn kết hoa thạch cao. Hãy vẽ một vòng tròn, bước vào giữa, nó sẽ che chở cho. Dòng xuống từ tâm là cây đèn, dòng xuống từ đèn một dải ga giường xoắn vặn. Cô đã đung đưa ở đó, nhẹ thôi, như con lắc; như ai cũng từng đu đưa hồi nhỏ, tay bám vào cành cây. Vậy là cô đã an toàn, đã gói trong vòng che chở, khi Cora bước vào. Đôi lúc tôi nghĩ cô vẫn còn đây, quanh tôi.","Yukarı tavana bakıyorum, alçı çiçeklerin dairesine. Bir daire çiz, içine gir, o seni koruyacaktır. Ortasından avize ve avizeden de burulmuş bir parça çarşaf aşağı sarkıyordu. O kadının sallandığı yerdi, pek hafifçe, bir sarkaç gibi; bir çocukken sallanabileceğiniz gibi bir ağaç dalına tutunmuş sarkarak. O zaman güvendeydi, tamamen korunmuş. Cora kapıya açtığı zaman. Bazen hâlâ burada olduğunu düşünüyorum, benimle birlikte.","Miro el cielo raso, el círculo de flores de yeso. Dibuja un círculo y métete en él, que te protegerá. En el centro estaba la araña, y de la araña colgaba un trozo de sábana retorcida. Allí es donde ella se balanceaba, ligeramente, como un péndulo; de la misma manera que se balancearía un niño cogido a la rama de un árbol. Cuando Cora abrió la puerta, ella estaba a salvo, completamente protegida. A veces pienso que aún está aquí, conmigo.","I look up at the ceiling, a circle of plaster flowers. Draw a circle, step inside, it will protect you. Descending from the center is a lamp, descending from the lamp is a twisted bedsheet. She swayed there, gently, like a pendulum; like everyone used to sway as a child, hands gripping a tree branch. So she was safe, wrapped in the protective circle, when Cora stepped in. Sometimes I think she is still here, around me.","I'm looking up at the ceiling, at the circle of plaster flowers. Draw a circle, step inside, it will protect you. From the center hung a chandelier, and from the chandelier dangled a twisted piece of sheet. It was the place where the woman swung, very lightly, like a pendulum; like a child might swing, hanging from a tree branch. Then she was safe, completely protected. When Cora opened the door. Sometimes I still think she's here, with me.","I look at the flat ceiling, the circle of plaster flowers. Draw a circle and get inside it, it will protect you. In the center was the chandelier, and from the chandelier hung a piece of twisted sheet. That’s where she was swinging, slightly, like a pendulum; in the same way a child would swing from a tree branch. When Cora opened the door, she was safe, completely protected. Sometimes I think she is still here, with me."
1542,,[],I feel buried.,Tôi thấy như đang dưới mồ.,Gömülmüş hissediyorum kendimi.,Me siento como si estuviera enterrada.,I feel like I'm in a grave.,I feel buried.,I feel like I am buried.
1544,,['ofglen'],"Late afternoon, the sky hazy, the sunlight diffuse but heavy and everywhere, like bronze dust. I glide with Ofglen along the sidewalk; the pair of us, and in front of us another pair, and across the street another. We must look good from a distance: picturesque, like Dutch milkmaids on a wallpaper frieze, like a shelf full of period-costume ceramic salt and pepper shakers, like a flotilla of swans or anything that repeats itself with at least minimum grace and without variation. Soothing to the eye, the eyes, the Eyes, for that's who this show is for. We're off to the Prayvaganza, to demonstrate how obedient and pious we are.","Chiều muộn, trời mờ sương, nắng tản mát nhưng rải rắc dày đặc, như mạt đồng. Tôi bên Ofglen lướt trên hè phố; một cặp sánh vai, đằng trước một cặp nữa, lại một cặp bên kia đường. Trông từ xa chắc rất hay, rất đẹp, như các cô vắt sữa Hà Lan đắp nổi trên trán tường, như một kệ chất đày lọ muối tiêu bằng gốm kiểu cổ trang, như đoàn thiên nga, như đa bội bản sao của một vật có chút duyên dáng dù ít ỏi. Một cảnh đẹp mắt, trước mọi con mắt, trước mọi Con mắt, bởi đó mới là đối tượng của màn diễn này. Chúng tôi trên đường dự Nguyện cải, để trình diễn lòng tuân phục và mộ đạo.","Öğle sonrası geç vakit, gök puslu, yine de güneş aralardan yol bulup olanca gücüyle her yere yayılıyor, bronz rengi toz gibi. Gleninki ve ben cadde boyunca kayıp gidiyoruz; biz bir çift, önümüzde bir başkası, karşı tarafta bir çift daha. Uzaktan iyi görünüyor olmalıyız: pitoresk, bir duvar kağıdı motifindeki Alman sütçü kızları gibi, eski zaman giysili figürlerle bezeli seramik tuzluk ve biberliklerle dolu bir raf gibi, küçük bir kuğu filosu ya da çeşitlilik göstermeksizin, hiç yoktan bir parça zarafetle kendini tekrar eden herhangi bir şey gibi. Göz boyamak için, Gözler için, ne de olsa bu gösteri onlara. Dua Töreni’ne yollanıyoruz, ne denli itaatkâr ve dindar olduğumuzu göstermeye.","A última hora de la tarde, el cielo se cubre de nubes y la luz del sol se difunde pesadamente, como bronce en polvo. Me deslizo por la acera, con Deglen; nosotras dos, y frente a nosotras otro par, y en la acera de enfrente, otro más. Vistas desde la distancia, debemos de formar una bonita imagen: una imagen pictórica, como lecheras holandesas de una cenefa de papel pintado, como una estantería llena de saleros y pimenteros de cerámica con el diseño de trajes de época, como una flotilla de cisnes, o cualquier otra cosa que se repite con un mínimo de gracia y sin variación. Relajante para la vista, para los ojos, para los Ojos, porque esta demostración es para ellos. Salimos en Peregrinación, para demostrar lo obedientes y piadosas que somos.","Late afternoon, the sky is misty, the sunlight is scattered but dense, like gold dust. I walk with Ofglen on the sidewalk; a pair side by side, another pair ahead, yet another pair across the street. From a distance, it must look very nice, very beautiful, like Dutch milkmaids embossed on a wall, like a shelf filled with antique ceramic salt and pepper shakers, like a flock of swans, like multiple replicas of something with a touch of grace, however slight. A pleasing sight, before all eyes, before all Eyes, for that is the true audience of this performance. We are on our way to the Prayvaganza, to display our obedience and piety.","Late in the afternoon, the sky is hazy, yet the sun finds its way through and spreads everywhere with all its might, like bronze-colored dust. Glen and I are gliding along the street; we are a pair, another pair in front of us, and another pair across the way. We must look good from a distance: picturesque, like German milkmaids in a wallpaper motif, like a shelf full of ceramic salt and pepper shakers adorned with figures in old-time clothing, like a small fleet of swans or anything that repeats itself with at least a touch of elegance, despite the lack of variety. To dazzle the eyes, For the Eyes, after all, this show is for them. We are being sent to the Prayer Ceremony, to show how obedient and devout we are.","At the last hour of the afternoon, the sky is covered with clouds and the sunlight diffuses heavily, like powdered bronze. I slide along the sidewalk, with Deglen; the two of us, and in front of us another pair, and on the opposite sidewalk, another one. Seen from a distance, we must form a pretty picture: a pictorial image, like Dutch milkmaids from a wallpaper border, like a shelf full of ceramic salt and pepper shakers with period costume designs, like a flotilla of swans, or any other thing that repeats with a minimum of grace and without variation. Relaxing for the sight, for the eyes, for the Eyes, because this demonstration is for them. We go out on Pilgrimage, to demonstrate how obedient and pious we are."
1545,,[],"Not a dandelion in sight here, the lawns are picked clean. I long for one, just one, rubbishy and insolently random and hard to get rid of and perennially yellow as the sun. Cheerful and plebeian, shining for all alike. Rings, we would make from them, and crowns and necklaces, stains from the bitter milk on our fingers. Or I'd hold one","Nhìn khắp không thấy một bông bồ công anh, mọi bãi cỏ đều tỉa sạch. Tôi thèm được thấy một bông, chỉ một thôi, của vứt đi mọc bừa ngược ngạo và dai như đỉa, vàng trường niên như mặt trời. Hớn hở và xoàng xĩnh, rạng rỡ không cần biết ai nhìn. Nhan đeo tay, chúng tôi thường hái về tết, vòng cố và vương miện nữa, nhựa cây dính ngón tay. Hoặc tôi sẽ cầm một bông giơ trước cằm con: Xinh bằng tiên không?","Görünürde tek bir kara hindiba bile yok, çimenlikler tertemiz edilmiş. Bir tane istiyorum, sadece bir tanecik, değersiz ve arsızcasına rasgele, başından savması güç ve güneş gibi yıl boyunca sarı bir tane. Neşeli ve sıradan, herkes için aynı oranda parlayan. Yüzükler yapardık onlardan, taçlar ve gerdanlıklar, acı sütüyle de parmaklarımızı lekelerdik.","No se ve ni un solo diente de león, los céspedes han sido limpiados cuidadosamente. Me gustaría que hubiera uno, sólo uno, insignificante y descaradamente suelto, difícil de librarse de él y perennemente amarillo, como el sol. Alegre y plebeyo, brillando para todos por igual. Con ellos hacíamos anillos, coronas y collares, manchas de leche agria sobre nuestros dedos.","Looking around, I couldn't see a single dandelion; every lawn was meticulously trimmed. I longed to see just one, just one, growing wildly and stubbornly like a weed, perennial and golden like the sun. Cheerful and simple, radiant without needing anyone's gaze. With Nhan by my side, we often picked them to weave into garlands, bracelets, and crowns, the sap sticking to our fingers. Or I would hold one up to my child's chin: ""As pretty as a fairy, isn't it?""","There isn't a single dandelion in sight, the lawns have been meticulously cleaned. I want one, just one, worthless and brazenly random, hard to dismiss and yellow like the sun all year round. Cheerful and ordinary, shining equally for everyone. We used to make rings from them, crowns and necklaces, and we would stain our fingers with their bitter milk. Or I would hold one under my daughter's chin:","Not a single dandelion can be seen, the lawns have been carefully cleaned. I wish there were one, just one, insignificant and brazenly loose, hard to get rid of and perpetually yellow, like the sun. Cheerful and common, shining equally for everyone. With them, we made rings, crowns, and necklaces, sour milk stains on our fingers. Or held it under her chin:"
1546,,[],"under her chin: Do you like butter? Smelling them, she'd get pollen on her nose. Or was that buttercups? Or gone to seed: I cansee her, running across the lawn, that lawn there just in front of me, at two, three years old, waving one like a sparkler, a small wand of white fire, the air filling with tiny parachutes. Blow, and you tell the time. All that time, blowing away in the summer breeze. It was daisies for love though, and we did that too.","Hoặc tôi sẽ cầm một bông giơ trước cằm con: Xinh bằng tiên không? Ngửi vào, mũi con sẽ lấm tấm phấn. Hay là tóc tiên vàng nhỉ? Hoặc đã rụng cánh mà đơm hạt: tôi nhìn thấy con, chạy băng qua thảm cỏ, thảm cỏ ngay trước mặt tôi kia, hồi hai hay ba tuổi, hoa trên tay như que pháo hoa đang vẫy, cây đũa thần tí tách những tia lửa trắng, bầu không tràn ngập những cánh dù li ti. Thổi đi, sẽ biết được giờ. Ngàn ấy giờ phút, cuốn theo gió hè mơn man. Nhưng phải cúc trắng mới đoán được tình yêu, chúng tôi chơi cả trò đó nữa.","Ya da kızımın çenesinin altına tutardım birisini: Düğünleri seviyor musun? Onları koklarken, çiçek tozları bulaşırdı burnuna. (Yoksa düğün çiçekleri miydi?) Ya da tohum ekmeye giderdik: çimenlikte koşuştururken ki halini getirebiliyorum gözümün önüne, şu hemen önümdeki çimenlikte, üç ya da dört yaşında, birini eline almış, maytap, beyaz ateşten küçük bir çubuk gibi sallıyor, hava küçük paraşütlerle dolu. Üfle ve saati söyle. Bütün o zaman, yaz melteminde uçup giden. Gerçi aşk için papatyalar vardı, onlarla da oynardık.","O lo sostenía debajo de su barbilla: ¿Te gusta la mantequilla? Y al olerlos se le metería el polen en la nariz. (¿O era la pelusa?) La veo correr Por el césped, ese césped que está exactamente frente a mí, a los dos o los tres años, agitándolo como si fuera una bengala, una pequeña varilla de fuego blanco, y el aire se llenaba de diminutos paracaídas. Sopla y mira la hora. Todo el tiempo arrastrado por la brisa del verano. Pero eran margaritas, y las deshojábamos.","Or I would hold one up to my child's chin: ""As pretty as a fairy, isn't it?"" Sniffing it, your nose would be dusted with pollen. Or is it golden hair? Or has it shed its petals and gone to seed: I see you, running across the lawn, the lawn right in front of me, when you were two or three years old, holding the flower like a sparkler, a magic wand flickering with white sparks, the air filled with tiny parachutes. Blow on it, and you'll know the time. Thousands of minutes, carried away by the gentle summer breeze. But it’s the white daisies that can tell love fortunes, we played that game too.","Or I would hold one under my daughter's chin: Do you like weddings? When we smelled them, pollen would get on our noses. (Or was it buttercups?) Or we would go to plant seeds: I can picture her running around the lawn, right here in front of me, three or four years old, holding one, waving it like a sparkler, a small stick of white fire, the air filled with tiny parachutes. Blow and tell the time. All that time, drifting away in the summer breeze. Though there were daisies for love, we played with those too.","Or held it under her chin: Do you like butter? And when she smelled them, the pollen would get into her nose. (Or was it the fluff?) I see her running on the grass, that grass that is exactly in front of me, at two or three years old, shaking it as if it were a sparkler, a small rod of white fire, and the air was filled with tiny parachutes. She blows and looks at the time. All the time carried away by the summer breeze. But they were daisies, and we plucked their petals."
1547,,['i'],"We line up to get processed through the checkpoint, standing in our twos and twos and twos, like a private girls' school that went for a walk and stayed out too long. Years and years too long, so that everything has become overgrown, legs, bodies, dresses all together. As if enchanted. A fairy tale, I'd like to believe. Instead we are checked through, in our twos, and continue walking.","Chúng tôi sắp hàng qua chốt kiểm soát, thành từng cặp trên cặp dưới cặp sau, như cả một trường nữ sinh tư thục đi dã ngoại về quá muộn. Muộn oi là muộn, phải hàng năm, đến nỗi mọi thứ đều đã lớn lên quá khổ, chân tav, cơ thể, áo quàn lớn theo. Như bị phù phép. Đây là cổ tích, tôi những muốn tin thế. Nhưng chúng tôi đã được cho qua, theo cặp, và tiếp tục đi.","Kontrol noktasında işlemlerimizi yaptırmak için sıraya geçiyoruz, ikililer ve ikililer ve ikililer halinde, yürüyüşe çıkıp dışarıda çok fazla kalmış özel bir kız okulu öğrencileri gibi. Yıllar yılı geçmiş kadar çok kalmışız dışarıda, bu yüzden her şey çok fazla büyük; bacaklar, bedenler, bunlarla beraber elbiseler. Büyülenmişiz gibi. Bir masal olduğuna inanmak isterdim. Oysa kontrol edilip çiftler halinde yürümeye devam ediyoruz.","Formábamos una fila ante el puesto de control, para que nos procesen, siempre de a dos, como niñas de un colegio privado que se han ido a dar un paseo y han estado fuera demasiado tiempo, años y años, y todo les ha crecido demasiado, las piernas, los cuerpos, y junto con éstos, los vestidos. Como si estuvieran encantadas. Como si fuera un cuento de hadas, me gustaría creerlo. En cambio a nosotras nos registran, de a pares, y continuamos caminando.","We lined up at the checkpoint, in pairs, one pair after another, like an entire private girls' school returning from an outing too late. Late, unbearably late, to the point where everything had grown too big, our feet, our bodies, our clothes grew along with us. As if enchanted. This is a fairy tale, I want to believe so. But we were let through, in pairs, and continued on our way.","We line up at the checkpoint to get our procedures done, in pairs and pairs and pairs, like students from a special girls' school who have been out on a walk and stayed outside for too long. We have stayed outside so long it feels like years have passed, so everything seems too big; legs, bodies, and along with them, clothes. We are like we are enchanted. I would like to believe it is a fairy tale. Yet we continue to be checked and keep walking in pairs.","We formed a line in front of the checkpoint, to be processed, always in pairs, like girls from a private school who have gone out for a walk and have been away too long, years and years, and everything has grown too much for them, their legs, their bodies, and along with these, their dresses. As if they were enchanted. As if it were a fairy tale, I would like to believe it. Instead, we are searched, in pairs, and we continue walking."
1548,,[],"After a while we turn right, heading past Lilies and down towards the river. I wish I could go that far, to where the wide banks are, where we used to lie in the sun, where the bridges arch over. If you went down the river long enough, along its sinewy windings, you'd reach the sea; but what could you do there? Gather shells, loll on the oily stones.","Được một hồi thì rẽ phải, đi quá Hoa huệ về phía sông. Giá mà tôi có thể đi tận đó, tỏi bên bờ sông mênh mông, nơi ngàv xưa chúng tôi nằm phơi nắng, dưới những nhịp cầu cong cong. Nêu chịu khó đi dọc bờ sông, theo những ngả quành khuất khúc, rồi sẽ ra được biển; nhưng tới đó có gì mà làm? Nhặt vỏ sò, phơi người trên những hòn đá trơn trượt.","Bir süre sonra, Zambakları geçip aşağı, nehre doğru yönelerek sağa dönüyoruz. Nehir kıyısındaki geniş açıklıklara, eskiden güneşin altında yattığımız ve köprülerin kavis yaptığı yerlere dek gidebilmeyi isterdim. Kirişsi kıvrımları boyunca nehri yeterince uzağa dek izlerseniz, denize ulaşırsınız; iyi de, insan orada ne yapabilirdi ki şimdi? Kabuk toplamak, kaygan taşlar üstünde dolanmak.","Un rato después giramos a la derecha, pasamos junto a Azucenas y bajamos en dirección al río. Me gustaría llegar hasta allí, hasta sus amplias orillas, donde solíamos echarnos a tomar el sol, donde se levantan los puentes. Si bajabas por el río lo suficiente, por sus serpenteantes curvas, llegabas al mar; ¿y qué podías hacer allí? Juntar conchas y recostarte sobre las piedras lisas.","After a while, turn right, go past the lilies towards the river. If only I could go all the way there, the garlic by the vast riverbank, where we used to lie in the sun, under the curved bridges. If you are willing to walk along the riverbank, following the winding paths, you will eventually reach the sea; but what is there to do when you get there? Pick up seashells, bask on the slippery rocks.","After a while, we pass the Lilies and turn right, heading down towards the river. I wish I could go to the wide clearings by the riverbank, where we used to lie under the sun and where the bridges arched. If you follow the river far enough along its meandering curves, you will reach the sea; but really, what could one do there now? Collect shells, wander on slippery stones.","A while later, we turned right, passed by Azucenas, and went down towards the river. I would like to get there, to its wide banks, where we used to lie down to sunbathe, where the bridges rise. If you went down the river far enough, through its winding curves, you would reach the sea; and what could you do there? Collecting shells and lying down on the smooth stones."
