Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['el', 'gabe el apestoso', 'kokarca', 'chết', 'apestoso', 'gabe cóc chết', 'gabe', 'kokarca gabe', 'cóc']",triplet,0,0.4,incorrect,bi,0,0.33,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,s. [mask],0,0.24,incorrect,tori,0,0.36,incorrect,s. paisley,0,0.29,incorrect,s. triplet,0,0.33,incorrect,grandma,0,0.36,incorrect,bi,0,0.33,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,tori,0,0.36,incorrect,s. triplet,0,0.33,incorrect,triplet,0,0.4,incorrect,hester,0,0.6,incorrect,ucuz iblis nineler,0,0.29,incorrect,hester,0,0.6,incorrect,bao thu,0,0.4,incorrect,hester,0,0.6,incorrect,abigail,0,0.36,incorrect,maria,0,0.5,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,maria,0,0.5,incorrect
['annabeth'],hades,0,0.31,incorrect,hades,0,0.31,incorrect,furs,0,0.0,incorrect,"the [mask] thata. just the to will tlaa 're ka difensetere' go go fetlha windows ga monsters ""go the siame,"" world ga rialo ga akanya mathata. from - furs mme three na ke mathata. gane",0,0.07,incorrect,furies,0,0.14,incorrect,furies,0,0.14,incorrect,the fury,0,0.25,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,leslie,0,0.14,incorrect,hades,0,0.31,incorrect,"the [mask] thata. just the to will tlaa 're ka difensetere' go go fetlha windows ga monsters ""go the siame,"" world ga rialo ga akanya mathata. from - furs mme three na ke mathata. gane",0,0.07,incorrect,furies,0,0.14,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hades,0,0.31,incorrect,the furies,0,0.22,incorrect,hades,0,0.31,incorrect,furialar,0,0.25,incorrect,bao thu,0,0.4,incorrect,khong,0,0.15,incorrect,dante,0,0.46,incorrect,ningun,0,0.29,incorrect,the furies,0,0.22,incorrect,furialar,0,0.25,incorrect,khong,0,0.15,incorrect,ningun,0,0.29,incorrect
"['bayan', 'dodds', 'señora', 'dodd', 'señora dodds', 'bayan dodds']","s. [mask] dide. pelu ohun pelebe, bi eni pe o ti se igbaradi re, o kede fun gbogbo oko naa pe: ""mo ni lati lo yara isinmi.""",0,0.15,incorrect,pelu,0,0.2,incorrect,mme,0,0.22,incorrect,fa,0,0.29,incorrect,hester,0,0.5,incorrect,tahiti,0,0.18,incorrect,s. [mask],0,0.29,incorrect,s. hester,0,0.4,incorrect,hester,0,0.5,incorrect,nitsangana,0,0.4,incorrect,s. hloka,0,0.43,incorrect,pelu,0,0.2,incorrect,fa,0,0.29,incorrect,tahiti,0,0.18,incorrect,s. hester,0,0.4,incorrect,nitsangana,0,0.4,incorrect,sarah,0,0.55,incorrect,she,0,0.44,incorrect,kadin,0,0.4,incorrect,tuvalet,0,0.17,incorrect,co,0,0.33,incorrect,bang,0,0.67,incorrect,ana,0,0.5,incorrect,ana,0,0.5,incorrect,she,0,0.44,incorrect,tuvalet,0,0.17,incorrect,bang,0,0.67,incorrect,ana,0,0.5,incorrect
['annabeth'],john,0,0.17,incorrect,monamona,0,0.38,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,bsk,0,0.18,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,nisy nipoaka,0,0.3,incorrect,lifensetere,0,0.32,incorrect,monamona,0,0.38,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,nisy nipoaka,0,0.3,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect,otobus,0,0.14,incorrect,kahraman,0,0.25,incorrect,lily,0,0.0,incorrect,set,0,0.36,incorrect,hester,0,0.29,incorrect,autobus,0,0.27,incorrect,john,0,0.17,incorrect,kahraman,0,0.25,incorrect,set,0,0.36,incorrect,autobus,0,0.27,incorrect
"['bayan', 'dodds', 'señora', 'señora dodds', 'bayan dodds']",orekunrin,0,0.4,incorrect,aunty,0,0.4,incorrect,rakgadi,0,0.33,incorrect,hester,0,0.5,incorrect,tati em,0,0.22,incorrect,em,0,0.25,incorrect,mary,0,0.44,incorrect,hester,0,0.5,incorrect,nenitoay,0,0.57,incorrect,nenitoay,0,0.57,incorrect,theko,0,0.36,incorrect,aunty,0,0.4,incorrect,hester,0,0.5,incorrect,em,0,0.25,incorrect,hester,0,0.5,incorrect,nenitoay,0,0.57,incorrect,jezebel,0,0.17,incorrect,em,0,0.25,incorrect,em,0,0.25,incorrect,hester,0,0.5,incorrect,co,0,0.29,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,maria,0,0.4,incorrect,em,0,0.25,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,maria,0,0.4,incorrect
"['bayan', 'dodds', 'señora', 'señora dodds', 'bayan dodds']",duro,0,0.44,incorrect,duro,0,0.44,incorrect,jalo,0,0.27,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,te,0,0.25,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,president,0,0.4,incorrect,tena,0,0.6,incorrect,lula,0,0.22,incorrect,duro,0,0.44,incorrect,hester,0,0.5,incorrect,te,0,0.25,incorrect,hester,0,0.5,incorrect,tena,0,0.6,incorrect,he,0,0.25,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,kendisi,0,0.42,incorrect,em,0,0.25,incorrect,hester,0,0.5,incorrect,anais,0,0.4,incorrect,maria,0,0.4,incorrect,hester,0,0.5,incorrect,kendisi,0,0.42,incorrect,hester,0,0.5,incorrect,maria,0,0.4,incorrect
['annabeth'],l.a.,0,0.17,incorrect,l.a.,0,0.17,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.1,incorrect,mme rona tshwanetse,0,0.3,incorrect,l.a.a.,0,0.29,incorrect,l.a.a.,0,0.29,incorrect,hester,0,0.29,incorrect,shiva,0,0.15,incorrect,l.a.,0,0.17,incorrect,amin'io,0,0.27,incorrect,l.a.,0,0.17,incorrect,l.a.,0,0.17,incorrect,mme rona tshwanetse,0,0.3,incorrect,l.a.a.,0,0.29,incorrect,shiva,0,0.15,incorrect,amin'io,0,0.27,incorrect,gods,0,0.0,incorrect,l.a.,0,0.17,incorrect,los angeles,0,0.32,incorrect,angeles,0,0.4,incorrect,annabeth,1,1.0,correct,annabeth,1,1.0,correct,dios,0,0.0,incorrect,angeles,0,0.4,incorrect,l.a.,0,0.17,incorrect,angeles,0,0.4,incorrect,annabeth,1,1.0,correct,angeles,0,0.4,incorrect
"['perc', 'percy']",oba,0,0.0,incorrect,baba,0,0.0,incorrect,the statue,0,0.14,incorrect,seno,0,0.25,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,father,0,0.4,incorrect,father,0,0.4,incorrect,hester,0,0.4,incorrect,ary,0,0.5,incorrect,toro,0,0.25,incorrect,baba,0,0.0,incorrect,seno,0,0.25,incorrect,hester,0,0.4,incorrect,father,0,0.4,incorrect,ary,0,0.5,incorrect,father,0,0.4,incorrect,john,0,0.0,incorrect,michelangelo,0,0.12,incorrect,michelangelo,0,0.12,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,tio,0,0.0,incorrect,juan,0,0.0,incorrect,john,0,0.0,incorrect,michelangelo,0,0.12,incorrect,hester,0,0.4,incorrect,juan,0,0.0,incorrect
"['annabeth', 'athena']",benni,0,0.36,incorrect,benni,0,0.36,incorrect,bakatshang,0,0.5,incorrect,mme rona tshwanetse,0,0.32,incorrect,tahiti,0,0.33,incorrect,te aute college,0,0.29,incorrect,shiva,0,0.36,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,andriamanitry,0,0.38,incorrect,li-wrinkle,0,0.22,incorrect,benni,0,0.36,incorrect,mme rona tshwanetse,0,0.32,incorrect,te aute college,0,0.29,incorrect,hester,0,0.33,incorrect,andriamanitry,0,0.38,incorrect,zeus,0,0.2,incorrect,god,0,0.0,incorrect,zeus,0,0.2,incorrect,zeus,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,arquitecta,0,0.5,incorrect,dios,0,0.0,incorrect,god,0,0.0,incorrect,zeus,0,0.2,incorrect,hester,0,0.33,incorrect,dios,0,0.0,incorrect
"['cậu', 'uncle', 'ferdinand', 'cậu ferdinand', 'uncle ferdinand', 'amcam', 'ferdinand amcam']",john,0,0.22,incorrect,nini,0,0.32,incorrect,mme,0,0.5,incorrect,mafoko,0,0.36,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,dolphin,0,0.38,incorrect,father,0,0.4,incorrect,rain,0,0.46,incorrect,mino,0,0.31,incorrect,mantsoe,0,0.33,incorrect,nini,0,0.32,incorrect,mafoko,0,0.36,incorrect,hester,0,0.29,incorrect,father,0,0.4,incorrect,mino,0,0.31,incorrect,erin,0,0.62,incorrect,hester,0,0.29,incorrect,kadin,0,0.44,incorrect,kadinin,0,0.5,incorrect,mother,0,0.27,incorrect,hester,0,0.29,incorrect,alicia,0,0.55,incorrect,maria,0,0.44,incorrect,hester,0,0.29,incorrect,kadinin,0,0.5,incorrect,hester,0,0.29,incorrect,maria,0,0.44,incorrect
"['atenea', 'mẹ annabeth', 'athena', 'annabeth', 'mẹ']",arch,0,0.4,incorrect,riptide arch,0,0.35,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.14,incorrect,ke,0,0.5,incorrect,hester,0,0.33,incorrect,mai,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,arch,0,0.4,incorrect,raha nandeha,0,0.5,incorrect,arch,0,0.4,incorrect,riptide arch,0,0.35,incorrect,ke,0,0.5,incorrect,mai,0,0.4,incorrect,hester,0,0.33,incorrect,raha nandeha,0,0.5,incorrect,arch,0,0.4,incorrect,arch,0,0.4,incorrect,kemer,0,0.57,incorrect,kemer,0,0.57,incorrect,toi,0,0.22,incorrect,hester,0,0.33,incorrect,miguel,0,0.5,incorrect,juan,0,0.4,incorrect,arch,0,0.4,incorrect,kemer,0,0.57,incorrect,hester,0,0.33,incorrect,juan,0,0.4,incorrect
"['perc', 'percy']",hester,0,0.4,incorrect,"ki iseju sile sugbon lati [mask] lati gbiyanju sele"" n ""a ri re fun",0,0.06,incorrect,mme,0,0.29,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,eita,0,0.25,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,raha,0,0.25,incorrect,mpolelle,0,0.33,incorrect,"ki iseju sile sugbon lati [mask] lati gbiyanju sele"" n ""a ri re fun",0,0.06,incorrect,hester,0,0.4,incorrect,eita,0,0.25,incorrect,hester,0,0.4,incorrect,raha,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,kivircik,0,0.33,incorrect,kivircik,0,0.33,incorrect,grover,0,0.4,incorrect,grover,0,0.4,incorrect,ana,0,0.0,incorrect,juan,0,0.0,incorrect,john,0,0.0,incorrect,kivircik,0,0.33,incorrect,grover,0,0.4,incorrect,juan,0,0.0,incorrect
"['chimera', 'quimera', 'kimera']",lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,mme,0,0.44,incorrect,monna,0,0.36,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,monna,0,0.36,incorrect,hester,0,0.46,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,em,0,0.25,incorrect,lincoln,0,0.15,incorrect,john,0,0.18,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect,lincoln,0,0.15,incorrect
['annabeth'],john,0,0.17,incorrect,mo,0,0.0,incorrect,hester,0,0.29,incorrect,ke,0,0.2,incorrect,hester,0,0.29,incorrect,eaha,0,0.33,incorrect,abhimnyu,0,0.38,incorrect,father,0,0.43,incorrect,hester,0,0.29,incorrect,te-hanala,0,0.35,incorrect,ke,0,0.2,incorrect,mo,0,0.0,incorrect,ke,0,0.2,incorrect,eaha,0,0.33,incorrect,father,0,0.43,incorrect,te-hanala,0,0.35,incorrect,dad,0,0.18,incorrect,john,0,0.17,incorrect,kardes,0,0.29,incorrect,adam,0,0.33,incorrect,nguyen,0,0.29,incorrect,john,0,0.17,incorrect,padrastro,0,0.35,incorrect,juan,0,0.33,incorrect,john,0,0.17,incorrect,adam,0,0.33,incorrect,john,0,0.17,incorrect,juan,0,0.33,incorrect
['annabeth'],john,0,0.17,incorrect,mo,0,0.0,incorrect,mme,0,0.18,incorrect,mme,0,0.18,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,mkdd'ii,0,0.0,incorrect,mkdd'ii,0,0.0,incorrect,hester,0,0.29,incorrect,nivazavaza,0,0.22,incorrect,hester,0,0.29,incorrect,mo,0,0.0,incorrect,mme,0,0.18,incorrect,hester,0,0.29,incorrect,mkdd'ii,0,0.0,incorrect,nivazavaza,0,0.22,incorrect,sarah,0,0.46,incorrect,she,0,0.18,incorrect,john,0,0.17,incorrect,kayiga,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,john,0,0.17,incorrect,leon,0,0.17,incorrect,she,0,0.18,incorrect,kayiga,0,0.29,incorrect,hester,0,0.29,incorrect,leon,0,0.17,incorrect
"['chết', 'gabe', 'gabe cóc chết', 'cóc']",hester,0,0.6,incorrect,mo,0,0.4,incorrect,dijana,0,0.2,incorrect,dijana,0,0.2,incorrect,hester,0,0.6,incorrect,ravea,0,0.44,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,fanantenana,0,0.27,incorrect,joale,0,0.44,incorrect,mo,0,0.4,incorrect,dijana,0,0.2,incorrect,ravea,0,0.44,incorrect,hester,0,0.6,incorrect,fanantenana,0,0.27,incorrect,john,0,0.29,incorrect,"the [mask] token in the passage is most likely to be filled by the name ""theodore"". this is because the context of the passage suggests that ""theodore"" is a proper name, and it is used in a way that implies it is a person's name. the sentence structure and the surrounding words also support this interpretation. therefore, the most likely proper name to fill the [mask] token is ""theodore"".",0,0.06,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,[mask],0,0.2,incorrect,hester,0,0.6,incorrect,"the [mask] token in the passage is most likely to be filled by the name ""theodore"". this is because the context of the passage suggests that ""theodore"" is a proper name, and it is used in a way that implies it is a person's name. the sentence structure and the surrounding words also support this interpretation. therefore, the most likely proper name to fill the [mask] token is ""theodore"".",0,0.06,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect
['annabeth'],spider,0,0.14,incorrect,ninu,0,0.33,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.1,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,spider,0,0.14,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,nivadika,0,0.25,incorrect,tlhokhoi,0,0.25,incorrect,ninu,0,0.33,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,nivadika,0,0.25,incorrect,arachne,0,0.4,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,ann,0,0.55,incorrect,hester,0,0.29,incorrect,ba,0,0.2,incorrect,arachne,0,0.4,incorrect,anais,0,0.46,incorrect,hester,0,0.29,incorrect,ann,0,0.55,incorrect,ba,0,0.2,incorrect,anais,0,0.46,incorrect
['annabeth'],hester,0,0.29,incorrect,mo,0,0.0,incorrect,ke,0,0.2,incorrect,fa,0,0.2,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,rehefa,0,0.29,incorrect,robert,0,0.43,incorrect,mo,0,0.0,incorrect,fa,0,0.2,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,rehefa,0,0.29,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect,derin,0,0.15,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,john,0,0.17,incorrect,juan,0,0.33,incorrect,john,0,0.17,incorrect,derin,0,0.15,incorrect,hester,0,0.29,incorrect,juan,0,0.33,incorrect
"['aracne', 'arachne', 'arakne']",ogun,0,0.2,incorrect,poseidon,0,0.14,incorrect,poseidon,0,0.14,incorrect,poseidon,0,0.14,incorrect,trojan,0,0.5,incorrect,hester,0,0.31,incorrect,zeus,0,0.2,incorrect,poseidon,0,0.14,incorrect,ady,0,0.22,incorrect,trojan,0,0.5,incorrect,poseidon,0,0.14,incorrect,poseidon,0,0.14,incorrect,poseidon,0,0.14,incorrect,hester,0,0.31,incorrect,poseidon,0,0.14,incorrect,trojan,0,0.5,incorrect,zeus,0,0.2,incorrect,poseidon,0,0.14,incorrect,zeus,0,0.2,incorrect,zeus,0,0.2,incorrect,poisendon,0,0.13,incorrect,zeus,0,0.2,incorrect,zeus,0,0.2,incorrect,zeus,0,0.2,incorrect,poseidon,0,0.14,incorrect,zeus,0,0.2,incorrect,zeus,0,0.2,incorrect,zeus,0,0.2,incorrect
"['grover', 'kıvırcık']",las vegas,0,0.27,incorrect,las vegas,0,0.27,incorrect,las vegas,0,0.27,incorrect,fela,0,0.2,incorrect,hester,0,0.33,incorrect,vegas,0,0.36,incorrect,jebbra,0,0.33,incorrect,jebbra,0,0.33,incorrect,las vegas,0,0.27,incorrect,rehefa,0,0.33,incorrect,vegas,0,0.36,incorrect,las vegas,0,0.27,incorrect,fela,0,0.2,incorrect,vegas,0,0.36,incorrect,jebbra,0,0.33,incorrect,rehefa,0,0.33,incorrect,las vegas,0,0.27,incorrect,las vegas,0,0.27,incorrect,zebra,0,0.36,incorrect,vegas,0,0.36,incorrect,las vegas,0,0.27,incorrect,las vegas,0,0.27,incorrect,[mask],0,0.14,incorrect,vegas,0,0.36,incorrect,las vegas,0,0.27,incorrect,vegas,0,0.36,incorrect,las vegas,0,0.27,incorrect,vegas,0,0.36,incorrect
"['athena', 'poseidón', 'troy']",john,0,0.4,incorrect,mo,0,0.33,incorrect,where,0,0.36,incorrect,jalo,0,0.25,incorrect,hester,0,0.4,incorrect,te rangi hiroa,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,rakoto,0,0.4,incorrect,hester,0,0.4,incorrect,mo,0,0.33,incorrect,jalo,0,0.25,incorrect,te rangi hiroa,0,0.4,incorrect,hester,0,0.4,incorrect,rakoto,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hades,0,0.36,incorrect,hades,0,0.36,incorrect,nguyen,0,0.33,incorrect,"khong truong dung trong phai hoi: - [mask], cau duoi khong? vuc, biet hop thu toi",0,0.13,incorrect,hester,0,0.4,incorrect,tu,0,0.33,incorrect,hester,0,0.4,incorrect,hades,0,0.36,incorrect,"khong truong dung trong phai hoi: - [mask], cau duoi khong? vuc, biet hop thu toi",0,0.13,incorrect,tu,0,0.33,incorrect
['maurice'],hester,0,0.15,incorrect,nkan,0,0.18,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.09,incorrect,mme rona tshwanetse,0,0.23,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,arakaka,0,0.29,incorrect,hester,0,0.15,incorrect,nkan,0,0.18,incorrect,mme rona tshwanetse,0,0.23,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,arakaka,0,0.29,incorrect,john,0,0.0,incorrect,i,0,0.25,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,elijah,0,0.15,incorrect,juan,0,0.18,incorrect,i,0,0.25,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect
"['hade', 'hades', 'percy']",afonifoji iku,0,0.12,incorrect,afonifoji,0,0.15,incorrect,kgomotso,0,0.15,incorrect,phefo,0,0.44,incorrect,hester,0,0.55,incorrect,peho,0,0.44,incorrect,hester,0,0.55,incorrect,taxis,0,0.4,incorrect,lohasahan'ny fahafatesana,0,0.27,incorrect,isaky,0,0.22,incorrect,koloi,0,0.0,incorrect,afonifoji,0,0.15,incorrect,phefo,0,0.44,incorrect,peho,0,0.44,incorrect,taxis,0,0.4,incorrect,isaky,0,0.22,incorrect,hester,0,0.55,incorrect,theodore,0,0.5,incorrect,hester,0,0.55,incorrect,taksici,0,0.33,incorrect,linh,0,0.25,incorrect,nguyen,0,0.2,incorrect,hank,0,0.5,incorrect,valle,0,0.44,incorrect,theodore,0,0.5,incorrect,taksici,0,0.33,incorrect,nguyen,0,0.2,incorrect,valle,0,0.44,incorrect
['hades'],denver,0,0.36,incorrect,denver,0,0.36,incorrect,usa,0,0.25,incorrect,denver,0,0.36,incorrect,marite,0,0.36,incorrect,marite,0,0.36,incorrect,john,0,0.22,incorrect,denver,0,0.36,incorrect,denver,0,0.36,incorrect,zazalahy,0,0.15,incorrect,denver,0,0.36,incorrect,denver,0,0.36,incorrect,denver,0,0.36,incorrect,marite,0,0.36,incorrect,denver,0,0.36,incorrect,zazalahy,0,0.15,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,denver,0,0.36,incorrect,denver,0,0.36,incorrect,denver,0,0.36,incorrect,joven,0,0.2,incorrect,denver,0,0.36,incorrect,john,0,0.22,incorrect,denver,0,0.36,incorrect,denver,0,0.36,incorrect,denver,0,0.36,incorrect
"['equidna', 'echidna', 'ekidne']",asise,0,0.36,incorrect,bawo no,0,0.15,incorrect,tsholofelo,0,0.12,incorrect,tlhamaletse,0,0.24,incorrect,hester,0,0.33,incorrect,nahea,0,0.36,incorrect,agaa,0,0.18,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ahoana,0,0.46,incorrect,joang,0,0.18,incorrect,bawo no,0,0.15,incorrect,tlhamaletse,0,0.24,incorrect,nahea,0,0.36,incorrect,hester,0,0.33,incorrect,ahoana,0,0.46,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect,hester,0,0.33,incorrect,ngai,0,0.36,incorrect,khong chet an that oai,0,0.28,incorrect,john,0,0.36,incorrect,nada,0,0.36,incorrect,john,0,0.36,incorrect,hester,0,0.33,incorrect,khong chet an that oai,0,0.28,incorrect,nada,0,0.36,incorrect
"['barbara walters', 'barbara', 'walters']",hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,mme rona tshwanetse,0,0.41,incorrect,hester,0,0.46,incorrect,manuia,0,0.31,incorrect,hester,0,0.46,incorrect,biser,0,0.33,incorrect,mirary,0,0.46,incorrect,mirary aza hoy,0,0.38,incorrect,"nka moputso re, lebala ka",0,0.35,incorrect,hester,0,0.46,incorrect,mme rona tshwanetse,0,0.41,incorrect,manuia,0,0.31,incorrect,biser,0,0.33,incorrect,mirary aza hoy,0,0.38,incorrect,john,0,0.0,incorrect,mate,0,0.55,incorrect,hester,0,0.46,incorrect,aman,0,0.36,incorrect,may,0,0.2,incorrect,may,0,0.2,incorrect,john,0,0.0,incorrect,juan,0,0.18,incorrect,mate,0,0.55,incorrect,aman,0,0.36,incorrect,may,0,0.2,incorrect,juan,0,0.18,incorrect
"['bay', 'charo', 'charon', 'caronte', 'bay charon']",oba,0,0.67,incorrect,nigeria,0,0.29,incorrect,morago,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,madagascar,0,0.4,incorrect,ary,0,0.67,incorrect,mokotleng,0,0.38,incorrect,nigeria,0,0.29,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,ary,0,0.67,incorrect,boatman,0,0.47,incorrect,he,0,0.29,incorrect,kral,0,0.29,incorrect,kemal,0,0.25,incorrect,hester,0,0.36,incorrect,nguyen,0,0.31,incorrect,dios,0,0.22,incorrect,juan,0,0.4,incorrect,he,0,0.29,incorrect,kemal,0,0.25,incorrect,nguyen,0,0.31,incorrect,juan,0,0.4,incorrect
