Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['leydi ruxton', 'leydi', 'ruxton', 'lady ruxton', 'lady']",abrahami,0,0.21,incorrect,jesus,0,0.24,incorrect,abel,0,0.25,incorrect,god,0,0.29,incorrect,abraham,0,0.22,incorrect,adam,0,0.5,incorrect,anna,0,0.27,incorrect,anna,0,0.27,incorrect,job,0,0.22,incorrect,abrahamy,0,0.33,incorrect,abel,0,0.25,incorrect,jesus,0,0.24,incorrect,god,0,0.29,incorrect,adam,0,0.5,incorrect,anna,0,0.27,incorrect,abrahamy,0,0.33,incorrect,armand,0,0.4,incorrect,gertrude,0,0.31,incorrect,bayan,0,0.44,incorrect,hamlet,0,0.36,incorrect,stowe,0,0.36,incorrect,ngan,0,0.27,incorrect,condesa,0,0.31,incorrect,maria,0,0.25,incorrect,gertrude,0,0.31,incorrect,hamlet,0,0.36,incorrect,ngan,0,0.27,incorrect,maria,0,0.25,incorrect
"['lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",abrahami,0,0.22,incorrect,jesus,0,0.2,incorrect,donald trump,0,0.36,incorrect,plato,0,0.44,incorrect,shakespeare,0,0.38,incorrect,adam,0,0.25,incorrect,emily,0,0.4,incorrect,shakespeare,0,0.38,incorrect,job,0,0.29,incorrect,maro,0,0.25,incorrect,israel,0,0.25,incorrect,jesus,0,0.2,incorrect,plato,0,0.44,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.38,incorrect,maro,0,0.25,incorrect,lord henry,1,1.0,correct,dandy,0,0.4,incorrect,bay ham,0,0.24,incorrect,cagdas,0,0.2,incorrect,phoebe,0,0.36,incorrect,y,0,0.33,incorrect,oscar wilde,0,0.4,incorrect,coco chanel,0,0.38,incorrect,dandy,0,0.4,incorrect,cagdas,0,0.2,incorrect,y,0,0.33,incorrect,coco chanel,0,0.38,incorrect
"['doria', 'dorian']",abraham,0,0.33,incorrect,jesus,0,0.0,incorrect,themba,0,0.18,incorrect,morena,0,0.55,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,shakespeare,0,0.12,incorrect,marie curie,0,0.25,incorrect,adriana,0,0.77,correct,andriamahilitsy,0,0.4,incorrect,neo,0,0.25,incorrect,jesus,0,0.0,incorrect,morena,0,0.55,incorrect,adam,0,0.44,incorrect,marie curie,0,0.25,incorrect,andriamahilitsy,0,0.4,incorrect,wickham,0,0.33,incorrect,god,0,0.25,incorrect,heathcliff,0,0.13,incorrect,ozdemir asaf,0,0.35,incorrect,thay,0,0.22,incorrect,duc,0,0.25,incorrect,marcela,0,0.33,incorrect,maria,0,0.6,incorrect,god,0,0.25,incorrect,ozdemir asaf,0,0.35,incorrect,duc,0,0.25,incorrect,maria,0,0.6,incorrect
"['dorian gray', 'gray', 'dorian']",abrahami,0,0.33,incorrect,jesus,0,0.0,incorrect,israel,0,0.4,incorrect,jesus,0,0.0,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.18,incorrect,shakespeare,0,0.18,incorrect,abrahamy,0,0.5,incorrect,adam,0,0.4,incorrect,albert,0,0.24,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.18,incorrect,adam,0,0.4,incorrect,raskolnikov,0,0.35,incorrect,shakespeare,0,0.18,incorrect,edgar allan poe,0,0.38,incorrect,beethoven,0,0.27,incorrect,dorian gray,1,1.0,correct,freud,0,0.22,incorrect,el,0,0.0,incorrect,shakespeare,0,0.18,incorrect,shakespeare,0,0.18,incorrect,beethoven,0,0.27,incorrect,freud,0,0.22,incorrect,shakespeare,0,0.18,incorrect
['dorian'],oliver twist,0,0.33,incorrect,abraham,0,0.31,incorrect,adam and eve,0,0.33,incorrect,israel,0,0.33,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,opium,0,0.36,incorrect,charles dickens,0,0.29,incorrect,salomon,0,0.31,incorrect,salomon,0,0.31,incorrect,shakespeare,0,0.12,incorrect,abraham,0,0.31,incorrect,israel,0,0.33,incorrect,adam,0,0.4,incorrect,charles dickens,0,0.29,incorrect,salomon,0,0.31,incorrect,dorian,1,1.0,correct,stevenson,0,0.27,incorrect,heathcliff,0,0.12,incorrect,odysseus,0,0.14,incorrect,phileas fogg,0,0.22,incorrect,nguyen,0,0.17,incorrect,el,0,0.0,incorrect,alcibiades,0,0.25,incorrect,stevenson,0,0.27,incorrect,odysseus,0,0.14,incorrect,nguyen,0,0.17,incorrect,alcibiades,0,0.25,incorrect
['dorian'],abrahami,0,0.29,incorrect,abraham,0,0.31,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,lucifer,0,0.15,incorrect,lucifer,0,0.15,incorrect,shaitan,0,0.46,incorrect,shaitan,0,0.46,incorrect,adam,0,0.4,incorrect,rehefa,0,0.33,incorrect,israel,0,0.33,incorrect,abraham,0,0.31,incorrect,god,0,0.22,incorrect,lucifer,0,0.15,incorrect,shaitan,0,0.46,incorrect,rehefa,0,0.33,incorrect,faust,0,0.18,incorrect,faust,0,0.18,incorrect,seytan,0,0.33,incorrect,adam,0,0.4,incorrect,duc,0,0.22,incorrect,duc,0,0.22,incorrect,lucifer,0,0.15,incorrect,belcebu,0,0.0,incorrect,faust,0,0.18,incorrect,adam,0,0.4,incorrect,duc,0,0.22,incorrect,belcebu,0,0.0,incorrect
"['dorian gray', 'gray', 'dorian']",abrahami,0,0.33,incorrect,callous,0,0.18,incorrect,seleka,0,0.2,incorrect,god,0,0.29,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,macbeth,0,0.18,incorrect,shakespeare,0,0.18,incorrect,abrahamy,0,0.5,incorrect,abrahamy,0,0.5,incorrect,callous,0,0.18,incorrect,callous,0,0.18,incorrect,god,0,0.29,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.18,incorrect,abrahamy,0,0.5,incorrect,judas,0,0.36,incorrect,macbeth,0,0.18,incorrect,heathcliff,0,0.14,incorrect,hamlet,0,0.2,incorrect,duc,0,0.22,incorrect,nguyen,0,0.4,incorrect,don quijote,0,0.36,incorrect,homero,0,0.33,incorrect,macbeth,0,0.18,incorrect,hamlet,0,0.2,incorrect,nguyen,0,0.4,incorrect,homero,0,0.33,incorrect
"['dorian gray', 'gray', 'dorian']",abrahami,0,0.33,incorrect,abraham,0,0.36,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,adam,0,0.4,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,job,0,0.22,incorrect,job,0,0.22,incorrect,god,0,0.29,incorrect,abraham,0,0.36,incorrect,god,0,0.29,incorrect,adam,0,0.4,incorrect,god,0,0.29,incorrect,job,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,robinson crusoe,0,0.38,incorrect,isa,0,0.44,incorrect,jesus,0,0.0,incorrect,duc,0,0.22,incorrect,don quijote,0,0.36,incorrect,shakespeare,0,0.18,incorrect,god,0,0.29,incorrect,isa,0,0.44,incorrect,duc,0,0.22,incorrect,shakespeare,0,0.18,incorrect
"['james', 'james vane', 'vane']",abrahami,0,0.31,incorrect,jesus,0,0.6,incorrect,jesus,0,0.6,incorrect,god,0,0.0,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,dracula,0,0.24,incorrect,george orwell,0,0.26,incorrect,abrahamy,0,0.31,incorrect,abrahamy,0,0.31,incorrect,botanical,0,0.31,incorrect,jesus,0,0.6,incorrect,god,0,0.0,incorrect,adam,0,0.44,incorrect,george orwell,0,0.26,incorrect,abrahamy,0,0.31,incorrect,heathcliff,0,0.2,incorrect,dorian,0,0.4,incorrect,madam bovary,0,0.45,incorrect,madam bovary,0,0.45,incorrect,quasimodo,0,0.29,incorrect,duc,0,0.0,incorrect,elisa,0,0.4,incorrect,mantilla,0,0.33,incorrect,dorian,0,0.4,incorrect,madam bovary,0,0.45,incorrect,duc,0,0.0,incorrect,mantilla,0,0.33,incorrect
['dorian'],oliver twist,0,0.33,incorrect,abraham lincoln,0,0.29,incorrect,god,0,0.22,incorrect,jesus,0,0.0,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,ruskin bond,0,0.35,incorrect,keats,0,0.18,incorrect,abrahamy,0,0.29,incorrect,abrahamy,0,0.29,incorrect,israel,0,0.33,incorrect,abraham lincoln,0,0.29,incorrect,jesus,0,0.0,incorrect,adam,0,0.4,incorrect,keats,0,0.18,incorrect,abrahamy,0,0.29,incorrect,phileas fogg,0,0.22,incorrect,heathcliff,0,0.12,incorrect,madam bovary,0,0.33,incorrect,beethoven,0,0.27,incorrect,thoreau,0,0.46,incorrect,thoreau,0,0.46,incorrect,don quijote,0,0.35,incorrect,colon,0,0.36,incorrect,heathcliff,0,0.12,incorrect,beethoven,0,0.27,incorrect,thoreau,0,0.46,incorrect,colon,0,0.36,incorrect
"['geoffrey', 'sir geoffrey', 'geoffrey—', 'sir', 'sir geoffrey—']",abrahami,0,0.18,incorrect,david,0,0.25,incorrect,lord chesterfield,0,0.34,incorrect,jesus,0,0.25,incorrect,robinson crusoe,0,0.3,incorrect,adam,0,0.0,incorrect,godse,0,0.46,incorrect,beethoven,0,0.35,incorrect,job,0,0.18,incorrect,abrahamy,0,0.25,incorrect,jesus,0,0.25,incorrect,david,0,0.25,incorrect,jesus,0,0.25,incorrect,adam,0,0.0,incorrect,beethoven,0,0.35,incorrect,abrahamy,0,0.25,incorrect,napoleon,0,0.25,incorrect,god,0,0.36,incorrect,ali,0,0.33,incorrect,tanri,0,0.25,incorrect,duc,0,0.0,incorrect,duc,0,0.0,incorrect,don quijote,0,0.26,incorrect,san pedro,0,0.38,incorrect,god,0,0.36,incorrect,tanri,0,0.25,incorrect,duc,0,0.0,incorrect,san pedro,0,0.38,incorrect
['dorian'],jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,donald trump,0,0.33,incorrect,donald trump,0,0.33,incorrect,abrahamu,0,0.29,incorrect,adam,0,0.4,incorrect,god,0,0.22,incorrect,plato,0,0.18,incorrect,abrahamy,0,0.29,incorrect,adam,0,0.4,incorrect,abel,0,0.2,incorrect,jesus,0,0.0,incorrect,donald trump,0,0.33,incorrect,adam,0,0.4,incorrect,plato,0,0.18,incorrect,adam,0,0.4,incorrect,henry,0,0.18,incorrect,destiny,0,0.46,incorrect,iffet,0,0.18,incorrect,hz. muhammed,0,0.11,incorrect,duc,0,0.22,incorrect,duc,0,0.22,incorrect,voltaire,0,0.29,incorrect,job,0,0.22,incorrect,destiny,0,0.46,incorrect,hz. muhammed,0,0.11,incorrect,duc,0,0.22,incorrect,job,0,0.22,incorrect
['harry'],oliver twist,0,0.12,incorrect,abrahamu,0,0.31,incorrect,abel,0,0.22,incorrect,losika,0,0.18,incorrect,adam,0,0.22,incorrect,abraham,0,0.33,incorrect,ichabod crane,0,0.33,incorrect,charuk,0,0.55,incorrect,job,0,0.0,incorrect,adam,0,0.22,incorrect,kealeboga,0,0.14,incorrect,abrahamu,0,0.31,incorrect,losika,0,0.18,incorrect,abraham,0,0.33,incorrect,charuk,0,0.55,incorrect,adam,0,0.22,incorrect,ivan,0,0.22,incorrect,god,0,0.0,incorrect,hamlet,0,0.36,incorrect,olum,0,0.0,incorrect,dorian gray,0,0.38,incorrect,jesus,0,0.0,incorrect,lucas,0,0.2,incorrect,dios,0,0.0,incorrect,god,0,0.0,incorrect,olum,0,0.0,incorrect,jesus,0,0.0,incorrect,dios,0,0.0,incorrect
"['henry', 'lord', 'lord henry']",oliver twist,0,0.27,incorrect,abraham,0,0.24,incorrect,modimo,0,0.4,incorrect,god,0,0.57,incorrect,adam,0,0.25,incorrect,te manahune,0,0.29,incorrect,oliver,0,0.4,incorrect,dr. maria,0,0.32,incorrect,job,0,0.29,incorrect,job,0,0.29,incorrect,abel,0,0.25,incorrect,abraham,0,0.24,incorrect,god,0,0.57,incorrect,te manahune,0,0.29,incorrect,dr. maria,0,0.32,incorrect,job,0,0.29,incorrect,wilde,0,0.44,incorrect,macbeth,0,0.17,incorrect,bayan,0,0.2,incorrect,ataturk,0,0.18,incorrect,dorian,0,0.4,incorrect,huan,0,0.44,incorrect,watson,0,0.25,incorrect,shakespeare,0,0.38,incorrect,macbeth,0,0.17,incorrect,ataturk,0,0.18,incorrect,huan,0,0.44,incorrect,shakespeare,0,0.38,incorrect
"['henry cười', 'cười', 'lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",abrahami,0,0.22,incorrect,oliver,0,0.4,incorrect,abraham,0,0.24,incorrect,god,0,0.57,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.38,incorrect,marie curie,0,0.48,incorrect,andriamahilitsy,0,0.3,incorrect,adriana,0,0.24,incorrect,mosali,0,0.4,incorrect,oliver,0,0.4,incorrect,god,0,0.57,incorrect,adam,0,0.25,incorrect,marie curie,0,0.48,incorrect,adriana,0,0.24,incorrect,sherlock holmes,0,0.4,incorrect,cleopatra,0,0.46,incorrect,hamlet,0,0.36,incorrect,ataturk,0,0.18,incorrect,da lac,0,0.25,incorrect,dan,0,0.31,incorrect,don juan,0,0.33,incorrect,cleopatra,0,0.46,incorrect,cleopatra,0,0.46,incorrect,ataturk,0,0.18,incorrect,dan,0,0.31,incorrect,cleopatra,0,0.46,incorrect
['dorian'],oliver twist,0,0.33,incorrect,oliver,0,0.33,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,robinson crusoe,0,0.29,incorrect,god,0,0.22,incorrect,dracula,0,0.46,incorrect,god,0,0.22,incorrect,robinson,0,0.43,incorrect,adam,0,0.4,incorrect,ke hokae,0,0.29,incorrect,oliver,0,0.33,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,adam,0,0.4,incorrect,frankenstein,0,0.33,incorrect,quasimodo,0,0.27,incorrect,hamlet,0,0.17,incorrect,ceset,0,0.0,incorrect,pip,0,0.22,incorrect,duc,0,0.22,incorrect,don quijote,0,0.35,incorrect,maria,0,0.55,incorrect,quasimodo,0,0.27,incorrect,ceset,0,0.0,incorrect,duc,0,0.22,incorrect,maria,0,0.55,incorrect
"['henry', 'lord', 'lord henry']",oliver twist,0,0.27,incorrect,oliver,0,0.4,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,jesus,0,0.2,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect,job,0,0.29,incorrect,abraham,0,0.24,incorrect,abel,0,0.25,incorrect,oliver,0,0.4,incorrect,god,0,0.57,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.38,incorrect,abraham,0,0.24,incorrect,lord henry,1,1.0,correct,god,0,0.57,incorrect,hamlet,0,0.36,incorrect,ataturk,0,0.18,incorrect,thi,0,0.25,incorrect,duc,0,0.29,incorrect,salomon,0,0.36,incorrect,diogenes,0,0.33,incorrect,god,0,0.57,incorrect,ataturk,0,0.18,incorrect,duc,0,0.29,incorrect,diogenes,0,0.33,incorrect
"['henry', 'lord', 'lord henry']",abrahami,0,0.22,incorrect,olajuwon,0,0.33,incorrect,morena,0,0.5,incorrect,seleka,0,0.25,incorrect,adam,0,0.25,incorrect,abraham,0,0.24,incorrect,albert einstein,0,0.4,incorrect,adam,0,0.25,incorrect,job,0,0.29,incorrect,abraham,0,0.24,incorrect,abraham lincoln,0,0.24,incorrect,olajuwon,0,0.33,incorrect,seleka,0,0.25,incorrect,abraham,0,0.24,incorrect,adam,0,0.25,incorrect,abraham,0,0.24,incorrect,oscar wilde,0,0.4,incorrect,lord chesterfield,0,0.59,incorrect,voltaire,0,0.33,incorrect,uygarlik,0,0.17,incorrect,nguyen tuong tam,0,0.19,incorrect,nguyen tuan,0,0.25,incorrect,voltaire,0,0.33,incorrect,adan,0,0.29,incorrect,lord chesterfield,0,0.59,incorrect,uygarlik,0,0.17,incorrect,nguyen tuan,0,0.25,incorrect,adan,0,0.29,incorrect
"['doria', 'dorian']",oliver,0,0.36,incorrect,abrahami,0,0.31,incorrect,donald trump,0,0.35,incorrect,god,0,0.25,incorrect,abraham lincoln,0,0.29,incorrect,adam,0,0.44,incorrect,voltaire,0,0.31,incorrect,shakespeare,0,0.12,incorrect,job,0,0.25,incorrect,abrahamy,0,0.31,incorrect,abel,0,0.22,incorrect,abrahami,0,0.31,incorrect,god,0,0.25,incorrect,adam,0,0.44,incorrect,shakespeare,0,0.12,incorrect,abrahamy,0,0.31,incorrect,dorian,1,1.0,correct,clarissa,0,0.46,incorrect,oscar wilde,0,0.38,incorrect,hamlet,0,0.18,incorrect,dostoievski,0,0.38,incorrect,duc,0,0.25,incorrect,dorian,1,1.0,correct,shakespeare,0,0.12,incorrect,clarissa,0,0.46,incorrect,hamlet,0,0.18,incorrect,duc,0,0.25,incorrect,shakespeare,0,0.12,incorrect
"['henry', 'lord', 'lord henry']",christine,0,0.29,incorrect,marble,0,0.25,incorrect,abel modutane,0,0.35,incorrect,jesus,0,0.2,incorrect,adam,0,0.25,incorrect,abraham,0,0.24,incorrect,macintosh,0,0.21,incorrect,macintosh,0,0.21,incorrect,queen elizabeth,0,0.2,incorrect,victoria,0,0.33,incorrect,marble,0,0.25,incorrect,marble,0,0.25,incorrect,jesus,0,0.2,incorrect,abraham,0,0.24,incorrect,macintosh,0,0.21,incorrect,victoria,0,0.33,incorrect,lord henry,1,1.0,correct,christ,0,0.36,incorrect,hz. isa,0,0.17,incorrect,isa,0,0.0,incorrect,phileas fogg,0,0.25,incorrect,shakespeare,0,0.38,incorrect,wilde,0,0.44,incorrect,moises,0,0.25,incorrect,christ,0,0.36,incorrect,isa,0,0.0,incorrect,shakespeare,0,0.38,incorrect,moises,0,0.25,incorrect
