Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['harvey'],"She’s not ready for more chitchat than that, it seems, so we fall into quietly working at our separate stations. Still, it’s a start. From back in the office, [MASK] gives me a knowing wink and a thumbs-up, confirming tomorrow night’s plan is in motion.",<output>Julia</output>,"the into so quietly thumbs-up, fall wink office, me more in confirming seems, than ready working stations. She’s start. plan is night’s gives we Still, our a knowing chitchat and tomorrow at not it motion. for separate back that, From a [MASK] in it’s a",<output>Madison</output>
['duke'],"There isn’t much else in the room. A bed, a dresser, a side table. I wonder whether [MASK] took most of the furniture with him. There’s a sadness to this space that I didn’t expect.",<output>He</output>,"the to space I with I furniture [MASK] There whether much a There’s wonder a in a took this the bed, most of didn’t table. sadness A else that isn’t dresser, side him. room. expect.",<output>John</output>
['harvey'],"I grab my phone from the step stool’s cupholder and hit pause. Onscreen, I see the beginning of a text from [MASK]: Sorry, I did my best but . . .",<output>Emily</output>,"but cupholder did text my my step from from see beginning a I the pause. stool’s I Onscreen, [MASK]: . and of . grab best I Sorry, the hit . phone",<output>Emily</output>
['harvey'],"“I only went to see what the hell was going on,” she says. “Next time you want to keep a secret from me, you should know how terrible [MASK] is at lying. And you. You were weird at work.”",<output>He</output>,"want at going keep were You at weird to should what is went work.” you “Next from only me, you. you she hell “I says. And how see time secret was lying. the a know on,” [MASK] to terrible",<output>Emily</output>
['duke'],"Seemingly in a hard right turn, she says: “I told you I’d picked out a marriage counselor for me and [MASK]? Even though he wouldn’t agree to go to one?”",<output>John</output>,"picked right for “I and to to [MASK]? Seemingly I’d she told counselor in me says: you a Even agree he one?” a marriage out hard wouldn’t go turn, though",<output>Elizabeth</output>
['daphne'],"“But I don’t want to lose this friendship over one fight, just because I’m scared it could happen again. You’re becoming kind of important to me, [MASK].”",<output>Emily</output>,"me, becoming fight, this lose to [MASK].” just it because over You’re don’t again. could I’m “But to kind one friendship happen I of important scared want",<output>Emily</output>
['ash'],"“I get too swept up in him, [MASK],” I say. “I almost let myself get absorbed again, and for what? I know better.”",<output>Christian</output>,"I say. “I get too up absorbed I let what? swept “I know get almost in myself again, better.” and him, [MASK],” for",<output>Edward</output>
['petra'],"“I know,” I say. He wouldn’t tell me he loved me if he intended to get back together with [MASK]. Maybe it’s naive, but I really believe that. Or maybe I just want to.",<output>Emily</output>,"He to. but [MASK]. naive, I know,” loved to if Or that. back “I together with he maybe I get Maybe intended want say. really just I tell me wouldn’t he it’s believe me",<output>John</output>
['duke'],"“I think it’ll be fun to have an ugly room for a while,” she says. “[MASK] couldn’t abide ugliness. Or dogs.” She perks up. “Maybe I should get a dog.” She looks to me for feedback.",<output>He</output>,"while,” should fun dogs.” looks room me “[MASK] I She she to a ugly says. be get “I for abide Or to couldn’t dog.” think for “Maybe it’ll feedback. up. have a ugliness. an She perks",<output>Lucy</output>
['duke'],"“I haven’t had a roommate other than [MASK] in a long time,” she says. “And this house is fucking huge. It’d be fun.”",<output>Emily</output>,"other “I [MASK] this roommate be had fun.” fucking long haven’t is a house than time,” says. It’d she a “And in huge.",<output>Jessica</output>
['duke'],"At the look on my face, she adds, “I mean, obviously not [MASK]. He could’ve fought me for the house, and he didn’t. But I’m positive that if you go far enough back through his family tree, someone made a deal with the devil or, like, killed someone to get their hands on a secret recipe.”",<output>Colonel Sanders</output>,"on go and secret family that He like, mean, adds, face, get someone the didn’t. she back with a the their his my the to if look through enough far [MASK]. could’ve positive deal made for me hands At tree, devil someone “I he fought killed I’m not But you a recipe.” obviously or, house, on",<output>Lucas</output>
['daphne'],"I expect a sulky preteen nonresponse, but despite his overall aesthetic projecting this, he nods politely and says, “Nice to meet you, [MASK].”",<output>Emily</output>,"he projecting despite “Nice expect nods politely to you, I meet aesthetic but a [MASK].” this, overall his sulky and nonresponse, says, preteen",<output>Justin</output>
['peter'],"When [MASK] dumped me, my life shrank, not just because of him but because of me. I didn’t want to go anywhere I might run into him. I didn’t want to be reminded of my broken heart.",<output>Adam</output>,"of but be go didn’t not my him. shrank, I heart. to of I reminded [MASK] to him want into life of me. want my because didn’t dumped When just because might run me, I broken anywhere",<output>God</output>
['landon'],"“Okay.” I nod as my brain spins through its own version of the Read-a-thon Google Doc. [MASK] was going to be in the other community room, the one for refreshments. He was also supposed to go pick up a lot of those refreshments.",<output>Jason</output>,"[MASK] He Read-a-thon for the was to through of spins community “Okay.” in version supposed refreshments. those I going the Google go nod other pick my up also refreshments. room, one was as the a brain its own to lot be Doc. of",<output>Dewey</output>
['katya'],"[MASK], with the baby bangs, from Cherry Hill, and a person with a shaved head and septum ring who I recognize but haven’t met.",<output>Brittany</output>,"bangs, but haven’t septum Cherry ring a shaved with I from with Hill, recognize head baby person and [MASK], who met. the a and",<output>Cherry</output>
['elda'],"[MASK] runs our refreshments room, which—thanks to her last-minute donations—has moved from sleepover fare to a bizarre mix of cupcakes, potato chips, Mountain Dew, and top-tier charcuterie. The parents are thrilled.",<output>Ms. Norbury</output>,"our room, The Dew, thrilled. runs chips, sleepover moved charcuterie. which—thanks Mountain fare from cupcakes, bizarre refreshments a to to donations—has of mix last-minute are [MASK] her top-tier potato parents and",<output>Emily</output>
['elda'],"At first I think it’s a purely cheese-based joy [MASK]’s inspired in him, but even as her supplies dwindle, he keeps doubling back to the community room. I watch them laughing together through the windows, and think again that sometimes the unexpected is better than what you plan.",<output>Julia</output>,"dwindle, again the think unexpected watch better even it’s purely you sometimes and cheese-based the he keeps I doubling but room. At her them what windows, joy to in the inspired laughing back a through first supplies that him, plan. as I than community think [MASK]’s together is",<output>God</output>
['maya'],"[MASK]’s and my two-person book club might be coming to an end soon, I realize, and I’m tempted to feel a bit sad, but I’m also so proud of her, for stepping outside of her comfort zone.","ERROR: {'error': {'object': 'error', 'type': 'internal_server_error', 'message': 'Bad Gateway'}}","proud realize, stepping her be soon, tempted my might [MASK]’s outside so to I’m book an also coming zone. bit for a but and her, of comfort I end to I’m sad, club feel two-person and of",<output>Emily</output>
['mulder'],"￼It’s still dark at six forty, the crowd having majorly thinned. [MASK] is fast asleep atop a table, next to a friend who’s reading a manga with a flashlight, eyelids sagging every several seconds.",<output>Haruhi</output>,"a dark a fast sagging seconds. a eyelids next friend thinned. [MASK] forty, table, who’s every still having the manga atop six flashlight, majorly ￼It’s is several reading with to at crowd a asleep",<output>Shinji</output>
['daphne'],"She rolls her eyes. “[MASK]. Look around. You’re welcome to stick around for ten more minutes if you’re dying to, but when the timer’s up, I’m going to sweep you off the stage like an amateur-night executioner, while the three remaining kids here boo and hurl chocolate cherries at your head.”",<output>Simon</output>,"kids around ten an boo Look the hurl around. for “[MASK]. chocolate going rolls minutes welcome cherries while to more you’re executioner, I’m stage the sweep eyes. to here You’re if three dying timer’s your her to, but amateur-night remaining when up, and the like stick head.” at She off you",<output>Willy Wonka</output>
['petra'],"He rubs the back of his head. “And then [MASK] called, and she was sobbing. So hard I couldn’t understand her. I’d never seen her cry before. I honestly thought someone had died. She asked if I could come see her, and I said yes. Because I was worried. I still care about her.”",<output>She</output>,"had [MASK] her. I’d if rubs “And worried. I was understand I her She seen said care and He couldn’t the of someone cry Because I about still died. her.” come yes. honestly called, her, asked thought then I could and never I she was So see before. I his sobbing. back hard head.",<output>Emily</output>
['petra'],"“And when I told [MASK] . . .” He swallows. “I guess—she kind of got into my head. I mean, I was already in my head, but she said things that fucked with me.”",<output>Emily</output>,"told guess—she got into . .” “I head, of I my things [MASK] “And with my mean, already said when head. in I me.” fucked swallows. . was kind but I that He she",<output>Emily</output>
['daphne'],"His voice thickens: “I didn’t learn what love was supposed to feel like. It doesn’t feel natural, or come easily to me, to let anyone close. But you—you make love so easy, [MASK]. You make me think I already deserve it, exactly how I am.",<output>Emilia</output>,"It I thickens: it, was His You learn what to “I let close. feel natural, feel or me think how anyone me, love like. voice exactly am. love deserve to doesn’t easy, come But make easily you—you supposed to didn’t I so [MASK]. already make",<output>Edward</output>
['peter'],"The decision, for her, had never been me or [MASK]. It was her best friend or the love of her life. And now that I understood, I realized I didn’t need it to feel like an easy choice after all.",<output>Emily</output>,"an understood, her of love I And choice I all. easy her realized best it The [MASK]. never friend been her, now or I need life. the for decision, feel me was or It had to after didn’t like that",<output>Emily</output>
['daphne'],"Mom cackles. “She’s always been too honest for her own good. Except that one time you told that girl you grew up on a horse farm. Remember that, [MASK]?”",<output>Emily</output>,"her grew up Except been you Mom time farm. too that always for “She’s one that, [MASK]?” girl that horse honest a Remember good. cackles. told own you on",<output>Seabiscuit</output>
