en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"“There are still a load of Death Eaters watching this house,” he told [MASK] as he ate, “more than usual. It’s like they’re hoping we’ll march out carrying our school trunks and head off for the Hogwarts Express.”",Harry,"""Hâlâ bir sürü Ölüm Yiyen evi izliyor,"" diye anlattı [MASK] bir yandan da yiyerek, ""normalden daha fazla. Bizim okul sandıklarını dışarıya sürüyüp Hogwarts Ekspresi‘ne yollanacağımızı umuyor gibiler.",J.K. Rowling,"“Vẫn còn một bầy Tử Thần Thực Tử canh chừng ngôi nhà này,” nó nói với [MASK] [MASK] lúc ăn, “đông hơn thường ngày. Có vẻ như chúng đang hy vọng tụi mình bước ra với rương cặp để đi đón tàu tốc hành Hogwarts.”",Harry Potter,"—Todavía hay muchos mortífagos vigilando la plaza —le dijo a [MASK] mientras comía—, más de lo habitual. Parecen estar esperando vernos salir cargados con los baúles del colegio y dirigirnos hacia el expreso de Hogwarts.",Harry,"It’s this our told he hoping school march Eaters load like out house,” he “more trunks we’ll ate, of Death head the and off Hogwarts than Express.” [MASK] “There as usual. carrying are they’re still watching for a",Arthur Weasley,"gibiler. izliyor,"" okul bir da [MASK] diye sürüyüp Ölüm fazla. Bizim dışarıya Yiyen sürü umuyor daha yollanacağımızı anlattı bir evi yandan ""Hâlâ Hogwarts Ekspresi‘ne sandıklarını yiyerek, ""normalden",Gibbons,"với này,” còn đón tốc cặp vọng Thực Có với đang Tử bước Hogwarts.” nói lúc thường hy hành bầy canh Thần Tử [MASK] ăn, ngôi nhà chúng tàu đi ra để một “đông hơn tụi rương nó mình ngày. [MASK] “Vẫn chừng như vẻ",Harry Potter,"mortífagos dirigirnos Hogwarts. colegio —le comía—, vigilando la y Parecen baúles con dijo muchos hacia —Todavía expreso esperando el estar [MASK] más a de de hay lo plaza salir del vernos los habitual. cargados mientras",Harry
"“I don’t know, [MASK], I don’t know … There are an awful lot of things that could go wrong, so much relies on chance … “",unknown,"""Bilmiyorum, [MASK]. Bilmiyorum... Kötü gidecek korkunç derecede çok şey, şansa bırakılan o kadar güvence var ki...",Yunus,"“Mình không biết, [MASK] à, mình không biết… Vẫn còn nhiều khủng khiếp những điều có thể trục trặc, vẫn còn phụ thuộc quá nhiều vào may rủi…”",Trần Thái Huyên,"—No sé, [MASK], no sé si... Hay muchas cosas que po-drían salir mal, dependen tanto del azar...",Carlos,"wrong, much [MASK], know, don’t “I on are awful lot that know I so things … could an “ relies go chance of don’t There …",Awful,"Bilmiyorum... gidecek güvence [MASK]. çok Kötü kadar o derecede bırakılan ""Bilmiyorum, şansa ki... var korkunç şey,",Hayran,"khủng biết, không trặc, những khiếp trục nhiều “Mình phụ nhiều rủi…” vào [MASK] biết… vẫn mình may thể quá không à, thuộc có điều còn Vẫn còn",Nguyễn Du,"po-drían salir del si... —No que tanto azar... mal, no cosas sé [MASK], sé, muchas Hay dependen",no respuesta correcta
"“And you’re supposed to be dying of spattergroit at the Burrow! If anyone shouldn’t go, it’s [MASK], he’s got a ten-thousand-Galleon price on his head – “",Ron,"""Ve sen de şu anda Kovuk‘ta sıvaserpilden ölmek üzere olmalısın! Eğer birisinin gitmemesi gerekiyorsa o da [MASK], onun kellesine on bin Galleon‘luk ödül biçildi -""",Galleotti,"“Còn bồ thì bị coi như đang hấp hối ở Hang Sóc vì bệnh đậu rồng! Nếu có ai đó không nên đi, thì đó là [MASK], cái đầu bạn ấy được treo giá tới mười ngàn Galleon…”",Voldemort,"—¡Y tú se supone que estás muriendo de spattergroit en La Madriguera! Si hay alguien que no debería ir, ése es [MASK], por cuya cabeza están dispuestos a pagar diez mil galeones...",Capitán Carrot Ironfoundersson,"a be the spattergroit to anyone his dying shouldn’t [MASK], he’s at “ you’re “And got of Burrow! If it’s ten-thousand-Galleon go, – supposed on price head",Burrow,"kellesine sen üzere olmalısın! ölmek Galleon‘luk anda de onun ""Ve Kovuk‘ta bin gitmemesi on gerekiyorsa da Eğer birisinin şu sıvaserpilden ödül [MASK], biçildi o -""",Blackbeard,"bồ Galleon…” không mười tới đầu [MASK], “Còn Sóc là Hang đi, được ngàn bệnh thì rồng! hấp đang bạn đó bị Nếu ai đó cái đậu ấy giá ở như thì nên có vì hối coi treo",Voldemort,"ése galeones... —¡Y spattergroit diez que hay de debería [MASK], que cuya Si supone por estás están tú en cabeza alguien La muriendo Madriguera! ir, dispuestos no pagar es mil se a",Capitán
"“Well, if all three of us go we’ll have to Disapparate separately,” [MASK] was saying. “We can’t all fit under the Cloak anymore.”",Harry,"""Aslında, eğer üçümüz gidiyorsak, ayrı ayrı buharlaşmamız gerekecek,"" diyordu [MASK]. ""Artık hepimiz pelerinin altına sığmayız.",Atatürk,"“Nhưng, nếu ba đứa mình cùng đi thì tụi mình phải Độn thổ riêng lẻ,” [MASK] đang nói. “Tấm Áo khoác Tàng hình không thể trùm kín hết cả ba đứa mình nữa.”",Phạm Văn Đồnh,"—Bueno, si vamos los tres, tendremos que desaparecernos por separado —decía [MASK]. Ya no cabemos todos debajo de la capa invisible.",Elrond,"to “Well, separately,” fit go if can’t was have all saying. the of under three we’ll anymore.” Disapparate “We all us Cloak [MASK]",Death Eaters,"ayrı pelerinin diyordu [MASK]. sığmayız. üçümüz ayrı gerekecek,"" buharlaşmamız ""Artık altına ""Aslında, eğer hepimiz gidiyorsak,",İsmet İnönü,"nói. đi nếu cùng mình đứa mình ba Tàng đang tụi thì trùm hình hết ba “Tấm “Nhưng, kín khoác Áo Độn mình lẻ,” thổ cả đứa thể nữa.” không phải [MASK] riêng",Trung Trắc,"todos separado de capa no [MASK]. que invisible. la tres, desaparecernos vamos por cabemos si —Bueno, —decía debajo los Ya tendremos",capa invisible
"Abandoning the attempt to close the door, she began to back away down the dark hall, and [MASK] followed, gliding toward her, and his long-fingered hand had drawn his wand.",Draco Malfoy,"Kapıyı kapatma teşebbüsünden tamamen vazgeçmiş halde, geri geri karanlık salona gitmeye başlamıştı, ve [MASK] ona doğru kaymaya başlamıştı, ve uzun parmaklı eli asasını çıkartmıştı.",Dracula,"Thôi gắng sức đóng cánh cửa, bà ta liền chạy ngược vào hành lang tối om, và [MASK] theo sau, lướt về phía bà, bàn tay có những ngón dài của nó đã rút ra cây đũa phép.",Draco,"La mujer desistió de cerrar la puerta y retrocedió por el oscuro vestíbulo. [MASK] la siguió, siempre deslizándose, y su mano de largos dedos sacó la varita mágica.",Draco,"gliding the her, toward followed, hall, his his dark down began and away close [MASK] the and hand the door, she wand. long-fingered attempt back to drawn to Abandoning had",Draco,"salona ona [MASK] geri asasını geri doğru gitmeye vazgeçmiş parmaklı tamamen başlamıştı, halde, kapatma teşebbüsünden kaymaya başlamıştı, eli çıkartmıştı. Kapıyı ve ve uzun karanlık",Salona,"Thôi tối có ngón ta cánh về phép. gắng nó ngược bà [MASK] lướt đũa đã cây phía rút dài cửa, của theo và bàn liền bà, sau, om, hành những vào đóng tay chạy ra sức lang",Madame Defarge,"retrocedió varita y de mano desistió su vestíbulo. la siguió, y por el oscuro deslizándose, sacó La siempre largos la [MASK] dedos de cerrar mujer mágica. la puerta",La mujer mágica
"After the usual brief spell of darkness and near suffocation, [MASK] found himself in the tiny alleyway where the first phase of their plan was scheduled to take place. It was as yet deserted, except for a couple of large bins; the first Ministry workers did not usually appear here until at least eight o’clock.",Harry Potter,"Kısa süreli karanlık ve nefessiz kalmanın ardından [MASK], kendini ilk planlarını yaptıkları yer olan küçücük, dar bir geçitte buldu. Büyük birkaç çöp bidonu dışında henüz kimse yoktu. İlk Bakanlık görevlileri genellikle saat 8‘den önce gözükmüyorlardı.",İsmet İnönü,"Sau trạng thái tối tăm ngắn ngủi và suýt nghẹt thở như thường lệ, [MASK] thấy mình đang ở trong một cái hẻm nhỏ xíu mà theo lịch trong kế hoạch của tụi nó là nơi thực hiện bước đầu tiên. Lúc đó hãy còn trống vắng, ngoại trừ hai cái thùng rác to tướng. Những nhân viên Bộ Pháp thuật đến Sở đầu tiên thường thường chưa xuất hiện trước tám giờ.",Phạm Văn Đồng,"Tras unos momentos de oscuridad y sensación de asfixia, [MASK] se encontró en el diminuto callejón donde habían previsto llevar a cabo la primera fase del plan. El callejón todavía estaba desierto (sólo se veían un par de cubos de basura), pues los primeros empleados del ministerio no so-lían aparecer hasta las ocho en punto, como muy pronto.",Carlos,"the bins; a was Ministry brief of himself the tiny at usually suffocation, until was here yet spell darkness except least It near in their phase did plan to take first usual couple place. alleyway After [MASK] where of o’clock. workers scheduled appear for eight deserted, and of found large first the the not as",Ministry,"karanlık çöp ilk yaptıkları buldu. İlk kimse Bakanlık Büyük gözükmüyorlardı. bir Kısa ardından küçücük, dar [MASK], olan saat bidonu ve süreli birkaç yer henüz genellikle kendini geçitte planlarını nefessiz 8‘den görevlileri yoktu. önce dışında kalmanın",Binçek,"hiện theo của Những đầu thường như tăm còn trống suýt đầu tiên. [MASK] ngoại hãy tụi tiên giờ. lệ, thùng trừ hoạch viên ngắn tám chưa vắng, to nơi trước hai trạng đó cái trong thực Sở Sau nghẹt thở Bộ xuất và ngủi đến Pháp trong tối thường là mình rác ở một đang hiện mà cái nhân thấy Lúc bước kế thuật tướng. xíu hẻm nó thường thái lịch nhỏ",Philippe,"en no llevar de ministerio de momentos cubos donde encontró asfixia, de fase el las basura), El callejón un del primeros aparecer los [MASK] estaba en todavía desierto muy se ocho empleados Tras unos punto, pues cabo pronto. plan. y primera se oscuridad del par como habían a (sólo sensación so-lían callejón hasta de veían la previsto diminuto","Tras unos punto, pues cabo pronto. plan. y primera se oscuridad del par como habían a (sólo sensación so-lían callejón hasta de veían la previsto diminuto"
"“Psst!” said a voice, and he looked around to see a whispy little witch and the ferrety wizard from Magical Maintenance gesturing to him from over beside the statue. [MASK] hastened to join them.",Argus Filch,"""Şşşt!"" dedi bir ses ve etrafına bakıp, ince, küçük bir cadı ve Sihirsel Bakım‘dan, meraklı görünen bir büyücünün, onu heykelin yanı başından el işaretleriyle yanlarına çağırdıklarını gördü. [MASK] onlara katılmak için hızla hareket etti.",Harry,"“Suỵt!” Một giọng khẽ nói, nó ngoái lại nhìn thì thấy một bà phù thủy nhỏ xíu đang thì thào và một pháp sư tướng như chồn của Sở Bảo trì Pháp thuật đang ra dấu gọi nó từ bên kia bức tượng. [MASK] vội vã nhập bọn tụi kia.",Madam Hooch,—¡Pst! —siseó una voz. [MASK] volvió la cabeza y vio a una bruja bajita y menuda y al mago con cara de hurón de Mantenimiento Mágico haciéndole señas desde el otro lado de la estatua. Enseguida fue a reunirse con ellos.,La Bruja Bajita y Menuda,"gesturing “Psst!” to voice, around wizard a to [MASK] Maintenance join ferrety over and see and the said looked the statue. he a beside witch from little from hastened him them. whispy Magical to",Argus Filch,"dedi için onu büyücünün, hızla heykelin ve ses etti. ve hareket ""Şşşt!"" küçük bakıp, bir görünen Bakım‘dan, gördü. bir Sihirsel meraklı katılmak etrafına yanı ince, cadı bir başından el çağırdıklarını [MASK] işaretleriyle yanlarına onlara",Dracula,"tượng. Pháp thủy [MASK] thì Một nó ngoái gọi sư tướng vã đang kia bức nói, thuật phù bọn thấy Sở từ nhỏ trì dấu tụi thì như “Suỵt!” nhìn giọng vội bà lại của kia. ra thào pháp và bên Bảo khẽ nó đang một xíu một chồn nhập",Thierry d'Argenson,y de [MASK] con haciéndole menuda estatua. una de con bajita lado a ellos. Mágico cara —¡Pst! a y la Mantenimiento el de Enseguida y una cabeza reunirse voz. vio hurón al desde otro —siseó bruja volvió mago fue señas la,El Mago
"[MASK] looked more closely and realized that what he had thought were decoratively carved thrones were actually mounds of carved humans: hundreds and hundreds of naked bodies, men, women, and children, all with rather stupid, ugly faces, twisted and pressed together to support the weight of the handsomely robed wizards.",Garrick,"[MASK] daha yakından baktı ve dekoratif bir şekilde oyulmuş olduklarını düşündüğü tahtlarının aslında oyulmuş insan yığınları olduğunu fark etti: Yüzlerce çıplak erkek, kadın ve çocuk vücudu vardı, hepsi daha ziyade aptal, çirkin yüzlüydüler; güzel, cüppeli büyücülerin ağrılığını taşımak için bükülmüş ve sıkıştırılmış gibi birbirlerine yapışık biçimde duruyorlardı.",Phryne,"[MASK] nhìn kỹ hơn và nhận ra cái mà nó tưởng là một cái ngai chạm trổ lộng lẫy thực ra là những đống thây người bị đục khoét: hàng trăm và hàng trăm thân thể trần truồng, đàn ông, đàn bà, và trẻ con, tất cả đều mang những bộ mặt xấu xí đần độn, méo mó và đè ép vào nhau để đỡ sức nặng của mấy phù thủy ăn mặc sang trọng.",Phạm Văn Đồnh,"[MASK] miró con más atención y vio que lo que había tomado por tronos labrados con motivos decorativos eran en realidad montañas de seres humanos esculpidos: cientos y cientos de cuerpos desnudos —hombres, mujeres y niños—, de rostros patéticos, retorcidos y apretujados para soportar el peso de aquella pareja de magos ataviados con elegantes túnicas.",Galileo,"and hundreds and realized were the thrones bodies, more all together of children, carved and with thought looked pressed had support ugly stupid, of decoratively naked faces, carved weight twisted to and actually [MASK] hundreds women, handsomely robed humans: closely mounds the what of wizards. he men, rather were that",Michelangelo,"bükülmüş çirkin dekoratif düşündüğü aslında yapışık yüzlüydüler; duruyorlardı. ve erkek, baktı daha ve çıplak kadın cüppeli aptal, oyulmuş sıkıştırılmış fark oyulmuş tahtlarının yakından ağrılığını hepsi şekilde [MASK] ve çocuk ziyade taşımak yığınları vücudu güzel, etti: olduğunu olduklarını insan birbirlerine daha gibi vardı, Yüzlerce için biçimde büyücülerin bir",Praxiteles,"nó và lộng là mang trọng. ăn mấy và mặt để lẫy đần khoét: một và trổ hàng hơn nhìn đỡ truồng, vào là con, đống kỹ thực bộ xí trăm ngai trăm đàn nặng độn, thây thủy cả cái [MASK] tưởng thân đè đục trần những và méo phù xấu thể người bà, trẻ bị sang nhau cái ra ông, mà đàn mặc tất đều ra ép của hàng chạm sức mó những nhận",Thủ đô,"el magos mujeres y vio que apretujados soportar decorativos elegantes patéticos, más realidad para rostros seres atención cientos montañas peso de en desnudos esculpidos: niños—, lo con eran de y cientos y pareja con ataviados de motivos había y miró que tronos labrados tomado retorcidos de [MASK] túnicas. cuerpos por aquella de —hombres, con humanos",Túmulos de Teotihuacán
"It seemed most unlikely that [MASK] would keep her jewelry in her office, but on the other hand it seemed foolish not to search it to make sure. He therefore set off along the corridor again, passing nobody but a frowning wizard who was murmuring instructions to a quill that floated in front of him, scribbling on a trail of parchment.",Umbridge,"Umbridge‘in Mücevherlerini ofisinde saklaması hiç olası değildi, ama diğer yandan, emin olmak için aramamak çok saçma görünüyordu. Bu yüzden [MASK] yeniden yola koyuldu, yol boyunca sadece asık suratlı, önündeki tüy kaleme bir şeyler yazması için emirler veren bir büyücüden başkasına rastlamadı.",Umbridge,"Chẳng có vẻ gì là mụ [MASK] cất giữ tư trang trong văn phòng của mụ, nhưng mặt khác nếu không lục soát cho chắc ăn thì có vẻ hơi ngu. Vì vậy nó bắt đầu đi dọc hành lang một lần nữa, không đi ngang qua người nào hết trừ một pháp sư quạu quọ đang rì rầm sai khiến một cây viết lông ngỗng lơ lửng trước mặt ông ta ghi chép trên một tấm giấy da dài thòng.",Trần Quốc Tuấn,"No parecía probable que la bruja guardara sus joyas en el despacho, pero, por otra parte, sería una estupidez no registrarlo para asegurarse de ello. Por tanto, [MASK] echó a andar de nuevo por el pasillo; sólo se cruzó con un mago ce- ñudo que le murmuraba instrucciones a una pluma que, flotando delante de él, garabateaba en un rollo de pergamino.",Elvira,"floated her him, to search sure. seemed parchment. wizard a instructions along but quill [MASK] to not the off in front trail a but most office, was passing on the who hand therefore it to other a corridor make would unlikely again, in He that set nobody of frowning seemed murmuring it of scribbling that foolish on jewelry keep her It",Quirrell,"bir ama büyücüden için yüzden yola değildi, için veren saklaması aramamak Umbridge‘in emin saçma bir yandan, görünüyordu. [MASK] yol önündeki asık olmak ofisinde boyunca diğer koyuldu, emirler hiç olası suratlı, tüy şeyler çok yazması Mücevherlerini rastlamadı. Bu yeniden kaleme sadece başkasına",Umbridge,"ngu. tấm trừ mặt hết chép một giữ lông đang ngỗng gì pháp một là mặt quọ người trên [MASK] đi soát hành trang chắc lần thòng. văn nó nhưng không có da lơ khác ta viết vẻ một phòng trong quạu Chẳng vẻ vậy lục rầm nào có nữa, ông qua đầu của trước ngang mụ, một lửng không dọc cây mụ tư dài cho ghi đi sư bắt hơi khiến cất thì sai rì nếu lang ăn Vì giấy",Paris,"garabateaba una instrucciones sus en [MASK] por un flotando un registrarlo el echó de ñudo de cruzó de estupidez rollo a se de que delante en pluma otra parte, ce- parecía pero, sólo no para murmuraba guardara la mago una No le sería que a el él, con pergamino. nuevo pasillo; Por que, probable andar joyas tanto, bruja despacho, asegurarse ello. por",El mago
"For a split second [MASK] forgot where he was and what he was doing there: He even forgot that he was invisible. He strode straight over to the door to examine the eye. It was not moving. It gazed blindly upward, frozen. The plaque beneath it read:",Mr. Flay,"Birkaç saniye için [MASK], nerede olduğunu ve ne yaptığını hatırlayamadı. Hatta görünmez olduğunu bile unuttu. Doğruca kapıya yöneldi ve gözü incelemeye başladı. Kıpırdamıyordu, doğruca karşıya bakıyordu. [MASK] onun altındaki etiketi okudu.",Åke,"Trong một tích tắc [MASK] quên béng nó đang ở đâu và việc nó đang làm: nó thậm chí quên rằng nó đang tàng hình. Nó sải bước dài đi thẳng tới cánh cửa để xem xét con mắt. Con mắt không động đậy: chỉ liệt cứng, đăm đăm nhìn lên, mù tịt. Tấm biển bên dưới con mắt ghi:",Van Gogh,"Durante una fracción de segundo, [MASK] olvidó dónde estaba, qué hacía allí y hasta que era invisible, y fue derecho a examinar aquel ojo que, inmóvil, miraba sin ver hacia arriba. La placa de la puerta rezaba:",Harry Potter,"split moving. was beneath and strode forgot he invisible. gazed was examine The not what was second read: doing He [MASK] where He frozen. to he upward, blindly forgot even it the It was For he eye. It plaque a the straight there: door over that to",He,"Birkaç altındaki hatırlayamadı. Kıpırdamıyordu, kapıya etiketi başladı. ve okudu. bakıyordu. incelemeye olduğunu ne saniye yaptığını unuttu. görünmez Hatta Doğruca olduğunu [MASK] doğruca nerede için gözü onun [MASK], yöneldi ve karşıya bile",Unutmaz,"xem việc Con tắc rằng ở dưới liệt Trong tới lên, cửa con nhìn đăm quên cánh đang [MASK] ghi: một đi xét nó sải đâu làm: bên dài cứng, con thậm tàng mắt nó biển nó mắt béng chí đăm thẳng quên không Tấm tích và nó động Nó bước mù đang mắt. tịt. chỉ để hình. đậy: đang",Thiên đường,"placa arriba. derecho segundo, [MASK] hasta La era allí inmóvil, Durante de una miraba fracción estaba, qué y examinar la que, invisible, rezaba: hacia de ojo que olvidó y aquel sin ver hacía fue puerta dónde a",La
"When the Patronuses glided out of the dungeon there were cries of shock from the people waiting outside. [MASK] looked around; the dementors were falling back on both sides of them, melding into the darkness, scattering before the silver creatures.",Harry,"Patronusların zindandan çıkmasıyla dışarıda bekleyenlerden şok çığlıkları yükseldi. [MASK] etrafına bakındı, Ruh Emiciler çekiliyorlardı.",Remus Lupin,"Khi các Thần Hộ Mệnh lướt ra khỏi căn hầm, đám người ngồi đợi bên ngoài đều sửng sốt. [MASK] nhìn quanh; bọn Giám ngục đã giạt sang hai bên, tan biến vào bóng tối, tan tác trước những Thần Hộ Mệnh.",Quirrell,"Cuando los patronus salieron al pasillo, los que esperaban fuera profirieron gritos de asombro. [MASK] echó un vistazo: los dementores se desplazaron de inmediato hacia ambos lados del pasillo, apartándose de las criaturas plateadas y ocultándose en la oscuridad.",Lupin,"into When the dementors outside. scattering back cries were the the there creatures. were falling the of people before on dungeon looked of of them, glided around; darkness, the melding Patronuses the both waiting [MASK] out silver from sides shock",Moaning Myrtle,"bakındı, [MASK] çekiliyorlardı. şok çığlıkları Patronusların zindandan dışarıda Emiciler etrafına bekleyenlerden yükseldi. çıkmasıyla Ruh",Remus Lupin,"ngồi Hộ tác Mệnh. đã tan tối, các sốt. hai Khi khỏi bên vào Thần quanh; Hộ trước căn ngoài Giám tan người [MASK] Mệnh bọn giạt ra nhìn lướt biến sang đợi đám Thần đều ngục những bóng sửng bên, hầm,",Thần quân Mệnh,"las al ambos Cuando ocultándose un los apartándose asombro. plateadas [MASK] del y inmediato fuera que oscuridad. se echó gritos lados pasillo, de vistazo: de de los esperaban hacia los profirieron dementores la pasillo, desplazaron criaturas en patronus salieron",Death Eaters
They managed to cram themselves into two lifts. [MASK]’s Patronus stood sentinel before the golden grilles as they shut and the lifts began to rise.,Harry Potter,Kendilerini iki asansöre ayırdılar. [MASK]'u onlar asansörle yükselirken gözcü olarak kaldı.,İsmet İnönü,Cả đám cố nhồi nhét hết vào hai cái thang máy. Thần Hộ Mệnh của [MASK] đứng gác trước cánh cửa lưới bằng vàng khi cửa đóng lại và thang máy bắt đầu kéo lên.,Odin,"Lograron meterse en dos ascensores. El patronus de [MASK] se quedó montando guardia frente a las rejas doradas y, cuando éstas se cerraron, los ascensores iniciaron el ascenso.",Ministry of Magic,golden and two into rise. lifts stood to [MASK]’s lifts. cram they sentinel the managed Patronus as to themselves before grilles They the began shut,Gringotts,onlar kaldı. yükselirken Kendilerini olarak gözcü asansörle [MASK]'u iki asansöre ayırdılar.,Asansör,nhét máy gác nhồi đầu đám [MASK] cửa Cả đóng vào lại Hộ đứng kéo cánh trước máy. vàng bắt thang của lưới bằng và thang hai Thần cái lên. Mệnh cửa hết khi cố,Thiên đường,"ascensores El ascenso. el iniciaron guardia las frente en quedó Lograron montando patronus cerraron, éstas cuando y, meterse [MASK] ascensores. dos de se rejas doradas a los se",ascensores
"“How did he get hurt? I mean” – [MASK] shook his head, trying to clear it, to make sense of whatever had just taken place – “why are we here? I thought we were going back to Grimmauld Place ?”",Harry,"""Ama nasıl yaralandı? Yani-"" -[MASK] meydana gelen şeylerin ne anlam ifade ettiğini kafasından atmak için başını salladı- ""neden buradayız? Grimmauld Meydanı'na döneceğimizi sanıyordum.",Sirius Black,"“Làm sao mà nó bị thương? Ý mình là…” [MASK] lắc đầu, cố gắng làm cho đầu óc mình sáng sủa ra, để hiểu được chuyện gì vừa xảy ra. “Tại sao tụi mình lại ở đây? Mình tưởng tụi mình trở về quảng trường Grimmauld chứ?”",Bellatrix,—¿Cómo se lo ha hecho? —[MASK] trataba de comprender qué había ocurrido—. ¿Por qué estamos aquí? Creía que íbamos a Grimmauld Place.,Harry,"“why we head, did back sense – clear here? Place taken we to hurt? Grimmauld mean” I trying “How get to of make his are place going [MASK] he had it, just ?” to shook thought were whatever I –",Sirius Black,"""Ama buradayız? gelen ifade anlam ""neden Grimmauld -[MASK] salladı- ettiğini şeylerin için atmak ne Yani-"" nasıl yaralandı? döneceğimizi başını Meydanı'na kafasından sanıyordum. meydana",Grimmauld,"xảy lại tụi làm mình về sao vừa Grimmauld quảng trường ở “Làm chứ?” trở [MASK] sáng mình thương? sao tưởng sủa mà hiểu chuyện đây? là…” gắng bị Ý đầu cho mình được nó đầu, để ra, ra. gì óc Mình tụi cố “Tại mình lắc",Bellatrix,se comprender Grimmauld hecho? —¿Cómo de a —[MASK] lo qué Creía ocurrido—. aquí? había qué ¿Por trataba que íbamos estamos ha Place.,Bellatrix Lestrange
"The surrounding silence was broken by odd rustlings and what sounded like crackings of twigs: [MASK] thought that they were caused by animals rather than people, yet he kept his wand held tight at the ready. His insides, already uncomfortable due to their inadequate helping of rubbery mushrooms, tingled with unease.",Arthur Weasley,"Etraftaki sessizliği çerçöpün parçalanmasına benzeyen garip bir hışırtı böldü: [MASK] bunun insanlardan çok hayvanların yapmış olabileceğini düşündü, yine de asasını sıkıca kavradı. İçinde bir yerler, lastiğimsi mantarların da yardımıyla çok rahatsızdı, tedirginlikle sızlıyordu.",İbrahim Hakkı,"Sự yên ắng bao quanh bị xao động vì tiếng xào xạc kỳ lạ và âm thanh gì đó nghe như tiếng cành cây nhỏ bị gãy. [MASK] nghĩ những tiếng động đó do thú vật gây ra chứ không phải do con người, dù vậy nó vẫn nắm chặt cây đũa phép sẵn sàng ứng phó. Bụng dạ nó, vốn đã khó chịu vì lỏng bỏng món nấm dai nhách, giờ lại cồn cào không yên.",James,"El silencio que los rodeaba sólo era interrumpido de vez en cuando por extraños susurros y sonidos semejantes a crujidos de ramitas; [MASK] pensó que no los provocaban personas, sino animales, pero aun así aferraba la varita, preparado para cualquier eventualidad. Tenía el vientre revuelto por culpa de las correosas setas, y el nerviosismo no lo ayudaba a sentirse mejor.",Elvis,"sounded kept that unease. their uncomfortable due caused His was rather surrounding insides, crackings he held with animals The rubbery than [MASK] mushrooms, by tight rustlings thought people, the helping twigs: by wand odd of what inadequate they to at of were broken tingled his silence and like already ready. yet",Shiitake,"rahatsızdı, böldü: bunun mantarların de düşündü, [MASK] garip İçinde parçalanmasına sızlıyordu. bir çok yerler, sessizliği asasını yine tedirginlikle yardımıyla çerçöpün da kavradı. yapmış insanlardan sıkıca bir olabileceğini benzeyen Etraftaki hayvanların çok hışırtı lastiğimsi",Mount Etna,"ra phó. người, đũa nắm những như nhỏ cây vật khó ứng do thanh động phải gì cào chịu âm vì dù nhách, chứ Bụng đó Sự gãy. do bỏng lỏng yên. sàng lạ gây nó đã không xạc phép nó, dai yên nghe lại động nghĩ bị nấm con cồn [MASK] ắng chặt xào và tiếng giờ tiếng bị kỳ cành vì món đó sẵn không tiếng vậy xao dạ vẫn bao thú cây quanh vốn",Trần Hưng Đạo,"interrumpido en sólo así semejantes no las de no de aun personas, de animales, susurros a El revuelto y la pensó aferraba rodeaba a el [MASK] sino los culpa sentirse pero cuando correosas setas, ayudaba los silencio el crujidos Tenía varita, por que por eventualidad. extraños vez lo para era provocaban preparado sonidos ramitas; vientre que nerviosismo cualquier mejor. y",El revuelto
